,availability_Unit 1,availability_Unit 2,availability_Unit 3,availability_Unit 4,demand_EOM,availability_Solar,availability_Biomass,availability_Wind offshore,availability_Hydro,availability_Wind onshore,fuel_price_uranium,fuel_price_lignite,fuel_price_hard coal,fuel_price_natural gas,fuel_price_oil,fuel_price_biomass,fuel_price_co2,price_EOM,residual_load_EOM
2019-01-08 13:00:00,1,1,1,1,3717.7,0.056293491608677804,0.5821043165467625,0.4785383597883598,0.315080971659919,0.7234113555179545,1,2,10,25,40,20,25,24.0,1577.022538268075
2019-01-08 14:00:00,1,1,1,1,3678.4,0.03654318460908712,0.5821342925659472,0.5560515873015873,0.31224696356275305,0.7079150216206054,1,2,10,25,40,20,25,24.0,1594.833849505134
2019-01-08 15:00:00,1,1,1,1,3658.05,0.013129349160867724,0.58318345323741,0.5751322751322752,0.30981781376518214,0.7034216958074826,1,2,10,25,40,20,25,24.0,1636.6194775262145
2019-01-08 16:00:00,1,1,1,1,3695.4,0.0010028653295128607,0.5875,0.5574404761904762,0.3177125506072874,0.7116375258507238,1,2,10,25,40,20,25,24.0,1690.822831573218
2019-01-08 17:00:00,1,1,1,1,3790.15,0.0,0.5897781774580335,0.5622354497354498,0.32085020242914974,0.7091182553111487,1,2,10,25,40,20,25,24.0,1792.4601818279484
2019-01-08 18:00:00,1,1,1,1,3763.35,0.0,0.5902877697841726,0.5875992063492064,0.31670040485829953,0.6990928746004887,1,2,10,25,40,20,25,24.0,1780.5781309590955
2019-01-08 19:00:00,1,1,1,1,3674.5,0.0,0.5888788968824941,0.5889880952380953,0.3142712550607287,0.697165820642978,1,2,10,25,40,20,25,24.0,1695.9902102973167
2019-01-08 20:00:00,1,1,1,1,3479.45,0.0,0.5878896882494005,0.5908068783068783,0.31123481781376516,0.6911872532430908,1,2,10,25,40,20,25,24.0,1515.1591155695214
2019-01-08 21:00:00,1,1,1,1,3301.55,0.0,0.5869304556354916,0.5807539682539682,0.30829959514170036,0.6839114495205866,1,2,10,25,40,20,25,24.0,1359.4697888969465
2019-01-08 22:00:00,1,1,1,1,3147.05,0.0,0.584832134292566,0.5892526455026454,0.32226720647773277,0.6518283511938334,1,2,10,25,40,20,25,20.0,1281.7780638143583
2019-01-08 23:00:00,1,1,1,1,2963.15,0.0,0.5840227817745803,0.5442791005291006,0.3090587044534413,0.6431096070689979,1,2,10,25,40,20,25,20.0,1137.664342115865
2019-01-09 00:00:00,1,1,1,1,2777.5499999999997,0.0,0.5818645083932854,0.5264880952380953,0.3093623481781376,0.6366610265087422,1,2,10,25,40,20,25,3.3333333333333335,975.302195632906
2019-01-09 01:00:00,1,1,1,1,2685.7,0.0,0.5797961630695443,0.4622685185185185,0.30632591093117406,0.6196747508930249,1,2,10,25,40,20,25,3.3333333333333335,951.6057153600302
2019-01-09 02:00:00,1,1,1,1,2638.6,0.0,0.5804856115107914,0.46097883597883593,0.30349190283400806,0.6092498589960519,1,2,10,25,40,20,25,3.3333333333333335,931.0838181183358
2019-01-09 03:00:00,1,1,1,1,2661.5,0.0,0.5802757793764988,0.46044973544973544,0.31336032388663965,0.6032477909381463,1,2,10,25,40,20,25,3.3333333333333335,969.2006284747399
2019-01-09 04:00:00,1,1,1,1,2738.35,0.0,0.579226618705036,0.4607473544973545,0.31275303643724695,0.5971376198533559,1,2,10,25,40,20,25,3.3333333333333335,1061.2070085676685
2019-01-09 05:00:00,1,1,1,1,2890.0,0.0,0.5792865707434053,0.4595568783068783,0.3192813765182186,0.5818809926677947,1,2,10,25,40,20,25,20.0,1251.4747670077618
2019-01-09 06:00:00,1,1,1,1,3246.8999999999996,0.0,0.5794664268585132,0.5106812169312169,0.31892712550607283,0.5762032336905434,1,2,10,25,40,20,25,24.0,1602.1194290011545
2019-01-09 07:00:00,1,1,1,1,3569.55,0.0,0.5809052757793765,0.5927910052910053,0.31735829959514167,0.565049821394999,1,2,10,25,40,20,25,24.0,1919.8090443961005
2019-01-09 08:00:00,1,1,1,1,3703.15,0.001550347932869375,0.5820143884892086,0.627281746031746,0.32039473684210523,0.5544933258131227,1,2,10,25,40,20,25,24.0,2062.1281172223216
2019-01-09 09:00:00,1,1,1,1,3730.45,0.015871878837494826,0.5803956834532374,0.629728835978836,0.3076417004048583,0.5431801090430532,1,2,10,25,40,20,25,24.0,2080.928495907095
2019-01-09 10:00:00,1,1,1,1,3772.75,0.03982808022922633,0.5820143884892086,0.6300264550264549,0.31057692307692303,0.5389828915209626,1,2,10,25,40,20,25,24.0,2073.711988613946
2019-01-09 11:00:00,1,1,1,1,3816.55,0.05733729021694632,0.5811750599520383,0.6317460317460317,0.3025303643724696,0.5454690731340477,1,2,10,25,40,20,25,24.0,2056.8356789241025
2019-01-09 12:00:00,1,1,1,1,3792.45,0.05757777322963565,0.5790167865707434,0.6507275132275132,0.3076417004048583,0.549045873284452,1,2,10,25,40,20,25,24.0,2015.5998784237756
2019-01-09 13:00:00,1,1,1,1,3776.8,0.04858780188293078,0.5799460431654676,0.6597883597883598,0.3029858299595142,0.5529939838315473,1,2,10,25,40,20,25,24.0,2008.9301917984612
2019-01-09 14:00:00,1,1,1,1,3742.7,0.031769340974211975,0.581205035971223,0.6598544973544973,0.31604251012145745,0.5431284075954127,1,2,10,25,40,20,25,24.0,2041.5138296341393
2019-01-09 15:00:00,1,1,1,1,3707.4,0.0125051166598444,0.5840827338129496,0.6597552910052911,0.3064271255060728,0.5306260575296109,1,2,10,25,40,20,25,24.0,2085.6699481242454
2019-01-09 16:00:00,1,1,1,1,3728.8,0.0010796152271796535,0.5878297362110312,0.6645171957671957,0.31295546558704457,0.5213056965595037,1,2,10,25,40,20,25,24.0,2157.029842226413
2019-01-09 17:00:00,1,1,1,1,3845.15,0.0,0.5915167865707434,0.6840277777777778,0.3075910931174089,0.49915397631133673,1,2,10,25,40,20,25,43.75,2323.6539481105474
2019-01-09 18:00:00,1,1,1,1,3804.35,0.0,0.5911870503597122,0.683068783068783,0.30389676113360325,0.4905762361346117,1,2,10,25,40,20,25,24.0,2304.6818964359572
2019-01-09 19:00:00,1,1,1,1,3714.85,0.0,0.591636690647482,0.7180886243386243,0.305414979757085,0.46931284075954127,1,2,10,25,40,20,25,24.0,2254.332448365697
2019-01-09 20:00:00,1,1,1,1,3503.05,0.0,0.5938848920863309,0.7121693121693122,0.31518218623481775,0.43707933822147016,1,2,10,25,40,20,25,24.0,2125.4839295785996
2019-01-09 21:00:00,1,1,1,1,3325.15,0.0,0.5931354916067146,0.6716269841269842,0.31675101214574897,0.39359372062417747,1,2,10,25,40,20,25,24.0,2072.5149047887626
2019-01-09 22:00:00,1,1,1,1,3174.7,0.0,0.5910971223021583,0.6081349206349206,0.30991902834008095,0.34801184433164123,1,2,10,25,40,20,25,24.0,2061.4164209169285
2019-01-09 23:00:00,1,1,1,1,2947.75,0.0,0.5907074340527578,0.5134589947089947,0.3154352226720647,0.31775709719872147,1,2,10,25,40,20,25,24.0,1947.9736591195983
2019-01-10 00:00:00,1,1,1,1,2816.15,0.0,0.5903776978417267,0.40548941798941796,0.31609311740890683,0.2883671742808798,1,2,10,25,40,20,25,24.0,1933.0362971020334
2019-01-10 01:00:00,1,1,1,1,2697.95,0.0,0.5860311750599521,0.3333333333333333,0.3147773279352227,0.264363602180861,1,2,10,25,40,20,25,24.0,1903.707661214514
2019-01-10 02:00:00,1,1,1,1,2649.9,0.0,0.5859412470023981,0.2632275132275132,0.3165991902834008,0.23944350441812368,1,2,10,25,40,20,25,24.0,1946.0002336636858
2019-01-10 03:00:00,1,1,1,1,2657.15,0.0,0.5860611510791367,0.21554232804232804,0.320748987854251,0.21832111299116372,1,2,10,25,40,20,25,24.0,2025.1302863051596
2019-01-10 04:00:00,1,1,1,1,2692.25,0.0,0.5847122302158273,0.1546296296296296,0.31584008097165994,0.2073369054333521,1,2,10,25,40,20,25,24.0,2112.055884564768
2019-01-10 05:00:00,1,1,1,1,2830.65,0.0,0.5833333333333334,0.09212962962962958,0.31513157894736843,0.1934245158864448,1,2,10,25,40,20,25,24.0,2310.236858432036
2019-01-10 06:00:00,1,1,1,1,3177.8,0.0,0.5857314148681055,0.05823412698412695,0.3353238866396761,0.1759635269787554,1,2,10,25,40,20,25,43.75,2714.597531759461
2019-01-10 07:00:00,1,1,1,1,3467.45,0.0,0.588189448441247,0.03984788359788358,0.3834008097165992,0.15370370370370368,1,2,10,25,40,20,25,43.75,3067.2515873015873
2019-01-10 08:00:00,1,1,1,1,3590.6,0.0018010642652476249,0.5888489208633094,0.025132275132275075,0.3797064777327935,0.13318762925361907,1,2,10,25,40,20,25,43.75,3243.075356149923
2019-01-10 09:00:00,1,1,1,1,3593.15,0.014848546868604099,0.5897482014388489,0.023875661375661324,0.37434210526315786,0.110575296108291,1,2,10,25,40,20,25,43.75,3270.040128007498
2019-01-10 10:00:00,1,1,1,1,3636.4,0.033033155955792,0.5911270983213429,0.013558201058201,0.37793522267206475,0.09240458732844514,1,2,10,25,40,20,25,43.75,3317.382361366127
2019-01-10 11:00:00,1,1,1,1,3665.65,0.045261972984035975,0.5916067146282974,0.020304232804232752,0.3772773279352227,0.08033464937018232,1,2,10,25,40,20,25,50.00000000000001,3343.5367509927614
2019-01-10 12:00:00,1,1,1,1,3652.6,0.04958555055259922,0.5910071942446042,0.02225529100529095,0.3726720647773279,0.0732750517014476,1,2,10,25,40,20,25,50.00000000000001,3336.5463779627667
2019-01-10 13:00:00,1,1,1,1,3625.95,0.042452926729430976,0.592326139088729,0.04199735449735448,0.3701923076923077,0.0668969731152472,1,2,10,25,40,20,25,50.00000000000001,3335.7763085893625
2019-01-10 14:00:00,1,1,1,1,3573.15,0.0271745804338927,0.5920563549160671,0.03703703703703697,0.3636133603238866,0.06230024440684335,1,2,10,25,40,20,25,50.00000000000001,3334.648123083345
2019-01-10 15:00:00,1,1,1,1,3550.55,0.009731887024150575,0.5913369304556355,0.0366732804232804,0.36194331983805667,0.058770445572476,1,2,10,25,40,20,25,50.00000000000001,3364.624856339122
2019-01-10 16:00:00,1,1,1,1,3570.75,0.0007726156365124285,0.592505995203837,0.04900793650793647,0.37530364372469627,0.0571253995111863,1,2,10,25,40,20,25,50.00000000000001,3406.4017875275786
2019-01-10 17:00:00,1,1,1,1,3688.05,0.0,0.5929556354916067,0.07179232804232798,0.38233805668016196,0.060401391238954626,1,2,10,25,40,20,25,50.00000000000001,3508.3295906856824
2019-01-10 18:00:00,1,1,1,1,3654.5,0.0,0.5958333333333333,0.10079365079365074,0.34058704453441296,0.06598514758413235,1,2,10,25,40,20,25,50.00000000000001,3449.219670722209
2019-01-10 19:00:00,1,1,1,1,3570.0,0.0,0.5953237410071943,0.1439484126984127,0.34731781376518217,0.0686031208873848,1,2,10,25,40,20,25,50.00000000000001,3340.912832702173
2019-01-10 20:00:00,1,1,1,1,3393.3,0.0,0.5940347721822542,0.18710317460317458,0.33567813765182186,0.06739988719684145,1,2,10,25,40,20,25,43.75,3149.959012166627
2019-01-10 21:00:00,1,1,1,1,3210.3,0.0,0.5936151079136691,0.22701719576719573,0.33350202429149794,0.07447358526038728,1,2,10,25,40,20,25,43.75,2933.3091585421535
2019-01-10 22:00:00,1,1,1,1,3107.25,0.0,0.5896882494004796,0.252281746031746,0.3443825910931174,0.08678793006204168,1,2,10,25,40,20,25,43.75,2789.3674764321972
2019-01-10 23:00:00,1,1,1,1,2918.55,0.0,0.5890287769784173,0.28482142857142856,0.3324898785425101,0.10047001316036845,1,2,10,25,40,20,25,43.75,2553.4463956705076
2019-01-11 00:00:00,1,1,1,1,2809.6000000000004,0.0,0.5876798561151079,0.29824735449735446,0.3301113360323887,0.1140251927053957,1,2,10,25,40,20,25,43.75,2405.2380764375694
2019-01-11 01:00:00,1,1,1,1,2705.1,0.0,0.5858812949640287,0.3675595238095238,0.33375506072874495,0.12125399511186308,1,2,10,25,40,20,25,24.0,2254.941202696533
2019-01-11 02:00:00,1,1,1,1,2679.4,0.0,0.5872901678657074,0.5116732804232804,0.34752024291497974,0.12913611581124268,1,2,10,25,40,20,25,24.0,2151.890398302581
2019-01-11 03:00:00,1,1,1,1,2702.0,0.0,0.5865107913669065,0.6025462962962963,0.3312753036437247,0.15374600488813683,1,2,10,25,40,20,25,24.0,2076.616469261139
2019-01-11 04:00:00,1,1,1,1,2770.4,0.0,0.588968824940048,0.6060515873015873,0.3520748987854251,0.17629253619101332,1,2,10,25,40,20,25,24.0,2087.2480246018317
2019-01-11 05:00:00,1,1,1,1,2914.55,0.0,0.5886091127098322,0.6225859788359789,0.34306680161943315,0.19968979131415676,1,2,10,25,40,20,25,24.0,2166.291130180217
2019-01-11 06:00:00,1,1,1,1,3293.9,0.0,0.5889988009592326,0.65135582010582,0.34949392712550603,0.22288494077834173,1,2,10,25,40,20,25,43.75,2476.1453200118176
2019-01-11 07:00:00,1,1,1,1,3599.05,0.0,0.5910671462829736,0.6263558201058201,0.32570850202429147,0.2457275803722504,1,2,10,25,40,20,25,43.75,2734.188721027046
2019-01-11 08:00:00,1,1,1,1,3736.35,0.001662914449447325,0.5934652278177458,0.6138227513227513,0.32444331983805663,0.25706899793194204,1,2,10,25,40,20,25,43.75,2843.991118517426
2019-01-11 09:00:00,1,1,1,1,3759.75,0.007403806794924225,0.593705035971223,0.6428571428571428,0.32839068825910933,0.2662154540327129,1,2,10,25,40,20,25,43.75,2818.5589907880503
2019-01-11 10:00:00,1,1,1,1,3792.85,0.01564162914449445,0.5947541966426859,0.633994708994709,0.3104757085020242,0.28698533558939643,1,2,10,25,40,20,25,43.75,2782.6847045673894
2019-01-11 11:00:00,1,1,1,1,3831.55,0.02081457224723695,0.5951139088729017,0.6056878306878306,0.3097165991902834,0.3095882684715172,1,2,10,25,40,20,25,43.75,2763.2677659279825
2019-01-11 12:00:00,1,1,1,1,3803.0,0.0232091690544412,0.594484412470024,0.6129960317460317,0.30976720647773276,0.3456946794510246,1,2,10,25,40,20,25,43.75,2635.541966037923
2019-01-11 13:00:00,1,1,1,1,3736.6,0.020563855914858698,0.5948741007194245,0.6104828042328042,0.3093623481781376,0.3778012784357962,1,2,10,25,40,20,25,43.75,2496.4940424302413
2019-01-11 14:00:00,1,1,1,1,3648.95,0.0138252148997134,0.5950239808153477,0.6068121693121693,0.3067307692307692,0.4008037225042301,1,2,10,25,40,20,25,43.75,2369.6527887652737
2019-01-11 15:00:00,1,1,1,1,3600.85,0.005679492427343375,0.596552757793765,0.5998346560846561,0.3058198380566801,0.4204643730024441,1,2,10,25,40,20,25,24.0,2295.556473991669
2019-01-11 16:00:00,1,1,1,1,3618.25,0.00049631600491195,0.5973021582733813,0.5627645502645503,0.3111336032388664,0.4347198721564204,1,2,10,25,40,20,25,24.0,2305.103709490849
2019-01-11 17:00:00,1,1,1,1,3718.0,0.0,0.5974820143884892,0.5456349206349207,0.3068825910931174,0.4466864072194021,1,2,10,25,40,20,25,43.75,2383.0300136975266
2019-01-11 18:00:00,1,1,1,1,3661.0,0.0,0.5996402877697842,0.5554232804232804,0.30096153846153845,0.44742902801278434,1,2,10,25,40,20,25,43.75,2320.2581177987267
2019-01-11 19:00:00,1,1,1,1,3571.75,0.0,0.599910071942446,0.5678902116402116,0.29964574898785423,0.42334555367550286,1,2,10,25,40,20,25,24.0,2286.230031155158
2019-01-11 20:00:00,1,1,1,1,3353.9,0.0,0.5978117505995204,0.5599206349206349,0.2968117408906882,0.4130381650686219,1,2,10,25,40,20,25,24.0,2097.3363333601915
2019-01-11 21:00:00,1,1,1,1,3170.4,0.0,0.5980215827338129,0.5469907407407407,0.29817813765182183,0.40496333897349124,1,2,10,25,40,20,25,24.0,1939.1953562699757
2019-01-11 22:00:00,1,1,1,1,3049.85,0.0,0.5924460431654677,0.5308201058201059,0.30364372469635625,0.3934480165444632,1,2,10,25,40,20,25,24.0,1853.9019163107996
2019-01-11 23:00:00,1,1,1,1,2862.8,0.0,0.5926858513189448,0.5067460317460317,0.3038967611336032,0.38852227862380145,1,2,10,25,40,20,25,24.0,1688.7958907420839
2019-01-12 00:00:00,1,1,1,1,2657.1,0.0,0.5902877697841726,0.49831349206349207,0.3077429149797571,0.3762408347433728,1,2,10,25,40,20,25,24.0,1517.1725163161711
2019-01-12 01:00:00,1,1,1,1,2533.2,0.0,0.5885791366906474,0.5044642857142857,0.2995445344129554,0.36273735664598605,1,2,10,25,40,20,25,24.0,1424.5708940993204
2019-01-12 02:00:00,1,1,1,1,2446.6,0.0,0.5897182254196642,0.4865079365079365,0.30096153846153845,0.3500235006580184,1,2,10,25,40,20,25,24.0,1376.9380737517793
2019-01-12 03:00:00,1,1,1,1,2411.35,0.0,0.5899280575539568,0.49130291005291005,0.3033906882591093,0.33839067493889824,1,2,10,25,40,20,25,24.0,1368.8521486315904
2019-01-12 04:00:00,1,1,1,1,2429.65,0.0,0.5900179856115108,0.5493716931216931,0.2928137651821862,0.3331359278059785,1,2,10,25,40,20,25,24.0,1377.0615032363767
2019-01-12 05:00:00,1,1,1,1,2448.15,0.0,0.5911270983213429,0.5657738095238095,0.2911437246963563,0.3475136303816506,1,2,10,25,40,20,25,24.0,1353.0564002363496
2019-01-12 06:00:00,1,1,1,1,2522.15,0.0,0.5900479616306954,0.5638558201058201,0.29195344129554657,0.37043147208121824,1,2,10,25,40,20,25,24.0,1370.5289917546265
2019-01-12 07:00:00,1,1,1,1,2680.95,0.0,0.5948741007194245,0.5346560846560846,0.28765182186234817,0.3904963338973491,1,2,10,25,40,20,25,24.0,1490.846731394193
2019-01-12 08:00:00,1,1,1,1,2858.05,0.001248465002046625,0.5962529976019184,0.5442460317460317,0.2840587044534413,0.40579056213573983,1,2,10,25,40,20,25,24.0,1622.7540194571213
2019-01-12 09:00:00,1,1,1,1,3033.45,0.010238436348751476,0.5944544364508393,0.5633597883597883,0.2850708502024291,0.4242620793382214,1,2,10,25,40,20,25,24.0,1721.8547954386522
2019-01-12 10:00:00,1,1,1,1,3158.5,0.023122185837085474,0.5948141486810552,0.586739417989418,0.28269230769230763,0.45934856175972927,1,2,10,25,40,20,25,24.0,1717.627363812196
2019-01-12 11:00:00,1,1,1,1,3229.15,0.028458862054850525,0.5961930455635491,0.5599206349206349,0.2837550607287449,0.5115717240082722,1,2,10,25,40,20,25,24.0,1655.1052808739394
2019-01-12 12:00:00,1,1,1,1,3208.6,0.030178059762586952,0.5985611510791367,0.5993716931216931,0.2856781376518218,0.5489377702575672,1,2,10,25,40,20,25,24.0,1521.0617477009373
2019-01-12 13:00:00,1,1,1,1,3128.2,0.0254656160458452,0.5991007194244604,0.6235119047619048,0.28481781376518217,0.5682365106222974,1,2,10,25,40,20,25,24.0,1394.5399214248814
2019-01-12 14:00:00,1,1,1,1,3074.55,0.0159588620548505,0.5992206235011991,0.630026455026455,0.28557692307692306,0.5820454972739237,1,2,10,25,40,20,25,24.0,1327.5285196674824
2019-01-12 15:00:00,1,1,1,1,3049.8,0.005541342611543125,0.6002997601918465,0.6293981481481481,0.2837550607287449,0.5879018612521151,1,2,10,25,40,20,25,24.0,1314.4327310815954
2019-01-12 16:00:00,1,1,1,1,3102.55,0.00044003274662295707,0.6013189448441247,0.6294642857142857,0.2899797570850202,0.5948110547095319,1,2,10,25,40,20,25,24.0,1362.6365670738987
2019-01-12 17:00:00,1,1,1,1,3228.65,0.0,0.600779376498801,0.638558201058201,0.2787955465587044,0.5953844707651814,1,2,10,25,40,20,25,24.0,1484.7655426637662
2019-01-12 18:00:00,1,1,1,1,3214.4,0.0,0.6015287769784172,0.6406415343915344,0.28152834008097166,0.5987450648618161,1,2,10,25,40,20,25,24.0,1461.280724088846
2019-01-12 19:00:00,1,1,1,1,3109.9,0.0,0.6023681055155875,0.6376322751322752,0.28269230769230763,0.5925690919345742,1,2,10,25,40,20,25,24.0,1373.4243601106546
2019-01-12 20:00:00,1,1,1,1,2941.1000000000004,0.0,0.6015887290167865,0.6394510582010582,0.28785425101214573,0.5846869712351945,1,2,10,25,40,20,25,20.0,1223.6021486315908
2019-01-12 21:00:00,1,1,1,1,2798.75,0.0,0.6005395683453237,0.6348875661375661,0.2934210526315789,0.5603778905809362,1,2,10,25,40,20,25,20.0,1143.850247092633
2019-01-12 22:00:00,1,1,1,1,2737.7,0.0,0.5977517985611511,0.6545304232804233,0.2999493927125506,0.5399511186313216,1,2,10,25,40,20,25,20.0,1126.0100341095265
2019-01-12 23:00:00,1,1,1,1,2606.9,0.0,0.5947541966426859,0.6482473544973545,0.3052125506072874,0.5386820830983268,1,2,10,25,40,20,25,3.3333333333333335,1000.8958504552413
2019-01-13 00:00:00,1,1,1,1,2431.55,0.0,0.5925659472422062,0.6502976190476191,0.29660931174089067,0.5401532242902801,1,2,10,25,40,20,25,3.3333333333333335,821.0478916552522
2019-01-13 01:00:00,1,1,1,1,2323.05,0.0,0.5895983213429257,0.6392195767195767,0.2998987854251012,0.5208544839255499,1,2,10,25,40,20,25,3.3333333333333335,765.2259594982947
2019-01-13 02:00:00,1,1,1,1,2257.5,0.0,0.5894484412470025,0.630787037037037,0.29483805668016194,0.4981857492009776,1,2,10,25,40,20,25,3.3333333333333335,759.7208121827414
2019-01-13 03:00:00,1,1,1,1,2218.85,0.0,0.5883393285371703,0.6135912698412699,0.2891194331983805,0.4863414175596916,1,2,10,25,40,20,25,3.3333333333333335,757.559948164263
2019-01-13 04:00:00,1,1,1,1,2211.95,0.0,0.5866606714628297,0.5753968253968254,0.28537449392712544,0.4811947734536567,1,2,10,25,40,20,25,3.3333333333333335,778.804336207128
2019-01-13 05:00:00,1,1,1,1,2195.75,0.0,0.5891486810551558,0.6222222222222222,0.2838562753036437,0.4712539951118631,1,2,10,25,40,20,25,3.3333333333333335,768.7261233314532
2019-01-13 06:00:00,1,1,1,1,2170.25,0.0,0.5893585131894484,0.6890542328042328,0.27930161943319837,0.48164128595600675,1,2,10,25,40,20,25,3.3333333333333335,690.5250919882899
2019-01-13 07:00:00,1,1,1,1,2276.3,0.0,0.5968525179856115,0.7281746031746031,0.2813259109311741,0.5023547659334462,1,2,10,25,40,20,25,3.3333333333333335,729.1432438965435
2019-01-13 08:00:00,1,1,1,1,2461.55,0.00173966434711415,0.5955335731414868,0.7359457671957672,0.2815283400809716,0.5327693175408911,1,2,10,25,40,20,25,3.3333333333333335,830.8992384016801
2019-01-13 09:00:00,1,1,1,1,2670.55,0.00816107245190335,0.591726618705036,0.7087301587301588,0.2837550607287449,0.5682788118067306,1,2,10,25,40,20,25,3.3333333333333335,945.958225861352
2019-01-13 10:00:00,1,1,1,1,2829.45,0.017749693000409274,0.5921762589928058,0.6783730158730159,0.28426113360323885,0.6042019176536944,1,2,10,25,40,20,25,3.3333333333333335,1003.2217670155344
2019-01-13 11:00:00,1,1,1,1,2985.7,0.02493348342202205,0.5932853717026378,0.6275462962962963,0.28846153846153844,0.6375728520398571,1,2,10,25,40,20,25,20.0,1078.4156428267834
2019-01-13 12:00:00,1,1,1,1,2992.1,0.027276913630781774,0.5932553956834532,0.5813492063492063,0.295495951417004,0.6625822523030644,1,2,10,25,40,20,25,3.3333333333333335,1034.912402625702
2019-01-13 13:00:00,1,1,1,1,2940.1,0.02345988538681945,0.5949340527577938,0.5542989417989418,0.30167004048582996,0.6779563827787178,1,2,10,25,40,20,25,3.3333333333333335,964.83975286658
2019-01-13 14:00:00,1,1,1,1,2895.55,0.014746213671715075,0.5974520383693045,0.5505291005291005,0.30556680161943317,0.6868161308516638,1,2,10,25,40,20,25,3.3333333333333335,921.432498479913
2019-01-13 15:00:00,1,1,1,1,2874.55,0.00580229226361025,0.5977817745803358,0.5517195767195767,0.3054655870445344,0.7013066365858245,1,2,10,25,40,20,25,3.3333333333333335,886.0898471885826
2019-01-13 16:00:00,1,1,1,1,2922.4,0.0004502660663118535,0.5967625899280575,0.5510912698412698,0.3164473684210526,0.7080137243842828,1,2,10,25,40,20,25,3.3333333333333335,930.8035159370056
2019-01-13 17:00:00,1,1,1,1,3061.95,0.0,0.595863309352518,0.5515873015873016,0.32763157894736844,0.7253713103966911,1,2,10,25,40,20,25,3.3333333333333335,1027.8868033733513
2019-01-13 18:00:00,1,1,1,1,3105.45,0.0,0.5963729016786571,0.5508267195767196,0.3216093117408907,0.7457463808986652,1,2,10,25,40,20,25,3.3333333333333335,1020.753359922649
2019-01-13 19:00:00,1,1,1,1,3032.35,0.0,0.5967326139088729,0.5477843915343915,0.3243421052631579,0.756251175032901,1,2,10,25,40,20,25,3.3333333333333335,922.6083058039908
2019-01-13 20:00:00,1,1,1,1,2892.75,0.0,0.5952338129496403,0.4755621693121693,0.3441295546558704,0.755400451212634,1,2,10,25,40,20,25,3.3333333333333335,814.0240042435471
2019-01-13 21:00:00,1,1,1,1,2819.0,0.0,0.596462829736211,0.49097222222222225,0.3442813765182186,0.7496098890768942,1,2,10,25,40,20,25,3.3333333333333335,748.5863884188757
2019-01-13 22:00:00,1,1,1,1,2803.7,0.0,0.59310551558753,0.5060185185185185,0.3486336032388664,0.7168593720624177,1,2,10,25,40,20,25,3.3333333333333335,809.1441624365482
2019-01-13 23:00:00,1,1,1,1,2673.3,0.0,0.5937649880095923,0.510350529100529,0.35946356275303637,0.6844660650498213,1,2,10,25,40,20,25,3.3333333333333335,757.9946257352353
2019-01-14 00:00:00,1,1,1,1,2542.55,0.0,0.5899580335731415,0.5257275132275132,0.3611842105263158,0.682294604248919,1,2,10,25,40,20,25,3.3333333333333335,626.5224840866974
2019-01-14 01:00:00,1,1,1,1,2435.3500000000004,0.0,0.5842326139088729,0.4708994708994709,0.34585020242914977,0.669853355893965,1,2,10,25,40,20,25,3.3333333333333335,572.3568219052995
2019-01-14 02:00:00,1,1,1,1,2402.75,0.0,0.5859412470023981,0.45496031746031745,0.3533400809716599,0.6536661026508742,1,2,10,25,40,20,25,3.3333333333333335,586.6006163886875
2019-01-14 03:00:00,1,1,1,1,2429.2,0.0,0.5855815347721822,0.4661044973544973,0.35784412955465583,0.6323134047753337,1,2,10,25,40,20,25,3.3333333333333335,661.9746891198668
2019-01-14 04:00:00,1,1,1,1,2514.75,0.0,0.5872002398081535,0.4978835978835978,0.37717611336032386,0.611947734536567,1,2,10,25,40,20,25,3.3333333333333335,785.7272245051431
2019-01-14 05:00:00,1,1,1,1,2734.55,0.0,0.5864508393285371,0.633531746031746,0.36973684210526314,0.6000470013160368,1,2,10,25,40,20,25,3.3333333333333335,981.0197982972097
2019-01-14 06:00:00,1,1,1,1,3157.15,0.0,0.5862709832134293,0.5634920634920635,0.38284412955465585,0.6063592780597856,1,2,10,25,40,20,25,24.0,1415.8549794537107
2019-01-14 07:00:00,1,1,1,1,3498.55,0.0,0.5869304556354916,0.497255291005291,0.3757085020242915,0.5976922353825906,1,2,10,25,40,20,25,24.0,1805.417295141407
2019-01-14 08:00:00,1,1,1,1,3627.4,0.00477896029471955,0.5877997601918465,0.48184523809523805,0.3753036437246963,0.5805226546343297,1,2,10,25,40,20,25,24.0,1971.4078674392817
2019-01-14 09:00:00,1,1,1,1,3634.6,0.032485673352435476,0.5864808153477219,0.5264550264550265,0.378744939271255,0.5620511374318481,1,2,10,25,40,20,25,24.0,1937.6759624572803
2019-01-14 10:00:00,1,1,1,1,3651.8,0.07165882112157178,0.5877098321342926,0.5673611111111111,0.37990890688259105,0.5562699755593157,1,2,10,25,40,20,25,24.0,1855.0335638533372
2019-01-14 11:00:00,1,1,1,1,3692.35,0.10060376586164547,0.587410071942446,0.5726521164021163,0.36401821862348177,0.5851287836059409,1,2,10,25,40,20,25,24.0,1748.9577797701875
2019-01-14 12:00:00,1,1,1,1,3683.0,0.10744474007367985,0.5898081534772182,0.5933531746031746,0.3638663967611336,0.5990364730212445,1,2,10,25,40,20,25,24.0,1679.4556974214192
