,demand_EOM
28469,3352.8
28470,3342.4
28471,3330.2
28472,3325.0
28473,3297.2
28474,3270.6
28475,3238.4
28476,3247.0
28477,3218.0
28478,3210.8
28479,3205.8
28480,3228.6
28481,3232.8
28482,3257.4
28483,3287.6
28484,3343.6
28485,3405.8
28486,3466.8
28487,3488.6
28488,3483.2
28489,3448.8
28490,3434.2
28491,3400.4
28492,3324.8
28493,3278.2
28494,3239.2
28495,3187.6
28496,3119.8
28497,3073.6
28498,3029.6
28499,2967.2
28500,2915.4
28501,2880.2
28502,2812.4
28503,2762.4
28504,2704.2
28505,2646.8
28506,2608.4
28507,2575.4
28508,2493.0
28509,2466.4
28510,2449.6
28511,2430.6
28512,2411.6
28513,2382.4
28514,2372.8
28515,2361.4
28516,2317.6
28517,2309.8
28518,2297.4
28519,2289.0
28520,2306.6
28521,2308.8
28522,2314.8
28523,2335.0
28524,2375.6
28525,2392.6
28526,2431.8
28527,2461.2
28528,2520.0
28529,2580.2
28530,2638.6
28531,2720.2
28532,2876.0
28533,2989.2
28534,3091.6
28535,3173.6
28536,3290.0
28537,3362.6
28538,3397.4
28539,3430.8
28540,3463.2
28541,3481.6
28542,3479.2
28543,3471.4
28544,3470.6
28545,3474.6
28546,3500.2
28547,3505.0
28548,3500.4
28549,3498.2
28550,3519.2
28551,3514.8
28552,3529.8
28553,3522.0
28554,3541.0
28555,3535.2
28556,3505.4
28557,3476.8
28558,3453.0
28559,3429.8
28560,3398.0
28561,3366.6
28562,3338.4
28563,3304.2
28564,3279.0
28565,3259.2
28566,3239.4
28567,3229.0
28568,3213.0
28569,3197.2
28570,3181.8
28571,3162.8
28572,3152.4
28573,3142.0
28574,3138.6
28575,3147.2
28576,3168.0
28577,3176.6
28578,3194.2
28579,3222.4
28580,3269.6
28581,3323.4
28582,3388.0
28583,3390.8
28584,3387.4
28585,3353.2
28586,3329.0
28587,3297.8
28588,3244.8
28589,3182.8
28590,3128.8
28591,3071.8
28592,3032.4
28593,2983.8
28594,2923.4
28595,2887.2
28596,2881.6
28597,2831.8
28598,2802.4
28599,2764.8
28600,2685.6
28601,2621.8
28602,2572.4
28603,2538.0
28604,2513.2
28605,2467.2
28606,2436.6
28607,2411.2
28608,2389.8
28609,2357.6
28610,2358.4
28611,2339.2
28612,2298.2
28613,2297.2
28614,2283.0
28615,2299.2
28616,2305.6
28617,2293.6
28618,2303.4
28619,2297.0
28620,2304.6
28621,2321.2
28622,2336.2
28623,2343.8
28624,2362.6
28625,2372.0
28626,2378.4
28627,2400.6
28628,2436.0
28629,2471.0
28630,2497.4
28631,2531.4
28632,2577.0
28633,2610.4
28634,2652.4
28635,2675.0
28636,2739.0
28637,2744.6
28638,2794.8
28639,2824.2
28640,2858.4
28641,2897.0
28642,2915.8
28643,2938.0
28644,2935.4
28645,2956.8
28646,2953.4
28647,2969.4
28648,2992.2
28649,3006.2
28650,3001.2
28651,2984.2
28652,2967.8
28653,2951.2
28654,2941.2
28655,2928.2
28656,2910.8
28657,2890.6
28658,2846.6
28659,2830.2
28660,2809.0
28661,2783.0
28662,2763.0
28663,2756.0
28664,2744.0
28665,2719.4
28666,2710.6
28667,2685.0
28668,2672.6
28669,2686.8
28670,2677.4
28671,2690.0
28672,2729.4
28673,2756.8
28674,2790.8
28675,2834.2
28676,2899.2
28677,2971.2
28678,3019.4
28679,3020.2
28680,3018.2
28681,2975.0
28682,2953.6
28683,2931.8
28684,2880.8
28685,2813.8
28686,2764.4
28687,2715.4
28688,2704.4
28689,2670.0
28690,2627.4
28691,2606.0
28692,2598.6
28693,2559.2
28694,2517.0
28695,2476.4
28696,2442.0
28697,2399.6
28698,2376.2
28699,2341.0
28700,2310.0
28701,2273.6
28702,2256.2
28703,2220.6
28704,2195.0
28705,2180.6
28706,2151.2
28707,2117.2
28708,2115.2
28709,2106.6
28710,2087.0
28711,2085.6
28712,2071.2
28713,2064.0
28714,2067.8
28715,2054.8
28716,2064.6
28717,2062.6
28718,2069.2
28719,2073.8
28720,2098.4
28721,2090.0
28722,2084.2
28723,2090.4
28724,2095.4
28725,2096.6
28726,2112.2
28727,2113.4
28728,2134.6
28729,2147.6
28730,2162.6
28731,2187.6
28732,2244.8
28733,2279.0
28734,2321.4
28735,2351.0
28736,2402.8
28737,2420.8
28738,2465.8
28739,2502.6
28740,2529.0
28741,2561.2
28742,2604.2
28743,2617.0
28744,2647.2
28745,2658.8
28746,2674.4
28747,2689.4
28748,2703.2
28749,2741.6
28750,2755.0
28751,2740.4
28752,2736.6
28753,2719.6
28754,2700.0
28755,2676.4
28756,2645.6
28757,2614.8
28758,2591.0
28759,2558.2
28760,2538.8
28761,2532.6
28762,2536.2
28763,2531.0
28764,2510.6
28765,2506.4
28766,2495.6
28767,2488.2
28768,2530.8
28769,2538.0
28770,2570.8
28771,2597.0
28772,2698.4
28773,2767.2
28774,2849.4
28775,2893.8
28776,2917.0
28777,2911.8
28778,2898.6
28779,2878.4
28780,2847.6
28781,2817.6
28782,2797.8
28783,2754.2
28784,2732.4
28785,2694.4
28786,2646.8
28787,2617.2
28788,2606.2
28789,2588.2
28790,2565.2
28791,2558.2
28792,2567.8
28793,2541.8
28794,2504.8
28795,2466.4
28796,2434.4
28797,2382.8
28798,2351.0
28799,2330.0
28800,2312.4
28801,2304.2
28802,2289.0
28803,2281.6
28804,2276.4
28805,2272.8
28806,2271.4
28807,2262.0
28808,2257.6
28809,2247.0
28810,2253.0
28811,2265.0
28812,2271.2
28813,2277.4
28814,2282.2
28815,2284.6
28816,2324.6
28817,2343.8
28818,2390.2
28819,2439.4
28820,2527.6
28821,2577.4
28822,2640.2
28823,2726.4
28824,2886.6
28825,3015.2
28826,3122.2
28827,3198.2
28828,3285.0
28829,3320.4
28830,3347.0
28831,3383.6
28832,3399.6
28833,3393.4
28834,3397.8
28835,3390.8
28836,3368.4
28837,3383.0
28838,3398.4
28839,3409.8
28840,3409.0
28841,3419.2
28842,3435.2
28843,3450.4
28844,3469.0
28845,3459.2
28846,3473.0
28847,3472.4
28848,3451.2
28849,3432.8
28850,3437.0
28851,3428.8
28852,3416.6
28853,3414.4
28854,3390.8
28855,3359.4
28856,3364.4
28857,3352.8
28858,3334.4
28859,3312.0
28860,3296.6
28861,3272.6
28862,3252.0
28863,3240.8
28864,3233.4
28865,3239.0
28866,3234.0
28867,3269.0
28868,3343.0
28869,3400.6
28870,3460.0
28871,3484.4
28872,3476.6
28873,3451.8
28874,3449.2
28875,3456.6
28876,3412.2
28877,3367.6
28878,3342.4
28879,3313.0
28880,3232.0
28881,3176.0
28882,3122.4
28883,3082.0
28884,3018.8
28885,2973.4
28886,2912.4
28887,2860.6
28888,2842.4
28889,2799.8
28890,2745.6
28891,2692.4
28892,2625.8
28893,2571.2
28894,2523.4
28895,2488.4
28896,2473.4
28897,2441.8
28898,2421.6
28899,2398.8
28900,2378.2
28901,2363.8
28902,2358.2
28903,2351.4
28904,2338.4
28905,2338.6
28906,2348.6
28907,2350.2
28908,2341.6
28909,2359.2
28910,2373.8
28911,2389.2
28912,2422.2
28913,2448.6
28914,2462.0
28915,2492.4
28916,2546.8
28917,2588.0
28918,2645.2
28919,2726.4
28920,2894.0
28921,3008.8
28922,3103.8
28923,3171.2
28924,3246.6
28925,3282.0
28926,3323.8
28927,3355.0
28928,3388.8
28929,3422.0
28930,3422.0
28931,3421.2
28932,3406.6
28933,3413.8
28934,3430.0
28935,3441.6
28936,3446.0
28937,3451.8
28938,3451.6
28939,3474.2
28940,3465.6
28941,3487.4
28942,3485.6
28943,3480.2
28944,3454.4
28945,3449.4
28946,3433.4
28947,3439.8
28948,3445.8
28949,3437.2
28950,3409.4
28951,3372.8
28952,3367.4
28953,3347.2
28954,3341.2
28955,3344.8
28956,3345.8
28957,3323.4
28958,3315.2
28959,3305.8
28960,3300.2
28961,3292.0
28962,3310.0
28963,3334.6
28964,3395.6
28965,3452.4
28966,3516.4
28967,3537.0
28968,3526.2
28969,3511.2
28970,3490.2
28971,3471.4
28972,3437.4
28973,3405.6
28974,3382.6
28975,3347.0
28976,3278.6
28977,3212.6
28978,3153.8
28979,3125.0
28980,3088.6
28981,3042.6
28982,2992.2
28983,2943.4
28984,2916.2
28985,2874.0
28986,2800.0
28987,2764.4
28988,2697.6
28989,2650.0
28990,2599.8
28991,2561.6
28992,2511.8
28993,2473.2
28994,2465.2
28995,2448.8
28996,2430.2
28997,2429.6
28998,2418.6
28999,2418.0
29000,2378.0
29001,2385.4
29002,2386.8
29003,2390.2
29004,2394.6
29005,2405.6
29006,2411.0
29007,2421.6
29008,2452.0
29009,2468.6
29010,2500.2
29011,2524.4
29012,2589.8
29013,2624.8
29014,2673.4
29015,2752.6
29016,2906.2
29017,3028.8
29018,3098.6
29019,3163.6
29020,3236.2
29021,3263.8
29022,3290.4
29023,3322.6
29024,3365.6
29025,3384.0
29026,3379.2
29027,3390.8
29028,3371.4
29029,3376.6
29030,3386.0
29031,3382.2
29032,3391.2
29033,3396.6
29034,3410.6
29035,3428.2
29036,3419.6
29037,3431.8
29038,3436.6
29039,3437.2
29040,3420.8
29041,3413.6
29042,3410.2
29043,3394.8
29044,3408.8
29045,3392.8
29046,3364.8
29047,3342.6
29048,3350.8
29049,3326.0
29050,3319.4
29051,3313.0
29052,3311.4
29053,3280.4
29054,3263.6
29055,3254.8
29056,3252.8
29057,3245.0
29058,3265.8
29059,3295.6
29060,3373.0
29061,3429.6
29062,3459.8
29063,3482.0
29064,3458.0
29065,3434.0
29066,3418.2
29067,3407.0
29068,3379.0
29069,3353.6
29070,3336.8
29071,3312.4
29072,3241.0
29073,3188.8
29074,3136.2
29075,3097.2
29076,3060.6
29077,3035.6
29078,3009.6
29079,2955.0
29080,2888.0
29081,2862.2
29082,2805.8
29083,2748.6
29084,2699.0
29085,2660.4
29086,2609.6
29087,2579.6
29088,2514.2
29089,2485.8
29090,2455.2
29091,2445.6
29092,2410.0
29093,2398.6
29094,2383.6
29095,2369.4
29096,2367.2
29097,2370.0
29098,2369.8
29099,2370.2
29100,2390.6
29101,2391.0
29102,2389.0
29103,2394.0
29104,2411.0
29105,2411.2
29106,2425.8
29107,2452.6
29108,2496.6
29109,2511.6
29110,2547.0
29111,2581.0
29112,2689.6
29113,2771.2
29114,2833.8
29115,2886.8
29116,2950.2
29117,2986.8
29118,3018.6
29119,3064.8
29120,3110.4
29121,3135.4
29122,3148.4
29123,3158.2
29124,3146.2
29125,3171.8
29126,3196.2
29127,3205.8
29128,3190.4
29129,3202.8
29130,3211.0
29131,3215.6
29132,3210.2
29133,3231.8
29134,3237.4
29135,3234.6
29136,3192.6
29137,3177.0
29138,3167.6
29139,3156.4
29140,3152.6
29141,3138.2
29142,3110.8
29143,3090.6
29144,3081.0
29145,3057.2
29146,3044.8
29147,3025.0
29148,3023.4
29149,2992.6
29150,2985.4
29151,2974.4
29152,2990.2
29153,2982.8
29154,2988.2
29155,3006.8
29156,3079.4
29157,3144.0
29158,3184.6
29159,3199.0
29160,3182.4
29161,3172.2
29162,3162.8
29163,3154.4
29164,3137.2
29165,3116.0
29166,3104.8
29167,3091.0
29168,3023.2
29169,2971.8
29170,2933.6
29171,2907.8
29172,2870.8
29173,2848.8
29174,2820.8
29175,2795.8
29176,2766.2
29177,2730.2
29178,2684.4
29179,2620.6
29180,2552.0
29181,2506.2
29182,2470.2
29183,2442.2
29184,2382.2
29185,2349.6
29186,2320.0
29187,2294.4
29188,2259.2
29189,2243.8
29190,2237.0
29191,2211.6
29192,2199.4
29193,2193.6
29194,2192.0
29195,2188.0
29196,2201.4
29197,2204.0
29198,2211.8
29199,2199.4
29200,2230.4
29201,2238.0
29202,2248.4
29203,2258.0
29204,2276.0
29205,2279.2
29206,2297.2
29207,2306.6
29208,2346.2
29209,2386.0
29210,2411.6
29211,2445.4
29212,2488.6
29213,2520.6
29214,2548.4
29215,2586.6
29216,2650.6
29217,2691.4
29218,2728.0
29219,2750.6
29220,2763.0
29221,2779.2
29222,2790.8
29223,2803.4
29224,2823.2
29225,2838.8
29226,2853.6
29227,2880.2
29228,2892.2
29229,2915.8
29230,2923.2
29231,2932.0
29232,2947.6
29233,2943.4
29234,2921.6
29235,2915.0
29236,2898.8
29237,2877.0
29238,2859.4
29239,2835.6
29240,2832.4
29241,2812.6
29242,2807.8
29243,2795.6
29244,2814.8
29245,2806.4
29246,2811.8
29247,2816.0
29248,2836.0
29249,2840.4
29250,2869.2
29251,2906.8
29252,2993.2
29253,3030.6
29254,3054.6
29255,3065.8
29256,3061.8
29257,3046.4
29258,3028.6
29259,3007.8
29260,3002.2
29261,2963.8
29262,2938.0
29263,2910.6
29264,2850.0
29265,2795.0
29266,2755.2
29267,2732.8
29268,2685.0
29269,2658.8
29270,2633.8
29271,2618.4
29272,2617.4
29273,2570.0
29274,2535.2
29275,2489.6
29276,2433.6
29277,2390.4
29278,2363.8
29279,2328.0
29280,2273.4
29281,2252.0
29282,2222.0
29283,2197.6
29284,2172.8
29285,2145.0
29286,2135.0
29287,2120.8
29288,2113.4
29289,2101.2
29290,2095.0
29291,2089.8
29292,2086.8
29293,2083.2
29294,2085.4
29295,2084.8
29296,2101.4
29297,2106.8
29298,2120.6
29299,2132.0
29300,2165.4
29301,2175.6
29302,2178.2
29303,2215.0
29304,2252.2
29305,2278.6
29306,2305.2
29307,2331.6
29308,2379.0
29309,2392.0
29310,2421.2
29311,2478.6
29312,2553.4
29313,2592.4
29314,2640.4
29315,2671.4
29316,2719.8
29317,2737.2
29318,2742.4
29319,2755.8
29320,2771.6
29321,2785.0
29322,2807.0
29323,2826.8
29324,2853.8
29325,2870.4
29326,2888.4
29327,2878.2
29328,2864.2
29329,2854.6
29330,2844.2
29331,2846.6
29332,2825.8
29333,2806.4
29334,2787.4
29335,2759.2
29336,2739.2
29337,2725.0
29338,2718.0
29339,2706.0
29340,2703.0
29341,2693.4
29342,2692.4
29343,2691.8
29344,2713.4
29345,2710.8
29346,2736.6
29347,2782.6
29348,2863.6
29349,2929.4
29350,2977.6
29351,2986.4
29352,2997.4
29353,2983.0
29354,2965.2
29355,2953.8
29356,2921.8
29357,2886.6
29358,2846.6
29359,2820.2
29360,2765.2
29361,2696.2
29362,2670.6
29363,2633.2
29364,2603.0
29365,2589.0
29366,2569.2
29367,2553.8
29368,2538.2
29369,2530.6
29370,2496.0
29371,2452.6
29372,2395.2
29373,2353.8
29374,2321.4
29375,2273.4
29376,2205.6
29377,2167.4
29378,2140.4
29379,2111.0
29380,2095.4
29381,2075.8
29382,2040.8
29383,2029.6
29384,2020.8
29385,2015.6
29386,1994.6
29387,2006.4
29388,2018.8
29389,2004.2
29390,1988.0
29391,1997.4
29392,2004.4
29393,2022.8
29394,2030.0
29395,2023.6
29396,2016.8
29397,2009.0
29398,1993.8
29399,1988.4
29400,1989.6
29401,1996.0
29402,2012.2
29403,2024.2
29404,2055.2
29405,2076.2
29406,2097.4
29407,2131.4
29408,2193.4
29409,2241.4
29410,2278.4
29411,2304.2
29412,2344.6
29413,2378.4
29414,2397.4
29415,2417.4
29416,2458.4
29417,2496.2
29418,2509.0
29419,2552.2
29420,2592.4
29421,2634.2
29422,2661.0
29423,2656.0
29424,2648.0
29425,2636.2
29426,2619.6
29427,2592.4
29428,2564.0
29429,2533.0
29430,2513.8
29431,2481.4
29432,2474.2
29433,2471.0
29434,2452.4
29435,2449.2
29436,2472.0
29437,2467.6
29438,2465.6
29439,2457.2
29440,2470.4
29441,2486.2
29442,2516.4
29443,2570.8
29444,2650.8
29445,2698.0
29446,2724.2
29447,2752.6
29448,2771.4
29449,2752.4
29450,2747.0
29451,2726.4
29452,2705.6
29453,2680.2
29454,2664.0
29455,2625.2
29456,2598.6
29457,2548.6
29458,2528.0
29459,2492.2
29460,2472.8
29461,2442.6
29462,2427.2
29463,2423.2
29464,2434.6
29465,2410.0
29466,2359.4
29467,2331.6
29468,2293.8
29469,2260.0
29470,2231.6
29471,2198.2
29472,2173.0
29473,2146.6
29474,2138.0
29475,2137.8
29476,2115.4
29477,2112.6
29478,2106.6
29479,2097.4
29480,2068.8
29481,2070.4
29482,2091.0
29483,2099.0
29484,2094.4
29485,2125.6
29486,2146.8
29487,2162.4
29488,2198.4
29489,2225.8
29490,2257.2
29491,2286.0
29492,2338.4
29493,2387.6
29494,2467.2
29495,2587.8
29496,2739.8
29497,2871.0
29498,2981.6
29499,3078.4
29500,3177.4
29501,3209.0
29502,3223.8
29503,3265.2
29504,3305.8
29505,3320.6
29506,3354.4
29507,3364.4
29508,3333.2
29509,3351.8
29510,3382.6
29511,3382.2
29512,3401.4
29513,3417.6
29514,3421.0
29515,3422.8
29516,3433.8
29517,3444.6
29518,3425.4
29519,3428.6
29520,3398.8
29521,3398.4
29522,3404.2
29523,3413.8
29524,3434.2
29525,3398.6
29526,3361.2
29527,3332.2
29528,3348.0
29529,3344.6
29530,3334.2
29531,3305.2
29532,3334.2
29533,3313.6
29534,3299.2
29535,3274.8
29536,3283.2
29537,3285.4
29538,3293.6
29539,3329.4
29540,3390.8
29541,3448.6
29542,3476.4
29543,3494.0
29544,3477.2
29545,3460.8
29546,3451.2
29547,3442.4
29548,3419.6
29549,3382.8
29550,3364.8
29551,3336.4
29552,3282.8
29553,3193.2
29554,3137.0
29555,3118.2
29556,3064.8
29557,3015.2
29558,2969.6
29559,2919.0
29560,2891.8
29561,2847.4
29562,2788.6
29563,2725.2
29564,2648.0
29565,2598.2
29566,2552.0
29567,2529.2
29568,2500.0
29569,2473.0
29570,2440.8
29571,2406.8
29572,2371.2
29573,2353.2
29574,2349.4
29575,2318.2
29576,2330.4
29577,2326.4
29578,2341.0
29579,2346.0
29580,2352.4
29581,2353.6
29582,2358.2
29583,2371.0
29584,2407.0
29585,2416.6
29586,2450.0
29587,2488.0
29588,2557.6
29589,2606.4
29590,2659.0
29591,2738.6
29592,2886.6
29593,3003.6
29594,3107.6
29595,3188.0
29596,3280.4
29597,3317.6
29598,3348.6
29599,3379.4
29600,3394.4
29601,3405.8
29602,3425.0
29603,3431.6
29604,3411.0
29605,3428.0
29606,3442.6
29607,3455.2
29608,3455.8
29609,3458.6
29610,3467.6
29611,3485.4
29612,3492.8
29613,3502.0
29614,3511.6
29615,3515.6
29616,3492.8
29617,3476.2
29618,3477.6
29619,3484.2
29620,3484.8
29621,3469.2
29622,3443.8
29623,3415.6
29624,3406.8
29625,3384.8
29626,3387.2
29627,3376.6
29628,3385.0
29629,3369.6
29630,3356.0
29631,3339.4
29632,3346.4
29633,3345.8
29634,3363.2
29635,3403.0
29636,3480.8
29637,3526.4
29638,3552.2
29639,3562.8
29640,3545.4
29641,3517.6
29642,3512.2
29643,3504.4
29644,3466.4
29645,3423.8
29646,3402.0
29647,3370.2
29648,3321.4
29649,3262.0
29650,3199.6
29651,3147.2
29652,3104.0
29653,3052.6
29654,2983.4
29655,2956.0
29656,2912.6
29657,2867.0
29658,2793.6
29659,2749.4
29660,2697.0
29661,2631.6
29662,2590.4
29663,2552.0
29664,2508.4
29665,2470.8
29666,2432.2
29667,2423.0
29668,2434.2
29669,2407.6
29670,2394.0
29671,2380.0
29672,2376.4
29673,2372.6
29674,2376.0
29675,2365.2
29676,2410.2
29677,2423.8
29678,2414.8
29679,2428.2
29680,2472.0
29681,2488.2
29682,2496.4
29683,2533.0
29684,2585.8
29685,2626.4
29686,2683.4
29687,2765.0
29688,2936.2
29689,3055.0
29690,3150.8
29691,3238.0
29692,3326.0
29693,3343.4
29694,3362.8
29695,3388.6
29696,3419.2
29697,3455.8
29698,3452.0
29699,3470.0
29700,3452.4
29701,3459.4
29702,3460.2
29703,3466.2
29704,3469.4
29705,3477.4
29706,3485.6
29707,3482.6
29708,3487.2
29709,3517.8
29710,3523.0
29711,3532.2
29712,3499.0
29713,3498.2
29714,3496.2
29715,3491.0
29716,3496.8
29717,3477.6
29718,3477.0
29719,3451.8
29720,3450.2
29721,3442.2
29722,3429.4
29723,3423.6
29724,3440.8
29725,3415.6
29726,3400.2
29727,3383.8
29728,3386.6
29729,3372.0
29730,3394.8
29731,3431.6
29732,3504.2
29733,3543.2
29734,3549.6
29735,3556.0
29736,3537.4
29737,3505.6
29738,3502.6
29739,3476.0
29740,3450.4
29741,3403.4
29742,3373.0
29743,3351.0
29744,3277.0
29745,3213.2
29746,3168.8
29747,3117.8
29748,3083.8
29749,3038.0
29750,2990.8
29751,2948.4
29752,2934.6
29753,2875.2
29754,2823.2
29755,2761.0
29756,2699.2
29757,2655.0
29758,2604.0
29759,2572.6
29760,2511.4
29761,2474.8
29762,2452.6
29763,2433.8
29764,2399.0
29765,2403.4
29766,2388.4
29767,2375.2
29768,2354.6
29769,2350.2
29770,2361.6
29771,2362.8
29772,2377.8
29773,2385.0
29774,2397.6
29775,2411.0
29776,2416.2
29777,2449.2
29778,2491.4
29779,2518.0
29780,2579.8
29781,2616.8
29782,2681.4
29783,2751.6
29784,2919.6
29785,3050.0
29786,3156.2
29787,3240.4
29788,3341.0
29789,3376.4
29790,3390.8
29791,3412.0
29792,3449.8
29793,3461.0
29794,3477.2
29795,3490.8
29796,3467.6
29797,3479.8
29798,3497.0
29799,3497.8
29800,3496.4
29801,3514.8
29802,3529.4
29803,3532.2
29804,3543.4
29805,3559.4
29806,3562.0
29807,3556.8
29808,3543.0
29809,3536.8
29810,3533.6
29811,3538.8
29812,3553.0
29813,3541.2
29814,3517.4
29815,3489.4
29816,3478.2
29817,3474.8
29818,3477.0
29819,3468.8
29820,3475.6
29821,3470.2
29822,3462.8
29823,3454.8
29824,3454.6
29825,3460.2
29826,3489.8
29827,3525.4
29828,3586.4
29829,3613.6
29830,3639.6
29831,3654.2
29832,3646.0
29833,3609.4
29834,3595.4
29835,3580.6
29836,3560.4
29837,3529.2
29838,3497.2
29839,3453.6
29840,3370.4
29841,3308.2
29842,3250.2
29843,3205.6
29844,3158.8
29845,3110.6
29846,3059.0
29847,3018.4
29848,2990.6
29849,2931.0
29850,2881.6
29851,2831.8
29852,2771.2
29853,2709.6
29854,2661.2
29855,2618.2
29856,2554.8
29857,2520.8
29858,2497.8
29859,2486.6
29860,2469.4
29861,2465.2
29862,2454.0
29863,2446.2
29864,2420.6
29865,2424.2
29866,2429.2
29867,2450.0
29868,2446.0
29869,2456.2
29870,2464.8
29871,2464.8
29872,2493.4
29873,2511.4
29874,2526.8
29875,2562.6
29876,2622.0
29877,2638.8
29878,2715.6
29879,2790.8
29880,2958.0
29881,3067.6
29882,3147.6
29883,3223.0
29884,3322.4
29885,3350.4
29886,3370.2
29887,3401.0
29888,3442.2
29889,3474.2
29890,3485.0
29891,3474.6
29892,3454.4
29893,3449.4
29894,3470.6
29895,3462.2
29896,3462.2
29897,3465.6
29898,3471.4
29899,3472.6
29900,3493.6
29901,3510.8
29902,3508.4
29903,3491.4
29904,3460.4
29905,3434.2
29906,3427.6
29907,3424.8
29908,3433.6
29909,3409.6
29910,3389.8
29911,3362.8
29912,3360.2
29913,3338.6
29914,3340.6
29915,3329.0
29916,3314.8
29917,3307.4
29918,3299.2
29919,3293.4
29920,3311.6
29921,3314.4
29922,3321.0
29923,3351.2
29924,3406.4
29925,3425.2
29926,3441.2
29927,3435.6
29928,3413.2
29929,3390.6
29930,3368.8
29931,3352.4
29932,3311.6
29933,3269.8
29934,3245.4
29935,3202.6
29936,3142.2
29937,3091.0
29938,3039.8
29939,2997.6
29940,2952.4
29941,2925.4
29942,2889.2
29943,2855.8
29944,2830.2
29945,2781.6
29946,2730.0
29947,2673.0
29948,2612.8
29949,2570.4
29950,2539.2
29951,2475.2
29952,2443.6
29953,2404.2
29954,2372.4
29955,2361.8
29956,2328.2
29957,2311.4
29958,2299.4
29959,2277.0
29960,2242.0
29961,2242.0
29962,2245.2
29963,2234.2
29964,2221.2
29965,2227.4
29966,2235.4
29967,2240.2
29968,2240.2
29969,2237.0
29970,2233.8
29971,2242.6
29972,2272.2
29973,2265.2
29974,2258.2
29975,2272.2
29976,2316.4
29977,2345.0
29978,2354.2
29979,2401.0
29980,2466.0
29981,2490.0
29982,2529.2
29983,2579.0
29984,2635.4
29985,2680.6
29986,2723.6
29987,2767.2
29988,2800.6
29989,2826.0
29990,2863.0
29991,2885.6
29992,2914.8
29993,2919.2
29994,2929.8
29995,2950.6
29996,2957.4
29997,2974.2
29998,2982.0
29999,2980.4
30000,2971.0
30001,2957.2
30002,2937.6
30003,2909.6
30004,2896.6
30005,2869.8
30006,2846.0
30007,2809.0
30008,2809.2
30009,2796.4
30010,2774.6
30011,2773.2
30012,2787.0
30013,2778.2
30014,2781.0
30015,2777.6
30016,2792.4
30017,2802.8
30018,2826.0
30019,2878.6
30020,2974.6
30021,3021.2
30022,3051.4
30023,3058.4
30024,3057.2
30025,3048.8
30026,3020.2
30027,2994.8
30028,2980.2
30029,2948.4
30030,2938.8
30031,2895.4
30032,2827.8
30033,2773.2
30034,2734.0
30035,2701.8
30036,2672.2
30037,2645.8
30038,2618.2
30039,2588.2
30040,2610.4
30041,2581.0
30042,2530.4
30043,2495.2
30044,2445.2
30045,2415.8
30046,2365.4
30047,2345.2
30048,2306.2
30049,2299.4
30050,2286.6
30051,2265.8
30052,2221.0
30053,2203.8
30054,2190.4
30055,2180.4
30056,2160.0
30057,2141.8
30058,2141.2
30059,2132.2
30060,2117.4
30061,2120.0
30062,2117.4
30063,2117.0
30064,2130.0
30065,2126.2
30066,2143.6
30067,2129.0
30068,2136.6
30069,2134.8
30070,2130.0
30071,2124.8
30072,2101.4
30073,2097.0
30074,2114.0
30075,2137.4
30076,2155.8
30077,2164.6
30078,2192.2
30079,2238.8
30080,2283.8
30081,2327.2
30082,2372.0
30083,2406.6
30084,2461.0
30085,2504.2
30086,2527.8
30087,2566.0
30088,2584.2
30089,2599.4
30090,2623.2
30091,2648.6
30092,2679.8
30093,2714.8
30094,2722.6
30095,2714.6
30096,2692.8
30097,2674.0
30098,2658.8
30099,2645.4
30100,2622.6
30101,2618.8
30102,2601.0
30103,2548.2
30104,2556.4
30105,2521.2
30106,2524.6
30107,2512.4
30108,2534.4
30109,2526.4
30110,2531.8
30111,2546.0
30112,2580.2
30113,2600.2
30114,2634.8
30115,2712.8
30116,2797.6
30117,2857.4
30118,2880.4
30119,2885.8
30120,2900.6
30121,2899.2
30122,2886.0
30123,2873.0
30124,2859.4
30125,2827.4
30126,2796.2
30127,2777.2
30128,2756.6
30129,2718.2
30130,2679.2
30131,2643.0
30132,2640.2
30133,2628.2
30134,2619.0
30135,2611.2
30136,2641.4
30137,2610.2
30138,2582.6
30139,2552.2
30140,2487.8
30141,2438.4
30142,2408.4
30143,2381.2
30144,2353.0
30145,2326.4
30146,2331.0
30147,2312.0
30148,2273.0
30149,2252.4
30150,2256.4
30151,2252.8
30152,2232.4
30153,2231.6
30154,2238.2
30155,2242.8
30156,2256.4
30157,2265.6
30158,2275.0
30159,2291.6
30160,2329.0
30161,2357.8
30162,2390.4
30163,2421.6
30164,2518.4
30165,2559.8
30166,2615.8
30167,2703.0
30168,2871.0
30169,3005.4
30170,3119.4
30171,3213.4
30172,3323.2
30173,3381.4
30174,3408.2
30175,3441.8
30176,3467.4
30177,3487.6
30178,3518.6
30179,3539.0
30180,3526.4
30181,3551.4
30182,3562.0
30183,3582.8
30184,3579.8
30185,3587.2
30186,3599.6
30187,3593.8
30188,3599.6
30189,3606.8
30190,3611.4
30191,3607.6
30192,3605.4
30193,3600.2
30194,3626.6
30195,3634.4
30196,3628.0
30197,3611.8
30198,3600.0
30199,3581.4
30200,3574.8
30201,3579.0
30202,3578.8
30203,3570.8
30204,3572.2
30205,3568.4
30206,3567.8
30207,3554.6
30208,3563.8
30209,3565.4
30210,3588.4
30211,3635.4
30212,3691.2
30213,3711.4
30214,3725.0
30215,3715.4
30216,3700.6
30217,3680.0
