datetime,electricity_price,electricity_price_flex,grid_demand,congestion_signal,RE_availability,unidirectional_load,bangkok_1_electric_vehicle_1_availability_profile,bangkok_1_electric_vehicle_2_availability_profile,bangkok_1_electric_vehicle_3_availability_profile,bangkok_1_electric_vehicle_4_availability_profile,bangkok_1_electric_vehicle_5_availability_profile,bangkok_1_electric_vehicle_6_availability_profile,bangkok_1_electric_vehicle_7_availability_profile,bangkok_1_electric_vehicle_8_availability_profile,bangkok_1_electric_vehicle_9_availability_profile,bangkok_1_electric_vehicle_10_availability_profile,bangkok_1_electric_vehicle_1_range,bangkok_1_electric_vehicle_2_range,bangkok_1_electric_vehicle_3_range,bangkok_1_electric_vehicle_4_range,bangkok_1_electric_vehicle_5_range,bangkok_1_electric_vehicle_6_range,bangkok_1_electric_vehicle_7_range,bangkok_1_electric_vehicle_8_range,bangkok_1_electric_vehicle_9_range,bangkok_1_electric_vehicle_10_range
6/6/2024 20:45,25,40,16130209.9,0.069322324,1.207218303,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/6/2024 21:00,25,40,15947678.04,0.083934837,1.211064189,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 21:15,25,40,15748849.63,0.099851963,1.208696754,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 21:30,25,40,15443866.27,0.12426728,1.206608533,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 21:45,25,40,15336078.01,0.132896224,1.209990079,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 22:00,25,40,15471069.51,0.122089535,1.2427152,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 22:15,25,40,15560867.71,0.114900778,1.227144835,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 22:30,25,40,15498259.99,0.119912812,1.240447005,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 22:45,25,40,15264789.19,0.138603221,1.253030098,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 23:00,25,40,14929186.82,0.165469729,1.280999864,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 23:15,25,40,14652325.16,0.187633774,1.271820232,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 23:30,25,40,14390496.99,0.20859432,1.261075444,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/6/2024 23:45,25,25,6985035.371,0.801435478,1.244580652,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 0:00,25,40,13438581.58,0.284799513,1.238057998,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 0:15,25,40,13298753.32,0.295993407,1.204755491,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 0:30,25,40,13234448.21,0.301141326,1.190702193,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 0:45,25,40,13121948.72,0.310147425,1.182453182,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 1:00,25,40,13072421.89,0.314112276,1.183163803,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 1:15,25,25,12962138.81,0.322940942,1.162348087,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 1:30,25,25,12915376.69,0.326684464,1.158588748,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 1:45,25,25,12812829.59,0.334893829,1.139503211,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 2:00,25,25,12733745.12,0.341224903,1.141824676,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 2:15,25,25,12603291.74,0.351668295,1.13182989,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 2:30,25,25,12509611.14,0.359167857,1.110122284,0.09,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 2:45,25,25,12440763.42,0.364679432,1.112133238,0.03,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 3:00,25,25,12421285.59,0.366238722,1.115565821,0.09,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 3:15,25,25,12309152.85,0.375215461,1.104360616,0.09,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 3:30,25,25,12260939.94,0.379075126,1.099429964,0.27,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 3:45,25,25,12217379.81,0.382562314,1.10401009,0.21,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 4:00,25,25,12197305.25,0.384169375,1.074262238,0.33,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 4:15,25,25,12216653.65,0.382620447,1.059441719,0.42,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 4:30,25,25,12225357.61,0.381923655,1.054376017,0.39,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 4:45,25,25,12204433.05,0.383598762,1.052686954,0.18,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 5:00,25,25,12380497.2,0.36950402,1.045775138,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 5:15,25,25,12572015.99,0.354172062,1.038975765,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 5:30,25,25,12738887.18,0.340813258,1.039985269,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 5:45,25,25,12798218.95,0.336063478,1.03868106,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 6:00,25,40,13081240.42,0.313406312,1.062427597,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 6:15,25,40,13330020.02,0.293490364,1.065841661,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 6:30,25,40,13545357.18,0.276251637,1.08899939,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 6:45,25,40,13545766.67,0.276218855,1.10956046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 7:00,25,40,13560202.55,0.275063197,1.136934094,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 7:15,25,40,13637520.24,0.268873561,1.164681123,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 7:30,25,40,13928564.08,0.245574168,1.190894918,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 7:45,25,40,14113211.89,0.230792264,1.205918927,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 8:00,25,40,14710629.2,0.182966268,1.222708091,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 8:15,25,40,15154013.56,0.147471318,1.246309713,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 8:30,25,40,15631112.19,0.109277385,1.270359903,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 8:45,25,40,15739452.72,0.100604228,1.300867032,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 9:00,25,40,15656595.83,0.107237303,1.34577754,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 9:15,25,40,15847974.77,0.091916541,1.352345209,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 9:30,25,40,15961971.4,0.082790588,1.363623226,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 9:45,25,40,16049188.91,0.075808427,1.393056852,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 10:00,25,40,16044706.15,0.076167292,1.413923669,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 10:15,25,40,16207925.06,0.06310087,1.42195392,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 10:30,25,40,16267297.46,0.058347837,1.432598936,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 10:45,25,40,16327692.99,0.053512898,1.446572091,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 11:00,25,40,16392698.68,0.048308895,1.470505958,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 11:15,25,40,16356006.31,0.051246287,1.480037241,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 11:30,25,40,16149601.67,0.067769925,1.496426018,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 11:45,25,40,15685875.15,0.104893359,1.511366758,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 12:00,25,40,14905661.46,0.167353042,1.537206665,0.27,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 12:15,25,40,14776724,0.177675077,1.556513845,0.42,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 12:30,25,40,14771558.28,0.178088616,1.585802168,0.51,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 12:45,25,40,15046514.92,0.156077077,1.60813242,0.3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 13:00,25,40,16054641.9,0.07537189,1.636806382,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 13:15,25,40,16628067.2,0.029466565,1.642387069,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 13:30,25,40,16832240.67,0.013121543,1.650634761,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 13:45,25,40,16909349.86,0.006948599,1.65831518,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 14:00,25,40,16944087.59,0.004167684,1.673932826,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 14:15,25,40,16996148.12,0,1.672029662,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 14:30,25,40,16909434.35,0.006941835,1.662441894,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 14:45,25,40,16905000.1,0.007296816,1.657714126,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 15:00,25,40,16791057.59,0.016418438,1.653117486,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 15:15,25,40,16832048.28,0.013136945,1.634309532,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 15:30,25,40,16703099.48,0.023459887,1.615373825,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 15:45,25,40,16605243.3,0.031293723,1.611513675,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 16:00,25,40,16374056.4,0.049801294,1.580238764,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 16:15,25,40,16198414.5,0.063862234,1.522729823,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 16:30,25,40,15827593.33,0.093548169,1.476856034,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 16:45,25,40,15372449.25,0.129984539,1.424634379,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 17:00,25,40,14822371.58,0.174020779,1.355931453,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 17:15,25,40,14744899.03,0.180222812,1.329274542,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 17:30,25,40,14809389.89,0.175060023,1.306656422,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 17:45,25,40,14903115.59,0.16755685,1.277154545,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 18:00,25,40,15186335.12,0.144883829,1.238022539,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 18:15,25,40,15765069.44,0.098553493,1.2299733,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 18:30,25,40,16234876.13,0.060943313,1.231839827,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 18:45,25,40,16408699.26,0.047027975,1.215463882,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 19:00,25,40,16351036.69,0.051644128,1.211898072,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 19:15,25,40,16282639.14,0.057119665,1.214001729,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 19:30,25,40,16190931.48,0.064461284,1.217709316,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 19:45,25,40,16121552.76,0.070015369,1.227096018,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 20:00,25,40,16203724.74,0.063437125,1.23764018,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 20:15,25,40,16263643.51,0.058640353,1.251215899,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 20:30,25,40,16210664.42,0.062881571,1.261467498,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 20:45,25,40,16130209.9,0.069322324,1.276056759,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/7/2024 21:00,25,40,15947678.04,0.083934837,1.303186074,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 21:15,25,40,15748849.63,0.099851963,1.337671196,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 21:30,25,40,15443866.27,0.12426728,1.360220283,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 21:45,25,40,15336078.01,0.132896224,1.378619525,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 22:00,25,40,15471069.51,0.122089535,1.408995208,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 22:15,25,40,15560867.71,0.114900778,1.448693395,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 22:30,25,40,15498259.99,0.119912812,1.472093879,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 22:45,25,40,15264789.19,0.138603221,1.501075104,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 23:00,25,40,14929186.82,0.165469729,1.550498177,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 23:15,25,40,14652325.16,0.187633774,1.583631471,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 23:30,25,40,14390496.99,0.20859432,1.618646359,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/7/2024 23:45,25,25,6985035.371,0.801435478,1.63758768,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 0:00,25,,13438581.58,0,1.676203425,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 0:15,25,,13298753.32,0,1.686640919,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 0:30,25,,13234448.21,0,1.699838131,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 0:45,25,,13121948.72,0,1.711760957,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 1:00,25,,13072421.89,0,1.629779346,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 1:15,25,,12962138.81,0,1.673242547,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 1:30,25,,12915376.69,0,1.668024654,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 1:45,25,,12812829.59,0,1.666015074,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 2:00,25,,12733745.12,0,1.697408379,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 2:15,25,,12603291.74,0,1.696293972,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 2:30,25,,12509611.14,0,1.70837326,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 2:45,25,,12440763.42,0,1.707105764,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 3:00,25,,12421285.59,0,1.717793688,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 3:15,25,,12309152.85,0,1.698206205,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 3:30,25,,12260939.94,0,1.686877894,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 3:45,25,,12217379.81,0,1.698870505,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 4:00,25,,12197305.25,0,1.689196137,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 4:15,25,,12216653.65,0,1.665310524,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 4:30,25,,12225357.61,0,1.641117512,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 4:45,25,,12204433.05,0,1.642252132,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 5:00,25,,12380497.2,0,1.662311196,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 5:15,25,,12572015.99,0,1.649282161,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 5:30,25,,12738887.18,0,1.64280092,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 5:45,25,,12798218.95,0,1.653233781,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 6:00,25,,13081240.42,0,1.661355884,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 6:15,25,,13330020.02,0,1.670198796,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 6:30,25,,13545357.18,0,1.68774875,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 6:45,25,,13545766.67,0,1.720558258,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 7:00,25,,13560202.55,0,1.667358165,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 7:15,25,,13637520.24,0,1.691629624,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 7:30,25,,13928564.08,0,1.727321482,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 7:45,25,,14113211.89,0,1.776974114,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 8:00,25,,14710629.2,0,1.818185835,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 8:15,25,,15154013.56,0,1.865956926,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 8:30,25,,15631112.19,0,1.93236534,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 8:45,25,,15739452.72,0,1.93832253,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 9:00,25,,15656595.83,0,2.022682173,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 9:15,25,,15847974.77,0,2.056874638,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 9:30,25,,15961971.4,0,2.090816344,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 9:45,25,,16049188.91,0,2.163761805,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 10:00,25,,16044706.15,0,2.234561007,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 10:15,25,,16207925.06,0,2.256891026,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 10:30,25,,16267297.46,0,2.287110202,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 10:45,25,,16327692.99,0,2.300776606,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 11:00,25,,16392698.68,0,2.31311234,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 11:15,25,,16356006.31,0,2.344389682,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 11:30,25,,16149601.67,0,2.360092091,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 11:45,25,,15685875.15,0,2.359595349,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 12:00,25,,14905661.46,0,2.375372888,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 12:15,25,,14776724,0,2.400186564,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 12:30,25,,14771558.28,0,2.398391817,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 12:45,25,,15046514.92,0,2.402444934,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/8/2024 13:00,25,,16054641.9,0,2.399553049,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 13:15,25,,16628067.2,0,2.348835349,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 13:30,25,,16832240.67,0,2.303635399,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 13:45,25,,16909349.86,0,2.275913541,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 14:00,25,,16944087.59,0,2.26050651,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 14:15,25,,16996148.12,0,2.263857186,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 14:30,25,,16909434.35,0,2.275903714,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 14:45,25,,16905000.1,0,2.278970234,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 15:00,25,,16791057.59,0,2.285694556,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 15:15,25,,16832048.28,0,2.252052117,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 15:30,25,,16703099.48,0,2.226904557,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 15:45,25,,16605243.3,0,2.204524151,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 16:00,25,,16374056.4,0,2.165702061,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 16:15,25,,16198414.5,0,2.119181287,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 16:30,25,,15827593.33,0,2.05518934,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 16:45,25,,15372449.25,0,2.009977057,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 17:00,25,,14822371.58,0,1.931497876,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 17:15,25,,14744899.03,0,1.875617707,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 17:30,25,,14809389.89,0,1.823243036,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 17:45,25,,14903115.59,0,1.775184667,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 18:00,25,,15186335.12,0,1.713949494,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 18:15,25,,15765069.44,0,1.706766363,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 18:30,25,,16234876.13,0,1.690558271,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 18:45,25,,16408699.26,0,1.661886586,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/8/2024 19:00,25,,16351036.69,0,1.630374307,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
