datetime,uranium,lignite,hard_coal,natural_gas,oil,biomass,co2
2025-01-16 01:00:00,0.9,1.8,8.543789356,30.5404324675,16.73,20.7,23.2648958325
2025-01-16 01:15:00,0.9,1.8,8.543789356,30.5404324675,16.73,20.7,23.2648958325
2025-01-16 01:30:00,0.9,1.8,8.543789356,30.5404324675,16.73,20.7,23.2648958325
2025-01-16 01:45:00,0.9,1.8,8.543789356,30.5404324675,16.73,20.7,23.2648958325
2025-01-16 02:00:00,0.9,1.8,8.544316164,30.5097585975,16.73,20.7,23.2757291675
2025-01-16 02:15:00,0.9,1.8,8.544316164,30.5097585975,16.73,20.7,23.2757291675
2025-01-16 02:30:00,0.9,1.8,8.544316164,30.5097585975,16.73,20.7,23.2757291675
2025-01-16 02:45:00,0.9,1.8,8.544316164,30.5097585975,16.73,20.7,23.2757291675
2025-01-16 03:00:00,0.9,1.8,8.544842972,30.4790847275,16.73,20.7,23.2865625
2025-01-16 03:15:00,0.9,1.8,8.544842972,30.4790847275,16.73,20.7,23.2865625
2025-01-16 03:30:00,0.9,1.8,8.544842972,30.4790847275,16.73,20.7,23.2865625
2025-01-16 03:45:00,0.9,1.8,8.544842972,30.4790847275,16.73,20.7,23.2865625
2025-01-16 04:00:00,0.9,1.8,8.545330269499999,30.4484108575,16.73,20.7,23.2973958325
2025-01-16 04:15:00,0.9,1.8,8.545330269499999,30.4484108575,16.73,20.7,23.2973958325
2025-01-16 04:30:00,0.9,1.8,8.545330269499999,30.4484108575,16.73,20.7,23.2973958325
2025-01-16 04:45:00,0.9,1.8,8.545330269499999,30.4484108575,16.73,20.7,23.2973958325
2025-01-16 05:00:00,0.9,1.8,8.545751716,30.4177369875,16.73,20.7,23.3082291675
2025-01-16 05:15:00,0.9,1.8,8.545751716,30.4177369875,16.73,20.7,23.3082291675
2025-01-16 05:30:00,0.9,1.8,8.545751716,30.4177369875,16.73,20.7,23.3082291675
2025-01-16 05:45:00,0.9,1.8,8.545751716,30.4177369875,16.73,20.7,23.3082291675
2025-01-16 06:00:00,0.9,1.8,8.5461731625,30.3870631175,16.73,20.7,23.3190625
2025-01-16 06:15:00,0.9,1.8,8.5461731625,30.3870631175,16.73,20.7,23.3190625
2025-01-16 06:30:00,0.9,1.8,8.5461731625,30.3870631175,16.73,20.7,23.3190625
2025-01-16 06:45:00,0.9,1.8,8.5461731625,30.3870631175,16.73,20.7,23.3190625
2025-01-16 07:00:00,0.9,1.8,8.546594609,30.3563892475,16.73,20.7,23.3298958325
2025-01-16 07:15:00,0.9,1.8,8.546594609,30.3563892475,16.73,20.7,23.3298958325
2025-01-16 07:30:00,0.9,1.8,8.546594609,30.3563892475,16.73,20.7,23.3298958325
2025-01-16 07:45:00,0.9,1.8,8.546594609,30.3563892475,16.73,20.7,23.3298958325
2025-01-16 08:00:00,0.9,1.8,8.5470160555,30.3257153775,16.73,20.7,23.3407291675
2025-01-16 08:15:00,0.9,1.8,8.5470160555,30.3257153775,16.73,20.7,23.3407291675
2025-01-16 08:30:00,0.9,1.8,8.5470160555,30.3257153775,16.73,20.7,23.3407291675
2025-01-16 08:45:00,0.9,1.8,8.5470160555,30.3257153775,16.73,20.7,23.3407291675
2025-01-16 09:00:00,0.9,1.8,8.547437502000001,30.2950415075,16.73,20.7,23.3515625
2025-01-16 09:15:00,0.9,1.8,8.547437502000001,30.2950415075,16.73,20.7,23.3515625
2025-01-16 09:30:00,0.9,1.8,8.547437502000001,30.2950415075,16.73,20.7,23.3515625
2025-01-16 09:45:00,0.9,1.8,8.547437502000001,30.2950415075,16.73,20.7,23.3515625
2025-01-16 10:00:00,0.9,1.8,8.5478589485,30.264367635,16.73,20.7,23.3623958325
2025-01-16 10:15:00,0.9,1.8,8.5478589485,30.264367635,16.73,20.7,23.3623958325
2025-01-16 10:30:00,0.9,1.8,8.5478589485,30.264367635,16.73,20.7,23.3623958325
2025-01-16 10:45:00,0.9,1.8,8.5478589485,30.264367635,16.73,20.7,23.3623958325
2025-01-16 11:00:00,0.9,1.8,8.548280394999999,30.233693765,16.73,20.7,23.3732291675
2025-01-16 11:15:00,0.9,1.8,8.548280394999999,30.233693765,16.73,20.7,23.3732291675
2025-01-16 11:30:00,0.9,1.8,8.548280394999999,30.233693765,16.73,20.7,23.3732291675
2025-01-16 11:45:00,0.9,1.8,8.548280394999999,30.233693765,16.73,20.7,23.3732291675
2025-01-16 12:00:00,0.9,1.8,8.54866233075,30.2035427475,16.73,20.7,23.3840625
2025-01-16 12:15:00,0.9,1.8,8.54866233075,30.2035427475,16.73,20.7,23.3840625
2025-01-16 12:30:00,0.9,1.8,8.54866233075,30.2035427475,16.73,20.7,23.3840625
2025-01-16 12:45:00,0.9,1.8,8.54866233075,30.2035427475,16.73,20.7,23.3840625
2025-01-16 13:00:00,0.9,1.8,8.5489784155,30.17426314,16.73,20.7,23.3948958325
2025-01-16 13:15:00,0.9,1.8,8.5489784155,30.17426314,16.73,20.7,23.3948958325
2025-01-16 13:30:00,0.9,1.8,8.5489784155,30.17426314,16.73,20.7,23.3948958325
2025-01-16 13:45:00,0.9,1.8,8.5489784155,30.17426314,16.73,20.7,23.3948958325
2025-01-16 14:00:00,0.9,1.8,8.5492945005,30.14498354,16.73,20.7,23.4057291675
2025-01-16 14:15:00,0.9,1.8,8.5492945005,30.14498354,16.73,20.7,23.4057291675
2025-01-16 14:30:00,0.9,1.8,8.5492945005,30.14498354,16.73,20.7,23.4057291675
2025-01-16 14:45:00,0.9,1.8,8.5492945005,30.14498354,16.73,20.7,23.4057291675
2025-01-16 15:00:00,0.9,1.8,8.5496105855,30.1157039375,16.73,20.7,23.4165625
2025-01-16 15:15:00,0.9,1.8,8.5496105855,30.1157039375,16.73,20.7,23.4165625
2025-01-16 15:30:00,0.9,1.8,8.5496105855,30.1157039375,16.73,20.7,23.4165625
2025-01-16 15:45:00,0.9,1.8,8.5496105855,30.1157039375,16.73,20.7,23.4165625
2025-01-16 16:00:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4273958325
2025-01-16 16:15:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4273958325
2025-01-16 16:30:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4273958325
2025-01-16 16:45:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4273958325
2025-01-16 17:00:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4382291675
2025-01-16 17:15:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4382291675
2025-01-16 17:30:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4382291675
2025-01-16 17:45:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4382291675
2025-01-16 18:00:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4490625
2025-01-16 18:15:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4490625
2025-01-16 18:30:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4490625
2025-01-16 18:45:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4490625
2025-01-16 19:00:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4598958325
2025-01-16 19:15:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4598958325
2025-01-16 19:30:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4598958325
2025-01-16 19:45:00,0.9,1.8,8.549808138,30.09740418,16.73,20.7,23.4598958325
2025-01-16 20:00:00,0.9,1.8,8.54996618075,30.08224153,16.73,20.7,23.4707291675
2025-01-16 20:15:00,0.9,1.8,8.54996618075,30.08224153,16.73,20.7,23.4707291675
2025-01-16 20:30:00,0.9,1.8,8.54996618075,30.08224153,16.73,20.7,23.4707291675
2025-01-16 20:45:00,0.9,1.8,8.54996618075,30.08224153,16.73,20.7,23.4707291675
2025-01-16 21:00:00,0.9,1.8,8.550387627500001,30.041807795,16.73,20.7,23.4815625
2025-01-16 21:15:00,0.9,1.8,8.550387627500001,30.041807795,16.73,20.7,23.4815625
2025-01-16 21:30:00,0.9,1.8,8.550387627500001,30.041807795,16.73,20.7,23.4815625
2025-01-16 21:45:00,0.9,1.8,8.550387627500001,30.041807795,16.73,20.7,23.4815625
2025-01-16 22:00:00,0.9,1.8,8.550809073749999,30.001374055,16.73,20.7,23.4923958325
2025-01-16 22:15:00,0.9,1.8,8.550809073749999,30.001374055,16.73,20.7,23.4923958325
2025-01-16 22:30:00,0.9,1.8,8.550809073749999,30.001374055,16.73,20.7,23.4923958325
2025-01-16 22:45:00,0.9,1.8,8.550809073749999,30.001374055,16.73,20.7,23.4923958325
2025-01-16 23:00:00,0.9,1.8,8.55123052025,29.96094032,16.73,20.7,23.5032291675
2025-01-16 23:15:00,0.9,1.8,8.55123052025,29.96094032,16.73,20.7,23.5032291675
2025-01-16 23:30:00,0.9,1.8,8.55123052025,29.96094032,16.73,20.7,23.5032291675
2025-01-16 23:45:00,0.9,1.8,8.55123052025,29.96094032,16.73,20.7,23.5032291675
2025-01-17 00:00:00,0.9,1.8,8.551691477,29.91998373,16.73,20.7,23.528437500000003
2025-01-17 00:15:00,0.9,1.8,8.551691477,29.91998373,16.73,20.7,23.528437500000003
2025-01-17 00:30:00,0.9,1.8,8.551691477,29.91998373,16.73,20.7,23.528437500000003
2025-01-17 00:45:00,0.9,1.8,8.551691477,29.91998373,16.73,20.7,23.528437500000003
2025-01-17 01:00:00,0.9,1.8,8.5522182855,29.8781557275,16.73,20.7,23.5776041675
2025-01-17 01:15:00,0.9,1.8,8.5522182855,29.8781557275,16.73,20.7,23.5776041675
2025-01-17 01:30:00,0.9,1.8,8.5522182855,29.8781557275,16.73,20.7,23.5776041675
2025-01-17 01:45:00,0.9,1.8,8.5522182855,29.8781557275,16.73,20.7,23.5776041675
2025-01-17 02:00:00,0.9,1.8,8.552745093999999,29.83632772,16.73,20.7,23.6267708325
2025-01-17 02:15:00,0.9,1.8,8.552745093999999,29.83632772,16.73,20.7,23.6267708325
2025-01-17 02:30:00,0.9,1.8,8.552745093999999,29.83632772,16.73,20.7,23.6267708325
2025-01-17 02:45:00,0.9,1.8,8.552745093999999,29.83632772,16.73,20.7,23.6267708325
2025-01-17 03:00:00,0.9,1.8,8.553271901999999,29.7944997175,16.73,20.7,23.6759375
2025-01-17 03:15:00,0.9,1.8,8.553271901999999,29.7944997175,16.73,20.7,23.6759375
2025-01-17 03:30:00,0.9,1.8,8.553271901999999,29.7944997175,16.73,20.7,23.6759375
2025-01-17 03:45:00,0.9,1.8,8.553271901999999,29.7944997175,16.73,20.7,23.6759375
2025-01-17 04:00:00,0.9,1.8,8.553798709999999,29.7537174125,16.73,20.7,23.7251041675
2025-01-17 04:15:00,0.9,1.8,8.553798709999999,29.7537174125,16.73,20.7,23.7251041675
2025-01-17 04:30:00,0.9,1.8,8.553798709999999,29.7537174125,16.73,20.7,23.7251041675
2025-01-17 04:45:00,0.9,1.8,8.553798709999999,29.7537174125,16.73,20.7,23.7251041675
2025-01-17 05:00:00,0.9,1.8,8.554325517999999,29.71467794,16.73,20.7,23.7742708325
2025-01-17 05:15:00,0.9,1.8,8.554325517999999,29.71467794,16.73,20.7,23.7742708325
2025-01-17 05:30:00,0.9,1.8,8.554325517999999,29.71467794,16.73,20.7,23.7742708325
2025-01-17 05:45:00,0.9,1.8,8.554325517999999,29.71467794,16.73,20.7,23.7742708325
2025-01-17 06:00:00,0.9,1.8,8.554852325999999,29.675638470000003,16.73,20.7,23.8234375
2025-01-17 06:15:00,0.9,1.8,8.554852325999999,29.675638470000003,16.73,20.7,23.8234375
2025-01-17 06:30:00,0.9,1.8,8.554852325999999,29.675638470000003,16.73,20.7,23.8234375
2025-01-17 06:45:00,0.9,1.8,8.554852325999999,29.675638470000003,16.73,20.7,23.8234375
2025-01-17 07:00:00,0.9,1.8,8.555379133999999,29.6365989975,16.73,20.7,23.8726041675
2025-01-17 07:15:00,0.9,1.8,8.555379133999999,29.6365989975,16.73,20.7,23.8726041675
2025-01-17 07:30:00,0.9,1.8,8.555379133999999,29.6365989975,16.73,20.7,23.8726041675
2025-01-17 07:45:00,0.9,1.8,8.555379133999999,29.6365989975,16.73,20.7,23.8726041675
2025-01-17 08:00:00,0.9,1.8,8.55594545275,29.5970366775,16.73,20.7,23.9217708325
2025-01-17 08:15:00,0.9,1.8,8.55594545275,29.5970366775,16.73,20.7,23.9217708325
2025-01-17 08:30:00,0.9,1.8,8.55594545275,29.5970366775,16.73,20.7,23.9217708325
2025-01-17 08:45:00,0.9,1.8,8.55594545275,29.5970366775,16.73,20.7,23.9217708325
2025-01-17 09:00:00,0.9,1.8,8.5565776225,29.55660294,16.73,20.7,23.9709375
2025-01-17 09:15:00,0.9,1.8,8.5565776225,29.55660294,16.73,20.7,23.9709375
2025-01-17 09:30:00,0.9,1.8,8.5565776225,29.55660294,16.73,20.7,23.9709375
2025-01-17 09:45:00,0.9,1.8,8.5565776225,29.55660294,16.73,20.7,23.9709375
2025-01-17 10:00:00,0.9,1.8,8.55720979225,29.5161692,16.73,20.7,24.0201041675
2025-01-17 10:15:00,0.9,1.8,8.55720979225,29.5161692,16.73,20.7,24.0201041675
2025-01-17 10:30:00,0.9,1.8,8.55720979225,29.5161692,16.73,20.7,24.0201041675
2025-01-17 10:45:00,0.9,1.8,8.55720979225,29.5161692,16.73,20.7,24.0201041675
2025-01-17 11:00:00,0.9,1.8,8.557841962,29.475735465,16.73,20.7,24.0692708325
2025-01-17 11:15:00,0.9,1.8,8.557841962,29.475735465,16.73,20.7,24.0692708325
2025-01-17 11:30:00,0.9,1.8,8.557841962,29.475735465,16.73,20.7,24.0692708325
2025-01-17 11:45:00,0.9,1.8,8.557841962,29.475735465,16.73,20.7,24.0692708325
2025-01-17 12:00:00,0.9,1.8,8.558237068,29.434778875,16.73,20.7,24.1184375
2025-01-17 12:15:00,0.9,1.8,8.558237068,29.434778875,16.73,20.7,24.1184375
2025-01-17 12:30:00,0.9,1.8,8.558237068,29.434778875,16.73,20.7,24.1184375
2025-01-17 12:45:00,0.9,1.8,8.558237068,29.434778875,16.73,20.7,24.1184375
2025-01-17 13:00:00,0.9,1.8,8.558237068,29.39295087,16.73,20.7,24.1676041675
2025-01-17 13:15:00,0.9,1.8,8.558237068,29.39295087,16.73,20.7,24.1676041675
2025-01-17 13:30:00,0.9,1.8,8.558237068,29.39295087,16.73,20.7,24.1676041675
2025-01-17 13:45:00,0.9,1.8,8.558237068,29.39295087,16.73,20.7,24.1676041675
2025-01-17 14:00:00,0.9,1.8,8.558237068,29.3511228675,16.73,20.7,24.2167708325
2025-01-17 14:15:00,0.9,1.8,8.558237068,29.3511228675,16.73,20.7,24.2167708325
2025-01-17 14:30:00,0.9,1.8,8.558237068,29.3511228675,16.73,20.7,24.2167708325
2025-01-17 14:45:00,0.9,1.8,8.558237068,29.3511228675,16.73,20.7,24.2167708325
2025-01-17 15:00:00,0.9,1.8,8.558237068,29.30929486,16.73,20.7,24.2659375
2025-01-17 15:15:00,0.9,1.8,8.558237068,29.30929486,16.73,20.7,24.2659375
2025-01-17 15:30:00,0.9,1.8,8.558237068,29.30929486,16.73,20.7,24.2659375
2025-01-17 15:45:00,0.9,1.8,8.558237068,29.30929486,16.73,20.7,24.2659375
2025-01-17 16:00:00,0.9,1.8,8.5585136425,29.28315236,16.73,20.7,24.3151041675
2025-01-17 16:15:00,0.9,1.8,8.5585136425,29.28315236,16.73,20.7,24.3151041675
2025-01-17 16:30:00,0.9,1.8,8.5585136425,29.28315236,16.73,20.7,24.3151041675
2025-01-17 16:45:00,0.9,1.8,8.5585136425,29.28315236,16.73,20.7,24.3151041675
2025-01-17 17:00:00,0.9,1.8,8.5592511735,29.28315236,16.73,20.7,24.3642708325
2025-01-17 17:15:00,0.9,1.8,8.5592511735,29.28315236,16.73,20.7,24.3642708325
2025-01-17 17:30:00,0.9,1.8,8.5592511735,29.28315236,16.73,20.7,24.3642708325
2025-01-17 17:45:00,0.9,1.8,8.5592511735,29.28315236,16.73,20.7,24.3642708325
2025-01-17 18:00:00,0.9,1.8,8.559988705,29.28315236,16.73,20.7,24.4134375
2025-01-17 18:15:00,0.9,1.8,8.559988705,29.28315236,16.73,20.7,24.4134375
2025-01-17 18:30:00,0.9,1.8,8.559988705,29.28315236,16.73,20.7,24.4134375
2025-01-17 18:45:00,0.9,1.8,8.559988705,29.28315236,16.73,20.7,24.4134375
2025-01-17 19:00:00,0.9,1.8,8.560726236499999,29.28315236,16.73,20.7,24.4626041675
2025-01-17 19:15:00,0.9,1.8,8.560726236499999,29.28315236,16.73,20.7,24.4626041675
2025-01-17 19:30:00,0.9,1.8,8.560726236499999,29.28315236,16.73,20.7,24.4626041675
2025-01-17 19:45:00,0.9,1.8,8.560726236499999,29.28315236,16.73,20.7,24.4626041675
2025-01-17 20:00:00,0.9,1.8,8.561424257,29.267989705,16.73,20.7,24.5117708325
2025-01-17 20:15:00,0.9,1.8,8.561424257,29.267989705,16.73,20.7,24.5117708325
2025-01-17 20:30:00,0.9,1.8,8.561424257,29.267989705,16.73,20.7,24.5117708325
2025-01-17 20:45:00,0.9,1.8,8.561424257,29.267989705,16.73,20.7,24.5117708325
2025-01-17 21:00:00,0.9,1.8,8.56205642675,29.22755597,16.73,20.7,24.5609375
2025-01-17 21:15:00,0.9,1.8,8.56205642675,29.22755597,16.73,20.7,24.5609375
2025-01-17 21:30:00,0.9,1.8,8.56205642675,29.22755597,16.73,20.7,24.5609375
2025-01-17 21:45:00,0.9,1.8,8.56205642675,29.22755597,16.73,20.7,24.5609375
2025-01-17 22:00:00,0.9,1.8,8.5626885965,29.18712223,16.73,20.7,24.6101041675
2025-01-17 22:15:00,0.9,1.8,8.5626885965,29.18712223,16.73,20.7,24.6101041675
2025-01-17 22:30:00,0.9,1.8,8.5626885965,29.18712223,16.73,20.7,24.6101041675
2025-01-17 22:45:00,0.9,1.8,8.5626885965,29.18712223,16.73,20.7,24.6101041675
2025-01-17 23:00:00,0.9,1.8,8.56332076625,29.1466884925,16.73,20.7,24.6592708325
2025-01-17 23:15:00,0.9,1.8,8.56332076625,29.1466884925,16.73,20.7,24.6592708325
2025-01-17 23:30:00,0.9,1.8,8.56332076625,29.1466884925,16.73,20.7,24.6592708325
2025-01-17 23:45:00,0.9,1.8,8.56332076625,29.1466884925,16.73,20.7,24.6592708325
2025-01-18 00:00:00,0.9,1.8,8.563952936,29.109914705,16.49,20.7,24.6865625
2025-01-18 00:15:00,0.9,1.8,8.563952936,29.109914705,16.49,20.7,24.6865625
2025-01-18 00:30:00,0.9,1.8,8.563952936,29.109914705,16.49,20.7,24.6865625
2025-01-18 00:45:00,0.9,1.8,8.563952936,29.109914705,16.49,20.7,24.6865625
2025-01-18 01:00:00,0.9,1.8,8.5645851055,29.079240835,16.49,20.7,24.6773958325
2025-01-18 01:15:00,0.9,1.8,8.5645851055,29.079240835,16.49,20.7,24.6773958325
2025-01-18 01:30:00,0.9,1.8,8.5645851055,29.079240835,16.49,20.7,24.6773958325
2025-01-18 01:45:00,0.9,1.8,8.5645851055,29.079240835,16.49,20.7,24.6773958325
2025-01-18 02:00:00,0.9,1.8,8.5652172755,29.048566965,16.49,20.7,24.6682291675
2025-01-18 02:15:00,0.9,1.8,8.5652172755,29.048566965,16.49,20.7,24.6682291675
2025-01-18 02:30:00,0.9,1.8,8.5652172755,29.048566965,16.49,20.7,24.6682291675
2025-01-18 02:45:00,0.9,1.8,8.5652172755,29.048566965,16.49,20.7,24.6682291675
2025-01-18 03:00:00,0.9,1.8,8.565849445,29.017893095,16.49,20.7,24.6590625
2025-01-18 03:15:00,0.9,1.8,8.565849445,29.017893095,16.49,20.7,24.6590625
2025-01-18 03:30:00,0.9,1.8,8.565849445,29.017893095,16.49,20.7,24.6590625
2025-01-18 03:45:00,0.9,1.8,8.565849445,29.017893095,16.49,20.7,24.6590625
2025-01-18 04:00:00,0.9,1.8,8.566560636,29.00185903,16.49,20.7,24.6498958325
2025-01-18 04:15:00,0.9,1.8,8.566560636,29.00185903,16.49,20.7,24.6498958325
2025-01-18 04:30:00,0.9,1.8,8.566560636,29.00185903,16.49,20.7,24.6498958325
2025-01-18 04:45:00,0.9,1.8,8.566560636,29.00185903,16.49,20.7,24.6498958325
2025-01-18 05:00:00,0.9,1.8,8.567403529,29.01022463,16.49,20.7,24.6407291675
2025-01-18 05:15:00,0.9,1.8,8.567403529,29.01022463,16.49,20.7,24.6407291675
2025-01-18 05:30:00,0.9,1.8,8.567403529,29.01022463,16.49,20.7,24.6407291675
2025-01-18 05:45:00,0.9,1.8,8.567403529,29.01022463,16.49,20.7,24.6407291675
2025-01-18 06:00:00,0.9,1.8,8.568246422,29.01859023,16.49,20.7,24.6315625
2025-01-18 06:15:00,0.9,1.8,8.568246422,29.01859023,16.49,20.7,24.6315625
2025-01-18 06:30:00,0.9,1.8,8.568246422,29.01859023,16.49,20.7,24.6315625
2025-01-18 06:45:00,0.9,1.8,8.568246422,29.01859023,16.49,20.7,24.6315625
2025-01-18 07:00:00,0.9,1.8,8.569089315,29.02695583,16.49,20.7,24.6223958325
2025-01-18 07:15:00,0.9,1.8,8.569089315,29.02695583,16.49,20.7,24.6223958325
2025-01-18 07:30:00,0.9,1.8,8.569089315,29.02695583,16.49,20.7,24.6223958325
2025-01-18 07:45:00,0.9,1.8,8.569089315,29.02695583,16.49,20.7,24.6223958325
2025-01-18 08:00:00,0.9,1.8,8.569616123,29.03636713,16.49,20.7,24.6132291675
2025-01-18 08:15:00,0.9,1.8,8.569616123,29.03636713,16.49,20.7,24.6132291675
2025-01-18 08:30:00,0.9,1.8,8.569616123,29.03636713,16.49,20.7,24.6132291675
2025-01-18 08:45:00,0.9,1.8,8.569616123,29.03636713,16.49,20.7,24.6132291675
2025-01-18 09:00:00,0.9,1.8,8.569616123,29.047521265,16.49,20.7,24.6040625
2025-01-18 09:15:00,0.9,1.8,8.569616123,29.047521265,16.49,20.7,24.6040625
2025-01-18 09:30:00,0.9,1.8,8.569616123,29.047521265,16.49,20.7,24.6040625
2025-01-18 09:45:00,0.9,1.8,8.569616123,29.047521265,16.49,20.7,24.6040625
2025-01-18 10:00:00,0.9,1.8,8.569616123,29.0586754,16.49,20.7,24.5948958325
2025-01-18 10:15:00,0.9,1.8,8.569616123,29.0586754,16.49,20.7,24.5948958325
2025-01-18 10:30:00,0.9,1.8,8.569616123,29.0586754,16.49,20.7,24.5948958325
2025-01-18 10:45:00,0.9,1.8,8.569616123,29.0586754,16.49,20.7,24.5948958325
2025-01-18 11:00:00,0.9,1.8,8.569616123,29.0698295325,16.49,20.7,24.5857291675
2025-01-18 11:15:00,0.9,1.8,8.569616123,29.0698295325,16.49,20.7,24.5857291675
2025-01-18 11:30:00,0.9,1.8,8.569616123,29.0698295325,16.49,20.7,24.5857291675
2025-01-18 11:45:00,0.9,1.8,8.569616123,29.0698295325,16.49,20.7,24.5857291675
2025-01-18 12:00:00,0.9,1.8,8.5698531865,29.07680087,16.49,20.7,24.5765625
2025-01-18 12:15:00,0.9,1.8,8.5698531865,29.07680087,16.49,20.7,24.5765625
2025-01-18 12:30:00,0.9,1.8,8.5698531865,29.07680087,16.49,20.7,24.5765625
2025-01-18 12:45:00,0.9,1.8,8.5698531865,29.07680087,16.49,20.7,24.5765625
2025-01-18 13:00:00,0.9,1.8,8.5704853565,29.07680087,16.49,20.7,24.5673958325
2025-01-18 13:15:00,0.9,1.8,8.5704853565,29.07680087,16.49,20.7,24.5673958325
2025-01-18 13:30:00,0.9,1.8,8.5704853565,29.07680087,16.49,20.7,24.5673958325
2025-01-18 13:45:00,0.9,1.8,8.5704853565,29.07680087,16.49,20.7,24.5673958325
2025-01-18 14:00:00,0.9,1.8,8.571117526,29.07680087,16.49,20.7,24.5582291675
2025-01-18 14:15:00,0.9,1.8,8.571117526,29.07680087,16.49,20.7,24.5582291675
2025-01-18 14:30:00,0.9,1.8,8.571117526,29.07680087,16.49,20.7,24.5582291675
2025-01-18 14:45:00,0.9,1.8,8.571117526,29.07680087,16.49,20.7,24.5582291675
2025-01-18 15:00:00,0.9,1.8,8.571749696,29.07680087,16.49,20.7,24.5490625
2025-01-18 15:15:00,0.9,1.8,8.571749696,29.07680087,16.49,20.7,24.5490625
2025-01-18 15:30:00,0.9,1.8,8.571749696,29.07680087,16.49,20.7,24.5490625
2025-01-18 15:45:00,0.9,1.8,8.571749696,29.07680087,16.49,20.7,24.5490625
2025-01-18 16:00:00,0.9,1.8,8.5723818655,29.08046082,16.49,20.7,24.5398958325
2025-01-18 16:15:00,0.9,1.8,8.5723818655,29.08046082,16.49,20.7,24.5398958325
2025-01-18 16:30:00,0.9,1.8,8.5723818655,29.08046082,16.49,20.7,24.5398958325
2025-01-18 16:45:00,0.9,1.8,8.5723818655,29.08046082,16.49,20.7,24.5398958325
2025-01-18 17:00:00,0.9,1.8,8.5730140355,29.0902206875,16.49,20.7,24.5307291675
2025-01-18 17:15:00,0.9,1.8,8.5730140355,29.0902206875,16.49,20.7,24.5307291675
2025-01-18 17:30:00,0.9,1.8,8.5730140355,29.0902206875,16.49,20.7,24.5307291675
2025-01-18 17:45:00,0.9,1.8,8.5730140355,29.0902206875,16.49,20.7,24.5307291675
2025-01-18 18:00:00,0.9,1.8,8.573646205,29.0999805525,16.49,20.7,24.5215625
2025-01-18 18:15:00,0.9,1.8,8.573646205,29.0999805525,16.49,20.7,24.5215625
2025-01-18 18:30:00,0.9,1.8,8.573646205,29.0999805525,16.49,20.7,24.5215625
2025-01-18 18:45:00,0.9,1.8,8.573646205,29.0999805525,16.49,20.7,24.5215625
2025-01-18 19:00:00,0.9,1.8,8.57427837475,29.1097404225,16.49,20.7,24.5123958325
2025-01-18 19:15:00,0.9,1.8,8.57427837475,29.1097404225,16.49,20.7,24.5123958325
2025-01-18 19:30:00,0.9,1.8,8.57427837475,29.1097404225,16.49,20.7,24.5123958325
2025-01-18 19:45:00,0.9,1.8,8.57427837475,29.1097404225,16.49,20.7,24.5123958325
2025-01-18 20:00:00,0.9,1.8,8.5749105445,29.11950029,16.49,20.7,24.5032291675
2025-01-18 20:15:00,0.9,1.8,8.5749105445,29.11950029,16.49,20.7,24.5032291675
2025-01-18 20:30:00,0.9,1.8,8.5749105445,29.11950029,16.49,20.7,24.5032291675
2025-01-18 20:45:00,0.9,1.8,8.5749105445,29.11950029,16.49,20.7,24.5032291675
2025-01-18 21:00:00,0.9,1.8,8.57554271425,29.1292601575,16.49,20.7,24.4940625
2025-01-18 21:15:00,0.9,1.8,8.57554271425,29.1292601575,16.49,20.7,24.4940625
2025-01-18 21:30:00,0.9,1.8,8.57554271425,29.1292601575,16.49,20.7,24.4940625
2025-01-18 21:45:00,0.9,1.8,8.57554271425,29.1292601575,16.49,20.7,24.4940625
2025-01-18 22:00:00,0.9,1.8,8.576174884,29.139020025,16.49,20.7,24.4848958325
2025-01-18 22:15:00,0.9,1.8,8.576174884,29.139020025,16.49,20.7,24.4848958325
2025-01-18 22:30:00,0.9,1.8,8.576174884,29.139020025,16.49,20.7,24.4848958325
2025-01-18 22:45:00,0.9,1.8,8.576174884,29.139020025,16.49,20.7,24.4848958325
2025-01-18 23:00:00,0.9,1.8,8.5768070535,29.1487798925,16.49,20.7,24.4757291675
2025-01-18 23:15:00,0.9,1.8,8.5768070535,29.1487798925,16.49,20.7,24.4757291675
2025-01-18 23:30:00,0.9,1.8,8.5768070535,29.1487798925,16.49,20.7,24.4757291675
2025-01-18 23:45:00,0.9,1.8,8.5768070535,29.1487798925,16.49,20.7,24.4757291675
2025-01-19 00:00:00,0.9,1.8,8.5774392235,29.15906261,16.68,20.7,24.4665625
2025-01-19 00:15:00,0.9,1.8,8.5774392235,29.15906261,16.68,20.7,24.4665625
