,supply_volume,demand_volume,uniform_price,price,node_id,product_start,product_end,only_hours,name,time
0,0,0,3000.0,3000.0,,2019-01-08 20:00:00,2019-01-08 21:00:00,,EOM,1546974000.0
0,48983.56462585034,48983.56462585034,30.207611315359472,30.207611315359472,,2019-01-08 21:00:00,2019-01-08 22:00:00,,EOM,1546977600.0
0,55859.48299319728,55859.48299319728,39.44061788107281,39.44061788107281,,2019-01-08 22:00:00,2019-01-08 23:00:00,,EOM,1546981200.0
0,0,0,3000.0,3000.0,,2019-01-08 23:00:00,2019-01-09,,EOM,1546984800.0
0,59364.21768707483,59364.21768707483,41.033446779803924,41.033446779803924,,2019-01-09,2019-01-09 01:00:00,,EOM,1546988400.0
0,58194.71232876712,58194.71232876712,40.430054887925834,40.430054887925834,,2019-01-09 01:00:00,2019-01-09 02:00:00,,EOM,1546992000.0
0,0,0,3000.0,3000.0,,2019-01-09 02:00:00,2019-01-09 03:00:00,,EOM,1546995600.0
0,62111.67346938775,62111.67346938775,40.49243392031998,40.49243392031998,,2019-01-09 03:00:00,2019-01-09 04:00:00,,EOM,1546999200.0
0,57924.0,57924.0,44.74949592639116,44.74949592639116,,2019-01-09 04:00:00,2019-01-09 05:00:00,,EOM,1547002800.0
0,0,0,3000.0,3000.0,,2019-01-09 05:00:00,2019-01-09 06:00:00,,EOM,1547006400.0
0,51175.34246575343,51175.34246575343,29.29303238069885,29.29303238069885,,2019-01-09 06:00:00,2019-01-09 07:00:00,,EOM,1547010000.0
0,57287.56462585034,57287.56462585034,40.82765705051651,40.82765705051651,,2019-01-09 07:00:00,2019-01-09 08:00:00,,EOM,1547013600.0
0,0,0,3000.0,3000.0,,2019-01-09 08:00:00,2019-01-09 09:00:00,,EOM,1547017200.0
0,60758.27397260274,60758.27397260274,45.335652126839165,45.335652126839165,,2019-01-09 09:00:00,2019-01-09 10:00:00,,EOM,1547020800.0
0,50926.25850340136,50926.25850340136,41.31877779828659,41.31877779828659,,2019-01-09 10:00:00,2019-01-09 11:00:00,,EOM,1547024400.0
0,0,0,3000.0,3000.0,,2019-01-09 11:00:00,2019-01-09 12:00:00,,EOM,1547028000.0
0,58538.80272108843,58538.80272108843,38.250381963450224,38.250381963450224,,2019-01-09 12:00:00,2019-01-09 13:00:00,,EOM,1547031600.0
0,63053.87755102041,63053.87755102041,73.6443801659097,73.6443801659097,,2019-01-09 13:00:00,2019-01-09 14:00:00,,EOM,1547035200.0
0,0,0,3000.0,3000.0,,2019-01-09 14:00:00,2019-01-09 15:00:00,,EOM,1547038800.0
0,55606.82993197279,55606.82993197279,40.82462084582732,40.82462084582732,,2019-01-09 15:00:00,2019-01-09 16:00:00,,EOM,1547042400.0
0,53867.67123287671,53867.67123287671,45.50363199008339,45.50363199008339,,2019-01-09 16:00:00,2019-01-09 17:00:00,,EOM,1547046000.0
0,63866.82993197279,63866.82993197279,37.73964291246325,37.73964291246325,,2019-01-09 18:00:00,2019-01-09 19:00:00,,EOM,1547053200.0
0,62623.12328767123,62623.12328767123,43.9988268895835,43.9988268895835,,2019-01-09 19:00:00,2019-01-09 20:00:00,,EOM,1547056800.0
0,0,0,3000.0,3000.0,,2019-01-09 20:00:00,2019-01-09 21:00:00,,EOM,1547060400.0
0,60838.47619047619,60838.47619047619,33.6052576468792,33.6052576468792,,2019-01-09 21:00:00,2019-01-09 22:00:00,,EOM,1547064000.0
0,66557.75342465754,66557.75342465754,75.2138635648453,75.2138635648453,,2019-01-09 22:00:00,2019-01-09 23:00:00,,EOM,1547067600.0
0,61569.3698630137,61569.3698630137,34.33383269553051,34.33383269553051,,2019-01-10,2019-01-10 01:00:00,,EOM,1547074800.0
0,51188.163265306124,51188.163265306124,42.20378631451611,42.20378631451611,,2019-01-10 01:00:00,2019-01-10 02:00:00,,EOM,1547078400.0
0,0,0,3000.0,3000.0,,2019-01-10 02:00:00,2019-01-10 03:00:00,,EOM,1547082000.0
0,63967.53424657534,63967.53424657534,35.01064692358921,35.01064692358921,,2019-01-10 03:00:00,2019-01-10 04:00:00,,EOM,1547085600.0
0,67416.19047619047,67416.19047619047,41.31225858204782,41.31225858204782,,2019-01-10 04:00:00,2019-01-10 05:00:00,,EOM,1547089200.0
0,0,0,3000.0,3000.0,,2019-01-10 05:00:00,2019-01-10 06:00:00,,EOM,1547092800.0
0,59706.12244897959,59706.12244897959,39.917214952626125,39.917214952626125,,2019-01-10 06:00:00,2019-01-10 07:00:00,,EOM,1547096400.0
0,64349.44217687075,64349.44217687075,47.44110195923913,47.44110195923913,,2019-01-10 07:00:00,2019-01-10 08:00:00,,EOM,1547100000.0
0,0,0,3000.0,3000.0,,2019-01-10 08:00:00,2019-01-10 09:00:00,,EOM,1547103600.0
0,63719.02040816326,63719.02040816326,32.43865048685076,32.43865048685076,,2019-01-10 09:00:00,2019-01-10 10:00:00,,EOM,1547107200.0
0,55092.109589041094,55092.109589041094,36.124411753603724,36.124411753603724,,2019-01-10 10:00:00,2019-01-10 11:00:00,,EOM,1547110800.0
0,0,0,3000.0,3000.0,,2019-01-10 11:00:00,2019-01-10 12:00:00,,EOM,1547114400.0
0,66408.3537414966,66408.3537414966,40.41053385005642,40.41053385005642,,2019-01-10 12:00:00,2019-01-10 13:00:00,,EOM,1547118000.0
0,66964.49315068492,66964.49315068492,42.12407247130639,42.12407247130639,,2019-01-10 13:00:00,2019-01-10 14:00:00,,EOM,1547121600.0
0,0,0,3000.0,3000.0,,2019-01-10 14:00:00,2019-01-10 15:00:00,,EOM,1547125200.0
0,58255.45205479452,58255.45205479452,31.973598637038823,31.973598637038823,,2019-01-10 15:00:00,2019-01-10 16:00:00,,EOM,1547128800.0
0,60527.619047619046,60527.619047619046,42.1132403600308,42.1132403600308,,2019-01-10 16:00:00,2019-01-10 17:00:00,,EOM,1547132400.0
0,0,0,3000.0,3000.0,,2019-01-10 17:00:00,2019-01-10 18:00:00,,EOM,1547136000.0
0,55538.32876712329,55538.32876712329,37.25540903530948,37.25540903530948,,2019-01-10 18:00:00,2019-01-10 19:00:00,,EOM,1547139600.0
0,50782.14965986394,50782.14965986394,40.771630700239356,40.771630700239356,,2019-01-10 19:00:00,2019-01-10 20:00:00,,EOM,1547143200.0
0,0,0,3000.0,3000.0,,2019-01-10 20:00:00,2019-01-10 21:00:00,,EOM,1547146800.0
0,46768.707482993195,46768.707482993195,36.29095034645615,36.29095034645615,,2019-01-10 21:00:00,2019-01-10 22:00:00,,EOM,1547150400.0
0,43829.034013605444,43829.034013605444,41.42195171796591,41.42195171796591,,2019-01-10 22:00:00,2019-01-10 23:00:00,,EOM,1547154000.0
0,0,0,3000.0,3000.0,,2019-01-10 23:00:00,2019-01-11,,EOM,1547157600.0
0,47126.77551020408,47126.77551020408,33.957374599868324,33.957374599868324,,2019-01-11,2019-01-11 01:00:00,,EOM,1547161200.0
