name,technology,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
powerplant_123,solar,renewable,0.0,746.5158350109178,0.0,1.0,746.5158350109178,746.5158350109178,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_124,solar,renewable,0.0,508.2908866955976,0.0,1.0,508.2908866955976,508.2908866955976,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_125,solar,renewable,0.0,1702.9780641554726,0.0,1.0,1702.9780641554726,1702.9780641554726,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_126,solar,renewable,0.0,0.217973277643113,0.0,1.0,0.217973277643113,0.217973277643113,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_130,offshore wind AC,renewable,0.0,12.168023275765766,0.0,1.0,12.168023275765766,12.168023275765766,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_131,offshore wind AC,renewable,0.0,487.1772319034719,0.0,1.0,487.1772319034719,487.1772319034719,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_132,offshore wind AC,renewable,0.0,685.0597328745744,0.0,1.0,685.0597328745744,685.0597328745744,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_133,offshore wind AC,renewable,0.0,0.0175944687672888,0.0,1.0,0.0175944687672888,0.0175944687672888,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_134,onshore wind,renewable,0.0,424.9177308062877,0.0,1.0,424.9177308062877,424.9177308062877,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_135,onshore wind,renewable,0.0,717.2313977481292,0.0,1.0,717.2313977481292,717.2313977481292,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_136,onshore wind,renewable,0.0,649.9879323602205,0.0,1.0,649.9879323602205,649.9879323602205,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_137,onshore wind,renewable,0.0,5012.966675248499,0.0,1.0,5012.966675248499,5012.966675248499,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_138,onshore wind,renewable,0.0,302.03015363756646,0.0,1.0,302.03015363756646,302.03015363756646,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_139,onshore wind,renewable,0.0,602.21868117983,0.0,1.0,602.21868117983,602.21868117983,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_140,run-of-river hydro,renewable,0.0,0.11,0.0,0.9,0.11,0.11,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_142,solar,renewable,0.0,93.56374402979957,0.0,1.0,93.56374402979957,93.56374402979957,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15 low voltage
powerplant_143,solar,renewable,0.0,7686.730706792264,0.0,1.0,7686.730706792264,7686.730706792264,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15 low voltage
powerplant_144,solar,renewable,0.0,59.036599378155806,0.0,1.0,59.036599378155806,59.036599378155806,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_145,solar,renewable,0.0,484.8175524628367,0.0,1.0,484.8175524628367,484.8175524628367,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_146,solar,renewable,0.0,645.0250080358959,0.0,1.0,645.0250080358959,645.0250080358959,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_147,solar,renewable,0.0,439.18735920766073,0.0,1.0,439.18735920766073,439.18735920766073,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_148,solar,renewable,0.0,0.0500451069877856,0.0,1.0,0.0500451069877856,0.0500451069877856,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_149,solar,renewable,0.0,0.0452289493316784,0.0,1.0,0.0452289493316784,0.0452289493316784,0.0,0.0,0.0,0.0,0,0,,Market,DE0 15
powerplant_153,onshore wind,renewable,0.0,293.3838492396741,0.0,1.0,293.3838492396741,293.3838492396741,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_154,onshore wind,renewable,0.0,495.211409200588,0.0,1.0,495.211409200588,495.211409200588,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
