datetime,co2_price,natural_gas_price,hydrogen_gas_price,DE_EHV_HV_1,DE_EHV_HV_2,FR_HTA,FR_HTB1,FR_HTB2,SE2,SE1,ES_6.1TD,ES_6.2TD,ES_6.3TD,ES_6.1TD (reduced),ES_6.2TD (reduced),ES_6.3TD (reduced),PL_A,PL_B,DE_fcr_price,DE_pos_price,DE_neg_price,DE_thermal_demand,SE_thermal_demand,ES_thermal_demand,FR_thermal_demand,PL_thermal_demand
3/11/2024 16:00,50,50,11,97.09,91.19,110.26,89.86,78.66,56.23713,58.188425,17.448592,14.400344,9.98564,2.6172888,2.1600516,1.497846,10.497846,26.497846,40.28,8.22,3.23,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/11/2024 17:00,50,50,11,108.29,102.39,120.85,100.45,89.25,59.62807,61.694375,17.448592,14.400344,9.98564,2.6172888,2.1600516,1.497846,10.497846,26.497846,40.28,8.22,3.23,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/11/2024 18:00,50,50,11,117.6,111.7,136.83,116.43,105.23,66.65673,68.961425,23.2402632,20.1920152,15.7773112,8.16953948,7.71230228,7.05009668,16.05009668,32.05009668,40.28,8.22,3.23,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/11/2024 19:00,50,50,11,124.91,119.01,150.23,129.83,118.63,63.91473,66.126425,91.026992,87.978744,83.56404,73.1540488,72.6968116,72.034606,81.034606,97.034606,40.28,8.22,3.23,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/11/2024 20:00,50,50,11,104.89,98.99,130.27,109.87,98.67,61.33725,63.461525,109.9156184,106.8673704,102.4526664,91.26184276,90.80460556,90.14239996,99.14239996,115.1424,21.1,3.85,2.16,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/11/2024 21:00,50,50,11,93.61,87.71,118.94,98.54,87.34,59.87485,61.949525,98.0064288,94.9581808,90.5434768,79.84496432,79.38772712,78.72552152,87.72552152,103.7255215,21.1,3.85,2.16,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/11/2024 22:00,50,50,11,91.94,86.04,94.9,91.6,83.7,57.91889,59.927225,96.282592,93.234344,88.81964,78.1923888,77.7351516,77.072946,86.072946,102.072946,21.1,3.85,2.16,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/11/2024 23:00,50,50,11,83.98,78.08,86.98,83.68,75.78,54.71989,56.619725,44.882824,41.834576,37.419872,28.9174236,28.4601864,27.7979808,36.7979808,52.7979808,21.1,3.85,2.16,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 0:00,50,50,11,86.09,80.19,89.06,85.76,77.86,58.93343,60.976175,54.237792,51.189544,46.77484,37.8856688,37.4284316,36.766226,45.766226,61.766226,19.5,3.54,3.33,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 1:00,50,50,11,82.46,76.56,85.46,82.16,74.26,57.92803,59.936675,46.144168,43.09592,38.681216,30.1266252,29.669388,29.0071824,38.0071824,54.0071824,19.5,3.54,3.33,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 2:00,50,50,11,83.41,77.51,86.41,83.11,75.21,57.78179,59.785475,43.726592,40.678344,36.26364,27.8089888,27.3517516,26.689546,35.689546,51.689546,19.5,3.54,3.33,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 3:00,50,50,11,82.1,76.2,85.1,81.8,73.9,57.60813,59.605925,43.306144,40.257896,35.843192,27.4059216,26.9486844,26.2864788,35.2864788,51.2864788,19.5,3.54,3.33,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 4:00,50,50,11,83.48,77.58,81.75,78.45,70.55,58.28449,60.305225,43.726592,40.678344,36.26364,27.8089888,27.3517516,26.689546,35.689546,51.689546,25.04,3.99,2.94,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 5:00,50,50,11,88.27,82.37,87.27,83.97,76.07,63.13783,65.323175,43.726592,40.678344,36.26364,27.8089888,27.3517516,26.689546,35.689546,51.689546,25.04,3.99,2.94,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 6:00,50,50,11,103.96,98.06,112.83,92.43,81.23,66.10833,68.394425,80.5368144,77.4885664,73.0738624,63.09752216,62.64028496,61.97807936,70.97807936,86.97807936,25.04,3.99,2.94,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/12/2024 7:00,50,50,11,113.45,107.55,132.1,111.7,100.5,86.50881,89.486825,111.839168,108.79092,104.376216,93.1058752,92.648638,91.9864324,100.9864324,116.9864324,25.04,3.99,2.94,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/12/2024 8:00,50,50,11,117.68,111.78,141.74,121.34,110.14,90.68579,93.805475,96.282592,93.234344,88.81964,78.1923888,77.7351516,77.072946,86.072946,102.072946,34,6.17,4.07,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/12/2024 9:00,50,50,11,110.71,104.81,135.87,115.47,104.27,83.01733,85.876925,38.470992,35.422744,31.00804,22.7706488,22.3134116,21.651206,30.651206,46.651206,34,6.17,4.07,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/12/2024 10:00,50,50,11,102.32,96.42,121.88,101.48,90.28,75.88813,78.505925,17.974152,14.925904,10.5112,3.1211228,2.6638856,2.00168,11.00168,27.00168,34,6.17,4.07,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/12/2024 11:00,50,50,11,97.58,91.68,111.14,90.74,79.54,71.38211,73.847075,17.9005736,14.8523256,10.4376216,3.05058604,2.59334884,1.93114324,10.93114324,26.93114324,34,6.17,4.07,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/12/2024 12:00,50,50,11,95.34,89.44,111.47,91.07,79.87,69.54497,71.947625,17.60626,14.558012,10.143308,2.768439,2.3112018,1.6489962,10.6489962,26.6489962,29.9,4.2,7.16,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/12/2024 13:00,50,50,11,95.16,89.26,106.33,85.93,74.73,67.25997,69.585125,17.553704,14.505456,10.090752,2.7180556,2.2608184,1.5986128,10.5986128,26.5986128,29.9,4.2,7.16,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/12/2024 14:00,50,50,11,95.92,90.02,106.65,86.25,75.05,63.96043,66.173675,17.553704,14.505456,10.090752,2.7180556,2.2608184,1.5986128,10.5986128,26.5986128,29.9,4.2,7.16,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/12/2024 15:00,50,50,11,103.24,97.34,110.33,89.93,78.73,63.00073,65.181425,17.8900624,14.8418144,10.4271104,3.04050936,2.58327216,1.92106656,10.92106656,26.92106656,29.9,4.2,7.16,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/12/2024 16:00,50,50,11,118.51,112.61,99.72,79.32,68.12,62.99159,65.171975,20.601952,17.553704,13.139,5.6402928,5.1830556,4.52085,13.52085,29.52085,41.6,11.49,2.12,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/12/2024 17:00,50,50,11,129.96,124.06,107.5,87.1,75.9,68.82291,71.201075,38.576104,35.527856,31.113152,22.8714156,22.4141784,21.7519728,30.7519728,46.7519728,41.6,11.49,2.12,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/12/2024 18:00,50,50,11,151.82,145.92,113.62,93.22,82.02,75.17521,77.768825,80.5368144,77.4885664,73.0738624,63.09752216,62.64028496,61.97807936,70.97807936,86.97807936,41.6,11.49,2.12,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/12/2024 19:00,50,50,11,141.47,135.57,141.29,120.89,109.69,90.53041,93.644825,121.4989608,118.4507128,114.0360088,102.3663441,101.9091069,101.2469013,110.2469013,126.2469013,41.6,11.49,2.12,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/12/2024 20:00,50,50,11,114.38,108.48,119.9,99.5,88.3,64.90185,67.147025,200.1542704,197.1060224,192.6913184,177.7701406,177.3129034,176.6506978,185.6506978,201.6506978,21.6,4.03,1.62,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/12/2024 21:00,50,50,11,100.53,94.63,112.42,92.02,80.82,65.19433,67.449425,141.37564,138.327392,133.912688,121.421346,120.9641088,120.3019032,129.3019032,145.3019032,21.6,4.03,1.62,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/12/2024 22:00,50,50,11,95.83,89.93,90.44,87.14,79.24,62.32437,64.482125,91.5945968,88.5463488,84.1316448,73.69818952,73.24095232,72.57874672,81.57874672,97.57874672,21.6,4.03,1.62,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/12/2024 23:00,50,50,11,87.23,81.33,81.89,78.59,70.69,57.64469,59.643725,82.6075208,79.5592728,75.1445688,65.08262812,64.62539092,63.96318532,72.96318532,88.96318532,21.6,4.03,1.62,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 0:00,50,50,11,80.83,74.93,74.99,71.69,63.79,53.72363,55.589675,75.3547928,72.3065448,67.8918408,58.12971892,57.67248172,57.01027612,66.01027612,82.01027612,20.09,3.24,2.8,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 1:00,50,50,11,79.2,73.3,70.4,67.1,59.2,52.33435,54.153275,54.237792,51.189544,46.77484,37.8856688,37.4284316,36.766226,45.766226,61.766226,20.09,3.24,2.8,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 2:00,50,50,11,78.69,72.79,67.99,64.69,56.79,51.73111,53.529575,44.882824,41.834576,37.419872,28.9174236,28.4601864,27.7979808,36.7979808,52.7979808,20.09,3.24,2.8,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 3:00,50,50,11,78.27,72.37,65.87,62.57,54.67,51.27411,53.057075,42.780584,39.732336,35.317632,26.9020876,26.4448504,25.7826448,34.7826448,50.7826448,20.09,3.24,2.8,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 4:00,50,50,11,80.9,75,64.39,61.09,53.19,51.55745,53.350025,43.4533008,40.4050528,35.9903488,27.54699512,27.08975792,26.42755232,35.42755232,51.42755232,23.6,3.67,2.5,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 5:00,50,50,11,83.7,77.8,72,68.7,60.8,53.31233,55.164425,43.8422152,40.7939672,36.3792632,27.91983228,27.46259508,26.80038948,35.80038948,51.80038948,23.6,3.67,2.5,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 6:00,50,50,11,94.22,88.32,107.98,87.58,76.38,54.99409,56.903225,77.9300368,74.8817888,70.4670848,60.59850552,60.14126832,59.47906272,68.47906272,84.47906272,23.6,3.67,2.5,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/13/2024 7:00,50,50,11,105.17,99.27,130.33,109.93,98.73,66.69329,68.999225,109.9786856,106.9304376,102.5157336,91.32230284,90.86506564,90.20286004,99.20286004,115.20286,23.6,3.67,2.5,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/13/2024 8:00,50,50,11,106.81,100.91,130.96,110.56,99.36,79.55327,82.295375,108.6227408,105.5744928,101.1597888,90.02241112,89.56517392,88.90296832,97.90296832,113.9029683,22.1,5.72,3.22,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/13/2024 9:00,50,50,11,94.61,88.71,112.37,91.97,80.77,67.81751,70.161575,40.6573216,37.6090736,33.1943696,24.86659824,24.40936104,23.74715544,32.74715544,48.74715544,22.1,5.72,3.22,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/13/2024 10:00,50,50,11,84.97,79.07,104.15,83.75,72.55,61.51091,63.641075,27.959792,24.911544,20.49684,12.6939688,12.2367316,11.574526,20.574526,36.574526,22.1,5.72,3.22,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/13/2024 11:00,50,50,11,81.75,75.85,98.45,78.05,66.85,55.66131,57.593075,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,22.1,5.72,3.22,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/13/2024 12:00,50,50,11,81.51,75.61,92.46,72.06,60.86,54.67419,56.572475,20.601952,17.553704,13.139,5.6402928,5.1830556,4.52085,13.52085,29.52085,24.1,3.83,5.61,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/13/2024 13:00,50,50,11,81.73,75.83,82.54,62.14,50.94,52.64511,54.474575,19.866168,16.81792,12.403216,4.9349252,4.477688,3.8154824,12.8154824,28.8154824,24.1,3.83,5.61,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/13/2024 14:00,50,50,11,80.86,74.96,85.38,64.98,53.78,51.96875,53.775275,19.5613432,16.5130952,12.0983912,4.64270148,4.18546428,3.52325868,12.52325868,28.52325868,24.1,3.83,5.61,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/13/2024 15:00,50,50,11,84.74,78.84,89.23,68.83,57.63,51.81337,53.614625,19.866168,16.81792,12.403216,4.9349252,4.477688,3.8154824,12.8154824,28.8154824,24.1,3.83,5.61,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/13/2024 16:00,50,50,11,90.43,84.53,92.28,71.88,60.68,47.29821,48.946325,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,42.01,9.84,1.83,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/13/2024 17:00,50,50,11,106.81,100.91,104.44,84.04,72.84,43.33145,44.845025,40.1738064,37.1255584,32.7108544,24.40307096,23.94583376,23.28362816,32.28362816,48.28362816,42.01,9.84,1.83,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/13/2024 18:00,50,50,11,114.7,108.8,121.39,100.99,89.79,42.18895,43.663775,97.7646712,94.7164232,90.3017192,79.61320068,79.15596348,78.49375788,87.49375788,103.4937579,42.01,9.84,1.83,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/13/2024 19:00,50,50,11,111.26,105.36,141.08,120.68,109.48,39.86739,41.263475,121.2782256,118.2299776,113.8152736,102.1547338,101.6974966,101.035291,110.035291,126.035291,42.01,9.84,1.83,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/13/2024 20:00,50,50,11,93.88,87.98,125.05,104.65,93.45,32.56453,33.712925,158.6350304,155.5867824,151.1720784,137.9672546,137.5100174,136.8478118,145.8478118,161.8478118,19.1,3.86,1.53,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/13/2024 21:00,50,50,11,83.72,77.82,109.74,89.34,78.14,28.15905,29.158025,111.050828,108.00258,103.587876,92.3501242,91.892887,91.2306814,100.2306814,116.2306814,19.1,3.86,1.53,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/13/2024 22:00,50,50,11,85.01,79.11,88.16,84.86,76.96,23.60733,24.451925,89.1980432,86.1497952,81.7350912,71.40070648,70.94346928,70.28126368,79.28126368,95.28126368,19.1,3.86,1.53,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/13/2024 23:00,50,50,11,80.78,74.88,83.78,80.48,72.58,11.35059,11.779475,77.9510592,74.9028112,70.4881072,60.61865888,60.16142168,59.49921608,68.49921608,84.49921608,19.1,3.86,1.53,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 0:00,50,50,11,80.19,74.29,83.19,79.89,71.99,23.88153,24.735425,56.8445696,53.7963216,49.3816176,40.38468544,39.92744824,39.26524264,48.26524264,64.26524264,21.46,3.01,2.63,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 1:00,50,50,11,73.8,67.9,76.8,73.5,65.6,19.10131,19.793075,50.085868,47.03762,42.622916,33.9053802,33.448143,32.7859374,41.7859374,57.7859374,21.46,3.01,2.63,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 2:00,50,50,11,74.42,68.52,77.42,74.12,66.22,17.30987,17.940875,44.882824,41.834576,37.419872,28.9174236,28.4601864,27.7979808,36.7979808,52.7979808,21.46,3.01,2.63,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 3:00,50,50,11,73.9,68,76.9,73.6,65.7,11.76189,12.204725,43.306144,40.257896,35.843192,27.4059216,26.9486844,26.2864788,35.2864788,51.2864788,21.46,3.01,2.63,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 4:00,50,50,11,78.3,72.4,68.43,65.13,57.23,12.95923,13.442675,43.306144,40.257896,35.843192,27.4059216,26.9486844,26.2864788,35.2864788,51.2864788,22.18,3.52,2.3,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 5:00,50,50,11,80.97,75.07,76.5,73.2,65.3,18.15075,18.810275,50.085868,47.03762,42.622916,33.9053802,33.448143,32.7859374,41.7859374,57.7859374,22.18,3.52,2.3,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 6:00,50,50,11,91.95,86.05,111.56,91.16,79.96,24.48477,25.359125,56.1613416,53.1130936,48.6983896,39.72970124,39.27246404,38.61025844,47.61025844,63.61025844,22.18,3.52,2.3,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/14/2024 7:00,50,50,11,104.96,99.06,130.15,109.75,98.55,27.68377,28.666625,109.789484,106.741236,102.326532,91.1409226,90.6836854,90.0214798,99.0214798,115.0214798,22.18,3.52,2.3,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/14/2024 8:00,50,50,11,98.89,92.99,124.29,103.89,92.69,27.79345,28.780025,91.026992,87.978744,83.56404,73.1540488,72.6968116,72.034606,81.034606,97.034606,27.38,5.28,2.8,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/14/2024 9:00,50,50,11,82.61,76.71,108.01,87.61,76.41,27.46441,28.439825,54.237792,51.189544,46.77484,37.8856688,37.4284316,36.766226,45.766226,61.766226,27.38,5.28,2.8,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/14/2024 10:00,50,50,11,71.22,65.32,96.62,76.22,65.02,27.65635,28.638275,50.085868,47.03762,42.622916,33.9053802,33.448143,32.7859374,41.7859374,57.7859374,27.38,5.28,2.8,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/14/2024 11:00,50,50,11,69.27,63.37,90.98,70.58,59.38,27.92141,28.912325,30.062032,27.013784,22.59908,14.7093048,14.2520676,13.589862,22.589862,38.589862,27.38,5.28,2.8,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/14/2024 12:00,50,50,11,69.73,63.83,83.03,62.63,51.43,27.31817,28.288625,28.170016,25.121768,20.707064,12.8955024,12.4382652,11.7760596,20.7760596,36.7760596,24.72,3.45,6.5,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/14/2024 13:00,50,50,11,66.06,60.16,84.9,64.5,53.3,26.46815,27.409775,27.0558288,24.0075808,19.5928768,11.82737432,11.37013712,10.70793152,19.70793152,35.70793152,24.72,3.45,6.5,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/14/2024 14:00,50,50,11,69.74,63.84,84.93,64.53,53.33,25.01489,25.907225,21.127512,18.079264,13.66456,6.1441268,5.6868896,5.024684,14.024684,30.024684,24.72,3.45,6.5,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/14/2024 15:00,50,50,11,75.81,69.91,83.86,63.46,52.26,22.72075,23.535275,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,24.72,3.45,6.5,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/14/2024 16:00,50,50,11,90.11,84.21,81.72,61.32,50.12,20.35349,21.087725,27.0558288,24.0075808,19.5928768,11.82737432,11.37013712,10.70793152,19.70793152,35.70793152,38.83,9.35,1.66,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/14/2024 17:00,50,50,11,107.94,102.04,102.11,81.71,70.51,19.06475,19.755275,40.2684072,37.2201592,32.8054552,24.49376108,24.03652388,23.37431828,32.37431828,48.37431828,38.83,9.35,1.66,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/14/2024 18:00,50,50,11,131.67,125.77,105.21,84.81,73.61,21.18523,21.947675,54.237792,51.189544,46.77484,37.8856688,37.4284316,36.766226,45.766226,61.766226,38.83,9.35,1.66,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/14/2024 19:00,50,50,11,107.94,102.04,128.12,107.72,96.52,17.62063,18.262175,107.6557104,104.6074624,100.1927584,89.09535656,88.63811936,87.97591376,96.97591376,112.9759138,38.83,9.35,1.66,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/14/2024 20:00,50,50,11,90.99,85.09,117.17,96.77,85.57,12.95923,13.442675,99.698732,96.650484,92.23578,81.4673098,81.0100726,80.347867,89.347867,105.347867,19.1,3.64,1.53,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/14/2024 21:00,50,50,11,79.53,73.63,105.1,84.7,73.5,3.11545,3.265025,83.458928,80.41068,75.995976,65.8988392,65.441602,64.7793964,73.7793964,89.7793964,19.1,3.64,1.53,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/14/2024 22:00,50,50,11,76.52,70.62,79.81,76.51,68.61,0.01699,0.061475,80.4211912,77.3729432,72.9582392,62.98667868,62.52944148,61.86723588,70.86723588,86.86723588,19.1,3.64,1.53,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/14/2024 23:00,50,50,11,68.56,62.66,69.45,66.15,58.25,-0.15667,-0.118075,56.8445696,53.7963216,49.3816176,40.38468544,39.92744824,39.26524264,48.26524264,64.26524264,19.1,3.64,1.53,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 0:00,50,50,11,65.29,59.39,65.87,62.57,54.67,-0.17495,-0.136975,54.2062584,51.1580104,46.7433064,37.85543876,37.39820156,36.73599596,45.73599596,61.73599596,19.1,2.8,3.5,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 1:00,50,50,11,63.48,57.58,59.56,56.26,48.36,-0.17495,-0.136975,46.039056,42.990808,38.576104,30.0258584,29.5686212,28.9064156,37.9064156,53.9064156,19.1,2.8,3.5,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 2:00,50,50,11,62.47,56.57,58.58,55.28,47.38,-0.16581,-0.127525,42.780584,39.732336,35.317632,26.9020876,26.4448504,25.7826448,34.7826448,50.7826448,19.1,2.8,3.5,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 3:00,50,50,11,60.85,54.95,53.83,50.53,42.63,-0.12925,-0.089725,42.255024,39.206776,34.792072,26.3982536,25.9410164,25.2788108,34.2788108,50.2788108,19.1,2.8,3.5,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 4:00,50,50,11,63.86,57.96,41.86,38.56,30.66,-0.06527,-0.023575,39.4064888,36.3582408,31.9435368,23.66747332,23.21023612,22.54803052,31.54803052,47.54803052,19.1,3.32,2.9,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 5:00,50,50,11,66.25,60.35,53.07,49.77,41.87,12.17319,12.629975,42.780584,39.732336,35.317632,26.9020876,26.4448504,25.7826448,34.7826448,50.7826448,19.1,3.32,2.9,4.470760555,4.465358045,4.473739816,4.525882471,4.430294087
3/15/2024 6:00,50,50,11,79.16,73.26,82.66,62.26,51.06,24.83209,25.718225,52.4088432,49.3605952,44.9458912,36.13232648,35.67508928,35.01288368,44.01288368,60.01288368,19.1,3.32,2.9,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/15/2024 7:00,50,50,11,86.43,80.53,94.22,73.82,62.62,32.25377,33.391625,72.0227424,68.9744944,64.5597904,54.93541136,54.47817416,53.81596856,62.81596856,78.81596856,19.1,3.32,2.9,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/15/2024 8:00,50,50,11,85.65,79.75,104.72,84.32,73.12,36.03773,37.303925,59.8402616,56.7920136,52.3773096,43.25653924,42.79930204,42.13709644,51.13709644,67.13709644,25.92,4.85,2.73,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/15/2024 9:00,50,50,11,70.7,64.8,96.1,75.7,64.5,38.39585,39.742025,42.780584,39.732336,35.317632,26.9020876,26.4448504,25.7826448,34.7826448,50.7826448,25.92,4.85,2.73,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/15/2024 10:00,50,50,11,63.46,57.56,85.64,65.24,54.04,41.02817,42.463625,33.583284,30.535036,26.120332,18.0849926,17.6277554,16.9655498,25.9655498,41.9655498,25.92,4.85,2.73,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/15/2024 11:00,50,50,11,56.17,50.27,79.41,59.01,47.81,35.73611,36.992075,33.267948,30.2197,25.804996,17.7826922,17.325455,16.6632494,25.6632494,41.6632494,25.92,4.85,2.73,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/15/2024 12:00,50,50,11,55.24,49.34,72.86,52.46,41.26,34.96835,36.198275,30.5140136,27.4657656,23.0510616,15.14260204,14.68536484,14.02315924,23.02315924,39.02315924,30.48,3.16,8.95,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/15/2024 13:00,50,50,11,53.77,47.87,68.8,48.4,37.2,34.61189,35.829725,28.958356,25.910108,21.495404,13.6512534,13.1940162,12.5318106,21.5318106,37.5318106,30.48,3.16,8.95,4.668299255,4.662658036,4.671410152,4.725856708,4.626044791
3/15/2024 14:00,50,50,11,61.83,55.93,58.11,37.71,26.51,40.00449,41.405225,28.537908,25.48966,21.074956,13.2481862,12.790949,12.1287434,21.1287434,37.1287434,30.48,3.16,8.95,4.598986895,4.593429434,4.602051604,4.655689767,4.557359802
3/15/2024 15:00,50,50,11,68.45,62.55,52.85,32.45,21.25,45.90893,47.509925,28.537908,25.48966,21.074956,13.2481862,12.790949,12.1287434,21.1287434,37.1287434,30.48,3.16,8.95,4.547002624,4.541507983,4.550032692,4.603064561,4.505846061
3/15/2024 16:00,50,50,11,83.6,77.7,67.76,47.36,36.16,47.31649,48.965225,33.37306,30.324812,25.910108,17.883459,17.4262218,16.7640162,25.7640162,41.7640162,34,8.93,1.58,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/15/2024 17:00,50,50,11,103.82,97.92,81.78,61.38,50.18,50.75313,52.518425,43.726592,40.678344,36.26364,27.8089888,27.3517516,26.689546,35.689546,51.689546,34,8.93,1.58,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/15/2024 18:00,50,50,11,98.93,93.03,99.82,79.42,68.22,51.83165,53.633525,59.493392,56.445144,52.03044,42.9240088,42.4667716,41.804566,50.804566,66.804566,34,8.93,1.58,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/15/2024 19:00,50,50,11,104.89,98.99,130.31,109.91,98.71,47.63639,49.295975,109.9576632,106.9094152,102.4947112,91.30214948,90.84491228,90.18270668,99.18270668,115.1827067,34,8.93,1.58,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/15/2024 20:00,50,50,11,81.16,75.26,107.32,86.92,75.72,44.63847,46.196375,147.3460016,144.2977536,139.8830496,127.1449002,126.687663,126.0254574,135.0254574,151.0254574,19.04,3.7,1.51,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
3/15/2024 21:00,50,50,11,72.26,66.36,98.58,78.18,66.98,40.08675,41.490275,133.071792,130.023544,125.60884,113.4607688,113.0035316,112.341326,121.341326,137.341326,19.04,3.7,1.51,4.495018353,4.489586532,4.498013781,4.550439355,4.45433232
