,availability_Biomass,availability_Unit 3,fuel_price_co2,fuel_price_lignite,fuel_price_uranium,availability_Wind onshore,availability_Hydro,fuel_price_natural gas,hydrogen_demand,fuel_price_hard coal,availability_Unit 1,availability_Solar,availability_Unit 4,demand_EOM,residual_load_EOM,availability_Wind offshore,fuel_price_oil,fuel_price_biomass,availability_Unit 2,price_EOM,heat_demand,360_residential_load_profile
1/14/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.7793161,0,4
1/14/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.26511563,0,4
1/14/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.86327326,0,4
1/14/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.79377707,0,4
1/14/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.54059552,0,4
1/14/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,0,4
1/14/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.68926097,0,4
1/14/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/15/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/15/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/15/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.19885938,3,4
1/15/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,3,4
1/15/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.48149293,3,4
1/15/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.60876289,3,4
1/15/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,3,4
1/15/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.43403235,3,4
1/15/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.20042588,3,4
1/15/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/15/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.97880132,3,4
1/15/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.95046243,3,4
1/15/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,3,4
1/15/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,3,4
1/15/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.89888827,3,4
1/15/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.20451618,3,4
1/15/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,3,4
1/15/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,3,4
1/15/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.89945933,3,4
1/15/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.89961176,3,4
1/15/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,3,4
1/15/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.43945195,3,4
1/15/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.20535745,3,4
1/15/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/16/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,0,4
1/16/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.20701098,0,4
1/16/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.2077072,0,4
1/16/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.44242399,0,4
1/16/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.09764529,0,4
1/16/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,0,4
1/16/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.17338593,0,4
1/16/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.44420138,0,4
1/16/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.63395291,0,4
1/16/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.95890268,0,4
1/16/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/16/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/16/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.163197,0,4
1/16/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/16/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.68926097,0,4
1/16/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,0,4
1/16/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,0,4
1/16/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/16/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,0,4
1/16/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/16/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.53242572,0,4
1/16/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.44895081,0,4
1/16/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.21527862,0,4
1/16/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.63931855,0,4
1/17/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.96442567,2,4
1/17/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.52458306,2,4
1/17/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.64069583,2,4
1/17/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.45174803,2,4
1/17/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.90182007,2,4
1/17/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.43320456,2,4
1/17/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,2,4
1/17/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/17/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.45439955,2,4
1/17/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.22093542,2,4
1/17/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.96972208,2,4
1/17/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,2,4
1/17/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,2,4
1/17/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,2,4
1/17/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.97014692,2,4
1/17/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.22215381,2,4
1/17/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,2,4
1/17/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.91775128,2,4
1/17/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.60876289,2,4
1/17/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.90388601,2,4
1/17/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.60876289,2,4
1/17/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,2,4
1/17/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/17/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,2,4
1/18/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.45935294,0,4
1/18/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.45958604,0,4
1/18/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.45981914,0,4
1/18/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.22595402,0,4
1/18/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.22641817,0,4
1/18/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,0,4
1/18/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.59282486,0,4
1/18/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/18/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.82025293,0,4
1/18/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,45.013622,0,4
1/18/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/18/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/18/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/18/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/18/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,45.05841921,0,4
1/18/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.43587977,0,4
1/18/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,50.89673566,0,4
1/18/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/18/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/18/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/18/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.68926097,0,4
1/18/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/18/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,50.86218455,0,4
1/18/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,49.39441717,0,4
1/19/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,49.39441717,3,4
1/19/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.72442568,3,4
1/19/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,49.39441717,3,4
1/19/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.73909751,3,4
1/19/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.77822238,3,4
1/19/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,49.48871536,3,4
1/19/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.85647212,3,4
1/19/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,49.56812435,3,4
1/19/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,48.93472186,3,4
1/19/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,47.99940715,3,4
1/19/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,45.77306514,3,4
1/19/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/19/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/19/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/19/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/19/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,45.94567876,3,4
1/19/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,49.9155387,3,4
1/19/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.68926097,3,4
1/19/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/19/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.4731059,3,4
1/19/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.473339,3,4
1/19/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.23932729,3,4
1/19/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/19/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.2598261,3,4
1/20/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.98736732,0,4
1/20/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,53.2462313,0,4
1/20/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,0,4
1/20/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.47421313,0,4
1/20/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/20/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.45742174,0,4
1/20/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,0,4
1/20/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/20/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,0,4
1/20/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,0,4
1/20/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.47753482,0,4
1/20/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.4776805,0,4
1/20/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.4776805,0,4
1/20/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.4776805,0,4
1/20/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.4776805,0,4
1/20/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/20/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,0,4
1/20/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.94856282,0,4
1/20/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.22668063,0,4
1/20/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.22121857,0,4
1/20/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,0,4
1/20/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/20/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.4758157,0,4
1/20/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.47555346,0,4
1/21/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.2406037,2,4
1/21/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.47415485,2,4
1/21/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,2,4
1/21/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.97163826,2,4
1/21/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.52395115,2,4
1/21/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.90388601,2,4
1/21/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.06099798,2,4
1/21/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.77366445,2,4
1/21/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,2,4
1/21/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,2,4
1/21/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,2,4
1/21/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.46911404,2,4
1/21/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.46864784,2,4
1/21/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.46818164,2,4
