datetime,demand_EOM,demand_CRM_pos,demand_CRM_neg,pos_reserve_energy_DE,neg_reserve_energy_DE
2019-07-04 20:30:00,58200,3841,2875,584,4
2019-07-04 20:45:00,58048,3841,2875,288,8
2019-07-04 21:00:00,57456,3841,2875,168,8
2019-07-04 21:15:00,56832,3841,2875,108,8
2019-07-04 21:30:00,56016,3841,2875,168,4
2019-07-04 21:45:00,55108,3841,2875,24,12
2019-07-04 22:00:00,53848,3841,2875,108,8
2019-07-04 22:15:00,53228,3841,2875,52,20
2019-07-04 22:30:00,52328,3841,2875,64,20
2019-07-04 22:45:00,51416,3841,2875,8,36
2019-07-04 23:00:00,50148,3841,2875,104,20
2019-07-04 23:15:00,49764,3841,2875,112,8
2019-07-04 23:30:00,49312,3841,2875,20,20
2019-07-04 23:45:00,48876,3841,2875,4,44
2019-07-05 00:00:00,48048,3841,2875,288,8
2019-07-05 00:15:00,47772,3841,2875,244,4
2019-07-05 00:30:00,47496,3841,2875,160,4
2019-07-05 00:45:00,47252,3841,2875,4,60
2019-07-05 01:00:00,47096,3841,2875,4,40
2019-07-05 01:15:00,47060,3841,2875,0,56
2019-07-05 01:30:00,46884,3841,2875,0,124
2019-07-05 01:45:00,46748,3841,2875,4,404
2019-07-05 02:00:00,47096,3841,2875,32,40
2019-07-05 02:15:00,47140,3841,2875,4,32
2019-07-05 02:30:00,46764,3841,2875,0,136
2019-07-05 02:45:00,47008,3841,2875,0,108
2019-07-05 03:00:00,47412,3841,2875,88,4
2019-07-05 03:15:00,47604,3841,2875,136,4
2019-07-05 03:30:00,47748,3841,2875,104,4
2019-07-05 03:45:00,48184,3841,2875,132,4
2019-07-05 04:00:00,49100,3841,2875,80,12
2019-07-05 04:15:00,49420,3841,2875,4,8
2019-07-05 04:30:00,50088,3841,2875,8,12
2019-07-05 04:45:00,51212,3841,2875,40,24
2019-07-05 05:00:00,54564,3841,2875,144,8
2019-07-05 05:15:00,56644,3841,2875,128,4
2019-07-05 05:30:00,58148,3841,2875,564,4
2019-07-05 05:45:00,59460,3841,2875,772,4
2019-07-05 06:00:00,61204,3841,2875,16,300
2019-07-05 06:15:00,62596,3841,2875,4,192
2019-07-05 06:30:00,63420,3841,2875,24,8
2019-07-05 06:45:00,64264,3841,2875,24,8
2019-07-05 07:00:00,65092,3841,2875,128,4
2019-07-05 07:15:00,65712,3841,2875,128,4
2019-07-05 07:30:00,66248,3841,2875,48,4
2019-07-05 07:45:00,66652,3841,2875,44,8
2019-07-05 08:00:00,66528,3841,2875,224,4
2019-07-05 08:15:00,67220,3841,2875,360,4
2019-07-05 08:30:00,67580,3841,2875,328,4
2019-07-05 08:45:00,67996,3841,2875,60,4
2019-07-05 09:00:00,67800,3841,2875,104,4
2019-07-05 09:15:00,68168,3841,2875,60,16
2019-07-05 09:30:00,68108,3841,2875,12,20
2019-07-05 09:45:00,68328,3841,2875,16,76
2019-07-05 10:00:00,68572,3841,2875,184,20
2019-07-05 10:15:00,68844,3841,2875,4,8
2019-07-05 10:30:00,69228,3841,2875,8,256
2019-07-05 10:45:00,69004,3841,2875,0,720
2019-07-05 11:00:00,68300,3841,2875,24,316
2019-07-05 11:15:00,68136,3841,2875,4,468
2019-07-05 11:30:00,68256,3841,2875,8,92
2019-07-05 11:45:00,67892,3841,2875,0,324
2019-07-05 12:00:00,67636,3841,2875,208,64
2019-07-05 12:15:00,67312,3841,2875,100,4
2019-07-05 12:30:00,66888,3841,2875,36,32
2019-07-05 12:45:00,66384,3841,2875,8,128
2019-07-05 13:00:00,66212,3841,2875,24,96
2019-07-05 13:15:00,66096,3841,2875,56,32
2019-07-05 13:30:00,65916,3841,2875,36,32
2019-07-05 13:45:00,65308,3841,2875,20,28
2019-07-05 14:00:00,65084,3841,2875,144,4
2019-07-05 14:15:00,64548,3841,2875,24,68
2019-07-05 14:30:00,64080,3841,2875,8,24
2019-07-05 14:45:00,63516,3841,2875,32,28
2019-07-05 15:00:00,63444,3841,2875,4,432
2019-07-05 15:15:00,63228,3841,2875,0,180
2019-07-05 15:30:00,63108,3841,2875,220,12
2019-07-05 15:45:00,62840,3841,2875,392,4
2019-07-05 16:00:00,62820,3841,2875,16,252
2019-07-05 16:15:00,62328,3841,2875,4,88
2019-07-05 16:30:00,62516,3841,2875,320,4
2019-07-05 16:45:00,62088,3841,2875,352,4
2019-07-05 17:00:00,62180,3841,2875,148,8
2019-07-05 17:15:00,61640,3841,2875,236,4
2019-07-05 17:30:00,61380,3841,2875,352,4
2019-07-05 17:45:00,61316,3841,2875,760,4
2019-07-05 18:00:00,61228,3841,2875,160,4
2019-07-05 18:15:00,60056,3841,2875,224,8
2019-07-05 18:30:00,59552,3841,2875,436,4
2019-07-05 18:45:00,59088,3841,2875,756,4
2019-07-05 19:00:00,57796,3841,2875,64,44
2019-07-05 19:15:00,57172,3841,2875,4,24
2019-07-05 19:30:00,56352,3841,2875,52,12
2019-07-05 19:45:00,55988,3841,2875,60,12
2019-07-05 20:00:00,55220,3841,2875,32,28
2019-07-05 20:15:00,54916,3841,2875,100,8
2019-07-05 20:30:00,54232,3841,2875,4,28
2019-07-05 20:45:00,54004,3841,2875,16,8
2019-07-05 21:00:00,53616,3841,2875,172,4
2019-07-05 21:15:00,53152,3841,2875,356,4
2019-07-05 21:30:00,52648,3841,2875,892,0
2019-07-05 21:45:00,51720,3841,2875,600,4
2019-07-05 22:00:00,50412,3841,2875,440,4
2019-07-05 22:15:00,49712,3841,2875,240,4
2019-07-05 22:30:00,48824,3841,2875,388,4
2019-07-05 22:45:00,48068,3841,2875,280,4
2019-07-05 23:00:00,47288,3841,2875,952,8
2019-07-05 23:15:00,46768,3841,2875,1184,4
2019-07-05 23:30:00,46256,3841,2875,1396,4
2019-07-05 23:45:00,45660,3841,2875,956,8
2019-07-06 00:00:00,44852,3841,2875,1012,4
2019-07-06 00:15:00,44376,3841,2875,792,4
2019-07-06 00:30:00,43844,3841,2875,1036,4
2019-07-06 00:45:00,43436,3841,2875,692,4
2019-07-06 01:00:00,42760,3841,2875,832,4
2019-07-06 01:15:00,42288,3841,2875,404,4
2019-07-06 01:30:00,42080,3841,2875,568,4
2019-07-06 01:45:00,42268,3841,2875,792,4
2019-07-06 02:00:00,42048,3841,2875,760,4
2019-07-06 02:15:00,41932,3841,2875,760,4
2019-07-06 02:30:00,41624,3841,2875,508,16
2019-07-06 02:45:00,41596,3841,2875,192,8
2019-07-06 03:00:00,41540,3841,2875,736,4
2019-07-06 03:15:00,41440,3841,2875,292,4
2019-07-06 03:30:00,41828,3841,2875,300,4
2019-07-06 03:45:00,41488,3841,2875,60,12
2019-07-06 04:00:00,41780,3841,2875,572,4
2019-07-06 04:15:00,41456,3841,2875,80,12
2019-07-06 04:30:00,41460,3841,2875,4,84
2019-07-06 04:45:00,41772,3841,2875,0,504
2019-07-06 05:00:00,42712,3841,2875,4,128
2019-07-06 05:15:00,43420,3841,2875,20,8
2019-07-06 05:30:00,43696,3841,2875,12,12
2019-07-06 05:45:00,44372,3841,2875,28,116
2019-07-06 06:00:00,45420,3841,2875,12,12
2019-07-06 06:15:00,46260,3841,2875,48,8
2019-07-06 06:30:00,47252,3841,2875,16,8
2019-07-06 06:45:00,48324,3841,2875,12,8
2019-07-06 07:00:00,49400,3841,2875,8,8
2019-07-06 07:15:00,50284,3841,2875,12,8
2019-07-06 07:30:00,51208,3841,2875,12,8
2019-07-06 07:45:00,52084,3841,2875,128,12
2019-07-06 08:00:00,52740,3841,2875,12,44
2019-07-06 08:15:00,53560,3841,2875,16,12
2019-07-06 08:30:00,54616,3841,2875,4,288
2019-07-06 08:45:00,55160,3841,2875,4,296
2019-07-06 09:00:00,55276,3841,2875,124,12
2019-07-06 09:15:00,55728,3841,2875,64,8
2019-07-06 09:30:00,56304,3841,2875,12,12
2019-07-06 09:45:00,56420,3841,2875,24,100
2019-07-06 10:00:00,56492,3841,2875,28,12
2019-07-06 10:15:00,56748,3841,2875,48,100
2019-07-06 10:30:00,57016,3841,2875,0,392
2019-07-06 10:45:00,56996,3841,2875,0,516
2019-07-06 11:00:00,56640,3841,2875,144,64
2019-07-06 11:15:00,56624,3841,2875,696,4
2019-07-06 11:30:00,56576,3841,2875,344,16
2019-07-06 11:45:00,56236,3841,2875,8,360
2019-07-06 12:00:00,55844,3841,2875,272,84
2019-07-06 12:15:00,55636,3841,2875,132,12
2019-07-06 12:30:00,55780,3841,2875,52,12
2019-07-06 12:45:00,55396,3841,2875,116,16
2019-07-06 13:00:00,54900,3841,2875,220,8
2019-07-06 13:15:00,54756,3841,2875,352,4
2019-07-06 13:30:00,54532,3841,2875,208,4
2019-07-06 13:45:00,54128,3841,2875,220,8
2019-07-06 14:00:00,53908,3841,2875,196,8
2019-07-06 14:15:00,53812,3841,2875,104,36
2019-07-06 14:30:00,53520,3841,2875,12,12
2019-07-06 14:45:00,53280,3841,2875,12,8
2019-07-06 15:00:00,53480,3841,2875,56,8
2019-07-06 15:15:00,53164,3841,2875,184,8
2019-07-06 15:30:00,52744,3841,2875,728,4
2019-07-06 15:45:00,53100,3841,2875,840,4
2019-07-06 16:00:00,53388,3841,2875,44,16
2019-07-06 16:15:00,53272,3841,2875,272,16
2019-07-06 16:30:00,53012,3841,2875,328,8
2019-07-06 16:45:00,53204,3841,2875,164,16
2019-07-06 17:00:00,53632,3841,2875,8,436
2019-07-06 17:15:00,53140,3841,2875,0,1156
2019-07-06 17:30:00,53424,3841,2875,4,688
2019-07-06 17:45:00,53480,3841,2875,4,668
2019-07-06 18:00:00,53384,3841,2875,4,448
2019-07-06 18:15:00,52744,3841,2875,4,172
2019-07-06 18:30:00,52136,3841,2875,0,560
2019-07-06 18:45:00,51900,3841,2875,0,544
2019-07-06 19:00:00,51264,3841,2875,0,604
2019-07-06 19:15:00,50584,3841,2875,0,496
2019-07-06 19:30:00,49852,3841,2875,0,592
2019-07-06 19:45:00,49560,3841,2875,0,456
2019-07-06 20:00:00,49344,3841,2875,0,680
2019-07-06 20:15:00,49044,3841,2875,0,764
2019-07-06 20:30:00,48804,3841,2875,0,668
2019-07-06 20:45:00,48864,3841,2875,0,224
2019-07-06 21:00:00,48944,3841,2875,4,20
2019-07-06 21:15:00,48644,3841,2875,48,8
2019-07-06 21:30:00,47576,3841,2875,100,12
2019-07-06 21:45:00,47172,3841,2875,368,8
2019-07-06 22:00:00,46140,3841,2875,408,4
2019-07-06 22:15:00,45724,3841,2875,232,8
2019-07-06 22:30:00,45160,3841,2875,288,8
2019-07-06 22:45:00,44472,3841,2875,8,120
2019-07-06 23:00:00,43372,3841,2875,16,84
2019-07-06 23:15:00,43044,3841,2875,0,368
2019-07-06 23:30:00,42476,3841,2875,0,748
2019-07-06 23:45:00,42116,3841,2875,0,320
2019-07-07 00:00:00,41584,3841,2875,412,8
2019-07-07 00:15:00,41184,3841,2875,384,4
2019-07-07 00:30:00,40512,3841,2875,56,8
2019-07-07 00:45:00,40232,3841,2875,8,128
2019-07-07 01:00:00,39972,3841,2875,24,36
2019-07-07 01:15:00,39880,3841,2875,0,132
2019-07-07 01:30:00,39708,3841,2875,4,36
2019-07-07 01:45:00,39612,3841,2875,0,152
2019-07-07 02:00:00,39476,3841,2875,172,44
2019-07-07 02:15:00,39252,3841,2875,8,8
2019-07-07 02:30:00,39176,3841,2875,48,80
2019-07-07 02:45:00,39048,3841,2875,128,8
2019-07-07 03:00:00,38860,3841,2875,104,12
2019-07-07 03:15:00,38748,3841,2875,116,4
2019-07-07 03:30:00,39300,3841,2875,492,4
2019-07-07 03:45:00,39044,3841,2875,160,4
2019-07-07 04:00:00,39040,3841,2875,416,4
2019-07-07 04:15:00,38616,3841,2875,256,4
2019-07-07 04:30:00,38592,3841,2875,92,8
2019-07-07 04:45:00,38620,3841,2875,108,4
2019-07-07 05:00:00,39108,3841,2875,716,4
2019-07-07 05:15:00,39388,3841,2875,932,4
2019-07-07 05:30:00,39864,3841,2875,496,4
2019-07-07 05:45:00,40332,3841,2875,628,4
2019-07-07 06:00:00,40656,3841,2875,804,4
2019-07-07 06:15:00,41112,3841,2875,684,4
2019-07-07 06:30:00,41784,3841,2875,908,4
2019-07-07 06:45:00,42788,3841,2875,676,4
2019-07-07 07:00:00,43472,3841,2875,8,268
2019-07-07 07:15:00,44232,3841,2875,0,548
2019-07-07 07:30:00,45008,3841,2875,4,240
2019-07-07 07:45:00,45608,3841,2875,88,8
2019-07-07 08:00:00,47072,3841,2875,160,4
2019-07-07 08:15:00,47668,3841,2875,288,4
2019-07-07 08:30:00,47996,3841,2875,416,4
2019-07-07 08:45:00,48624,3841,2875,372,4
2019-07-07 09:00:00,49008,3841,2875,216,4
2019-07-07 09:15:00,49664,3841,2875,392,4
2019-07-07 09:30:00,50016,3841,2875,580,4
2019-07-07 09:45:00,50456,3841,2875,848,4
2019-07-07 10:00:00,51044,3841,2875,320,64
2019-07-07 10:15:00,51592,3841,2875,8,104
2019-07-07 10:30:00,51924,3841,2875,4,56
2019-07-07 10:45:00,51832,3841,2875,8,260
2019-07-07 11:00:00,51992,3841,2875,0,724
2019-07-07 11:15:00,51812,3841,2875,0,712
2019-07-07 11:30:00,51828,3841,2875,0,760
2019-07-07 11:45:00,51676,3841,2875,0,960
2019-07-07 12:00:00,51464,3841,2875,572,28
2019-07-07 12:15:00,50544,3841,2875,148,380
2019-07-07 12:30:00,50368,3841,2875,0,1152
2019-07-07 12:45:00,50016,3841,2875,0,1624
2019-07-07 13:00:00,50120,3841,2875,20,696
2019-07-07 13:15:00,49796,3841,2875,16,100
2019-07-07 13:30:00,49572,3841,2875,0,216
2019-07-07 13:45:00,49244,3841,2875,0,276
2019-07-07 14:00:00,49128,3841,2875,0,392
2019-07-07 14:15:00,49212,3841,2875,0,464
2019-07-07 14:30:00,48896,3841,2875,0,416
2019-07-07 14:45:00,48656,3841,2875,4,216
2019-07-07 15:00:00,48976,3841,2875,4,192
2019-07-07 15:15:00,49020,3841,2875,0,240
2019-07-07 15:30:00,48844,3841,2875,24,44
2019-07-07 15:45:00,49280,3841,2875,92,8
2019-07-07 16:00:00,49760,3841,2875,0,412
2019-07-07 16:15:00,49984,3841,2875,12,156
2019-07-07 16:30:00,49556,3841,2875,40,12
2019-07-07 16:45:00,49764,3841,2875,136,28
2019-07-07 17:00:00,49916,3841,2875,56,100
2019-07-07 17:15:00,49752,3841,2875,144,104
2019-07-07 17:30:00,49812,3841,2875,80,8
2019-07-07 17:45:00,49496,3841,2875,28,32
2019-07-07 18:00:00,49696,3841,2875,36,168
2019-07-07 18:15:00,49588,3841,2875,12,136
2019-07-07 18:30:00,49156,3841,2875,60,44
2019-07-07 18:45:00,48552,3841,2875,420,4
2019-07-07 19:00:00,48764,3841,2875,204,4
2019-07-07 19:15:00,48504,3841,2875,168,8
2019-07-07 19:30:00,48212,3841,2875,52,40
2019-07-07 19:45:00,47676,3841,2875,292,8
2019-07-07 20:00:00,47404,3841,2875,56,8
2019-07-07 20:15:00,47144,3841,2875,212,4
2019-07-07 20:30:00,47304,3841,2875,680,4
2019-07-07 20:45:00,47860,3841,2875,852,4
2019-07-07 21:00:00,48208,3841,2875,72,8
2019-07-07 21:15:00,48064,3841,2875,8,12
2019-07-07 21:30:00,47444,3841,2875,4,112
2019-07-07 21:45:00,46712,3841,2875,0,408
2019-07-07 22:00:00,45772,3841,2875,4,136
2019-07-07 22:15:00,45128,3841,2875,0,444
2019-07-07 22:30:00,44568,3841,2875,4,200
2019-07-07 22:45:00,44420,3841,2875,0,264
2019-07-07 23:00:00,43808,3841,2875,84,88
2019-07-07 23:15:00,43080,3841,2875,8,16
2019-07-07 23:30:00,42980,3841,2875,4,12
2019-07-07 23:45:00,42704,3841,2875,0,224
2019-07-08 00:00:00,42076,3841,2875,40,140
2019-07-08 00:15:00,41784,3841,2875,4,76
2019-07-08 00:30:00,41424,3841,2875,4,164
2019-07-08 00:45:00,41176,3841,2875,8,204
2019-07-08 01:00:00,40348,3841,2875,4,196
2019-07-08 01:15:00,40312,3841,2875,4,204
2019-07-08 01:30:00,40344,3841,2875,0,484
2019-07-08 01:45:00,40420,3841,2875,0,476
2019-07-08 02:00:00,40512,3841,2875,20,36
2019-07-08 02:15:00,40644,3841,2875,24,12
2019-07-08 02:30:00,40764,3841,2875,100,12
2019-07-08 02:45:00,40884,3841,2875,40,76
2019-07-08 03:00:00,41316,3841,2875,0,348
2019-07-08 03:15:00,41672,3841,2875,4,180
2019-07-08 03:30:00,42248,3841,2875,4,8
2019-07-08 03:45:00,42740,3841,2875,4,80
2019-07-08 04:00:00,44328,3841,2875,28,12
2019-07-08 04:15:00,44680,3841,2875,4,24
2019-07-08 04:30:00,45596,3841,2875,4,264
2019-07-08 04:45:00,47532,3841,2875,4,196
2019-07-08 05:00:00,50784,3841,2875,8,104
2019-07-08 05:15:00,52932,3841,2875,28,16
2019-07-08 05:30:00,54468,3841,2875,20,108
2019-07-08 05:45:00,56064,3841,2875,116,12
2019-07-08 06:00:00,58280,3841,2875,200,16
2019-07-08 06:15:00,59456,3841,2875,264,4
2019-07-08 06:30:00,60444,3841,2875,180,8
2019-07-08 06:45:00,61108,3841,2875,240,8
2019-07-08 07:00:00,61856,3841,2875,16,124
2019-07-08 07:15:00,62468,3841,2875,4,228
2019-07-08 07:30:00,62924,3841,2875,0,800
2019-07-08 07:45:00,63604,3841,2875,4,556
2019-07-08 08:00:00,63576,3841,2875,0,776
2019-07-08 08:15:00,64180,3841,2875,0,1144
2019-07-08 08:30:00,64760,3841,2875,0,1040
2019-07-08 08:45:00,65580,3841,2875,4,388
2019-07-08 09:00:00,65804,3841,2875,172,8
2019-07-08 09:15:00,66108,3841,2875,12,12
2019-07-08 09:30:00,66396,3841,2875,84,8
2019-07-08 09:45:00,66916,3841,2875,8,8
2019-07-08 10:00:00,66856,3841,2875,36,12
2019-07-08 10:15:00,67216,3841,2875,28,8
2019-07-08 10:30:00,67508,3841,2875,4,8
2019-07-08 10:45:00,67752,3841,2875,32,8
2019-07-08 11:00:00,67672,3841,2875,36,16
2019-07-08 11:15:00,67616,3841,2875,24,32
2019-07-08 11:30:00,67696,3841,2875,132,8
2019-07-08 11:45:00,67844,3841,2875,176,8
2019-07-08 12:00:00,67672,3841,2875,364,4
2019-07-08 12:15:00,67248,3841,2875,112,8
2019-07-08 12:30:00,67020,3841,2875,172,8
2019-07-08 12:45:00,66264,3841,2875,24,12
2019-07-08 13:00:00,66048,3841,2875,32,8
2019-07-08 13:15:00,66036,3841,2875,176,8
2019-07-08 13:30:00,65848,3841,2875,400,4
2019-07-08 13:45:00,65372,3841,2875,56,68
2019-07-08 14:00:00,65496,3841,2875,4,56
2019-07-08 14:15:00,65132,3841,2875,4,12
2019-07-08 14:30:00,64584,3841,2875,4,12
2019-07-08 14:45:00,64072,3841,2875,0,236
2019-07-08 15:00:00,64084,3841,2875,0,720
2019-07-08 15:15:00,63520,3841,2875,0,816
2019-07-08 15:30:00,63244,3841,2875,4,172
2019-07-08 15:45:00,62892,3841,2875,164,12
2019-07-08 16:00:00,63092,3841,2875,244,8
2019-07-08 16:15:00,62840,3841,2875,176,4
2019-07-08 16:30:00,62808,3841,2875,512,4
2019-07-08 16:45:00,62916,3841,2875,724,4
2019-07-08 17:00:00,62380,3841,2875,16,288
2019-07-08 17:15:00,62060,3841,2875,0,52
2019-07-08 17:30:00,61968,3841,2875,52,8
2019-07-08 17:45:00,62036,3841,2875,68,12
2019-07-08 18:00:00,61804,3841,2875,4,336
2019-07-08 18:15:00,61140,3841,2875,4,128
2019-07-08 18:30:00,60728,3841,2875,120,20
2019-07-08 18:45:00,60196,3841,2875,356,4
2019-07-08 19:00:00,59440,3841,2875,60,4
2019-07-08 19:15:00,58760,3841,2875,200,4
2019-07-08 19:30:00,58088,3841,2875,188,4
2019-07-08 19:45:00,57440,3841,2875,20,8
2019-07-08 20:00:00,56896,3841,2875,128,4
2019-07-08 20:15:00,56536,3841,2875,400,4
2019-07-08 20:30:00,56004,3841,2875,436,4
2019-07-08 20:45:00,55668,3841,2875,200,4
2019-07-08 21:00:00,55352,3841,2875,256,4
2019-07-08 21:15:00,54716,3841,2875,136,36
2019-07-08 21:30:00,53624,3841,2875,0,148
2019-07-08 21:45:00,52580,3841,2875,0,728
2019-07-08 22:00:00,51132,3841,2875,4,236
2019-07-08 22:15:00,50264,3841,2875,0,460
2019-07-08 22:30:00,49344,3841,2875,12,84
2019-07-08 22:45:00,48664,3841,2875,4,88
2019-07-08 23:00:00,47800,3841,2875,52,24
2019-07-08 23:15:00,47724,3841,2875,0,112
2019-07-08 23:30:00,46964,3841,2875,0,516
2019-07-08 23:45:00,46756,3841,2875,0,520
2019-07-09 00:00:00,46316,3841,2875,4,124
2019-07-09 00:15:00,45936,3841,2875,8,8
2019-07-09 00:30:00,45584,3841,2875,56,4
2019-07-09 00:45:00,45368,3841,2875,4,76
2019-07-09 01:00:00,45356,3841,2875,192,52
2019-07-09 01:15:00,45444,3841,2875,0,60
2019-07-09 01:30:00,45084,3841,2875,0,136
2019-07-09 01:45:00,45092,3841,2875,4,8
2019-07-09 02:00:00,45184,3841,2875,40,4
2019-07-09 02:15:00,45392,3841,2875,84,4
2019-07-09 02:30:00,45404,3841,2875,12,12
2019-07-09 02:45:00,45364,3841,2875,12,4
2019-07-09 03:00:00,45628,3841,2875,48,120
2019-07-09 03:15:00,46116,3841,2875,308,4
2019-07-09 03:30:00,46432,3841,2875,424,4
2019-07-09 03:45:00,46856,3841,2875,584,4
2019-07-09 04:00:00,47232,3841,2875,416,4
2019-07-09 04:15:00,47432,3841,2875,144,4
2019-07-09 04:30:00,48548,3841,2875,320,4
2019-07-09 04:45:00,49880,3841,2875,776,4
2019-07-09 05:00:00,52744,3841,2875,324,12
2019-07-09 05:15:00,54724,3841,2875,420,8
2019-07-09 05:30:00,56548,3841,2875,832,8
2019-07-09 05:45:00,57868,3841,2875,852,8
2019-07-09 06:00:00,59256,3841,2875,428,8
2019-07-09 06:15:00,60312,3841,2875,532,4
2019-07-09 06:30:00,61676,3841,2875,872,4
2019-07-09 06:45:00,62204,3841,2875,796,4
2019-07-09 07:00:00,62376,3841,2875,428,4
2019-07-09 07:15:00,62960,3841,2875,252,4
2019-07-09 07:30:00,63368,3841,2875,28,4
2019-07-09 07:45:00,63796,3841,2875,12,48
2019-07-09 08:00:00,63588,3841,2875,4,16
2019-07-09 08:15:00,64036,3841,2875,0,32
2019-07-09 08:30:00,64440,3841,2875,0,40
2019-07-09 08:45:00,64724,3841,2875,0,96
2019-07-09 09:00:00,65256,3841,2875,656,32
2019-07-09 09:15:00,65692,3841,2875,392,0
2019-07-09 09:30:00,65908,3841,2875,112,4
2019-07-09 09:45:00,66272,3841,2875,172,4
2019-07-09 10:00:00,67296,3841,2875,908,0
2019-07-09 10:15:00,67520,3841,2875,1076,0
2019-07-09 10:30:00,67756,3841,2875,724,0
2019-07-09 10:45:00,67652,3841,2875,392,4
2019-07-09 11:00:00,66964,3841,2875,224,0
2019-07-09 11:15:00,66924,3841,2875,20,24
2019-07-09 11:30:00,66980,3841,2875,80,4
2019-07-09 11:45:00,66904,3841,2875,68,12
2019-07-09 12:00:00,66888,3841,2875,508,16
2019-07-09 12:15:00,66848,3841,2875,300,4
2019-07-09 12:30:00,66348,3841,2875,176,48
2019-07-09 12:45:00,65856,3841,2875,0,376
2019-07-09 13:00:00,65788,3841,2875,4,204
2019-07-09 13:15:00,65768,3841,2875,4,136
2019-07-09 13:30:00,65336,3841,2875,0,260
2019-07-09 13:45:00,65240,3841,2875,0,528
2019-07-09 14:00:00,65068,3841,2875,0,348
2019-07-09 14:15:00,64688,3841,2875,0,140
2019-07-09 14:30:00,64576,3841,2875,0,28
2019-07-09 14:45:00,63964,3841,2875,0,240
2019-07-09 15:00:00,63824,3841,2875,0,540
2019-07-09 15:15:00,63376,3841,2875,0,236
2019-07-09 15:30:00,63420,3841,2875,0,188
2019-07-09 15:45:00,63084,3841,2875,8,104
2019-07-09 16:00:00,62948,3841,2875,0,236
2019-07-09 16:15:00,62800,3841,2875,0,296
2019-07-09 16:30:00,62748,3841,2875,8,68
2019-07-09 16:45:00,62820,3841,2875,16,16
2019-07-09 17:00:00,62336,3841,2875,0,796
2019-07-09 17:15:00,62000,3841,2875,0,628
2019-07-09 17:30:00,62336,3841,2875,96,32
2019-07-09 17:45:00,62440,3841,2875,380,12
2019-07-09 18:00:00,62084,3841,2875,16,164
2019-07-09 18:15:00,61400,3841,2875,4,196
2019-07-09 18:30:00,61208,3841,2875,16,4
2019-07-09 18:45:00,60800,3841,2875,68,4
2019-07-09 19:00:00,60044,3841,2875,24,8
2019-07-09 19:15:00,58856,3841,2875,16,12
2019-07-09 19:30:00,58312,3841,2875,416,4
2019-07-09 19:45:00,57828,3841,2875,528,4
2019-07-09 20:00:00,57080,3841,2875,492,8
2019-07-09 20:15:00,56420,3841,2875,392,8
2019-07-09 20:30:00,56060,3841,2875,448,8
2019-07-09 20:45:00,55912,3841,2875,476,8
2019-07-09 21:00:00,55552,3841,2875,480,8
2019-07-09 21:15:00,54644,3841,2875,260,8
2019-07-09 21:30:00,53564,3841,2875,260,8
2019-07-09 21:45:00,52596,3841,2875,52,16
2019-07-09 22:00:00,51684,3841,2875,156,8
2019-07-09 22:15:00,50532,3841,2875,4,36
2019-07-09 22:30:00,49864,3841,2875,8,68
2019-07-09 22:45:00,48996,3841,2875,0,416
2019-07-09 23:00:00,47980,3841,2875,8,288
2019-07-09 23:15:00,47568,3841,2875,20,196
2019-07-09 23:30:00,47016,3841,2875,40,280
2019-07-09 23:45:00,46816,3841,2875,0,232
2019-07-10 00:00:00,46076,3841,2875,16,96
2019-07-10 00:15:00,45832,3841,2875,28,32
2019-07-10 00:30:00,45324,3841,2875,8,64
2019-07-10 00:45:00,44972,3841,2875,4,104
2019-07-10 01:00:00,44428,3841,2875,32,20
2019-07-10 01:15:00,44432,3841,2875,68,8
2019-07-10 01:30:00,44280,3841,2875,8,20
2019-07-10 01:45:00,44452,3841,2875,0,76
2019-07-10 02:00:00,44668,3841,2875,4,48
2019-07-10 02:15:00,44636,3841,2875,0,12
2019-07-10 02:30:00,44668,3841,2875,24,16
2019-07-10 02:45:00,44780,3841,2875,60,8
2019-07-10 03:00:00,45228,3841,2875,16,28
2019-07-10 03:15:00,45484,3841,2875,12,16
2019-07-10 03:30:00,45740,3841,2875,84,8
2019-07-10 03:45:00,46268,3841,2875,156,8
2019-07-10 04:00:00,47064,3841,2875,4,48
2019-07-10 04:15:00,47552,3841,2875,16,12
2019-07-10 04:30:00,48200,3841,2875,12,20
2019-07-10 04:45:00,49576,3841,2875,44,12
2019-07-10 05:00:00,52696,3841,2875,12,188
2019-07-10 05:15:00,54544,3841,2875,84,8
2019-07-10 05:30:00,55976,3841,2875,264,4
2019-07-10 05:45:00,57324,3841,2875,416,4
2019-07-10 06:00:00,59128,3841,2875,532,4
2019-07-10 06:15:00,60224,3841,2875,536,4
2019-07-10 06:30:00,61092,3841,2875,444,4
2019-07-10 06:45:00,62080,3841,2875,156,8
2019-07-10 07:00:00,62516,3841,2875,24,20
2019-07-10 07:15:00,62640,3841,2875,20,44
2019-07-10 07:30:00,63036,3841,2875,8,16
2019-07-10 07:45:00,63204,3841,2875,4,48
2019-07-10 08:00:00,62984,3841,2875,292,28
2019-07-10 08:15:00,63228,3841,2875,8,32
2019-07-10 08:30:00,63916,3841,2875,12,16
2019-07-10 08:45:00,64548,3841,2875,8,8
2019-07-10 09:00:00,64472,3841,2875,148,4
2019-07-10 09:15:00,64580,3841,2875,8,8
2019-07-10 09:30:00,65064,3841,2875,8,12
2019-07-10 09:45:00,65776,3841,2875,4,36
2019-07-10 10:00:00,66096,3841,2875,0,216
