,time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit
21063,2013-01-30 18:00:00.000000,2296.9139639525547,0.0,,501.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16377188180348135,0.0,battery_01_0
21052,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_07_0
21061,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
21060,2013-01-30 18:00:00.000000,1957.6492267619578,0.0,,427.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16382464504627328,0.0,battery_09
21059,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_08
21058,2013-01-30 18:00:00.000000,2914.888130996016,0.0,,635.7917521281478,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16377136374727183,0.0,battery_07
21057,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_05
21056,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,-2.7755575615628914e-17,0.0,battery_02
21055,2013-01-30 18:00:00.000000,36484.38862999158,119.36893799999999,0.0,7957.9292,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,119.36893799999999,wind_onshore_07_3
21054,2013-01-30 18:00:00.000000,36484.38862999158,119.36893799999999,0.0,7957.9292,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,119.36893799999999,wind_onshore_07_2
21053,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_07_1
21073,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
21062,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
21074,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
21086,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Häusern
21076,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach II
21051,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_06_1
21098,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Goldisthal
21097,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Markersbach
21096,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Wehr
21095,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck II
21094,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Säckingen
21093,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte II
21092,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Witznau
21091,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,2.7755575615628914e-17,0.0,Erzhausen
21090,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldshut
21075,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Schwarzenbachwerk
21089,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Langenprozelten
21087,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Koepchenwerk Herdecke II
21085,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck I
21084,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Rönkhausen
21083,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Geesthacht
21082,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Reisach - Rabenleite
21081,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Glems
21080,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wendefurth
21079,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Bleiloch
21078,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte I
21077,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach I
21088,2013-01-30 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Happurg
21050,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_06_0
21099,2013-01-30 18:00:00.000000,-340228.69793991395,222630773.7377024,,-74210.25791256747,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand
21048,2013-01-30 18:00:00.000000,36274.01606805003,118.680645,0.0,7912.043000000001,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,118.680645,wind_onshore_03_0
21021,2013-01-30 18:00:00.000000,17604.85662283401,57.5992395,0.0,3839.9493,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,57.5992395,wind_onshore_09
21020,2013-01-30 18:00:00.000000,9302.905920897309,30.437073,0.0,2029.1382,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,30.437073,wind_onshore_08
21019,2013-01-30 18:00:00.000000,22258.08201230155,72.82357499999999,0.0,4854.905,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,72.82357499999999,wind_onshore_05
21018,2013-01-30 18:00:00.000000,6830.9120969882415,22.34925,0.0,1489.95,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,22.34925,wind_onshore_04
21017,2013-01-30 18:00:00.000000,24580.115320782043,80.42076,0.0,5361.384,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,80.42076,wind_onshore_02
21016,2013-01-30 18:00:00.000000,4877.9025447402955,15.95943,0.0,1063.962,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,15.95943,wind_onshore_01
21015,2013-01-30 18:00:00.000000,15146.797410306252,49.5570075,0.0,3303.8005,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,49.5570075,wind_offshore_07
21014,2013-01-30 18:00:00.000000,8423.90903950294,27.5611875,0.0,1837.4125,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,27.5611875,wind_offshore_06
21013,2013-01-30 18:00:00.000000,8038.236095525698,26.299349999999997,0.0,1753.29,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,26.299349999999997,wind_offshore_00
21012,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
21022,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
21011,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
21009,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
21008,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
21007,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
21006,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
21005,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
21004,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
21003,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
21002,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
21001,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
21000,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00
21010,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
21023,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
21049,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_03_1
21025,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
21047,2013-01-30 18:00:00.000000,32186.277142531766,105.3064575,0.0,7020.4304999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,105.3064575,wind_onshore_00_2
21046,2013-01-30 18:00:00.000000,32186.277142531766,105.3064575,0.0,7020.4304999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,105.3064575,wind_onshore_00_1
21045,2013-01-30 18:00:00.000000,32186.277142531766,105.3064575,0.0,7020.4304999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,105.3064575,wind_onshore_00_0
21044,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
21043,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
21042,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
21024,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
21040,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_0
21039,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_3
21038,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_2
21037,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_1
21041,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_1
21035,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_2
21034,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_1
21033,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_0
21032,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_2
21031,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_1
21030,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_0
21029,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_2
21028,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_1
21027,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_0
21026,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4
21036,2013-01-30 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_0
21165,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_0
21166,2013-01-30 19:00:00.000000,3291.7848824709267,0.0,,718.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16442688163451477,0.0,battery_03_1
21167,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
21168,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_0
21173,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
21170,2013-01-30 19:00:00.000000,651.3095170206958,0.0,,142.06281695717394,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.027840254999907416,0.0,battery_04_2
21171,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
21172,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_1
21169,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_1
21164,2013-01-30 19:00:00.000000,2308.1478227340313,0.0,,503.4503152220098,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16415320258468866,0.0,battery_01_1
21152,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_07_0
21162,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
21161,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
21160,2013-01-30 19:00:00.000000,2.597754273145734,0.0,,0.5666189118404855,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0002171033425037161,0.0,battery_09
21159,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_08
21158,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_07
21157,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_05
21156,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,-2.7755575615628914e-17,0.0,battery_02
21155,2013-01-30 19:00:00.000000,36676.15939808615,119.99637000000001,0.0,7999.758000000001,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,119.99637000000001,wind_onshore_07_3
21154,2013-01-30 19:00:00.000000,36676.15939808615,119.99637000000001,0.0,7999.758000000001,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,119.99637000000001,wind_onshore_07_2
21153,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_07_1
21174,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
21163,2013-01-30 19:00:00.000000,1.0620890171349402,0.0,,0.23166152756934358,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,7.56928327230455e-05,0.0,battery_01_0
21175,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Schwarzenbachwerk
21187,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Koepchenwerk Herdecke II
21177,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach I
21151,2013-01-30 19:00:00.000000,37367.207282803814,122.2573275,0.0,8150.4885,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,122.2573275,wind_onshore_06_1
21199,2013-01-30 19:00:00.000000,-352497.8362617645,230659161.03785568,,-76886.38701261856,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand
21198,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Goldisthal
21197,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Markersbach
21196,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Wehr
21195,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck II
21194,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Säckingen
21193,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte II
21192,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Witznau
21191,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,2.7755575615628914e-17,0.0,Erzhausen
21176,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach II
21190,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldshut
21188,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Happurg
21186,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Häusern
21185,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck I
21184,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Rönkhausen
21183,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Geesthacht
21182,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Reisach - Rabenleite
21181,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Glems
21180,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wendefurth
21179,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Bleiloch
21178,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte I
21189,2013-01-30 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Langenprozelten
21150,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_06_0
21149,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_03_1
21148,2013-01-30 19:00:00.000000,36306.839931373215,118.7880375,0.0,7919.2025,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,118.7880375,wind_onshore_03_0
21121,2013-01-30 19:00:00.000000,17549.79991604417,57.419106,0.0,3827.9404,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,57.419106,wind_onshore_09
21120,2013-01-30 19:00:00.000000,9405.489949640663,30.772705499999997,0.0,2051.5137,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,30.772705499999997,wind_onshore_08
21119,2013-01-30 19:00:00.000000,22772.801634523017,74.507625,0.0,4967.175,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,74.507625,wind_onshore_05
21118,2013-01-30 19:00:00.000000,6799.172505426478,22.245404999999998,0.0,1483.027,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,22.245404999999998,wind_onshore_04
21117,2013-01-30 19:00:00.000000,24353.31225931152,79.67871,0.0,5311.914,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,79.67871,wind_onshore_02
21116,2013-01-30 19:00:00.000000,4994.80216999551,16.3419,0.0,1089.46,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,16.3419,wind_onshore_01
21115,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_offshore_07
21114,2013-01-30 19:00:00.000000,8423.90903950294,27.5611875,0.0,1837.4125,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,27.5611875,wind_offshore_06
21113,2013-01-30 19:00:00.000000,8038.236095525698,26.299349999999997,0.0,1753.29,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,26.299349999999997,wind_offshore_00
21112,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
21111,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
21110,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
21109,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
21108,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
21107,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
21106,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
21105,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
21104,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
21103,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
21102,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
21101,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
21122,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
21123,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
21100,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00
21125,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
21124,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
21147,2013-01-30 19:00:00.000000,32293.0148719764,105.65567999999999,0.0,7043.7119999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,105.65567999999999,wind_onshore_00_2
21146,2013-01-30 19:00:00.000000,32293.0148719764,105.65567999999999,0.0,7043.7119999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,105.65567999999999,wind_onshore_00_1
21145,2013-01-30 19:00:00.000000,32293.0148719764,105.65567999999999,0.0,7043.7119999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,105.65567999999999,wind_onshore_00_0
21144,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
21143,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
21142,2013-01-30 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
