datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,lignite_co2_factor,hard_coal_co2_factor,natural_gas_co2_factor,oil_co2_factor,biomass_co2_factor,waste_co2_factor
4/1/2040 12:00,3.25543043,189.0042627,135.6756212,187.6148347,108.5788562,28.03666763,,439.0590575,0,0,0,0,0,
4/1/2040 13:00,3.25543043,189.0042627,135.6756212,187.6148347,108.5788562,28.03666763,,439.0590575,0,0,0,0,0,
4/1/2040 14:00,3.25543043,189.0042627,135.6756212,187.6148347,108.5788562,28.03666763,,439.0590575,0,0,0,0,0,
4/1/2040 15:00,3.255407804,189.0042627,135.6756217,187.6148347,108.5788562,28.03666763,,439.0991901,0,0,0,0,0,
4/1/2040 16:00,3.255407804,189.0042627,135.6756217,187.6148347,108.5788562,28.03666763,,439.0991901,0,0,0,0,0,
4/1/2040 17:00,3.255407804,189.0042627,135.6756217,187.6148347,108.5788562,28.03666763,,439.0991901,0,0,0,0,0,
4/1/2040 18:00,3.255385226,189.0042627,135.6756215,187.6148347,108.5788562,28.03666763,,439.0993346,0,0,0,0,0,
4/1/2040 19:00,3.255385226,189.0042627,135.6756215,187.6148347,108.5788562,28.03666763,,439.0993346,0,0,0,0,0,
4/1/2040 20:00,3.255385226,189.0042627,135.6756215,187.6148347,108.5788562,28.03666763,,439.0993346,0,0,0,0,0,
4/1/2040 21:00,3.255362692,189.0042627,135.6756212,187.6148347,108.5788562,28.03666763,,439.0994759,0,0,0,0,0,
4/1/2040 22:00,3.255362692,189.0042627,135.6756212,187.6148347,108.5788562,28.03666763,,439.0994759,0,0,0,0,0,
4/1/2040 23:00,3.255362692,189.0042627,135.6756212,187.6148347,108.5788562,28.03666763,,439.0994759,0,0,0,0,0,
4/2/2040 0:00,3.255340197,189.0042627,135.6756215,187.6148347,108.5788562,28.03666764,,439.0996203,0,0,0,0,0,
4/2/2040 1:00,3.255340197,189.0042627,135.6756215,187.6148347,108.5788562,28.03666764,,439.0996203,0,0,0,0,0,
4/2/2040 2:00,3.255340197,189.0042627,135.6756215,187.6148347,108.5788562,28.03666764,,439.0996203,0,0,0,0,0,
4/2/2040 3:00,3.255317736,189.0042627,135.675622,187.6148347,108.5788562,28.03666764,,439.0997667,0,0,0,0,0,
4/2/2040 4:00,3.255317736,189.0042627,135.675622,187.6148347,108.5788562,28.03666764,,439.0997667,0,0,0,0,0,
4/2/2040 5:00,3.255317736,189.0042627,135.675622,187.6148347,108.5788562,28.03666764,,439.0997667,0,0,0,0,0,
4/2/2040 6:00,3.255295315,189.0042627,135.6756215,187.6148347,108.5788562,28.03666764,,439.0972699,0,0,0,0,0,
4/2/2040 7:00,3.255295315,189.0042627,135.6756215,187.6148347,108.5788562,28.03666764,,439.0972699,0,0,0,0,0,
4/2/2040 8:00,3.255295315,189.0042627,135.6756215,187.6148347,108.5788562,28.03666764,,439.0972699,0,0,0,0,0,
4/2/2040 9:00,3.255272957,189.0042627,135.675621,187.6148347,108.5788562,28.03666764,,439.0970286,0,0,0,0,0,
4/2/2040 10:00,3.255272957,189.0042627,135.675621,187.6148347,108.5788562,28.03666764,,439.0970286,0,0,0,0,0,
4/2/2040 11:00,3.255272957,189.0042627,135.675621,187.6148347,108.5788562,28.03666764,,439.0970286,0,0,0,0,0,
4/2/2040 12:00,3.255250646,189.0042627,135.6756211,187.6148347,108.5788562,28.03666764,,439.0974817,0,0,0,0,0,
4/2/2040 13:00,3.255250646,189.0042627,135.6756211,187.6148347,108.5788562,28.03666764,,439.0974817,0,0,0,0,0,
4/2/2040 14:00,3.255250646,189.0042627,135.6756211,187.6148347,108.5788562,28.03666764,,439.0974817,0,0,0,0,0,
4/2/2040 15:00,3.255228383,189.0042627,135.6756216,187.6148347,108.5788562,28.03666764,,439.1003368,0,0,0,0,0,
4/2/2040 16:00,3.255228383,189.0042627,135.6756216,187.6148347,108.5788562,28.03666764,,439.1003368,0,0,0,0,0,
4/2/2040 17:00,3.255228383,189.0042627,135.6756216,187.6148347,108.5788562,28.03666764,,439.1003368,0,0,0,0,0,
4/2/2040 18:00,3.25520617,189.0042627,135.6756217,187.6148347,108.5788562,28.03666765,,439.1004685,0,0,0,0,0,
4/2/2040 19:00,3.25520617,189.0042627,135.6756217,187.6148347,108.5788562,28.03666765,,439.1004685,0,0,0,0,0,
4/2/2040 20:00,3.25520617,189.0042627,135.6756217,187.6148347,108.5788562,28.03666765,,439.1004685,0,0,0,0,0,
4/2/2040 21:00,3.255184003,189.0042627,135.6756217,187.6148347,108.5788562,28.03666764,,439.1005991,0,0,0,0,0,
4/2/2040 22:00,3.255184003,189.0042627,135.6756217,187.6148347,108.5788562,28.03666764,,439.1005991,0,0,0,0,0,
4/2/2040 23:00,3.255184003,189.0042627,135.6756217,187.6148347,108.5788562,28.03666764,,439.1005991,0,0,0,0,0,
4/3/2040 0:00,3.25516188,189.0042627,135.6756219,187.6148347,108.5788562,28.03666768,,439.1007294,0,0,0,0,0,
4/3/2040 1:00,3.25516188,189.0042627,135.6756219,187.6148347,108.5788562,28.03666768,,439.1007294,0,0,0,0,0,
4/3/2040 2:00,3.25516188,189.0042627,135.6756219,187.6148347,108.5788562,28.03666768,,439.1007294,0,0,0,0,0,
4/3/2040 3:00,3.255139791,189.0042627,135.6756088,187.6148347,108.5788562,28.0366677,,439.1008532,0,0,0,0,0,
4/3/2040 4:00,3.255139791,189.0042627,135.6756088,187.6148347,108.5788562,28.0366677,,439.1008532,0,0,0,0,0,
4/3/2040 5:00,3.255139791,189.0042627,135.6756088,187.6148347,108.5788562,28.0366677,,439.1008532,0,0,0,0,0,
4/3/2040 6:00,3.25511775,189.0042627,135.6756083,187.6148347,108.5788562,28.03666767,,439.1009666,0,0,0,0,0,
4/3/2040 7:00,3.25511775,189.0042627,135.6756083,187.6148347,108.5788562,28.03666767,,439.1009666,0,0,0,0,0,
4/3/2040 8:00,3.25511775,189.0042627,135.6756083,187.6148347,108.5788562,28.03666767,,439.1009666,0,0,0,0,0,
4/3/2040 9:00,3.255095772,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.1010926,0,0,0,0,0,
4/3/2040 10:00,3.255095772,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.1010926,0,0,0,0,0,
4/3/2040 11:00,3.255095772,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.1010926,0,0,0,0,0,
4/3/2040 12:00,3.255073854,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.101214,0,0,0,0,0,
4/3/2040 13:00,3.255073854,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.101214,0,0,0,0,0,
4/3/2040 14:00,3.255073854,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.101214,0,0,0,0,0,
4/3/2040 15:00,3.25505199,189.0042627,135.6756086,187.6148347,108.5788562,28.03666769,,439.1013503,0,0,0,0,0,
4/3/2040 16:00,3.25505199,189.0042627,135.6756086,187.6148347,108.5788562,28.03666769,,439.1013503,0,0,0,0,0,
4/3/2040 17:00,3.25505199,189.0042627,135.6756086,187.6148347,108.5788562,28.03666769,,439.1013503,0,0,0,0,0,
4/3/2040 18:00,3.255030175,189.0042627,135.6756087,187.6148347,108.5788562,28.03666769,,439.1014659,0,0,0,0,0,
4/3/2040 19:00,3.255030175,189.0042627,135.6756087,187.6148347,108.5788562,28.03666769,,439.1014659,0,0,0,0,0,
4/3/2040 20:00,3.255030175,189.0042627,135.6756087,187.6148347,108.5788562,28.03666769,,439.1014659,0,0,0,0,0,
4/3/2040 21:00,3.255008406,189.0042627,135.6756174,187.6148347,108.5788562,28.03666768,,439.1015777,0,0,0,0,0,
4/3/2040 22:00,3.255008406,189.0042627,135.6756174,187.6148347,108.5788562,28.03666768,,439.1015777,0,0,0,0,0,
4/3/2040 23:00,3.255008406,189.0042627,135.6756174,187.6148347,108.5788562,28.03666768,,439.1015777,0,0,0,0,0,
4/4/2040 0:00,3.254986679,189.0042627,135.6756082,187.6148347,108.5788562,28.03666769,,439.1016891,0,0,0,0,0,
4/4/2040 1:00,3.254986679,189.0042627,135.6756082,187.6148347,108.5788562,28.03666769,,439.1016891,0,0,0,0,0,
4/4/2040 2:00,3.254986679,189.0042627,135.6756082,187.6148347,108.5788562,28.03666769,,439.1016891,0,0,0,0,0,
4/4/2040 3:00,3.25496499,189.0042627,135.6756087,187.6148347,108.5788562,28.0366677,,439.1017989,0,0,0,0,0,
4/4/2040 4:00,3.25496499,189.0042627,135.6756087,187.6148347,108.5788562,28.0366677,,439.1017989,0,0,0,0,0,
4/4/2040 5:00,3.25496499,189.0042627,135.6756087,187.6148347,108.5788562,28.0366677,,439.1017989,0,0,0,0,0,
4/4/2040 6:00,3.254943341,189.0042627,135.6756089,187.6148347,108.5788562,28.03666766,,439.0951125,0,0,0,0,0,
4/4/2040 7:00,3.254943341,189.0042627,135.6756089,187.6148347,108.5788562,28.03666766,,439.0951125,0,0,0,0,0,
4/4/2040 8:00,3.254943341,189.0042627,135.6756089,187.6148347,108.5788562,28.03666766,,439.0951125,0,0,0,0,0,
4/4/2040 9:00,3.254921755,189.0042627,135.6756085,187.6148347,108.5788562,28.03666766,,439.0944552,0,0,0,0,0,
4/4/2040 10:00,3.254921755,189.0042627,135.6756085,187.6148347,108.5788562,28.03666766,,439.0944552,0,0,0,0,0,
4/4/2040 11:00,3.254921755,189.0042627,135.6756085,187.6148347,108.5788562,28.03666766,,439.0944552,0,0,0,0,0,
4/4/2040 12:00,3.254900221,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.095524,0,0,0,0,0,
4/4/2040 13:00,3.254900221,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.095524,0,0,0,0,0,
4/4/2040 14:00,3.254900221,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.095524,0,0,0,0,0,
4/4/2040 15:00,3.25487874,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.1022371,0,0,0,0,0,
4/4/2040 16:00,3.25487874,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.1022371,0,0,0,0,0,
4/4/2040 17:00,3.25487874,189.0042627,135.6756083,187.6148347,108.5788562,28.03666766,,439.1022371,0,0,0,0,0,
4/4/2040 18:00,3.2548573,189.0042627,135.6756081,187.6148347,108.5788562,28.03666767,,439.102344,0,0,0,0,0,
4/4/2040 19:00,3.2548573,189.0042627,135.6756081,187.6148347,108.5788562,28.03666767,,439.102344,0,0,0,0,0,
4/4/2040 20:00,3.2548573,189.0042627,135.6756081,187.6148347,108.5788562,28.03666767,,439.102344,0,0,0,0,0,
4/4/2040 21:00,3.2548359,189.0042627,135.6756191,187.6148347,108.5788561,28.03666765,,439.1024473,0,0,0,0,0,
4/4/2040 22:00,3.2548359,189.0042627,135.6756191,187.6148347,108.5788561,28.03666765,,439.1024473,0,0,0,0,0,
4/4/2040 23:00,3.2548359,189.0042627,135.6756191,187.6148347,108.5788561,28.03666765,,439.1024473,0,0,0,0,0,
4/5/2040 0:00,3.254814539,189.0042627,135.6756194,187.6148347,108.5788561,28.03666764,,439.1025518,0,0,0,0,0,
4/5/2040 1:00,3.254814539,189.0042627,135.6756194,187.6148347,108.5788561,28.03666764,,439.1025518,0,0,0,0,0,
4/5/2040 2:00,3.254814539,189.0042627,135.6756194,187.6148347,108.5788561,28.03666764,,439.1025518,0,0,0,0,0,
4/5/2040 3:00,3.254793204,189.0042627,135.6756193,187.6148347,108.5788561,28.03666767,,439.1026514,0,0,0,0,0,
4/5/2040 4:00,3.254793204,189.0042627,135.6756193,187.6148347,108.5788561,28.03666767,,439.1026514,0,0,0,0,0,
4/5/2040 5:00,3.254793204,189.0042627,135.6756193,187.6148347,108.5788561,28.03666767,,439.1026514,0,0,0,0,0,
4/5/2040 6:00,3.254771892,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0958274,0,0,0,0,0,
4/5/2040 7:00,3.254771892,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0958274,0,0,0,0,0,
4/5/2040 8:00,3.254771892,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0958274,0,0,0,0,0,
4/5/2040 9:00,3.25475064,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0951159,0,0,0,0,0,
4/5/2040 10:00,3.25475064,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0951159,0,0,0,0,0,
4/5/2040 11:00,3.25475064,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0951159,0,0,0,0,0,
4/5/2040 12:00,3.254729451,189.0042627,135.6756185,187.6148347,108.5788561,28.03666764,,439.0961063,0,0,0,0,0,
4/5/2040 13:00,3.254729451,189.0042627,135.6756185,187.6148347,108.5788561,28.03666764,,439.0961063,0,0,0,0,0,
4/5/2040 14:00,3.254729451,189.0042627,135.6756185,187.6148347,108.5788561,28.03666764,,439.0961063,0,0,0,0,0,
4/5/2040 15:00,3.25470832,189.0042627,135.6756188,187.6148347,108.5788561,28.03666764,,439.1022647,0,0,0,0,0,
4/5/2040 16:00,3.25470832,189.0042627,135.6756188,187.6148347,108.5788561,28.03666764,,439.1022647,0,0,0,0,0,
4/5/2040 17:00,3.25470832,189.0042627,135.6756188,187.6148347,108.5788561,28.03666764,,439.1022647,0,0,0,0,0,
4/5/2040 18:00,3.254687235,189.0042627,135.6756191,187.6148347,108.5788561,28.03666764,,439.1032147,0,0,0,0,0,
4/5/2040 19:00,3.254687235,189.0042627,135.6756191,187.6148347,108.5788561,28.03666764,,439.1032147,0,0,0,0,0,
4/5/2040 20:00,3.254687235,189.0042627,135.6756191,187.6148347,108.5788561,28.03666764,,439.1032147,0,0,0,0,0,
4/5/2040 21:00,3.254666184,189.0042627,135.675619,187.6148347,108.5788561,28.03666763,,439.1033396,0,0,0,0,0,
4/5/2040 22:00,3.254666184,189.0042627,135.675619,187.6148347,108.5788561,28.03666763,,439.1033396,0,0,0,0,0,
4/5/2040 23:00,3.254666184,189.0042627,135.675619,187.6148347,108.5788561,28.03666763,,439.1033396,0,0,0,0,0,
4/6/2040 0:00,3.254645164,189.0042627,135.6756189,187.6148347,108.5788561,28.03666763,,439.103458,0,0,0,0,0,
4/6/2040 1:00,3.254645164,189.0042627,135.6756189,187.6148347,108.5788561,28.03666763,,439.103458,0,0,0,0,0,
4/6/2040 2:00,3.254645164,189.0042627,135.6756189,187.6148347,108.5788561,28.03666763,,439.103458,0,0,0,0,0,
4/6/2040 3:00,3.254624172,189.0042627,135.6756194,187.6148347,108.5788561,28.03666764,,439.1035771,0,0,0,0,0,
4/6/2040 4:00,3.254624172,189.0042627,135.6756194,187.6148347,108.5788561,28.03666764,,439.1035771,0,0,0,0,0,
4/6/2040 5:00,3.254624172,189.0042627,135.6756194,187.6148347,108.5788561,28.03666764,,439.1035771,0,0,0,0,0,
4/6/2040 6:00,3.254603184,189.0042627,135.6756192,187.6148347,108.5788561,28.03666764,,439.0968629,0,0,0,0,0,
4/6/2040 7:00,3.254603184,189.0042627,135.6756192,187.6148347,108.5788561,28.03666764,,439.0968629,0,0,0,0,0,
4/6/2040 8:00,3.254603184,189.0042627,135.6756192,187.6148347,108.5788561,28.03666764,,439.0968629,0,0,0,0,0,
4/6/2040 9:00,3.254582271,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0961918,0,0,0,0,0,
4/6/2040 10:00,3.254582271,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0961918,0,0,0,0,0,
4/6/2040 11:00,3.254582271,189.0042627,135.6756183,187.6148347,108.5788561,28.03666764,,439.0961918,0,0,0,0,0,
4/6/2040 12:00,3.25456142,189.0042627,135.6756186,187.6148347,108.5788561,28.03666764,,439.0972731,0,0,0,0,0,
4/6/2040 13:00,3.25456142,189.0042627,135.6756186,187.6148347,108.5788561,28.03666764,,439.0972731,0,0,0,0,0,
4/6/2040 14:00,3.25456142,189.0042627,135.6756186,187.6148347,108.5788561,28.03666764,,439.0972731,0,0,0,0,0,
4/6/2040 15:00,3.254540622,189.0042627,135.67562,187.6148347,108.5788561,28.03666764,,439.1040287,0,0,0,0,0,
4/6/2040 16:00,3.254540622,189.0042627,135.67562,187.6148347,108.5788561,28.03666764,,439.1040287,0,0,0,0,0,
4/6/2040 17:00,3.254540622,189.0042627,135.67562,187.6148347,108.5788561,28.03666764,,439.1040287,0,0,0,0,0,
4/6/2040 18:00,3.254519866,189.0042627,135.67562,187.6148347,108.5788561,28.03666764,,439.1041383,0,0,0,0,0,
4/6/2040 19:00,3.254519866,189.0042627,135.67562,187.6148347,108.5788561,28.03666764,,439.1041383,0,0,0,0,0,
4/6/2040 20:00,3.254519866,189.0042627,135.67562,187.6148347,108.5788561,28.03666764,,439.1041383,0,0,0,0,0,
4/6/2040 21:00,3.254499138,189.0042627,135.6756201,187.6148347,108.5788561,28.03666763,,439.1042478,0,0,0,0,0,
4/6/2040 22:00,3.254499138,189.0042627,135.6756201,187.6148347,108.5788561,28.03666763,,439.1042478,0,0,0,0,0,
4/6/2040 23:00,3.254499138,189.0042627,135.6756201,187.6148347,108.5788561,28.03666763,,439.1042478,0,0,0,0,0,
4/7/2040 0:00,3.254478438,189.0042627,135.6756205,187.6148347,108.5788561,28.03666763,,439.104358,0,0,0,0,0,
4/7/2040 1:00,3.254478438,189.0042627,135.6756205,187.6148347,108.5788561,28.03666763,,439.104358,0,0,0,0,0,
4/7/2040 2:00,3.254478438,189.0042627,135.6756205,187.6148347,108.5788561,28.03666763,,439.104358,0,0,0,0,0,
4/7/2040 3:00,3.254457744,189.0042627,135.6756209,187.6148347,108.5788561,28.03666764,,439.1044696,0,0,0,0,0,
4/7/2040 4:00,3.254457744,189.0042627,135.6756209,187.6148347,108.5788561,28.03666764,,439.1044696,0,0,0,0,0,
4/7/2040 5:00,3.254457744,189.0042627,135.6756209,187.6148347,108.5788561,28.03666764,,439.1044696,0,0,0,0,0,
4/7/2040 6:00,3.254437053,189.0042627,135.6756212,187.6148347,108.5788561,28.03666764,,439.085488,0,0,0,0,0,
4/7/2040 7:00,3.254437053,189.0042627,135.6756212,187.6148347,108.5788561,28.03666764,,439.085488,0,0,0,0,0,
4/7/2040 8:00,3.254437053,189.0042627,135.6756212,187.6148347,108.5788561,28.03666764,,439.085488,0,0,0,0,0,
4/7/2040 9:00,3.254416443,189.0042627,135.6756213,187.6148347,108.5788561,28.03666764,,439.0804866,0,0,0,0,0,
4/7/2040 10:00,3.254416443,189.0042627,135.6756213,187.6148347,108.5788561,28.03666764,,439.0804866,0,0,0,0,0,
4/7/2040 11:00,3.254416443,189.0042627,135.6756213,187.6148347,108.5788561,28.03666764,,439.0804866,0,0,0,0,0,
4/7/2040 12:00,3.254395905,189.0042627,135.6756214,187.6148347,108.5788561,28.03666764,,439.0776922,0,0,0,0,0,
4/7/2040 13:00,3.254395905,189.0042627,135.6756214,187.6148347,108.5788561,28.03666764,,439.0776922,0,0,0,0,0,
4/7/2040 14:00,3.254395905,189.0042627,135.6756214,187.6148347,108.5788561,28.03666764,,439.0776922,0,0,0,0,0,
4/7/2040 15:00,3.254375424,189.0042627,135.6756211,187.6148347,108.5788561,28.03666764,,439.0759,0,0,0,0,0,
4/7/2040 16:00,3.254375424,189.0042627,135.6756211,187.6148347,108.5788561,28.03666764,,439.0759,0,0,0,0,0,
4/7/2040 17:00,3.254375424,189.0042627,135.6756211,187.6148347,108.5788561,28.03666764,,439.0759,0,0,0,0,0,
4/7/2040 18:00,3.254354988,189.0042627,135.6756214,187.6148347,108.5788561,28.03666764,,439.0745992,0,0,0,0,0,
4/7/2040 19:00,3.254354988,189.0042627,135.6756214,187.6148347,108.5788561,28.03666764,,439.0745992,0,0,0,0,0,
4/7/2040 20:00,3.254354988,189.0042627,135.6756214,187.6148347,108.5788561,28.03666764,,439.0745992,0,0,0,0,0,
4/7/2040 21:00,3.254334589,189.0042627,135.6756215,187.6148347,108.5788561,28.03666763,,439.0735853,0,0,0,0,0,
4/7/2040 22:00,3.254334589,189.0042627,135.6756215,187.6148347,108.5788561,28.03666763,,439.0735853,0,0,0,0,0,
4/7/2040 23:00,3.254334589,189.0042627,135.6756215,187.6148347,108.5788561,28.03666763,,439.0735853,0,0,0,0,0,
4/8/2040 0:00,3.254314227,189.0042627,135.6756221,187.6148347,108.5788561,28.03666764,,439.0728666,0,0,0,0,0,
4/8/2040 1:00,3.254314227,189.0042627,135.6756221,187.6148347,108.5788561,28.03666764,,439.0728666,0,0,0,0,0,
4/8/2040 2:00,3.254314227,189.0042627,135.6756221,187.6148347,108.5788561,28.03666764,,439.0728666,0,0,0,0,0,
4/8/2040 3:00,3.254293881,189.0042627,135.6756135,187.6148347,108.5788561,28.03666765,,439.072387,0,0,0,0,0,
4/8/2040 4:00,3.254293881,189.0042627,135.6756135,187.6148347,108.5788561,28.03666765,,439.072387,0,0,0,0,0,
4/8/2040 5:00,3.254293881,189.0042627,135.6756135,187.6148347,108.5788561,28.03666765,,439.072387,0,0,0,0,0,
4/8/2040 6:00,3.25427356,189.0042627,135.6756224,187.6148347,108.5788561,28.03666764,,439.0721169,0,0,0,0,0,
4/8/2040 7:00,3.25427356,189.0042627,135.6756224,187.6148347,108.5788561,28.03666764,,439.0721169,0,0,0,0,0,
4/8/2040 8:00,3.25427356,189.0042627,135.6756224,187.6148347,108.5788561,28.03666764,,439.0721169,0,0,0,0,0,
4/8/2040 9:00,3.254253303,189.0042627,135.6756237,187.6148347,108.5788561,28.03666764,,439.0721467,0,0,0,0,0,
4/8/2040 10:00,3.254253303,189.0042627,135.6756237,187.6148347,108.5788561,28.03666764,,439.0721467,0,0,0,0,0,
4/8/2040 11:00,3.254253303,189.0042627,135.6756237,187.6148347,108.5788561,28.03666764,,439.0721467,0,0,0,0,0,
4/8/2040 12:00,3.254233099,189.0042627,135.6756242,187.6148347,108.5788561,28.03666764,,439.0724553,0,0,0,0,0,
4/8/2040 13:00,3.254233099,189.0042627,135.6756242,187.6148347,108.5788561,28.03666764,,439.0724553,0,0,0,0,0,
4/8/2040 14:00,3.254233099,189.0042627,135.6756242,187.6148347,108.5788561,28.03666764,,439.0724553,0,0,0,0,0,
4/8/2040 15:00,3.254212937,189.0042627,135.6756244,187.6148347,108.5788561,28.03666764,,439.073066,0,0,0,0,0,
4/8/2040 16:00,3.254212937,189.0042627,135.6756244,187.6148347,108.5788561,28.03666764,,439.073066,0,0,0,0,0,
4/8/2040 17:00,3.254212937,189.0042627,135.6756244,187.6148347,108.5788561,28.03666764,,439.073066,0,0,0,0,0,
4/8/2040 18:00,3.254192827,189.0042627,135.6756242,187.6148347,108.5788561,28.03666764,,439.0739204,0,0,0,0,0,
4/8/2040 19:00,3.254192827,189.0042627,135.6756242,187.6148347,108.5788561,28.03666764,,439.0739204,0,0,0,0,0,
4/8/2040 20:00,3.254192827,189.0042627,135.6756242,187.6148347,108.5788561,28.03666764,,439.0739204,0,0,0,0,0,
4/8/2040 21:00,3.254172741,189.0042627,135.6756241,187.6148347,108.5788561,28.03666763,,439.0749071,0,0,0,0,0,
4/8/2040 22:00,3.254172741,189.0042627,135.6756241,187.6148347,108.5788561,28.03666763,,439.0749071,0,0,0,0,0,
4/8/2040 23:00,3.254172741,189.0042627,135.6756241,187.6148347,108.5788561,28.03666763,,439.0749071,0,0,0,0,0,
4/9/2040 0:00,3.25415269,189.0042627,135.6756244,187.6148347,108.5788561,28.03666764,,439.0761868,0,0,0,0,0,
4/9/2040 1:00,3.25415269,189.0042627,135.6756244,187.6148347,108.5788561,28.03666764,,439.0761868,0,0,0,0,0,
4/9/2040 2:00,3.25415269,189.0042627,135.6756244,187.6148347,108.5788561,28.03666764,,439.0761868,0,0,0,0,0,
4/9/2040 3:00,3.254132658,189.0042627,135.6756117,187.6148347,108.5788561,28.03666766,,439.0778061,0,0,0,0,0,
4/9/2040 4:00,3.254132658,189.0042627,135.6756117,187.6148347,108.5788561,28.03666766,,439.0778061,0,0,0,0,0,
4/9/2040 5:00,3.254132658,189.0042627,135.6756117,187.6148347,108.5788561,28.03666766,,439.0778061,0,0,0,0,0,
4/9/2040 6:00,3.254112644,189.0042627,135.6756132,187.6148347,108.5788561,28.03666765,,439.0799277,0,0,0,0,0,
4/9/2040 7:00,3.254112644,189.0042627,135.6756132,187.6148347,108.5788561,28.03666765,,439.0799277,0,0,0,0,0,
4/9/2040 8:00,3.254112644,189.0042627,135.6756132,187.6148347,108.5788561,28.03666765,,439.0799277,0,0,0,0,0,
4/9/2040 9:00,3.254092699,189.0042627,135.6756136,187.6148347,108.5788561,28.03666765,,439.082772,0,0,0,0,0,
4/9/2040 10:00,3.254092699,189.0042627,135.6756136,187.6148347,108.5788561,28.03666765,,439.082772,0,0,0,0,0,
4/9/2040 11:00,3.254092699,189.0042627,135.6756136,187.6148347,108.5788561,28.03666765,,439.082772,0,0,0,0,0,
4/9/2040 12:00,3.254072812,189.0042627,135.6756136,187.6148347,108.5788561,28.03666765,,439.0881004,0,0,0,0,0,
4/9/2040 13:00,3.254072812,189.0042627,135.6756136,187.6148347,108.5788561,28.03666765,,439.0881004,0,0,0,0,0,
4/9/2040 14:00,3.254072812,189.0042627,135.6756136,187.6148347,108.5788561,28.03666765,,439.0881004,0,0,0,0,0,
4/9/2040 15:00,3.254052972,189.0042627,135.6756134,187.6148347,108.5788561,28.03666765,,439.1062875,0,0,0,0,0,
4/9/2040 16:00,3.254052972,189.0042627,135.6756134,187.6148347,108.5788561,28.03666765,,439.1062875,0,0,0,0,0,
4/9/2040 17:00,3.254052972,189.0042627,135.6756134,187.6148347,108.5788561,28.03666765,,439.1062875,0,0,0,0,0,
4/9/2040 18:00,3.254033183,189.0042627,135.6756126,187.6148347,108.5788561,28.03666765,,439.106413,0,0,0,0,0,
4/9/2040 19:00,3.254033183,189.0042627,135.6756126,187.6148347,108.5788561,28.03666765,,439.106413,0,0,0,0,0,
4/9/2040 20:00,3.254033183,189.0042627,135.6756126,187.6148347,108.5788561,28.03666765,,439.106413,0,0,0,0,0,
4/9/2040 21:00,3.254013435,189.0042627,135.6756198,187.6148347,108.5788561,28.03666764,,439.106537,0,0,0,0,0,
4/9/2040 22:00,3.254013435,189.0042627,135.6756198,187.6148347,108.5788561,28.03666764,,439.106537,0,0,0,0,0,
4/9/2040 23:00,3.254013435,189.0042627,135.6756198,187.6148347,108.5788561,28.03666764,,439.106537,0,0,0,0,0,
4/10/2040 0:00,3.25399372,189.0042627,135.6756204,187.6148347,108.5788561,28.03666766,,439.1066543,0,0,0,0,0,
4/10/2040 1:00,3.25399372,189.0042627,135.6756204,187.6148347,108.5788561,28.03666766,,439.1066543,0,0,0,0,0,
4/10/2040 2:00,3.25399372,189.0042627,135.6756204,187.6148347,108.5788561,28.03666766,,439.1066543,0,0,0,0,0,
4/10/2040 3:00,3.253974036,189.0042627,135.6756125,187.6148347,108.5788561,28.03666766,,439.1067694,0,0,0,0,0,
4/10/2040 4:00,3.253974036,189.0042627,135.6756125,187.6148347,108.5788561,28.03666766,,439.1067694,0,0,0,0,0,
4/10/2040 5:00,3.253974036,189.0042627,135.6756125,187.6148347,108.5788561,28.03666766,,439.1067694,0,0,0,0,0,
4/10/2040 6:00,3.253954376,189.0042627,135.6756133,187.6148347,108.5788561,28.03666766,,439.0210376,0,0,0,0,0,
4/10/2040 7:00,3.253954376,189.0042627,135.6756133,187.6148347,108.5788561,28.03666766,,439.0210376,0,0,0,0,0,
4/10/2040 8:00,3.253954376,189.0042627,135.6756133,187.6148347,108.5788561,28.03666766,,439.0210376,0,0,0,0,0,
4/10/2040 9:00,3.253934786,189.0042627,135.6756139,187.6148347,108.5788561,28.03666765,,439.020351,0,0,0,0,0,
