datetime,DE_NL_export,DE_NL_import,DE_CH_export,DE_CH_import,DE_DK_export,DE_DK_import,DE_CZ_export,DE_CZ_import,DE_LU_export,DE_LU_import,DE_SE_export,DE_SE_import,DE_AT_export,DE_AT_import,DE_FR_export,DE_FR_import,DE_PL_export,DE_PL_import,DE_NO_export,DE_NO_import,DE_BE_export,DE_BE_import
28-07-23 7:00,174.25,"-1,265.25",0,"-2,229.50",0,"-2,082.75",0,"-1,680.00",305.25,0,0,-616,360,"-2,133.50",0,"-2,986.00","1,016.00",0,0,"-1,403.00",0,-659.25
28-07-23 8:00,28.25,-932.75,0,"-2,625.50",0,"-2,002.25",0,"-1,752.00",361.25,0,0,-616,404.25,"-2,363.00",0,"-2,908.00",966,0,0,"-1,403.00",0,-598.75
28-07-23 9:00,0,"-1,326.00",0,"-2,230.50",0,"-1,640.25",0,"-1,916.00",419,0,0,-616,702.25,"-2,223.50",2,"-2,147.00",589,0,0,"-1,403.00",7.5,-12.25
28-07-23 10:00,201,-735.5,0,"-1,286.25",0,"-2,475.75",0,"-1,963.00",417.25,0,0,-616,817,"-1,922.50",16,"-1,604.00",330,0,0,"-1,403.00",0,-441
28-07-23 11:00,0,"-1,242.00",0,-570.5,0,"-2,435.00",0,"-1,458.00",398.75,0,0,-617,989.75,"-1,552.25",82,"-1,318.00",250,-107,0,"-1,403.00",0,-413.75
28-07-23 12:00,0,"-1,249.25",334.5,-281.5,0,"-2,835.25",179,"-1,247.00",370.25,0,0,-615,"1,376.00","-1,325.50",302,-836,467,-1,0,"-1,397.50",66.25,-0.75
28-07-23 13:00,0,"-1,859.50",364.75,-186.5,0,"-2,252.00",194,"-1,188.00",313,0,0,-614,"1,259.00","-1,258.75",59,"-1,002.00",413,-1,0,"-1,271.50",16.25,-227
28-07-23 14:00,0,"-2,008.00",265.5,-128.5,0,"-2,646.50",376,"-1,027.00",219.75,0,0,-612,"1,082.50",-916.75,1,"-1,252.00",603,0,0,"-1,185.75",0,-305.75
28-07-23 15:00,0,"-2,287.00",294,-36.75,0,"-2,641.25",344,-966,192,0,0,-611,942.5,-765,0,"-1,619.00",833,0,0,"-1,167.75",0,-489.75
28-07-23 16:00,0,"-2,673.00",147.5,-122.75,0,"-2,737.00",200,"-1,062.00",216.75,0,0,-610,847.75,-624.25,0,"-2,617.00",913,0,0,"-1,264.00",0,-801
28-07-23 17:00,0,"-2,827.25",119.25,"-1,233.25",0,"-2,708.00",205,-875,247.75,0,0,-610,362.25,-740.25,0,"-3,488.00","1,107.00",0,0,"-1,397.00",0,-945
28-07-23 18:00,0,"-2,953.00",14,"-2,335.50",0,"-2,115.50",89,-784,244.75,0,0,-611,290.75,"-1,481.50",0,"-3,444.00","1,338.00",0,0,"-1,403.00",0,-945.75
28-07-23 19:00,0,"-2,686.75",0,"-2,618.50",0,"-2,008.50",1,"-1,049.00",296.25,0,0,-611,270.5,"-1,618.50",0,"-3,394.00","1,190.00",0,0,"-1,403.00",0,-746.25
28-07-23 20:00,0,"-2,086.75",0,"-3,051.25",0,"-1,835.50",0,"-1,421.00",291.5,0,0,-613,309.25,"-2,010.00",0,"-3,045.00","1,173.00",0,0,"-1,403.00",0,-585.25
28-07-23 21:00,0,"-2,020.25",0,"-2,762.75",0,"-1,677.50",0,"-1,620.00",268.5,0,0,-613,388,"-2,089.00",0,"-3,122.00","1,156.00",0,0,"-1,403.00",0,-217
28-07-23 22:00,0,"-2,061.00",0,"-2,804.50",0,"-1,245.00",0,"-1,752.00",292.25,0,0,-613,418.5,"-2,199.25",0,"-2,556.00","1,249.00",0,0,"-1,403.00",0,-144.25
28-07-23 23:00,0,"-2,754.50",0,"-2,094.25",0,-895,0,"-1,796.00",215.75,0,0,-613,384,"-1,664.25",0,"-2,578.00","1,122.00",0,0,"-1,403.00",228.25,0
29-07-23 0:00,0,"-2,119.75",0.25,"-1,953.50",0,"-1,616.50",0,"-1,387.00",230.25,0,0,-615,325.5,"-1,748.00",0,"-2,665.00","1,136.00",0,0,"-1,403.00",0,-475.5
29-07-23 1:00,0,"-2,029.00",111,"-1,088.25",0,"-2,368.75",0,"-1,145.00",179,0,0,-614,301.5,-961.25,0,"-3,225.00","1,018.00",0,0,"-1,403.00",0,-870.75
29-07-23 2:00,0,"-2,798.75",141.25,-800.5,0,"-1,928.75",0,"-1,202.00",152.25,0,0,-613,271.75,-849,0,"-3,325.00",843,0,0,"-1,401.25",0,-705.75
29-07-23 3:00,0,"-1,866.00",118.75,"-1,024.75",0,"-2,319.75",0,"-1,218.00",150,0,0,-613,91,-876,0,"-3,237.00",844,0,0,"-1,403.00",0,-782.5
29-07-23 4:00,0,"-1,919.75",125.5,"-1,100.00",0,"-1,921.75",0,"-1,081.00",164.75,0,0,-613,123,-750,0,"-3,268.00",972,0,0,"-1,403.00",0,-741
29-07-23 5:00,0,"-1,811.75",113.5,-953.25,0,"-2,043.75",0,"-1,154.00",179.75,0,0,-612,130,-776.75,0,"-3,214.00",831,0,0,"-1,402.75",0,-585.25
29-07-23 6:00,127,"-1,641.25",112.75,-872.5,0,"-2,428.75",0,"-1,171.00",170.75,0,0,-611,208.75,-776.5,0,"-3,214.00",585,0,0,"-1,397.50",0,-680.5
29-07-23 7:00,47,"-1,877.00",58.5,-610.75,0,"-2,537.25",0,"-1,125.00",182,0,0,-610,333.75,-703,0,"-2,909.00",563,0,0,"-1,395.25",0,-724.25
29-07-23 8:00,105.5,"-1,853.25",0.25,-495.5,0,"-2,303.75",0,"-1,377.00",241.25,0,0,-607,604.25,"-1,001.75",0,"-2,371.00",219,-14,0,"-1,395.50",0,-561
29-07-23 9:00,371.5,"-1,727.00",2.75,-268,0,"-2,127.00",0,"-1,441.00",264.25,0,0,-604,876.75,"-1,308.00",0,"-1,914.00",9,-289,0,"-1,237.25",0,-109.25
29-07-23 10:00,383,"-1,566.50","1,042.25",-156,0,"-1,545.00",43,"-1,267.00",305.5,0,0,-600,"1,307.50","-1,396.25",34,"-1,235.00",7,-272,0,-670,0,-393.25
29-07-23 11:00,676.25,"-1,713.75","1,612.50",-212,0,"-1,297.00",134,"-1,025.00",379,0,0,-597,"1,444.25",-810.75,289,-591,111,-109,0,-269.5,0,-55.75
29-07-23 12:00,"1,069.00",-802.25,"2,380.00",-276.5,0,"-1,409.00",177,-755,345.5,0,0,-594,"1,613.00",-659.75,605,-50,165,-119,0,-103.75,0,-681.5
29-07-23 13:00,762,"-1,114.25","2,523.75",-283.75,14.25,-600.75,241,-557,165,0,0,-591,"1,669.50",-543.25,690,0,152,-108,485.25,0,101.5,0
29-07-23 14:00,689.75,"-1,849.25","2,434.50",-130.5,"1,154.75",0,380,-358,90,0,0,-101,"1,790.00",-287.25,157,-226,600,0,"1,065.00",0,273.5,0
29-07-23 15:00,730,"-2,770.25","2,436.00",-5.25,999.25,-6,596,-196,71.5,0,0,0,"1,904.00",-107.75,0,-971,"1,063.00",0,705.75,0,0,-70.5
29-07-23 16:00,"1,109.50","-2,634.00","2,135.00",0,221.25,-735,807,-273,98.75,0,0,-471,"1,774.00",-95.25,0,"-1,682.00","1,242.00",0,105.25,0,0,-752.75
29-07-23 17:00,"1,181.75","-2,360.75","1,656.00",0,0,"-1,847.50",770,-353,204.25,0,0,-594,"1,213.25",-157.75,0,"-1,867.00","1,434.00",0,0,-499.75,0,-600
29-07-23 18:00,845.75,"-2,610.75",413.25,-75.25,0,"-2,391.75",583,-464,175.5,0,0,-597,670,-282,0,"-2,741.00","1,404.00",0,0,"-1,081.00",0,-658.5
29-07-23 19:00,556,"-2,537.50",70,"-1,713.75",0,"-2,620.75",451,-596,200,0,0,-601,294.25,-786,0,"-3,271.00","1,159.00",0,0,"-1,390.25",0,-954.25
29-07-23 20:00,171.5,"-2,327.00",0.75,"-2,389.50",0,"-2,002.00",132,-693,197.25,0,0,-602,183.75,"-1,113.00",0,"-2,976.00","1,055.00",0,0,"-1,404.00",0,-545
29-07-23 21:00,0,"-2,346.25",0,"-2,605.50",0,"-1,491.25",42,-742,219.5,0,0,-603,130.25,"-1,306.50",0,"-2,795.00","1,111.00",0,0,"-1,404.00",0,-395
29-07-23 22:00,18.75,"-1,688.50",0,"-2,440.50",0,"-1,799.50",3,-921,281.5,0,0,-604,107.75,"-1,345.25",0,"-2,381.00","1,002.00",0,0,"-1,403.00",0,-453.75
29-07-23 23:00,317.25,"-1,838.50",0.75,-894.75,0,"-2,540.00",56,"-1,011.00",315.25,0,0,-603,568.5,-968.25,0,"-2,463.00",832,0,0,"-1,376.50",0,-495.75
30-07-23 0:00,500.25,"-1,361.25",40.25,-590,0,"-2,905.50",1,"-1,140.00",333.75,0,0,-605,569.5,-908,0,"-2,660.00",582,0,0,"-1,395.25",0,-603.5
30-07-23 1:00,417,"-1,489.25",373.25,-198.75,0,"-2,755.50",0,"-1,289.00",272.5,0,0,-605,602.5,"-1,072.00",0,"-2,707.00",397,-56,0,"-1,221.50",0,-553.25
30-07-23 2:00,414.25,"-1,633.75",817.75,-81.75,0,"-2,604.25",0,"-1,156.00",243.75,0,0,-603,767.5,-977.25,0,"-2,567.00",422,-47,0,-978.75,0,-591.5
30-07-23 3:00,663.5,"-1,337.50",946.75,-61.25,0,"-2,488.75",7,"-1,069.00",221.5,0,0,-602,927.5,-609.75,0,"-2,926.00",394,-26,0,-530.5,0,-649.75
30-07-23 4:00,595.25,"-1,818.25",906.75,-63,0,"-2,300.25",4,"-1,081.00",146.5,0,0,-601,777.75,-580,0,"-3,075.00",367,-54,0,-483.75,0,-347.25
30-07-23 5:00,"1,073.25","-1,106.00","1,040.00",0,0,"-2,516.50",1,"-1,232.00",214.25,0,0,-600,901.75,-859,0,"-2,588.00",495,-199,0,"-1,021.00",0,-820.5
30-07-23 6:00,850.5,"-1,793.25","1,234.25",0,0,"-2,001.75",14,"-1,218.00",153.75,0,0,-600,914,-846.25,0,"-2,566.00",573,-159,0,"-1,115.50",0,-334.25
30-07-23 7:00,733,"-1,764.00","1,168.50",0,0,"-1,825.75",47,"-1,090.00",174.75,0,0,-597,"1,009.50",-552.75,0,"-2,185.00",618,-78,0,"-1,025.50",0,-881
30-07-23 8:00,811.5,"-2,273.50","1,448.25",0,4.5,"-1,528.75",301,-838,164.5,0,0,-357,"1,231.75",-214.25,0,"-1,693.00",562,-1,0,-453.75,0,-831.5
30-07-23 9:00,762.25,"-2,759.00","1,700.50",0,424.75,-662.5,638,-406,114.5,0,182,0,"1,795.00",-75.75,0,"-1,489.00","1,109.00",0,139.75,0,0,-944.5
30-07-23 10:00,501.5,"-2,881.25","1,883.75",0,"1,104.75",-6.5,"1,007.00",-126,131,0,489,0,"2,093.00",-52.25,0,-930,"1,183.00",0,730,0,0,-984.25
30-07-23 11:00,868.75,"-2,774.75","2,201.00",-14,"1,745.50",0,"1,136.00",-94,195.75,0,507,0,"2,158.50",-39,87,-26,961,0,"1,008.25",0,0,-879
30-07-23 12:00,441.25,"-2,524.25","2,059.50",-2.25,"3,514.50",0,990,-62,239,0,507,0,"1,964.50",-54,2,-271,949,0,"1,189.50",0,0,-891
30-07-23 13:00,168.5,"-3,003.50","1,626.25",-16,"3,478.00",0,785,-43,136.5,0,507,0,"1,776.00",-130.25,21,-711,878,0,"1,189.50",0,0,-563.75
30-07-23 14:00,516.25,"-2,309.00","2,130.50",-182.75,"3,387.75",0,675,-84,238.75,0,507,0,"1,933.00",-50,880,0,696,0,"1,197.50",0,0,-406.25
30-07-23 15:00,659.5,"-1,674.75","2,289.75",-208.75,"3,463.50",0,658,-11,353.5,0,507,0,"2,183.00",-48.25,"1,285.00",0,665,0,"1,198.25",0,0,-895
30-07-23 16:00,"1,080.25","-1,339.75","2,478.75",-110.75,"3,176.25",0,904,-3,321.75,0,507,0,"2,349.00",-70.75,"1,456.00",0,858,0,"1,202.50",0,0,-391
30-07-23 17:00,"1,223.25","-1,078.75","1,931.75",-66.5,"2,564.50",0,611,-104,208,0,507,0,"1,994.75",-90,519,0,"1,032.00",0,"1,061.75",0,172.25,-69.5
30-07-23 18:00,"1,420.25",-815.25,"2,006.25",-81.75,347.25,-20.25,901,-425,163.75,0,109,0,"1,866.50",-106.75,462,0,"1,189.00",0,463.75,0,501.5,0
30-07-23 19:00,"1,252.50",-699.5,441.5,-99.5,114.5,-503,801,-674,166.75,0,0,-476,513.5,-519.5,7,-344,"1,250.00",0,0,-145.5,172,0
30-07-23 20:00,"1,159.00",-693.25,219.75,-251.5,26.75,-746,744,-868,161.75,0,0,-570,392.25,-531,160,-180,"1,125.00",0,0,-723.75,87.25,0
30-07-23 21:00,"1,106.50",-416.5,223.25,-244.25,16.75,-774.5,780,"-1,038.00",218.25,0,0,-580,351,-621.5,177,-130,"1,069.00",0,0,-761,114,0
30-07-23 22:00,"1,140.25",-471.75,492.5,-201.75,3.75,-763.5,593,"-1,176.00",256,0,0,-587,617.5,-775.5,368,0,981,0,0,-770.75,467.75,0
30-07-23 23:00,"1,059.00",-610,"1,074.75",-105.75,0,-815.75,608,"-1,117.00",142.5,0,0,-590,789.25,-904.25,92,-12,925,0,0,-763.5,258.75,0
31-07-23 0:00,"1,022.00","-1,307.00","1,238.00",-3.75,17.75,-810,331,"-1,328.00",105,0,0,-591,879,-897.25,0,-573,622,-190,0,-587,243,0
31-07-23 1:00,"1,002.50","-1,040.00","1,470.00",0,528.5,-590.75,296,"-1,223.00",18,0,0,-588,857.75,-816.5,0,-890,598,-268,0,-490.75,0,-112.75
31-07-23 2:00,"1,255.75","-1,293.00","1,504.50",0,38.5,-721.75,471,"-1,027.00",53,0,0,-588,850,-651,0,-787,533,-72,0,-671.25,0,-57.25
31-07-23 3:00,945,"-1,520.50","1,451.25",0,531.25,-669.5,522,-824,27.5,-1.75,0,-589,876.25,-430.25,0,"-1,514.00",667,-8,0,-659.5,1,-40.25
31-07-23 4:00,"1,048.00","-1,416.00","1,126.00",0,3.25,"-1,128.50",554,-908,34.25,0,0,-410,763.5,-461.75,0,"-1,899.00",708,0,0,-677.25,0,-396.75
31-07-23 5:00,606,"-1,616.50","1,020.25",0,0,"-1,730.50",660,-996,75.25,0,0,-581,912,-374.75,0,"-2,360.00",890,0,0,-433.5,0,-725.25
31-07-23 6:00,563,"-2,049.50",247.25,-411.5,0,"-2,266.00",725,-720,130.5,0,0,-598,371.75,-401.75,0,"-3,113.00","1,396.00",0,0,-928,0,-871.5
31-07-23 7:00,238.75,"-2,412.25",218.5,"-1,180.00",0,"-1,977.75",640,-607,165.75,0,0,-505,274.75,-521.25,0,"-3,716.00","1,583.00",0,0,-781,0,-947.5
31-07-23 8:00,261.5,"-1,542.00",94,"-1,233.75",0,"-1,741.50",352,-818,338.25,0,0,-502,205,-472.75,0,"-3,355.00",880,0,0,-801,0,-817.5
31-07-23 9:00,373.25,-939,3,-622.25,0,"-1,688.50",219,-877,386,0,0,-502,695.25,-439.5,0,"-2,368.00",425,0,0,-611.75,0,-405.25
31-07-23 10:00,229.25,-701.25,128.5,-329.75,0,"-1,476.75",140,-741,366.5,0,0,-502,647.75,-353.25,0,"-2,459.00",339,-11,0,-646.75,0,-776.5
31-07-23 11:00,246.75,-704.25,402,-5.75,0,"-1,291.25",143,-619,313,0,0,-502,952,-280.25,0,"-2,018.00",466,0,0,-380.5,0,-413.5
31-07-23 12:00,303.75,-895.25,719.25,-33.5,0,"-1,426.50",287,-586,324.25,0,0,-502,"1,357.75",-245.25,0,"-1,395.00",509,0,0,-16.75,70.25,0
31-07-23 13:00,531.25,-485,900.25,-17,1,-916.25,546,-521,366.75,0,0,-502,"1,720.25",-187.5,0,"-1,431.00",554,0,11.5,0,4.75,-51.5
31-07-23 14:00,426,-844.75,862.5,-3,0,-934.5,536,-616,264.25,0,0,-73,"1,665.25",-254.25,0,"-1,491.00",572,0,50.25,0,719.5,0
31-07-23 15:00,168,-947,796,-0.75,57.25,-674.5,558,-566,274.5,0,0,-441,"1,616.00",-235.25,0,"-1,833.00",742,0,246.25,0,467.5,0
31-07-23 16:00,252.75,-874.25,433.25,-44.5,367.25,-772.75,768,-517,234.25,0,0,-502,"1,267.50",-128.5,0,"-2,575.00",957,0,62.75,-6.5,0,-291.5
31-07-23 17:00,384,-963,103.25,"-1,178.25",15.5,-631,607,-524,192.5,0,0,-502,372,-423.25,0,"-3,370.00","1,025.00",0,0,-511,0,-849.25
31-07-23 18:00,158.5,"-1,829.50",129.5,"-2,017.00",0,-807.25,653,-510,221.5,0,0,-502,369,-754.25,0,"-3,435.00","1,165.00",0,0,-588.5,0,-975.75
31-07-23 19:00,395.75,"-1,893.75",74.25,"-2,164.00",0,"-1,040.75",587,-606,181.5,0,0,-502,196.25,"-1,094.25",0,"-3,216.00","1,057.00",0,0,-599,0,-984
31-07-23 20:00,524.75,"-1,696.50",26,"-2,310.25",0,"-1,180.75",599,-593,189.25,0,0,-502,303.25,"-1,096.75",0,"-2,987.00","1,041.00",0,0,-572.25,0,-988
31-07-23 21:00,553.25,"-1,364.75",93,"-1,859.25",0,-816.5,563,-639,235.25,0,0,-502,128.5,"-1,241.25",0,"-3,441.00","1,066.00",0,0,-570.75,0,-985.5
31-07-23 22:00,268.75,-971.25,74.5,"-1,652.50",0,-622,674,-698,242.5,0,0,-502,87.75,-955.5,0,"-3,267.00","1,221.00",0,0,-580.25,0,-894.5
31-07-23 23:00,124.25,"-1,162.25",204.25,"-1,024.00",0,-459.25,662,-701,228.75,0,0,-501,526.25,-633,0,"-3,265.00","1,177.00",0,0,-584.25,0,-592.5
01-08-23 0:00,275,"-1,321.75",316.5,-362.5,0,-670.25,488,-918,135.5,0,0,-501,667.5,-383.75,0,"-3,438.00",617,0,0,-44,756.5,0
01-08-23 1:00,275,"-1,463.00",568.25,-149,0,-609.75,482,"-1,028.00",173.75,0,0,-501,867.25,-407.25,0,"-3,314.00",500,0,6.75,-1,764,0
01-08-23 2:00,384,"-1,122.25",728.75,-93.25,0,"-1,416.50",445,-893,173.75,0,0,-502,940.5,-381,0,"-3,386.00",458,-18,0,-96.5,0,-520.5
01-08-23 3:00,451.5,"-1,311.50",893.75,-74,0,"-1,661.25",614,-748,199.5,0,0,-501,"1,183.25",-244,0,"-3,565.00",694,0,0,-565,0,-599.5
01-08-23 4:00,520.25,"-1,532.75",798.25,-88,0,"-1,755.25",607,-824,188.5,0,0,-502,848.25,-319,0,"-3,567.00",728,0,0,-679.75,0,-665.75
01-08-23 5:00,196.75,"-2,000.50",530,-190.5,0,"-1,554.75",649,-889,147.75,0,0,-502,916,-294.75,0,"-3,575.00",585,0,0,-521.75,0,-685.5
01-08-23 6:00,219.25,"-2,286.75",234,"-1,302.00",0,"-1,728.25",785,-734,164,0,0,-502,380,-495.5,0,"-3,700.00","1,011.00",0,0,-689.25,0,-935.75
01-08-23 7:00,338.25,"-2,766.00",151,"-1,932.50",0,"-1,446.00",660,-768,118.75,0,0,-502,429,-823,0,"-3,651.00",960,0,0,-614.25,0,-777
01-08-23 8:00,207.75,"-3,488.25",111.25,"-1,939.25",0,-869,543,-825,199,0,0,-502,418.75,-974,0,"-3,202.00",667,0,0,-592,0,-527.5
01-08-23 9:00,419.5,"-3,494.50",166.75,"-2,061.75",0,"-1,046.00",533,-738,226.5,0,0,-502,101,-932.25,0,"-3,412.00",521,0,0,-590.75,0,-745.5
01-08-23 10:00,628,"-3,195.25",206.25,"-1,260.25",0,"-1,047.75",770,-670,332.25,0,0,-502,388.25,-444.75,0,"-3,015.00",561,0,0,-591,0,-995.5
01-08-23 11:00,795.25,"-2,868.75",370.75,-671,0,"-1,356.75","1,308.00",-486,241.75,0,0,-502,885.75,-326.5,0,"-3,393.00",945,0,0,-585.75,0,-996.25
01-08-23 12:00,861.5,"-2,986.75",667,-232.5,0.75,-806.5,"1,630.00",-225,220.25,0,0,-502,"1,429.75",-292.25,0,"-2,725.00",935,0,0,-468.5,0,-755.75
01-08-23 13:00,892.5,"-3,081.25",970,-57.75,564.25,-110.75,"1,694.00",-106,200.25,0,0,-502,"1,518.25",-247,0,"-2,304.00",989,0,0,-196.5,0,-407.75
01-08-23 14:00,"1,005.50","-2,913.75","1,329.25",0,"1,950.00",-0.25,"1,747.00",-80,250.25,0,0,-502,"1,740.00",-179.5,0,"-1,660.00",873,0,393.75,0,0,-285
01-08-23 15:00,"1,129.25","-2,743.75","1,553.00",0,"1,930.50",-0.75,"1,855.00",-51,209.25,0,0,-502,"1,777.50",-150.25,0,"-1,649.00",871,0,875.5,0,0,-233.75
01-08-23 16:00,"1,288.25","-2,385.25","1,466.50",0,"1,110.25",-26.5,"1,727.00",-35,240.25,0,0,-502,"1,813.25",-88.25,0,"-1,738.00","1,073.00",0,310.75,0,37.5,-24.5
01-08-23 17:00,"1,226.25","-2,096.75",554.5,-48.25,402.25,-282.75,"1,509.00",-52,222.25,0,0,-502,"1,565.25",-159.75,0,"-2,428.00","1,142.00",0,0,-287,95.75,0
01-08-23 18:00,"1,072.75","-1,674.25",266.25,-449.25,0.75,"-1,146.00","1,489.00",-127,198.75,0,0,-502,"1,172.75",-187.75,0,"-2,791.00","1,278.00",0,0,-866.75,0,-204.75
01-08-23 19:00,767.5,"-1,097.50",104.75,"-1,517.75",1,-994.5,833,-398,278.25,0,0,-502,232.75,-689.75,0,"-3,127.00","1,056.00",0,0,"-1,143.50",0,-954
01-08-23 20:00,591.5,-705,0,"-2,507.25",1,-739.75,506,-508,283.5,0,0,-502,178.75,"-1,270.25",0,"-2,730.00","1,193.00",0,0,"-1,134.25",0,-789.5
01-08-23 21:00,786.25,-643.5,0,"-2,454.75",1,-746.5,426,-635,258.25,0,0,-502,58.25,"-1,622.25",0,"-2,241.00","1,091.00",0,0,"-1,131.50",0,-86.25
01-08-23 22:00,883.75,-548.75,0,"-2,095.75",0,-833.5,352,-769,189.5,0,0,-502,69.5,"-1,575.00",0,"-1,972.00",926,0,0,"-1,090.00",160.25,0
01-08-23 23:00,969.5,-379.5,1,-846.5,0,"-1,084.25",464,-970,218.75,0,0,-502,257.75,"-1,198.50",0,"-1,854.00",851,0,0,-962,0,-169
02-08-23 0:00,934.5,-13,23,-458.75,105.75,-690.25,34,"-1,247.00",187,0,0,-472,435.5,"-1,582.50",0,"-2,134.00",426,-39,0,-597.5,181.25,0
02-08-23 1:00,"1,046.75",0,202.5,-158.25,108.75,-675.5,5,"-1,433.00",137.25,0,0,-501,700.25,"-1,479.50",0,"-2,175.00",309,-195,0,-581,34,-8
02-08-23 2:00,852.25,-223.75,195.5,-239.25,26.25,-684.75,0,"-1,826.00",14.5,0,0,-502,597.75,"-1,703.75",0,"-2,637.00",270,-360,0,-583.75,0,-200.75
02-08-23 3:00,697.5,-292.25,468.25,-162.75,17,-772.5,0,"-1,940.00",20,-1.5,0,-496,850,"-1,765.25",0,"-3,023.00",322,-447,0,-649.5,0,-749
02-08-23 4:00,481.75,-606.75,359.5,-163.25,24.5,-785.75,0,"-1,773.00",104.75,0,0,-468,800.25,"-1,573.75",0,"-3,101.00",318,-451,0,-702,0,-972.75
02-08-23 5:00,348.25,"-1,078.25",185.5,-550,50.75,-841.5,0,"-1,310.00",139.25,0,0,-442,476,"-1,195.75",0,"-3,398.00",375,-196,0,-998.75,0,-979.25
02-08-23 6:00,107,"-1,651.50",69.25,"-1,363.50",9.75,-787.25,0,"-1,044.00",216.75,0,0,-500,287,"-1,511.75",0,"-3,361.00",473,-2,0,"-1,215.50",0,-615.75
02-08-23 7:00,0,"-1,888.75",2,"-1,894.75",0,-796,0,"-1,020.00",241.25,0,0,-502,285.5,"-1,856.25",0,"-3,330.00",467,0,0,"-1,263.50",0,-584.5
02-08-23 8:00,9.5,"-1,430.25",10.75,"-1,835.00",0,-868.25,0,"-1,283.00",300.25,0,0,-502,251.75,"-1,887.75",0,"-3,121.00",153,-132,0,"-1,091.75",0,-622.75
02-08-23 9:00,34.75,"-1,160.00",65.5,"-1,423.75",28.5,-830,0,"-1,442.00",321.75,0,0,-271,256.75,"-1,735.50",0,"-2,975.00",57,-400,0,-870,0,-681.5
02-08-23 10:00,306.25,-907,163.75,"-1,094.50",30.5,-777,82,"-1,374.00",220.75,0,0,-290,311.5,"-1,344.00",0,"-3,297.00",42,-397,0,-583.25,0,-965.5
02-08-23 11:00,447,"-1,769.75",253.25,-389.25,60,-763.25,314,"-1,271.00",148.25,0,0,-379,517,"-1,229.50",0,"-3,259.00",203,-36,0,-124.5,0,-899
02-08-23 12:00,350.25,"-2,626.75",601.5,0,490.25,-809.25,346,"-1,231.00",152.75,0,0,-411,"1,014.50","-1,011.25",0,"-2,477.00",217,-21,318,0,0,-709.5
02-08-23 13:00,669,"-2,990.00",892.25,-5.75,221.5,-821,565,-823,98.75,0,0,-452,"1,238.25",-630,0,"-2,685.00",519,0,630.5,0,0,-980.25
02-08-23 14:00,761.25,"-3,601.50","1,272.25",0,837,-621,380,-724,83.25,0,0,-501,"1,558.50",-524.75,0,"-2,348.00",508,0,863.25,0,0,-269.75
02-08-23 15:00,531.25,"-3,576.00","1,381.25",0,966.5,-295.75,278,-476,209.25,0,0,-147,"1,625.25",-340,0,"-2,725.00",606,0,638.75,0,0,-322.25
02-08-23 16:00,873.5,"-2,959.75","1,264.50",0,743,-383.25,422,-574,221.5,0,0,-454,"1,382.75",-387,0,"-2,879.00",597,0,869,0,0,-238
02-08-23 17:00,607.5,"-1,930.00",838.5,-11.5,328.75,-360,216,-777,268.25,0,0,-293,"1,232.25",-839.75,0,"-3,081.00",855,0,293,0,0,-764.75
02-08-23 18:00,153,"-1,588.50",386,-150.25,305.25,-345.25,424,-793,289.25,0,0,-350,"1,066.00",-994.75,0,"-3,068.00","1,632.00",0,0,-301.5,0,-817.5
02-08-23 19:00,446.5,"-1,224.50",217.75,-592.75,29,-606.75,545,-835,173,0,0,-214,756.5,-936,0,"-3,044.00","1,741.00",0,0,-569,0,-961.5
02-08-23 20:00,437.5,"-1,081.50",199.5,"-1,002.75",21.25,-674.75,338,-770,108.75,0,0,-443,413,-981.5,0,"-3,402.00","1,387.00",0,0,-570.75,0,-915
02-08-23 21:00,496.5,-912,189.25,-758,91.75,-726.5,434,-647,86.75,0,0,-501,496,-697.5,0,"-3,292.00","1,385.00",0,0,-559.25,0,-974.75
02-08-23 22:00,807.75,-271,78.75,-416.25,16.5,-699.25,210,-946,150.25,0,0,-420,703.5,"-1,192.75",0,"-2,500.00",806,0,0,-490.75,25,-170.75
02-08-23 23:00,763,-919.5,583.75,-24.75,43.25,-740.25,241,"-1,094.00",115.5,0,0,-499,"1,070.25",-885.5,0,"-2,186.00",444,0,92.75,-4,617.75,0
03-08-23 0:00,871,-847.5,946,-31.25,284.75,-781.5,405,-955,87,0,0,-502,972,-614,0,"-2,969.00",375,-5,621.75,0,40,-17
03-08-23 1:00,"1,030.00",-971,983.75,-54.25,411.75,-586.25,445,-784,13.25,-2.75,0,-502,915.5,-463.75,0,"-3,444.00",475,-2,391.75,0,9.5,-19.25
03-08-23 2:00,950.5,"-1,389.25","1,056.25",-14,692.5,-214.5,469,-684,0,-59.5,0,-501,"1,018.25",-353.5,0,"-3,271.00",753,0,0,-72.75,36.25,-3.75
03-08-23 3:00,955.25,-895,"1,245.50",0,665.75,-238.75,462,-721,82.75,0,0,-172,"1,126.25",-324,0,"-3,080.00",405,0,0,-269,0,-508.75
03-08-23 4:00,999,-431.5,"1,459.75",0,76.75,-283.5,620,-692,109,0,0,-435,"1,210.25",-239.25,0,"-2,990.00",618,0,0,-106.5,0,-911.25
03-08-23 5:00,797,-303.75,"1,390.75",0,29,-309.5,604,-932,99.5,0,0,-501,"1,194.50",-383,0,"-3,024.00",412,0,0,-62,0,-975.25
03-08-23 6:00,471.25,-329.75,780.5,-39.5,545.5,-629,834,-957,174,0,0,-502,"1,044.00",-481.5,0,"-3,163.00",523,0,0,-84.5,0,-955.75
