name,technology,bidding_EOM,bidding_redispatch,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,min_soc,max_soc,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
SEE961857651046,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4,3.6,0.95,0.95,0,1,0.28,0.28,0,battery_operator_176,133
SEE993641277965,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.064,3.6576,0.95,0.95,0,1,0.28,0.28,0,battery_operator_177,418
SEE923600545132,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.096,5.4864,0.95,0.95,0,1,0.28,0.28,0,battery_operator_178,452
SEE975034468921,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.159,1.0431,0.95,0.95,0,1,0.28,0.28,0,battery_operator_179,747
SEE912650687299,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.06476,3.658284,0.95,0.95,0,1,0.28,0.28,0,battery_operator_180,619
SEE956030501591,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.09714,5.487426,0.95,0.95,0,1,0.28,0.28,0,battery_operator_181,619
SEE977219681118,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8.12952,7.316568,0.95,0.95,0,1,0.28,0.28,0,battery_operator_182,295
SEE989135536915,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.11333,6.401997,0.95,0.95,0,1,0.28,0.28,0,battery_operator_183,452
SEE962757479327,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8.12952,7.316568,0.95,0.95,0,1,0.28,0.28,0,battery_operator_184,452
SEE958484770691,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8.12952,7.316568,0.95,0.95,0,1,0.28,0.28,0,battery_operator_185,702
SEE934212869257,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,12.192,10.9728,0.95,0.95,0,1,0.28,0.28,0,battery_operator_186,357
SEE906665602583,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,10,9,0.95,0.95,0,1,0.28,0.28,0,battery_operator_187,451
SEE995828749425,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9,8.1,0.95,0.95,0,1,0.28,0.28,0,battery_operator_188,756
SEE995000682977,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,20.7,18.63,0.95,0.95,0,1,0.28,0.28,0,battery_operator_189,446
SEE934353123843,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,20.1,18.09,0.95,0.95,0,1,0.28,0.28,0,battery_operator_190,251
SEE902746865687,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_191,293
SEE945066910361,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_192,293
SEE989968560507,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_193,293
SEE970263793356,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_194,293
SEE901573149502,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_195,293
SEE901131362077,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_196,293
SEE932565997221,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_197,293
SEE958896843136,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_198,293
SEE973530454349,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_199,293
SEE954154513360,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.5,2.25,0.95,0.95,0,1,0.28,0.28,0,battery_operator_200,293
SEE906917494423,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8.014,7.2126,0.95,0.95,0,1,0.28,0.28,0,battery_operator_201,673
SEE923801709234,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,16.566,14.9094,0.95,0.95,0,1,0.28,0.28,0,battery_operator_202,548
SEE995383700107,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8.64,7.776,0.95,0.95,0,1,0.28,0.28,0,battery_operator_203,622
SEE922480517116,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.36,6.624,0.95,0.95,0,1,0.28,0.28,0,battery_operator_204,416
SEE949834584921,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.624,5.9616,0.95,0.95,0,1,0.28,0.28,0,battery_operator_205,701
SEE978192883704,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.5,1.35,0.95,0.95,0,1,0.28,0.28,0,battery_operator_206,449
SEE921509939243,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,26.832,24.1488,0.95,0.95,0,1,0.28,0.28,0,battery_operator_207,450
SEE969128758715,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.096,5.4864,0.95,0.95,0,1,0.28,0.28,0,battery_operator_208,357
SEE957605040491,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.918,1.7262,0.95,0.95,0,1,0.28,0.28,0,battery_operator_209,673
SEE919034466754,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.918,1.7262,0.95,0.95,0,1,0.28,0.28,0,battery_operator_210,673
SEE907448940571,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_211,808
SEE993920658461,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_212,808
SEE931225490034,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,14.1,12.69,0.95,0.95,0,1,0.28,0.28,0,battery_operator_213,701
SEE909212211870,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,25.5,22.95,0.95,0.95,0,1,0.28,0.28,0,battery_operator_214,446
SEE935182282947,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.38,1.242,0.95,0.95,0,1,0.28,0.28,0,battery_operator_215,251
SEE932598014407,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_216,523
SEE990986332465,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.032,1.8288,0.95,0.95,0,1,0.28,0.28,0,battery_operator_217,133
SEE906449612265,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.233,2.0097,0.95,0.95,0,1,0.28,0.28,0,battery_operator_218,121
SEE997256744171,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.096,5.4864,0.95,0.95,0,1,0.28,0.28,0,battery_operator_219,418
SEE916041421592,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.542,3.1878,0.95,0.95,0,1,0.28,0.28,0,battery_operator_220,673
SEE995561640713,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.161,1.0449,0.95,0.95,0,1,0.28,0.28,0,battery_operator_221,294
SEE957088205738,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.024,0.9216,0.95,0.95,0,1,0.28,0.28,0,battery_operator_222,619
SEE968176237470,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.12,1.008,0.95,0.95,0,1,0.28,0.28,0,battery_operator_223,701
SEE949260804747,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.94,2.646,0.95,0.95,0,1,0.28,0.28,0,battery_operator_224,667
SEE952292696211,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.008,0.9072,0.95,0.95,0,1,0.28,0.28,0,battery_operator_225,667
SEE949932823946,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.048,1.8432,0.95,0.95,0,1,0.28,0.28,0,battery_operator_226,670
SEE990255927736,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_227,704
SEE977011446397,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5.152,4.6368,0.95,0.95,0,1,0.28,0.28,0,battery_operator_228,828
SEE927427265327,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.5,1.35,0.95,0.95,0,1,0.28,0.28,0,battery_operator_229,828
SEE959988726436,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,22,19.8,0.95,0.95,0,1,0.28,0.28,0,battery_operator_230,249
SEE918267678149,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.388,2.1492,0.95,0.95,0,1,0.28,0.28,0,battery_operator_231,449
SEE991585475577,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.68,6.912,0.95,0.95,0,1,0.28,0.28,0,battery_operator_232,700
SEE936353174849,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.5,3.15,0.95,0.95,0,1,0.28,0.28,0,battery_operator_233,701
SEE901446658766,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.144,5.5296,0.95,0.95,0,1,0.28,0.28,0,battery_operator_234,554
SEE915943244858,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.4596,3.11364,0.95,0.95,0,1,0.28,0.28,0,battery_operator_235,666
SEE944822244566,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,15.667,14.1003,0.95,0.95,0,1,0.28,0.28,0,battery_operator_236,452
SEE907703023742,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.08,0.972,0.95,0.95,0,1,0.28,0.28,0,battery_operator_237,665
SEE962764296498,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_238,720
SEE902511338712,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5,4.5,0.95,0.95,0,1,0.28,0.28,0,battery_operator_239,616
SEE976927444749,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,10.787,9.7083,0.95,0.95,0,1,0.28,0.28,0,battery_operator_240,607
SEE905930139120,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,52.63,47.367,0.95,0.95,0,1,0.28,0.28,0,battery_operator_241,675
SEE914355585900,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.68,3.312,0.95,0.95,0,1,0.28,0.28,0,battery_operator_242,540
SEE920918238367,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.664,1.4976,0.95,0.95,0,1,0.28,0.28,0,battery_operator_243,720
SEE966760545529,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.7,1.53,0.95,0.95,0,1,0.28,0.28,0,battery_operator_244,243
SEE963224111412,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,34.6,31.14,0.95,0.95,0,1,0.28,0.28,0,battery_operator_245,540
SEE982733805193,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.327,1.1943,0.95,0.95,0,1,0.28,0.28,0,battery_operator_246,720
SEE971850267908,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9.1,8.19,0.95,0.95,0,1,0.28,0.28,0,battery_operator_247,616
SEE943803920109,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9.8,8.82,0.95,0.95,0,1,0.28,0.28,0,battery_operator_248,608
SEE997075725108,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.5,3.15,0.95,0.95,0,1,0.28,0.28,0,battery_operator_249,616
SEE988132310290,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.5,3.15,0.95,0.95,0,1,0.28,0.28,0,battery_operator_250,616
SEE904906740858,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.592,6.8328,0.95,0.95,0,1,0.28,0.28,0,battery_operator_251,341
SEE973036369659,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5.8,5.22,0.95,0.95,0,1,0.28,0.28,0,battery_operator_252,243
SEE916573950270,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2,1.8,0.95,0.95,0,1,0.28,0.28,0,battery_operator_253,544
SEE957312641844,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.005,2.7045,0.95,0.95,0,1,0.28,0.28,0,battery_operator_254,540
SEE985288982944,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_255,546
SEE978638789621,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.5,1.35,0.95,0.95,0,1,0.28,0.28,0,battery_operator_256,546
SEE962875496978,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.05,0.945,0.95,0.95,0,1,0.28,0.28,0,battery_operator_257,550
SEE911690715313,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.4,2.16,0.95,0.95,0,1,0.28,0.28,0,battery_operator_258,113
SEE966505165425,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.8,4.32,0.95,0.95,0,1,0.28,0.28,0,battery_operator_259,263
SEE922338990610,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.678,3.3102,0.95,0.95,0,1,0.28,0.28,0,battery_operator_260,617
SEE953918393026,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.7392,6.06528,0.95,0.95,0,1,0.28,0.28,0,battery_operator_261,131
SEE916582324970,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.721,3.3489,0.95,0.95,0,1,0.28,0.28,0,battery_operator_262,302
SEE980509026452,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.8962,3.50658,0.95,0.95,0,1,0.28,0.28,0,battery_operator_263,487
SEE975454370545,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.4596,3.11364,0.95,0.95,0,1,0.28,0.28,0,battery_operator_264,302
SEE963748193246,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.3,1.17,0.95,0.95,0,1,0.28,0.28,0,battery_operator_265,297
SEE922369274529,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.152,1.0368,0.95,0.95,0,1,0.28,0.28,0,battery_operator_266,619
SEE910282718817,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,10.5,9.45,0.95,0.95,0,1,0.28,0.28,0,battery_operator_267,468
SEE971990158586,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8.2,7.38,0.95,0.95,0,1,0.28,0.28,0,battery_operator_268,468
SEE954745323422,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.512,3.1608,0.95,0.95,0,1,0.28,0.28,0,battery_operator_269,472
SEE996774526962,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_270,556
SEE962603196187,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_271,556
SEE912449451339,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.289,1.1601,0.95,0.95,0,1,0.28,0.28,0,battery_operator_272,131
SEE961655529356,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.159,1.0431,0.95,0.95,0,1,0.28,0.28,0,battery_operator_273,592
SEE998286284439,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_274,579
SEE967332608451,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.78,3.402,0.95,0.95,0,1,0.28,0.28,0,battery_operator_275,549
SEE993970035267,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.68,3.312,0.95,0.95,0,1,0.28,0.28,0,battery_operator_276,549
SEE959751889641,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.78,1.602,0.95,0.95,0,1,0.28,0.28,0,battery_operator_277,82
SEE904299404337,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.488,1.3392,0.95,0.95,0,1,0.28,0.28,0,battery_operator_278,755
SEE997734863820,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9.6,8.64,0.95,0.95,0,1,0.28,0.28,0,battery_operator_279,632
SEE908854163233,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5.378,4.8402,0.95,0.95,0,1,0.28,0.28,0,battery_operator_280,329
SEE995820767922,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.48,4.032,0.95,0.95,0,1,0.28,0.28,0,battery_operator_281,592
SEE978100279766,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.6,4.14,0.95,0.95,0,1,0.28,0.28,0,battery_operator_282,562
SEE911893676510,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.68,6.912,0.95,0.95,0,1,0.28,0.28,0,battery_operator_283,105
SEE956582298925,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.048,1.8432,0.95,0.95,0,1,0.28,0.28,0,battery_operator_284,100
SEE942573217891,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5.12,4.608,0.95,0.95,0,1,0.28,0.28,0,battery_operator_285,263
SEE959510706196,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.24,2.016,0.95,0.95,0,1,0.28,0.28,0,battery_operator_286,556
SEE901079862349,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2,1.8,0.95,0.95,0,1,0.28,0.28,0,battery_operator_287,97
SEE912436718643,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2,1.8,0.95,0.95,0,1,0.28,0.28,0,battery_operator_288,592
SEE909272686465,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.288,1.1592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_289,556
SEE913862454280,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,14.2,12.78,0.95,0.95,0,1,0.28,0.28,0,battery_operator_290,385
SEE983646428196,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_291,385
SEE980248054310,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.233,2.0097,0.95,0.95,0,1,0.28,0.28,0,battery_operator_292,401
SEE959926651769,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.2,3.78,0.95,0.95,0,1,0.28,0.28,0,battery_operator_293,363
SEE996924401095,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.457,1.3113,0.95,0.95,0,1,0.28,0.28,0,battery_operator_294,624
SEE914664041319,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.2,2.88,0.95,0.95,0,1,0.28,0.28,0,battery_operator_295,347
SEE963374030953,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,16.566,14.9094,0.95,0.95,0,1,0.28,0.28,0,battery_operator_296,363
SEE954482465522,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,12.425,11.1825,0.95,0.95,0,1,0.28,0.28,0,battery_operator_297,13
SEE995990551802,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.016,1.8144,0.95,0.95,0,1,0.28,0.28,0,battery_operator_298,445
SEE904786882976,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.12,1.008,0.95,0.95,0,1,0.28,0.28,0,battery_operator_299,68
SEE978207201608,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.3,1.17,0.95,0.95,0,1,0.28,0.28,0,battery_operator_300,650
SEE902144219129,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5,4.5,0.95,0.95,0,1,0.28,0.28,0,battery_operator_301,64
SEE903321756840,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6.4,5.76,0.95,0.95,0,1,0.28,0.28,0,battery_operator_302,624
SEE912071508593,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.88,2.592,0.95,0.95,0,1,0.28,0.28,0,battery_operator_303,624
SEE962918323148,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.048,1.8432,0.95,0.95,0,1,0.28,0.28,0,battery_operator_304,622
SEE939693398340,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_305,64
SEE931657194104,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_306,334
SEE998956922029,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_307,624
SEE916179604027,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.15,1.935,0.95,0.95,0,1,0.28,0.28,0,battery_operator_308,363
SEE903806175401,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.46,1.314,0.95,0.95,0,1,0.28,0.28,0,battery_operator_309,610
SEE940541336988,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.5,1.35,0.95,0.95,0,1,0.28,0.28,0,battery_operator_310,56
SEE925298352955,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_311,624
SEE980518702026,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,20.52,18.468,0.95,0.95,0,1,0.28,0.28,0,battery_operator_312,308
SEE973893398717,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_313,270
SEE955678229164,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.14,3.726,0.95,0.95,0,1,0.28,0.28,0,battery_operator_314,25
SEE998969352356,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,6,5.4,0.95,0.95,0,1,0.28,0.28,0,battery_operator_315,405
SEE937857006797,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,10,9,0.95,0.95,0,1,0.28,0.28,0,battery_operator_316,542
SEE900944307091,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4,3.6,0.95,0.95,0,1,0.28,0.28,0,battery_operator_317,227
SEE946228045150,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5.3,4.77,0.95,0.95,0,1,0.28,0.28,0,battery_operator_318,542
SEE948856159582,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.454,6.7086,0.95,0.95,0,1,0.28,0.28,0,battery_operator_319,227
SEE906551585525,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9,8.1,0.95,0.95,0,1,0.28,0.28,0,battery_operator_320,771
SEE904769505083,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9.5,8.55,0.95,0.95,0,1,0.28,0.28,0,battery_operator_321,542
SEE962925922662,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.576,2.3184,0.95,0.95,0,1,0.28,0.28,0,battery_operator_322,762
SEE937898134794,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,15,13.5,0.95,0.95,0,1,0.28,0.28,0,battery_operator_323,405
SEE945127767460,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.152,1.0368,0.95,0.95,0,1,0.28,0.28,0,battery_operator_324,660
SEE914778775773,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.37,1.233,0.95,0.95,0,1,0.28,0.28,0,battery_operator_325,179
SEE953605889740,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,17.5,15.75,0.95,0.95,0,1,0.28,0.28,0,battery_operator_326,411
SEE935506652999,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,26.9,24.21,0.95,0.95,0,1,0.28,0.28,0,battery_operator_327,269
SEE997470241692,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,3.18,2.862,0.95,0.95,0,1,0.28,0.28,0,battery_operator_328,521
SEE957999997296,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.53,1.377,0.95,0.95,0,1,0.28,0.28,0,battery_operator_329,411
SEE948862206942,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,7.4,6.66,0.95,0.95,0,1,0.28,0.28,0,battery_operator_330,269
SEE905843309764,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,45,40.5,0.95,0.95,0,1,0.28,0.28,0,battery_operator_331,686
SEE970250894363,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.08,0.972,0.95,0.95,0,1,0.28,0.28,0,battery_operator_332,578
SEE905093362557,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,9.984,8.9856,0.95,0.95,0,1,0.28,0.28,0,battery_operator_333,419
SEE979885315311,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,17.891328,16.1021952,0.95,0.95,0,1,0.28,0.28,0,battery_operator_334,83
SEE963358598899,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.08,0.972,0.95,0.95,0,1,0.28,0.28,0,battery_operator_335,269
SEE933438588133,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.8,4.32,0.95,0.95,0,1,0.28,0.28,0,battery_operator_336,119
SEE931394655760,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.0746,0.96714,0.95,0.95,0,1,0.28,0.28,0,battery_operator_337,656
SEE953433586354,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,4.3,3.87,0.95,0.95,0,1,0.28,0.28,0,battery_operator_338,409
SEE975378878400,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,5.376,4.8384,0.95,0.95,0,1,0.28,0.28,0,battery_operator_339,578
SEE957482434291,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.496,1.3464,0.95,0.95,0,1,0.28,0.28,0,battery_operator_340,157
SEE987124974649,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.224,1.1016,0.95,0.95,0,1,0.28,0.28,0,battery_operator_341,597
SEE991356125250,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,10.127,9.1143,0.95,0.95,0,1,0.28,0.28,0,battery_operator_342,406
SEE949129818830,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.24,2.016,0.95,0.95,0,1,0.28,0.28,0,battery_operator_343,157
SEE982962006323,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.4328,1.28952,0.95,0.95,0,1,0.28,0.28,0,battery_operator_344,656
SEE956820567981,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.048,1.8432,0.95,0.95,0,1,0.28,0.28,0,battery_operator_345,493
SEE924215911442,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.048,1.8432,0.95,0.95,0,1,0.28,0.28,0,battery_operator_346,493
SEE989133798704,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,2.048,1.8432,0.95,0.95,0,1,0.28,0.28,0,battery_operator_347,643
SEE926196894646,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.344,1.2096,0.95,0.95,0,1,0.28,0.28,0,battery_operator_348,578
SEE905174596413,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.344,1.2096,0.95,0.95,0,1,0.28,0.28,0,battery_operator_349,578
SEE948838495004,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.344,1.2096,0.95,0.95,0,1,0.28,0.28,0,battery_operator_350,578
SEE924231530399,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.344,1.2096,0.95,0.95,0,1,0.28,0.28,0,battery_operator_351,578
SEE987065710009,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,8,7.2,0.95,0.95,0,1,0.28,0.28,0,battery_operator_352,411
