datetime,co2_price,electricity_price,electricity_price_flex,natural_gas_price,hydrogen_gas_price,coal_price,price_EOM,DE_fcr_price,DE_pos_price,DE_neg_price,A360_oil_demand
8/16/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,100,20.31,21.26,0.489469348
8/16/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,100,20.31,21.26,0.489469348
8/16/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,199.4,10.9,46.91,0.489469348
8/16/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,199.4,10.9,46.91,0.489469348
8/16/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,199.4,10.9,46.91,0.484728291
8/16/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,199.4,10.9,46.91,0.481172499
8/16/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,70.8,19.27,13.17,0.477616706
8/16/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,70.8,19.27,13.17,0.477616706
8/16/2035 18:00,160,187.04,187.04,29.24,70,8.27,187.04,70.8,19.27,13.17,0.477616706
8/16/2035 19:00,160,94.986,94.986,29.24,70,8.27,94.986,70.8,19.27,13.17,0.477616706
8/16/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,51.85,29.1,1.1,0.477616706
8/16/2035 21:00,160,78.063,78.063,29.24,70,8.27,78.063,51.85,29.1,1.1,0.477616706
8/16/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,51.85,29.1,1.1,0.472525524
8/16/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,51.85,29.1,1.1,0.472525524
8/17/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,29.16,4.7,2.41,0.472525524
8/17/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,29.16,4.7,2.41,0.472525524
8/17/2035 2:00,160,61.64,61.64,29.24,70,8.27,61.64,29.16,4.7,2.41,0.472525524
8/17/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,29.16,4.7,2.41,0.472525524
8/17/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,55.6,11.94,3.4,0.472525524
8/17/2035 5:00,160,104.085,104.085,29.24,70,8.27,104.085,55.6,11.94,3.4,0.472525524
8/17/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,55.6,11.94,3.4,0.481172499
8/17/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,55.6,11.94,3.4,0.484728291
8/17/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,79.01,17.03,18.87,0.489469348
8/17/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,79.01,17.03,18.87,0.489469348
8/17/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,79.01,17.03,18.87,0.489469348
8/17/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,79.01,17.03,18.87,0.489469348
8/17/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,130,9.37,44.96,0.489469348
8/17/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,130,9.37,44.96,0.489469348
8/17/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,130,9.37,44.96,0.484728291
8/17/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,130,9.37,44.96,0.481172499
8/17/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,68.75,18.1,11.97,0.477616706
8/17/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,68.75,18.1,11.97,0.477616706
8/17/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,68.75,18.1,11.97,0.477616706
8/17/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,68.75,18.1,11.97,0.477616706
8/17/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,70.32,31.41,1,0.477616706
8/17/2035 21:00,160,41.5,41.5,29.24,70,8.27,41.5,70.32,31.41,1,0.477616706
8/17/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,70.32,31.41,1,0.472525524
8/17/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,70.32,31.41,1,0.472525524
8/18/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,29.94,5.02,2.24,0.462009042
8/18/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,29.94,5.02,2.24,0.462009042
8/18/2035 2:00,160,48.3316,48.3316,29.24,70,8.27,48.3316,29.94,5.02,2.24,0.462009042
8/18/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,29.94,5.02,2.24,0.462009042
8/18/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,41.38,11.02,3.41,0.462009042
8/18/2035 5:00,160,100.642,100.642,29.24,70,8.27,100.642,41.38,11.02,3.41,0.462009042
8/18/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,41.38,11.02,3.41,0.47046357
8/18/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,41.38,11.02,3.41,0.473940225
8/18/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,86.89,15.03,20.78,0.478575766
8/18/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,86.89,15.03,20.78,0.478575766
8/18/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,86.89,15.03,20.78,0.478575766
8/18/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,86.89,15.03,20.78,0.478575766
8/18/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,183.2,9.02,50,0.478575766
8/18/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,183.2,9.02,50,0.478575766
8/18/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,183.2,9.02,50,0.473940225
8/18/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,183.2,9.02,50,0.47046357
8/18/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,64.9,16.87,13.46,0.466986915
8/18/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,64.9,16.87,13.46,0.466986915
8/18/2035 18:00,160,177.7,177.7,29.24,70,8.27,177.7,64.9,16.87,13.46,0.466986915
8/18/2035 19:00,160,48.1537,48.1537,29.24,70,8.27,48.1537,64.9,16.87,13.46,0.466986915
8/18/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,53.27,27.9,1.08,0.466986915
8/18/2035 21:00,160,48.3316,48.3316,29.24,70,8.27,48.3316,53.27,27.9,1.08,0.466986915
8/18/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,53.27,27.9,1.08,0.462009042
8/18/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,53.27,27.9,1.08,0.462009042
8/19/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,26.94,5.15,2.68,0.459980028
8/19/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,26.94,5.15,2.68,0.459980028
8/19/2035 2:00,160,61.64,61.64,29.24,70,8.27,61.64,26.94,5.15,2.68,0.459980028
8/19/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,26.94,5.15,2.68,0.459980028
8/19/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,35,10.28,3.42,0.459980028
8/19/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,35,10.28,3.42,0.459980028
8/19/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,35,10.28,3.42,0.468397426
8/19/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,35,10.28,3.42,0.471858813
8/19/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,87.29,13.34,22.8,0.476473996
8/19/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,87.29,13.34,22.8,0.476473996
8/19/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,87.29,13.34,22.8,0.476473996
8/19/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,87.29,13.34,22.8,0.476473996
8/19/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,183.76,8.38,54.66,0.476473996
8/19/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,183.76,8.38,54.66,0.476473996
8/19/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,183.76,8.38,54.66,0.471858813
8/19/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,183.76,8.38,54.66,0.468397426
8/19/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,68.37,14.74,15.97,0.464936039
8/19/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,68.37,14.74,15.97,0.464936039
8/19/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,68.37,14.74,15.97,0.464936039
8/19/2035 19:00,160,115.492,115.492,29.24,70,8.27,115.492,68.37,14.74,15.97,0.464936039
8/19/2035 20:00,160,72.797,72.797,29.24,70,8.27,72.797,47,24.62,1.17,0.464936039
8/19/2035 21:00,160,75.454,75.454,29.24,70,8.27,75.454,47,24.62,1.17,0.464936039
8/19/2035 22:00,160,95.436,95.436,29.24,70,8.27,95.436,47,24.62,1.17,0.459980028
8/19/2035 23:00,160,120.397,120.397,29.24,70,8.27,120.397,47,24.62,1.17,0.459980028
8/20/2035 0:00,160,122.104,122.104,29.24,70,8.27,122.104,30.1,5.06,2.68,0.472525524
8/20/2035 1:00,160,114.705,114.705,29.24,70,8.27,114.705,30.1,5.06,2.68,0.472525524
8/20/2035 2:00,160,153.62,153.62,29.24,70,8.27,153.62,30.1,5.06,2.68,0.472525524
8/20/2035 3:00,160,94.167,94.167,29.24,70,8.27,94.167,30.1,5.06,2.68,0.472525524
8/20/2035 4:00,160,96.718,96.718,29.24,70,8.27,96.718,52,12.44,3.24,0.472525524
8/20/2035 5:00,160,95.271,95.271,29.24,70,8.27,95.271,52,12.44,3.24,0.472525524
8/20/2035 6:00,160,98.649,98.649,29.24,70,8.27,98.649,52,12.44,3.24,0.481172499
8/20/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,52,12.44,3.24,0.484728291
8/20/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,74,15.08,19.6,0.489469348
8/20/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,74,15.08,19.6,0.489469348
8/20/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,74,15.08,19.6,0.489469348
8/20/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,74,15.08,19.6,0.489469348
8/20/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,137,9.25,43.68,0.489469348
8/20/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,137,9.25,43.68,0.489469348
8/20/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,137,9.25,43.68,0.484728291
8/20/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,137,9.25,43.68,0.481172499
8/20/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,80.92,20.39,13.51,0.477616706
8/20/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,80.92,20.39,13.51,0.477616706
8/20/2035 18:00,160,168.89,168.89,29.24,70,8.27,168.89,80.92,20.39,13.51,0.477616706
8/20/2035 19:00,160,150.02,150.02,29.24,70,8.27,150.02,80.92,20.39,13.51,0.477616706
8/20/2035 20:00,160,144.51,144.51,29.24,70,8.27,144.51,84,33.02,1.06,0.477616706
8/20/2035 21:00,160,153.3,153.3,29.24,70,8.27,153.3,84,33.02,1.06,0.477616706
8/20/2035 22:00,160,175.55,175.55,29.24,70,8.27,175.55,84,33.02,1.06,0.472525524
8/20/2035 23:00,160,179.16,179.16,29.24,70,8.27,179.16,84,33.02,1.06,0.472525524
8/21/2035 0:00,160,183.52,183.52,29.24,70,8.27,183.52,32,5.07,2.57,0.472525524
8/21/2035 1:00,160,180.56,180.56,29.24,70,8.27,180.56,32,5.07,2.57,0.472525524
8/21/2035 2:00,160,204.07,204.07,29.24,70,8.27,204.07,32,5.07,2.57,0.472525524
8/21/2035 3:00,160,179.93,179.93,29.24,70,8.27,179.93,32,5.07,2.57,0.472525524
8/21/2035 4:00,160,193.46,193.46,29.24,70,8.27,193.46,59.5,14.77,6.19,0.472525524
8/21/2035 5:00,160,201.49,201.49,29.24,70,8.27,201.49,59.5,14.77,6.19,0.472525524
8/21/2035 6:00,160,175.17,175.17,29.24,70,8.27,175.17,59.5,14.77,6.19,0.481172499
8/21/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,59.5,14.77,6.19,0.484728291
8/21/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,120.28,40.65,51.01,0.489469348
8/21/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,120.28,40.65,51.01,0.489469348
8/21/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,120.28,40.65,51.01,0.489469348
8/21/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,120.28,40.65,51.01,0.489469348
8/21/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,169.68,9,49.07,0.489469348
8/21/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,169.68,9,49.07,0.489469348
8/21/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,169.68,9,49.07,0.484728291
8/21/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,169.68,9,49.07,0.481172499
8/21/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,93.54,19.1,12.53,0.477616706
8/21/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,93.54,19.1,12.53,0.477616706
8/21/2035 18:00,160,328.64,328.64,29.24,70,8.27,328.64,93.54,19.1,12.53,0.477616706
8/21/2035 19:00,160,231.2,231.2,29.24,70,8.27,231.2,93.54,19.1,12.53,0.477616706
8/21/2035 20:00,160,209.51,209.51,29.24,70,8.27,209.51,69.25,28.24,1.09,0.477616706
8/21/2035 21:00,160,203.74,203.74,29.24,70,8.27,203.74,69.25,28.24,1.09,0.477616706
8/21/2035 22:00,160,197.48,197.48,29.24,70,8.27,197.48,69.25,28.24,1.09,0.472525524
8/21/2035 23:00,160,194.3,194.3,29.24,70,8.27,194.3,69.25,28.24,1.09,0.472525524
8/22/2035 0:00,160,188.28,188.28,29.24,70,8.27,188.28,28.16,4.93,2.64,0.472525524
8/22/2035 1:00,160,185.31,185.31,29.24,70,8.27,185.31,28.16,4.93,2.64,0.472525524
8/22/2035 2:00,160,210.48,210.48,29.24,70,8.27,210.48,28.16,4.93,2.64,0.472525524
8/22/2035 3:00,160,194.24,194.24,29.24,70,8.27,194.24,28.16,4.93,2.64,0.472525524
8/22/2035 4:00,160,195.31,195.31,29.24,70,8.27,195.31,58.98,14.66,6.16,0.472525524
8/22/2035 5:00,160,199.31,199.31,29.24,70,8.27,199.31,58.98,14.66,6.16,0.472525524
8/22/2035 6:00,160,151.19,151.19,29.24,70,8.27,151.19,58.98,14.66,6.16,0.481172499
8/22/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,58.98,14.66,6.16,0.484728291
8/22/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,190.49,35.12,47.88,0.489469348
8/22/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,190.49,35.12,47.88,0.489469348
8/22/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,190.49,35.12,47.88,0.489469348
8/22/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,190.49,35.12,47.88,0.489469348
8/22/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,269.84,21.67,66.49,0.489469348
8/22/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,269.84,21.67,66.49,0.489469348
8/22/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,269.84,21.67,66.49,0.484728291
8/22/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,269.84,21.67,66.49,0.481172499
8/22/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,103.46,17.68,21.83,0.477616706
8/22/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,103.46,17.68,21.83,0.477616706
8/22/2035 18:00,160,185.02,185.02,29.24,70,8.27,185.02,103.46,17.68,21.83,0.477616706
8/22/2035 19:00,160,168.89,168.89,29.24,70,8.27,168.89,103.46,17.68,21.83,0.477616706
8/22/2035 20:00,160,148.12,148.12,29.24,70,8.27,148.12,55.75,25.01,1.32,0.477616706
8/22/2035 21:00,160,142.48,142.48,29.24,70,8.27,142.48,55.75,25.01,1.32,0.477616706
8/22/2035 22:00,160,143.19,143.19,29.24,70,8.27,143.19,55.75,25.01,1.32,0.472525524
8/22/2035 23:00,160,153.62,153.62,29.24,70,8.27,153.62,55.75,25.01,1.32,0.472525524
8/23/2035 0:00,160,176.77,176.77,29.24,70,8.27,176.77,32,4.73,3.12,0.472525524
8/23/2035 1:00,160,176.77,176.77,29.24,70,8.27,176.77,32,4.73,3.12,0.472525524
8/23/2035 2:00,160,200.85,200.85,29.24,70,8.27,200.85,32,4.73,3.12,0.472525524
8/23/2035 3:00,160,176.77,176.77,29.24,70,8.27,176.77,32,4.73,3.12,0.472525524
8/23/2035 4:00,160,178.65,178.65,29.24,70,8.27,178.65,52,12.13,5.24,0.472525524
8/23/2035 5:00,160,187.04,187.04,29.24,70,8.27,187.04,52,12.13,5.24,0.472525524
8/23/2035 6:00,160,139.063,139.063,29.24,70,8.27,139.063,52,12.13,5.24,0.481172499
8/23/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,52,12.13,5.24,0.484728291
8/23/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,144.55,27.98,35.62,0.489469348
8/23/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,144.55,27.98,35.62,0.489469348
8/23/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,144.55,27.98,35.62,0.489469348
8/23/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,144.55,27.98,35.62,0.489469348
8/23/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,255.12,19.61,63.13,0.489469348
8/23/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,255.12,19.61,63.13,0.489469348
8/23/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,255.12,19.61,63.13,0.484728291
8/23/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,255.12,19.61,63.13,0.481172499
8/23/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,107.92,18.48,23.46,0.477616706
8/23/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,107.92,18.48,23.46,0.477616706
8/23/2035 18:00,160,206.55,206.55,29.24,70,8.27,206.55,107.92,18.48,23.46,0.477616706
8/23/2035 19:00,160,201.18,201.18,29.24,70,8.27,201.18,107.92,18.48,23.46,0.477616706
8/23/2035 20:00,160,195.49,195.49,29.24,70,8.27,195.49,53.92,24.28,1.74,0.477616706
8/23/2035 21:00,160,194.24,194.24,29.24,70,8.27,194.24,53.92,24.28,1.74,0.477616706
8/23/2035 22:00,160,194.24,194.24,29.24,70,8.27,194.24,53.92,24.28,1.74,0.472525524
8/23/2035 23:00,160,195.48,195.48,29.24,70,8.27,195.48,53.92,24.28,1.74,0.472525524
8/24/2035 0:00,160,195.49,195.49,29.24,70,8.27,195.49,31,4.69,3.68,0.472525524
8/24/2035 1:00,160,194.2,194.2,29.24,70,8.27,194.2,31,4.69,3.68,0.472525524
8/24/2035 2:00,160,209.49,209.49,29.24,70,8.27,209.49,31,4.69,3.68,0.472525524
8/24/2035 3:00,160,183.52,183.52,29.24,70,8.27,183.52,31,4.69,3.68,0.472525524
8/24/2035 4:00,160,185.31,185.31,29.24,70,8.27,185.31,55.2,10.76,5.49,0.472525524
8/24/2035 5:00,160,198.31,198.31,29.24,70,8.27,198.31,55.2,10.76,5.49,0.472525524
8/24/2035 6:00,160,175.55,175.55,29.24,70,8.27,175.55,55.2,10.76,5.49,0.481172499
8/24/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,55.2,10.76,5.49,0.484728291
8/24/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,170,24.43,33.71,0.489469348
8/24/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,170,24.43,33.71,0.489469348
8/24/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,170,24.43,33.71,0.489469348
8/24/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,170,24.43,33.71,0.489469348
8/24/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,268.2,16.29,71.32,0.489469348
8/24/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,268.2,16.29,71.32,0.489469348
8/24/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,268.2,16.29,71.32,0.484728291
8/24/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,268.2,16.29,71.32,0.481172499
8/24/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,100,16.9,26.41,0.477616706
8/24/2035 17:00,160,176.77,176.77,29.24,70,8.27,176.77,100,16.9,26.41,0.477616706
8/24/2035 18:00,160,210.48,210.48,29.24,70,8.27,210.48,100,16.9,26.41,0.477616706
8/24/2035 19:00,160,205.77,205.77,29.24,70,8.27,205.77,100,16.9,26.41,0.477616706
8/24/2035 20:00,160,174.39,174.39,29.24,70,8.27,174.39,62.67,23.33,1.85,0.477616706
8/24/2035 21:00,160,126.755,126.755,29.24,70,8.27,126.755,62.67,23.33,1.85,0.477616706
8/24/2035 22:00,160,113.294,113.294,29.24,70,8.27,113.294,62.67,23.33,1.85,0.472525524
8/24/2035 23:00,160,115.492,115.492,29.24,70,8.27,115.492,62.67,23.33,1.85,0.472525524
8/25/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,28,5.34,3.31,0.462009042
8/25/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,28,5.34,3.31,0.462009042
8/25/2035 2:00,160,148.87,148.87,29.24,70,8.27,148.87,28,5.34,3.31,0.462009042
8/25/2035 3:00,160,104.547,104.547,29.24,70,8.27,104.547,28,5.34,3.31,0.462009042
8/25/2035 4:00,160,104.307,104.307,29.24,70,8.27,104.307,45.75,9.87,5.14,0.462009042
8/25/2035 5:00,160,139.856,139.856,29.24,70,8.27,139.856,45.75,9.87,5.14,0.462009042
8/25/2035 6:00,160,93.956,93.956,29.24,70,8.27,93.956,45.75,9.87,5.14,0.47046357
8/25/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,45.75,9.87,5.14,0.473940225
8/25/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,206.08,20.6,34.23,0.478575766
8/25/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,206.08,20.6,34.23,0.478575766
8/25/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,206.08,20.6,34.23,0.478575766
8/25/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,206.08,20.6,34.23,0.478575766
8/25/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,262.35,12.87,72.26,0.478575766
8/25/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,262.35,12.87,72.26,0.478575766
8/25/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,262.35,12.87,72.26,0.473940225
8/25/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,262.35,12.87,72.26,0.47046357
8/25/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,127.6,15.63,27.01,0.466986915
8/25/2035 17:00,160,153.62,153.62,29.24,70,8.27,153.62,127.6,15.63,27.01,0.466986915
8/25/2035 18:00,160,179.59,179.59,29.24,70,8.27,179.59,127.6,15.63,27.01,0.466986915
8/25/2035 19:00,160,114.705,114.705,29.24,70,8.27,114.705,127.6,15.63,27.01,0.466986915
8/25/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,44.48,21.25,2,0.466986915
8/25/2035 21:00,160,70.264,70.264,29.24,70,8.27,70.264,44.48,21.25,2,0.466986915
8/25/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,44.48,21.25,2,0.462009042
8/25/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,44.48,21.25,2,0.462009042
8/26/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,46.2,6.4,4.55,0.459980028
8/26/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,46.2,6.4,4.55,0.459980028
8/26/2035 2:00,160,82.01,82.01,29.24,70,8.27,82.01,46.2,6.4,4.55,0.459980028
8/26/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,46.2,6.4,4.55,0.459980028
8/26/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,60.12,9.22,6.89,0.459980028
8/26/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,60.12,9.22,6.89,0.459980028
8/26/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,60.12,9.22,6.89,0.468397426
8/26/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,60.12,9.22,6.89,0.471858813
8/26/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,211.81,18.15,33.8,0.476473996
8/26/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,211.81,18.15,33.8,0.476473996
8/26/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,211.81,18.15,33.8,0.476473996
8/26/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,211.81,18.15,33.8,0.476473996
8/26/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,324.44,11.34,66.21,0.476473996
8/26/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,324.44,11.34,66.21,0.476473996
8/26/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,324.44,11.34,66.21,0.471858813
8/26/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,324.44,11.34,66.21,0.468397426
8/26/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,127.1,13.94,25.65,0.464936039
8/26/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,127.1,13.94,25.65,0.464936039
8/26/2035 18:00,160,177.7,177.7,29.24,70,8.27,177.7,127.1,13.94,25.65,0.464936039
8/26/2035 19:00,160,168.89,168.89,29.24,70,8.27,168.89,127.1,13.94,25.65,0.464936039
8/26/2035 20:00,160,168.89,168.89,29.24,70,8.27,168.89,40,19.86,1.89,0.464936039
8/26/2035 21:00,160,148.87,148.87,29.24,70,8.27,148.87,40,19.86,1.89,0.464936039
8/26/2035 22:00,160,115.243,115.243,29.24,70,8.27,115.243,40,19.86,1.89,0.459980028
8/26/2035 23:00,160,114.705,114.705,29.24,70,8.27,114.705,40,19.86,1.89,0.459980028
8/27/2035 0:00,160,112.392,112.392,29.24,70,8.27,112.392,36.66,6.86,3.78,0.472525524
8/27/2035 1:00,160,69.89,69.89,29.24,70,8.27,69.89,36.66,6.86,3.78,0.472525524
8/27/2035 2:00,160,120.397,120.397,29.24,70,8.27,120.397,36.66,6.86,3.78,0.472525524
8/27/2035 3:00,160,68.097,68.097,29.24,70,8.27,68.097,36.66,6.86,3.78,0.472525524
8/27/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,59.55,11.7,5.4,0.472525524
8/27/2035 5:00,160,63.792,63.792,29.24,70,8.27,63.792,59.55,11.7,5.4,0.472525524
8/27/2035 6:00,160,63.792,63.792,29.24,70,8.27,63.792,59.55,11.7,5.4,0.481172499
8/27/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,59.55,11.7,5.4,0.484728291
8/27/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,92,17.23,25.31,0.489469348
8/27/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,92,17.23,25.31,0.489469348
8/27/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,92,17.23,25.31,0.489469348
