Line,bus0,bus1,c_nfkm,cables,frequency,from_relation,i_th_max_a,length,length_m,num_parallel,operator,osm_name,r_ohmkm,ref,s_nom,type,voltage,wires,wkt_srid_4326,x_ohmkm,x,r,g,b,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,capital_cost,build_year,lifetime,carrier,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
711,78,442,13.7,3,50,918569,2.6,51.85,51850,1,50Hertz,415,0.025,415,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4299065773025 50.9114464610955)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
712,86,444,13.7,3,50,962119,2.6,84.868,84868,1,Amprion;TenneT,Emsland West,0.025,305,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.25501773539194 53.0267136928067)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
713,443,444,13.7,3,50,962119,2.6,0.06,60,1,Amprion;TenneT,Emsland West,0.025,305,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.25465688214231 53.0266716315927,7.25501773539194 53.0267136928067)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
714,221,444,13.7,3,50,962119,2.6,13.17,13170,1,Amprion;TenneT,Emsland West,0.025,305,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,7.25501773539194 53.0267136928067)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
715,207,445,5.75,3,50,962174,0.65,42.126,42126,0.5,Amprion,Amelsbüren,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.60711612154456 51.8986046029193,7.37185639416872 52.1977066547834)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
716,95_220kV,445,5.75,3,50,962174,0.65,41.204,41204,0.5,Amprion,Amelsbüren,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.88957671235007 52.2773967624078,7.37185639416872 52.1977066547834)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
717,86_220kV,445,5.75,3,50,962174,0.65,35.337,35337,0.5,Amprion,Amelsbüren,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.37185639416872 52.1977066547834)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
718,181,447,11.5,3,50,1021993,1.3,61.718,61718,1,50Hertz Transmission,316,0.08,316,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(14.0336963684666 53.5078685980791,13.3984708281663 53.7933318754816)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
719,446,447,11.5,3,50,1021993,1.3,0.2,200,1,50Hertz Transmission,316,0.08,316,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(13.399828840425 53.7944477778114,13.3984708281663 53.7933318754816)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
720,42_220kV,447,11.5,3,50,1021993,1.3,89.481,89481,1,50Hertz Transmission,316,0.08,316,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,13.3984708281663 53.7933318754816)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
721,135,448,13.7,3,50,1082812,2.6,28.631,28631,1,Amprion,Schwerterheide Nord,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.7186272145384 51.5342075115271,7.42474524551043 51.4592583943398)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
722,109,448,13.7,3,50,1082812,2.6,8.884,8884,1,Amprion,Schwerterheide Nord,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.31318284290137 51.4466113896128,7.42474524551043 51.4592583943398)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
723,112,448,13.7,3,50,1082812,2.6,15.771,15771,1,Amprion,Schwerterheide Nord,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.35311186939787 51.5758105020818,7.42474524551043 51.4592583943398)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
724,113,449,13.7,3,50,1082813,2.6,11.486,11486,1,Amprion,Oerkhaus West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.12323882950453 51.5256121803004,7.12336046768833 51.4473443869048)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
725,132,449,13.7,3,50,1082813,2.6,39.21,39210,1,Amprion,Oerkhaus West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.00877914033175 51.1742549180397,7.12336046768833 51.4473443869048)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
726,107,449,13.7,3,50,1082813,2.6,0.129,129,1,Amprion,Oerkhaus West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.1255729106725 51.4489772588145,7.12336046768833 51.4473443869048)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
727,450,451,13.7,3,50,1082817,2.6,0.455,455,1,Amprion,Witten West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.41670791195847 51.4570521583476,7.41658261384975 51.4607823586596)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
728,112,451,13.7,3,50,1082817,2.6,16.266,16266,1,Amprion,Witten West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.35311186939787 51.5758105020818,7.41658261384975 51.4607823586596)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
729,109,451,13.7,3,50,1082817,2.6,8.291,8291,1,Amprion,Witten West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.31318284290137 51.4466113896128,7.41658261384975 51.4607823586596)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
730,119,453,13.7,3,50,1082945,2.6,60.217,60217,1,Amprion,Selhausen West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.53303653131644 50.3922427776709)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
731,100,453,13.7,3,50,1082945,2.6,58.563,58563,1,Amprion,Selhausen West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.47473977006816 49.9224692993999,6.53303653131644 50.3922427776709)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
732,452,453,13.7,3,50,1082945,2.6,0.344,344,1,Amprion,Selhausen West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.53175001008574 50.39005126464,6.53303653131644 50.3922427776709)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
733,124,454,13.7,3,50,1082950,2.6,0.376,376,1,Amprion,Neurath 2b,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.61240231530956 51.0359242594819,6.60879226770999 51.0346787720857)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
734,125,454,13.7,3,50,1082950,2.6,35.531,35531,1,Amprion,Neurath 2b,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.60879226770999 51.0346787720857)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
735,131,454,13.7,3,50,1082950,2.6,0.226,226,1,Amprion,Neurath 2b,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.80109333956604 51.1225390518584,6.60879226770999 51.0346787720857)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
736,455,456,13.7,3,50,1082951,2.6,13.64,13640,1,Amprion,Meerbusch West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.80890624663756 51.2686075940546,6.72033167479422 51.3441235773954)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
737,173,456,13.7,3,50,1082951,2.6,16.533,16533,1,Amprion,Meerbusch West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.62284323546559 51.258713368098,6.72033167479422 51.3441235773954)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
738,184,456,13.7,3,50,1082951,2.6,23.236,23236,1,Amprion,Meerbusch West,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.72033167479422 51.3441235773954)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
739,452,453,13.7,3,50,1082968,2.6,0.341,341,1,Amprion,Selhausen Ost,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.53175001008574 50.39005126464,6.53303653131644 50.3922427776709)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
740,119,453,13.7,3,50,1082968,2.6,60.217,60217,1,Amprion,Selhausen Ost,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.53303653131644 50.3922427776709)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
741,100,453,13.7,3,50,1082968,2.6,58.563,58563,1,Amprion,Selhausen Ost,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(6.47473977006816 49.9224692993999,6.53303653131644 50.3922427776709)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
742,144,457,11.5,3,50,1082978,1.3,11.605,11605,1,Amprion,Hochlarmark West,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.13937473425833 51.5608313916517)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
743,140,457,11.5,3,50,1082978,1.3,10.574,10574,1,Amprion,Hochlarmark West,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.13937473425833 51.5608313916517)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
744,87_220kV,457,11.5,3,50,1082978,1.3,17.383,17383,1,Amprion,Hochlarmark West,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.13937473425833 51.5608313916517)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
745,165_220kV,458_220kV,11.5,3,50,1082988,1.3,76.723,76723,1,Amprion,Haarstrang Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.41946378046051 51.4575100936229)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
746,141,458_220kV,11.5,3,50,1082988,1.3,12.092,12092,1,Amprion,Haarstrang Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.2789471130269 51.4722816773138,7.41946378046051 51.4575100936229)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
747,450_220kV,458_220kV,11.5,3,50,1082988,1.3,0.14,140,1,Amprion,Haarstrang Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.41670791195847 51.4570521583476,7.41946378046051 51.4575100936229)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
748,106_220kV,460,11.5,3,50,1082991,1.3,5.295,5295,1,Amprion,Welper Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.17920262035811 51.4218244823956)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
749,144,460,11.5,3,50,1082991,1.3,6.85,6850,1,Amprion,Welper Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.17920262035811 51.4218244823956)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
750,459,460,11.5,3,50,1082991,1.3,1.686,1686,1,Amprion,Welper Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.19597933005019 51.4115753148661,7.17920262035811 51.4218244823956)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
751,199,462,5.75,3,50,1082993,0.65,9.879,9879,0.5,Amprion,Elmenhorst Süd,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.34371334412713 51.6131049439167)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
752,140,462,5.75,3,50,1082993,0.65,7.666,7666,0.5,Amprion,Elmenhorst Süd,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.34371334412713 51.6131049439167)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
753,461,462,5.75,3,50,1082993,0.65,1.719,1719,0.5,Amprion,Elmenhorst Süd,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.32427958320741 51.6213874676194,7.34371334412713 51.6131049439167)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
754,461,462,5.75,3,50,1082995,0.65,1.719,1719,0.5,Amprion,Cappenberg Nord,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.32427958320741 51.6213874676194,7.34371334412713 51.6131049439167)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
755,165_220kV,462,5.75,3,50,1082995,0.65,29.538,29538,0.5,Amprion,Cappenberg Nord,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.34371334412713 51.6131049439167)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
756,140,462,5.75,3,50,1082995,0.65,7.656,7656,0.5,Amprion,Cappenberg Nord,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.34371334412713 51.6131049439167)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
757,184_220kV,463,5.75,3,50,1083000,0.65,21.12,21120,0.5,Amprion,Utfort West,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.52272548882226 51.3224954692993)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
758,153,463,5.75,3,50,1083000,0.65,22.758,22758,0.5,Amprion,Utfort West,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(6.33006858948983 51.2429161503794,6.52272548882226 51.3224954692993)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
759,176,463,5.75,3,50,1083000,0.65,3.463,3463,0.5,Amprion,Utfort West,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(6.54240844257145 51.2994458149911,6.52272548882226 51.3224954692993)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
760,117_220kV,465,11.5,3,50,1083936,1.3,6.532,6532,1,Amprion,Godorf Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.92909269080674 50.8441529722133)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
761,464,465,11.5,3,50,1083936,1.3,3.015,3015,1,Amprion,Godorf Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(6.96330545403678 50.8337629177582,6.92909269080674 50.8441529722133)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
762,134,465,11.5,3,50,1083936,1.3,17.868,17868,1,Amprion,Godorf Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.92909269080674 50.8441529722133)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
763,466,467,11.5,3,50,1083940,1.3,0.1,100,1,Amprion,Gremberghoven Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.09582671880563 50.8268716757217,7.09435790958289 50.8269670893312)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
764,150,467,11.5,3,50,1083940,1.3,12.128,12128,1,Amprion,Gremberghoven Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.0473845241055 50.9055286094924,7.09435790958289 50.8269670893312)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
765,149,467,11.5,3,50,1083940,1.3,8.449,8449,1,Amprion,Gremberghoven Ost,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(7.19316578267403 50.798335064694,7.09435790958289 50.8269670893312)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
766,105_220kV,469,5.75,3,50,1167322,0.65,10.851,10851,0.5,Amprion,Wesel Ost,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.65066741434228 51.5537022721424)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
767,468,469,5.75,3,50,1167322,0.65,5.443,5443,0.5,Amprion,Wesel Ost,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(6.57729057687864 51.5563911802085,6.65066741434228 51.5537022721424)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
768,184_220kV,469,5.75,3,50,1167322,0.65,9.235,9235,0.5,Amprion,Wesel Ost,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.65066741434228 51.5537022721424)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
769,110,470,13.7,3,50,1547589,2.6,14.875,14875,1,Amprion,Uentrop Nord,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.82599043340792 51.7500675542728)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
770,90,470,13.7,3,50,1547589,2.6,42.332,42332,1,Amprion,Uentrop Nord,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.54571772261949 51.9703244223875,7.82599043340792 51.7500675542728)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
771,165,470,13.7,3,50,1547589,2.6,12.433,12433,1,Amprion,Uentrop Nord,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.82599043340792 51.7500675542728)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
772,464,471,11.5,3,50,1548410,1.3,3.03,3030,1,Amprion,Olefin West,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(6.96330545403678 50.8337629177582,6.9289790539233 50.84381694694)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
773,134,471,11.5,3,50,1548410,1.3,17.906,17906,1,Amprion,Olefin West,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.9289790539233 50.84381694694)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
774,117_220kV,471,11.5,3,50,1548410,1.3,6.494,6494,1,Amprion,Olefin West,0.08,,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.9289790539233 50.84381694694)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
775,472,473,13.7,3,50,1610621,2.6,13.579,13579,1,Amprion,Gersteinwerk Ost,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.9939591196577 51.823095434189,7.83402074322725 51.7550403464858)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
776,110,473,13.7,3,50,1610621,2.6,14.635,14635,1,Amprion,Gersteinwerk Ost,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.83402074322725 51.7550403464858)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
777,165,473,13.7,3,50,1610621,2.6,13.222,13222,1,Amprion,Gersteinwerk Ost,0.025,,1711.266198,Al/St 240/40 4-bundle 380.0,380000,4,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.83402074322725 51.7550403464858)",0.25,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
778,474,475,11.5,3,50,1631562,1.3,0.797,797,1,TenneT,Leitung 2010/2023,0.08,1,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(9.14517687189382 52.8532464360106,9.13794792584036 52.8470269944345)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
779,201_220kV,475,11.5,3,50,1631562,1.3,33.866,33866,1,TenneT,Leitung 2010/2023,0.08,1,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(9.25103425143703 53.1144323051271,9.13794792584036 52.8470269944345)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
780,2_220kV,475,11.5,3,50,1631562,1.3,42.718,42718,1,TenneT,Leitung 2010/2023,0.08,1,495.366531,Al/St 240/40 2-bundle 220.0,220000,2,"SRID=4326;LINESTRING(9.11321007472722 52.5438533223737,9.13794792584036 52.8470269944345)",0.32,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
781,265,477,5.75,3,50,1633668,0.65,28.125,28125,0.5,Amprion,Halle West,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(8.10495957410199 52.2642613740358,8.33466775124759 52.07052004268)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
782,476,477,5.75,3,50,1633668,0.65,1.188,1188,0.5,Amprion,Halle West,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(8.31888925383353 52.0660374597241,8.33466775124759 52.07052004268)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
783,157_220kV,477,5.75,3,50,1633668,0.65,18.526,18526,0.5,Amprion,Halle West,0.16,,247.6832655,Al/St 240/40 2-bundle 220.0,220000,1,"SRID=4326;LINESTRING(8.364229530696 51.9271204904611,8.33466775124759 52.07052004268)",0.64,0,0,0,0,0,FALSE,0,inf,1,0,0,inf,,1,#NAME?,inf,,0,0,0,0,0,0,0
