datetime,uranium,lignite,hard coal,natural gas,oil,co2
2020-06-07 21:30:00,0.9,1.8,6.76631089,5.2649375,21.29127632,22.5
2020-06-07 21:45:00,0.9,1.8,6.766253601,5.26334375,21.28886553,22.5
2020-06-07 22:00:00,0.9,1.8,6.766196311,5.26175,21.28645474,22.5
2020-06-07 22:15:00,0.9,1.8,6.766139021,5.26015625,21.28404395,22.5
2020-06-07 22:30:00,0.9,1.8,6.766081731,5.2585625,21.28163316,22.5
2020-06-07 22:45:00,0.9,1.8,6.766024441,5.25696875,21.27922236,22.5
2020-06-07 23:00:00,0.9,1.8,6.765967151,5.255375,21.27681157,22.5
2020-06-07 23:15:00,0.9,1.8,6.765909861,5.25378125,21.27440078,22.5
2020-06-07 23:30:00,0.9,1.8,6.765852571,5.2521875,21.27198999,22.5
2020-06-07 23:45:00,0.9,1.8,6.765795281,5.25059375,21.2695792,22.5
2020-06-08 00:00:00,0.9,1.8,6.765737991,5.249,21.26716841,22.5
2020-06-08 00:15:00,0.9,1.8,6.765851787,5.244385417,21.26905353,22.5
2020-06-08 00:30:00,0.9,1.8,6.765965583,5.239770833,21.27093866,22.5
2020-06-08 00:45:00,0.9,1.8,6.76607938,5.23515625,21.27282378,22.5
2020-06-08 01:00:00,0.9,1.8,6.766193176,5.230541667,21.2747089,22.5
2020-06-08 01:15:00,0.9,1.8,6.766306973,5.225927083,21.27659403,22.5
2020-06-08 01:30:00,0.9,1.8,6.766420769,5.2213125,21.27847915,22.5
2020-06-08 01:45:00,0.9,1.8,6.766534565,5.216697917,21.28036427,22.5
2020-06-08 02:00:00,0.9,1.8,6.766648362,5.212083333,21.2822494,22.5
2020-06-08 02:15:00,0.9,1.8,6.766762158,5.20746875,21.28413452,22.5
2020-06-08 02:30:00,0.9,1.8,6.766875954,5.202854167,21.28601964,22.5
2020-06-08 02:45:00,0.9,1.8,6.766989751,5.198239583,21.28790477,22.5
2020-06-08 03:00:00,0.9,1.8,6.767103547,5.193625,21.28978989,22.5
2020-06-08 03:15:00,0.9,1.8,6.767217343,5.189010417,21.29167501,22.5
2020-06-08 03:30:00,0.9,1.8,6.76733114,5.184395833,21.29356014,22.5
2020-06-08 03:45:00,0.9,1.8,6.767444936,5.17978125,21.29544526,22.5
2020-06-08 04:00:00,0.9,1.8,6.767558732,5.175166667,21.29733038,22.5
2020-06-08 04:15:00,0.9,1.8,6.767672529,5.170552083,21.29921551,22.5
2020-06-08 04:30:00,0.9,1.8,6.767786325,5.1659375,21.30110063,22.5
2020-06-08 04:45:00,0.9,1.8,6.767900121,5.161322917,21.30298575,22.5
2020-06-08 05:00:00,0.9,1.8,6.768013918,5.156708333,21.30487088,22.5
2020-06-08 05:15:00,0.9,1.8,6.768127714,5.15209375,21.306756,22.5
2020-06-08 05:30:00,0.9,1.8,6.76824151,5.147479167,21.30864112,22.5
2020-06-08 05:45:00,0.9,1.8,6.768355307,5.142864583,21.31052625,22.5
2020-06-08 06:00:00,0.9,1.8,6.768469103,5.13825,21.31241137,22.5
2020-06-08 06:15:00,0.9,1.8,6.768582899,5.133635417,21.31429649,22.5
2020-06-08 06:30:00,0.9,1.8,6.768696696,5.129020833,21.31618162,22.5
2020-06-08 06:45:00,0.9,1.8,6.768810492,5.12440625,21.31806674,22.5
2020-06-08 07:00:00,0.9,1.8,6.768924288,5.119791667,21.31995186,22.5
2020-06-08 07:15:00,0.9,1.8,6.769038085,5.115177083,21.32183699,22.5
2020-06-08 07:30:00,0.9,1.8,6.769151881,5.1105625,21.32372211,22.5
2020-06-08 07:45:00,0.9,1.8,6.769265678,5.105947917,21.32560723,22.5
2020-06-08 08:00:00,0.9,1.8,6.769379474,5.101333333,21.32749235,22.5
2020-06-08 08:15:00,0.9,1.8,6.76949327,5.09671875,21.32937748,22.5
2020-06-08 08:30:00,0.9,1.8,6.769607067,5.092104167,21.3312626,22.5
2020-06-08 08:45:00,0.9,1.8,6.769720863,5.087489583,21.33314772,22.5
2020-06-08 09:00:00,0.9,1.8,6.769834659,5.082875,21.33503285,22.5
2020-06-08 09:15:00,0.9,1.8,6.769948456,5.078260417,21.33691797,22.5
2020-06-08 09:30:00,0.9,1.8,6.770062252,5.073645833,21.33880309,22.5
2020-06-08 09:45:00,0.9,1.8,6.770176048,5.06903125,21.34068822,22.5
2020-06-08 10:00:00,0.9,1.8,6.770289845,5.064416667,21.34257334,22.5
2020-06-08 10:15:00,0.9,1.8,6.770403641,5.059802083,21.34445846,22.5
2020-06-08 10:30:00,0.9,1.8,6.770517437,5.0551875,21.34634359,22.5
2020-06-08 10:45:00,0.9,1.8,6.770631234,5.050572917,21.34822871,22.5
2020-06-08 11:00:00,0.9,1.8,6.77074503,5.045958333,21.35011383,22.5
2020-06-08 11:15:00,0.9,1.8,6.770858826,5.04134375,21.35199896,22.5
2020-06-08 11:30:00,0.9,1.8,6.770972623,5.036729167,21.35388408,22.5
2020-06-08 11:45:00,0.9,1.8,6.771086419,5.032114583,21.3557692,22.5
2020-06-08 12:00:00,0.9,1.8,6.771200215,5.0275,21.35765433,22.5
2020-06-08 12:15:00,0.9,1.8,6.771314012,5.022885417,21.35953945,22.5
2020-06-08 12:30:00,0.9,1.8,6.771427808,5.018270833,21.36142457,22.5
2020-06-08 12:45:00,0.9,1.8,6.771541604,5.01365625,21.3633097,22.5
2020-06-08 13:00:00,0.9,1.8,6.771655401,5.009041667,21.36519482,22.5
2020-06-08 13:15:00,0.9,1.8,6.771769197,5.004427083,21.36707994,22.5
2020-06-08 13:30:00,0.9,1.8,6.771882994,4.9998125,21.36896507,22.5
2020-06-08 13:45:00,0.9,1.8,6.77199679,4.995197917,21.37085019,22.5
2020-06-08 14:00:00,0.9,1.8,6.772110586,4.990583333,21.37273531,22.5
2020-06-08 14:15:00,0.9,1.8,6.772224383,4.98596875,21.37462044,22.5
2020-06-08 14:30:00,0.9,1.8,6.772338179,4.981354167,21.37650556,22.5
2020-06-08 14:45:00,0.9,1.8,6.772451975,4.976739583,21.37839068,22.5
2020-06-08 15:00:00,0.9,1.8,6.772565772,4.972125,21.38027581,22.5
2020-06-08 15:15:00,0.9,1.8,6.772679568,4.967510417,21.38216093,22.5
2020-06-08 15:30:00,0.9,1.8,6.772793364,4.962895833,21.38404605,22.5
2020-06-08 15:45:00,0.9,1.8,6.772907161,4.95828125,21.38593118,22.5
2020-06-08 16:00:00,0.9,1.8,6.773020957,4.953666667,21.3878163,22.5
2020-06-08 16:15:00,0.9,1.8,6.773134753,4.949052083,21.38970142,22.5
2020-06-08 16:30:00,0.9,1.8,6.77324855,4.9444375,21.39158655,22.5
2020-06-08 16:45:00,0.9,1.8,6.773362346,4.939822917,21.39347167,22.5
2020-06-08 17:00:00,0.9,1.8,6.773476142,4.935208333,21.39535679,22.5
2020-06-08 17:15:00,0.9,1.8,6.773589939,4.93059375,21.39724192,22.5
2020-06-08 17:30:00,0.9,1.8,6.773703735,4.925979167,21.39912704,22.5
2020-06-08 17:45:00,0.9,1.8,6.773817531,4.921364583,21.40101216,22.5
2020-06-08 18:00:00,0.9,1.8,6.773931328,4.91675,21.40289729,22.5
2020-06-08 18:15:00,0.9,1.8,6.774045124,4.912135417,21.40478241,22.5
2020-06-08 18:30:00,0.9,1.8,6.77415892,4.907520833,21.40666753,22.5
2020-06-08 18:45:00,0.9,1.8,6.774272717,4.90290625,21.40855266,22.5
2020-06-08 19:00:00,0.9,1.8,6.774386513,4.898291667,21.41043778,22.5
2020-06-08 19:15:00,0.9,1.8,6.774500309,4.893677083,21.4123229,22.5
2020-06-08 19:30:00,0.9,1.8,6.774614106,4.8890625,21.41420803,22.5
2020-06-08 19:45:00,0.9,1.8,6.774727902,4.884447917,21.41609315,22.5
2020-06-08 20:00:00,0.9,1.8,6.774841699,4.879833333,21.41797827,22.5
2020-06-08 20:15:00,0.9,1.8,6.774955495,4.87521875,21.41986339,22.5
2020-06-08 20:30:00,0.9,1.8,6.775069291,4.870604167,21.42174852,22.5
2020-06-08 20:45:00,0.9,1.8,6.775183088,4.865989583,21.42363364,22.5
2020-06-08 21:00:00,0.9,1.8,6.775296884,4.861375,21.42551876,22.5
2020-06-08 21:15:00,0.9,1.8,6.77541068,4.856760417,21.42740389,22.5
2020-06-08 21:30:00,0.9,1.8,6.775524477,4.852145833,21.42928901,22.5
2020-06-08 21:45:00,0.9,1.8,6.775638273,4.84753125,21.43117413,22.5
2020-06-08 22:00:00,0.9,1.8,6.775752069,4.842916667,21.43305926,22.5
2020-06-08 22:15:00,0.9,1.8,6.775865866,4.838302083,21.43494438,22.5
2020-06-08 22:30:00,0.9,1.8,6.775979662,4.8336875,21.4368295,22.5
2020-06-08 22:45:00,0.9,1.8,6.776093458,4.829072917,21.43871463,22.5
2020-06-08 23:00:00,0.9,1.8,6.776207255,4.824458333,21.44059975,22.5
2020-06-08 23:15:00,0.9,1.8,6.776321051,4.81984375,21.44248487,22.5
2020-06-08 23:30:00,0.9,1.8,6.776434847,4.815229167,21.44437,22.5
2020-06-08 23:45:00,0.9,1.8,6.776548644,4.810614583,21.44625512,22.5
2020-06-09 00:00:00,0.9,1.8,6.77666244,4.806,21.44814024,22.5
2020-06-09 00:15:00,0.9,1.8,6.776047277,4.805958333,21.44951203,22.5
2020-06-09 00:30:00,0.9,1.8,6.775432114,4.805916667,21.45088382,22.5
2020-06-09 00:45:00,0.9,1.8,6.774816951,4.805875,21.4522556,22.5
2020-06-09 01:00:00,0.9,1.8,6.774201788,4.805833333,21.45362739,22.5
2020-06-09 01:15:00,0.9,1.8,6.773586626,4.805791667,21.45499917,22.5
2020-06-09 01:30:00,0.9,1.8,6.772971463,4.80575,21.45637096,22.5
2020-06-09 01:45:00,0.9,1.8,6.7723563,4.805708333,21.45774275,22.5
2020-06-09 02:00:00,0.9,1.8,6.771741137,4.805666667,21.45911453,22.5
2020-06-09 02:15:00,0.9,1.8,6.771125974,4.805625,21.46048632,22.5
2020-06-09 02:30:00,0.9,1.8,6.770510811,4.805583333,21.4618581,22.5
2020-06-09 02:45:00,0.9,1.8,6.769895648,4.805541667,21.46322989,22.5
2020-06-09 03:00:00,0.9,1.8,6.769280485,4.8055,21.46460168,22.5
2020-06-09 03:15:00,0.9,1.8,6.768665322,4.805458333,21.46597346,22.5
2020-06-09 03:30:00,0.9,1.8,6.768050159,4.805416667,21.46734525,22.5
2020-06-09 03:45:00,0.9,1.8,6.767434996,4.805375,21.46871703,22.5
2020-06-09 04:00:00,0.9,1.8,6.766819833,4.805333333,21.47008882,22.5
2020-06-09 04:15:00,0.9,1.8,6.76620467,4.805291667,21.47146061,22.5
2020-06-09 04:30:00,0.9,1.8,6.765589508,4.80525,21.47283239,22.5
2020-06-09 04:45:00,0.9,1.8,6.764974345,4.805208333,21.47420418,22.5
2020-06-09 05:00:00,0.9,1.8,6.764359182,4.805166667,21.47557596,22.5
2020-06-09 05:15:00,0.9,1.8,6.763744019,4.805125,21.47694775,22.5
2020-06-09 05:30:00,0.9,1.8,6.763128856,4.805083333,21.47831953,22.5
2020-06-09 05:45:00,0.9,1.8,6.762513693,4.805041667,21.47969132,22.5
2020-06-09 06:00:00,0.9,1.8,6.76189853,4.805,21.48106311,22.5
2020-06-09 06:15:00,0.9,1.8,6.761283367,4.804958333,21.48243489,22.5
2020-06-09 06:30:00,0.9,1.8,6.760668204,4.804916667,21.48380668,22.5
2020-06-09 06:45:00,0.9,1.8,6.760053041,4.804875,21.48517846,22.5
2020-06-09 07:00:00,0.9,1.8,6.759437878,4.804833333,21.48655025,22.5
2020-06-09 07:15:00,0.9,1.8,6.758822715,4.804791667,21.48792204,22.5
2020-06-09 07:30:00,0.9,1.8,6.758207553,4.80475,21.48929382,22.5
2020-06-09 07:45:00,0.9,1.8,6.75759239,4.804708333,21.49066561,22.5
2020-06-09 08:00:00,0.9,1.8,6.756977227,4.804666667,21.49203739,22.5
2020-06-09 08:15:00,0.9,1.8,6.756362064,4.804625,21.49340918,22.5
2020-06-09 08:30:00,0.9,1.8,6.755746901,4.804583333,21.49478097,22.5
2020-06-09 08:45:00,0.9,1.8,6.755131738,4.804541667,21.49615275,22.5
2020-06-09 09:00:00,0.9,1.8,6.754516575,4.8045,21.49752454,22.5
2020-06-09 09:15:00,0.9,1.8,6.753901412,4.804458333,21.49889632,22.5
2020-06-09 09:30:00,0.9,1.8,6.753286249,4.804416667,21.50026811,22.5
2020-06-09 09:45:00,0.9,1.8,6.752671086,4.804375,21.5016399,22.5
2020-06-09 10:00:00,0.9,1.8,6.752055923,4.804333333,21.50301168,22.5
2020-06-09 10:15:00,0.9,1.8,6.75144076,4.804291667,21.50438347,22.5
2020-06-09 10:30:00,0.9,1.8,6.750825598,4.80425,21.50575525,22.5
2020-06-09 10:45:00,0.9,1.8,6.750210435,4.804208333,21.50712704,22.5
2020-06-09 11:00:00,0.9,1.8,6.749595272,4.804166667,21.50849883,22.5
2020-06-09 11:15:00,0.9,1.8,6.748980109,4.804125,21.50987061,22.5
2020-06-09 11:30:00,0.9,1.8,6.748364946,4.804083333,21.5112424,22.5
2020-06-09 11:45:00,0.9,1.8,6.747749783,4.804041667,21.51261418,22.5
2020-06-09 12:00:00,0.9,1.8,6.74713462,4.804,21.51398597,22.5
2020-06-09 12:15:00,0.9,1.8,6.746519457,4.803958333,21.51535776,22.5
2020-06-09 12:30:00,0.9,1.8,6.745904294,4.803916667,21.51672954,22.5
2020-06-09 12:45:00,0.9,1.8,6.745289131,4.803875,21.51810133,22.5
2020-06-09 13:00:00,0.9,1.8,6.744673968,4.803833333,21.51947311,22.5
2020-06-09 13:15:00,0.9,1.8,6.744058805,4.803791667,21.5208449,22.5
2020-06-09 13:30:00,0.9,1.8,6.743443643,4.80375,21.52221669,22.5
2020-06-09 13:45:00,0.9,1.8,6.74282848,4.803708333,21.52358847,22.5
2020-06-09 14:00:00,0.9,1.8,6.742213317,4.803666667,21.52496026,22.5
2020-06-09 14:15:00,0.9,1.8,6.741598154,4.803625,21.52633204,22.5
2020-06-09 14:30:00,0.9,1.8,6.740982991,4.803583333,21.52770383,22.5
2020-06-09 14:45:00,0.9,1.8,6.740367828,4.803541667,21.52907562,22.5
2020-06-09 15:00:00,0.9,1.8,6.739752665,4.8035,21.5304474,22.5
2020-06-09 15:15:00,0.9,1.8,6.739137502,4.803458333,21.53181919,22.5
2020-06-09 15:30:00,0.9,1.8,6.738522339,4.803416667,21.53319097,22.5
2020-06-09 15:45:00,0.9,1.8,6.737907176,4.803375,21.53456276,22.5
2020-06-09 16:00:00,0.9,1.8,6.737292013,4.803333333,21.53593455,22.5
2020-06-09 16:15:00,0.9,1.8,6.73667685,4.803291667,21.53730633,22.5
2020-06-09 16:30:00,0.9,1.8,6.736061688,4.80325,21.53867812,22.5
2020-06-09 16:45:00,0.9,1.8,6.735446525,4.803208333,21.5400499,22.5
2020-06-09 17:00:00,0.9,1.8,6.734831362,4.803166667,21.54142169,22.5
2020-06-09 17:15:00,0.9,1.8,6.734216199,4.803125,21.54279348,22.5
2020-06-09 17:30:00,0.9,1.8,6.733601036,4.803083333,21.54416526,22.5
2020-06-09 17:45:00,0.9,1.8,6.732985873,4.803041667,21.54553705,22.5
2020-06-09 18:00:00,0.9,1.8,6.73237071,4.803,21.54690883,22.5
2020-06-09 18:15:00,0.9,1.8,6.731755547,4.802958333,21.54828062,22.5
2020-06-09 18:30:00,0.9,1.8,6.731140384,4.802916667,21.5496524,22.5
2020-06-09 18:45:00,0.9,1.8,6.730525221,4.802875,21.55102419,22.5
2020-06-09 19:00:00,0.9,1.8,6.729910058,4.802833333,21.55239598,22.5
2020-06-09 19:15:00,0.9,1.8,6.729294895,4.802791667,21.55376776,22.5
2020-06-09 19:30:00,0.9,1.8,6.728679733,4.80275,21.55513955,22.5
2020-06-09 19:45:00,0.9,1.8,6.72806457,4.802708333,21.55651133,22.5
2020-06-09 20:00:00,0.9,1.8,6.727449407,4.802666667,21.55788312,22.5
2020-06-09 20:15:00,0.9,1.8,6.726834244,4.802625,21.55925491,22.5
2020-06-09 20:30:00,0.9,1.8,6.726219081,4.802583333,21.56062669,22.5
2020-06-09 20:45:00,0.9,1.8,6.725603918,4.802541667,21.56199848,22.5
2020-06-09 21:00:00,0.9,1.8,6.724988755,4.8025,21.56337026,22.5
2020-06-09 21:15:00,0.9,1.8,6.724373592,4.802458333,21.56474205,22.5
2020-06-09 21:30:00,0.9,1.8,6.723758429,4.802416667,21.56611384,22.5
2020-06-09 21:45:00,0.9,1.8,6.723143266,4.802375,21.56748562,22.5
2020-06-09 22:00:00,0.9,1.8,6.722528103,4.802333333,21.56885741,22.5
2020-06-09 22:15:00,0.9,1.8,6.72191294,4.802291667,21.57022919,22.5
2020-06-09 22:30:00,0.9,1.8,6.721297778,4.80225,21.57160098,22.5
2020-06-09 22:45:00,0.9,1.8,6.720682615,4.802208333,21.57297277,22.5
2020-06-09 23:00:00,0.9,1.8,6.720067452,4.802166667,21.57434455,22.5
2020-06-09 23:15:00,0.9,1.8,6.719452289,4.802125,21.57571634,22.5
2020-06-09 23:30:00,0.9,1.8,6.718837126,4.802083333,21.57708812,22.5
2020-06-09 23:45:00,0.9,1.8,6.718221963,4.802041667,21.57845991,22.5
2020-06-10 00:00:00,0.9,1.8,6.7176068,4.802,21.5798317,22.5
2020-06-10 00:15:00,0.9,1.8,6.717265834,4.8039375,21.56319585,22.5
2020-06-10 00:30:00,0.9,1.8,6.716924868,4.805875,21.54655999,22.5
2020-06-10 00:45:00,0.9,1.8,6.716583902,4.8078125,21.52992414,22.5
2020-06-10 01:00:00,0.9,1.8,6.716242936,4.80975,21.51328829,22.5
2020-06-10 01:15:00,0.9,1.8,6.71590197,4.8116875,21.49665244,22.5
2020-06-10 01:30:00,0.9,1.8,6.715561004,4.813625,21.48001659,22.5
2020-06-10 01:45:00,0.9,1.8,6.715220038,4.8155625,21.46338074,22.5
2020-06-10 02:00:00,0.9,1.8,6.714879072,4.8175,21.44674489,22.5
2020-06-10 02:15:00,0.9,1.8,6.714538106,4.8194375,21.43010904,22.5
2020-06-10 02:30:00,0.9,1.8,6.71419714,4.821375,21.41347319,22.5
2020-06-10 02:45:00,0.9,1.8,6.713856174,4.8233125,21.39683734,22.5
2020-06-10 03:00:00,0.9,1.8,6.713515208,4.82525,21.38020149,22.5
2020-06-10 03:15:00,0.9,1.8,6.713174242,4.8271875,21.36356564,22.5
2020-06-10 03:30:00,0.9,1.8,6.712833276,4.829125,21.34692979,22.5
2020-06-10 03:45:00,0.9,1.8,6.71249231,4.8310625,21.33029394,22.5
2020-06-10 04:00:00,0.9,1.8,6.712151344,4.833,21.31365809,22.5
2020-06-10 04:15:00,0.9,1.8,6.711810378,4.8349375,21.29702224,22.5
2020-06-10 04:30:00,0.9,1.8,6.711469412,4.836875,21.28038639,22.5
2020-06-10 04:45:00,0.9,1.8,6.711128446,4.8388125,21.26375054,22.5
2020-06-10 05:00:00,0.9,1.8,6.71078748,4.84075,21.24711468,22.5
2020-06-10 05:15:00,0.9,1.8,6.710446514,4.8426875,21.23047883,22.5
2020-06-10 05:30:00,0.9,1.8,6.710105548,4.844625,21.21384298,22.5
2020-06-10 05:45:00,0.9,1.8,6.709764582,4.8465625,21.19720713,22.5
2020-06-10 06:00:00,0.9,1.8,6.709423616,4.8485,21.18057128,22.5
2020-06-10 06:15:00,0.9,1.8,6.70908265,4.8504375,21.16393543,22.5
2020-06-10 06:30:00,0.9,1.8,6.708741684,4.852375,21.14729958,22.5
2020-06-10 06:45:00,0.9,1.8,6.708400718,4.8543125,21.13066373,22.5
2020-06-10 07:00:00,0.9,1.8,6.708059752,4.85625,21.11402788,22.5
2020-06-10 07:15:00,0.9,1.8,6.707718786,4.8581875,21.09739203,22.5
2020-06-10 07:30:00,0.9,1.8,6.707377819,4.860125,21.08075618,22.5
2020-06-10 07:45:00,0.9,1.8,6.707036853,4.8620625,21.06412033,22.5
2020-06-10 08:00:00,0.9,1.8,6.706695887,4.864,21.04748448,22.5
2020-06-10 08:15:00,0.9,1.8,6.706354921,4.8659375,21.03084863,22.5
2020-06-10 08:30:00,0.9,1.8,6.706013955,4.867875,21.01421278,22.5
2020-06-10 08:45:00,0.9,1.8,6.705672989,4.8698125,20.99757693,22.5
2020-06-10 09:00:00,0.9,1.8,6.705332023,4.87175,20.98094108,22.5
2020-06-10 09:15:00,0.9,1.8,6.704991057,4.8736875,20.96430523,22.5
2020-06-10 09:30:00,0.9,1.8,6.704650091,4.875625,20.94766937,22.5
2020-06-10 09:45:00,0.9,1.8,6.704309125,4.8775625,20.93103352,22.5
2020-06-10 10:00:00,0.9,1.8,6.703968159,4.8795,20.91439767,22.5
2020-06-10 10:15:00,0.9,1.8,6.703627193,4.8814375,20.89776182,22.5
2020-06-10 10:30:00,0.9,1.8,6.703286227,4.883375,20.88112597,22.5
2020-06-10 10:45:00,0.9,1.8,6.702945261,4.8853125,20.86449012,22.5
2020-06-10 11:00:00,0.9,1.8,6.702604295,4.88725,20.84785427,22.5
2020-06-10 11:15:00,0.9,1.8,6.702263329,4.8891875,20.83121842,22.5
2020-06-10 11:30:00,0.9,1.8,6.701922363,4.891125,20.81458257,22.5
2020-06-10 11:45:00,0.9,1.8,6.701581397,4.8930625,20.79794672,22.5
2020-06-10 12:00:00,0.9,1.8,6.701240431,4.895,20.78131087,22.5
2020-06-10 12:15:00,0.9,1.8,6.700899465,4.8969375,20.76467502,22.5
2020-06-10 12:30:00,0.9,1.8,6.700558499,4.898875,20.74803917,22.5
2020-06-10 12:45:00,0.9,1.8,6.700217533,4.9008125,20.73140332,22.5
2020-06-10 13:00:00,0.9,1.8,6.699876567,4.90275,20.71476747,22.5
2020-06-10 13:15:00,0.9,1.8,6.699535601,4.9046875,20.69813162,22.5
2020-06-10 13:30:00,0.9,1.8,6.699194635,4.906625,20.68149577,22.5
2020-06-10 13:45:00,0.9,1.8,6.698853669,4.9085625,20.66485991,22.5
2020-06-10 14:00:00,0.9,1.8,6.698512703,4.9105,20.64822406,22.5
2020-06-10 14:15:00,0.9,1.8,6.698171737,4.9124375,20.63158821,22.5
2020-06-10 14:30:00,0.9,1.8,6.697830771,4.914375,20.61495236,22.5
2020-06-10 14:45:00,0.9,1.8,6.697489805,4.9163125,20.59831651,22.5
2020-06-10 15:00:00,0.9,1.8,6.697148839,4.91825,20.58168066,22.5
2020-06-10 15:15:00,0.9,1.8,6.696807873,4.9201875,20.56504481,22.5
2020-06-10 15:30:00,0.9,1.8,6.696466907,4.922125,20.54840896,22.5
2020-06-10 15:45:00,0.9,1.8,6.696125941,4.9240625,20.53177311,22.5
2020-06-10 16:00:00,0.9,1.8,6.695784975,4.926,20.51513726,22.5
2020-06-10 16:15:00,0.9,1.8,6.695444009,4.9279375,20.49850141,22.5
2020-06-10 16:30:00,0.9,1.8,6.695103043,4.929875,20.48186556,22.5
2020-06-10 16:45:00,0.9,1.8,6.694762077,4.9318125,20.46522971,22.5
2020-06-10 17:00:00,0.9,1.8,6.694421111,4.93375,20.44859386,22.5
2020-06-10 17:15:00,0.9,1.8,6.694080145,4.9356875,20.43195801,22.5
2020-06-10 17:30:00,0.9,1.8,6.693739179,4.937625,20.41532216,22.5
2020-06-10 17:45:00,0.9,1.8,6.693398213,4.9395625,20.39868631,22.5
2020-06-10 18:00:00,0.9,1.8,6.693057247,4.9415,20.38205046,22.5
2020-06-10 18:15:00,0.9,1.8,6.692716281,4.9434375,20.3654146,22.5
2020-06-10 18:30:00,0.9,1.8,6.692375315,4.945375,20.34877875,22.5
2020-06-10 18:45:00,0.9,1.8,6.692034349,4.9473125,20.3321429,22.5
2020-06-10 19:00:00,0.9,1.8,6.691693383,4.94925,20.31550705,22.5
2020-06-10 19:15:00,0.9,1.8,6.691352417,4.9511875,20.2988712,22.5
2020-06-10 19:30:00,0.9,1.8,6.691011451,4.953125,20.28223535,22.5
2020-06-10 19:45:00,0.9,1.8,6.690670485,4.9550625,20.2655995,22.5
2020-06-10 20:00:00,0.9,1.8,6.690329519,4.957,20.24896365,22.5
2020-06-10 20:15:00,0.9,1.8,6.689988553,4.9589375,20.2323278,22.5
2020-06-10 20:30:00,0.9,1.8,6.689647587,4.960875,20.21569195,22.5
2020-06-10 20:45:00,0.9,1.8,6.689306621,4.9628125,20.1990561,22.5
2020-06-10 21:00:00,0.9,1.8,6.688965655,4.96475,20.18242025,22.5
2020-06-10 21:15:00,0.9,1.8,6.688624689,4.9666875,20.1657844,22.5
2020-06-10 21:30:00,0.9,1.8,6.688283723,4.968625,20.14914855,22.5
2020-06-10 21:45:00,0.9,1.8,6.687942757,4.9705625,20.1325127,22.5
2020-06-10 22:00:00,0.9,1.8,6.687601791,4.9725,20.11587685,22.5
2020-06-10 22:15:00,0.9,1.8,6.687260825,4.9744375,20.099241,22.5
2020-06-10 22:30:00,0.9,1.8,6.686919858,4.976375,20.08260515,22.5
2020-06-10 22:45:00,0.9,1.8,6.686578892,4.9783125,20.06596929,22.5
2020-06-10 23:00:00,0.9,1.8,6.686237926,4.98025,20.04933344,22.5
2020-06-10 23:15:00,0.9,1.8,6.68589696,4.9821875,20.03269759,22.5
2020-06-10 23:30:00,0.9,1.8,6.685555994,4.984125,20.01606174,22.5
2020-06-10 23:45:00,0.9,1.8,6.685215028,4.9860625,19.99942589,22.5
2020-06-11 00:00:00,0.9,1.8,6.684874062,4.988,19.98279004,22.5
2020-06-11 00:15:00,0.9,1.8,6.685428125,4.99096875,19.98457598,22.5
2020-06-11 00:30:00,0.9,1.8,6.685982187,4.9939375,19.98636191,22.5
2020-06-11 00:45:00,0.9,1.8,6.68653625,4.99690625,19.98814785,22.5
2020-06-11 01:00:00,0.9,1.8,6.687090312,4.999875,19.98993378,22.5
2020-06-11 01:15:00,0.9,1.8,6.687644375,5.00284375,19.99171972,22.5
2020-06-11 01:30:00,0.9,1.8,6.688198437,5.0058125,19.99350565,22.5
2020-06-11 01:45:00,0.9,1.8,6.6887525,5.00878125,19.99529159,22.5
2020-06-11 02:00:00,0.9,1.8,6.689306562,5.01175,19.99707752,22.5
2020-06-11 02:15:00,0.9,1.8,6.689860625,5.01471875,19.99886346,22.5
2020-06-11 02:30:00,0.9,1.8,6.690414687,5.0176875,20.00064939,22.5
2020-06-11 02:45:00,0.9,1.8,6.69096875,5.02065625,20.00243533,22.5
2020-06-11 03:00:00,0.9,1.8,6.691522812,5.023625,20.00422126,22.5
2020-06-11 03:15:00,0.9,1.8,6.692076875,5.02659375,20.0060072,22.5
2020-06-11 03:30:00,0.9,1.8,6.692630937,5.0295625,20.00779313,22.5
2020-06-11 03:45:00,0.9,1.8,6.693185,5.03253125,20.00957907,22.5
2020-06-11 04:00:00,0.9,1.8,6.693739062,5.0355,20.011365,22.5
2020-06-11 04:15:00,0.9,1.8,6.694293125,5.03846875,20.01315094,22.5
2020-06-11 04:30:00,0.9,1.8,6.694847187,5.0414375,20.01493687,22.5
2020-06-11 04:45:00,0.9,1.8,6.69540125,5.04440625,20.01672281,22.5
2020-06-11 05:00:00,0.9,1.8,6.695955312,5.047375,20.01850874,22.5
2020-06-11 05:15:00,0.9,1.8,6.696509375,5.05034375,20.02029468,22.5
2020-06-11 05:30:00,0.9,1.8,6.697063438,5.0533125,20.02208061,22.5
2020-06-11 05:45:00,0.9,1.8,6.6976175,5.05628125,20.02386655,22.5
2020-06-11 06:00:00,0.9,1.8,6.698171563,5.05925,20.02565248,22.5
2020-06-11 06:15:00,0.9,1.8,6.698725625,5.06221875,20.02743842,22.5
2020-06-11 06:30:00,0.9,1.8,6.699279688,5.0651875,20.02922435,22.5
2020-06-11 06:45:00,0.9,1.8,6.69983375,5.06815625,20.03101029,22.5
2020-06-11 07:00:00,0.9,1.8,6.700387813,5.071125,20.03279622,22.5
