name,technology,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,initial_soc,min_soc,max_soc,ramp_up_charge,ramp_down_charge,ramp_up_discharge,ramp_down_discharge,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
battery_li_ion407,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,48.55813954,48.55813954,0.95,0.95,9.711627908,0,97.11627908,48.55813954,48.55813954,48.55813954,48.55813954,0.28,0.28,0,battery_operator_407,way/23641079-220
battery_li_ion408,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,48.55813954,48.55813954,0.95,0.95,9.711627908,0,97.11627908,48.55813954,48.55813954,48.55813954,48.55813954,0.28,0.28,0,battery_operator_408,way/23641079-380
battery_li_ion409,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,84.62143675,84.62143675,0.95,0.95,16.92428735,0,169.2428735,84.62143675,84.62143675,84.62143675,84.62143675,0.28,0.28,0,battery_operator_409,way/23682013-220
battery_li_ion410,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,37.56707677,37.56707677,0.95,0.95,7.513415353,0,75.13415353,37.56707677,37.56707677,37.56707677,37.56707677,0.28,0.28,0,battery_operator_410,way/23744346-220
battery_li_ion411,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,84.55988075,84.55988075,0.95,0.95,16.91197615,0,169.1197615,84.55988075,84.55988075,84.55988075,84.55988075,0.28,0.28,0,battery_operator_411,way/23816140-220
battery_li_ion412,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,59.99319405,59.99319405,0.95,0.95,11.99863881,0,119.9863881,59.99319405,59.99319405,59.99319405,59.99319405,0.28,0.28,0,battery_operator_412,way/23881272-220
battery_li_ion413,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,54.24969875,54.24969875,0.95,0.95,10.84993975,0,108.4993975,54.24969875,54.24969875,54.24969875,54.24969875,0.28,0.28,0,battery_operator_413,way/23899043-380
battery_li_ion414,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,95.3811215,95.3811215,0.95,0.95,19.0762243,0,190.762243,95.3811215,95.3811215,95.3811215,95.3811215,0.28,0.28,0,battery_operator_414,way/23907283-380
battery_li_ion415,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,79.79454105,79.79454105,0.95,0.95,15.95890821,0,159.5890821,79.79454105,79.79454105,79.79454105,79.79454105,0.28,0.28,0,battery_operator_415,way/24042358-380
battery_li_ion416,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,81.0694715,81.0694715,0.95,0.95,16.2138943,0,162.138943,81.0694715,81.0694715,81.0694715,81.0694715,0.28,0.28,0,battery_operator_416,way/24158385-220
battery_li_ion417,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,77.2971291,77.2971291,0.95,0.95,15.45942582,0,154.5942582,77.2971291,77.2971291,77.2971291,77.2971291,0.28,0.28,0,battery_operator_417,way/24230738-380
battery_li_ion418,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,122.275163,122.275163,0.95,0.95,24.4550326,0,244.550326,122.275163,122.275163,122.275163,122.275163,0.28,0.28,0,battery_operator_418,way/24237879-220
battery_li_ion419,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,72.43683725,72.43683725,0.95,0.95,14.48736745,0,144.8736745,72.43683725,72.43683725,72.43683725,72.43683725,0.28,0.28,0,battery_operator_419,way/24258096-380
battery_li_ion420,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,37.56844177,37.56844177,0.95,0.95,7.513688353,0,75.13688353,37.56844177,37.56844177,37.56844177,37.56844177,0.28,0.28,0,battery_operator_420,way/24262656-220
battery_li_ion421,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,43.78925127,43.78925127,0.95,0.95,8.757850253,0,87.57850253,43.78925127,43.78925127,43.78925127,43.78925127,0.28,0.28,0,battery_operator_421,way/24262656-380
battery_li_ion422,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,33.80634508,33.80634508,0.95,0.95,6.761269016,0,67.61269016,33.80634508,33.80634508,33.80634508,33.80634508,0.28,0.28,0,battery_operator_422,way/24267175-220
battery_li_ion423,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,35.88880208,35.88880208,0.95,0.95,7.177760416,0,71.77760416,35.88880208,35.88880208,35.88880208,35.88880208,0.28,0.28,0,battery_operator_423,way/24268944-380
battery_li_ion424,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,37.54371177,37.54371177,0.95,0.95,7.508742353,0,75.08742353,37.54371177,37.54371177,37.54371177,37.54371177,0.28,0.28,0,battery_operator_424,way/24272339-380
battery_li_ion425,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,63.37034175,63.37034175,0.95,0.95,12.67406835,0,126.7406835,63.37034175,63.37034175,63.37034175,63.37034175,0.28,0.28,0,battery_operator_425,way/24272541-220
battery_li_ion426,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,17.29220608,17.29220608,0.95,0.95,3.458441216,0,34.58441216,17.29220608,17.29220608,17.29220608,17.29220608,0.28,0.28,0,battery_operator_426,way/24280460-380
battery_li_ion427,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,46.59392677,46.59392677,0.95,0.95,9.318785353,0,93.18785353,46.59392677,46.59392677,46.59392677,46.59392677,0.28,0.28,0,battery_operator_427,way/24413992-380
battery_li_ion428,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,16.06016808,16.06016808,0.95,0.95,3.212033616,0,32.12033616,16.06016808,16.06016808,16.06016808,16.06016808,0.28,0.28,0,battery_operator_428,way/24414688-220
battery_li_ion429,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_429,way/24415232-220
battery_li_ion430,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,25.53891308,25.53891308,0.95,0.95,5.107782616,0,51.07782616,25.53891308,25.53891308,25.53891308,25.53891308,0.28,0.28,0,battery_operator_430,way/24462228-220
battery_li_ion431,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.56053308,14.56053308,0.95,0.95,2.912106616,0,29.12106616,14.56053308,14.56053308,14.56053308,14.56053308,0.28,0.28,0,battery_operator_431,way/24462317-220
battery_li_ion432,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_432,way/24462426-220
battery_li_ion433,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.59952308,14.59952308,0.95,0.95,2.919904616,0,29.19904616,14.59952308,14.59952308,14.59952308,14.59952308,0.28,0.28,0,battery_operator_433,way/24462426-380
battery_li_ion434,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.56713308,14.56713308,0.95,0.95,2.913426616,0,29.13426616,14.56713308,14.56713308,14.56713308,14.56713308,0.28,0.28,0,battery_operator_434,way/24478889-220
battery_li_ion435,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,22.34251808,22.34251808,0.95,0.95,4.468503616,0,44.68503616,22.34251808,22.34251808,22.34251808,22.34251808,0.28,0.28,0,battery_operator_435,way/24478889-380
battery_li_ion436,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_436,way/24479003-220
battery_li_ion437,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_437,way/24479003-380
battery_li_ion438,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55769308,14.55769308,0.95,0.95,2.911538616,0,29.11538616,14.55769308,14.55769308,14.55769308,14.55769308,0.28,0.28,0,battery_operator_438,way/24479984-220
battery_li_ion439,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.57858308,14.57858308,0.95,0.95,2.915716616,0,29.15716616,14.57858308,14.57858308,14.57858308,14.57858308,0.28,0.28,0,battery_operator_439,way/24479984-380
battery_li_ion440,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,40.44026177,40.44026177,0.95,0.95,8.088052353,0,80.88052353,40.44026177,40.44026177,40.44026177,40.44026177,0.28,0.28,0,battery_operator_440,way/24493551-380
battery_li_ion441,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,45.47402177,45.47402177,0.95,0.95,9.094804353,0,90.94804353,45.47402177,45.47402177,45.47402177,45.47402177,0.28,0.28,0,battery_operator_441,way/24502420-380
battery_li_ion442,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,18.42808558,18.42808558,0.95,0.95,3.685617116,0,36.85617116,18.42808558,18.42808558,18.42808558,18.42808558,0.28,0.28,0,battery_operator_442,way/24604789-380
battery_li_ion443,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.58860708,14.58860708,0.95,0.95,2.917721416,0,29.17721416,14.58860708,14.58860708,14.58860708,14.58860708,0.28,0.28,0,battery_operator_443,way/24667346-220
battery_li_ion444,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_444,way/24667346-380
battery_li_ion445,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,99.79136805,99.79136805,0.95,0.95,19.95827361,0,199.5827361,99.79136805,99.79136805,99.79136805,99.79136805,0.28,0.28,0,battery_operator_445,way/24685992-380
battery_li_ion446,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,129.9168605,129.9168605,0.95,0.95,25.9833721,0,259.833721,129.9168605,129.9168605,129.9168605,129.9168605,0.28,0.28,0,battery_operator_446,way/24705761-220
battery_li_ion447,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,82.217144,82.217144,0.95,0.95,16.4434288,0,164.434288,82.217144,82.217144,82.217144,82.217144,0.28,0.28,0,battery_operator_447,way/24705761-380
battery_li_ion448,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,96.6567635,96.6567635,0.95,0.95,19.3313527,0,193.313527,96.6567635,96.6567635,96.6567635,96.6567635,0.28,0.28,0,battery_operator_448,way/24757392-380
battery_li_ion449,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,80.6131125,80.6131125,0.95,0.95,16.1226225,0,161.226225,80.6131125,80.6131125,80.6131125,80.6131125,0.28,0.28,0,battery_operator_449,way/24757393-380
battery_li_ion450,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,105.4020645,105.4020645,0.95,0.95,21.0804129,0,210.804129,105.4020645,105.4020645,105.4020645,105.4020645,0.28,0.28,0,battery_operator_450,way/24757833-380
battery_li_ion451,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,92.8188045,92.8188045,0.95,0.95,18.5637609,0,185.637609,92.8188045,92.8188045,92.8188045,92.8188045,0.28,0.28,0,battery_operator_451,way/24758329-380
battery_li_ion452,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,127.936298,127.936298,0.95,0.95,25.5872596,0,255.872596,127.936298,127.936298,127.936298,127.936298,0.28,0.28,0,battery_operator_452,way/24759324-220
battery_li_ion453,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,82.6458165,82.6458165,0.95,0.95,16.5291633,0,165.291633,82.6458165,82.6458165,82.6458165,82.6458165,0.28,0.28,0,battery_operator_453,way/24765111-220
battery_li_ion454,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,125.5903805,125.5903805,0.95,0.95,25.1180761,0,251.180761,125.5903805,125.5903805,125.5903805,125.5903805,0.28,0.28,0,battery_operator_454,way/24768051-220
battery_li_ion455,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,18.14817208,18.14817208,0.95,0.95,3.629634416,0,36.29634416,18.14817208,18.14817208,18.14817208,18.14817208,0.28,0.28,0,battery_operator_455,way/24799890-220
battery_li_ion456,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.59712708,14.59712708,0.95,0.95,2.919425416,0,29.19425416,14.59712708,14.59712708,14.59712708,14.59712708,0.28,0.28,0,battery_operator_456,way/24799890-380
battery_li_ion457,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,41.85338258,41.85338258,0.95,0.95,8.370676516,0,83.70676516,41.85338258,41.85338258,41.85338258,41.85338258,0.28,0.28,0,battery_operator_457,way/24815262-220
battery_li_ion458,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_458,way/24839976-220
battery_li_ion459,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_459,way/24839976-380
battery_li_ion460,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.59815308,14.59815308,0.95,0.95,2.919630616,0,29.19630616,14.59815308,14.59815308,14.59815308,14.59815308,0.28,0.28,0,battery_operator_460,way/24858617-220
battery_li_ion461,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.73726008,14.73726008,0.95,0.95,2.947452016,0,29.47452016,14.73726008,14.73726008,14.73726008,14.73726008,0.28,0.28,0,battery_operator_461,way/24921206-220
battery_li_ion462,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.56458308,14.56458308,0.95,0.95,2.912916616,0,29.12916616,14.56458308,14.56458308,14.56458308,14.56458308,0.28,0.28,0,battery_operator_462,way/24921206-380
battery_li_ion463,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,91.7057065,91.7057065,0.95,0.95,18.3411413,0,183.411413,91.7057065,91.7057065,91.7057065,91.7057065,0.28,0.28,0,battery_operator_463,way/24976300-220
battery_li_ion464,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,116.7516315,116.7516315,0.95,0.95,23.3503263,0,233.503263,116.7516315,116.7516315,116.7516315,116.7516315,0.28,0.28,0,battery_operator_464,way/24976300-380
battery_li_ion465,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,18.42891358,18.42891358,0.95,0.95,3.685782716,0,36.85782716,18.42891358,18.42891358,18.42891358,18.42891358,0.28,0.28,0,battery_operator_465,way/25043127-380
battery_li_ion466,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,21.31908258,21.31908258,0.95,0.95,4.263816516,0,42.63816516,21.31908258,21.31908258,21.31908258,21.31908258,0.28,0.28,0,battery_operator_466,way/25044557-380
battery_li_ion467,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.58956308,14.58956308,0.95,0.95,2.917912616,0,29.17912616,14.58956308,14.58956308,14.58956308,14.58956308,0.28,0.28,0,battery_operator_467,way/25051880-220
battery_li_ion468,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,52.00517765,52.00517765,0.95,0.95,10.40103553,0,104.0103553,52.00517765,52.00517765,52.00517765,52.00517765,0.28,0.28,0,battery_operator_468,way/25306752-220
battery_li_ion469,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,42.04156014,42.04156014,0.95,0.95,8.408312028,0,84.08312028,42.04156014,42.04156014,42.04156014,42.04156014,0.28,0.28,0,battery_operator_469,way/25306752-380
battery_li_ion470,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,152.0886511,152.0886511,0.95,0.95,30.41773022,0,304.1773022,152.0886511,152.0886511,152.0886511,152.0886511,0.28,0.28,0,battery_operator_470,way/25306938-380
battery_li_ion471,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,21.53379108,21.53379108,0.95,0.95,4.306758216,0,43.06758216,21.53379108,21.53379108,21.53379108,21.53379108,0.28,0.28,0,battery_operator_471,way/25426571-380
battery_li_ion472,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,40.07207214,40.07207214,0.95,0.95,8.014414428,0,80.14414428,40.07207214,40.07207214,40.07207214,40.07207214,0.28,0.28,0,battery_operator_472,way/254326606-380
battery_li_ion473,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,22.20324858,22.20324858,0.95,0.95,4.440649716,0,44.40649716,22.20324858,22.20324858,22.20324858,22.20324858,0.28,0.28,0,battery_operator_473,way/25506770-380
battery_li_ion474,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,86.40289965,86.40289965,0.95,0.95,17.28057993,0,172.8057993,86.40289965,86.40289965,86.40289965,86.40289965,0.28,0.28,0,battery_operator_474,way/25746125-380
battery_li_ion475,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,34.30567364,34.30567364,0.95,0.95,6.861134728,0,68.61134728,34.30567364,34.30567364,34.30567364,34.30567364,0.28,0.28,0,battery_operator_475,way/25786404-220
battery_li_ion476,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,31.66198364,31.66198364,0.95,0.95,6.332396728,0,63.32396728,31.66198364,31.66198364,31.66198364,31.66198364,0.28,0.28,0,battery_operator_476,way/25786404-380
battery_li_ion477,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,31.34310808,31.34310808,0.95,0.95,6.268621616,0,62.68621616,31.34310808,31.34310808,31.34310808,31.34310808,0.28,0.28,0,battery_operator_477,way/25943440-220
battery_li_ion478,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,21.32265208,21.32265208,0.95,0.95,4.264530416,0,42.64530416,21.32265208,21.32265208,21.32265208,21.32265208,0.28,0.28,0,battery_operator_478,way/25943440-380
battery_li_ion479,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,72.16738155,72.16738155,0.95,0.95,14.43347631,0,144.3347631,72.16738155,72.16738155,72.16738155,72.16738155,0.28,0.28,0,battery_operator_479,way/259561755-380
battery_li_ion480,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,20.26329558,20.26329558,0.95,0.95,4.052659116,0,40.52659116,20.26329558,20.26329558,20.26329558,20.26329558,0.28,0.28,0,battery_operator_480,way/25992879-380
battery_li_ion481,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,72.8152555,72.8152555,0.95,0.95,14.5630511,0,145.630511,72.8152555,72.8152555,72.8152555,72.8152555,0.28,0.28,0,battery_operator_481,way/26245195-220
battery_li_ion482,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,76.7886945,76.7886945,0.95,0.95,15.3577389,0,153.577389,76.7886945,76.7886945,76.7886945,76.7886945,0.28,0.28,0,battery_operator_482,way/26245195-380
battery_li_ion483,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,31.64778864,31.64778864,0.95,0.95,6.329557728,0,63.29557728,31.64778864,31.64778864,31.64778864,31.64778864,0.28,0.28,0,battery_operator_483,way/26260052-380
battery_li_ion484,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,23.77166558,23.77166558,0.95,0.95,4.754333116,0,47.54333116,23.77166558,23.77166558,23.77166558,23.77166558,0.28,0.28,0,battery_operator_484,way/26291794-380
battery_li_ion485,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,41.36680358,41.36680358,0.95,0.95,8.273360716,0,82.73360716,41.36680358,41.36680358,41.36680358,41.36680358,0.28,0.28,0,battery_operator_485,way/26383042-380
battery_li_ion486,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,57.55803915,57.55803915,0.95,0.95,11.51160783,0,115.1160783,57.55803915,57.55803915,57.55803915,57.55803915,0.28,0.28,0,battery_operator_486,way/26403575-380
battery_li_ion487,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,50.04349915,50.04349915,0.95,0.95,10.00869983,0,100.0869983,50.04349915,50.04349915,50.04349915,50.04349915,0.28,0.28,0,battery_operator_487,way/26404600-380
battery_li_ion488,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,37.52941177,37.52941177,0.95,0.95,7.505882353,0,75.05882353,37.52941177,37.52941177,37.52941177,37.52941177,0.28,0.28,0,battery_operator_488,way/26455019-220
battery_li_ion489,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,180.4155775,180.4155775,0.95,0.95,36.0831155,0,360.831155,180.4155775,180.4155775,180.4155775,180.4155775,0.28,0.28,0,battery_operator_489,way/26472665-220
battery_li_ion490,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,156.843678,156.843678,0.95,0.95,31.3687356,0,313.687356,156.843678,156.843678,156.843678,156.843678,0.28,0.28,0,battery_operator_490,way/26472665-380
battery_li_ion491,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,65.74443125,65.74443125,0.95,0.95,13.14888625,0,131.4888625,65.74443125,65.74443125,65.74443125,65.74443125,0.28,0.28,0,battery_operator_491,way/26474759-380
battery_li_ion492,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,21.85209458,21.85209458,0.95,0.95,4.370418916,0,43.70418916,21.85209458,21.85209458,21.85209458,21.85209458,0.28,0.28,0,battery_operator_492,way/26593935-380
battery_li_ion493,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,179.9880155,179.9880155,0.95,0.95,35.9976031,0,359.976031,179.9880155,179.9880155,179.9880155,179.9880155,0.28,0.28,0,battery_operator_493,way/266684854-380
battery_li_ion494,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,25.82975358,25.82975358,0.95,0.95,5.165950716,0,51.65950716,25.82975358,25.82975358,25.82975358,25.82975358,0.28,0.28,0,battery_operator_494,way/26777313-380
battery_li_ion495,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,50.62171615,50.62171615,0.95,0.95,10.12434323,0,101.2434323,50.62171615,50.62171615,50.62171615,50.62171615,0.28,0.28,0,battery_operator_495,way/26814283-380
battery_li_ion496,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,17.90076508,17.90076508,0.95,0.95,3.580153016,0,35.80153016,17.90076508,17.90076508,17.90076508,17.90076508,0.28,0.28,0,battery_operator_496,way/26927264-380
battery_li_ion497,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,169.7843221,169.7843221,0.95,0.95,33.95686442,0,339.5686442,169.7843221,169.7843221,169.7843221,169.7843221,0.28,0.28,0,battery_operator_497,way/27124619-220
battery_li_ion498,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,61.646925,61.646925,0.95,0.95,12.329385,0,123.29385,61.646925,61.646925,61.646925,61.646925,0.28,0.28,0,battery_operator_498,way/27149550-220
battery_li_ion499,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,67.533383,67.533383,0.95,0.95,13.5066766,0,135.066766,67.533383,67.533383,67.533383,67.533383,0.28,0.28,0,battery_operator_499,way/27149550-380
battery_li_ion500,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,52.2,52.2,0.95,0.95,10.44,0,104.4,52.2,52.2,52.2,52.2,0.28,0.28,0,battery_operator_500,way/274603394-380
battery_li_ion501,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,59.86135675,59.86135675,0.95,0.95,11.97227135,0,119.7227135,59.86135675,59.86135675,59.86135675,59.86135675,0.28,0.28,0,battery_operator_501,way/274621059-220
battery_li_ion502,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,20.58858708,20.58858708,0.95,0.95,4.117717416,0,41.17717416,20.58858708,20.58858708,20.58858708,20.58858708,0.28,0.28,0,battery_operator_502,way/274630377-220
battery_li_ion503,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,19.11375708,19.11375708,0.95,0.95,3.822751416,0,38.22751416,19.11375708,19.11375708,19.11375708,19.11375708,0.28,0.28,0,battery_operator_503,way/274630377-380
battery_li_ion504,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.60972308,14.60972308,0.95,0.95,2.921944616,0,29.21944616,14.60972308,14.60972308,14.60972308,14.60972308,0.28,0.28,0,battery_operator_504,way/275138524-380
battery_li_ion505,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,146.2405166,146.2405166,0.95,0.95,29.24810332,0,292.4810332,146.2405166,146.2405166,146.2405166,146.2405166,0.28,0.28,0,battery_operator_505,way/275466323
battery_li_ion506,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,143.5848766,143.5848766,0.95,0.95,28.71697532,0,287.1697532,143.5848766,143.5848766,143.5848766,143.5848766,0.28,0.28,0,battery_operator_506,way/275466323-380
battery_li_ion507,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,165.1982396,165.1982396,0.95,0.95,33.03964792,0,330.3964792,165.1982396,165.1982396,165.1982396,165.1982396,0.28,0.28,0,battery_operator_507,way/27646106-220
battery_li_ion508,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,37.54553177,37.54553177,0.95,0.95,7.509106353,0,75.09106353,37.54553177,37.54553177,37.54553177,37.54553177,0.28,0.28,0,battery_operator_508,way/27739871-220
battery_li_ion509,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,45.03907727,45.03907727,0.95,0.95,9.007815453,0,90.07815453,45.03907727,45.03907727,45.03907727,45.03907727,0.28,0.28,0,battery_operator_509,way/27739871-380
battery_li_ion510,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,29.84135358,29.84135358,0.95,0.95,5.968270716,0,59.68270716,29.84135358,29.84135358,29.84135358,29.84135358,0.28,0.28,0,battery_operator_510,way/27871140-220
battery_li_ion511,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_511,way/27919734-220
battery_li_ion512,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.55513308,14.55513308,0.95,0.95,2.911026616,0,29.11026616,14.55513308,14.55513308,14.55513308,14.55513308,0.28,0.28,0,battery_operator_512,way/27919734-380
battery_li_ion513,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,166.2861256,166.2861256,0.95,0.95,33.25722512,0,332.5722512,166.2861256,166.2861256,166.2861256,166.2861256,0.28,0.28,0,battery_operator_513,way/28008024-220
