,demand_volume,demand_volume_energy,market_id,max_price,min_price,node,only_hours,price,product_end,product_start,simulation,supply_volume,supply_volume_energy,time
380,-0,-0,redispatch,,,west,,100.77,2023-01-05 23:00:00,2023-01-05 22:00:00,example_05b_base,4.5,4.5,2023-01-05 22:00:00
381,4.5,4.5,redispatch,,,north,,38.649,2023-01-06 00:00:00,2023-01-05 23:00:00,example_05b_base,0,0,2023-01-05 23:00:00
382,-0,-0,redispatch,,,east,,69.708,2023-01-06 00:00:00,2023-01-05 23:00:00,example_05b_base,0,0,2023-01-05 23:00:00
383,-0,-0,redispatch,,,west,,100.77,2023-01-06 00:00:00,2023-01-05 23:00:00,example_05b_base,14.5,14.5,2023-01-05 23:00:00
384,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 01:00:00,2023-01-06 00:00:00,example_05b_base,60,60,2023-01-06 00:00:00
385,60,60,EOM,100,100,,,100,2023-01-06 02:00:00,2023-01-06 01:00:00,example_05b_base,60,60,2023-01-06 01:00:00
386,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 03:00:00,2023-01-06 02:00:00,example_05b_base,60,60,2023-01-06 02:00:00
387,60,60,EOM,100,100,,,100,2023-01-06 04:00:00,2023-01-06 03:00:00,example_05b_base,60,60,2023-01-06 03:00:00
388,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 05:00:00,2023-01-06 04:00:00,example_05b_base,60,60,2023-01-06 04:00:00
389,60,60,EOM,100,100,,,100,2023-01-06 06:00:00,2023-01-06 05:00:00,example_05b_base,60,60,2023-01-06 05:00:00
390,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 07:00:00,2023-01-06 06:00:00,example_05b_base,60,60,2023-01-06 06:00:00
391,60,60,EOM,100,100,,,100,2023-01-06 08:00:00,2023-01-06 07:00:00,example_05b_base,60,60,2023-01-06 07:00:00
392,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 09:00:00,2023-01-06 08:00:00,example_05b_base,60,60,2023-01-06 08:00:00
393,60,60,EOM,100,100,,,100,2023-01-06 10:00:00,2023-01-06 09:00:00,example_05b_base,60,60,2023-01-06 09:00:00
394,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 11:00:00,2023-01-06 10:00:00,example_05b_base,60,60,2023-01-06 10:00:00
395,60,60,EOM,100,100,,,100,2023-01-06 12:00:00,2023-01-06 11:00:00,example_05b_base,60,60,2023-01-06 11:00:00
396,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 13:00:00,2023-01-06 12:00:00,example_05b_base,60,60,2023-01-06 12:00:00
397,60,60,EOM,100,100,,,100,2023-01-06 14:00:00,2023-01-06 13:00:00,example_05b_base,60,60,2023-01-06 13:00:00
398,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 15:00:00,2023-01-06 14:00:00,example_05b_base,60,60,2023-01-06 14:00:00
399,60,60,EOM,100,100,,,100,2023-01-06 16:00:00,2023-01-06 15:00:00,example_05b_base,60,60,2023-01-06 15:00:00
400,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 17:00:00,2023-01-06 16:00:00,example_05b_base,60,60,2023-01-06 16:00:00
401,60,60,EOM,100,100,,,100,2023-01-06 18:00:00,2023-01-06 17:00:00,example_05b_base,60,60,2023-01-06 17:00:00
402,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 19:00:00,2023-01-06 18:00:00,example_05b_base,60,60,2023-01-06 18:00:00
403,60,60,EOM,100,100,,,100,2023-01-06 20:00:00,2023-01-06 19:00:00,example_05b_base,60,60,2023-01-06 19:00:00
404,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 21:00:00,2023-01-06 20:00:00,example_05b_base,60,60,2023-01-06 20:00:00
405,60,60,EOM,100,100,,,100,2023-01-06 22:00:00,2023-01-06 21:00:00,example_05b_base,60,60,2023-01-06 21:00:00
406,60,60,EOM,100.48,100.48,,,100.48,2023-01-06 23:00:00,2023-01-06 22:00:00,example_05b_base,60,60,2023-01-06 22:00:00
407,60,60,EOM,100,100,,,100,2023-01-07 00:00:00,2023-01-06 23:00:00,example_05b_base,60,60,2023-01-06 23:00:00
408,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 01:00:00,2023-01-06 00:00:00,example_05b_base,0,0,2023-01-06 00:00:00
409,-0,-0,redispatch,,,east,,69.347,2023-01-06 01:00:00,2023-01-06 00:00:00,example_05b_base,0,0,2023-01-06 00:00:00
410,-0,-0,redispatch,,,west,,100.48,2023-01-06 01:00:00,2023-01-06 00:00:00,example_05b_base,4.5,4.5,2023-01-06 00:00:00
411,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 02:00:00,2023-01-06 01:00:00,example_05b_base,0,0,2023-01-06 01:00:00
412,-0,-0,redispatch,,,east,,69.347,2023-01-06 02:00:00,2023-01-06 01:00:00,example_05b_base,0,0,2023-01-06 01:00:00
413,-0,-0,redispatch,,,west,,100.48,2023-01-06 02:00:00,2023-01-06 01:00:00,example_05b_base,14.5,14.5,2023-01-06 01:00:00
414,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 03:00:00,2023-01-06 02:00:00,example_05b_base,0,0,2023-01-06 02:00:00
415,-0,-0,redispatch,,,east,,69.347,2023-01-06 03:00:00,2023-01-06 02:00:00,example_05b_base,0,0,2023-01-06 02:00:00
416,-0,-0,redispatch,,,west,,100.48,2023-01-06 03:00:00,2023-01-06 02:00:00,example_05b_base,4.5,4.5,2023-01-06 02:00:00
417,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 04:00:00,2023-01-06 03:00:00,example_05b_base,0,0,2023-01-06 03:00:00
418,-0,-0,redispatch,,,east,,69.347,2023-01-06 04:00:00,2023-01-06 03:00:00,example_05b_base,0,0,2023-01-06 03:00:00
419,-0,-0,redispatch,,,west,,100.48,2023-01-06 04:00:00,2023-01-06 03:00:00,example_05b_base,14.5,14.5,2023-01-06 03:00:00
420,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 05:00:00,2023-01-06 04:00:00,example_05b_base,0,0,2023-01-06 04:00:00
421,-0,-0,redispatch,,,east,,69.347,2023-01-06 05:00:00,2023-01-06 04:00:00,example_05b_base,0,0,2023-01-06 04:00:00
422,-0,-0,redispatch,,,west,,100.48,2023-01-06 05:00:00,2023-01-06 04:00:00,example_05b_base,4.5,4.5,2023-01-06 04:00:00
423,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 06:00:00,2023-01-06 05:00:00,example_05b_base,0,0,2023-01-06 05:00:00
424,-0,-0,redispatch,,,east,,69.347,2023-01-06 06:00:00,2023-01-06 05:00:00,example_05b_base,0,0,2023-01-06 05:00:00
425,-0,-0,redispatch,,,west,,100.48,2023-01-06 06:00:00,2023-01-06 05:00:00,example_05b_base,14.5,14.5,2023-01-06 05:00:00
426,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 07:00:00,2023-01-06 06:00:00,example_05b_base,0,0,2023-01-06 06:00:00
427,-0,-0,redispatch,,,east,,69.347,2023-01-06 07:00:00,2023-01-06 06:00:00,example_05b_base,0,0,2023-01-06 06:00:00
428,-0,-0,redispatch,,,west,,100.48,2023-01-06 07:00:00,2023-01-06 06:00:00,example_05b_base,4.5,4.5,2023-01-06 06:00:00
429,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 08:00:00,2023-01-06 07:00:00,example_05b_base,0,0,2023-01-06 07:00:00
430,-0,-0,redispatch,,,east,,69.347,2023-01-06 08:00:00,2023-01-06 07:00:00,example_05b_base,0,0,2023-01-06 07:00:00
431,-0,-0,redispatch,,,west,,100.48,2023-01-06 08:00:00,2023-01-06 07:00:00,example_05b_base,14.5,14.5,2023-01-06 07:00:00
432,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 09:00:00,2023-01-06 08:00:00,example_05b_base,0,0,2023-01-06 08:00:00
433,-0,-0,redispatch,,,east,,69.347,2023-01-06 09:00:00,2023-01-06 08:00:00,example_05b_base,0,0,2023-01-06 08:00:00
434,-0,-0,redispatch,,,west,,100.48,2023-01-06 09:00:00,2023-01-06 08:00:00,example_05b_base,4.5,4.5,2023-01-06 08:00:00
435,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 10:00:00,2023-01-06 09:00:00,example_05b_base,0,0,2023-01-06 09:00:00
436,-0,-0,redispatch,,,east,,69.347,2023-01-06 10:00:00,2023-01-06 09:00:00,example_05b_base,0,0,2023-01-06 09:00:00
437,-0,-0,redispatch,,,west,,100.48,2023-01-06 10:00:00,2023-01-06 09:00:00,example_05b_base,14.5,14.5,2023-01-06 09:00:00
438,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 11:00:00,2023-01-06 10:00:00,example_05b_base,0,0,2023-01-06 10:00:00
439,-0,-0,redispatch,,,east,,69.347,2023-01-06 11:00:00,2023-01-06 10:00:00,example_05b_base,0,0,2023-01-06 10:00:00
440,-0,-0,redispatch,,,west,,100.48,2023-01-06 11:00:00,2023-01-06 10:00:00,example_05b_base,4.5,4.5,2023-01-06 10:00:00
441,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 12:00:00,2023-01-06 11:00:00,example_05b_base,0,0,2023-01-06 11:00:00
442,-0,-0,redispatch,,,east,,69.347,2023-01-06 12:00:00,2023-01-06 11:00:00,example_05b_base,0,0,2023-01-06 11:00:00
443,-0,-0,redispatch,,,west,,100.48,2023-01-06 12:00:00,2023-01-06 11:00:00,example_05b_base,14.5,14.5,2023-01-06 11:00:00
444,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 13:00:00,2023-01-06 12:00:00,example_05b_base,0,0,2023-01-06 12:00:00
445,-0,-0,redispatch,,,east,,69.347,2023-01-06 13:00:00,2023-01-06 12:00:00,example_05b_base,0,0,2023-01-06 12:00:00
446,-0,-0,redispatch,,,west,,100.48,2023-01-06 13:00:00,2023-01-06 12:00:00,example_05b_base,4.5,4.5,2023-01-06 12:00:00
447,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 14:00:00,2023-01-06 13:00:00,example_05b_base,0,0,2023-01-06 13:00:00
448,-0,-0,redispatch,,,east,,69.347,2023-01-06 14:00:00,2023-01-06 13:00:00,example_05b_base,0,0,2023-01-06 13:00:00
449,-0,-0,redispatch,,,west,,100.48,2023-01-06 14:00:00,2023-01-06 13:00:00,example_05b_base,14.5,14.5,2023-01-06 13:00:00
450,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 15:00:00,2023-01-06 14:00:00,example_05b_base,0,0,2023-01-06 14:00:00
451,-0,-0,redispatch,,,east,,69.347,2023-01-06 15:00:00,2023-01-06 14:00:00,example_05b_base,0,0,2023-01-06 14:00:00
452,-0,-0,redispatch,,,west,,100.48,2023-01-06 15:00:00,2023-01-06 14:00:00,example_05b_base,4.5,4.5,2023-01-06 14:00:00
453,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 16:00:00,2023-01-06 15:00:00,example_05b_base,0,0,2023-01-06 15:00:00
454,-0,-0,redispatch,,,east,,69.347,2023-01-06 16:00:00,2023-01-06 15:00:00,example_05b_base,0,0,2023-01-06 15:00:00
455,-0,-0,redispatch,,,west,,100.48,2023-01-06 16:00:00,2023-01-06 15:00:00,example_05b_base,14.5,14.5,2023-01-06 15:00:00
456,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 17:00:00,2023-01-06 16:00:00,example_05b_base,0,0,2023-01-06 16:00:00
457,-0,-0,redispatch,,,east,,69.347,2023-01-06 17:00:00,2023-01-06 16:00:00,example_05b_base,0,0,2023-01-06 16:00:00
458,-0,-0,redispatch,,,west,,100.48,2023-01-06 17:00:00,2023-01-06 16:00:00,example_05b_base,4.5,4.5,2023-01-06 16:00:00
459,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 18:00:00,2023-01-06 17:00:00,example_05b_base,0,0,2023-01-06 17:00:00
460,-0,-0,redispatch,,,east,,69.347,2023-01-06 18:00:00,2023-01-06 17:00:00,example_05b_base,0,0,2023-01-06 17:00:00
461,-0,-0,redispatch,,,west,,100.48,2023-01-06 18:00:00,2023-01-06 17:00:00,example_05b_base,14.5,14.5,2023-01-06 17:00:00
462,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 19:00:00,2023-01-06 18:00:00,example_05b_base,0,0,2023-01-06 18:00:00
463,-0,-0,redispatch,,,east,,69.347,2023-01-06 19:00:00,2023-01-06 18:00:00,example_05b_base,0,0,2023-01-06 18:00:00
464,-0,-0,redispatch,,,west,,100.48,2023-01-06 19:00:00,2023-01-06 18:00:00,example_05b_base,4.5,4.5,2023-01-06 18:00:00
465,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 20:00:00,2023-01-06 19:00:00,example_05b_base,0,0,2023-01-06 19:00:00
466,-0,-0,redispatch,,,east,,69.347,2023-01-06 20:00:00,2023-01-06 19:00:00,example_05b_base,0,0,2023-01-06 19:00:00
467,-0,-0,redispatch,,,west,,100.48,2023-01-06 20:00:00,2023-01-06 19:00:00,example_05b_base,14.5,14.5,2023-01-06 19:00:00
468,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 21:00:00,2023-01-06 20:00:00,example_05b_base,0,0,2023-01-06 20:00:00
469,-0,-0,redispatch,,,east,,69.347,2023-01-06 21:00:00,2023-01-06 20:00:00,example_05b_base,0,0,2023-01-06 20:00:00
470,-0,-0,redispatch,,,west,,100.48,2023-01-06 21:00:00,2023-01-06 20:00:00,example_05b_base,4.5,4.5,2023-01-06 20:00:00
471,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 22:00:00,2023-01-06 21:00:00,example_05b_base,0,0,2023-01-06 21:00:00
472,-0,-0,redispatch,,,east,,69.347,2023-01-06 22:00:00,2023-01-06 21:00:00,example_05b_base,0,0,2023-01-06 21:00:00
473,-0,-0,redispatch,,,west,,100.48,2023-01-06 22:00:00,2023-01-06 21:00:00,example_05b_base,14.5,14.5,2023-01-06 21:00:00
474,4.5,4.5,redispatch,,,north,,38.217,2023-01-06 23:00:00,2023-01-06 22:00:00,example_05b_base,0,0,2023-01-06 22:00:00
475,-0,-0,redispatch,,,east,,69.347,2023-01-06 23:00:00,2023-01-06 22:00:00,example_05b_base,0,0,2023-01-06 22:00:00
476,-0,-0,redispatch,,,west,,100.48,2023-01-06 23:00:00,2023-01-06 22:00:00,example_05b_base,4.5,4.5,2023-01-06 22:00:00
477,4.5,4.5,redispatch,,,north,,38.217,2023-01-07 00:00:00,2023-01-06 23:00:00,example_05b_base,0,0,2023-01-06 23:00:00
478,-0,-0,redispatch,,,east,,69.347,2023-01-07 00:00:00,2023-01-06 23:00:00,example_05b_base,0,0,2023-01-06 23:00:00
479,-0,-0,redispatch,,,west,,100.48,2023-01-07 00:00:00,2023-01-06 23:00:00,example_05b_base,14.5,14.5,2023-01-06 23:00:00
