datetime,demand_CRM_pos,demand_CRM_neg,demand_EOM_north,demand_EOM_east,demand_EOM_west,demand_EOM_south
2019-07-13 16:45:00,3841,2875,8263.04,8263.04,19624.72,15493.199999999999
2019-07-13 17:00:00,3841,2875,8284.16,8284.16,19674.88,15532.8
2019-07-13 17:15:00,3841,2875,8288.0,8288.0,19684.0,15540.0
2019-07-13 17:30:00,3841,2875,8243.2,8243.2,19577.6,15456.0
2019-07-13 17:45:00,3841,2875,8206.08,8206.08,19489.44,15386.4
2019-07-13 18:00:00,3841,2875,8180.4800000000005,8180.4800000000005,19428.64,15338.4
2019-07-13 18:15:00,3841,2875,8103.680000000001,8103.680000000001,19246.24,15194.400000000001
2019-07-13 18:30:00,3841,2875,8088.96,8088.96,19211.28,15166.8
2019-07-13 18:45:00,3841,2875,8048.64,8048.64,19115.52,15091.199999999999
2019-07-13 19:00:00,3841,2875,7915.52,7915.52,18799.36,14841.599999999999
2019-07-13 19:15:00,3841,2875,7770.24,7770.24,18454.32,14569.199999999999
2019-07-13 19:30:00,3841,2875,7654.400000000001,7654.400000000001,18179.2,14352.0
2019-07-13 19:45:00,3841,2875,7575.04,7575.04,17990.72,14203.199999999999
2019-07-13 20:00:00,3841,2875,7550.08,7550.08,17931.44,14156.4
2019-07-13 20:15:00,3841,2875,7527.04,7527.04,17876.72,14113.199999999999
2019-07-13 20:30:00,3841,2875,7506.56,7506.56,17828.08,14074.8
2019-07-13 20:45:00,3841,2875,7516.8,7516.8,17852.4,14094.0
2019-07-13 21:00:00,3841,2875,7483.52,7483.52,17773.36,14031.6
2019-07-13 21:15:00,3841,2875,7406.08,7406.08,17589.44,13886.4
2019-07-13 21:30:00,3841,2875,7258.88,7258.88,17239.84,13610.4
2019-07-13 21:45:00,3841,2875,7179.52,7179.52,17051.36,13461.6
2019-07-13 22:00:00,3841,2875,7050.88,7050.88,16745.84,13220.4
2019-07-13 22:15:00,3841,2875,6945.92,6945.92,16496.56,13023.6
2019-07-13 22:30:00,3841,2875,6842.24,6842.24,16250.32,12829.199999999999
2019-07-13 22:45:00,3841,2875,6726.400000000001,6726.400000000001,15975.2,12612.0
2019-07-13 23:00:00,3841,2875,6627.2,6627.2,15739.6,12426.0
2019-07-13 23:15:00,3841,2875,6535.68,6535.68,15522.24,12254.4
2019-07-13 23:30:00,3841,2875,6443.52,6443.52,15303.36,12081.6
2019-07-13 23:45:00,3841,2875,6366.08,6366.08,15119.44,11936.4
2019-07-14 00:00:00,3841,2875,6266.88,6266.88,14883.84,11750.4
2019-07-14 00:15:00,3841,2875,6207.360000000001,6207.360000000001,14742.48,11638.8
2019-07-14 00:30:00,3841,2875,6152.96,6152.96,14613.28,11536.8
2019-07-14 00:45:00,3841,2875,6103.68,6103.68,14496.24,11444.4
2019-07-14 01:00:00,3841,2875,6015.36,6015.36,14286.48,11278.8
2019-07-14 01:15:00,3841,2875,5989.76,5989.76,14225.68,11230.8
2019-07-14 01:30:00,3841,2875,5965.4400000000005,5965.4400000000005,14167.92,11185.199999999999
2019-07-14 01:45:00,3841,2875,5931.52,5931.52,14087.36,11121.6
2019-07-14 02:00:00,3841,2875,5957.12,5957.12,14148.16,11169.6
2019-07-14 02:15:00,3841,2875,5948.8,5948.8,14128.4,11154.0
2019-07-14 02:30:00,3841,2875,5948.8,5948.8,14128.4,11154.0
2019-07-14 02:45:00,3841,2875,5928.96,5928.96,14081.28,11116.8
2019-07-14 03:00:00,3841,2875,5915.52,5915.52,14049.36,11091.6
2019-07-14 03:15:00,3841,2875,5921.28,5921.28,14063.04,11102.4
2019-07-14 03:30:00,3841,2875,5947.52,5947.52,14125.36,11151.6
2019-07-14 03:45:00,3841,2875,5824.0,5824.0,13832.0,10920.0
2019-07-14 04:00:00,3841,2875,5864.32,5864.32,13927.76,10995.6
2019-07-14 04:15:00,3841,2875,5920.0,5920.0,14060.0,11100.0
2019-07-14 04:30:00,3841,2875,5879.04,5879.04,13962.72,11023.199999999999
2019-07-14 04:45:00,3841,2875,5920.64,5920.64,14061.52,11101.199999999999
2019-07-14 05:00:00,3841,2875,5961.6,5961.6,14158.8,11178.0
2019-07-14 05:15:00,3841,2875,5984.0,5984.0,14212.0,11220.0
2019-07-14 05:30:00,3841,2875,6049.28,6049.28,14367.04,11342.4
2019-07-14 05:45:00,3841,2875,6106.24,6106.24,14502.32,11449.199999999999
2019-07-14 06:00:00,3841,2875,6125.4400000000005,6125.4400000000005,14547.92,11485.199999999999
2019-07-14 06:15:00,3841,2875,6197.12,6197.12,14718.16,11619.6
2019-07-14 06:30:00,3841,2875,6305.28,6305.28,14975.04,11822.4
2019-07-14 06:45:00,3841,2875,6382.08,6382.08,15157.44,11966.4
2019-07-14 07:00:00,3841,2875,6522.24,6522.24,15490.32,12229.199999999999
2019-07-14 07:15:00,3841,2875,6680.32,6680.32,15865.76,12525.6
2019-07-14 07:30:00,3841,2875,6816.64,6816.64,16189.52,12781.199999999999
2019-07-14 07:45:00,3841,2875,6931.84,6931.84,16463.12,12997.199999999999
2019-07-14 08:00:00,3841,2875,7036.8,7036.8,16712.4,13194.0
2019-07-14 08:15:00,3841,2875,7159.68,7159.68,17004.24,13424.4
2019-07-14 08:30:00,3841,2875,7295.360000000001,7295.360000000001,17326.48,13678.8
2019-07-14 08:45:00,3841,2875,7377.92,7377.92,17522.56,13833.6
2019-07-14 09:00:00,3841,2875,7514.88,7514.88,17847.84,14090.4
2019-07-14 09:15:00,3841,2875,7569.92,7569.92,17978.56,14193.6
2019-07-14 09:30:00,3841,2875,7658.88,7658.88,18189.84,14360.4
2019-07-14 09:45:00,3841,2875,7760.64,7760.64,18431.52,14551.199999999999
2019-07-14 10:00:00,3841,2875,7858.56,7858.56,18664.08,14734.8
2019-07-14 10:15:00,3841,2875,7941.12,7941.12,18860.16,14889.599999999999
2019-07-14 10:30:00,3841,2875,8003.84,8003.84,19009.12,15007.199999999999
2019-07-14 10:45:00,3841,2875,8005.12,8005.12,19012.16,15009.599999999999
2019-07-14 11:00:00,3841,2875,7964.16,7964.16,18914.88,14932.8
2019-07-14 11:15:00,3841,2875,7889.28,7889.28,18737.04,14792.4
2019-07-14 11:30:00,3841,2875,7843.2,7843.2,18627.6,14706.0
2019-07-14 11:45:00,3841,2875,7801.6,7801.6,18528.8,14628.0
2019-07-14 12:00:00,3841,2875,7758.72,7758.72,18426.96,14547.6
2019-07-14 12:15:00,3841,2875,7679.360000000001,7679.360000000001,18238.48,14398.8
2019-07-14 12:30:00,3841,2875,7686.400000000001,7686.400000000001,18255.2,14412.0
2019-07-14 12:45:00,3841,2875,7621.76,7621.76,18101.68,14290.8
2019-07-14 13:00:00,3841,2875,7550.08,7550.08,17931.44,14156.4
2019-07-14 13:15:00,3841,2875,7507.84,7507.84,17831.12,14077.199999999999
2019-07-14 13:30:00,3841,2875,7528.319999999999,7528.319999999999,17879.76,14115.599999999997
2019-07-14 13:45:00,3841,2875,7518.08,7518.08,17855.44,14096.4
2019-07-14 14:00:00,3841,2875,7505.28,7505.28,17825.04,14072.4
2019-07-14 14:15:00,3841,2875,7483.52,7483.52,17773.36,14031.6
2019-07-14 14:30:00,3841,2875,7445.76,7445.76,17683.68,13960.8
2019-07-14 14:45:00,3841,2875,7445.12,7445.12,17682.16,13959.6
2019-07-14 15:00:00,3841,2875,7398.400000000001,7398.400000000001,17571.2,13872.0
2019-07-14 15:15:00,3841,2875,7392.0,7392.0,17556.0,13860.0
2019-07-14 15:30:00,3841,2875,7436.8,7436.8,17662.4,13944.0
2019-07-14 15:45:00,3841,2875,7464.96,7464.96,17729.28,13996.8
2019-07-14 16:00:00,3841,2875,7566.08,7566.08,17969.44,14186.4
2019-07-14 16:15:00,3841,2875,7513.6,7513.6,17844.8,14088.0
2019-07-14 16:30:00,3841,2875,7534.72,7534.72,17894.96,14127.6
2019-07-14 16:45:00,3841,2875,7588.4800000000005,7588.4800000000005,18022.64,14228.4
2019-07-14 17:00:00,3841,2875,7656.96,7656.96,18185.28,14356.8
2019-07-14 17:15:00,3841,2875,7690.24,7690.24,18264.32,14419.199999999999
2019-07-14 17:30:00,3841,2875,7703.04,7703.04,18294.72,14443.199999999999
2019-07-14 17:45:00,3841,2875,7753.6,7753.6,18414.8,14538.0
2019-07-14 18:00:00,3841,2875,7724.8,7724.8,18346.4,14484.0
2019-07-14 18:15:00,3841,2875,7667.2,7667.2,18209.6,14376.0
2019-07-14 18:30:00,3841,2875,7626.88,7626.88,18113.84,14300.4
2019-07-14 18:45:00,3841,2875,7617.92,7617.92,18092.56,14283.6
2019-07-14 19:00:00,3841,2875,7612.16,7612.16,18078.88,14272.8
2019-07-14 19:15:00,3841,2875,7582.08,7582.08,18007.44,14216.4
2019-07-14 19:30:00,3841,2875,7514.88,7514.88,17847.84,14090.4
2019-07-14 19:45:00,3841,2875,7452.16,7452.16,17698.88,13972.8
2019-07-14 20:00:00,3841,2875,7468.8,7468.8,17738.4,14004.0
2019-07-14 20:15:00,3841,2875,7427.2,7427.2,17639.6,13926.0
2019-07-14 20:30:00,3841,2875,7453.4400000000005,7453.4400000000005,17701.920000000002,13975.199999999999
2019-07-14 20:45:00,3841,2875,7561.6,7561.6,17958.8,14178.0
2019-07-14 21:00:00,3841,2875,7568.0,7568.0,17974.0,14190.0
2019-07-14 21:15:00,3841,2875,7475.2,7475.2,17753.6,14016.0
2019-07-14 21:30:00,3841,2875,7389.4400000000005,7389.4400000000005,17549.920000000002,13855.199999999999
2019-07-14 21:45:00,3841,2875,7273.6,7273.6,17274.8,13638.0
2019-07-14 22:00:00,3841,2875,7132.8,7132.8,16940.4,13374.0
2019-07-14 22:15:00,3841,2875,6996.4800000000005,6996.4800000000005,16616.64,13118.4
2019-07-14 22:30:00,3841,2875,6877.4400000000005,6877.4400000000005,16333.92,12895.199999999999
2019-07-14 22:45:00,3841,2875,6784.64,6784.64,16113.52,12721.199999999999
2019-07-14 23:00:00,3841,2875,6688.64,6688.64,15885.52,12541.199999999999
2019-07-14 23:15:00,3841,2875,6615.68,6615.68,15712.24,12404.4
2019-07-14 23:30:00,3841,2875,6538.88,6538.88,15529.84,12260.4
2019-07-14 23:45:00,3841,2875,6467.84,6467.84,15361.12,12127.199999999999
2019-07-15 00:00:00,3841,2875,6400.0,6400.0,15200.0,12000.0
2019-07-15 00:15:00,3841,2875,6357.76,6357.76,15099.68,11920.8
2019-07-15 00:30:00,3841,2875,6294.400000000001,6294.400000000001,14949.2,11802.0
2019-07-15 00:45:00,3841,2875,6248.96,6248.96,14841.28,11716.8
2019-07-15 01:00:00,3841,2875,6193.28,6193.28,14709.04,11612.4
2019-07-15 01:15:00,3841,2875,6170.24,6170.24,14654.32,11569.199999999999
2019-07-15 01:30:00,3841,2875,6217.6,6217.6,14766.8,11658.0
2019-07-15 01:45:00,3841,2875,6193.92,6193.92,14710.56,11613.6
2019-07-15 02:00:00,3841,2875,6269.4400000000005,6269.4400000000005,14889.92,11755.199999999999
2019-07-15 02:15:00,3841,2875,6300.8,6300.8,14964.4,11814.0
2019-07-15 02:30:00,3841,2875,6300.16,6300.16,14962.880000000001,11812.8
2019-07-15 02:45:00,3841,2875,6314.24,6314.24,14996.32,11839.199999999999
2019-07-15 03:00:00,3841,2875,6456.32,6456.32,15333.76,12105.6
2019-07-15 03:15:00,3841,2875,6511.360000000001,6511.360000000001,15464.48,12208.8
2019-07-15 03:30:00,3841,2875,6605.4400000000005,6605.4400000000005,15687.92,12385.199999999999
2019-07-15 03:45:00,3841,2875,6718.08,6718.08,15955.44,12596.4
2019-07-15 04:00:00,3841,2875,6945.28,6945.28,16495.04,13022.4
2019-07-15 04:15:00,3841,2875,7050.88,7050.88,16745.84,13220.4
2019-07-15 04:30:00,3841,2875,7141.76,7141.76,16961.68,13390.8
2019-07-15 04:45:00,3841,2875,7382.400000000001,7382.400000000001,17533.2,13842.0
2019-07-15 05:00:00,3841,2875,7962.24,7962.24,18910.32,14929.199999999999
2019-07-15 05:15:00,3841,2875,8304.0,8304.0,19722.0,15570.0
2019-07-15 05:30:00,3841,2875,8577.28,8577.28,20371.040000000005,16082.400000000001
2019-07-15 05:45:00,3841,2875,8839.04,8839.04,20992.72,16573.2
2019-07-15 06:00:00,3841,2875,9097.6,9097.6,21606.8,17058.0
2019-07-15 06:15:00,3841,2875,9306.24,9306.24,22102.32,17449.2
2019-07-15 06:30:00,3841,2875,9480.32,9480.32,22515.76,17775.6
2019-07-15 06:45:00,3841,2875,9646.08,9646.08,22909.44,18086.399999999998
2019-07-15 07:00:00,3841,2875,9797.12,9797.12,23268.16,18369.6
2019-07-15 07:15:00,3841,2875,9907.2,9907.2,23529.6,18576.0
2019-07-15 07:30:00,3841,2875,9981.44,9981.44,23705.920000000002,18715.2
2019-07-15 07:45:00,3841,2875,10064.0,10064.0,23902.0,18870.0
2019-07-15 08:00:00,3841,2875,9994.24,9994.24,23736.32,18739.2
2019-07-15 08:15:00,3841,2875,10069.12,10069.12,23914.16,18879.6
2019-07-15 08:30:00,3841,2875,10164.48,10164.48,24140.64,19058.399999999998
2019-07-15 08:45:00,3841,2875,10255.36,10255.36,24356.48,19228.8
2019-07-15 09:00:00,3841,2875,10355.2,10355.2,24593.6,19416.0
2019-07-15 09:15:00,3841,2875,10383.36,10383.36,24660.48,19468.8
2019-07-15 09:30:00,3841,2875,10459.52,10459.52,24841.36,19611.6
2019-07-15 09:45:00,3841,2875,10530.56,10530.56,25010.08,19744.8
2019-07-15 10:00:00,3841,2875,10575.36,10575.36,25116.48,19828.8
2019-07-15 10:15:00,3841,2875,10651.52,10651.52,25297.36,19971.6
2019-07-15 10:30:00,3841,2875,10723.84,10723.84,25469.12,20107.2
2019-07-15 10:45:00,3841,2875,10745.6,10745.6,25520.8,20148.0
2019-07-15 11:00:00,3841,2875,10625.28,10625.28,25235.04,19922.399999999998
2019-07-15 11:15:00,3841,2875,10576.64,10576.64,25119.52,19831.2
2019-07-15 11:30:00,3841,2875,10626.56,10626.56,25238.08,19924.8
2019-07-15 11:45:00,3841,2875,10625.92,10625.92,25236.56,19923.6
2019-07-15 12:00:00,3841,2875,10638.08,10638.08,25265.44,19946.399999999998
2019-07-15 12:15:00,3841,2875,10576.0,10576.0,25118.0,19830.0
2019-07-15 12:30:00,3841,2875,10483.2,10483.2,24897.6,19656.0
2019-07-15 12:45:00,3841,2875,10395.52,10395.52,24689.36,19491.6
2019-07-15 13:00:00,3841,2875,10364.800000000001,10364.800000000001,24616.4,19434.0
2019-07-15 13:15:00,3841,2875,10398.08,10398.08,24695.44,19496.399999999998
2019-07-15 13:30:00,3841,2875,10352.64,10352.64,24587.52,19411.2
2019-07-15 13:45:00,3841,2875,10328.960000000001,10328.960000000001,24531.28,19366.8
2019-07-15 14:00:00,3841,2875,10296.32,10296.32,24453.76,19305.6
2019-07-15 14:15:00,3841,2875,10178.56,10178.56,24174.08,19084.8
2019-07-15 14:30:00,3841,2875,10135.04,10135.04,24070.72,19003.2
2019-07-15 14:45:00,3841,2875,10099.84,10099.84,23987.12,18937.2
2019-07-15 15:00:00,3841,2875,10081.28,10081.28,23943.040000000005,18902.4
2019-07-15 15:15:00,3841,2875,10039.680000000002,10039.680000000002,23844.24,18824.4
2019-07-15 15:30:00,3841,2875,9984.0,9984.0,23712.0,18720.0
2019-07-15 15:45:00,3841,2875,9975.680000000002,9975.680000000002,23692.24,18704.4
2019-07-15 16:00:00,3841,2875,10019.2,10019.2,23795.6,18786.0
2019-07-15 16:15:00,3841,2875,9994.24,9994.24,23736.32,18739.2
2019-07-15 16:30:00,3841,2875,9978.24,9978.24,23698.32,18709.2
2019-07-15 16:45:00,3841,2875,9986.56,9986.56,23718.08,18724.8
2019-07-15 17:00:00,3841,2875,9953.28,9953.28,23639.040000000005,18662.4
2019-07-15 17:15:00,3841,2875,9888.0,9888.0,23484.0,18540.0
2019-07-15 17:30:00,3841,2875,9882.880000000001,9882.880000000001,23471.84,18530.399999999998
2019-07-15 17:45:00,3841,2875,9878.4,9878.4,23461.2,18522.0
2019-07-15 18:00:00,3841,2875,9841.28,9841.28,23373.040000000005,18452.4
2019-07-15 18:15:00,3841,2875,9739.52,9739.52,23131.36,18261.6
2019-07-15 18:30:00,3841,2875,9685.12,9685.12,23002.16,18159.6
2019-07-15 18:45:00,3841,2875,9619.84,9619.84,22847.12,18037.2
2019-07-15 19:00:00,3841,2875,9532.16,9532.16,22638.88,17872.8
2019-07-15 19:15:00,3841,2875,9389.44,9389.44,22299.920000000002,17605.2
2019-07-15 19:30:00,3841,2875,9281.28,9281.28,22043.04,17402.399999999998
2019-07-15 19:45:00,3841,2875,9173.12,9173.12,21786.16,17199.6
2019-07-15 20:00:00,3841,2875,9096.960000000001,9096.960000000001,21605.28,17056.8
2019-07-15 20:15:00,3841,2875,9013.76,9013.76,21407.68,16900.8
2019-07-15 20:30:00,3841,2875,8945.92,8945.92,21246.56,16773.6
2019-07-15 20:45:00,3841,2875,8947.2,8947.2,21249.6,16776.0
2019-07-15 21:00:00,3841,2875,8836.48,8836.48,20986.64,16568.399999999998
2019-07-15 21:15:00,3841,2875,8718.08,8718.08,20705.44,16346.4
2019-07-15 21:30:00,3841,2875,8523.52,8523.52,20243.36,15981.599999999999
2019-07-15 21:45:00,3841,2875,8372.48,8372.48,19884.64,15698.4
2019-07-15 22:00:00,3841,2875,8184.96,8184.96,19439.28,15346.8
2019-07-15 22:15:00,3841,2875,7999.360000000001,7999.360000000001,18998.48,14998.8
2019-07-15 22:30:00,3841,2875,7883.52,7883.52,18723.36,14781.599999999999
2019-07-15 22:45:00,3841,2875,7742.08,7742.08,18387.44,14516.4
2019-07-15 23:00:00,3841,2875,7532.8,7532.8,17890.4,14124.0
2019-07-15 23:15:00,3841,2875,7402.88,7402.88,17581.84,13880.4
2019-07-15 23:30:00,3841,2875,7320.32,7320.32,17385.76,13725.6
2019-07-15 23:45:00,3841,2875,7270.400000000001,7270.400000000001,17267.2,13632.0
2019-07-16 00:00:00,3841,2875,7213.4400000000005,7213.4400000000005,17131.920000000002,13525.199999999999
2019-07-16 00:15:00,3841,2875,7157.12,7157.12,16998.16,13419.6
2019-07-16 00:30:00,3841,2875,7112.96,7112.96,16893.28,13336.8
2019-07-16 00:45:00,3841,2875,7106.56,7106.56,16878.08,13324.8
2019-07-16 01:00:00,3841,2875,6999.68,6999.68,16624.24,13124.4
2019-07-16 01:15:00,3841,2875,7025.92,7025.92,16686.56,13173.6
2019-07-16 01:30:00,3841,2875,6976.0,6976.0,16568.0,13080.0
2019-07-16 01:45:00,3841,2875,6963.2,6963.2,16537.6,13056.0
2019-07-16 02:00:00,3841,2875,6996.4800000000005,6996.4800000000005,16616.64,13118.4
2019-07-16 02:15:00,3841,2875,6990.08,6990.08,16601.44,13106.4
2019-07-16 02:30:00,3841,2875,6967.68,6967.68,16548.24,13064.4
2019-07-16 02:45:00,3841,2875,7008.0,7008.0,16644.0,13140.0
2019-07-16 03:00:00,3841,2875,7087.360000000001,7087.360000000001,16832.48,13288.8
2019-07-16 03:15:00,3841,2875,7108.4800000000005,7108.4800000000005,16882.64,13328.4
2019-07-16 03:30:00,3841,2875,7160.32,7160.32,17005.76,13425.6
2019-07-16 03:45:00,3841,2875,7272.96,7272.96,17273.28,13636.8
2019-07-16 04:00:00,3841,2875,7500.16,7500.16,17812.88,14062.8
2019-07-16 04:15:00,3841,2875,7553.92,7553.92,17940.56,14163.6
2019-07-16 04:30:00,3841,2875,7674.24,7674.24,18226.32,14389.199999999999
2019-07-16 04:45:00,3841,2875,7903.360000000001,7903.360000000001,18770.48,14818.8
2019-07-16 05:00:00,3841,2875,8362.880000000001,8362.880000000001,19861.840000000004,15680.400000000001
2019-07-16 05:15:00,3841,2875,8664.32,8664.32,20577.76,16245.599999999997
2019-07-16 05:30:00,3841,2875,8844.800000000001,8844.800000000001,21006.4,16584.0
2019-07-16 05:45:00,3841,2875,9031.68,9031.68,21450.24,16934.399999999998
2019-07-16 06:00:00,3841,2875,9367.04,9367.04,22246.72,17563.2
2019-07-16 06:15:00,3841,2875,9538.56,9538.56,22654.08,17884.8
2019-07-16 06:30:00,3841,2875,9780.48,9780.48,23228.64,18338.399999999998
2019-07-16 06:45:00,3841,2875,9919.36,9919.36,23558.48,18598.8
2019-07-16 07:00:00,3841,2875,10125.44,10125.44,24047.920000000002,18985.2
2019-07-16 07:15:00,3841,2875,10225.28,10225.28,24285.040000000005,19172.4
2019-07-16 07:30:00,3841,2875,10277.76,10277.76,24409.68,19270.8
2019-07-16 07:45:00,3841,2875,10349.44,10349.44,24579.920000000002,19405.2
2019-07-16 08:00:00,3841,2875,10344.960000000001,10344.960000000001,24569.28,19396.8
2019-07-16 08:15:00,3841,2875,10429.44,10429.44,24769.920000000002,19555.2
2019-07-16 08:30:00,3841,2875,10525.44,10525.44,24997.920000000002,19735.2
2019-07-16 08:45:00,3841,2875,10632.32,10632.32,25251.760000000002,19935.6
2019-07-16 09:00:00,3841,2875,10668.800000000001,10668.800000000001,25338.4,20004.0
2019-07-16 09:15:00,3841,2875,10701.44,10701.44,25415.920000000002,20065.2
2019-07-16 09:30:00,3841,2875,10740.48,10740.48,25508.64,20138.399999999998
2019-07-16 09:45:00,3841,2875,10798.08,10798.08,25645.44,20246.399999999998
2019-07-16 10:00:00,3841,2875,10802.56,10802.56,25656.08,20254.8
2019-07-16 10:15:00,3841,2875,10791.68,10791.68,25630.24,20234.399999999998
2019-07-16 10:30:00,3841,2875,10798.72,10798.72,25646.96,20247.6
2019-07-16 10:45:00,3841,2875,10832.64,10832.64,25727.52,20311.2
2019-07-16 11:00:00,3841,2875,10758.4,10758.4,25551.2,20172.0
2019-07-16 11:15:00,3841,2875,10689.92,10689.92,25388.56,20043.6
2019-07-16 11:30:00,3841,2875,10674.56,10674.56,25352.08,20014.8
2019-07-16 11:45:00,3841,2875,10682.880000000001,10682.880000000001,25371.84,20030.399999999998
2019-07-16 12:00:00,3841,2875,10664.32,10664.32,25327.760000000002,19995.6
2019-07-16 12:15:00,3841,2875,10640.64,10640.64,25271.52,19951.2
2019-07-16 12:30:00,3841,2875,10565.12,10565.12,25092.16,19809.6
2019-07-16 12:45:00,3841,2875,10502.4,10502.4,24943.2,19692.0
2019-07-16 13:00:00,3841,2875,10496.64,10496.64,24929.52,19681.2
2019-07-16 13:15:00,3841,2875,10485.76,10485.76,24903.68,19660.8
2019-07-16 13:30:00,3841,2875,10456.32,10456.32,24833.76,19605.6
2019-07-16 13:45:00,3841,2875,10423.680000000002,10423.680000000002,24756.24,19544.4
2019-07-16 14:00:00,3841,2875,10370.56,10370.56,24630.08,19444.8
2019-07-16 14:15:00,3841,2875,10323.84,10323.84,24519.12,19357.2
2019-07-16 14:30:00,3841,2875,10226.56,10226.56,24288.08,19174.8
2019-07-16 14:45:00,3841,2875,10152.960000000001,10152.960000000001,24113.28,19036.8
2019-07-16 15:00:00,3841,2875,10121.6,10121.6,24038.8,18978.0
2019-07-16 15:15:00,3841,2875,10095.36,10095.36,23976.48,18928.8
2019-07-16 15:30:00,3841,2875,10053.76,10053.76,23877.68,18850.8
2019-07-16 15:45:00,3841,2875,10036.48,10036.48,23836.64,18818.399999999998
2019-07-16 16:00:00,3841,2875,10099.2,10099.2,23985.6,18936.0
2019-07-16 16:15:00,3841,2875,10088.32,10088.32,23959.76,18915.6
2019-07-16 16:30:00,3841,2875,10026.24,10026.24,23812.32,18799.2
2019-07-16 16:45:00,3841,2875,10013.44,10013.44,23781.920000000002,18775.2
2019-07-16 17:00:00,3841,2875,9998.08,9998.08,23745.44,18746.399999999998
2019-07-16 17:15:00,3841,2875,9952.64,9952.64,23637.52,18661.2
2019-07-16 17:30:00,3841,2875,9948.800000000001,9948.800000000001,23628.4,18654.0
2019-07-16 17:45:00,3841,2875,9964.800000000001,9964.800000000001,23666.4,18684.0
2019-07-16 18:00:00,3841,2875,9927.680000000002,9927.680000000002,23578.24,18614.4
2019-07-16 18:15:00,3841,2875,9861.76,9861.76,23421.68,18490.8
2019-07-16 18:30:00,3841,2875,9779.2,9779.2,23225.6,18336.0
2019-07-16 18:45:00,3841,2875,9692.800000000001,9692.800000000001,23020.4,18174.0
2019-07-16 19:00:00,3841,2875,9535.36,9535.36,22646.48,17878.8
2019-07-16 19:15:00,3841,2875,9405.44,9405.44,22337.920000000002,17635.2
2019-07-16 19:30:00,3841,2875,9317.12,9317.12,22128.16,17469.6
2019-07-16 19:45:00,3841,2875,9223.04,9223.04,21904.72,17293.2
2019-07-16 20:00:00,3841,2875,9117.44,9117.44,21653.920000000002,17095.2
2019-07-16 20:15:00,3841,2875,9049.6,9049.6,21492.8,16968.0
2019-07-16 20:30:00,3841,2875,9038.08,9038.08,21465.44,16946.399999999998
2019-07-16 20:45:00,3841,2875,8964.48,8964.48,21290.64,16808.399999999998
2019-07-16 21:00:00,3841,2875,8872.32,8872.32,21071.76,16635.6
2019-07-16 21:15:00,3841,2875,8757.76,8757.76,20799.68,16420.8
2019-07-16 21:30:00,3841,2875,8615.04,8615.04,20460.72,16153.199999999999
2019-07-16 21:45:00,3841,2875,8442.880000000001,8442.880000000001,20051.840000000004,15830.400000000001
2019-07-16 22:00:00,3841,2875,8291.2,8291.2,19691.6,15546.0
2019-07-16 22:15:00,3841,2875,8113.92,8113.92,19270.56,15213.599999999999
2019-07-16 22:30:00,3841,2875,7978.24,7978.24,18948.32,14959.199999999999
2019-07-16 22:45:00,3841,2875,7876.4800000000005,7876.4800000000005,18706.64,14768.4
2019-07-16 23:00:00,3841,2875,7650.56,7650.56,18170.08,14344.8
2019-07-16 23:15:00,3841,2875,7566.08,7566.08,17969.44,14186.4
2019-07-16 23:30:00,3841,2875,7502.08,7502.08,17817.44,14066.4
2019-07-16 23:45:00,3841,2875,7418.88,7418.88,17619.84,13910.4
2019-07-17 00:00:00,3841,2875,7312.64,7312.64,17367.52,13711.199999999999
2019-07-17 00:15:00,3841,2875,7227.52,7227.52,17165.36,13551.6
2019-07-17 00:30:00,3841,2875,7191.68,7191.68,17080.24,13484.4
2019-07-17 00:45:00,3841,2875,7143.68,7143.68,16966.24,13394.4
2019-07-17 01:00:00,3841,2875,7050.24,7050.24,16744.32,13219.199999999999
2019-07-17 01:15:00,3841,2875,7014.400000000001,7014.400000000001,16659.2,13152.0
2019-07-17 01:30:00,3841,2875,6952.96,6952.96,16513.28,13036.8
2019-07-17 01:45:00,3841,2875,6965.12,6965.12,16542.16,13059.6
2019-07-17 02:00:00,3841,2875,6979.2,6979.2,16575.6,13086.0
2019-07-17 02:15:00,3841,2875,6999.04,6999.04,16622.72,13123.199999999999
2019-07-17 02:30:00,3841,2875,6948.4800000000005,6948.4800000000005,16502.64,13028.4
2019-07-17 02:45:00,3841,2875,6982.400000000001,6982.400000000001,16583.2,13092.0
2019-07-17 03:00:00,3841,2875,7086.72,7086.72,16830.96,13287.6
2019-07-17 03:15:00,3841,2875,7147.52,7147.52,16975.36,13401.6
2019-07-17 03:30:00,3841,2875,7149.4400000000005,7149.4400000000005,16979.920000000002,13405.199999999999
2019-07-17 03:45:00,3841,2875,7223.68,7223.68,17156.24,13544.4
2019-07-17 04:00:00,3841,2875,7415.68,7415.68,17612.24,13904.4
2019-07-17 04:15:00,3841,2875,7494.400000000001,7494.400000000001,17799.2,14052.0
2019-07-17 04:30:00,3841,2875,7581.4400000000005,7581.4400000000005,18005.920000000002,14215.199999999999
2019-07-17 04:45:00,3841,2875,7754.24,7754.24,18416.32,14539.199999999999
2019-07-17 05:00:00,3841,2875,8248.960000000001,8248.960000000001,19591.28,15466.8
2019-07-17 05:15:00,3841,2875,8562.56,8562.56,20336.08,16054.8
2019-07-17 05:30:00,3841,2875,8770.56,8770.56,20830.08,16444.8
