datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/5/2045 12:00,140.0408417,100.8456405,147.8582803,85.69898379,0,,325.9935895,106.5400949
1/5/2045 13:00,140.0408417,100.8456405,147.8582803,85.69898379,0,,325.9935895,106.5400949
1/5/2045 14:00,140.0408417,100.8456405,147.8582803,85.69898379,0,,325.9935895,106.5400949
1/5/2045 15:00,140.0408417,100.8456405,147.8582803,85.6989838,0,,325.9992284,106.6392874
1/5/2045 16:00,140.0408417,100.8456405,147.8582803,85.6989838,0,,325.9992284,106.6392874
1/5/2045 17:00,140.0408417,100.8456405,147.8582803,85.6989838,0,,325.9992284,106.6392874
1/5/2045 18:00,140.0408417,100.8456405,147.8582803,85.69898382,0,,326.0048324,106.6253206
1/5/2045 19:00,140.0408417,100.8456405,147.8582803,85.69898382,0,,326.0048324,106.6253206
1/5/2045 20:00,140.0408417,100.8456405,147.8582803,85.69898382,0,,326.0048324,106.6253206
1/5/2045 21:00,140.0408417,100.8456405,147.8582803,85.69898383,0,,326.010402,106.5332748
1/5/2045 22:00,140.0408417,100.8456405,147.8582803,85.69898383,0,,326.010402,106.5332748
1/5/2045 23:00,140.0408417,100.8456405,147.8582803,85.69898383,0,,326.010402,106.5332748
1/6/2045 0:00,140.0408417,100.8456405,147.8582803,85.69898384,0,,326.0159383,106.5188759
1/6/2045 1:00,140.0408417,100.8456405,147.8582803,85.69898384,0,,326.0159383,106.5188759
1/6/2045 2:00,140.0408417,100.8456405,147.8582803,85.69898384,0,,326.0159383,106.5188759
1/6/2045 3:00,140.0408417,100.8456405,147.8582803,85.69898386,0,,326.0214423,106.8961751
1/6/2045 4:00,140.0408417,100.8456405,147.8582803,85.69898386,0,,326.0214423,106.8961751
1/6/2045 5:00,140.0408417,100.8456405,147.8582803,85.69898386,0,,326.0214423,106.8961751
1/6/2045 6:00,140.0408417,100.8456405,147.8582803,85.69898387,0,,326.0269143,107.2079773
1/6/2045 7:00,140.0408417,100.8456405,147.8582803,85.69898387,0,,326.0269143,107.2079773
1/6/2045 8:00,140.0408417,100.8456405,147.8582803,85.69898387,0,,326.0269143,107.2079773
1/6/2045 9:00,140.0408417,100.8456405,147.8582803,85.69898389,0,,326.045706,107.0179115
1/6/2045 10:00,140.0408417,100.8456405,147.8582803,85.69898389,0,,326.045706,107.0179115
1/6/2045 11:00,140.0408417,100.8456405,147.8582803,85.69898389,0,,326.045706,107.0179115
1/6/2045 12:00,140.0408417,100.8456406,147.8582803,85.6989839,0,,326.0511058,107.3971701
1/6/2045 13:00,140.0408417,100.8456406,147.8582803,85.6989839,0,,326.0511058,107.3971701
1/6/2045 14:00,140.0408417,100.8456406,147.8582803,85.6989839,0,,326.0511058,107.3971701
1/6/2045 15:00,140.0408417,100.8456406,147.8582803,85.69898391,0,,326.0564899,107.4759551
1/6/2045 16:00,140.0408417,100.8456406,147.8582803,85.69898391,0,,326.0564899,107.4759551
1/6/2045 17:00,140.0408417,100.8456406,147.8582803,85.69898391,0,,326.0564899,107.4759551
1/6/2045 18:00,140.0408417,100.8456406,147.8582803,85.69898392,0,,326.0618356,107.4757684
1/6/2045 19:00,140.0408417,100.8456406,147.8582803,85.69898392,0,,326.0618356,107.4757684
1/6/2045 20:00,140.0408417,100.8456406,147.8582803,85.69898392,0,,326.0618356,107.4757684
1/6/2045 21:00,140.0408417,100.8456406,147.8582803,85.69898394,0,,326.6366299,107.3269063
1/6/2045 22:00,140.0408417,100.8456406,147.8582803,85.69898394,0,,326.6366299,107.3269063
1/6/2045 23:00,140.0408417,100.8456406,147.8582803,85.69898394,0,,326.6366299,107.3269063
1/7/2045 0:00,140.0408417,100.8456406,147.8582803,85.69898395,0,,326.63663,107.3212935
1/7/2045 1:00,140.0408417,100.8456406,147.8582803,85.69898395,0,,326.63663,107.3212935
1/7/2045 2:00,140.0408417,100.8456406,147.8582803,85.69898395,0,,326.63663,107.3212935
1/7/2045 3:00,140.0408417,100.8456406,147.8582803,85.69898396,0,,326.6366301,107.4604168
1/7/2045 4:00,140.0408417,100.8456406,147.8582803,85.69898396,0,,326.6366301,107.4604168
1/7/2045 5:00,140.0408417,100.8456406,147.8582803,85.69898396,0,,326.6366301,107.4604168
1/7/2045 6:00,140.0408417,100.8456406,147.8582803,85.69898397,0,,326.6366302,107.5897461
