datetime,co2_price,electricity_price,electricity_price_flex,natural_gas_price,hydrogen_gas_price,coal_price,A360_clinker_demand,price_EOM
6/3/2035 23:00,30,109.66,109.66,50,50,20,9.8270011,0
6/4/2035 0:00,30,95.98,95.98,50,50,20,10.19519101,0
6/4/2035 1:00,30,95.07,95.07,50,50,20,10.19519101,0
6/4/2035 2:00,30,95.21,95.21,50,50,20,10.19519101,0
6/4/2035 3:00,30,93.57,93.57,50,50,20,10.19519101,61.263
6/4/2035 4:00,30,107.57,107.57,50,50,20,10.19519101,101.66
6/4/2035 5:00,30,144.68,144.68,50,50,20,10.19519101,0
6/4/2035 6:00,30,204.46,204.46,50,50,20,10.37141992,0
6/4/2035 7:00,30,175.88,175.88,50,50,20,10.48217766,0
6/4/2035 8:00,30,139.48,139.48,50,50,20,10.62985464,0
6/4/2035 9:00,30,110.45,110.45,50,50,20,10.62985464,0
6/4/2035 10:00,30,107.3,107.3,50,50,20,10.62985464,0
6/4/2035 11:00,30,92.49,92.49,50,50,20,10.62985464,0
6/4/2035 12:00,30,86.3,86.3,50,50,20,10.62985464,0
6/4/2035 13:00,30,78.7,78.7,50,50,20,10.62985464,0
6/4/2035 14:00,30,83.42,83.42,50,50,20,10.48217766,0
6/4/2035 15:00,30,89.4,89.4,50,50,20,10.37141992,0
6/4/2035 16:00,30,117.35,117.35,50,50,20,10.26066218,0
6/4/2035 17:00,30,138.72,138.72,50,50,20,10.26066218,0
6/4/2035 18:00,30,194.31,194.31,50,50,20,10.26066218,0
6/4/2035 19:00,30,226.68,226.68,50,50,20,10.26066218,0
6/4/2035 20:00,30,210.19,210.19,50,50,20,10.26066218,0
6/4/2035 21:00,30,160.69,160.69,50,50,20,10.26066218,0
6/4/2035 22:00,30,127.44,127.44,50,50,20,10.19519101,0
6/4/2035 23:00,30,118.27,118.27,50,50,20,10.19519101,0
6/5/2035 0:00,30,111.38,111.38,50,50,20,10.19519101,0
6/5/2035 1:00,30,106.82,106.82,50,50,20,10.19519101,0
6/5/2035 2:00,30,104.34,104.34,50,50,20,10.19519101,0
6/5/2035 3:00,30,103.65,103.65,50,50,20,10.19519101,0
6/5/2035 4:00,30,116.09,116.09,50,50,20,10.19519101,50.585
6/5/2035 5:00,30,173.4,173.4,50,50,20,10.19519101,0
6/5/2035 6:00,30,189.06,189.06,50,50,20,10.37141992,0
6/5/2035 7:00,30,153.08,153.08,50,50,20,10.48217766,0
6/5/2035 8:00,30,123.77,123.77,50,50,20,10.62985464,0
6/5/2035 9:00,30,103,103,50,50,20,10.62985464,0
6/5/2035 10:00,30,92.71,92.71,50,50,20,10.62985464,0
6/5/2035 11:00,30,78.74,78.74,50,50,20,10.62985464,0
6/5/2035 12:00,30,66.67,66.67,50,50,20,10.62985464,0
6/5/2035 13:00,30,55.26,55.26,50,50,20,10.62985464,0
6/5/2035 14:00,30,58.46,58.46,50,50,20,10.48217766,0
6/5/2035 15:00,30,75.43,75.43,50,50,20,10.37141992,0
6/5/2035 16:00,30,96.28,96.28,50,50,20,10.26066218,0
6/5/2035 17:00,30,127.62,127.62,50,50,20,10.26066218,0
6/5/2035 18:00,30,188.18,188.18,50,50,20,10.26066218,55.698
6/5/2035 19:00,30,246.92,246.92,50,50,20,10.26066218,34.559
6/5/2035 20:00,30,152.08,152.08,50,50,20,10.26066218,0
6/5/2035 21:00,30,118.74,118.74,50,50,20,10.26066218,0
6/5/2035 22:00,30,87.21,87.21,50,50,20,10.19519101,0
6/5/2035 23:00,30,68.25,68.25,50,50,20,10.19519101,0
6/6/2035 0:00,30,55.33,55.33,50,50,20,10.19519101,0
6/6/2035 1:00,30,55.95,55.95,50,50,20,10.19519101,0
6/6/2035 2:00,30,61.45,61.45,50,50,20,10.19519101,0
6/6/2035 3:00,30,59.49,59.49,50,50,20,10.19519101,13.11
6/6/2035 4:00,30,82.59,82.59,50,50,20,10.19519101,82.078
6/6/2035 5:00,30,114.95,114.95,50,50,20,10.19519101,0
6/6/2035 6:00,30,154.16,154.16,50,50,20,10.37141992,0
6/6/2035 7:00,30,124.32,124.32,50,50,20,10.48217766,0
6/6/2035 8:00,30,95.56,95.56,50,50,20,10.62985464,0
6/6/2035 9:00,30,81.33,81.33,50,50,20,10.62985464,0
6/6/2035 10:00,30,73.43,73.43,50,50,20,10.62985464,0
6/6/2035 11:00,30,59.8,59.8,50,50,20,10.62985464,0
6/6/2035 12:00,30,41.57,41.57,50,50,20,10.62985464,0
6/6/2035 13:00,30,37.7,37.7,50,50,20,10.62985464,0
6/6/2035 14:00,30,41.46,41.46,50,50,20,10.48217766,0
6/6/2035 15:00,30,73.97,73.97,50,50,20,10.37141992,0
6/6/2035 16:00,30,91.83,91.83,50,50,20,10.26066218,0
6/6/2035 17:00,30,116.49,116.49,50,50,20,10.26066218,0
6/6/2035 18:00,30,138.37,138.37,50,50,20,10.26066218,16.606
6/6/2035 19:00,30,167.3,167.3,50,50,20,10.26066218,0
6/6/2035 20:00,30,169.42,169.42,50,50,20,10.26066218,0
6/6/2035 21:00,30,152.87,152.87,50,50,20,10.26066218,0
6/6/2035 22:00,30,117.39,117.39,50,50,20,10.19519101,0
6/6/2035 23:00,30,104.64,104.64,50,50,20,10.19519101,0
6/7/2035 0:00,30,101.32,101.32,50,50,20,10.19519101,0
6/7/2035 1:00,30,97.26,97.26,50,50,20,10.19519101,0
6/7/2035 2:00,30,96.75,96.75,50,50,20,10.19519101,0
6/7/2035 3:00,30,99.65,99.65,50,50,20,10.19519101,0
6/7/2035 4:00,30,110.37,110.37,50,50,20,10.19519101,0
6/7/2035 5:00,30,135.3,135.3,50,50,20,10.19519101,0
6/7/2035 6:00,30,139.32,139.32,50,50,20,10.37141992,0
6/7/2035 7:00,30,108.23,108.23,50,50,20,10.48217766,0
6/7/2035 8:00,30,83.29,83.29,50,50,20,10.62985464,0
6/7/2035 9:00,30,69.2,69.2,50,50,20,10.62985464,0
6/7/2035 10:00,30,41.65,41.65,50,50,20,10.62985464,0
6/7/2035 11:00,30,35.73,35.73,50,50,20,10.62985464,0
6/7/2035 12:00,30,30.9,30.9,50,50,20,10.62985464,0
6/7/2035 13:00,30,35.63,35.63,50,50,20,10.62985464,0
6/7/2035 14:00,30,49.05,49.05,50,50,20,10.48217766,0
6/7/2035 15:00,30,73.51,73.51,50,50,20,10.37141992,0
6/7/2035 16:00,30,92.07,92.07,50,50,20,10.26066218,0
6/7/2035 17:00,30,101.32,101.32,50,50,20,10.26066218,0
6/7/2035 18:00,30,127.09,127.09,50,50,20,10.26066218,0
6/7/2035 19:00,30,175.38,175.38,50,50,20,10.26066218,0
6/7/2035 20:00,30,179.12,179.12,50,50,20,10.26066218,0
6/7/2035 21:00,30,143.85,143.85,50,50,20,10.26066218,0
6/7/2035 22:00,30,115.79,115.79,50,50,20,10.19519101,0
6/7/2035 23:00,30,112.4,112.4,50,50,20,10.19519101,0
6/8/2035 0:00,30,107.53,107.53,50,50,20,10.19519101,0
6/8/2035 1:00,30,103.1,103.1,50,50,20,10.19519101,0
6/8/2035 2:00,30,98.93,98.93,50,50,20,10.19519101,0
6/8/2035 3:00,30,95.65,95.65,50,50,20,10.19519101,0
6/8/2035 4:00,30,103.3,103.3,50,50,20,10.19519101,0
6/8/2035 5:00,30,125.35,125.35,50,50,20,10.19519101,0
6/8/2035 6:00,30,130.45,130.45,50,50,20,10.37141992,0
6/8/2035 7:00,30,114.16,114.16,50,50,20,10.48217766,0
6/8/2035 8:00,30,89.96,89.96,50,50,20,10.62985464,0
6/8/2035 9:00,30,72.06,72.06,50,50,20,10.62985464,0
6/8/2035 10:00,30,52.79,52.79,50,50,20,10.62985464,0
6/8/2035 11:00,30,45.31,45.31,50,50,20,10.62985464,0
6/8/2035 12:00,30,36.76,36.76,50,50,20,10.62985464,0
6/8/2035 13:00,30,28.81,28.81,50,50,20,10.62985464,0
6/8/2035 14:00,30,24.48,24.48,50,50,20,10.48217766,0
6/8/2035 15:00,30,36.97,36.97,50,50,20,10.37141992,0
6/8/2035 16:00,30,75.96,75.96,50,50,20,10.26066218,0
6/8/2035 17:00,30,96.61,96.61,50,50,20,10.26066218,0
6/8/2035 18:00,30,139.98,139.98,50,50,20,10.26066218,0
6/8/2035 19:00,30,166.15,166.15,50,50,20,10.26066218,0
6/8/2035 20:00,30,165.25,165.25,50,50,20,10.26066218,0
6/8/2035 21:00,30,138.28,138.28,50,50,20,10.26066218,0
6/8/2035 22:00,30,108.85,108.85,50,50,20,10.19519101,0
6/8/2035 23:00,30,109.76,109.76,50,50,20,10.19519101,0
6/9/2035 0:00,30,101.44,101.44,50,50,20,9.852924077,0
6/9/2035 1:00,30,94.71,94.71,50,50,20,9.852924077,0
6/9/2035 2:00,30,94.93,94.93,50,50,20,9.852924077,0
6/9/2035 3:00,30,91.04,91.04,50,50,20,9.852924077,0
6/9/2035 4:00,30,93.51,93.51,50,50,20,9.852924077,0
6/9/2035 5:00,30,90.78,90.78,50,50,20,9.852924077,0
6/9/2035 6:00,30,74.22,74.22,50,50,20,10.02323673,0
6/9/2035 7:00,30,53.6,53.6,50,50,20,10.13027617,0
6/9/2035 8:00,30,23.64,23.64,50,50,20,10.27299543,0
6/9/2035 9:00,30,11.27,11.27,50,50,20,10.27299543,0
6/9/2035 10:00,30,9.13,9.13,50,50,20,10.27299543,0
6/9/2035 11:00,30,1.14,1.14,50,50,20,10.27299543,0
6/9/2035 12:00,30,-12.3,-12.3,50,50,20,10.27299543,0
6/9/2035 13:00,30,-18.63,-18.63,50,50,20,10.27299543,0
6/9/2035 14:00,30,-9.22,-9.22,50,50,20,10.13027617,0
6/9/2035 15:00,30,3.15,3.15,50,50,20,10.02323673,0
6/9/2035 16:00,30,11.41,11.41,50,50,20,9.916197286,0
6/9/2035 17:00,30,56.31,56.31,50,50,20,9.916197286,0
6/9/2035 18:00,30,80.24,80.24,50,50,20,9.916197286,0
6/9/2035 19:00,30,110.72,110.72,50,50,20,9.916197286,0
6/9/2035 20:00,30,104.41,104.41,50,50,20,9.916197286,0
6/9/2035 21:00,30,111.4,111.4,50,50,20,9.916197286,0
6/9/2035 22:00,30,90.19,90.19,50,50,20,9.852924077,0
6/9/2035 23:00,30,85.68,85.68,50,50,20,9.852924077,0
6/10/2035 0:00,30,74.99,74.99,50,50,20,9.8270011,0
6/10/2035 1:00,30,53.92,53.92,50,50,20,9.8270011,0
6/10/2035 2:00,30,26.97,26.97,50,50,20,9.8270011,0
6/10/2035 3:00,30,29.59,29.59,50,50,20,9.8270011,0
6/10/2035 4:00,30,22.96,22.96,50,50,20,9.8270011,0
6/10/2035 5:00,30,19.8,19.8,50,50,20,9.8270011,0
6/10/2035 6:00,30,13.62,13.62,50,50,20,9.996865663,0
6/10/2035 7:00,30,11.32,11.32,50,50,20,10.10362349,0
6/10/2035 8:00,30,9.39,9.39,50,50,20,10.24596725,0
6/10/2035 9:00,30,3.8,3.8,50,50,20,10.24596725,0
6/10/2035 10:00,30,-3.6,-3.6,50,50,20,10.24596725,0
6/10/2035 11:00,30,-13.6,-13.6,50,50,20,10.24596725,0
6/10/2035 12:00,30,-21.29,-21.29,50,50,20,10.24596725,0
6/10/2035 13:00,30,-25.74,-25.74,50,50,20,10.24596725,0
6/10/2035 14:00,30,-17.28,-17.28,50,50,20,10.10362349,0
6/10/2035 15:00,30,5.56,5.56,50,50,20,9.996865663,0
6/10/2035 16:00,30,10.9,10.9,50,50,20,9.890107841,0
6/10/2035 17:00,30,54.16,54.16,50,50,20,9.890107841,0
6/10/2035 18:00,30,108.25,108.25,50,50,20,9.890107841,0
6/10/2035 19:00,30,127.26,127.26,50,50,20,9.890107841,0
6/10/2035 20:00,30,122.64,122.64,50,50,20,9.890107841,0
6/10/2035 21:00,30,119.82,119.82,50,50,20,9.890107841,0
6/10/2035 22:00,30,108.61,108.61,50,50,20,9.8270011,0
6/10/2035 23:00,30,85.36,85.36,50,50,20,9.8270011,0
6/11/2035 0:00,30,82.99,82.99,50,50,20,10.19519101,0
6/11/2035 1:00,30,80.13,80.13,50,50,20,10.19519101,0
6/11/2035 2:00,30,79.67,79.67,50,50,20,10.19519101,0
6/11/2035 3:00,30,80.4,80.4,50,50,20,10.19519101,0
6/11/2035 4:00,30,89.72,89.72,50,50,20,10.19519101,0
6/11/2035 5:00,30,128.8,128.8,50,50,20,10.19519101,0
6/11/2035 6:00,30,196.58,196.58,50,50,20,10.37141992,0
6/11/2035 7:00,30,157.61,157.61,50,50,20,10.48217766,0
6/11/2035 8:00,30,118.65,118.65,50,50,20,10.62985464,0
6/11/2035 9:00,30,100.86,100.86,50,50,20,10.62985464,0
6/11/2035 10:00,30,96.44,96.44,50,50,20,10.62985464,0
6/11/2035 11:00,30,85.7,85.7,50,50,20,10.62985464,0
6/11/2035 12:00,30,84.99,84.99,50,50,20,10.62985464,0
6/11/2035 13:00,30,78.47,78.47,50,50,20,10.62985464,0
6/11/2035 14:00,30,77.28,77.28,50,50,20,10.48217766,0
6/11/2035 15:00,30,81.4,81.4,50,50,20,10.37141992,0
6/11/2035 16:00,30,92.6,92.6,50,50,20,10.26066218,0
6/11/2035 17:00,30,109.93,109.93,50,50,20,10.26066218,0
6/11/2035 18:00,30,129.99,129.99,50,50,20,10.26066218,0
6/11/2035 19:00,30,135.85,135.85,50,50,20,10.26066218,0
6/11/2035 20:00,30,124.72,124.72,50,50,20,10.26066218,0
6/11/2035 21:00,30,109.81,109.81,50,50,20,10.26066218,0
6/11/2035 22:00,30,89.16,89.16,50,50,20,10.19519101,0
6/11/2035 23:00,30,71.47,71.47,50,50,20,10.19519101,0
6/12/2035 0:00,30,68.36,68.36,50,50,20,10.19519101,0
6/12/2035 1:00,30,74.35,74.35,50,50,20,10.19519101,0
6/12/2035 2:00,30,67.22,67.22,50,50,20,10.19519101,0
6/12/2035 3:00,30,71.46,71.46,50,50,20,10.19519101,0
6/12/2035 4:00,30,70.51,70.51,50,50,20,10.19519101,0
6/12/2035 5:00,30,93.23,93.23,50,50,20,10.19519101,0
6/12/2035 6:00,30,111.66,111.66,50,50,20,10.37141992,0
6/12/2035 7:00,30,102.9,102.9,50,50,20,10.48217766,0
6/12/2035 8:00,30,79.67,79.67,50,50,20,10.62985464,0
6/12/2035 9:00,30,61.32,61.32,50,50,20,10.62985464,0
6/12/2035 10:00,30,43.53,43.53,50,50,20,10.62985464,0
6/12/2035 11:00,30,22.52,22.52,50,50,20,10.62985464,0
6/12/2035 12:00,30,12.16,12.16,50,50,20,10.62985464,0
6/12/2035 13:00,30,11.4,11.4,50,50,20,10.62985464,0
6/12/2035 14:00,30,11.43,11.43,50,50,20,10.48217766,0
6/12/2035 15:00,30,25.29,25.29,50,50,20,10.37141992,0
6/12/2035 16:00,30,66.67,66.67,50,50,20,10.26066218,0
6/12/2035 17:00,30,83.05,83.05,50,50,20,10.26066218,0
6/12/2035 18:00,30,111.4,111.4,50,50,20,10.26066218,0
6/12/2035 19:00,30,139.04,139.04,50,50,20,10.26066218,0
6/12/2035 20:00,30,133.77,133.77,50,50,20,10.26066218,0
6/12/2035 21:00,30,118.14,118.14,50,50,20,10.26066218,0
6/12/2035 22:00,30,102.22,102.22,50,50,20,10.19519101,0
6/12/2035 23:00,30,100.25,100.25,50,50,20,10.19519101,0
6/13/2035 0:00,30,96.75,96.75,50,50,20,10.19519101,0
6/13/2035 1:00,30,91.69,91.69,50,50,20,10.19519101,0
6/13/2035 2:00,30,93.51,93.51,50,50,20,10.19519101,0
6/13/2035 3:00,30,97.51,97.51,50,50,20,10.19519101,0
6/13/2035 4:00,30,106.05,106.05,50,50,20,10.19519101,0
6/13/2035 5:00,30,136.14,136.14,50,50,20,10.19519101,0
6/13/2035 6:00,30,147.8,147.8,50,50,20,10.37141992,0
6/13/2035 7:00,30,126.02,126.02,50,50,20,10.48217766,0
6/13/2035 8:00,30,90.05,90.05,50,50,20,10.62985464,0
6/13/2035 9:00,30,75.59,75.59,50,50,20,10.62985464,0
6/13/2035 10:00,30,69.4,69.4,50,50,20,10.62985464,0
6/13/2035 11:00,30,53.49,53.49,50,50,20,10.62985464,0
6/13/2035 12:00,30,52.12,52.12,50,50,20,10.62985464,0
6/13/2035 13:00,30,51.08,51.08,50,50,20,10.62985464,0
6/13/2035 14:00,30,56.74,56.74,50,50,20,10.48217766,0
6/13/2035 15:00,30,74.4,74.4,50,50,20,10.37141992,0
6/13/2035 16:00,30,92.6,92.6,50,50,20,10.26066218,0
6/13/2035 17:00,30,111.35,111.35,50,50,20,10.26066218,0
6/13/2035 18:00,30,147.1,147.1,50,50,20,10.26066218,0
6/13/2035 19:00,30,165.74,165.74,50,50,20,10.26066218,0
6/13/2035 20:00,30,166.06,166.06,50,50,20,10.26066218,0
6/13/2035 21:00,30,142.28,142.28,50,50,20,10.26066218,0
6/13/2035 22:00,30,118.47,118.47,50,50,20,10.19519101,0
6/13/2035 23:00,30,110.4,110.4,50,50,20,10.19519101,0
6/14/2035 0:00,30,104.66,104.66,50,50,20,10.19519101,0
6/14/2035 1:00,30,95.59,95.59,50,50,20,10.19519101,0
6/14/2035 2:00,30,96.61,96.61,50,50,20,10.19519101,34.188
6/14/2035 3:00,30,95.23,95.23,50,50,20,10.19519101,83.629
6/14/2035 4:00,30,110.36,110.36,50,50,20,10.19519101,109.33
6/14/2035 5:00,30,133.81,133.81,50,50,20,10.19519101,0
6/14/2035 6:00,30,142.49,142.49,50,50,20,10.37141992,0
6/14/2035 7:00,30,126.42,126.42,50,50,20,10.48217766,0
6/14/2035 8:00,30,95.2,95.2,50,50,20,10.62985464,0
6/14/2035 9:00,30,80.41,80.41,50,50,20,10.62985464,0
6/14/2035 10:00,30,73.11,73.11,50,50,20,10.62985464,0
6/14/2035 11:00,30,64.76,64.76,50,50,20,10.62985464,0
6/14/2035 12:00,30,58.36,58.36,50,50,20,10.62985464,0
6/14/2035 13:00,30,54.75,54.75,50,50,20,10.62985464,0
6/14/2035 14:00,30,65.14,65.14,50,50,20,10.48217766,0
6/14/2035 15:00,30,88.82,88.82,50,50,20,10.37141992,0
6/14/2035 16:00,30,91.48,91.48,50,50,20,10.26066218,0
6/14/2035 17:00,30,118.31,118.31,50,50,20,10.26066218,0
6/14/2035 18:00,30,151.06,151.06,50,50,20,10.26066218,96.224
6/14/2035 19:00,30,199.75,199.75,50,50,20,10.26066218,100.77
6/14/2035 20:00,30,175.24,175.24,50,50,20,10.26066218,66.416
6/14/2035 21:00,30,119.77,119.77,50,50,20,10.26066218,55.391
6/14/2035 22:00,30,96.58,96.58,50,50,20,10.19519101,37.396
6/14/2035 23:00,30,94.53,94.53,50,50,20,10.19519101,58.167
6/15/2035 0:00,30,82.85,82.85,50,50,20,10.19519101,95.607
6/15/2035 1:00,30,75.33,75.33,50,50,20,10.19519101,67.784
6/15/2035 2:00,30,70.93,70.93,50,50,20,10.19519101,44.994
6/15/2035 3:00,30,67.22,67.22,50,50,20,10.19519101,56.989
6/15/2035 4:00,30,75.62,75.62,50,50,20,10.19519101,61.263
6/15/2035 5:00,30,96.41,96.41,50,50,20,10.19519101,0
6/15/2035 6:00,30,112.35,112.35,50,50,20,10.37141992,0
6/15/2035 7:00,30,116.39,116.39,50,50,20,10.48217766,0
6/15/2035 8:00,30,113.94,113.94,50,50,20,10.62985464,0
6/15/2035 9:00,30,93.58,93.58,50,50,20,10.62985464,0
6/15/2035 10:00,30,79.5,79.5,50,50,20,10.62985464,0
6/15/2035 11:00,30,72.28,72.28,50,50,20,10.62985464,0
6/15/2035 12:00,30,58.86,58.86,50,50,20,10.62985464,0
6/15/2035 13:00,30,52.14,52.14,50,50,20,10.62985464,0
6/15/2035 14:00,30,52.4,52.4,50,50,20,10.48217766,0
6/15/2035 15:00,30,71.71,71.71,50,50,20,10.37141992,0
6/15/2035 16:00,30,86.4,86.4,50,50,20,10.26066218,0
6/15/2035 17:00,30,102.38,102.38,50,50,20,10.26066218,0
6/15/2035 18:00,30,147.4,147.4,50,50,20,10.26066218,78.325
6/15/2035 19:00,30,138.71,138.71,50,50,20,10.26066218,104.3
6/15/2035 20:00,30,128.52,128.52,50,50,20,10.26066218,82.078
6/15/2035 21:00,30,94.81,94.81,50,50,20,10.26066218,39.156
6/15/2035 22:00,30,70.82,70.82,50,50,20,10.19519101,0
6/15/2035 23:00,30,72.08,72.08,50,50,20,10.19519101,0
6/16/2035 0:00,30,52.44,52.44,50,50,20,9.852924077,0
6/16/2035 1:00,30,41.37,41.37,50,50,20,9.852924077,0
6/16/2035 2:00,30,40.26,40.26,50,50,20,9.852924077,0
6/16/2035 3:00,30,33.91,33.91,50,50,20,9.852924077,0
6/16/2035 4:00,30,21.44,21.44,50,50,20,9.852924077,0
6/16/2035 5:00,30,12.94,12.94,50,50,20,9.852924077,0
6/16/2035 6:00,30,11.49,11.49,50,50,20,10.02323673,0
6/16/2035 7:00,30,11.4,11.4,50,50,20,10.13027617,0
6/16/2035 8:00,30,11.34,11.34,50,50,20,10.27299543,0
6/16/2035 9:00,30,1.32,1.32,50,50,20,10.27299543,0
6/16/2035 10:00,30,-17.64,-17.64,50,50,20,10.27299543,0
6/16/2035 11:00,30,-33.52,-33.52,50,50,20,10.27299543,0
6/16/2035 12:00,30,-54.06,-54.06,50,50,20,10.27299543,0
6/16/2035 13:00,30,-68.61,-68.61,50,50,20,10.27299543,0
6/16/2035 14:00,30,-44.83,-44.83,50,50,20,10.13027617,0
6/16/2035 15:00,30,-18.13,-18.13,50,50,20,10.02323673,0
6/16/2035 16:00,30,6.56,6.56,50,50,20,9.916197286,0
6/16/2035 17:00,30,11.39,11.39,50,50,20,9.916197286,0
6/16/2035 18:00,30,51.4,51.4,50,50,20,9.916197286,116.58
6/16/2035 19:00,30,95.68,95.68,50,50,20,9.916197286,139.35
6/16/2035 20:00,30,91.32,91.32,50,50,20,9.916197286,136.03
6/16/2035 21:00,30,75.7,75.7,50,50,20,9.916197286,134.06
6/16/2035 22:00,30,51.8,51.8,50,50,20,9.852924077,137.83
6/16/2035 23:00,30,36.31,36.31,50,50,20,9.852924077,134.06
6/17/2035 0:00,30,21.76,21.76,50,50,20,9.8270011,127.33
6/17/2035 1:00,30,16.32,16.32,50,50,20,9.8270011,127.33
6/17/2035 2:00,30,14.32,14.32,50,50,20,9.8270011,107.31
6/17/2035 3:00,30,13.59,13.59,50,50,20,9.8270011,106.38
6/17/2035 4:00,30,13.93,13.93,50,50,20,9.8270011,0
6/17/2035 5:00,30,14.35,14.35,50,50,20,9.8270011,0
6/17/2035 6:00,30,12.09,12.09,50,50,20,9.996865663,0
6/17/2035 7:00,30,11.38,11.38,50,50,20,10.10362349,0
6/17/2035 8:00,30,10.12,10.12,50,50,20,10.24596725,0
6/17/2035 9:00,30,1.4,1.4,50,50,20,10.24596725,0
6/17/2035 10:00,30,-1.93,-1.93,50,50,20,10.24596725,0
6/17/2035 11:00,30,-8.61,-8.61,50,50,20,10.24596725,0
6/17/2035 12:00,30,-18.61,-18.61,50,50,20,10.24596725,0
6/17/2035 13:00,30,-24.27,-24.27,50,50,20,10.24596725,0
6/17/2035 14:00,30,-17.64,-17.64,50,50,20,10.10362349,0
6/17/2035 15:00,30,1.26,1.26,50,50,20,9.996865663,0
6/17/2035 16:00,30,9.06,9.06,50,50,20,9.890107841,0
6/17/2035 17:00,30,67.62,67.62,50,50,20,9.890107841,0
6/17/2035 18:00,30,111.05,111.05,50,50,20,9.890107841,82.078
6/17/2035 19:00,30,130.55,130.55,50,50,20,9.890107841,0
6/17/2035 20:00,30,135.68,135.68,50,50,20,9.890107841,0
6/17/2035 21:00,30,131.74,131.74,50,50,20,9.890107841,0
6/17/2035 22:00,30,105.84,105.84,50,50,20,9.8270011,0
6/17/2035 23:00,30,88.02,88.02,50,50,20,9.8270011,0
6/18/2035 0:00,30,78.13,78.13,50,50,20,10.19519101,0
6/18/2035 1:00,30,80.21,80.21,50,50,20,10.19519101,0
6/18/2035 2:00,30,83.21,83.21,50,50,20,10.19519101,0
6/18/2035 3:00,30,84.96,84.96,50,50,20,10.19519101,0
6/18/2035 4:00,30,101.42,101.42,50,50,20,10.19519101,0
6/18/2035 5:00,30,130.53,130.53,50,50,20,10.19519101,0
6/18/2035 6:00,30,144.08,144.08,50,50,20,10.37141992,0
6/18/2035 7:00,30,127.63,127.63,50,50,20,10.48217766,0
6/18/2035 8:00,30,96.13,96.13,50,50,20,10.62985464,0
6/18/2035 9:00,30,73.51,73.51,50,50,20,10.62985464,0
6/18/2035 10:00,30,66.41,66.41,50,50,20,10.62985464,0
6/18/2035 11:00,30,53.26,53.26,50,50,20,10.62985464,0
6/18/2035 12:00,30,50.85,50.85,50,50,20,10.62985464,0
6/18/2035 13:00,30,58.02,58.02,50,50,20,10.62985464,0
6/18/2035 14:00,30,65.94,65.94,50,50,20,10.48217766,0
6/18/2035 15:00,30,75.61,75.61,50,50,20,10.37141992,0
6/18/2035 16:00,30,99.98,99.98,50,50,20,10.26066218,0
6/18/2035 17:00,30,125.56,125.56,50,50,20,10.26066218,90.144
6/18/2035 18:00,30,168.77,168.77,50,50,20,10.26066218,136.03
6/18/2035 19:00,30,221.56,221.56,50,50,20,10.26066218,142.37
6/18/2035 20:00,30,211.41,211.41,50,50,20,10.26066218,126.63
6/18/2035 21:00,30,139.55,139.55,50,50,20,10.26066218,109.33
6/18/2035 22:00,30,112.95,112.95,50,50,20,10.19519101,104.46
6/18/2035 23:00,30,108.32,108.32,50,50,20,10.19519101,98.772
6/19/2035 0:00,30,101.69,101.69,50,50,20,10.19519101,59.144
6/19/2035 1:00,30,98.93,98.93,50,50,20,10.19519101,16.606
6/19/2035 2:00,30,100.69,100.69,50,50,20,10.19519101,38.313
6/19/2035 3:00,30,101.69,101.69,50,50,20,10.19519101,67.784
6/19/2035 4:00,30,107.34,107.34,50,50,20,10.19519101,97.481
6/19/2035 5:00,30,145.89,145.89,50,50,20,10.19519101,0
6/19/2035 6:00,30,141.57,141.57,50,50,20,10.37141992,0
6/19/2035 7:00,30,107.36,107.36,50,50,20,10.48217766,0
6/19/2035 8:00,30,92.3,92.3,50,50,20,10.62985464,0
6/19/2035 9:00,30,81.31,81.31,50,50,20,10.62985464,0
6/19/2035 10:00,30,66.21,66.21,50,50,20,10.62985464,0
6/19/2035 11:00,30,62.56,62.56,50,50,20,10.62985464,0
6/19/2035 12:00,30,62.43,62.43,50,50,20,10.62985464,0
6/19/2035 13:00,30,68.44,68.44,50,50,20,10.62985464,0
6/19/2035 14:00,30,84.52,84.52,50,50,20,10.48217766,0
6/19/2035 15:00,30,87.64,87.64,50,50,20,10.37141992,0
6/19/2035 16:00,30,101.46,101.46,50,50,20,10.26066218,0
6/19/2035 17:00,30,144.65,144.65,50,50,20,10.26066218,107.31
6/19/2035 18:00,30,169.59,169.59,50,50,20,10.26066218,134.06
6/19/2035 19:00,30,183.27,183.27,50,50,20,10.26066218,125.75
6/19/2035 20:00,30,145.87,145.87,50,50,20,10.26066218,98.772
6/19/2035 21:00,30,115.6,115.6,50,50,20,10.26066218,22.624
6/19/2035 22:00,30,103.03,103.03,50,50,20,10.19519101,0
6/19/2035 23:00,30,111.35,111.35,50,50,20,10.19519101,0
6/20/2035 0:00,30,102.83,102.83,50,50,20,10.19519101,0
6/20/2035 1:00,30,98.25,98.25,50,50,20,10.19519101,0
6/20/2035 2:00,30,97.18,97.18,50,50,20,10.19519101,0
6/20/2035 3:00,30,94.87,94.87,50,50,20,10.19519101,0
6/20/2035 4:00,30,97.81,97.81,50,50,20,10.19519101,0
6/20/2035 5:00,30,123.95,123.95,50,50,20,10.19519101,0
6/20/2035 6:00,30,128.23,128.23,50,50,20,10.37141992,0
6/20/2035 7:00,30,118.73,118.73,50,50,20,10.48217766,0
6/20/2035 8:00,30,97.71,97.71,50,50,20,10.62985464,0
