tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
32349,0.9,1.8,6.795326437,15.34171007,31.97,20.7,24.73359375
32350,0.9,1.8,6.795326437,15.35067408,31.97,20.7,24.73572917
32351,0.9,1.8,6.795326437,15.35963809,31.97,20.7,24.73786458
32352,0.9,1.8,6.795326437,15.3686021,31.97,20.7,24.74
32353,0.9,1.8,6.795326437,15.37756612,31.97,20.7,24.73947917
32354,0.9,1.8,6.795326437,15.38653013,31.97,20.7,24.73895833
32355,0.9,1.8,6.795326437,15.39549414,31.97,20.7,24.7384375
32356,0.9,1.8,6.795326437,15.40445815,31.97,20.7,24.73791667
32357,0.9,1.8,6.795326437,15.41342216,31.97,20.7,24.73739583
32358,0.9,1.8,6.795326437,15.42238617,31.97,20.7,24.736875
32359,0.9,1.8,6.795326437,15.43135019,31.97,20.7,24.73635417
32360,0.9,1.8,6.795326437,15.4403142,31.97,20.7,24.73583333
32361,0.9,1.8,6.795326437,15.44927821,31.97,20.7,24.7353125
32362,0.9,1.8,6.795326437,15.45824222,31.97,20.7,24.73479167
32363,0.9,1.8,6.795326437,15.46720623,31.97,20.7,24.73427083
32364,0.9,1.8,6.795326437,15.47617025,31.97,20.7,24.73375
32365,0.9,1.8,6.795326437,15.48513426,31.97,20.7,24.73322917
32366,0.9,1.8,6.795326437,15.49409827,31.97,20.7,24.73270833
32367,0.9,1.8,6.795326437,15.50306228,31.97,20.7,24.7321875
32368,0.9,1.8,6.795326437,15.51202629,31.97,20.7,24.73166667
32369,0.9,1.8,6.795379118,15.51202629,31.97,20.7,24.73114583
32370,0.9,1.8,6.795431799,15.51202629,31.97,20.7,24.730625
32371,0.9,1.8,6.795484479,15.51202629,31.97,20.7,24.73010417
32372,0.9,1.8,6.79553716,15.51202629,31.97,20.7,24.72958333
32373,0.9,1.8,6.795589841,15.51202629,31.97,20.7,24.7290625
32374,0.9,1.8,6.795642522,15.51202629,31.97,20.7,24.72854167
32375,0.9,1.8,6.795695203,15.51202629,31.97,20.7,24.72802083
32376,0.9,1.8,6.795747883,15.51202629,31.97,20.7,24.7275
32377,0.9,1.8,6.795800564,15.51202629,31.97,20.7,24.72697917
32378,0.9,1.8,6.795853245,15.51202629,31.97,20.7,24.72645833
32379,0.9,1.8,6.795905926,15.51202629,31.97,20.7,24.7259375
32380,0.9,1.8,6.795958607,15.51202629,31.97,20.7,24.72541667
32381,0.9,1.8,6.796011288,15.51202629,31.97,20.7,24.72489583
32382,0.9,1.8,6.796063968,15.51202629,31.97,20.7,24.724375
32383,0.9,1.8,6.796116649,15.51202629,31.97,20.7,24.72385417
32384,0.9,1.8,6.79616933,15.51202629,31.97,20.7,24.72333333
32385,0.9,1.8,6.79616933,15.5206583,31.97,20.7,24.7228125
32386,0.9,1.8,6.79616933,15.52929032,31.97,20.7,24.72229167
32387,0.9,1.8,6.79616933,15.53792233,31.97,20.7,24.72177083
32388,0.9,1.8,6.79616933,15.54655434,31.97,20.7,24.72125
32389,0.9,1.8,6.79616933,15.55518635,31.97,20.7,24.72072917
32390,0.9,1.8,6.79616933,15.56381836,31.97,20.7,24.72020833
32391,0.9,1.8,6.79616933,15.57245037,31.97,20.7,24.7196875
32392,0.9,1.8,6.79616933,15.58108238,31.97,20.7,24.71916667
32393,0.9,1.8,6.79616933,15.5897144,31.97,20.7,24.71864583
32394,0.9,1.8,6.79616933,15.59834641,31.97,20.7,24.718125
32395,0.9,1.8,6.79616933,15.60697842,31.97,20.7,24.71760417
32396,0.9,1.8,6.79616933,15.61561043,31.97,20.7,24.71708333
32397,0.9,1.8,6.79616933,15.62424244,31.97,20.7,24.7165625
32398,0.9,1.8,6.79616933,15.63287445,31.97,20.7,24.71604167
32399,0.9,1.8,6.79616933,15.64150646,31.97,20.7,24.71552083
32400,0.9,1.8,6.79616933,15.65013848,31.97,20.7,24.715
32401,0.9,1.8,6.79619567,15.65943449,31.97,20.7,24.71447917
32402,0.9,1.8,6.796222011,15.6687305,31.97,20.7,24.71395833
32403,0.9,1.8,6.796248351,15.67802651,31.97,20.7,24.7134375
32404,0.9,1.8,6.796274692,15.68732252,31.97,20.7,24.71291667
32405,0.9,1.8,6.796301032,15.69661854,31.97,20.7,24.71239583
32406,0.9,1.8,6.796327372,15.70591455,31.97,20.7,24.711875
32407,0.9,1.8,6.796353713,15.71521056,31.97,20.7,24.71135417
32408,0.9,1.8,6.796380053,15.72450657,31.97,20.7,24.71083333
32409,0.9,1.8,6.796406394,15.73380259,31.97,20.7,24.7103125
32410,0.9,1.8,6.796432734,15.7430986,31.97,20.7,24.70979167
32411,0.9,1.8,6.796459074,15.75239461,31.97,20.7,24.70927083
32412,0.9,1.8,6.796485415,15.76169062,31.97,20.7,24.70875
32413,0.9,1.8,6.796511755,15.77098663,31.97,20.7,24.70822917
32414,0.9,1.8,6.796538096,15.78028265,31.97,20.7,24.70770833
32415,0.9,1.8,6.796564436,15.78957866,31.97,20.7,24.7071875
32416,0.9,1.8,6.796590776,15.79887467,31.97,20.7,24.70666667
32417,0.9,1.8,6.796590776,15.80750668,31.97,20.7,24.70614583
32418,0.9,1.8,6.796590776,15.81613869,31.97,20.7,24.705625
32419,0.9,1.8,6.796590776,15.82477071,31.97,20.7,24.70510417
32420,0.9,1.8,6.796590776,15.83340272,31.97,20.7,24.70458333
32421,0.9,1.8,6.796590776,15.84203473,31.97,20.7,24.7040625
32422,0.9,1.8,6.796590776,15.85066674,31.97,20.7,24.70354167
32423,0.9,1.8,6.796590776,15.85929875,31.97,20.7,24.70302083
32424,0.9,1.8,6.796590776,15.86793076,31.97,20.7,24.7025
32425,0.9,1.8,6.796590776,15.87656277,31.97,20.7,24.70197917
32426,0.9,1.8,6.796590776,15.88519479,31.97,20.7,24.70145833
32427,0.9,1.8,6.796590776,15.8938268,31.97,20.7,24.7009375
32428,0.9,1.8,6.796590776,15.90245881,31.97,20.7,24.70041667
32429,0.9,1.8,6.796590776,15.91109082,31.97,20.7,24.69989583
32430,0.9,1.8,6.796590776,15.91972283,31.97,20.7,24.699375
32431,0.9,1.8,6.796590776,15.92835484,31.97,20.7,24.69885417
32432,0.9,1.8,6.796590776,15.93698685,31.97,20.7,24.69833333
32433,0.9,1.8,6.796617117,15.94561887,31.97,20.7,24.6978125
32434,0.9,1.8,6.796643457,15.95425088,31.97,20.7,24.69729167
32435,0.9,1.8,6.796669798,15.96288289,31.97,20.7,24.69677083
32436,0.9,1.8,6.796696138,15.9715149,31.97,20.7,24.69625
32437,0.9,1.8,6.796722478,15.98014691,31.97,20.7,24.69572917
32438,0.9,1.8,6.796748819,15.98877892,31.97,20.7,24.69520833
32439,0.9,1.8,6.796775159,15.99741093,31.97,20.7,24.6946875
32440,0.9,1.8,6.7968015,16.00604294,31.97,20.7,24.69416667
32441,0.9,1.8,6.79682784,16.01467496,31.97,20.7,24.69364583
32442,0.9,1.8,6.79685418,16.02330697,31.97,20.7,24.693125
32443,0.9,1.8,6.796880521,16.03193898,31.97,20.7,24.69260417
32444,0.9,1.8,6.796906861,16.04057099,31.97,20.7,24.69208333
32445,0.9,1.8,6.796933202,16.049203,31.97,20.7,24.6915625
32446,0.9,1.8,6.796959542,16.05783501,31.97,20.7,24.69104167
32447,0.9,1.8,6.796985883,16.06646702,31.97,20.7,24.69052083
32448,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.69
32449,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.69260417
32450,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.69520833
32451,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.6978125
32452,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.70041667
32453,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.70302083
32454,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.705625
32455,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.70822917
32456,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.71083333
32457,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.7134375
32458,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.71604167
32459,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.71864583
32460,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.72125
32461,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.72385417
32462,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.72645833
32463,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.7290625
32464,0.9,1.8,6.797012223,16.07509904,31.97,20.7,24.73166667
32465,0.9,1.8,6.797038563,16.08173904,31.97,20.7,24.73427083
32466,0.9,1.8,6.797064904,16.08837905,31.97,20.7,24.736875
32467,0.9,1.8,6.797091244,16.09501906,31.97,20.7,24.73947917
32468,0.9,1.8,6.797117585,16.10165907,31.97,20.7,24.74208333
32469,0.9,1.8,6.797143925,16.10829908,31.97,20.7,24.7446875
32470,0.9,1.8,6.797170265,16.11493909,31.97,20.7,24.74729167
32471,0.9,1.8,6.797196606,16.1215791,31.97,20.7,24.74989583
32472,0.9,1.8,6.797222946,16.12821911,31.97,20.7,24.7525
32473,0.9,1.8,6.797249287,16.13485911,31.97,20.7,24.75510417
32474,0.9,1.8,6.797275627,16.14149912,31.97,20.7,24.75770833
32475,0.9,1.8,6.797301967,16.14813913,31.97,20.7,24.7603125
32476,0.9,1.8,6.797328308,16.15477914,31.97,20.7,24.76291667
32477,0.9,1.8,6.797354648,16.16141915,31.97,20.7,24.76552083
32478,0.9,1.8,6.797380989,16.16805916,31.97,20.7,24.768125
32479,0.9,1.8,6.797407329,16.17469917,31.97,20.7,24.77072917
32480,0.9,1.8,6.797433669,16.18133918,31.97,20.7,24.77333333
32481,0.9,1.8,6.79748635,16.17801917,31.97,20.7,24.7759375
32482,0.9,1.8,6.797539031,16.17469917,31.97,20.7,24.77854167
32483,0.9,1.8,6.797591712,16.17137916,31.97,20.7,24.78114583
32484,0.9,1.8,6.797644393,16.16805916,31.97,20.7,24.78375
32485,0.9,1.8,6.797697073,16.16473915,31.97,20.7,24.78635417
32486,0.9,1.8,6.797749754,16.16141915,31.97,20.7,24.78895833
32487,0.9,1.8,6.797802435,16.15809915,31.97,20.7,24.7915625
32488,0.9,1.8,6.797855116,16.15477914,31.97,20.7,24.79416667
32489,0.9,1.8,6.797907797,16.15145914,31.97,20.7,24.79677083
32490,0.9,1.8,6.797960478,16.14813913,31.97,20.7,24.799375
32491,0.9,1.8,6.798013158,16.14481913,31.97,20.7,24.80197917
32492,0.9,1.8,6.798065839,16.14149912,31.97,20.7,24.80458333
32493,0.9,1.8,6.79811852,16.13817912,31.97,20.7,24.8071875
32494,0.9,1.8,6.798171201,16.13485911,31.97,20.7,24.80979167
32495,0.9,1.8,6.798223882,16.13153911,31.97,20.7,24.81239583
32496,0.9,1.8,6.798276562,16.12821911,31.97,20.7,24.815
32497,0.9,1.8,6.798276562,16.1248991,31.97,20.7,24.81760417
32498,0.9,1.8,6.798276562,16.1215791,31.97,20.7,24.82020833
32499,0.9,1.8,6.798276562,16.11825909,31.97,20.7,24.8228125
32500,0.9,1.8,6.798276562,16.11493909,31.97,20.7,24.82541667
32501,0.9,1.8,6.798276562,16.11161908,31.97,20.7,24.82802083
32502,0.9,1.8,6.798276562,16.10829908,31.97,20.7,24.830625
32503,0.9,1.8,6.798276562,16.10497908,31.97,20.7,24.83322917
32504,0.9,1.8,6.798276562,16.10165907,31.97,20.7,24.83583333
32505,0.9,1.8,6.798276562,16.09833907,31.97,20.7,24.8384375
32506,0.9,1.8,6.798276562,16.09501906,31.97,20.7,24.84104167
32507,0.9,1.8,6.798276562,16.09169906,31.97,20.7,24.84364583
32508,0.9,1.8,6.798276562,16.08837905,31.97,20.7,24.84625
32509,0.9,1.8,6.798276562,16.08505905,31.97,20.7,24.84885417
32510,0.9,1.8,6.798276562,16.08173904,31.97,20.7,24.85145833
32511,0.9,1.8,6.798276562,16.07841904,31.97,20.7,24.8540625
32512,0.9,1.8,6.798276562,16.07509904,31.97,20.7,24.85666667
32513,0.9,1.8,6.798276562,16.07211103,31.97,20.7,24.85927083
32514,0.9,1.8,6.798276562,16.06912303,31.97,20.7,24.861875
32515,0.9,1.8,6.798276562,16.06613502,31.97,20.7,24.86447917
32516,0.9,1.8,6.798276562,16.06314702,31.97,20.7,24.86708333
32517,0.9,1.8,6.798276562,16.06015902,31.97,20.7,24.8696875
32518,0.9,1.8,6.798276562,16.05717101,31.97,20.7,24.87229167
32519,0.9,1.8,6.798276562,16.05418301,31.97,20.7,24.87489583
32520,0.9,1.8,6.798276562,16.051195,31.97,20.7,24.8775
32521,0.9,1.8,6.798276562,16.048207,31.97,20.7,24.88010417
32522,0.9,1.8,6.798276562,16.045219,31.97,20.7,24.88270833
32523,0.9,1.8,6.798276562,16.04223099,31.97,20.7,24.8853125
32524,0.9,1.8,6.798276562,16.03924299,31.97,20.7,24.88791667
32525,0.9,1.8,6.798276562,16.03625498,31.97,20.7,24.89052083
32526,0.9,1.8,6.798276562,16.03326698,31.97,20.7,24.893125
32527,0.9,1.8,6.798276562,16.03027898,31.97,20.7,24.89572917
32528,0.9,1.8,6.798276562,16.02729097,31.97,20.7,24.89833333
32529,0.9,1.8,6.798302903,16.02729097,31.97,20.7,24.9009375
32530,0.9,1.8,6.798329243,16.02729097,31.97,20.7,24.90354167
32531,0.9,1.8,6.798355584,16.02729097,31.97,20.7,24.90614583
32532,0.9,1.8,6.798381924,16.02729097,31.97,20.7,24.90875
32533,0.9,1.8,6.798408264,16.02729097,31.97,20.7,24.91135417
32534,0.9,1.8,6.798434605,16.02729097,31.97,20.7,24.91395833
32535,0.9,1.8,6.798460945,16.02729097,31.97,20.7,24.9165625
32536,0.9,1.8,6.798487286,16.02729097,31.97,20.7,24.91916667
32537,0.9,1.8,6.798513626,16.02729097,31.97,20.7,24.92177083
32538,0.9,1.8,6.798539966,16.02729097,31.97,20.7,24.924375
32539,0.9,1.8,6.798566307,16.02729097,31.97,20.7,24.92697917
32540,0.9,1.8,6.798592647,16.02729097,31.97,20.7,24.92958333
32541,0.9,1.8,6.798618988,16.02729097,31.97,20.7,24.9321875
32542,0.9,1.8,6.798645328,16.02729097,31.97,20.7,24.93479167
32543,0.9,1.8,6.798671668,16.02729097,31.97,20.7,24.93739583
32544,0.9,1.8,6.798698009,16.02729097,32.23,20.7,24.94
32545,0.9,1.8,6.798724349,16.02397097,32.23,20.7,24.94065972
32546,0.9,1.8,6.79875069,16.02065096,32.23,20.7,24.94131944
32547,0.9,1.8,6.79877703,16.01733096,32.23,20.7,24.94197917
32548,0.9,1.8,6.79880337,16.01401096,32.23,20.7,24.94263889
32549,0.9,1.8,6.798829711,16.01069095,32.23,20.7,24.94329861
32550,0.9,1.8,6.798856051,16.00737095,32.23,20.7,24.94395833
32551,0.9,1.8,6.798882392,16.00405094,32.23,20.7,24.94461806
32552,0.9,1.8,6.798908732,16.00073094,32.23,20.7,24.94527778
32553,0.9,1.8,6.798935072,15.99741093,32.23,20.7,24.9459375
32554,0.9,1.8,6.798961413,15.99409093,32.23,20.7,24.94659722
32555,0.9,1.8,6.798987753,15.99077092,32.23,20.7,24.94725694
32556,0.9,1.8,6.799014094,15.98745092,32.23,20.7,24.94791667
32557,0.9,1.8,6.799040434,15.98413092,32.23,20.7,24.94857639
32558,0.9,1.8,6.799066775,15.98081091,32.23,20.7,24.94923611
32559,0.9,1.8,6.799093115,15.97749091,32.23,20.7,24.94989583
32560,0.9,1.8,6.799119455,15.9741709,32.23,20.7,24.95055556
32561,0.9,1.8,6.799119455,15.9708509,32.23,20.7,24.95121528
32562,0.9,1.8,6.799119455,15.96753089,32.23,20.7,24.951875
32563,0.9,1.8,6.799119455,15.96421089,32.23,20.7,24.95253472
32564,0.9,1.8,6.799119455,15.96089089,32.23,20.7,24.95319444
32565,0.9,1.8,6.799119455,15.95757088,32.23,20.7,24.95385417
32566,0.9,1.8,6.799119455,15.95425088,32.23,20.7,24.95451389
32567,0.9,1.8,6.799119455,15.95093087,32.23,20.7,24.95517361
32568,0.9,1.8,6.799119455,15.94761087,32.23,20.7,24.95583333
32569,0.9,1.8,6.799119455,15.94429086,32.23,20.7,24.95649306
32570,0.9,1.8,6.799119455,15.94097086,32.23,20.7,24.95715278
32571,0.9,1.8,6.799119455,15.93765085,32.23,20.7,24.9578125
32572,0.9,1.8,6.799119455,15.93433085,32.23,20.7,24.95847222
32573,0.9,1.8,6.799119455,15.93101085,32.23,20.7,24.95913194
32574,0.9,1.8,6.799119455,15.92769084,32.23,20.7,24.95979167
32575,0.9,1.8,6.799119455,15.92437084,32.23,20.7,24.96045139
32576,0.9,1.8,6.799119455,15.92105083,32.23,20.7,24.96111111
32577,0.9,1.8,6.799119455,15.91773083,32.23,20.7,24.96177083
32578,0.9,1.8,6.799119455,15.91441082,32.23,20.7,24.96243056
32579,0.9,1.8,6.799119455,15.91109082,32.23,20.7,24.96309028
32580,0.9,1.8,6.799119455,15.90777082,32.23,20.7,24.96375
32581,0.9,1.8,6.799119455,15.90445081,32.23,20.7,24.96440972
32582,0.9,1.8,6.799119455,15.90113081,32.23,20.7,24.96506944
32583,0.9,1.8,6.799119455,15.8978108,32.23,20.7,24.96572917
32584,0.9,1.8,6.799119455,15.8944908,32.23,20.7,24.96638889
32585,0.9,1.8,6.799119455,15.89117079,32.23,20.7,24.96704861
32586,0.9,1.8,6.799119455,15.88785079,32.23,20.7,24.96770833
32587,0.9,1.8,6.799119455,15.88453078,32.23,20.7,24.96836806
32588,0.9,1.8,6.799119455,15.88121078,32.23,20.7,24.96902778
32589,0.9,1.8,6.799119455,15.87789078,32.23,20.7,24.9696875
32590,0.9,1.8,6.799119455,15.87457077,32.23,20.7,24.97034722
32591,0.9,1.8,6.799119455,15.87125077,32.23,20.7,24.97100694
32592,0.9,1.8,6.799119455,15.86793076,32.23,20.7,24.97166667
32593,0.9,1.8,6.799145796,15.86726676,32.23,20.7,24.97232639
32594,0.9,1.8,6.799172136,15.86660276,32.23,20.7,24.97298611
32595,0.9,1.8,6.799198477,15.86593876,32.23,20.7,24.97364583
32596,0.9,1.8,6.799224817,15.86527476,32.23,20.7,24.97430556
32597,0.9,1.8,6.799251157,15.86461076,32.23,20.7,24.97496528
32598,0.9,1.8,6.799277498,15.86394676,32.23,20.7,24.975625
32599,0.9,1.8,6.799303838,15.86328276,32.23,20.7,24.97628472
32600,0.9,1.8,6.799330179,15.86261876,32.23,20.7,24.97694444
32601,0.9,1.8,6.799356519,15.86195475,32.23,20.7,24.97760417
32602,0.9,1.8,6.799382859,15.86129075,32.23,20.7,24.97826389
32603,0.9,1.8,6.7994092,15.86062675,32.23,20.7,24.97892361
32604,0.9,1.8,6.79943554,15.85996275,32.23,20.7,24.97958333
32605,0.9,1.8,6.799461881,15.85929875,32.23,20.7,24.98024306
32606,0.9,1.8,6.799488221,15.85863475,32.23,20.7,24.98090278
32607,0.9,1.8,6.799514561,15.85797075,32.23,20.7,24.9815625
32608,0.9,1.8,6.799540902,15.85730675,32.23,20.7,24.98222222
32609,0.9,1.8,6.799593583,15.85730675,32.23,20.7,24.98288194
32610,0.9,1.8,6.799646263,15.85730675,32.23,20.7,24.98354167
32611,0.9,1.8,6.799698944,15.85730675,32.23,20.7,24.98420139
32612,0.9,1.8,6.799751625,15.85730675,32.23,20.7,24.98486111
32613,0.9,1.8,6.799804306,15.85730675,32.23,20.7,24.98552083
32614,0.9,1.8,6.799856987,15.85730675,32.23,20.7,24.98618056
32615,0.9,1.8,6.799909667,15.85730675,32.23,20.7,24.98684028
32616,0.9,1.8,6.799962348,15.85730675,32.23,20.7,24.9875
32617,0.9,1.8,6.800015029,15.85730675,32.23,20.7,24.98815972
32618,0.9,1.8,6.80006771,15.85730675,32.23,20.7,24.98881944
32619,0.9,1.8,6.800120391,15.85730675,32.23,20.7,24.98947917
32620,0.9,1.8,6.800173072,15.85730675,32.23,20.7,24.99013889
32621,0.9,1.8,6.800225752,15.85730675,32.23,20.7,24.99079861
32622,0.9,1.8,6.800278433,15.85730675,32.23,20.7,24.99145833
32623,0.9,1.8,6.800331114,15.85730675,32.23,20.7,24.99211806
32624,0.9,1.8,6.800383795,15.85730675,32.23,20.7,24.99277778
32625,0.9,1.8,6.800383795,15.85963075,32.23,20.7,24.9934375
32626,0.9,1.8,6.800383795,15.86195475,32.23,20.7,24.99409722
32627,0.9,1.8,6.800383795,15.86427876,32.23,20.7,24.99475694
32628,0.9,1.8,6.800383795,15.86660276,32.23,20.7,24.99541667
32629,0.9,1.8,6.800383795,15.86892676,32.23,20.7,24.99607639
32630,0.9,1.8,6.800383795,15.87125077,32.23,20.7,24.99673611
32631,0.9,1.8,6.800383795,15.87357477,32.23,20.7,24.99739583
32632,0.9,1.8,6.800383795,15.87589877,32.23,20.7,24.99805556
32633,0.9,1.8,6.800383795,15.87822278,32.23,20.7,24.99871528
32634,0.9,1.8,6.800383795,15.88054678,32.23,20.7,24.999375
32635,0.9,1.8,6.800383795,15.88287078,32.23,20.7,25.00003472
32636,0.9,1.8,6.800383795,15.88519479,32.23,20.7,25.00069444
32637,0.9,1.8,6.800383795,15.88751879,32.23,20.7,25.00135417
32638,0.9,1.8,6.800383795,15.88984279,32.23,20.7,25.00201389
32639,0.9,1.8,6.800383795,15.89216679,32.23,20.7,25.00267361
32640,0.9,1.8,6.800383795,15.8944908,31.54,20.7,25.00333333
32641,0.9,1.8,6.800331114,15.8971468,31.54,20.7,25.00399306
32642,0.9,1.8,6.800278433,15.8998028,31.54,20.7,25.00465278
32643,0.9,1.8,6.800225752,15.90245881,31.54,20.7,25.0053125
32644,0.9,1.8,6.800173072,15.90511481,31.54,20.7,25.00597222
32645,0.9,1.8,6.800120391,15.90777082,31.54,20.7,25.00663194
32646,0.9,1.8,6.80006771,15.91042682,31.54,20.7,25.00729167
32647,0.9,1.8,6.800015029,15.91308282,31.54,20.7,25.00795139
32648,0.9,1.8,6.799962348,15.91573883,31.54,20.7,25.00861111
32649,0.9,1.8,6.799909667,15.91839483,31.54,20.7,25.00927083
32650,0.9,1.8,6.799856987,15.92105083,31.54,20.7,25.00993056
32651,0.9,1.8,6.799804306,15.92370684,31.54,20.7,25.01059028
32652,0.9,1.8,6.799751625,15.92636284,31.54,20.7,25.01125
32653,0.9,1.8,6.799698944,15.92901884,31.54,20.7,25.01190972
32654,0.9,1.8,6.799646263,15.93167485,31.54,20.7,25.01256944
32655,0.9,1.8,6.799593583,15.93433085,31.54,20.7,25.01322917
32656,0.9,1.8,6.799540902,15.93698685,31.54,20.7,25.01388889
32657,0.9,1.8,6.799540902,15.93931086,31.54,20.7,25.01454861
32658,0.9,1.8,6.799540902,15.94163486,31.54,20.7,25.01520833
32659,0.9,1.8,6.799540902,15.94395886,31.54,20.7,25.01586806
32660,0.9,1.8,6.799540902,15.94628287,31.54,20.7,25.01652778
32661,0.9,1.8,6.799540902,15.94860687,31.54,20.7,25.0171875
32662,0.9,1.8,6.799540902,15.95093087,31.54,20.7,25.01784722
32663,0.9,1.8,6.799540902,15.95325488,31.54,20.7,25.01850694
32664,0.9,1.8,6.799540902,15.95557888,31.54,20.7,25.01916667
32665,0.9,1.8,6.799540902,15.95790288,31.54,20.7,25.01982639
32666,0.9,1.8,6.799540902,15.96022688,31.54,20.7,25.02048611
32667,0.9,1.8,6.799540902,15.96255089,31.54,20.7,25.02114583
32668,0.9,1.8,6.799540902,15.96487489,31.54,20.7,25.02180556
32669,0.9,1.8,6.799540902,15.96719889,31.54,20.7,25.02246528
32670,0.9,1.8,6.799540902,15.9695229,31.54,20.7,25.023125
32671,0.9,1.8,6.799540902,15.9718469,31.54,20.7,25.02378472
32672,0.9,1.8,6.799540902,15.9741709,31.54,20.7,25.02444444
32673,0.9,1.8,6.799488221,15.97682691,31.54,20.7,25.02510417
32674,0.9,1.8,6.79943554,15.97948291,31.54,20.7,25.02576389
32675,0.9,1.8,6.799382859,15.98213891,31.54,20.7,25.02642361
32676,0.9,1.8,6.799330179,15.98479492,31.54,20.7,25.02708333
32677,0.9,1.8,6.799277498,15.98745092,31.54,20.7,25.02774306
32678,0.9,1.8,6.799224817,15.99010692,31.54,20.7,25.02840278
32679,0.9,1.8,6.799172136,15.99276293,31.54,20.7,25.0290625
32680,0.9,1.8,6.799119455,15.99541893,31.54,20.7,25.02972222
32681,0.9,1.8,6.799066775,15.99807493,31.54,20.7,25.03038194
32682,0.9,1.8,6.799014094,16.00073094,31.54,20.7,25.03104167
32683,0.9,1.8,6.798961413,16.00338694,31.54,20.7,25.03170139
32684,0.9,1.8,6.798908732,16.00604294,31.54,20.7,25.03236111
32685,0.9,1.8,6.798856051,16.00869895,31.54,20.7,25.03302083
32686,0.9,1.8,6.79880337,16.01135495,31.54,20.7,25.03368056
32687,0.9,1.8,6.79875069,16.01401096,31.54,20.7,25.03434028
32688,0.9,1.8,6.798698009,16.01666696,31.54,20.7,25.035
32689,0.9,1.8,6.798671668,16.01666696,31.54,20.7,25.03565972
32690,0.9,1.8,6.798645328,16.01666696,31.54,20.7,25.03631944
32691,0.9,1.8,6.798618988,16.01666696,31.54,20.7,25.03697917
32692,0.9,1.8,6.798592647,16.01666696,31.54,20.7,25.03763889
32693,0.9,1.8,6.798566307,16.01666696,31.54,20.7,25.03829861
32694,0.9,1.8,6.798539966,16.01666696,31.54,20.7,25.03895833
32695,0.9,1.8,6.798513626,16.01666696,31.54,20.7,25.03961806
32696,0.9,1.8,6.798487286,16.01666696,31.54,20.7,25.04027778
32697,0.9,1.8,6.798460945,16.01666696,31.54,20.7,25.0409375
32698,0.9,1.8,6.798434605,16.01666696,31.54,20.7,25.04159722
32699,0.9,1.8,6.798408264,16.01666696,31.54,20.7,25.04225694
32700,0.9,1.8,6.798381924,16.01666696,31.54,20.7,25.04291667
32701,0.9,1.8,6.798355584,16.01666696,31.54,20.7,25.04357639
32702,0.9,1.8,6.798329243,16.01666696,31.54,20.7,25.04423611
32703,0.9,1.8,6.798302903,16.01666696,31.54,20.7,25.04489583
32704,0.9,1.8,6.798276562,16.01666696,31.54,20.7,25.04555556
32705,0.9,1.8,6.798223882,16.01899096,31.54,20.7,25.04621528
32706,0.9,1.8,6.798171201,16.02131496,31.54,20.7,25.046875
32707,0.9,1.8,6.79811852,16.02363897,31.54,20.7,25.04753472
32708,0.9,1.8,6.798065839,16.02596297,31.54,20.7,25.04819444
32709,0.9,1.8,6.798013158,16.02828697,31.54,20.7,25.04885417
32710,0.9,1.8,6.797960478,16.03061098,31.54,20.7,25.04951389
32711,0.9,1.8,6.797907797,16.03293498,31.54,20.7,25.05017361
32712,0.9,1.8,6.797855116,16.03525898,31.54,20.7,25.05083333
32713,0.9,1.8,6.797802435,16.03758299,31.54,20.7,25.05149306
32714,0.9,1.8,6.797749754,16.03990699,31.54,20.7,25.05215278
32715,0.9,1.8,6.797697073,16.04223099,31.54,20.7,25.0528125
32716,0.9,1.8,6.797644393,16.044555,31.54,20.7,25.05347222
32717,0.9,1.8,6.797591712,16.046879,31.54,20.7,25.05413194
32718,0.9,1.8,6.797539031,16.049203,31.54,20.7,25.05479167
32719,0.9,1.8,6.79748635,16.051527,31.54,20.7,25.05545139
32720,0.9,1.8,6.797433669,16.05385101,31.54,20.7,25.05611111
32721,0.9,1.8,6.797407329,16.05584301,31.54,20.7,25.05677083
32722,0.9,1.8,6.797380989,16.05783501,31.54,20.7,25.05743056
32723,0.9,1.8,6.797354648,16.05982702,31.54,20.7,25.05809028
32724,0.9,1.8,6.797328308,16.06181902,31.54,20.7,25.05875
32725,0.9,1.8,6.797301967,16.06381102,31.54,20.7,25.05940972
32726,0.9,1.8,6.797275627,16.06580302,31.54,20.7,25.06006944
32727,0.9,1.8,6.797249287,16.06779503,31.54,20.7,25.06072917
