start_time,end_time,price,volume,node,bid_id,unit_id,accepted_volume,accepted_price,market_id,bid_type,simulation
2019-01-03 17:00:00,2019-01-03 21:00:00,537.26,100,north,Reserve unit 1_1,Reserve unit 1,100,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-03 17:00:00,2019-01-03 21:00:00,414.53,100,south,Reserve unit 2_1,Reserve unit 2,100,414.53,CRM_neg,,experiment_cement_plant_case
2019-01-03 17:00:00,2019-01-03 21:00:00,291.8,100,north,Reserve unit 3_1,Reserve unit 3,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-03 17:00:00,2019-01-03 21:00:00,291.8,100,south,Reserve unit 4_1,Reserve unit 4,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-03 17:00:00,2019-01-03 21:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,-400,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,119.39,50,north,Reserve unit 1_1,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,119.39,50,north,Reserve unit 1_2,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,119.39,50,north,Reserve unit 1_3,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,119.39,50,north,Reserve unit 1_4,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,119.39,50,north,Reserve unit 1_5,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,119.39,50,north,Reserve unit 1_6,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,119.39,50,north,Reserve unit 1_7,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,119.39,50,north,Reserve unit 1_8,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,119.39,50,north,Reserve unit 1_9,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,119.39,50,north,Reserve unit 1_10,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,119.39,50,north,Reserve unit 1_12,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,119.39,50,north,Reserve unit 1_11,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,119.39,50,north,Reserve unit 1_13,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,119.39,50,north,Reserve unit 1_14,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,119.39,50,north,Reserve unit 1_16,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,119.39,50,north,Reserve unit 1_15,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,119.39,50,north,Reserve unit 1_18,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,119.39,50,north,Reserve unit 1_17,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,119.39,50,north,Reserve unit 1_19,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,119.39,50,north,Reserve unit 1_20,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,119.39,50,north,Reserve unit 1_22,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,119.39,50,north,Reserve unit 1_21,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,119.39,50,north,Reserve unit 1_23,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,119.39,50,north,Reserve unit 1_24,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,119.39,50,north,Reserve unit 1_26,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,119.39,50,north,Reserve unit 1_25,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,119.39,50,north,Reserve unit 1_28,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,119.39,50,north,Reserve unit 1_27,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,119.39,50,north,Reserve unit 1_30,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,119.39,50,north,Reserve unit 1_29,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,119.39,50,north,Reserve unit 1_32,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,119.39,50,north,Reserve unit 1_31,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 16:00:00,2019-01-04 17:00:00,119.39,50,north,Reserve unit 1_33,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 16:00:00,2019-01-04 17:00:00,119.39,50,north,Reserve unit 1_34,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 17:00:00,2019-01-04 18:00:00,119.39,50,north,Reserve unit 1_36,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 17:00:00,2019-01-04 18:00:00,119.39,50,north,Reserve unit 1_35,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 18:00:00,2019-01-04 19:00:00,119.39,50,north,Reserve unit 1_38,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 18:00:00,2019-01-04 19:00:00,119.39,50,north,Reserve unit 1_37,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 19:00:00,2019-01-04 20:00:00,119.39,50,north,Reserve unit 1_39,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 19:00:00,2019-01-04 20:00:00,119.39,50,north,Reserve unit 1_40,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 20:00:00,2019-01-04 21:00:00,119.39,50,north,Reserve unit 1_42,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 20:00:00,2019-01-04 21:00:00,119.39,50,north,Reserve unit 1_41,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 21:00:00,2019-01-04 22:00:00,119.39,50,north,Reserve unit 1_44,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 21:00:00,2019-01-04 22:00:00,119.39,50,north,Reserve unit 1_43,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 22:00:00,2019-01-04 23:00:00,119.39,50,north,Reserve unit 1_46,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 22:00:00,2019-01-04 23:00:00,119.39,50,north,Reserve unit 1_45,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 23:00:00,2019-01-05 00:00:00,119.39,50,north,Reserve unit 1_47,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 23:00:00,2019-01-05 00:00:00,119.39,50,north,Reserve unit 1_48,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,92.118,50,south,Reserve unit 2_2,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,92.118,50,south,Reserve unit 2_1,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,92.118,50,south,Reserve unit 2_3,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,92.118,50,south,Reserve unit 2_4,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,92.118,50,south,Reserve unit 2_6,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,92.118,50,south,Reserve unit 2_5,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,92.118,50,south,Reserve unit 2_7,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,92.118,50,south,Reserve unit 2_8,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,92.118,50,south,Reserve unit 2_9,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,92.118,50,south,Reserve unit 2_10,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,92.118,50,south,Reserve unit 2_11,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,92.118,50,south,Reserve unit 2_12,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,92.118,50,south,Reserve unit 2_14,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,92.118,50,south,Reserve unit 2_13,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,92.118,50,south,Reserve unit 2_16,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,92.118,50,south,Reserve unit 2_15,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,92.118,50,south,Reserve unit 2_18,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,92.118,50,south,Reserve unit 2_17,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,92.118,50,south,Reserve unit 2_20,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,92.118,50,south,Reserve unit 2_19,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,92.118,50,south,Reserve unit 2_22,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,92.118,50,south,Reserve unit 2_21,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,92.118,50,south,Reserve unit 2_24,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,92.118,50,south,Reserve unit 2_23,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,92.118,50,south,Reserve unit 2_26,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,92.118,50,south,Reserve unit 2_25,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,92.118,50,south,Reserve unit 2_27,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,92.118,50,south,Reserve unit 2_28,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,92.118,50,south,Reserve unit 2_29,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,92.118,50,south,Reserve unit 2_30,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,92.118,50,south,Reserve unit 2_32,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,92.118,50,south,Reserve unit 2_31,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 16:00:00,2019-01-04 17:00:00,92.118,50,south,Reserve unit 2_34,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 16:00:00,2019-01-04 17:00:00,92.118,50,south,Reserve unit 2_33,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 17:00:00,2019-01-04 18:00:00,92.118,50,south,Reserve unit 2_35,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 17:00:00,2019-01-04 18:00:00,92.118,50,south,Reserve unit 2_36,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 18:00:00,2019-01-04 19:00:00,92.118,50,south,Reserve unit 2_37,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 18:00:00,2019-01-04 19:00:00,92.118,50,south,Reserve unit 2_38,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 19:00:00,2019-01-04 20:00:00,92.118,50,south,Reserve unit 2_40,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 19:00:00,2019-01-04 20:00:00,92.118,50,south,Reserve unit 2_39,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 20:00:00,2019-01-04 21:00:00,92.118,50,south,Reserve unit 2_41,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 20:00:00,2019-01-04 21:00:00,92.118,50,south,Reserve unit 2_42,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 21:00:00,2019-01-04 22:00:00,92.118,50,south,Reserve unit 2_43,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 21:00:00,2019-01-04 22:00:00,92.118,50,south,Reserve unit 2_44,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 22:00:00,2019-01-04 23:00:00,92.118,50,south,Reserve unit 2_45,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 22:00:00,2019-01-04 23:00:00,92.118,50,south,Reserve unit 2_46,Reserve unit 2,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 23:00:00,2019-01-05 00:00:00,92.118,50,south,Reserve unit 2_48,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 23:00:00,2019-01-05 00:00:00,92.118,50,south,Reserve unit 2_47,Reserve unit 2,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,64.845,50,north,Reserve unit 3_2,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,64.845,50,north,Reserve unit 3_1,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,64.845,50,north,Reserve unit 3_3,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,64.845,50,north,Reserve unit 3_4,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,64.845,50,north,Reserve unit 3_6,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,64.845,50,north,Reserve unit 3_5,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,64.845,50,north,Reserve unit 3_7,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,64.845,50,north,Reserve unit 3_8,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,64.845,50,north,Reserve unit 3_10,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,64.845,50,north,Reserve unit 3_9,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,64.845,50,north,Reserve unit 3_11,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,64.845,50,north,Reserve unit 3_12,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,64.845,50,north,Reserve unit 3_14,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,64.845,50,north,Reserve unit 3_13,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,64.845,50,north,Reserve unit 3_15,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,64.845,50,north,Reserve unit 3_16,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,64.845,50,north,Reserve unit 3_18,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,64.845,50,north,Reserve unit 3_17,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,64.845,50,north,Reserve unit 3_20,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,64.845,50,north,Reserve unit 3_19,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,64.845,50,north,Reserve unit 3_21,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,64.845,50,north,Reserve unit 3_22,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,64.845,50,north,Reserve unit 3_24,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,64.845,50,north,Reserve unit 3_23,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,64.845,50,north,Reserve unit 3_25,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,64.845,50,north,Reserve unit 3_26,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,64.845,50,north,Reserve unit 3_28,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,64.845,50,north,Reserve unit 3_27,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,64.845,50,north,Reserve unit 3_30,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,64.845,50,north,Reserve unit 3_29,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,64.845,50,north,Reserve unit 3_31,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,64.845,50,north,Reserve unit 3_32,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 16:00:00,2019-01-04 17:00:00,64.845,50,north,Reserve unit 3_33,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 16:00:00,2019-01-04 17:00:00,64.845,50,north,Reserve unit 3_34,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 17:00:00,2019-01-04 18:00:00,64.845,50,north,Reserve unit 3_36,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 17:00:00,2019-01-04 18:00:00,64.845,50,north,Reserve unit 3_35,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 18:00:00,2019-01-04 19:00:00,64.845,50,north,Reserve unit 3_38,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 18:00:00,2019-01-04 19:00:00,64.845,50,north,Reserve unit 3_37,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 19:00:00,2019-01-04 20:00:00,64.845,50,north,Reserve unit 3_40,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 19:00:00,2019-01-04 20:00:00,64.845,50,north,Reserve unit 3_39,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 20:00:00,2019-01-04 21:00:00,64.845,50,north,Reserve unit 3_41,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 20:00:00,2019-01-04 21:00:00,64.845,50,north,Reserve unit 3_42,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 21:00:00,2019-01-04 22:00:00,64.845,50,north,Reserve unit 3_43,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 21:00:00,2019-01-04 22:00:00,64.845,50,north,Reserve unit 3_44,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 22:00:00,2019-01-04 23:00:00,64.845,50,north,Reserve unit 3_45,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 22:00:00,2019-01-04 23:00:00,64.845,50,north,Reserve unit 3_46,Reserve unit 3,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 23:00:00,2019-01-05 00:00:00,64.845,50,north,Reserve unit 3_48,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 23:00:00,2019-01-05 00:00:00,64.845,50,north,Reserve unit 3_47,Reserve unit 3,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,64.845,50,south,Reserve unit 4_2,Reserve unit 4,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 00:00:00,2019-01-04 01:00:00,64.845,50,south,Reserve unit 4_1,Reserve unit 4,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,64.845,50,south,Reserve unit 4_3,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 01:00:00,2019-01-04 02:00:00,64.845,50,south,Reserve unit 4_4,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,64.845,50,south,Reserve unit 4_6,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 02:00:00,2019-01-04 03:00:00,64.845,50,south,Reserve unit 4_5,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,64.845,50,south,Reserve unit 4_8,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 03:00:00,2019-01-04 04:00:00,64.845,50,south,Reserve unit 4_7,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,64.845,50,south,Reserve unit 4_10,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 04:00:00,2019-01-04 05:00:00,64.845,50,south,Reserve unit 4_9,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,64.845,50,south,Reserve unit 4_11,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 05:00:00,2019-01-04 06:00:00,64.845,50,south,Reserve unit 4_12,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,64.845,50,south,Reserve unit 4_13,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 06:00:00,2019-01-04 07:00:00,64.845,50,south,Reserve unit 4_14,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,64.845,50,south,Reserve unit 4_16,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 07:00:00,2019-01-04 08:00:00,64.845,50,south,Reserve unit 4_15,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,64.845,50,south,Reserve unit 4_18,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 08:00:00,2019-01-04 09:00:00,64.845,50,south,Reserve unit 4_17,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,64.845,50,south,Reserve unit 4_20,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 09:00:00,2019-01-04 10:00:00,64.845,50,south,Reserve unit 4_19,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,64.845,50,south,Reserve unit 4_22,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 10:00:00,2019-01-04 11:00:00,64.845,50,south,Reserve unit 4_21,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,64.845,50,south,Reserve unit 4_24,Reserve unit 4,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 11:00:00,2019-01-04 12:00:00,64.845,50,south,Reserve unit 4_23,Reserve unit 4,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,64.845,50,south,Reserve unit 4_26,Reserve unit 4,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 12:00:00,2019-01-04 13:00:00,64.845,50,south,Reserve unit 4_25,Reserve unit 4,50,3000,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,64.845,50,south,Reserve unit 4_27,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 13:00:00,2019-01-04 14:00:00,64.845,50,south,Reserve unit 4_28,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,64.845,50,south,Reserve unit 4_29,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 14:00:00,2019-01-04 15:00:00,64.845,50,south,Reserve unit 4_30,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,64.845,50,south,Reserve unit 4_32,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
2019-01-04 15:00:00,2019-01-04 16:00:00,64.845,50,south,Reserve unit 4_31,Reserve unit 4,50,119.39,EOM,,experiment_cement_plant_case
