,price_forecast,residual_load_forecast
2019-01-24 21:00:00,50.00000000000001,3319.35
2019-01-24 22:00:00,50.00000000000001,3188.45
2019-01-24 23:00:00,50.00000000000001,3007.1
2019-01-25 00:00:00,43.75,2894.8
2019-01-25 01:00:00,43.75,2806.55
2019-01-25 02:00:00,43.75,2763.65
2019-01-25 03:00:00,43.75,2753.75
2019-01-25 04:00:00,43.75,2809.55
2019-01-25 05:00:00,43.75,2960.8
2019-01-25 06:00:00,50.00000000000001,3294.9
2019-01-25 07:00:00,50.00000000000001,3606.15
2019-01-25 08:00:00,50.00000000000001,3721.95
2019-01-25 09:00:00,50.00000000000001,3751.5
2019-01-25 10:00:00,50.00000000000001,3770.15
2019-01-25 11:00:00,50.00000000000001,3778.15
2019-01-25 12:00:00,50.00000000000001,3739.35
2019-01-25 13:00:00,50.00000000000001,3668.5
2019-01-25 14:00:00,50.00000000000001,3612.75
2019-01-25 15:00:00,50.00000000000001,3570.25
2019-01-25 16:00:00,50.00000000000001,3578.05
2019-01-25 17:00:00,50.00000000000001,3717.75
2019-01-25 18:00:00,50.00000000000001,3722.75
2019-01-25 19:00:00,50.00000000000001,3642.05
2019-01-25 20:00:00,50.00000000000001,3445.55
2019-01-25 21:00:00,50.00000000000001,3303.65
2019-01-25 22:00:00,50.00000000000001,3208.5
2019-01-25 23:00:00,50.00000000000001,3034.9
2019-01-26 00:00:00,43.75,2898.9
2019-01-26 01:00:00,43.75,2769.3
2019-01-26 02:00:00,43.75,2691.6
2019-01-26 03:00:00,43.75,2647.4
2019-01-26 04:00:00,43.75,2631.5
2019-01-26 05:00:00,43.75,2618.6
2019-01-26 06:00:00,43.75,2655.6
2019-01-26 07:00:00,43.75,2806.95
2019-01-26 08:00:00,43.75,2992.7
2019-01-26 09:00:00,50.00000000000001,3145.4
2019-01-26 10:00:00,50.00000000000001,3240.45
2019-01-26 11:00:00,50.00000000000001,3273.6
2019-01-26 12:00:00,50.00000000000001,3245.1
2019-01-26 13:00:00,50.00000000000001,3144.1
2019-01-26 14:00:00,50.00000000000001,3073.8
2019-01-26 15:00:00,50.00000000000001,3041.6
2019-01-26 16:00:00,50.00000000000001,3050.1000000000004
2019-01-26 17:00:00,50.00000000000001,3205.0
2019-01-26 18:00:00,50.00000000000001,3238.7
2019-01-26 19:00:00,50.00000000000001,3131.4
2019-01-26 20:00:00,43.75,2947.2
2019-01-26 21:00:00,43.75,2853.8
2019-01-26 22:00:00,43.75,2811.6
2019-01-26 23:00:00,43.75,2658.4
2019-01-27 00:00:00,43.75,2515.4
2019-01-27 01:00:00,43.75,2415.35
2019-01-27 02:00:00,43.75,2342.15
2019-01-27 03:00:00,43.75,2325.15
2019-01-27 04:00:00,43.75,2324.15
2019-01-27 05:00:00,43.75,2303.3500000000004
2019-01-27 06:00:00,43.75,2262.6
2019-01-27 07:00:00,43.75,2375.0
2019-01-27 08:00:00,43.75,2508.5
2019-01-27 09:00:00,43.75,2685.5
2019-01-27 10:00:00,43.75,2815.7
2019-01-27 11:00:00,43.75,2944.8
2019-01-27 12:00:00,43.75,2934.5
2019-01-27 13:00:00,43.75,2812.5
2019-01-27 14:00:00,43.75,2738.9500000000003
2019-01-27 15:00:00,43.75,2702.65
2019-01-27 16:00:00,43.75,2739.95
2019-01-27 17:00:00,43.75,2941.1499999999996
2019-01-27 18:00:00,50.00000000000001,3023.1
2019-01-27 19:00:00,43.75,2978.5
2019-01-27 20:00:00,43.75,2867.25
2019-01-27 21:00:00,43.75,2793.2
2019-01-27 22:00:00,43.75,2803.6
2019-01-27 23:00:00,43.75,2655.95
2019-01-28 00:00:00,43.75,2541.65
2019-01-28 01:00:00,43.75,2456.9
2019-01-28 02:00:00,43.75,2434.5
2019-01-28 03:00:00,43.75,2458.25
2019-01-28 04:00:00,43.75,2547.7
2019-01-28 05:00:00,43.75,2729.85
2019-01-28 06:00:00,50.00000000000001,3171.25
2019-01-28 07:00:00,50.00000000000001,3522.25
2019-01-28 08:00:00,50.00000000000001,3647.2
2019-01-28 09:00:00,50.00000000000001,3695.6
2019-01-28 10:00:00,50.00000000000001,3734.15
2019-01-28 11:00:00,50.00000000000001,3768.0
2019-01-28 12:00:00,50.00000000000001,3765.65
2019-01-28 13:00:00,50.00000000000001,3752.15
2019-01-28 14:00:00,50.00000000000001,3713.8
2019-01-28 15:00:00,50.00000000000001,3685.2
2019-01-28 16:00:00,50.00000000000001,3663.9
2019-01-28 17:00:00,50.00000000000001,3766.4
2019-01-28 18:00:00,50.00000000000001,3759.45
2019-01-28 19:00:00,50.00000000000001,3646.3
2019-01-28 20:00:00,50.00000000000001,3455.25
2019-01-28 21:00:00,50.00000000000001,3284.4
2019-01-28 22:00:00,50.00000000000001,3157.0
2019-01-28 23:00:00,43.75,2950.95
2019-01-29 00:00:00,43.75,2789.7
2019-01-29 01:00:00,43.75,2701.05
2019-01-29 02:00:00,43.75,2658.4
2019-01-29 03:00:00,43.75,2682.3
2019-01-29 04:00:00,43.75,2740.65
2019-01-29 05:00:00,43.75,2923.15
2019-01-29 06:00:00,50.00000000000001,3293.75
2019-01-29 07:00:00,50.00000000000001,3580.75
2019-01-29 08:00:00,50.00000000000001,3679.8
2019-01-29 09:00:00,50.00000000000001,3693.65
2019-01-29 10:00:00,50.00000000000001,3696.55
2019-01-29 11:00:00,50.00000000000001,3723.6
2019-01-29 12:00:00,50.00000000000001,3684.75
2019-01-29 13:00:00,50.00000000000001,3655.75
2019-01-29 14:00:00,50.00000000000001,3597.4
2019-01-29 15:00:00,50.00000000000001,3559.3
2019-01-29 16:00:00,50.00000000000001,3508.7
2019-01-29 17:00:00,50.00000000000001,3659.3
2019-01-29 18:00:00,50.00000000000001,3720.45
2019-01-29 19:00:00,50.00000000000001,3637.25
2019-01-29 20:00:00,50.00000000000001,3468.85
2019-01-29 21:00:00,50.00000000000001,3284.0
2019-01-29 22:00:00,50.00000000000001,3158.5
2019-01-29 23:00:00,43.75,2959.9
2019-01-30 00:00:00,43.75,2837.05
2019-01-30 01:00:00,43.75,2760.1
2019-01-30 02:00:00,43.75,2710.6
2019-01-30 03:00:00,43.75,2713.25
2019-01-30 04:00:00,43.75,2770.75
