name,technology,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,min_soc,max_soc,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
battery_li_ion237,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,18.18908,18.18908,0.95,0.95,1,32.155838,0.28,0.28,0,battery_operator_237,way/202865177-380
battery_li_ion238,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,16.687354,16.687354,0.95,0.95,1,27.22594,0.28,0.28,0,battery_operator_238,way/206289192-380
battery_li_ion239,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,36.747961,36.747961,0.95,0.95,1,48.576089,0.28,0.28,0,battery_operator_239,way/207756597-220
battery_li_ion240,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.89277,6.89277,0.95,0.95,1,15.30739,0.28,0.28,0,battery_operator_240,way/210191809-220
battery_li_ion241,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.157383,4.157383,0.95,0.95,1,6.284108,0.28,0.28,0,battery_operator_241,way/22690852-220
battery_li_ion242,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.551597,11.551597,0.95,0.95,1,18.646161,0.28,0.28,0,battery_operator_242,way/22720647-220
battery_li_ion243,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.100402,8.100402,0.95,0.95,1,13.677952,0.28,0.28,0,battery_operator_243,way/22720647-380
battery_li_ion244,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.004789,3.004789,0.95,0.95,1,5.09629,0.28,0.28,0,battery_operator_244,way/22761839-380
battery_li_ion245,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.075774,12.075774,0.95,0.95,1,21.350301,0.28,0.28,0,battery_operator_245,way/22765517-220
battery_li_ion246,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.753786,4.753786,0.95,0.95,1,8.74387,0.28,0.28,0,battery_operator_246,way/22765517-380
battery_li_ion247,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.507996,8.507996,0.95,0.95,1,14.146148,0.28,0.28,0,battery_operator_247,way/22766160-220
battery_li_ion248,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,2.971588,2.971588,0.95,0.95,1,5.626073,0.28,0.28,0,battery_operator_248,way/22766160-380
battery_li_ion249,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.367684,13.367684,0.95,0.95,1,22.496463,0.28,0.28,0,battery_operator_249,way/22767509-220
battery_li_ion250,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,55.861143,55.861143,0.95,0.95,1,104.176305,0.28,0.28,0,battery_operator_250,way/22767509-380
battery_li_ion251,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,39.682988,39.682988,0.95,0.95,1,51.881483,0.28,0.28,0,battery_operator_251,way/229565743-220
battery_li_ion252,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,23.268843,23.268843,0.95,0.95,1,37.746087,0.28,0.28,0,battery_operator_252,way/22960899-380
battery_li_ion253,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.125981,4.125981,0.95,0.95,1,6.689468,0.28,0.28,0,battery_operator_253,way/22964137-380
battery_li_ion254,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,37.59315,37.59315,0.95,0.95,1,81.483495,0.28,0.28,0,battery_operator_254,way/22973052-220
battery_li_ion255,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.180552,17.180552,0.95,0.95,1,29.641271,0.28,0.28,0,battery_operator_255,way/22973070-380
battery_li_ion256,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,30.411887,30.411887,0.95,0.95,1,50.353441,0.28,0.28,0,battery_operator_256,way/23084417-220
battery_li_ion257,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.225441,4.225441,0.95,0.95,1,7.078574,0.28,0.28,0,battery_operator_257,way/23084554-220
battery_li_ion258,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.51544,10.51544,0.95,0.95,1,18.591668,0.28,0.28,0,battery_operator_258,way/23084554-380
battery_li_ion259,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.215662,13.215662,0.95,0.95,1,23.055682,0.28,0.28,0,battery_operator_259,way/23135618-220
battery_li_ion260,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.318866,3.318866,0.95,0.95,1,7.078399,0.28,0.28,0,battery_operator_260,way/23140544-220
battery_li_ion261,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,109.514038,109.514038,0.95,0.95,1,170.171424,0.28,0.28,0,battery_operator_261,way/23161029-220
battery_li_ion262,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.934837,3.934837,0.95,0.95,1,8.999548,0.28,0.28,0,battery_operator_262,way/23192640-220
battery_li_ion263,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.869231,10.869231,0.95,0.95,1,18.63175,0.28,0.28,0,battery_operator_263,way/23284340-220
battery_li_ion264,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.718167,13.718167,0.95,0.95,1,21.810608,0.28,0.28,0,battery_operator_264,way/23284340-380
battery_li_ion265,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.060427,4.060427,0.95,0.95,1,6.425711,0.28,0.28,0,battery_operator_265,way/23380800-380
battery_li_ion266,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,29.884137,29.884137,0.95,0.95,1,81.34186,0.28,0.28,0,battery_operator_266,way/234171369-380
battery_li_ion267,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,44.44259,44.44259,0.95,0.95,1,93.894276,0.28,0.28,0,battery_operator_267,way/23583867-380
battery_li_ion268,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,49.209639,49.209639,0.95,0.95,1,94.18405,0.28,0.28,0,battery_operator_268,way/23682013-220
battery_li_ion269,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,57.044414,57.044414,0.95,0.95,1,94.060938,0.28,0.28,0,battery_operator_269,way/23816140-220
battery_li_ion270,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.266439,14.266439,0.95,0.95,1,22.870109,0.28,0.28,0,battery_operator_270,way/23881272-220
battery_li_ion271,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.928442,21.928442,0.95,0.95,1,33.440574,0.28,0.28,0,battery_operator_271,way/23899043-380
battery_li_ion272,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,28.748323,28.748323,0.95,0.95,1,54.58833,0.28,0.28,0,battery_operator_272,way/23907283-380
battery_li_ion273,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,36.818383,36.818383,0.95,0.95,1,62.472803,0.28,0.28,0,battery_operator_273,way/24042358-380
battery_li_ion274,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,18.041138,18.041138,0.95,0.95,1,25.96503,0.28,0.28,0,battery_operator_274,way/24158385-220
battery_li_ion275,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,78.459423,78.459423,0.95,0.95,1,125.483992,0.28,0.28,0,battery_operator_275,way/24230738-380
battery_li_ion276,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,53.256141,53.256141,0.95,0.95,1,108.376413,0.28,0.28,0,battery_operator_276,way/24237879-220
battery_li_ion277,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,44.157462,44.157462,0.95,0.95,1,69.814851,0.28,0.28,0,battery_operator_277,way/24258096-380
battery_li_ion278,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.162434,8.162434,0.95,0.95,1,12.519679,0.28,0.28,0,battery_operator_278,way/24262656-380
battery_li_ion279,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.453275,21.453275,0.95,0.95,1,38.502424,0.28,0.28,0,battery_operator_279,way/24267175-220
battery_li_ion280,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,24.981901,24.981901,0.95,0.95,1,42.667338,0.28,0.28,0,battery_operator_280,way/24268944-380
battery_li_ion281,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,33.555427,33.555427,0.95,0.95,1,51.68186,0.28,0.28,0,battery_operator_281,way/24272541-220
battery_li_ion282,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.260108,3.260108,0.95,0.95,1,5.474146,0.28,0.28,0,battery_operator_282,way/24280460-380
battery_li_ion283,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.52571,11.52571,0.95,0.95,1,18.12903,0.28,0.28,0,battery_operator_283,way/24413992-380
battery_li_ion284,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.38761,4.38761,0.95,0.95,1,7.874104,0.28,0.28,0,battery_operator_284,way/24414688-220
battery_li_ion285,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.272237,12.272237,0.95,0.95,1,21.96756,0.28,0.28,0,battery_operator_285,way/24462228-220
battery_li_ion286,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.379469,15.379469,0.95,0.95,1,15.57477,0.28,0.28,0,battery_operator_286,way/24478889-380
battery_li_ion287,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.663835,3.663835,0.95,0.95,1,5.8217,0.28,0.28,0,battery_operator_287,way/24493551-380
battery_li_ion288,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.608455,12.608455,0.95,0.95,1,15.88922,0.28,0.28,0,battery_operator_288,way/24502420-380
battery_li_ion289,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.912608,4.912608,0.95,0.95,1,7.745905,0.28,0.28,0,battery_operator_289,way/24604789-380
battery_li_ion290,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,65.792984,65.792984,0.95,0.95,1,102.466457,0.28,0.28,0,battery_operator_290,way/24685992-380
battery_li_ion291,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,87.654779,87.654779,0.95,0.95,1,123.659808,0.28,0.28,0,battery_operator_291,way/24705761-220
battery_li_ion292,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.198111,15.198111,0.95,0.95,1,28.260375,0.28,0.28,0,battery_operator_292,way/24705761-380
battery_li_ion293,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,29.309957,29.309957,0.95,0.95,1,57.139614,0.28,0.28,0,battery_operator_293,way/24757392-380
battery_li_ion294,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,36.105803,36.105803,0.95,0.95,1,25.052312,0.28,0.28,0,battery_operator_294,way/24757393-380
battery_li_ion295,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,29.016347,29.016347,0.95,0.95,1,74.630216,0.28,0.28,0,battery_operator_295,way/24757833-380
battery_li_ion296,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,30.70164,30.70164,0.95,0.95,1,49.463696,0.28,0.28,0,battery_operator_296,way/24758329-380
battery_li_ion297,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,59.838908,59.838908,0.95,0.95,1,119.698683,0.28,0.28,0,battery_operator_297,way/24759324-220
battery_li_ion298,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.40538,15.40538,0.95,0.95,1,29.11772,0.28,0.28,0,battery_operator_298,way/24765111-220
battery_li_ion299,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,62.204852,62.204852,0.95,0.95,1,115.006848,0.28,0.28,0,battery_operator_299,way/24768051-220
battery_li_ion300,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.462175,4.462175,0.95,0.95,1,7.186078,0.28,0.28,0,battery_operator_300,way/24799890-220
battery_li_ion301,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,33.226117,33.226117,0.95,0.95,1,54.596499,0.28,0.28,0,battery_operator_301,way/24815262-220
battery_li_ion302,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.099392,21.099392,0.95,0.95,1,47.2375,0.28,0.28,0,battery_operator_302,way/24976300-220
battery_li_ion303,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,47.665883,47.665883,0.95,0.95,1,97.32935,0.28,0.28,0,battery_operator_303,way/24976300-380
battery_li_ion304,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.240206,4.240206,0.95,0.95,1,7.747561,0.28,0.28,0,battery_operator_304,way/25043127-380
battery_li_ion305,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.817965,6.817965,0.95,0.95,1,13.527899,0.28,0.28,0,battery_operator_305,way/25044557-380
battery_li_ion306,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,20.38386,20.38386,0.95,0.95,1,40.737628,0.28,0.28,0,battery_operator_306,way/25306752-220
battery_li_ion307,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.177025,10.177025,0.95,0.95,1,20.810393,0.28,0.28,0,battery_operator_307,way/25306752-380
battery_li_ion308,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.835662,17.835662,0.95,0.95,1,27.824361,0.28,0.28,0,battery_operator_308,way/25306938-380
battery_li_ion309,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.312597,7.312597,0.95,0.95,1,13.957316,0.28,0.28,0,battery_operator_309,way/25426571-380
battery_li_ion310,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.481835,9.481835,0.95,0.95,1,16.871417,0.28,0.28,0,battery_operator_310,way/254326606-380
battery_li_ion311,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.797646,9.797646,0.95,0.95,1,15.296231,0.28,0.28,0,battery_operator_311,way/25506770-380
battery_li_ion312,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,35.871695,35.871695,0.95,0.95,1,48.520085,0.28,0.28,0,battery_operator_312,way/25746125-380
battery_li_ion313,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.376605,3.376605,0.95,0.95,1,5.33862,0.28,0.28,0,battery_operator_313,way/25786404-220
battery_li_ion314,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,18.459699,18.459699,0.95,0.95,1,33.57595,0.28,0.28,0,battery_operator_314,way/25943440-220
battery_li_ion315,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.549767,7.549767,0.95,0.95,1,13.535038,0.28,0.28,0,battery_operator_315,way/25943440-380
battery_li_ion316,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,46.821475,46.821475,0.95,0.95,1,79.590577,0.28,0.28,0,battery_operator_316,way/259561755-380
battery_li_ion317,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.335851,7.335851,0.95,0.95,1,11.416325,0.28,0.28,0,battery_operator_317,way/25992879-380
battery_li_ion318,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.281369,5.281369,0.95,0.95,1,9.456598,0.28,0.28,0,battery_operator_318,way/26245195-220
battery_li_ion319,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.761755,9.761755,0.95,0.95,1,17.403476,0.28,0.28,0,battery_operator_319,way/26245195-380
battery_li_ion320,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.816649,8.816649,0.95,0.95,1,18.433065,0.28,0.28,0,battery_operator_320,way/26291794-380
battery_li_ion321,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,33.121604,33.121604,0.95,0.95,1,53.623341,0.28,0.28,0,battery_operator_321,way/26383042-380
battery_li_ion322,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,28.458438,28.458438,0.95,0.95,1,51.843351,0.28,0.28,0,battery_operator_322,way/26403575-380
battery_li_ion323,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.038158,21.038158,0.95,0.95,1,36.814271,0.28,0.28,0,battery_operator_323,way/26404600-380
battery_li_ion324,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,36.182747,36.182747,0.95,0.95,1,70.831155,0.28,0.28,0,battery_operator_324,way/26472665-220
battery_li_ion325,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,16.346512,16.346512,0.95,0.95,1,23.687356,0.28,0.28,0,battery_operator_325,way/26472665-380
battery_li_ion326,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,29.929882,29.929882,0.95,0.95,1,56.430039,0.28,0.28,0,battery_operator_326,way/26474759-380
battery_li_ion327,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.909342,7.909342,0.95,0.95,1,14.593923,0.28,0.28,0,battery_operator_327,way/26593935-380
battery_li_ion328,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.545779,5.545779,0.95,0.95,1,11.976031,0.28,0.28,0,battery_operator_328,way/266684854-380
battery_li_ion329,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.587934,13.587934,0.95,0.95,1,22.549241,0.28,0.28,0,battery_operator_329,way/26777313-380
battery_li_ion330,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,18.981349,18.981349,0.95,0.95,1,37.970705,0.28,0.28,0,battery_operator_330,way/26814283-380
battery_li_ion331,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.11561,4.11561,0.95,0.95,1,6.691264,0.28,0.28,0,battery_operator_331,way/26927264-380
battery_li_ion332,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,55.540868,55.540868,0.95,0.95,1,63.215703,0.28,0.28,0,battery_operator_332,way/27124619-220
battery_li_ion333,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.643001,11.643001,0.95,0.95,1,18.89385,0.28,0.28,0,battery_operator_333,way/27149550-220
battery_li_ion334,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.669279,17.669279,0.95,0.95,1,30.666766,0.28,0.28,0,battery_operator_334,way/27149550-380
battery_li_ion335,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,22.064454,22.064454,0.95,0.95,1,44.66389,0.28,0.28,0,battery_operator_335,way/274621059-220
battery_li_ion336,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.594558,7.594558,0.95,0.95,1,12.066908,0.28,0.28,0,battery_operator_336,way/274630377-220
battery_li_ion337,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.571243,5.571243,0.95,0.95,1,9.117248,0.28,0.28,0,battery_operator_337,way/274630377-380
battery_li_ion338,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.08857,10.08857,0.95,0.95,1,16.128092,0.28,0.28,0,battery_operator_338,way/275466323
battery_li_ion339,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.102356,7.102356,0.95,0.95,1,10.816812,0.28,0.28,0,battery_operator_339,way/275466323-380
battery_li_ion340,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,25.393478,25.393478,0.95,0.95,1,54.043538,0.28,0.28,0,battery_operator_340,way/27646106-220
battery_li_ion341,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.739738,9.739738,0.95,0.95,1,15.019331,0.28,0.28,0,battery_operator_341,way/27739871-380
battery_li_ion342,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.620621,14.620621,0.95,0.95,1,30.572441,0.28,0.28,0,battery_operator_342,way/27871140-220
battery_li_ion343,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,26.595341,26.595341,0.95,0.95,1,56.21931,0.28,0.28,0,battery_operator_343,way/28008024-220
battery_li_ion344,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,26.272821,26.272821,0.95,0.95,1,42.703363,0.28,0.28,0,battery_operator_344,way/28327356-380
battery_li_ion345,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.772507,17.772507,0.95,0.95,1,26.600733,0.28,0.28,0,battery_operator_345,way/28343121-380
battery_li_ion346,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,26.24064,26.24064,0.95,0.95,1,43.113516,0.28,0.28,0,battery_operator_346,way/28397771-220
battery_li_ion347,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.099405,8.099405,0.95,0.95,1,16.13221,0.28,0.28,0,battery_operator_347,way/28452784-220
battery_li_ion348,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,41.742284,41.742284,0.95,0.95,1,80.807816,0.28,0.28,0,battery_operator_348,way/28613721-380
battery_li_ion349,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.048698,14.048698,0.95,0.95,1,26.57527,0.28,0.28,0,battery_operator_349,way/28729619-380
battery_li_ion350,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,23.335327,23.335327,0.95,0.95,1,31.881384,0.28,0.28,0,battery_operator_350,way/28812249-220
battery_li_ion351,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.308751,21.308751,0.95,0.95,1,32.084141,0.28,0.28,0,battery_operator_351,way/288305056-220
battery_li_ion352,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.595213,15.595213,0.95,0.95,1,25.90234,0.28,0.28,0,battery_operator_352,way/28956649-220
battery_li_ion353,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.156843,15.156843,0.95,0.95,1,28.863273,0.28,0.28,0,battery_operator_353,way/28956649-380
battery_li_ion354,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.623436,8.623436,0.95,0.95,1,12.963158,0.28,0.28,0,battery_operator_354,way/289836713-380
