variable,ident,value,simulation
sum_profit,future_markets_paper_base_case_2013_pp_all,6.333e+08,future_markets_paper_base_case_2013_pp_all_episode_256
avg_price,future_markets_paper_base_case_2013_pp_all,160.46,future_markets_paper_base_case_2013_pp_all_episode_256
min_price,future_markets_paper_base_case_2013_pp_all,-152.04,future_markets_paper_base_case_2013_pp_all_episode_256
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_256
sum_reward,future_markets_paper_base_case_2013_pp_all,2013.7,future_markets_paper_base_case_2013_pp_all_episode_257
sum_regret,future_markets_paper_base_case_2013_pp_all,63672,future_markets_paper_base_case_2013_pp_all_episode_257
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2478e+08,future_markets_paper_base_case_2013_pp_all_episode_257
avg_price,future_markets_paper_base_case_2013_pp_all,168.27,future_markets_paper_base_case_2013_pp_all_episode_257
min_price,future_markets_paper_base_case_2013_pp_all,-275.24,future_markets_paper_base_case_2013_pp_all_episode_257
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_257
sum_reward,future_markets_paper_base_case_2013_pp_all,2037.4,future_markets_paper_base_case_2013_pp_all_episode_258
sum_regret,future_markets_paper_base_case_2013_pp_all,1.3234e+05,future_markets_paper_base_case_2013_pp_all_episode_258
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6283e+08,future_markets_paper_base_case_2013_pp_all_episode_258
avg_price,future_markets_paper_base_case_2013_pp_all,170.49,future_markets_paper_base_case_2013_pp_all_episode_258
min_price,future_markets_paper_base_case_2013_pp_all,-155.69,future_markets_paper_base_case_2013_pp_all_episode_258
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_258
sum_reward,future_markets_paper_base_case_2013_pp_all,2030.2,future_markets_paper_base_case_2013_pp_all_episode_259
sum_regret,future_markets_paper_base_case_2013_pp_all,1.2266e+06,future_markets_paper_base_case_2013_pp_all_episode_259
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4119e+08,future_markets_paper_base_case_2013_pp_all_episode_259
avg_price,future_markets_paper_base_case_2013_pp_all,170,future_markets_paper_base_case_2013_pp_all_episode_259
min_price,future_markets_paper_base_case_2013_pp_all,-356.54,future_markets_paper_base_case_2013_pp_all_episode_259
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_259
sum_reward,future_markets_paper_base_case_2013_pp_all,1951.5,future_markets_paper_base_case_2013_pp_all_episode_260
sum_regret,future_markets_paper_base_case_2013_pp_all,1.3547e+05,future_markets_paper_base_case_2013_pp_all_episode_260
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3775e+08,future_markets_paper_base_case_2013_pp_all_episode_260
avg_price,future_markets_paper_base_case_2013_pp_all,162.52,future_markets_paper_base_case_2013_pp_all_episode_260
min_price,future_markets_paper_base_case_2013_pp_all,-214.93,future_markets_paper_base_case_2013_pp_all_episode_260
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_260
sum_reward,future_markets_paper_base_case_2013_pp_all,3973.9,future_markets_paper_base_case_2013_pp_all_eval_episode_25
sum_regret,future_markets_paper_base_case_2013_pp_all,3.8311e+05,future_markets_paper_base_case_2013_pp_all_eval_episode_25
sum_profit,future_markets_paper_base_case_2013_pp_all,1.425e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_25
avg_price,future_markets_paper_base_case_2013_pp_all,160.78,future_markets_paper_base_case_2013_pp_all_eval_episode_25
min_price,future_markets_paper_base_case_2013_pp_all,-290.8,future_markets_paper_base_case_2013_pp_all_eval_episode_25
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_25
sum_reward,future_markets_paper_base_case_2013_pp_all,1950.8,future_markets_paper_base_case_2013_pp_all_episode_261
sum_regret,future_markets_paper_base_case_2013_pp_all,3.6445e+05,future_markets_paper_base_case_2013_pp_all_episode_261
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3325e+08,future_markets_paper_base_case_2013_pp_all_episode_261
avg_price,future_markets_paper_base_case_2013_pp_all,162.5,future_markets_paper_base_case_2013_pp_all_episode_261
min_price,future_markets_paper_base_case_2013_pp_all,-275.31,future_markets_paper_base_case_2013_pp_all_episode_261
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_261
sum_reward,future_markets_paper_base_case_2013_pp_all,1950.1,future_markets_paper_base_case_2013_pp_all_episode_262
sum_regret,future_markets_paper_base_case_2013_pp_all,4.4769e+05,future_markets_paper_base_case_2013_pp_all_episode_262
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2149e+08,future_markets_paper_base_case_2013_pp_all_episode_262
avg_price,future_markets_paper_base_case_2013_pp_all,162.03,future_markets_paper_base_case_2013_pp_all_episode_262
min_price,future_markets_paper_base_case_2013_pp_all,-209.01,future_markets_paper_base_case_2013_pp_all_episode_262
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_262
sum_reward,future_markets_paper_base_case_2013_pp_all,1944.1,future_markets_paper_base_case_2013_pp_all_episode_263
sum_regret,future_markets_paper_base_case_2013_pp_all,8.2801e+05,future_markets_paper_base_case_2013_pp_all_episode_263
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5574e+08,future_markets_paper_base_case_2013_pp_all_episode_263
avg_price,future_markets_paper_base_case_2013_pp_all,161.65,future_markets_paper_base_case_2013_pp_all_episode_263
min_price,future_markets_paper_base_case_2013_pp_all,-141.04,future_markets_paper_base_case_2013_pp_all_episode_263
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_263
sum_reward,future_markets_paper_base_case_2013_pp_all,1928.3,future_markets_paper_base_case_2013_pp_all_episode_264
sum_regret,future_markets_paper_base_case_2013_pp_all,1.2769e+05,future_markets_paper_base_case_2013_pp_all_episode_264
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2487e+08,future_markets_paper_base_case_2013_pp_all_episode_264
avg_price,future_markets_paper_base_case_2013_pp_all,160.08,future_markets_paper_base_case_2013_pp_all_episode_264
min_price,future_markets_paper_base_case_2013_pp_all,-165.27,future_markets_paper_base_case_2013_pp_all_episode_264
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_264
sum_reward,future_markets_paper_base_case_2013_pp_all,1938.2,future_markets_paper_base_case_2013_pp_all_episode_265
sum_regret,future_markets_paper_base_case_2013_pp_all,4.3804e+05,future_markets_paper_base_case_2013_pp_all_episode_265
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4708e+08,future_markets_paper_base_case_2013_pp_all_episode_265
avg_price,future_markets_paper_base_case_2013_pp_all,161.47,future_markets_paper_base_case_2013_pp_all_episode_265
min_price,future_markets_paper_base_case_2013_pp_all,-182.03,future_markets_paper_base_case_2013_pp_all_episode_265
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_265
sum_reward,future_markets_paper_base_case_2013_pp_all,1942.8,future_markets_paper_base_case_2013_pp_all_episode_266
sum_regret,future_markets_paper_base_case_2013_pp_all,1.1154e+05,future_markets_paper_base_case_2013_pp_all_episode_266
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5575e+08,future_markets_paper_base_case_2013_pp_all_episode_266
avg_price,future_markets_paper_base_case_2013_pp_all,161.39,future_markets_paper_base_case_2013_pp_all_episode_266
min_price,future_markets_paper_base_case_2013_pp_all,-52.2,future_markets_paper_base_case_2013_pp_all_episode_266
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_266
sum_reward,future_markets_paper_base_case_2013_pp_all,1943.6,future_markets_paper_base_case_2013_pp_all_episode_267
sum_regret,future_markets_paper_base_case_2013_pp_all,3.1665e+05,future_markets_paper_base_case_2013_pp_all_episode_267
sum_profit,future_markets_paper_base_case_2013_pp_all,6.48e+08,future_markets_paper_base_case_2013_pp_all_episode_267
avg_price,future_markets_paper_base_case_2013_pp_all,161.54,future_markets_paper_base_case_2013_pp_all_episode_267
min_price,future_markets_paper_base_case_2013_pp_all,-85.97,future_markets_paper_base_case_2013_pp_all_episode_267
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_267
sum_reward,future_markets_paper_base_case_2013_pp_all,1959,future_markets_paper_base_case_2013_pp_all_episode_268
sum_regret,future_markets_paper_base_case_2013_pp_all,86254,future_markets_paper_base_case_2013_pp_all_episode_268
sum_profit,future_markets_paper_base_case_2013_pp_all,6.7146e+08,future_markets_paper_base_case_2013_pp_all_episode_268
avg_price,future_markets_paper_base_case_2013_pp_all,162.93,future_markets_paper_base_case_2013_pp_all_episode_268
min_price,future_markets_paper_base_case_2013_pp_all,0.075806,future_markets_paper_base_case_2013_pp_all_episode_268
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_268
sum_reward,future_markets_paper_base_case_2013_pp_all,2035.6,future_markets_paper_base_case_2013_pp_all_episode_269
sum_regret,future_markets_paper_base_case_2013_pp_all,4.768e+05,future_markets_paper_base_case_2013_pp_all_episode_269
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6974e+08,future_markets_paper_base_case_2013_pp_all_episode_269
avg_price,future_markets_paper_base_case_2013_pp_all,170.37,future_markets_paper_base_case_2013_pp_all_episode_269
min_price,future_markets_paper_base_case_2013_pp_all,0.071146,future_markets_paper_base_case_2013_pp_all_episode_269
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_269
sum_reward,future_markets_paper_base_case_2013_pp_all,2035.1,future_markets_paper_base_case_2013_pp_all_episode_270
sum_regret,future_markets_paper_base_case_2013_pp_all,50595,future_markets_paper_base_case_2013_pp_all_episode_270
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4921e+08,future_markets_paper_base_case_2013_pp_all_episode_270
avg_price,future_markets_paper_base_case_2013_pp_all,170.02,future_markets_paper_base_case_2013_pp_all_episode_270
min_price,future_markets_paper_base_case_2013_pp_all,-340.98,future_markets_paper_base_case_2013_pp_all_episode_270
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_270
sum_reward,future_markets_paper_base_case_2013_pp_all,4085.4,future_markets_paper_base_case_2013_pp_all_eval_episode_26
sum_regret,future_markets_paper_base_case_2013_pp_all,1.1934e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_26
sum_profit,future_markets_paper_base_case_2013_pp_all,1.5199e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_26
avg_price,future_markets_paper_base_case_2013_pp_all,170.35,future_markets_paper_base_case_2013_pp_all_eval_episode_26
min_price,future_markets_paper_base_case_2013_pp_all,-207.93,future_markets_paper_base_case_2013_pp_all_eval_episode_26
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_26
sum_reward,future_markets_paper_base_case_2013_pp_all,1940,future_markets_paper_base_case_2013_pp_all_episode_271
sum_regret,future_markets_paper_base_case_2013_pp_all,97116,future_markets_paper_base_case_2013_pp_all_episode_271
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4018e+08,future_markets_paper_base_case_2013_pp_all_episode_271
avg_price,future_markets_paper_base_case_2013_pp_all,161.49,future_markets_paper_base_case_2013_pp_all_episode_271
min_price,future_markets_paper_base_case_2013_pp_all,-264.29,future_markets_paper_base_case_2013_pp_all_episode_271
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_271
sum_reward,future_markets_paper_base_case_2013_pp_all,1936.1,future_markets_paper_base_case_2013_pp_all_episode_272
sum_regret,future_markets_paper_base_case_2013_pp_all,6.2575e+05,future_markets_paper_base_case_2013_pp_all_episode_272
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3742e+08,future_markets_paper_base_case_2013_pp_all_episode_272
avg_price,future_markets_paper_base_case_2013_pp_all,161.82,future_markets_paper_base_case_2013_pp_all_episode_272
min_price,future_markets_paper_base_case_2013_pp_all,-300.31,future_markets_paper_base_case_2013_pp_all_episode_272
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_272
sum_reward,future_markets_paper_base_case_2013_pp_all,1920,future_markets_paper_base_case_2013_pp_all_episode_273
sum_regret,future_markets_paper_base_case_2013_pp_all,50366,future_markets_paper_base_case_2013_pp_all_episode_273
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1587e+08,future_markets_paper_base_case_2013_pp_all_episode_273
avg_price,future_markets_paper_base_case_2013_pp_all,159.55,future_markets_paper_base_case_2013_pp_all_episode_273
min_price,future_markets_paper_base_case_2013_pp_all,-310.51,future_markets_paper_base_case_2013_pp_all_episode_273
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_273
sum_reward,future_markets_paper_base_case_2013_pp_all,1933.5,future_markets_paper_base_case_2013_pp_all_episode_274
sum_regret,future_markets_paper_base_case_2013_pp_all,3.4354e+05,future_markets_paper_base_case_2013_pp_all_episode_274
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3e+08,future_markets_paper_base_case_2013_pp_all_episode_274
avg_price,future_markets_paper_base_case_2013_pp_all,160.89,future_markets_paper_base_case_2013_pp_all_episode_274
min_price,future_markets_paper_base_case_2013_pp_all,-226.99,future_markets_paper_base_case_2013_pp_all_episode_274
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_274
sum_reward,future_markets_paper_base_case_2013_pp_all,2031.6,future_markets_paper_base_case_2013_pp_all_episode_275
sum_regret,future_markets_paper_base_case_2013_pp_all,3.3673e+05,future_markets_paper_base_case_2013_pp_all_episode_275
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4225e+08,future_markets_paper_base_case_2013_pp_all_episode_275
avg_price,future_markets_paper_base_case_2013_pp_all,169.92,future_markets_paper_base_case_2013_pp_all_episode_275
min_price,future_markets_paper_base_case_2013_pp_all,-147.22,future_markets_paper_base_case_2013_pp_all_episode_275
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_275
sum_reward,future_markets_paper_base_case_2013_pp_all,2049.6,future_markets_paper_base_case_2013_pp_all_episode_276
sum_regret,future_markets_paper_base_case_2013_pp_all,2.1943e+05,future_markets_paper_base_case_2013_pp_all_episode_276
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6052e+08,future_markets_paper_base_case_2013_pp_all_episode_276
avg_price,future_markets_paper_base_case_2013_pp_all,171.38,future_markets_paper_base_case_2013_pp_all_episode_276
min_price,future_markets_paper_base_case_2013_pp_all,-84.928,future_markets_paper_base_case_2013_pp_all_episode_276
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_276
sum_reward,future_markets_paper_base_case_2013_pp_all,1935.6,future_markets_paper_base_case_2013_pp_all_episode_277
sum_regret,future_markets_paper_base_case_2013_pp_all,2.9603e+05,future_markets_paper_base_case_2013_pp_all_episode_277
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1943e+08,future_markets_paper_base_case_2013_pp_all_episode_277
avg_price,future_markets_paper_base_case_2013_pp_all,160.98,future_markets_paper_base_case_2013_pp_all_episode_277
min_price,future_markets_paper_base_case_2013_pp_all,-339.51,future_markets_paper_base_case_2013_pp_all_episode_277
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_277
sum_reward,future_markets_paper_base_case_2013_pp_all,1927.5,future_markets_paper_base_case_2013_pp_all_episode_278
sum_regret,future_markets_paper_base_case_2013_pp_all,2.5139e+05,future_markets_paper_base_case_2013_pp_all_episode_278
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2225e+08,future_markets_paper_base_case_2013_pp_all_episode_278
avg_price,future_markets_paper_base_case_2013_pp_all,160.45,future_markets_paper_base_case_2013_pp_all_episode_278
min_price,future_markets_paper_base_case_2013_pp_all,-303.98,future_markets_paper_base_case_2013_pp_all_episode_278
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_278
sum_reward,future_markets_paper_base_case_2013_pp_all,1941.6,future_markets_paper_base_case_2013_pp_all_episode_279
sum_regret,future_markets_paper_base_case_2013_pp_all,1.509e+05,future_markets_paper_base_case_2013_pp_all_episode_279
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4947e+08,future_markets_paper_base_case_2013_pp_all_episode_279
avg_price,future_markets_paper_base_case_2013_pp_all,161.39,future_markets_paper_base_case_2013_pp_all_episode_279
min_price,future_markets_paper_base_case_2013_pp_all,0.08415,future_markets_paper_base_case_2013_pp_all_episode_279
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_279
sum_reward,future_markets_paper_base_case_2013_pp_all,1932.8,future_markets_paper_base_case_2013_pp_all_episode_280
sum_regret,future_markets_paper_base_case_2013_pp_all,81889,future_markets_paper_base_case_2013_pp_all_episode_280
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3178e+08,future_markets_paper_base_case_2013_pp_all_episode_280
avg_price,future_markets_paper_base_case_2013_pp_all,160.59,future_markets_paper_base_case_2013_pp_all_episode_280
min_price,future_markets_paper_base_case_2013_pp_all,-144.48,future_markets_paper_base_case_2013_pp_all_episode_280
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_280
sum_reward,future_markets_paper_base_case_2013_pp_all,3981.2,future_markets_paper_base_case_2013_pp_all_eval_episode_27
sum_regret,future_markets_paper_base_case_2013_pp_all,9.1418e+05,future_markets_paper_base_case_2013_pp_all_eval_episode_27
sum_profit,future_markets_paper_base_case_2013_pp_all,1.5053e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_27
avg_price,future_markets_paper_base_case_2013_pp_all,160.86,future_markets_paper_base_case_2013_pp_all_eval_episode_27
min_price,future_markets_paper_base_case_2013_pp_all,-188.99,future_markets_paper_base_case_2013_pp_all_eval_episode_27
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_27
sum_reward,future_markets_paper_base_case_2013_pp_all,1933.9,future_markets_paper_base_case_2013_pp_all_episode_281
sum_regret,future_markets_paper_base_case_2013_pp_all,32137,future_markets_paper_base_case_2013_pp_all_episode_281
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3022e+08,future_markets_paper_base_case_2013_pp_all_episode_281
avg_price,future_markets_paper_base_case_2013_pp_all,160.33,future_markets_paper_base_case_2013_pp_all_episode_281
min_price,future_markets_paper_base_case_2013_pp_all,-223.27,future_markets_paper_base_case_2013_pp_all_episode_281
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_281
sum_reward,future_markets_paper_base_case_2013_pp_all,1935.1,future_markets_paper_base_case_2013_pp_all_episode_282
sum_regret,future_markets_paper_base_case_2013_pp_all,3.284e+05,future_markets_paper_base_case_2013_pp_all_episode_282
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1764e+08,future_markets_paper_base_case_2013_pp_all_episode_282
avg_price,future_markets_paper_base_case_2013_pp_all,160.23,future_markets_paper_base_case_2013_pp_all_episode_282
min_price,future_markets_paper_base_case_2013_pp_all,-289.11,future_markets_paper_base_case_2013_pp_all_episode_282
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_282
sum_reward,future_markets_paper_base_case_2013_pp_all,1936.7,future_markets_paper_base_case_2013_pp_all_episode_283
sum_regret,future_markets_paper_base_case_2013_pp_all,6.4266e+05,future_markets_paper_base_case_2013_pp_all_episode_283
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3166e+08,future_markets_paper_base_case_2013_pp_all_episode_283
avg_price,future_markets_paper_base_case_2013_pp_all,160.74,future_markets_paper_base_case_2013_pp_all_episode_283
min_price,future_markets_paper_base_case_2013_pp_all,-239.98,future_markets_paper_base_case_2013_pp_all_episode_283
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_283
sum_reward,future_markets_paper_base_case_2013_pp_all,1934.3,future_markets_paper_base_case_2013_pp_all_episode_284
sum_regret,future_markets_paper_base_case_2013_pp_all,2.8593e+05,future_markets_paper_base_case_2013_pp_all_episode_284
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2708e+08,future_markets_paper_base_case_2013_pp_all_episode_284
avg_price,future_markets_paper_base_case_2013_pp_all,160.38,future_markets_paper_base_case_2013_pp_all_episode_284
min_price,future_markets_paper_base_case_2013_pp_all,-313.54,future_markets_paper_base_case_2013_pp_all_episode_284
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_284
sum_reward,future_markets_paper_base_case_2013_pp_all,1938.5,future_markets_paper_base_case_2013_pp_all_episode_285
sum_regret,future_markets_paper_base_case_2013_pp_all,4.2894e+05,future_markets_paper_base_case_2013_pp_all_episode_285
sum_profit,future_markets_paper_base_case_2013_pp_all,6.214e+08,future_markets_paper_base_case_2013_pp_all_episode_285
avg_price,future_markets_paper_base_case_2013_pp_all,160.44,future_markets_paper_base_case_2013_pp_all_episode_285
min_price,future_markets_paper_base_case_2013_pp_all,-191.39,future_markets_paper_base_case_2013_pp_all_episode_285
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_285
sum_reward,future_markets_paper_base_case_2013_pp_all,1944.8,future_markets_paper_base_case_2013_pp_all_episode_286
sum_regret,future_markets_paper_base_case_2013_pp_all,77371,future_markets_paper_base_case_2013_pp_all_episode_286
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4235e+08,future_markets_paper_base_case_2013_pp_all_episode_286
avg_price,future_markets_paper_base_case_2013_pp_all,161.05,future_markets_paper_base_case_2013_pp_all_episode_286
min_price,future_markets_paper_base_case_2013_pp_all,-269.1,future_markets_paper_base_case_2013_pp_all_episode_286
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_286
sum_reward,future_markets_paper_base_case_2013_pp_all,1947.4,future_markets_paper_base_case_2013_pp_all_episode_287
sum_regret,future_markets_paper_base_case_2013_pp_all,5.0326e+05,future_markets_paper_base_case_2013_pp_all_episode_287
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3114e+08,future_markets_paper_base_case_2013_pp_all_episode_287
avg_price,future_markets_paper_base_case_2013_pp_all,161.31,future_markets_paper_base_case_2013_pp_all_episode_287
min_price,future_markets_paper_base_case_2013_pp_all,-317.19,future_markets_paper_base_case_2013_pp_all_episode_287
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_287
sum_reward,future_markets_paper_base_case_2013_pp_all,1936.6,future_markets_paper_base_case_2013_pp_all_episode_288
sum_regret,future_markets_paper_base_case_2013_pp_all,46886,future_markets_paper_base_case_2013_pp_all_episode_288
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3397e+08,future_markets_paper_base_case_2013_pp_all_episode_288
avg_price,future_markets_paper_base_case_2013_pp_all,160.23,future_markets_paper_base_case_2013_pp_all_episode_288
min_price,future_markets_paper_base_case_2013_pp_all,-214.35,future_markets_paper_base_case_2013_pp_all_episode_288
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_288
sum_reward,future_markets_paper_base_case_2013_pp_all,1935.8,future_markets_paper_base_case_2013_pp_all_episode_289
sum_regret,future_markets_paper_base_case_2013_pp_all,1.8595e+05,future_markets_paper_base_case_2013_pp_all_episode_289
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2578e+08,future_markets_paper_base_case_2013_pp_all_episode_289
avg_price,future_markets_paper_base_case_2013_pp_all,159.93,future_markets_paper_base_case_2013_pp_all_episode_289
min_price,future_markets_paper_base_case_2013_pp_all,-318.67,future_markets_paper_base_case_2013_pp_all_episode_289
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_289
sum_reward,future_markets_paper_base_case_2013_pp_all,1940.1,future_markets_paper_base_case_2013_pp_all_episode_290
sum_regret,future_markets_paper_base_case_2013_pp_all,4.0729e+05,future_markets_paper_base_case_2013_pp_all_episode_290
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3465e+08,future_markets_paper_base_case_2013_pp_all_episode_290
avg_price,future_markets_paper_base_case_2013_pp_all,160.18,future_markets_paper_base_case_2013_pp_all_episode_290
min_price,future_markets_paper_base_case_2013_pp_all,-267.54,future_markets_paper_base_case_2013_pp_all_episode_290
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_290
sum_reward,future_markets_paper_base_case_2013_pp_all,3959.4,future_markets_paper_base_case_2013_pp_all_eval_episode_28
sum_regret,future_markets_paper_base_case_2013_pp_all,1.4539e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_28
sum_profit,future_markets_paper_base_case_2013_pp_all,1.4606e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_28
avg_price,future_markets_paper_base_case_2013_pp_all,160.91,future_markets_paper_base_case_2013_pp_all_eval_episode_28
min_price,future_markets_paper_base_case_2013_pp_all,-253.29,future_markets_paper_base_case_2013_pp_all_eval_episode_28
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_28
sum_reward,future_markets_paper_base_case_2013_pp_all,1955.6,future_markets_paper_base_case_2013_pp_all_episode_291
sum_regret,future_markets_paper_base_case_2013_pp_all,2.7839e+05,future_markets_paper_base_case_2013_pp_all_episode_291
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3694e+08,future_markets_paper_base_case_2013_pp_all_episode_291
avg_price,future_markets_paper_base_case_2013_pp_all,161.78,future_markets_paper_base_case_2013_pp_all_episode_291
min_price,future_markets_paper_base_case_2013_pp_all,-246.85,future_markets_paper_base_case_2013_pp_all_episode_291
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_291
sum_reward,future_markets_paper_base_case_2013_pp_all,1956.2,future_markets_paper_base_case_2013_pp_all_episode_292
sum_regret,future_markets_paper_base_case_2013_pp_all,1.1734e+05,future_markets_paper_base_case_2013_pp_all_episode_292
sum_profit,future_markets_paper_base_case_2013_pp_all,6.7148e+08,future_markets_paper_base_case_2013_pp_all_episode_292
avg_price,future_markets_paper_base_case_2013_pp_all,161.89,future_markets_paper_base_case_2013_pp_all_episode_292
min_price,future_markets_paper_base_case_2013_pp_all,0.091258,future_markets_paper_base_case_2013_pp_all_episode_292
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_292
sum_reward,future_markets_paper_base_case_2013_pp_all,1954.4,future_markets_paper_base_case_2013_pp_all_episode_293
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0466e+05,future_markets_paper_base_case_2013_pp_all_episode_293
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6004e+08,future_markets_paper_base_case_2013_pp_all_episode_293
avg_price,future_markets_paper_base_case_2013_pp_all,161.61,future_markets_paper_base_case_2013_pp_all_episode_293
min_price,future_markets_paper_base_case_2013_pp_all,0.086786,future_markets_paper_base_case_2013_pp_all_episode_293
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_293
sum_reward,future_markets_paper_base_case_2013_pp_all,1951,future_markets_paper_base_case_2013_pp_all_episode_294
