case_group,case_name,algorithm,distribution,period,training_status,features,feature_count,method,samples,mae,rmse,central_80_coverage,central_80_average_width,notes
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, hour, weekend",7,adaptive_merit_order_correction,192,2.912042113836913,3.5899656841080088,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour, weekday, weekend",7,adaptive_merit_order_correction,192,2.9143865880208453,3.584561687824225,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, hour, weekday, weekend",8,adaptive_merit_order_correction,192,2.922470707852403,3.5918100277116287,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour, weekend",6,adaptive_merit_order_correction,192,2.9261870828926337,3.6019119864295046,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, hour, weekday, weekend",6,adaptive_merit_order_correction,192,2.9485583793684538,3.663071557954365,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, hour, weekend",5,adaptive_merit_order_correction,192,2.9507197492173654,3.6637367997966095,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, hour, weekday",5,adaptive_merit_order_correction,192,2.952762965241669,3.768288699133534,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour, weekday",6,adaptive_merit_order_correction,192,2.9755677712914115,3.804603824523397,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, weekday, weekend",6,adaptive_merit_order_correction,192,2.9757585948999936,3.727288060357763,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",7,adaptive_merit_order_correction,192,2.9855710923175693,3.741706831849621,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour, weekend",6,adaptive_merit_order_correction,192,2.9889307202698228,3.701925726388692,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, hour, weekday",7,adaptive_merit_order_correction,192,2.99149075950498,3.818828874840965,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, weekend",5,adaptive_merit_order_correction,192,3.002680284299038,3.769690184919344,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour, weekday, weekend",7,adaptive_merit_order_correction,192,3.003312934236187,3.709714912966641,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, weekend",6,adaptive_merit_order_correction,192,3.003782488266741,3.777605119629557,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour, weekday",6,adaptive_merit_order_correction,192,3.014125105487849,3.818847498516565,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, weekday",4,adaptive_merit_order_correction,192,3.045610797751076,3.890718008285073,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, weekday, weekend",5,adaptive_merit_order_correction,192,3.047312059796632,3.8416534904467663,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, weekday",5,adaptive_merit_order_correction,192,3.0518713802353137,3.88276813696702,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, weekend",4,adaptive_merit_order_correction,192,3.0538270743879097,3.844472457983225,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, weekday",6,adaptive_merit_order_correction,192,3.061657556602114,3.89204544269076,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, weekday, weekend",6,adaptive_merit_order_correction,192,3.095493904222829,3.885634759255654,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, weekday",5,adaptive_merit_order_correction,192,3.095827312859626,3.933102201987902,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, weekend",5,adaptive_merit_order_correction,192,3.099757085518789,3.892984548361332,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, hour, weekday, weekend",8,adaptive_merit_order_correction,192,3.131818536344281,3.817815734609717,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, hour",4,adaptive_merit_order_correction,192,3.136349619733694,3.97015371699584,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, hour, weekday, weekend",9,adaptive_merit_order_correction,192,3.1416256740375625,3.829791056714161,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, hour, weekend",8,adaptive_merit_order_correction,192,3.1503340172691803,3.840530565576692,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour",5,adaptive_merit_order_correction,192,3.1582037662086706,3.9922484126182702,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, hour, weekend",7,adaptive_merit_order_correction,192,3.1607108336691456,3.8513379305678304,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, hour",6,adaptive_merit_order_correction,192,3.1732640530950307,3.981144951115596,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, weekday, weekend",7,adaptive_merit_order_correction,192,3.1771180818443816,3.929474359912609,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor",3,adaptive_merit_order_correction,192,3.185497004999352,4.042292291641668,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,192,3.193250136644829,3.940895620536872,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour",5,adaptive_merit_order_correction,192,3.1933415953453537,4.013369511018887,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual",4,adaptive_merit_order_correction,192,3.2024523900004938,4.065510268350893,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekend",7,adaptive_merit_order_correction,192,3.205101572464391,3.956536547395298,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price",5,adaptive_merit_order_correction,192,3.205930347514728,4.0315966954991405,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, weekend",6,adaptive_merit_order_correction,192,3.2090914833493467,3.9652086978786736,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, hour, weekday",7,adaptive_merit_order_correction,192,3.210704465127982,3.993063992495733,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour, weekend",6,adaptive_merit_order_correction,192,3.215900627941355,3.894598426710219,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour, weekday, weekend",7,adaptive_merit_order_correction,192,3.223311940025056,3.891946691126536,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, hour, weekday",8,adaptive_merit_order_correction,192,3.227568217875345,4.002818997434336,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, hour, weekend",7,adaptive_merit_order_correction,192,3.229822800414866,3.913230332463666,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price",4,adaptive_merit_order_correction,192,3.2369769865996383,4.070602101608108,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, weekday",6,adaptive_merit_order_correction,192,3.23937963433117,4.040447289419944,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour, weekday",6,adaptive_merit_order_correction,192,3.241265812272362,3.972659421815455,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, hour, weekday, weekend",8,adaptive_merit_order_correction,192,3.247816186564938,3.923790124572352,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, weekday",5,adaptive_merit_order_correction,192,3.25591980232168,4.032377703716185,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday",7,adaptive_merit_order_correction,192,3.258123839997445,4.048954394606504,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, weekend",5,adaptive_merit_order_correction,192,3.263751685349194,4.004227717367192,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, weekday, weekend",6,adaptive_merit_order_correction,192,3.2655341414819765,4.000779850405612,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, hour, weekday",7,adaptive_merit_order_correction,192,3.268047472742364,4.003019579253444,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, weekend",6,adaptive_merit_order_correction,192,3.2850807641658464,4.029017049046162,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,elastic_net,gaussian,2019-01,superseded,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, weekday",6,adaptive_merit_order_correction,192,3.2894216493022443,4.067677329983659,,,Chronological feature-selection replay
