variable,ident,value,simulation
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.73,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_207
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-204.11,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_207
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_207
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1923.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_208
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,0,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_208
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.21e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_208
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.76,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_208
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-174.65,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_208
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_208
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1921.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_209
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,89521,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_209
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.252e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_209
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.06,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_209
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-256.95,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_209
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_209
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1924.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_210
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,78964,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_210
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2431e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_210
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.92,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_210
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-231.63,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_210
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_210
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,3962.2,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_20
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.2221e+07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_20
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.4498e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_20
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_20
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-295.78,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_20
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_20
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1930.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_211
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.6969e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_211
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.387e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_211
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.34,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_211
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-156.08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_211
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_211
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1934,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_212
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,19380,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_212
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3427e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_212
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.19,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_212
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-215.81,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_212
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_212
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1937.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_213
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,52287,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_213
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4018e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_213
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.46,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_213
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-240.19,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_213
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_213
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1936.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_214
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,0,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_214
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4269e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_214
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.44,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_214
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-110.81,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_214
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_214
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1937,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_215
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.5504e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_215
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3175e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_215
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_215
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-294.43,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_215
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_215
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1931.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_216
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.1362e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_216
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3355e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_216
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_216
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-222.09,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_216
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_216
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1935.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_217
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,0,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_217
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3912e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_217
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.24,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_217
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-140.29,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_217
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_217
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1927.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_218
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,10036,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_218
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2986e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_218
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_218
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-250.94,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_218
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_218
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1929.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_219
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,167.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_219
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3046e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_219
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.91,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_219
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-183.41,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_219
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_219
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1923.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_220
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,16550,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_220
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2256e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_220
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.76,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_220
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-205.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_220
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_220
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,3959.5,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_21
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.022e+07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_21
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.4445e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_21
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.85,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_21
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.088068,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_21
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_21
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1918.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_221
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,0,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_221
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1489e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_221
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.51,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_221
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-197.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_221
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_221
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1920.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_222
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,7.9167e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_222
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1837e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_222
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.66,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_222
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-234.28,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_222
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_222
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1938.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_223
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,18267,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_223
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.571e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_223
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.17,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_223
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.088131,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_223
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_223
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1929.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_224
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,52245,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_224
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.424e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_224
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.43,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_224
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.088131,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_224
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_224
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1936.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_225
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,108.63,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_225
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5288e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_225
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.11,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_225
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.11126,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_225
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_225
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1928.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_226
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,21627,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_226
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3887e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_226
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.29,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_226
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-38.142,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_226
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_226
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1932.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_227
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,0,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_227
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4592e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_227
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.66,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_227
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-22.921,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_227
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_227
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1929.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_228
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,81012,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_228
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4671e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_228
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.66,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_228
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.088688,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_228
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_228
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1984,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_229
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.8444e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_229
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.6756e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_229
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,166.27,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_229
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.12845,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_229
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_229
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2048.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_230
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.3559e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_230
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.6247e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_230
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,172.32,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_230
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-84.893,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_230
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_230
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,4072.4,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_22
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.7252e+07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_22
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.4299e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_22
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,171.31,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_22
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-250.07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_22
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_22
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2054.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_231
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,30343,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_231
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.6843e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_231
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,172.62,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_231
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-64.65,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_231
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_231
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1932.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_232
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.4579e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_232
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4602e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_232
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.58,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_232
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-32.745,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_232
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_232
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1930.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_233
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,0,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_233
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.3453e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_233
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.25,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_233
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-147.36,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_233
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_233
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1938.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_234
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0852e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_234
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4585e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_234
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.78,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_234
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-198.12,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_234
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_234
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1933.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_235
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3709.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_235
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4913e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_235
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_235
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-127.77,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_235
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_235
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1941.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_236
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.4959e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_236
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5771e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_236
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.42,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_236
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-132.57,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_236
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_236
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2011.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_237
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,16899,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_237
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5633e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_237
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,167.71,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_237
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-104.27,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_237
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_237
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2042.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_238
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0212e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_238
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.7279e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_238
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,170.43,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_238
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.10177,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_238
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_238
