variable,ident,value,simulation
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1919.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_235
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,68775,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_235
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2646e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_235
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.71,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_235
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-122.19,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_235
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_235
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1931.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_236
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.7687e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_236
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4313e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_236
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_236
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.098852,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_236
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_236
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1935.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_237
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,81494,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_237
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4559e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_237
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.84,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_237
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.13199,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_237
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_237
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1919.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_238
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.5681e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_238
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2196e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_238
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.68,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_238
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-206.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_238
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_238
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1929.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_239
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_239
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3366e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_239
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.16,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_239
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-134.27,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_239
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_239
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1928.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_240
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.1125e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_240
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.362e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_240
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.04,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_240
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.073659,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_240
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_240
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3945.2,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_23
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.6126e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_23
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4325e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_23
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.63,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_23
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.086555,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_23
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_23
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1918.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_241
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.8598e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_241
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2515e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_241
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.96,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_241
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-255.58,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_241
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_241
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1925.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_242
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.5683e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_242
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3486e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_242
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.25,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_242
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-162.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_242
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_242
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1914.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_243
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_243
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.196e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_243
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_243
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-234.16,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_243
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_243
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1912.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_244
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,11112,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_244
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1434e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_244
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.25,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_244
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-249.74,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_244
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_244
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1915.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_245
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,6592.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_245
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1796e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_245
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.15,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_245
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-107.84,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_245
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_245
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1917.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_246
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,52091,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_246
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.205e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_246
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_246
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-105.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_246
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_246
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1922.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_247
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,52427,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_247
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2973e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_247
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.02,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_247
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-255.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_247
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_247
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1935.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_248
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4911e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_248
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3944e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_248
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.54,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_248
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.14123,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_248
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_248
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1914.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_249
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_249
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1899e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_249
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.52,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_249
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-288.47,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_249
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_249
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1922.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_250
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_250
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2948e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_250
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.86,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_250
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-116.73,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_250
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_250
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3951,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_24
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.3474e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_24
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4171e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_24
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.15,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_24
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-318.39,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_24
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_24
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1920.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_251
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,34253,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_251
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2355e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_251
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.49,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_251
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-131.82,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_251
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_251
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1924.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_252
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,46007,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_252
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2794e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_252
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.89,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_252
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-191.68,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_252
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_252
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1914.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_253
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,84205,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_253
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.187e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_253
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.68,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_253
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-310.44,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_253
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_253
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2017.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_254
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.0164e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_254
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2744e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_254
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,168.29,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_254
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-181.85,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_254
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_254
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2038.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_255
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.1398e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_255
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.336e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_255
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,171.11,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_255
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-331.91,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_255
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_255
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2043.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_256
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,54982,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_256
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3431e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_256
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,171.56,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_256
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-262.12,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_256
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_256
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2050.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_257
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,23369,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_257
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4485e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_257
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,171.56,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_257
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-109.59,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_257
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_257
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1929.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_258
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.943e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_258
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9613e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_258
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.02,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_258
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-318.47,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_258
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_258
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1934.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_259
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.942e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_259
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.0761e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_259
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.32,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_259
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-323.77,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_259
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_259
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1905.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_260
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.1804e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_260
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.7451e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_260
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_260
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-323.74,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_260
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_260
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3934,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_25
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.7679e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_25
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4065e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_25
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.52,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_25
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-334.74,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_25
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_25
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1930,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_261
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.7191e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_261
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.072e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_261
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_261
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-288.09,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_261
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_261
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1917.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_262
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.05e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_262
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9552e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_262
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.28,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_262
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-274.62,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_262
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_262
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1927.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_263
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.3578e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_263
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1373e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_263
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.28,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_263
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-209.72,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_263
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_263
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1936.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_264
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,67028,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_264
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2167e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_264
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.85,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_264
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-264.26,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_264
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_264
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1937.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_265
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.7643e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_265
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3437e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_265
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.24,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_265
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-161.18,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_265
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_265
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1941.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_266
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,56541,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_266
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4063e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_266
