,import_DE,export_DE
5963,705.0,14223.0
5964,782.0,13816.0
5965,782.0,13816.0
5966,782.0,13816.0
5967,782.0,13816.0
5968,962.0,13251.0
5969,962.0,13251.0
5970,962.0,13251.0
5971,962.0,13251.0
5972,1060.0,13693.0
5973,1060.0,13693.0
5974,1060.0,13693.0
5975,1060.0,13693.0
5976,1104.0,12649.0
5977,1104.0,12649.0
5978,1104.0,12649.0
5979,1104.0,12649.0
5980,649.0,12061.0
5981,649.0,12061.0
5982,649.0,12061.0
5983,649.0,12061.0
5984,319.0,12575.0
5985,319.0,12575.0
5986,319.0,12575.0
5987,319.0,12575.0
5988,170.0,13361.0
5989,170.0,13361.0
5990,170.0,13361.0
5991,170.0,13361.0
5992,198.0,13255.0
5993,198.0,13255.0
5994,198.0,13255.0
5995,198.0,13255.0
5996,312.0,12709.0
5997,312.0,12709.0
5998,312.0,12709.0
5999,312.0,12709.0
6000,342.0,12141.0
6001,342.0,12141.0
6002,342.0,12141.0
6003,342.0,12141.0
6004,473.0,12285.0
6005,473.0,12285.0
6006,473.0,12285.0
6007,473.0,12285.0
6008,615.0,11728.0
6009,615.0,11728.0
6010,615.0,11728.0
6011,615.0,11728.0
6012,771.0,11748.0
6013,771.0,11748.0
6014,771.0,11748.0
6015,771.0,11748.0
6016,894.0,12056.0
6017,894.0,12056.0
6018,894.0,12056.0
6019,894.0,12056.0
6020,885.0,11673.0
6021,885.0,11673.0
6022,885.0,11673.0
6023,885.0,11673.0
6024,348.0,11354.0
6025,348.0,11354.0
6026,348.0,11354.0
6027,348.0,11354.0
6028,444.0,11443.0
6029,444.0,11443.0
6030,444.0,11443.0
6031,444.0,11443.0
6032,279.0,12534.0
6033,279.0,12534.0
6034,279.0,12534.0
6035,279.0,12534.0
6036,448.0,12691.0
6037,448.0,12691.0
6038,448.0,12691.0
6039,448.0,12691.0
6040,293.0,11545.0
6041,293.0,11545.0
6042,293.0,11545.0
6043,293.0,11545.0
6044,206.0,11636.0
6045,206.0,11636.0
6046,206.0,11636.0
6047,206.0,11636.0
6048,394.0,11980.0
6049,394.0,11980.0
6050,394.0,11980.0
6051,394.0,11980.0
6052,505.0,12641.0
6053,505.0,12641.0
6054,505.0,12641.0
6055,505.0,12641.0
6056,444.0,12858.0
6057,444.0,12858.0
6058,444.0,12858.0
6059,444.0,12858.0
6060,415.0,12953.0
6061,415.0,12953.0
6062,415.0,12953.0
6063,415.0,12953.0
6064,470.0,11928.0
6065,470.0,11928.0
6066,470.0,11928.0
6067,470.0,11928.0
6068,340.0,11749.0
6069,340.0,11749.0
6070,340.0,11749.0
6071,340.0,11749.0
6072,194.0,11786.0
6073,194.0,11786.0
6074,194.0,11786.0
6075,194.0,11786.0
6076,388.0,13370.0
6077,388.0,13370.0
6078,388.0,13370.0
6079,388.0,13370.0
6080,547.0,12187.0
6081,547.0,12187.0
6082,547.0,12187.0
6083,547.0,12187.0
6084,493.0,12078.0
6085,493.0,12078.0
6086,493.0,12078.0
6087,493.0,12078.0
6088,339.0,11012.0
6089,339.0,11012.0
6090,339.0,11012.0
6091,339.0,11012.0
6092,296.0,11319.0
6093,296.0,11319.0
6094,296.0,11319.0
6095,296.0,11319.0
6096,493.0,11064.0
6097,493.0,11064.0
6098,493.0,11064.0
6099,493.0,11064.0
6100,382.0,10342.0
6101,382.0,10342.0
6102,382.0,10342.0
6103,382.0,10342.0
6104,399.0,10529.0
6105,399.0,10529.0
6106,399.0,10529.0
6107,399.0,10529.0
6108,918.0,9769.0
6109,918.0,9769.0
6110,918.0,9769.0
6111,918.0,9769.0
6112,1838.0,7664.0
6113,1838.0,7664.0
6114,1838.0,7664.0
6115,1838.0,7664.0
6116,3021.0,6537.0
6117,3021.0,6537.0
6118,3021.0,6537.0
6119,3021.0,6537.0
6120,3599.0,4514.0
6121,3599.0,4514.0
6122,3599.0,4514.0
6123,3599.0,4514.0
6124,4363.0,3700.0
6125,4363.0,3700.0
6126,4363.0,3700.0
6127,4363.0,3700.0
6128,3595.0,5206.0
6129,3595.0,5206.0
6130,3595.0,5206.0
6131,3595.0,5206.0
6132,4066.0,6095.0
6133,4066.0,6095.0
6134,4066.0,6095.0
6135,4066.0,6095.0
6136,3952.0,7027.0
6137,3952.0,7027.0
6138,3952.0,7027.0
6139,3952.0,7027.0
6140,3242.0,7472.0
6141,3242.0,7472.0
6142,3242.0,7472.0
6143,3242.0,7472.0
6144,3609.0,8552.0
6145,3609.0,8552.0
6146,3609.0,8552.0
6147,3609.0,8552.0
6148,3480.0,9014.0
6149,3480.0,9014.0
6150,3480.0,9014.0
6151,3480.0,9014.0
6152,4092.0,8496.0
6153,4092.0,8496.0
6154,4092.0,8496.0
6155,4092.0,8496.0
6156,4714.0,7979.0
6157,4714.0,7979.0
6158,4714.0,7979.0
6159,4714.0,7979.0
6160,4442.0,8662.0
6161,4442.0,8662.0
6162,4442.0,8662.0
6163,4442.0,8662.0
6164,4013.0,8538.0
6165,4013.0,8538.0
6166,4013.0,8538.0
6167,4013.0,8538.0
6168,4209.0,7615.0
6169,4209.0,7615.0
6170,4209.0,7615.0
6171,4209.0,7615.0
6172,3529.0,7303.0
6173,3529.0,7303.0
6174,3529.0,7303.0
6175,3529.0,7303.0
6176,2330.0,8369.0
6177,2330.0,8369.0
6178,2330.0,8369.0
6179,2330.0,8369.0
6180,1651.0,9714.0
6181,1651.0,9714.0
6182,1651.0,9714.0
6183,1651.0,9714.0
6184,1489.0,9806.0
6185,1489.0,9806.0
6186,1489.0,9806.0
6187,1489.0,9806.0
6188,1099.0,10287.0
6189,1099.0,10287.0
6190,1099.0,10287.0
6191,1099.0,10287.0
6192,614.0,11163.0
6193,614.0,11163.0
6194,614.0,11163.0
6195,614.0,11163.0
6196,684.0,11320.0
6197,684.0,11320.0
6198,684.0,11320.0
6199,684.0,11320.0
6200,1205.0,10862.0
6201,1205.0,10862.0
6202,1205.0,10862.0
6203,1205.0,10862.0
6204,2276.0,9698.0
6205,2276.0,9698.0
6206,2276.0,9698.0
6207,2276.0,9698.0
6208,2763.0,9419.0
6209,2763.0,9419.0
6210,2763.0,9419.0
6211,2763.0,9419.0
6212,2874.0,8618.0
6213,2874.0,8618.0
6214,2874.0,8618.0
6215,2874.0,8618.0
6216,2545.0,7410.0
6217,2545.0,7410.0
6218,2545.0,7410.0
6219,2545.0,7410.0
6220,1864.0,7565.0
6221,1864.0,7565.0
6222,1864.0,7565.0
6223,1864.0,7565.0
6224,1422.0,8767.0
6225,1422.0,8767.0
6226,1422.0,8767.0
6227,1422.0,8767.0
6228,1600.0,9554.0
6229,1600.0,9554.0
6230,1600.0,9554.0
6231,1600.0,9554.0
6232,1540.0,10316.0
6233,1540.0,10316.0
6234,1540.0,10316.0
6235,1540.0,10316.0
6236,1524.0,10698.0
6237,1524.0,10698.0
6238,1524.0,10698.0
6239,1524.0,10698.0
6240,1746.0,10218.0
6241,1746.0,10218.0
6242,1746.0,10218.0
6243,1746.0,10218.0
6244,1709.0,10834.0
6245,1709.0,10834.0
6246,1709.0,10834.0
6247,1709.0,10834.0
6248,2253.0,10234.0
6249,2253.0,10234.0
6250,2253.0,10234.0
6251,2253.0,10234.0
6252,2790.0,10673.0
6253,2790.0,10673.0
6254,2790.0,10673.0
6255,2790.0,10673.0
6256,3323.0,10127.0
6257,3323.0,10127.0
6258,3323.0,10127.0
6259,3323.0,10127.0
6260,2920.0,10232.0
6261,2920.0,10232.0
6262,2920.0,10232.0
6263,2920.0,10232.0
6264,2112.0,10030.0
6265,2112.0,10030.0
6266,2112.0,10030.0
6267,2112.0,10030.0
6268,979.0,10303.0
6269,979.0,10303.0
6270,979.0,10303.0
6271,979.0,10303.0
6272,796.0,10768.0
6273,796.0,10768.0
6274,796.0,10768.0
6275,796.0,10768.0
6276,545.0,11904.0
6277,545.0,11904.0
6278,545.0,11904.0
6279,545.0,11904.0
6280,775.0,11443.0
6281,775.0,11443.0
6282,775.0,11443.0
6283,775.0,11443.0
6284,772.0,11426.0
6285,772.0,11426.0
6286,772.0,11426.0
6287,772.0,11426.0
6288,644.0,11921.0
6289,644.0,11921.0
6290,644.0,11921.0
6291,644.0,11921.0
6292,917.0,11747.0
6293,917.0,11747.0
6294,917.0,11747.0
6295,917.0,11747.0
6296,1637.0,11636.0
6297,1637.0,11636.0
6298,1637.0,11636.0
6299,1637.0,11636.0
6300,1813.0,12088.0
6301,1813.0,12088.0
6302,1813.0,12088.0
6303,1813.0,12088.0
6304,2228.0,11675.0
6305,2228.0,11675.0
6306,2228.0,11675.0
6307,2228.0,11675.0
6308,2240.0,10869.0
6309,2240.0,10869.0
6310,2240.0,10869.0
6311,2240.0,10869.0
6312,981.0,10235.0
6313,981.0,10235.0
6314,981.0,10235.0
6315,981.0,10235.0
6316,423.0,10521.0
6317,423.0,10521.0
6318,423.0,10521.0
6319,423.0,10521.0
6320,539.0,12265.0
6321,539.0,12265.0
6322,539.0,12265.0
6323,539.0,12265.0
6324,906.0,13026.0
6325,906.0,13026.0
6326,906.0,13026.0
6327,906.0,13026.0
6328,790.0,13435.0
6329,790.0,13435.0
6330,790.0,13435.0
6331,790.0,13435.0
6332,909.0,13166.0
6333,909.0,13166.0
6334,909.0,13166.0
6335,909.0,13166.0
6336,526.0,13604.0
6337,526.0,13604.0
6338,526.0,13604.0
6339,526.0,13604.0
6340,442.0,14111.0
6341,442.0,14111.0
6342,442.0,14111.0
6343,442.0,14111.0
6344,522.0,14150.0
6345,522.0,14150.0
6346,522.0,14150.0
6347,522.0,14150.0
6348,607.0,13778.0
6349,607.0,13778.0
6350,607.0,13778.0
6351,607.0,13778.0
6352,582.0,13916.0
6353,582.0,13916.0
6354,582.0,13916.0
6355,582.0,13916.0
6356,319.0,14088.0
6357,319.0,14088.0
6358,319.0,14088.0
6359,319.0,14088.0
6360,158.0,14447.0
6361,158.0,14447.0
6362,158.0,14447.0
6363,158.0,14447.0
6364,337.0,13619.0
6365,337.0,13619.0
6366,337.0,13619.0
6367,337.0,13619.0
6368,409.0,12787.0
6369,409.0,12787.0
6370,409.0,12787.0
6371,409.0,12787.0
6372,351.0,11383.0
6373,351.0,11383.0
6374,351.0,11383.0
6375,351.0,11383.0
6376,308.0,11560.0
6377,308.0,11560.0
6378,308.0,11560.0
6379,308.0,11560.0
6380,323.0,12108.0
6381,323.0,12108.0
6382,323.0,12108.0
6383,323.0,12108.0
6384,252.0,12961.0
6385,252.0,12961.0
6386,252.0,12961.0
6387,252.0,12961.0
6388,448.0,12292.0
6389,448.0,12292.0
6390,448.0,12292.0
6391,448.0,12292.0
6392,1007.0,11777.0
6393,1007.0,11777.0
6394,1007.0,11777.0
6395,1007.0,11777.0
6396,1558.0,11037.0
6397,1558.0,11037.0
6398,1558.0,11037.0
6399,1558.0,11037.0
6400,2239.0,10193.0
6401,2239.0,10193.0
6402,2239.0,10193.0
6403,2239.0,10193.0
6404,3439.0,6018.0
6405,3439.0,6018.0
6406,3439.0,6018.0
6407,3439.0,6018.0
6408,4092.0,4427.0
6409,4092.0,4427.0
6410,4092.0,4427.0
6411,4092.0,4427.0
6412,3783.0,3999.0
6413,3783.0,3999.0
6414,3783.0,3999.0
6415,3783.0,3999.0
6416,3868.0,5822.0
6417,3868.0,5822.0
6418,3868.0,5822.0
6419,3868.0,5822.0
6420,2683.0,8182.0
6421,2683.0,8182.0
6422,2683.0,8182.0
6423,2683.0,8182.0
6424,1754.0,11193.0
6425,1754.0,11193.0
6426,1754.0,11193.0
6427,1754.0,11193.0
6428,1149.0,11953.0
6429,1149.0,11953.0
6430,1149.0,11953.0
6431,1149.0,11953.0
6432,714.0,13197.0
6433,714.0,13197.0
6434,714.0,13197.0
6435,714.0,13197.0
6436,651.0,13865.0
6437,651.0,13865.0
6438,651.0,13865.0
6439,651.0,13865.0
6440,595.0,14408.0
6441,595.0,14408.0
6442,595.0,14408.0
6443,595.0,14408.0
6444,764.0,14231.0
6445,764.0,14231.0
6446,764.0,14231.0
6447,764.0,14231.0
6448,944.0,13392.0
6449,944.0,13392.0
6450,944.0,13392.0
6451,944.0,13392.0
6452,787.0,13473.0
6453,787.0,13473.0
6454,787.0,13473.0
6455,787.0,13473.0
6456,624.0,14235.0
6457,624.0,14235.0
6458,624.0,14235.0
6459,624.0,14235.0
6460,449.0,15120.0
6461,449.0,15120.0
6462,449.0,15120.0
6463,449.0,15120.0
6464,468.0,15238.0
6465,468.0,15238.0
6466,468.0,15238.0
6467,468.0,15238.0
6468,392.0,13576.0
6469,392.0,13576.0
6470,392.0,13576.0
6471,392.0,13576.0
6472,280.0,13638.0
6473,280.0,13638.0
6474,280.0,13638.0
6475,280.0,13638.0
6476,256.0,13683.0
6477,256.0,13683.0
6478,256.0,13683.0
6479,256.0,13683.0
6480,274.0,13135.0
6481,274.0,13135.0
6482,274.0,13135.0
6483,274.0,13135.0
6484,260.0,13325.0
6485,260.0,13325.0
6486,260.0,13325.0
6487,260.0,13325.0
6488,411.0,12987.0
6489,411.0,12987.0
6490,411.0,12987.0
6491,411.0,12987.0
6492,946.0,11704.0
6493,946.0,11704.0
6494,946.0,11704.0
6495,946.0,11704.0
6496,902.0,11463.0
6497,902.0,11463.0
6498,902.0,11463.0
6499,902.0,11463.0
6500,1292.0,12176.0
6501,1292.0,12176.0
6502,1292.0,12176.0
6503,1292.0,12176.0
6504,815.0,12473.0
6505,815.0,12473.0
6506,815.0,12473.0
6507,815.0,12473.0
6508,393.0,13245.0
6509,393.0,13245.0
6510,393.0,13245.0
6511,393.0,13245.0
6512,345.0,13970.0
6513,345.0,13970.0
6514,345.0,13970.0
6515,345.0,13970.0
6516,380.0,13705.0
6517,380.0,13705.0
6518,380.0,13705.0
6519,380.0,13705.0
6520,442.0,12966.0
6521,442.0,12966.0
6522,442.0,12966.0
6523,442.0,12966.0
6524,413.0,13010.0
6525,413.0,13010.0
6526,413.0,13010.0
6527,413.0,13010.0
6528,1058.0,15080.0
6529,1058.0,15080.0
6530,1058.0,15080.0
6531,1058.0,15080.0
6532,504.0,14029.0
6533,504.0,14029.0
6534,504.0,14029.0
6535,504.0,14029.0
6536,514.0,11642.0
6537,514.0,11642.0
6538,514.0,11642.0
6539,514.0,11642.0
6540,656.0,10664.0
6541,656.0,10664.0
6542,656.0,10664.0
6543,656.0,10664.0
6544,1227.0,9901.0
6545,1227.0,9901.0
6546,1227.0,9901.0
6547,1227.0,9901.0
6548,1975.0,8932.0
6549,1975.0,8932.0
6550,1975.0,8932.0
6551,1975.0,8932.0
6552,2787.0,8382.0
6553,2787.0,8382.0
6554,2787.0,8382.0
6555,2787.0,8382.0
6556,3603.0,8108.0
6557,3603.0,8108.0
6558,3603.0,8108.0
6559,3603.0,8108.0
6560,3991.0,6743.0
6561,3991.0,6743.0
6562,3991.0,6743.0
6563,3991.0,6743.0
6564,3624.0,5851.0
6565,3624.0,5851.0
6566,3624.0,5851.0
6567,3624.0,5851.0
6568,3914.0,5695.0
6569,3914.0,5695.0
6570,3914.0,5695.0
6571,3914.0,5695.0
6572,3964.0,4883.0
6573,3964.0,4883.0
6574,3964.0,4883.0
6575,3964.0,4883.0
6576,3338.0,5261.0
6577,3338.0,5261.0
6578,3338.0,5261.0
6579,3338.0,5261.0
6580,3882.0,6034.0
6581,3882.0,6034.0
6582,3882.0,6034.0
6583,3882.0,6034.0
6584,4165.0,5724.0
6585,4165.0,5724.0
6586,4165.0,5724.0
6587,4165.0,5724.0
6588,3818.0,6010.0
6589,3818.0,6010.0
6590,3818.0,6010.0
6591,3818.0,6010.0
6592,4039.0,6162.0
6593,4039.0,6162.0
6594,4039.0,6162.0
6595,4039.0,6162.0
6596,4185.0,6937.0
6597,4185.0,6937.0
6598,4185.0,6937.0
6599,4185.0,6937.0
6600,4195.0,7744.0
6601,4195.0,7744.0
6602,4195.0,7744.0
6603,4195.0,7744.0
6604,2800.0,8424.0
6605,2800.0,8424.0
6606,2800.0,8424.0
6607,2800.0,8424.0
6608,2636.0,9608.0
6609,2636.0,9608.0
6610,2636.0,9608.0
6611,2636.0,9608.0
6612,2634.0,10386.0
6613,2634.0,10386.0
6614,2634.0,10386.0
6615,2634.0,10386.0
6616,2394.0,10056.0
6617,2394.0,10056.0
6618,2394.0,10056.0
6619,2394.0,10056.0
6620,1727.0,9913.0
6621,1727.0,9913.0
6622,1727.0,9913.0
6623,1727.0,9913.0
6624,1863.0,10156.0
6625,1863.0,10156.0
6626,1863.0,10156.0
6627,1863.0,10156.0
6628,1847.0,9583.0
6629,1847.0,9583.0
6630,1847.0,9583.0
6631,1847.0,9583.0
6632,1663.0,9961.0
6633,1663.0,9961.0
6634,1663.0,9961.0
6635,1663.0,9961.0
6636,2051.0,9850.0
6637,2051.0,9850.0
6638,2051.0,9850.0
6639,2051.0,9850.0
6640,2652.0,9608.0
6641,2652.0,9608.0
6642,2652.0,9608.0
6643,2652.0,9608.0
6644,3283.0,9018.0
6645,3283.0,9018.0
6646,3283.0,9018.0
6647,3283.0,9018.0
6648,3124.0,8625.0
6649,3124.0,8625.0
6650,3124.0,8625.0
6651,3124.0,8625.0
6652,2576.0,7142.0
6653,2576.0,7142.0
6654,2576.0,7142.0
6655,2576.0,7142.0
6656,2587.0,6966.0
6657,2587.0,6966.0
6658,2587.0,6966.0
6659,2587.0,6966.0
6660,2485.0,7618.0
6661,2485.0,7618.0
6662,2485.0,7618.0
6663,2485.0,7618.0
6664,2603.0,7001.0
6665,2603.0,7001.0
6666,2603.0,7001.0
6667,2603.0,7001.0
6668,2657.0,8082.0
6669,2657.0,8082.0
6670,2657.0,8082.0
6671,2657.0,8082.0
6672,2460.0,9166.0
6673,2460.0,9166.0
6674,2460.0,9166.0
6675,2460.0,9166.0
6676,3117.0,8540.0
6677,3117.0,8540.0
6678,3117.0,8540.0
6679,3117.0,8540.0
6680,3198.0,9089.0
6681,3198.0,9089.0
6682,3198.0,9089.0
6683,3198.0,9089.0
6684,3702.0,8869.0
6685,3702.0,8869.0
6686,3702.0,8869.0
6687,3702.0,8869.0
6688,3933.0,8617.0
6689,3933.0,8617.0
6690,3933.0,8617.0
6691,3933.0,8617.0
6692,4051.0,7261.0
6693,4051.0,7261.0
6694,4051.0,7261.0
6695,4051.0,7261.0
6696,4579.0,5307.0
6697,4579.0,5307.0
6698,4579.0,5307.0
6699,4579.0,5307.0
6700,3932.0,5657.0
6701,3932.0,5657.0
6702,3932.0,5657.0
6703,3932.0,5657.0
6704,3080.0,6330.0
6705,3080.0,6330.0
6706,3080.0,6330.0
6707,3080.0,6330.0
6708,3238.0,5543.0
6709,3238.0,5543.0
6710,3238.0,5543.0
6711,3238.0,5543.0
6712,3387.0,5687.0
6713,3387.0,5687.0
6714,3387.0,5687.0
6715,3387.0,5687.0
6716,2611.0,6047.0
6717,2611.0,6047.0
6718,2611.0,6047.0
6719,2611.0,6047.0
6720,3164.0,6426.0
6721,3164.0,6426.0
6722,3164.0,6426.0
6723,3164.0,6426.0
6724,3195.0,7486.0
6725,3195.0,7486.0
6726,3195.0,7486.0
6727,3195.0,7486.0
6728,3594.0,7091.0
6729,3594.0,7091.0
6730,3594.0,7091.0
6731,3594.0,7091.0
6732,4655.0,6808.0
6733,4655.0,6808.0
6734,4655.0,6808.0
6735,4655.0,6808.0
6736,5496.0,6389.0
6737,5496.0,6389.0
6738,5496.0,6389.0
6739,5496.0,6389.0
6740,5109.0,6983.0
6741,5109.0,6983.0
6742,5109.0,6983.0
6743,5109.0,6983.0
6744,4876.0,5356.0
6745,4876.0,5356.0
6746,4876.0,5356.0
6747,4876.0,5356.0
6748,2658.0,4720.0
6749,2658.0,4720.0
6750,2658.0,4720.0
6751,2658.0,4720.0
6752,1899.0,5390.0
6753,1899.0,5390.0
6754,1899.0,5390.0
6755,1899.0,5390.0
6756,1305.0,7921.0
6757,1305.0,7921.0
6758,1305.0,7921.0
6759,1305.0,7921.0
6760,1027.0,9491.0
6761,1027.0,9491.0
6762,1027.0,9491.0
6763,1027.0,9491.0
6764,1031.0,10958.0
6765,1031.0,10958.0
6766,1031.0,10958.0
6767,1031.0,10958.0
6768,674.0,12672.0
6769,674.0,12672.0
6770,674.0,12672.0
6771,674.0,12672.0
6772,920.0,12463.0
6773,920.0,12463.0
6774,920.0,12463.0
6775,920.0,12463.0
6776,1434.0,12112.0
6777,1434.0,12112.0
6778,1434.0,12112.0
6779,1434.0,12112.0
6780,1864.0,12020.0
6781,1864.0,12020.0
6782,1864.0,12020.0
6783,1864.0,12020.0
6784,2438.0,11554.0
6785,2438.0,11554.0
6786,2438.0,11554.0
6787,2438.0,11554.0
6788,2761.0,11579.0
6789,2761.0,11579.0
6790,2761.0,11579.0
6791,2761.0,11579.0
6792,1629.0,10863.0
6793,1629.0,10863.0
6794,1629.0,10863.0
6795,1629.0,10863.0
6796,457.0,11266.0
6797,457.0,11266.0
6798,457.0,11266.0
6799,457.0,11266.0
6800,723.0,12175.0
6801,723.0,12175.0
6802,723.0,12175.0
6803,723.0,12175.0
6804,676.0,12543.0
6805,676.0,12543.0
6806,676.0,12543.0
6807,676.0,12543.0
6808,657.0,12573.0
6809,657.0,12573.0
6810,657.0,12573.0
6811,657.0,12573.0
6812,824.0,12117.0
6813,824.0,12117.0
6814,824.0,12117.0
6815,824.0,12117.0
6816,706.0,11650.0
6817,706.0,11650.0
6818,706.0,11650.0
6819,706.0,11650.0
6820,709.0,12112.0
6821,709.0,12112.0
6822,709.0,12112.0
6823,709.0,12112.0
6824,654.0,12587.0
6825,654.0,12587.0
6826,654.0,12587.0
6827,654.0,12587.0
6828,647.0,12852.0
6829,647.0,12852.0
6830,647.0,12852.0
6831,647.0,12852.0
6832,689.0,12050.0
6833,689.0,12050.0
6834,689.0,12050.0
6835,689.0,12050.0
6836,682.0,12311.0
6837,682.0,12311.0
6838,682.0,12311.0
6839,682.0,12311.0
6840,717.0,12965.0
6841,717.0,12965.0
6842,717.0,12965.0
6843,717.0,12965.0
6844,209.0,13307.0
6845,209.0,13307.0
6846,209.0,13307.0
6847,209.0,13307.0
6848,138.0,13242.0
6849,138.0,13242.0
6850,138.0,13242.0
6851,138.0,13242.0
6852,321.0,12681.0
6853,321.0,12681.0
6854,321.0,12681.0
6855,321.0,12681.0
6856,330.0,12384.0
6857,330.0,12384.0
6858,330.0,12384.0
6859,330.0,12384.0
6860,528.0,12158.0
6861,528.0,12158.0
6862,528.0,12158.0
6863,528.0,12158.0
6864,797.0,11596.0
6865,797.0,11596.0
6866,797.0,11596.0
6867,797.0,11596.0
6868,1091.0,11387.0
6869,1091.0,11387.0
6870,1091.0,11387.0
6871,1091.0,11387.0
6872,1153.0,11981.0
6873,1153.0,11981.0
6874,1153.0,11981.0
6875,1153.0,11981.0
6876,1520.0,12454.0
6877,1520.0,12454.0
6878,1520.0,12454.0
6879,1520.0,12454.0
6880,1375.0,12301.0
6881,1375.0,12301.0
6882,1375.0,12301.0
6883,1375.0,12301.0
6884,1612.0,11711.0
6885,1612.0,11711.0
6886,1612.0,11711.0
6887,1612.0,11711.0
6888,712.0,11140.0
6889,712.0,11140.0
6890,712.0,11140.0
6891,712.0,11140.0
6892,394.0,10601.0
6893,394.0,10601.0
6894,394.0,10601.0
6895,394.0,10601.0
6896,352.0,12651.0
6897,352.0,12651.0
6898,352.0,12651.0
6899,352.0,12651.0
6900,362.0,13127.0
6901,362.0,13127.0
6902,362.0,13127.0
6903,362.0,13127.0
6904,446.0,12456.0
6905,446.0,12456.0
6906,446.0,12456.0
6907,446.0,12456.0
6908,393.0,13067.0
6909,393.0,13067.0
6910,393.0,13067.0
6911,393.0,13067.0
6912,598.0,12332.0
6913,598.0,12332.0
6914,598.0,12332.0
6915,598.0,12332.0
6916,837.0,12761.0
6917,837.0,12761.0
6918,837.0,12761.0
6919,837.0,12761.0
6920,1134.0,12560.0
6921,1134.0,12560.0
6922,1134.0,12560.0
6923,1134.0,12560.0
6924,1902.0,11559.0
6925,1902.0,11559.0
6926,1902.0,11559.0
6927,1902.0,11559.0
6928,2245.0,11076.0
6929,2245.0,11076.0
6930,2245.0,11076.0
6931,2245.0,11076.0
6932,2089.0,11151.0
6933,2089.0,11151.0
6934,2089.0,11151.0
6935,2089.0,11151.0
6936,1634.0,10567.0
6937,1634.0,10567.0
6938,1634.0,10567.0
6939,1634.0,10567.0
6940,1284.0,9300.0
6941,1284.0,9300.0
6942,1284.0,9300.0
6943,1284.0,9300.0
6944,1095.0,9256.0
6945,1095.0,9256.0
6946,1095.0,9256.0
6947,1095.0,9256.0
6948,1240.0,10258.0
6949,1240.0,10258.0
6950,1240.0,10258.0
6951,1240.0,10258.0
6952,1505.0,9833.0
6953,1505.0,9833.0
6954,1505.0,9833.0
6955,1505.0,9833.0
6956,1921.0,10256.0
6957,1921.0,10256.0
6958,1921.0,10256.0
6959,1921.0,10256.0
6960,1508.0,10567.0
6961,1508.0,10567.0
6962,1508.0,10567.0
6963,1508.0,10567.0
6964,1951.0,10756.0
6965,1951.0,10756.0
6966,1951.0,10756.0
6967,1951.0,10756.0
6968,2504.0,11164.0
6969,2504.0,11164.0
6970,2504.0,11164.0
6971,2504.0,11164.0
6972,2421.0,11507.0
6973,2421.0,11507.0
6974,2421.0,11507.0
6975,2421.0,11507.0
6976,2181.0,11581.0
6977,2181.0,11581.0
6978,2181.0,11581.0
6979,2181.0,11581.0
6980,2452.0,11616.0
6981,2452.0,11616.0
6982,2452.0,11616.0
6983,2452.0,11616.0
6984,1650.0,11225.0
6985,1650.0,11225.0
6986,1650.0,11225.0
6987,1650.0,11225.0
6988,561.0,10649.0
6989,561.0,10649.0
6990,561.0,10649.0
6991,561.0,10649.0
6992,1066.0,10984.0
6993,1066.0,10984.0
6994,1066.0,10984.0
6995,1066.0,10984.0
6996,1371.0,11395.0
6997,1371.0,11395.0
6998,1371.0,11395.0
6999,1371.0,11395.0
7000,881.0,11651.0
7001,881.0,11651.0
7002,881.0,11651.0
7003,881.0,11651.0
7004,622.0,12499.0
7005,622.0,12499.0
7006,622.0,12499.0
7007,622.0,12499.0
7008,808.0,12807.0
7009,808.0,12807.0
7010,808.0,12807.0
7011,808.0,12807.0
7012,760.0,13585.0
7013,760.0,13585.0
7014,760.0,13585.0
7015,760.0,13585.0
7016,884.0,12740.0
7017,884.0,12740.0
7018,884.0,12740.0
7019,884.0,12740.0
7020,1756.0,11828.0
7021,1756.0,11828.0
7022,1756.0,11828.0
7023,1756.0,11828.0
7024,2546.0,11024.0
7025,2546.0,11024.0
7026,2546.0,11024.0
7027,2546.0,11024.0
7028,2771.0,9996.0
7029,2771.0,9996.0
7030,2771.0,9996.0
7031,2771.0,9996.0
7032,3111.0,9851.0
7033,3111.0,9851.0
7034,3111.0,9851.0
7035,3111.0,9851.0
7036,2946.0,9357.0
7037,2946.0,9357.0
7038,2946.0,9357.0
7039,2946.0,9357.0
7040,3097.0,8796.0
7041,3097.0,8796.0
7042,3097.0,8796.0
7043,3097.0,8796.0
7044,3412.0,8559.0
7045,3412.0,8559.0
7046,3412.0,8559.0
7047,3412.0,8559.0
7048,3289.0,9376.0
7049,3289.0,9376.0
7050,3289.0,9376.0
7051,3289.0,9376.0
7052,2896.0,10436.0
7053,2896.0,10436.0
7054,2896.0,10436.0
7055,2896.0,10436.0
7056,2617.0,11492.0
7057,2617.0,11492.0
7058,2617.0,11492.0
7059,2617.0,11492.0
7060,2990.0,11899.0
7061,2990.0,11899.0
7062,2990.0,11899.0
7063,2990.0,11899.0
7064,2785.0,12204.0
7065,2785.0,12204.0
7066,2785.0,12204.0
7067,2785.0,12204.0
7068,2780.0,13285.0
7069,2780.0,13285.0
7070,2780.0,13285.0
7071,2780.0,13285.0
7072,2877.0,13250.0
7073,2877.0,13250.0
7074,2877.0,13250.0
7075,2877.0,13250.0
7076,2657.0,13340.0
