Timestamp,mcp,residual_demand
2019-01-05 09:00:00,35.392169097452054,30469.90070921986
2019-01-05 10:00:00,35.5398719903102,35778.0425531915
2019-01-05 11:00:00,35.7268193059037,31895.880281690155
2019-01-05 12:00:00,33.0698788377193,21764.16312056738
2019-01-05 13:00:00,35.839577644046614,31744.44680851064
2019-01-05 14:00:00,37.07401983763705,37040.46099290781
2019-01-05 15:00:00,35.849449009950675,31848.47183098592
2019-01-05 16:00:00,36.232353007892414,32798.48226950356
2019-01-05 17:00:00,33.44620221219931,19608.39716312057
2019-01-05 18:00:00,35.92343639885733,24820.45070422536
2019-01-05 19:00:00,37.7701456672685,34953.163120567384
2019-01-05 20:00:00,36.98255338005046,29313.872340425536
2019-01-05 21:00:00,36.9816607153863,32585.446808510642
2019-01-05 22:00:00,32.74697003581687,18667.38028169015
2019-01-05 23:00:00,36.37147904722542,27825.248226950353
2019-01-06 00:00:00,36.06909086024657,30668.312056737588
2019-01-06 01:00:00,35.88720538962963,30114.39436619719
2019-01-06 02:00:00,36.057303265750775,24411.48936170213
2019-01-06 03:00:00,34.407027485282036,20407.432624113484
2019-01-06 04:00:00,37.39908167014216,33384.08510638298
2019-01-06 05:00:00,38.99641998526047,37111.40845070424
2019-01-06 06:00:00,41.18310248473214,42781.04964539007
2019-01-06 07:00:00,38.63586522948104,28216.709219858163
2019-01-06 08:00:00,38.798727732763616,30674.985915492965
2019-01-06 09:00:00,38.452657452472856,34076.5390070922
2019-01-06 10:00:00,38.81292339676356,38912.652482269514
2019-01-06 11:00:00,39.09443161618958,39247.716312056735
2019-01-06 12:00:00,34.920872491833414,18782.76056338028
2019-01-06 13:00:00,38.95498600087481,33282.21276595744
2019-01-06 14:00:00,39.28999143919025,37547.82978723404
2019-01-06 15:00:00,38.71932823995077,36914.25352112676
2019-01-06 16:00:00,36.597583431590735,24637.333333333332
2019-01-06 17:00:00,35.899150917658375,22511.858156028375
2019-01-06 18:00:00,38.248295755647085,40006.12765957447
2019-01-06 19:00:00,38.444914034764224,39557.32394366197
2019-01-06 20:00:00,39.170319383950755,39404.00000000001
2019-01-06 21:00:00,38.3715784582356,32536.11347517731
2019-01-06 22:00:00,37.18535001068416,28133.18309859155
2019-01-06 23:00:00,38.13945973867976,36689.67375886525
2019-01-07 00:00:00,37.865435701823706,35862.83687943262
2019-01-07 01:00:00,37.0594020247083,32167.716312056735
2019-01-07 02:00:00,32.74158425365078,15994.563380281692
2019-01-07 03:00:00,33.96363492103294,22440.48226950354
2019-01-07 04:00:00,36.2280660987731,33019.31914893617
2019-01-07 05:00:00,35.34416698746857,30984.563380281703
2019-01-07 06:00:00,35.13045543860291,29891.404255319154
2019-01-07 07:00:00,33.831078178694156,19779.432624113477
2019-01-07 08:00:00,35.36791409527186,27932.624113475184
2019-01-07 09:00:00,36.03472937865355,37490.59154929578
2019-01-07 10:00:00,35.57044213255507,35355.80141843972
2019-01-07 11:00:00,34.86362756348749,32214.070921985818
2019-01-07 12:00:00,33.76620741958229,23575.183098591555
2019-01-07 13:00:00,35.73850243347038,39185.475177304965
2019-01-07 14:00:00,37.19102149566474,41821.163120567384
2019-01-07 15:00:00,37.48859871982114,41708.65248226952
2019-01-07 16:00:00,35.61624144499821,32845.605633802814
2019-01-07 17:00:00,34.336023944105044,24329.673758865254
2019-01-07 18:00:00,35.25001954664847,32058.127659574475
2019-01-07 19:00:00,35.37144746014583,31072.788732394372
2019-01-07 20:00:00,34.913992972241225,29206.411347517736
2019-01-07 21:00:00,34.93686249214758,32706.638297872356
2019-01-07 22:00:00,36.96201483600782,37073.985815602835
2019-01-07 23:00:00,36.98165119357311,34426.140845070426
2019-01-08 00:00:00,36.02134512278817,31734.496453900723
2019-01-08 01:00:00,36.201769399852296,33016.7659574468
2019-01-08 02:00:00,35.13041961709298,22714.535211267612
2019-01-08 03:00:00,36.50853071574429,33357.87234042553
2019-01-08 04:00:00,34.503755600358424,25344.000000000004
2019-01-08 05:00:00,36.54336017880332,34116.0
2019-01-08 06:00:00,37.35338890176627,35757.211267605635
2019-01-08 07:00:00,34.48462391400976,23971.03546099291
2019-01-08 08:00:00,39.0029338146246,41133.673758865254
2019-01-08 09:00:00,38.88394176369239,43199.605633802814
2019-01-08 10:00:00,37.51443128202946,37365.446808510635
2019-01-08 11:00:00,33.79674059874933,23395.43262411348
2019-01-08 12:00:00,13.027272727272727,9742.04255319149
2019-01-08 13:00:00,34.37135101012726,28027.549295774643
2019-01-08 14:00:00,33.57902783214609,30814.72340425532
2019-01-08 15:00:00,33.18407469119202,32472.368794326234
2019-01-08 16:00:00,32.51523616852947,27382.591549295787
2019-01-08 17:00:00,33.23856292992158,30273.787234042553
2019-01-08 18:00:00,32.98319350951641,32559.063829787236
2019-01-08 19:00:00,32.665668040535245,27942.89361702128
2019-01-08 20:00:00,31.747531455230142,19378.169014084502
2019-01-08 21:00:00,30.210617340686277,18081.503546099295
2019-01-08 22:00:00,34.114162405845995,27095.234042553187
2019-01-08 23:00:00,37.25412967049493,38366.64788732395
2019-01-09 00:00:00,37.36544536342394,36784.65248226951
2019-01-09 01:00:00,34.925445910005756,26572.539007092197
2019-01-09 02:00:00,35.29700790992907,29408.000000000015
2019-01-09 03:00:00,37.7479820320825,41019.52112676058
2019-01-09 04:00:00,37.89388977628589,45584.53900709221
2019-01-09 05:00:00,36.40105128776698,36333.13475177306
2019-01-09 06:00:00,33.1201280153258,21603.74647887324
2019-01-09 07:00:00,30.543240436948135,15608.397163120575
2019-01-09 08:00:00,38.90515464934857,45567.63120567376
2019-01-09 09:00:00,39.69486288438469,45564.87943262411
2019-01-09 10:00:00,35.74703822816862,33941.69014084507
2019-01-09 11:00:00,33.07872445312975,20062.723404255325
2019-01-09 12:00:00,35.13324154711169,31596.907801418445
2019-01-09 13:00:00,39.3408468233509,45263.18309859156
2019-01-09 14:00:00,39.83353348742499,48196.51063829788
2019-01-09 15:00:00,39.051648372429526,45324.59574468087
2019-01-09 16:00:00,36.06106394508671,36283.262411347525
2019-01-09 17:00:00,36.72257341340326,38707.43661971831
2019-01-09 18:00:00,34.56296914857515,34968.36879432624
2019-01-09 19:00:00,37.767236062713295,43357.588652482285
2019-01-09 20:00:00,34.724556208275665,35907.69014084507
2019-01-09 21:00:00,33.53611505832941,31724.255319148942
2019-01-09 22:00:00,33.615388914712504,34580.73758865248
2019-01-09 23:00:00,40.4753429303729,52434.184397163124
2019-01-10 00:00:00,39.406205102301854,49448.98591549296
2019-01-10 01:00:00,34.778818857617026,34069.56028368794
2019-01-10 02:00:00,34.279725614820194,29748.59574468085
2019-01-10 03:00:00,41.453382874887,52619.577464788745
2019-01-10 04:00:00,36.887183426046434,37087.092198581566
2019-01-10 05:00:00,34.10754544648364,25293.24822695036
2019-01-10 06:00:00,36.64674722178862,37070.12765957447
2019-01-10 07:00:00,36.4313563644874,38036.67605633802
2019-01-10 08:00:00,38.296957297517736,45815.00709219859
2019-01-10 09:00:00,38.53486746860169,44474.1560283688
2019-01-10 10:00:00,34.67786021938093,30088.28169014086
2019-01-10 11:00:00,29.293341673104027,12531.148936170215
2019-01-10 12:00:00,32.68172625445559,20460.93617021277
2019-01-10 13:00:00,34.61140908300383,31542.382978723417
2019-01-10 14:00:00,38.47882481080681,47441.633802816905
2019-01-10 15:00:00,33.9568329719452,29921.7304964539
2019-01-10 16:00:00,28.312808179723504,10881.333333333332
2019-01-10 17:00:00,34.89092120127134,31858.957746478874
2019-01-10 18:00:00,36.945360403556094,34536.56737588653
2019-01-10 19:00:00,36.07151600087162,29813.787234042557
2019-01-10 20:00:00,35.01300778355754,24333.531914893614
2019-01-10 21:00:00,34.932314010623955,23751.014084507045
2019-01-10 22:00:00,33.744619667070886,20351.375886524824
2019-01-10 23:00:00,34.65710383718284,24440.39716312058
2019-01-11 00:00:00,35.80930368959554,31736.42253521127
2019-01-11 01:00:00,36.41776129943503,35393.67375886525
2019-01-11 02:00:00,32.709807249751954,20640.22695035461
2019-01-11 03:00:00,32.099844019861834,20488.056737588653
2019-01-11 04:00:00,34.349732579646016,31948.0
