,price_forecast,residual_load_forecast
2019-01-09 21:00:00,34.886513590308375,33978.75
2019-01-09 22:00:00,34.89013357794603,33925.0
2019-01-09 23:00:00,34.06830993680107,31687.000000000004
2019-01-10 00:00:00,34.071757146774196,31434.000000000004
2019-01-10 01:00:00,34.075059117500004,30935.0
2019-01-10 02:00:00,34.07836109002688,31821.25
2019-01-10 03:00:00,34.90743022742291,33428.75
2019-01-10 04:00:00,35.06580929842367,35211.0
2019-01-10 05:00:00,37.742650928244046,39206.5
2019-01-10 06:00:00,40.0355580195707,47214.75
2019-01-10 07:00:00,44.540024050948034,54072.75
2019-01-10 08:00:00,50.167240466921456,57663.0
2019-01-10 09:00:00,50.34122351906779,58307.75000000001
2019-01-10 10:00:00,51.21316791565948,59299.50000000001
2019-01-10 11:00:00,51.6625267981174,59877.25
2019-01-10 12:00:00,51.66837239782609,59793.5
2019-01-10 13:00:00,51.67724900623044,59800.25
2019-01-10 14:00:00,51.68612561550869,59807.50000000001
2019-01-10 15:00:00,51.69500222391305,60412.5
2019-01-10 16:00:00,53.469797618853406,61172.75
2019-01-10 17:00:00,55.06095788688425,63171.5
2019-01-10 18:00:00,54.26391796304745,62166.5
2019-01-10 19:00:00,51.722324919273916,59982.0
2019-01-10 20:00:00,49.820772041737854,56254.0
2019-01-10 21:00:00,42.58907651005362,51930.25
2019-01-10 22:00:00,40.84128780112468,49002.25
2019-01-10 23:00:00,39.92159892427764,44318.75
2019-01-11 00:00:00,38.569330673209954,41340.25
2019-01-11 01:00:00,36.78870258614005,38338.75
2019-01-11 02:00:00,35.16565220774336,36236.25
2019-01-11 03:00:00,35.01548475385462,34779.0
2019-01-11 04:00:00,35.020319094383254,34798.0
2019-01-11 05:00:00,35.180277679839605,36359.0
2019-01-11 06:00:00,39.268509018858026,42459.75
2019-01-11 07:00:00,40.16668382657828,47637.0
2019-01-11 08:00:00,41.64457572297121,49779.5
2019-01-11 09:00:00,40.900728039492286,49239.5
2019-01-11 10:00:00,40.801380736442304,48541.0
2019-01-11 11:00:00,40.80690709717949,48074.75
2019-01-11 12:00:00,39.9921823071608,45416.0
2019-01-11 13:00:00,39.30654123419753,42527.25
2019-01-11 14:00:00,38.64419864632888,39919.50000000001
2019-01-11 15:00:00,36.86034834175347,38354.25
2019-01-11 16:00:00,36.86503255283564,38445.0
2019-01-11 17:00:00,38.65854984144418,39976.75
2019-01-11 18:00:00,36.87257177630208,38734.5
2019-01-11 19:00:00,36.20586245275568,38140.5
2019-01-11 20:00:00,35.093317167731286,34423.5
2019-01-11 21:00:00,34.2675611016129,31272.25
2019-01-11 22:00:00,31.954199846627223,29615.500000000004
2019-01-11 23:00:00,29.84114132551105,26315.25
2019-01-12 00:00:00,28.88894858421123,22919.250000000004
2019-01-12 01:00:00,28.438001005710532,21167.750000000004
2019-01-12 02:00:00,28.001072520284975,20231.25
2019-01-12 03:00:00,28.006185503898962,20095.000000000004
2019-01-12 04:00:00,28.01129848488342,20353.000000000004
2019-01-12 05:00:00,27.871996976391756,19833.250000000004
2019-01-12 06:00:00,28.021524449481866,20113.750000000004
2019-01-12 07:00:00,28.54427981044855,22424.25
2019-01-12 08:00:00,29.72597708745879,25025.500000000004
2019-01-12 09:00:00,30.485152874633805,26977.250000000007
2019-01-12 10:00:00,30.490712344140846,26814.5
2019-01-12 11:00:00,29.742243112170332,25375.0
2019-01-12 12:00:00,28.57031689843008,22565.0
2019-01-12 13:00:00,28.05731532426166,19978.0
2019-01-12 14:00:00,26.61448974653563,18581.000000000007
