name,technology,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,max_power,min_power,unit_operator,node
demand_345,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de262,192
demand_346,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de263,4
demand_347,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de264,4
demand_348,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de265,65
demand_349,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de266,74
demand_35,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de267,112
demand_350,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de268,163
demand_351_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de269,74
demand_352,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de270,38
demand_353_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de271,74
demand_354,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de272,148
demand_356,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de273,105
demand_36,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de274,112
demand_360_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de275,12
demand_363,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de276,117
demand_364,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de277,194
demand_365,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de278,4
demand_366,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de279,10
demand_367,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de280,153
demand_368,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de281,46
demand_369,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de282,157
demand_370,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de283,12
demand_371,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de284,12
demand_372,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de285,12
demand_373,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de286,48
demand_374,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de287,111
demand_375,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de288,10
demand_376,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de289,33
demand_377,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de290,16
demand_378,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de291,177
demand_379,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de292,177
demand_37_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de293,139
demand_38,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de294,4
demand_380,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de295,77
demand_381,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de296,130
demand_382_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de297,28
demand_383,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de298,28
demand_384_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de299,141
demand_385_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de300,55
demand_386,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de301,79
demand_387,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de302,33
demand_388,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de303,33
demand_389,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de304,100
demand_39,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de305,34
demand_390,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de306,44
demand_391_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de307,152
demand_392,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de308,92
demand_393,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de309,191
demand_394,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de310,106
demand_395,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de311,95
demand_396,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de312,52
demand_397,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de313,135
demand_398,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de314,45
demand_399,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de315,170
demand_4,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de316,96
demand_40,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de317,188
demand_400,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de318,79
demand_401,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de319,110
demand_402,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de320,50
demand_403_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de321,7
demand_405,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de322,46
demand_406,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de323,86
demand_409,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de324,170
demand_41,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de325,116
demand_410,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de326,52
demand_411,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de327,47
demand_412,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de328,99
demand_413_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de329,42
demand_414,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de330,97
demand_415,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de331,97
demand_417,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de332,195
demand_418,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de333,72
demand_421_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de334,130
demand_422,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de335,42
demand_423,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de336,46
demand_424,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de337,10
demand_425,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de338,144
demand_426,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de339,144
demand_427,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de340,10
demand_428,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de341,107
demand_429,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de342,31
demand_42_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de343,136
demand_43,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de344,94
demand_430,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de345,142
demand_431,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de346,31
demand_432,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de347,24
demand_433,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de348,120
demand_434,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de349,120
demand_435,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de350,65
demand_436,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de351,122
demand_437,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de352,122
demand_438,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de353,146
demand_439,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de354,146
demand_44,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de355,65
demand_440,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de356,50
demand_441,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de357,127
demand_442,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de358,127
demand_443,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de359,37
demand_444,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de360,37
demand_445,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de361,189
demand_446,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de362,75
demand_447,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de363,75
demand_448,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de364,184
demand_449,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de365,92
demand_45,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de366,183
demand_450_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de367,184
demand_451,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de368,184
demand_452,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de369,93
demand_453,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de370,93
demand_454,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de371,102
demand_455,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de372,128
demand_456,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de373,159
demand_457,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de374,92
demand_458_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de375,184
demand_459,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de376,92
demand_460,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de377,92
demand_461,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de378,39
demand_462,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de379,39
demand_463,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de380,171
demand_464,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de381,80
demand_465,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de382,80
demand_466,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de383,35
demand_467,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de384,35
demand_468,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de385,59
demand_469,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de386,162
demand_46_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de387,65
demand_47,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de388,65
demand_470,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de389,27
demand_471,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de390,80
demand_472,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de391,134
demand_473,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de392,27
demand_474,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de393,49
demand_475,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de394,49
demand_476,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de395,118
demand_477,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de396,118
demand_478,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de397,134
demand_479,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de398,43
demand_48,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de399,65
demand_480,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de400,43
demand_481,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de401,124
demand_482,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de402,144
demand_483,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de403,198
demand_484,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de404,198
demand_485,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de405,29
demand_486,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de406,69
demand_487,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de407,69
demand_488,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de408,42
demand_489,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de409,6
demand_49,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de410,91
demand_490,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de411,6
demand_491,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de412,191
demand_492,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de413,135
demand_493,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de414,152
demand_494,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de415,135
demand_495,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de416,104
demand_50,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de417,91
demand_51,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de418,131
demand_52_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de419,10
demand_53,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de420,66
demand_54,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de421,153
demand_55,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de422,153
demand_56_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de423,42
demand_57,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de424,10
demand_58,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de425,10
demand_59,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de426,169
demand_5_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de427,144
demand_6,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de428,77
demand_60,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de429,14
demand_61_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de430,82
demand_62,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de431,169
demand_63,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de432,146
demand_64,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de433,64
demand_66,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de434,172
demand_67,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de435,169
demand_68_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de436,199
demand_69_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de437,98
demand_7,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de438,77
demand_70,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de439,1
demand_71,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de440,30
demand_72,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de441,158
demand_73,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de442,132
demand_74_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de443,67
demand_75,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de444,150
demand_76,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de445,47
demand_77,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de446,167
demand_78_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de447,41
demand_79,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de448,17
demand_8,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de449,145
demand_80,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de450,17
demand_81,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de451,107
demand_82,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de452,112
demand_83,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de453,110
demand_84,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de454,110
demand_85,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de455,115
demand_86_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de456,18
demand_87_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de457,40
demand_88,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de458,19
demand_89,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de459,159
demand_9,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de460,145
demand_90,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de461,111
demand_91,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de462,18
demand_92,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de463,18
demand_93,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de464,185
demand_94_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de465,8
demand_95_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de466,133
demand_96_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de467,18
demand_98,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de468,13
demand_99_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de469,114
