datetime,demand_EOM,demand_CRM_pos,demand_CRM_neg,pos_reserve_energy_DE,neg_reserve_energy_DE
2019-03-02 02:30:00,51270,2756,2827,0,204
2019-03-02 02:45:00,51166,2756,2827,0,100
2019-03-02 03:00:00,50926,2756,2827,4,40
2019-03-02 03:15:00,50802,2756,2827,8,12
2019-03-02 03:30:00,50782,2756,2827,4,4
2019-03-02 03:45:00,50514,2756,2827,0,24
2019-03-02 04:00:00,50381,2756,2827,8,56
2019-03-02 04:15:00,50229,2756,2827,0,440
2019-03-02 04:30:00,50289,2756,2827,0,544
2019-03-02 04:45:00,50377,2756,2827,0,832
2019-03-02 05:00:00,51315,2756,2827,0,580
2019-03-02 05:15:00,51107,2756,2827,0,552
2019-03-02 05:30:00,50987,2756,2827,0,724
2019-03-02 05:45:00,51183,2756,2827,0,548
2019-03-02 06:00:00,52184,2756,2827,60,56
2019-03-02 06:15:00,52516,2756,2827,4,144
2019-03-02 06:30:00,53308,2756,2827,52,24
2019-03-02 06:45:00,53972,2756,2827,200,4
2019-03-02 07:00:00,53307,2756,2827,4,20
2019-03-02 07:15:00,54087,2756,2827,0,88
2019-03-02 07:30:00,55063,2756,2827,264,8
2019-03-02 07:45:00,56319,2756,2827,764,0
2019-03-02 08:00:00,55486,2756,2827,496,0
2019-03-02 08:15:00,56498,2756,2827,584,0
2019-03-02 08:30:00,57554,2756,2827,808,0
2019-03-02 08:45:00,58114,2756,2827,832,0
2019-03-02 09:00:00,58403,2756,2827,448,0
2019-03-02 09:15:00,59159,2756,2827,516,0
2019-03-02 09:30:00,59683,2756,2827,520,0
2019-03-02 09:45:00,60279,2756,2827,548,0
2019-03-02 10:00:00,59999,2756,2827,240,8
2019-03-02 10:15:00,60411,2756,2827,240,4
2019-03-02 10:30:00,60911,2756,2827,388,4
2019-03-02 10:45:00,60747,2756,2827,40,20
2019-03-02 11:00:00,61547,2756,2827,492,12
2019-03-02 11:15:00,61731,2756,2827,284,0
2019-03-02 11:30:00,61607,2756,2827,72,4
2019-03-02 11:45:00,61499,2756,2827,8,32
2019-03-02 12:00:00,62605,2756,2827,112,8
2019-03-02 12:15:00,62465,2756,2827,4,20
2019-03-02 12:30:00,62221,2756,2827,0,104
2019-03-02 12:45:00,61553,2756,2827,0,760
2019-03-02 13:00:00,61663,2756,2827,16,204
2019-03-02 13:15:00,61271,2756,2827,12,112
2019-03-02 13:30:00,60643,2756,2827,0,244
2019-03-02 13:45:00,60111,2756,2827,0,412
2019-03-02 14:00:00,61171,2756,2827,120,32
2019-03-02 14:15:00,60775,2756,2827,240,4
2019-03-02 14:30:00,60527,2756,2827,296,4
2019-03-02 14:45:00,60311,2756,2827,164,4
2019-03-02 15:00:00,59983,2756,2827,556,4
2019-03-02 15:15:00,59655,2756,2827,224,4
2019-03-02 15:30:00,59539,2756,2827,72,4
2019-03-02 15:45:00,59547,2756,2827,20,32
2019-03-02 16:00:00,58865,2756,2827,4,152
2019-03-02 16:15:00,59125,2756,2827,4,100
2019-03-02 16:30:00,59017,2756,2827,0,76
2019-03-02 16:45:00,59417,2756,2827,4,16
2019-03-02 17:00:00,58531,2756,2827,8,252
2019-03-02 17:15:00,59247,2756,2827,0,236
2019-03-02 17:30:00,60291,2756,2827,4,48
2019-03-02 17:45:00,61331,2756,2827,44,64
2019-03-02 18:00:00,62819,2756,2827,56,72
2019-03-02 18:15:00,63679,2756,2827,96,12
2019-03-02 18:30:00,63943,2756,2827,0,208
2019-03-02 18:45:00,63675,2756,2827,0,124
2019-03-02 19:00:00,66166,2756,2827,4,120
2019-03-02 19:15:00,65962,2756,2827,4,236
2019-03-02 19:30:00,65134,2756,2827,0,416
2019-03-02 19:45:00,64362,2756,2827,0,472
2019-03-02 20:00:00,66122,2756,2827,120,12
2019-03-02 20:15:00,64978,2756,2827,28,168
2019-03-02 20:30:00,63774,2756,2827,0,184
2019-03-02 20:45:00,62234,2756,2827,0,280
2019-03-02 21:00:00,63190,2756,2827,132,344
2019-03-02 21:15:00,62394,2756,2827,0,248
2019-03-02 21:30:00,61786,2756,2827,12,280
2019-03-02 21:45:00,61294,2756,2827,0,424
2019-03-02 22:00:00,62153,2756,2827,176,20
2019-03-02 22:15:00,61613,2756,2827,128,4
2019-03-02 22:30:00,60721,2756,2827,76,28
2019-03-02 22:45:00,59813,2756,2827,4,352
2019-03-02 23:00:00,61023,2756,2827,4,80
2019-03-02 23:15:00,60319,2756,2827,4,136
2019-03-02 23:30:00,59695,2756,2827,4,172
2019-03-02 23:45:00,58995,2756,2827,4,232
2019-03-03 00:00:00,59432,2756,2827,4,332
2019-03-03 00:15:00,58684,2756,2827,0,704
2019-03-03 00:30:00,58116,2756,2827,4,1228
2019-03-03 00:45:00,57672,2756,2827,4,1120
2019-03-03 01:00:00,58267,2756,2827,4,392
2019-03-03 01:15:00,57547,2756,2827,0,436
2019-03-03 01:30:00,57119,2756,2827,0,780
2019-03-03 01:45:00,56799,2756,2827,0,740
2019-03-03 02:00:00,56803,2756,2827,8,320
2019-03-03 02:15:00,56391,2756,2827,4,548
2019-03-03 02:30:00,56471,2756,2827,0,764
2019-03-03 02:45:00,56563,2756,2827,0,956
2019-03-03 03:00:00,56417,2756,2827,0,292
2019-03-03 03:15:00,56449,2756,2827,0,564
2019-03-03 03:30:00,56533,2756,2827,0,556
2019-03-03 03:45:00,56761,2756,2827,0,360
2019-03-03 04:00:00,56608,2756,2827,104,20
2019-03-03 04:15:00,56516,2756,2827,20,12
2019-03-03 04:30:00,56592,2756,2827,4,44
2019-03-03 04:45:00,56632,2756,2827,0,108
2019-03-03 05:00:00,56862,2756,2827,0,444
2019-03-03 05:15:00,56694,2756,2827,0,844
2019-03-03 05:30:00,56630,2756,2827,0,672
2019-03-03 05:45:00,56542,2756,2827,0,764
2019-03-03 06:00:00,57003,2756,2827,0,1456
2019-03-03 06:15:00,57155,2756,2827,0,1536
2019-03-03 06:30:00,57371,2756,2827,0,1696
2019-03-03 06:45:00,57743,2756,2827,0,1152
2019-03-03 07:00:00,58376,2756,2827,0,1460
2019-03-03 07:15:00,58792,2756,2827,0,1420
2019-03-03 07:30:00,59364,2756,2827,0,1828
2019-03-03 07:45:00,60468,2756,2827,0,1380
2019-03-03 08:00:00,61201,2756,2827,0,1540
2019-03-03 08:15:00,62269,2756,2827,0,1432
2019-03-03 08:30:00,63197,2756,2827,0,1312
2019-03-03 08:45:00,63981,2756,2827,0,1328
2019-03-03 09:00:00,64335,2756,2827,0,1584
2019-03-03 09:15:00,64607,2756,2827,0,1620
2019-03-03 09:30:00,64911,2756,2827,0,1820
2019-03-03 09:45:00,65799,2756,2827,0,1204
2019-03-03 10:00:00,65690,2756,2827,0,1300
2019-03-03 10:15:00,66382,2756,2827,0,1452
2019-03-03 10:30:00,66742,2756,2827,0,1824
2019-03-03 10:45:00,67518,2756,2827,0,1456
2019-03-03 11:00:00,68350,2756,2827,0,1084
2019-03-03 11:15:00,69150,2756,2827,4,676
2019-03-03 11:30:00,69402,2756,2827,8,432
2019-03-03 11:45:00,69142,2756,2827,0,896
2019-03-03 12:00:00,69357,2756,2827,4,820
2019-03-03 12:15:00,69109,2756,2827,0,960
2019-03-03 12:30:00,68465,2756,2827,0,1100
2019-03-03 12:45:00,67853,2756,2827,0,1504
2019-03-03 13:00:00,65790,2756,2827,0,1444
2019-03-03 13:15:00,65206,2756,2827,0,1680
2019-03-03 13:30:00,64718,2756,2827,0,1264
2019-03-03 13:45:00,64394,2756,2827,4,800
2019-03-03 14:00:00,62978,2756,2827,0,1116
2019-03-03 14:15:00,62674,2756,2827,0,900
2019-03-03 14:30:00,62314,2756,2827,0,1040
2019-03-03 14:45:00,62310,2756,2827,0,632
2019-03-03 15:00:00,61758,2756,2827,0,1332
2019-03-03 15:15:00,61842,2756,2827,0,916
2019-03-03 15:30:00,61822,2756,2827,136,428
2019-03-03 15:45:00,61490,2756,2827,72,56
2019-03-03 16:00:00,60533,2756,2827,0,388
2019-03-03 16:15:00,60653,2756,2827,20,48
2019-03-03 16:30:00,61145,2756,2827,356,24
2019-03-03 16:45:00,61489,2756,2827,228,8
2019-03-03 17:00:00,62260,2756,2827,36,736
2019-03-03 17:15:00,62352,2756,2827,0,992
2019-03-03 17:30:00,63320,2756,2827,0,1092
2019-03-03 17:45:00,64420,2756,2827,36,980
2019-03-03 18:00:00,66992,2756,2827,64,888
2019-03-03 18:15:00,67796,2756,2827,4,628
2019-03-03 18:30:00,68316,2756,2827,0,816
2019-03-03 18:45:00,68372,2756,2827,0,1480
2019-03-03 19:00:00,70822,2756,2827,0,780
2019-03-03 19:15:00,70282,2756,2827,0,1472
2019-03-03 19:30:00,69710,2756,2827,0,1208
2019-03-03 19:45:00,69278,2756,2827,0,1696
2019-03-03 20:00:00,69341,2756,2827,128,884
2019-03-03 20:15:00,68397,2756,2827,0,1052
2019-03-03 20:30:00,67477,2756,2827,0,1428
2019-03-03 20:45:00,66817,2756,2827,0,976
2019-03-03 21:00:00,67174,2756,2827,8,672
2019-03-03 21:15:00,66674,2756,2827,12,588
2019-03-03 21:30:00,66430,2756,2827,80,612
2019-03-03 21:45:00,66666,2756,2827,0,112
2019-03-03 22:00:00,67064,2756,2827,848,4
2019-03-03 22:15:00,66328,2756,2827,660,4
2019-03-03 22:30:00,65660,2756,2827,696,4
2019-03-03 22:45:00,65076,2756,2827,464,4
2019-03-03 23:00:00,65036,2756,2827,120,20
2019-03-03 23:15:00,64484,2756,2827,44,56
2019-03-03 23:30:00,63596,2756,2827,8,84
2019-03-03 23:45:00,62924,2756,2827,0,176
2019-03-04 00:00:00,61958,2756,2827,4,96
2019-03-04 00:15:00,61346,2756,2827,0,292
2019-03-04 00:30:00,61010,2756,2827,0,304
2019-03-04 00:45:00,60490,2756,2827,4,148
2019-03-04 01:00:00,60770,2756,2827,304,28
2019-03-04 01:15:00,60150,2756,2827,100,28
2019-03-04 01:30:00,59706,2756,2827,4,204
2019-03-04 01:45:00,59590,2756,2827,0,464
2019-03-04 02:00:00,58614,2756,2827,0,628
2019-03-04 02:15:00,58650,2756,2827,0,1068
2019-03-04 02:30:00,58638,2756,2827,0,1404
2019-03-04 02:45:00,58962,2756,2827,8,1036
2019-03-04 03:00:00,58922,2756,2827,12,760
2019-03-04 03:15:00,59462,2756,2827,4,216
2019-03-04 03:30:00,59634,2756,2827,4,36
2019-03-04 03:45:00,59562,2756,2827,0,456
2019-03-04 04:00:00,59365,2756,2827,0,836
2019-03-04 04:15:00,59869,2756,2827,8,96
2019-03-04 04:30:00,60509,2756,2827,20,12
2019-03-04 04:45:00,61309,2756,2827,8,56
2019-03-04 05:00:00,62745,2756,2827,36,44
2019-03-04 05:15:00,63641,2756,2827,0,340
2019-03-04 05:30:00,64905,2756,2827,12,240
2019-03-04 05:45:00,66485,2756,2827,88,44
2019-03-04 06:00:00,67869,2756,2827,0,1132
2019-03-04 06:15:00,70305,2756,2827,4,716
2019-03-04 06:30:00,71909,2756,2827,8,388
2019-03-04 06:45:00,73057,2756,2827,4,352
2019-03-04 07:00:00,74720,2756,2827,20,1244
2019-03-04 07:15:00,75444,2756,2827,0,1528
2019-03-04 07:30:00,76356,2756,2827,0,1216
2019-03-04 07:45:00,77444,2756,2827,4,968
2019-03-04 08:00:00,79100,2756,2827,20,224
2019-03-04 08:15:00,80008,2756,2827,8,12
2019-03-04 08:30:00,80680,2756,2827,60,32
2019-03-04 08:45:00,80780,2756,2827,656,4
2019-03-04 09:00:00,81367,2756,2827,912,4
2019-03-04 09:15:00,81683,2756,2827,580,4
2019-03-04 09:30:00,82043,2756,2827,740,4
2019-03-04 09:45:00,82331,2756,2827,552,4
2019-03-04 10:00:00,82365,2756,2827,192,16
2019-03-04 10:15:00,82693,2756,2827,52,8
2019-03-04 10:30:00,83029,2756,2827,80,44
2019-03-04 10:45:00,83129,2756,2827,8,24
2019-03-04 11:00:00,82677,2756,2827,804,4
2019-03-04 11:15:00,82957,2756,2827,1100,4
2019-03-04 11:30:00,83553,2756,2827,1392,4
2019-03-04 11:45:00,83413,2756,2827,1744,4
2019-03-04 12:00:00,81879,2756,2827,1568,4
2019-03-04 12:15:00,81347,2756,2827,1108,20
2019-03-04 12:30:00,80951,2756,2827,1064,32
2019-03-04 12:45:00,80855,2756,2827,596,4
2019-03-04 13:00:00,80572,2756,2827,276,32
2019-03-04 13:15:00,80400,2756,2827,104,32
2019-03-04 13:30:00,80524,2756,2827,36,32
2019-03-04 13:45:00,79848,2756,2827,0,696
2019-03-04 14:00:00,79065,2756,2827,116,220
2019-03-04 14:15:00,78989,2756,2827,12,64
2019-03-04 14:30:00,78609,2756,2827,0,104
2019-03-04 14:45:00,78441,2756,2827,0,264
2019-03-04 15:00:00,78849,2756,2827,12,100
2019-03-04 15:15:00,78545,2756,2827,8,40
2019-03-04 15:30:00,77949,2756,2827,76,4
2019-03-04 15:45:00,77661,2756,2827,132,4
2019-03-04 16:00:00,77362,2756,2827,4,560
2019-03-04 16:15:00,77142,2756,2827,8,208
2019-03-04 16:30:00,76826,2756,2827,28,60
2019-03-04 16:45:00,76882,2756,2827,28,84
2019-03-04 17:00:00,77116,2756,2827,0,456
2019-03-04 17:15:00,77552,2756,2827,12,148
2019-03-04 17:30:00,78324,2756,2827,12,268
2019-03-04 17:45:00,78888,2756,2827,44,124
2019-03-04 18:00:00,79702,2756,2827,8,84
2019-03-04 18:15:00,80514,2756,2827,24,112
2019-03-04 18:30:00,81422,2756,2827,244,24
2019-03-04 18:45:00,81690,2756,2827,740,4
2019-03-04 19:00:00,81579,2756,2827,248,4
2019-03-04 19:15:00,80995,2756,2827,168,8
2019-03-04 19:30:00,80471,2756,2827,44,44
2019-03-04 19:45:00,79459,2756,2827,0,268
2019-03-04 20:00:00,79131,2756,2827,352,12
2019-03-04 20:15:00,78055,2756,2827,84,28
2019-03-04 20:30:00,76975,2756,2827,384,8
2019-03-04 20:45:00,76015,2756,2827,72,8
2019-03-04 21:00:00,75135,2756,2827,272,4
2019-03-04 21:15:00,74411,2756,2827,440,4
2019-03-04 21:30:00,73423,2756,2827,4,44
2019-03-04 21:45:00,72727,2756,2827,0,272
2019-03-04 22:00:00,71212,2756,2827,104,92
2019-03-04 22:15:00,70724,2756,2827,64,48
2019-03-04 22:30:00,69640,2756,2827,0,76
2019-03-04 22:45:00,68836,2756,2827,0,212
2019-03-04 23:00:00,67634,2756,2827,312,44
2019-03-04 23:15:00,66586,2756,2827,400,296
2019-03-04 23:30:00,65702,2756,2827,4,160
2019-03-04 23:45:00,64946,2756,2827,0,88
2019-03-05 00:00:00,64594,2756,2827,376,8
2019-03-05 00:15:00,63470,2756,2827,152,4
2019-03-05 00:30:00,63362,2756,2827,8,156
2019-03-05 00:45:00,63066,2756,2827,0,268
2019-03-05 01:00:00,63412,2756,2827,0,116
2019-03-05 01:15:00,63148,2756,2827,0,112
2019-03-05 01:30:00,62584,2756,2827,0,384
2019-03-05 01:45:00,62444,2756,2827,4,300
2019-03-05 02:00:00,62526,2756,2827,260,8
2019-03-05 02:15:00,62354,2756,2827,72,52
2019-03-05 02:30:00,62490,2756,2827,28,52
2019-03-05 02:45:00,62230,2756,2827,0,208
2019-03-05 03:00:00,62590,2756,2827,0,268
2019-03-05 03:15:00,62790,2756,2827,4,60
2019-03-05 03:30:00,62918,2756,2827,8,12
2019-03-05 03:45:00,63190,2756,2827,4,8
2019-03-05 04:00:00,62354,2756,2827,0,312
2019-03-05 04:15:00,62822,2756,2827,0,200
2019-03-05 04:30:00,63286,2756,2827,0,176
2019-03-05 04:45:00,63526,2756,2827,0,104
2019-03-05 05:00:00,65189,2756,2827,4,636
2019-03-05 05:15:00,66089,2756,2827,4,332
2019-03-05 05:30:00,66989,2756,2827,36,112
2019-03-05 05:45:00,68105,2756,2827,140,12
2019-03-05 06:00:00,70560,2756,2827,4,640
2019-03-05 06:15:00,72696,2756,2827,8,72
2019-03-05 06:30:00,74004,2756,2827,0,176
2019-03-05 06:45:00,75104,2756,2827,8,244
2019-03-05 07:00:00,77882,2756,2827,20,1192
2019-03-05 07:15:00,79146,2756,2827,0,436
2019-03-05 07:30:00,79766,2756,2827,0,132
2019-03-05 07:45:00,80734,2756,2827,4,32
2019-03-05 08:00:00,79956,2756,2827,4,8
2019-03-05 08:15:00,80720,2756,2827,4,4
2019-03-05 08:30:00,81508,2756,2827,4,4
2019-03-05 08:45:00,81580,2756,2827,8,8
2019-03-05 09:00:00,81173,2756,2827,56,48
2019-03-05 09:15:00,81493,2756,2827,0,132
2019-03-05 09:30:00,82293,2756,2827,4,16
2019-03-05 09:45:00,82737,2756,2827,4,8
2019-03-05 10:00:00,82049,2756,2827,360,4
2019-03-05 10:15:00,81961,2756,2827,100,4
2019-03-05 10:30:00,82129,2756,2827,16,8
2019-03-05 10:45:00,82417,2756,2827,4,12
2019-03-05 11:00:00,82823,2756,2827,4,8
2019-03-05 11:15:00,82987,2756,2827,24,12
2019-03-05 11:30:00,83123,2756,2827,156,4
2019-03-05 11:45:00,82839,2756,2827,4,8
2019-03-05 12:00:00,82243,2756,2827,0,240
2019-03-05 12:15:00,81543,2756,2827,0,628
2019-03-05 12:30:00,81619,2756,2827,0,388
2019-03-05 12:45:00,81567,2756,2827,4,132
2019-03-05 13:00:00,80648,2756,2827,0,212
2019-03-05 13:15:00,80200,2756,2827,0,100
2019-03-05 13:30:00,79688,2756,2827,0,320
2019-03-05 13:45:00,78952,2756,2827,0,964
2019-03-05 14:00:00,79230,2756,2827,4,596
2019-03-05 14:15:00,79190,2756,2827,4,492
2019-03-05 14:30:00,78766,2756,2827,0,588
2019-03-05 14:45:00,78410,2756,2827,0,476
2019-03-05 15:00:00,77031,2756,2827,0,904
2019-03-05 15:15:00,76859,2756,2827,0,924
2019-03-05 15:30:00,76587,2756,2827,4,688
2019-03-05 15:45:00,76239,2756,2827,0,984
2019-03-05 16:00:00,73114,2756,2827,0,1896
2019-03-05 16:15:00,72854,2756,2827,68,1104
2019-03-05 16:30:00,72806,2756,2827,552,404
2019-03-05 16:45:00,72662,2756,2827,1076,4
2019-03-05 17:00:00,70444,2756,2827,240,4
2019-03-05 17:15:00,70896,2756,2827,280,4
2019-03-05 17:30:00,71088,2756,2827,376,4
2019-03-05 17:45:00,71620,2756,2827,524,4
2019-03-05 18:00:00,69911,2756,2827,16,308
2019-03-05 18:15:00,70863,2756,2827,0,100
2019-03-05 18:30:00,71779,2756,2827,188,8
2019-03-05 18:45:00,71875,2756,2827,72,4
2019-03-05 19:00:00,70401,2756,2827,0,280
2019-03-05 19:15:00,69705,2756,2827,4,932
2019-03-05 19:30:00,68877,2756,2827,0,724
2019-03-05 19:45:00,68217,2756,2827,0,944
2019-03-05 20:00:00,69407,2756,2827,452,316
2019-03-05 20:15:00,68335,2756,2827,52,40
2019-03-05 20:30:00,67255,2756,2827,20,260
2019-03-05 20:45:00,66139,2756,2827,0,868
2019-03-05 21:00:00,65637,2756,2827,480,268
2019-03-05 21:15:00,65013,2756,2827,4,392
2019-03-05 21:30:00,64041,2756,2827,0,672
2019-03-05 21:45:00,63217,2756,2827,0,904
2019-03-05 22:00:00,64051,2756,2827,8,248
2019-03-05 22:15:00,63019,2756,2827,16,324
2019-03-05 22:30:00,62383,2756,2827,228,20
2019-03-05 22:45:00,61263,2756,2827,84,20
2019-03-05 23:00:00,61218,2756,2827,444,8
2019-03-05 23:15:00,59790,2756,2827,136,8
2019-03-05 23:30:00,58714,2756,2827,136,68
2019-03-05 23:45:00,57922,2756,2827,4,440
2019-03-06 00:00:00,57487,2756,2827,4,148
2019-03-06 00:15:00,56715,2756,2827,0,636
2019-03-06 00:30:00,56191,2756,2827,0,764
2019-03-06 00:45:00,55775,2756,2827,0,980
2019-03-06 01:00:00,55730,2756,2827,516,312
2019-03-06 01:15:00,55266,2756,2827,304,8
2019-03-06 01:30:00,54970,2756,2827,272,0
2019-03-06 01:45:00,54858,2756,2827,28,8
2019-03-06 02:00:00,53492,2756,2827,348,4
2019-03-06 02:15:00,53244,2756,2827,288,0
2019-03-06 02:30:00,53604,2756,2827,520,4
2019-03-06 02:45:00,53592,2756,2827,96,8
2019-03-06 03:00:00,52569,2756,2827,68,8
2019-03-06 03:15:00,52681,2756,2827,12,8
2019-03-06 03:30:00,53021,2756,2827,68,4
2019-03-06 03:45:00,53241,2756,2827,68,8
2019-03-06 04:00:00,54692,2756,2827,68,40
2019-03-06 04:15:00,55244,2756,2827,212,4
2019-03-06 04:30:00,56076,2756,2827,684,4
2019-03-06 04:45:00,56668,2756,2827,772,4
2019-03-06 05:00:00,58169,2756,2827,168,8
2019-03-06 05:15:00,58929,2756,2827,356,4
2019-03-06 05:30:00,59593,2756,2827,468,4
2019-03-06 05:45:00,61121,2756,2827,552,4
2019-03-06 06:00:00,62182,2756,2827,8,416
2019-03-06 06:15:00,64478,2756,2827,8,164
2019-03-06 06:30:00,66446,2756,2827,4,220
2019-03-06 06:45:00,67614,2756,2827,28,68
2019-03-06 07:00:00,69286,2756,2827,28,44
2019-03-06 07:15:00,70098,2756,2827,4,88
2019-03-06 07:30:00,70682,2756,2827,0,356
2019-03-06 07:45:00,71318,2756,2827,0,488
2019-03-06 08:00:00,74271,2756,2827,0,536
2019-03-06 08:15:00,74879,2756,2827,0,308
2019-03-06 08:30:00,75327,2756,2827,0,388
2019-03-06 08:45:00,75607,2756,2827,0,252
2019-03-06 09:00:00,77303,2756,2827,408,12
2019-03-06 09:15:00,77539,2756,2827,396,4
2019-03-06 09:30:00,77951,2756,2827,220,4
2019-03-06 09:45:00,77983,2756,2827,476,4
2019-03-06 10:00:00,77933,2756,2827,184,112
2019-03-06 10:15:00,77637,2756,2827,0,452
2019-03-06 10:30:00,77753,2756,2827,0,960
2019-03-06 10:45:00,78077,2756,2827,0,1516
2019-03-06 11:00:00,79124,2756,2827,0,1492
2019-03-06 11:15:00,79500,2756,2827,0,1848
2019-03-06 11:30:00,79740,2756,2827,0,1996
2019-03-06 11:45:00,79772,2756,2827,0,1936
2019-03-06 12:00:00,80913,2756,2827,0,1088
2019-03-06 12:15:00,80405,2756,2827,4,1384
2019-03-06 12:30:00,80413,2756,2827,0,816
2019-03-06 12:45:00,80433,2756,2827,0,724
2019-03-06 13:00:00,80820,2756,2827,496,24
2019-03-06 13:15:00,80428,2756,2827,424,4
2019-03-06 13:30:00,80008,2756,2827,224,8
2019-03-06 13:45:00,79568,2756,2827,184,32
2019-03-06 14:00:00,78317,2756,2827,0,296
2019-03-06 14:15:00,78189,2756,2827,28,88
2019-03-06 14:30:00,77973,2756,2827,36,64
2019-03-06 14:45:00,77973,2756,2827,12,28
2019-03-06 15:00:00,76006,2756,2827,4,68
2019-03-06 15:15:00,75910,2756,2827,496,4
2019-03-06 15:30:00,75442,2756,2827,740,0
2019-03-06 15:45:00,75090,2756,2827,692,0
2019-03-06 16:00:00,74200,2756,2827,340,4
2019-03-06 16:15:00,73876,2756,2827,68,48
2019-03-06 16:30:00,73684,2756,2827,0,116
2019-03-06 16:45:00,73532,2756,2827,0,508
2019-03-06 17:00:00,73272,2756,2827,0,444
2019-03-06 17:15:00,73544,2756,2827,0,456
2019-03-06 17:30:00,74496,2756,2827,0,236
2019-03-06 17:45:00,74980,2756,2827,0,420
2019-03-06 18:00:00,75389,2756,2827,0,696
2019-03-06 18:15:00,76469,2756,2827,0,360
2019-03-06 18:30:00,77369,2756,2827,0,60
2019-03-06 18:45:00,77449,2756,2827,40,64
2019-03-06 19:00:00,78177,2756,2827,260,8
2019-03-06 19:15:00,77441,2756,2827,32,4
2019-03-06 19:30:00,76737,2756,2827,8,12
2019-03-06 19:45:00,75897,2756,2827,0,132
2019-03-06 20:00:00,76413,2756,2827,88,28
2019-03-06 20:15:00,75333,2756,2827,44,8
2019-03-06 20:30:00,74185,2756,2827,4,20
2019-03-06 20:45:00,73077,2756,2827,4,56
2019-03-06 21:00:00,72262,2756,2827,436,4
2019-03-06 21:15:00,71370,2756,2827,636,0
2019-03-06 21:30:00,70262,2756,2827,48,188
2019-03-06 21:45:00,69482,2756,2827,4,260
2019-03-06 22:00:00,69512,2756,2827,304,36
2019-03-06 22:15:00,68904,2756,2827,132,4
2019-03-06 22:30:00,67768,2756,2827,36,60
2019-03-06 22:45:00,66672,2756,2827,8,32
2019-03-06 23:00:00,65810,2756,2827,188,4
2019-03-06 23:15:00,64630,2756,2827,128,4
2019-03-06 23:30:00,64010,2756,2827,812,0
2019-03-06 23:45:00,62738,2756,2827,264,0
2019-03-07 00:00:00,61620,2756,2827,640,8
2019-03-07 00:15:00,60756,2756,2827,720,4
2019-03-07 00:30:00,60568,2756,2827,480,4
2019-03-07 00:45:00,60216,2756,2827,180,4
2019-03-07 01:00:00,59829,2756,2827,576,8
2019-03-07 01:15:00,59401,2756,2827,512,48
2019-03-07 01:30:00,59077,2756,2827,228,16
2019-03-07 01:45:00,58573,2756,2827,12,32
2019-03-07 02:00:00,56813,2756,2827,4,124
2019-03-07 02:15:00,56649,2756,2827,0,408
2019-03-07 02:30:00,56701,2756,2827,0,828
2019-03-07 02:45:00,56821,2756,2827,0,736
2019-03-07 03:00:00,56663,2756,2827,0,548
2019-03-07 03:15:00,56795,2756,2827,0,504
2019-03-07 03:30:00,56791,2756,2827,0,312
2019-03-07 03:45:00,57007,2756,2827,0,212
2019-03-07 04:00:00,56288,2756,2827,0,800
2019-03-07 04:15:00,56652,2756,2827,0,816
2019-03-07 04:30:00,57476,2756,2827,4,684
2019-03-07 04:45:00,58156,2756,2827,4,648
2019-03-07 05:00:00,59948,2756,2827,0,920
2019-03-07 05:15:00,60852,2756,2827,12,544
2019-03-07 05:30:00,61872,2756,2827,140,424
2019-03-07 05:45:00,63008,2756,2827,52,16
2019-03-07 06:00:00,66458,2756,2827,64,32
2019-03-07 06:15:00,69050,2756,2827,412,4
2019-03-07 06:30:00,70622,2756,2827,512,8
2019-03-07 06:45:00,71674,2756,2827,504,8
2019-03-07 07:00:00,74628,2756,2827,96,172
2019-03-07 07:15:00,75512,2756,2827,4,28
2019-03-07 07:30:00,76064,2756,2827,4,12
2019-03-07 07:45:00,76876,2756,2827,52,32
2019-03-07 08:00:00,78604,2756,2827,12,144
2019-03-07 08:15:00,79196,2756,2827,0,656
2019-03-07 08:30:00,79320,2756,2827,0,1404
2019-03-07 08:45:00,79752,2756,2827,0,1600
2019-03-07 09:00:00,80699,2756,2827,168,612
2019-03-07 09:15:00,81235,2756,2827,92,288
2019-03-07 09:30:00,81767,2756,2827,0,624
2019-03-07 09:45:00,81991,2756,2827,0,1460
2019-03-07 10:00:00,81732,2756,2827,0,916
2019-03-07 10:15:00,82120,2756,2827,0,416
2019-03-07 10:30:00,82436,2756,2827,4,272
2019-03-07 10:45:00,82560,2756,2827,4,24
2019-03-07 11:00:00,82550,2756,2827,56,4
2019-03-07 11:15:00,82318,2756,2827,4,24
2019-03-07 11:30:00,82714,2756,2827,8,76
2019-03-07 11:45:00,82710,2756,2827,12,60
2019-03-07 12:00:00,83225,2756,2827,304,8
2019-03-07 12:15:00,82845,2756,2827,8,4
2019-03-07 12:30:00,82845,2756,2827,144,0
2019-03-07 12:45:00,82409,2756,2827,4,344
2019-03-07 13:00:00,82142,2756,2827,160,60
2019-03-07 13:15:00,81566,2756,2827,12,248
2019-03-07 13:30:00,81170,2756,2827,0,544
2019-03-07 13:45:00,80890,2756,2827,0,860
2019-03-07 14:00:00,79931,2756,2827,16,368
2019-03-07 14:15:00,79951,2756,2827,0,476
2019-03-07 14:30:00,79867,2756,2827,0,896
2019-03-07 14:45:00,79383,2756,2827,0,1196
2019-03-07 15:00:00,79823,2756,2827,0,996
2019-03-07 15:15:00,79923,2756,2827,0,372
2019-03-07 15:30:00,79307,2756,2827,0,1060
