datetime,lignite,hard coal,natural gas,oil,biomass,co2,natural_gas_co2_factor,oil_co2_factor,lignite_co2_factor,hard_coal_co2_factor
6/27/2023 7:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 8:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 9:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 10:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 11:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 12:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 13:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 14:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 15:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 16:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 17:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 18:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 19:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 20:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 21:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 22:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/27/2023 23:00,5,25,35,60,25,88.85,0.2,0.26,0.34,0.34
6/28/2023 0:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 1:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 2:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 3:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 4:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 5:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 6:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 7:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 8:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 9:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 10:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 11:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 12:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 13:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 14:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 15:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 16:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 17:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 18:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 19:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 20:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 21:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 22:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/28/2023 23:00,5,25,35,60,25,87.72,0.2,0.26,0.34,0.34
6/29/2023 0:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 1:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 2:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 3:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 4:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 5:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 6:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 7:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 8:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 9:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 10:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 11:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 12:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 13:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 14:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 15:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 16:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 17:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 18:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 19:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 20:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 21:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 22:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/29/2023 23:00,5,25,35,60,25,87.89,0.2,0.26,0.34,0.34
6/30/2023 0:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 1:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 2:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 3:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 4:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 5:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 6:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 7:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 8:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 9:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 10:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 11:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 12:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 13:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 14:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 15:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 16:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 17:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 18:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 19:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 20:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 21:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 22:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
6/30/2023 23:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 0:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 1:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 2:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 3:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 4:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 5:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 6:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 7:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 8:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 9:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 10:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 11:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 12:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 13:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 14:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 15:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 16:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 17:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 18:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 19:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 20:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 21:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 22:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/1/2023 23:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 0:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 1:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 2:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 3:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 4:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 5:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 6:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 7:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 8:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 9:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 10:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 11:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 12:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 13:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 14:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 15:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 16:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 17:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 18:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 19:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 20:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 21:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 22:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/2/2023 23:00,5,25,35,60,25,89.08,0.2,0.26,0.34,0.34
7/3/2023 0:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 1:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 2:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 3:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 4:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 5:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 6:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 7:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 8:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 9:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 10:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 11:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 12:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 13:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 14:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 15:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 16:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 17:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 18:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 19:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 20:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 21:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 22:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/3/2023 23:00,5,25,35,60,25,87.32,0.2,0.26,0.34,0.34
7/4/2023 0:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 1:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 2:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 3:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 4:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 5:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 6:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 7:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 8:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 9:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 10:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 11:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 12:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 13:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 14:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 15:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 16:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 17:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 18:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 19:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 20:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 21:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 22:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/4/2023 23:00,5,25,35,60,25,87.25,0.2,0.26,0.34,0.34
7/5/2023 0:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 1:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 2:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 3:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 4:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 5:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 6:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 7:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 8:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 9:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 10:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 11:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 12:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 13:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 14:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 15:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 16:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 17:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 18:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 19:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 20:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 21:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 22:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/5/2023 23:00,5,25,35,60,25,85.81,0.2,0.26,0.34,0.34
7/6/2023 0:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 1:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 2:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 3:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 4:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 5:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 6:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 7:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 8:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 9:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 10:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 11:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 12:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 13:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 14:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 15:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 16:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 17:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 18:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 19:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 20:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 21:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 22:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/6/2023 23:00,5,25,35,60,25,85.96,0.2,0.26,0.34,0.34
7/7/2023 0:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 1:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 2:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 3:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 4:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 5:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 6:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 7:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 8:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 9:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 10:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 11:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 12:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 13:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 14:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 15:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 16:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 17:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 18:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 19:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 20:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 21:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 22:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/7/2023 23:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 0:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 1:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 2:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 3:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 4:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 5:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 6:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 7:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 8:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 9:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 10:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 11:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 12:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 13:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 14:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 15:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 16:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 17:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 18:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 19:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 20:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 21:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 22:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/8/2023 23:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 0:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 1:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 2:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 3:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 4:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 5:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 6:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 7:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 8:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 9:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 10:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 11:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 12:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 13:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 14:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 15:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 16:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 17:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 18:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 19:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 20:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 21:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 22:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/9/2023 23:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 0:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 1:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 2:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 3:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 4:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 5:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 6:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 7:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 8:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 9:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 10:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 11:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 12:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 13:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 14:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 15:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 16:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 17:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 18:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 19:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 20:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 21:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 22:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/10/2023 23:00,5,25,35,60,25,86.16,0.2,0.26,0.34,0.34
7/11/2023 0:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 1:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 2:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 3:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 4:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 5:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 6:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 7:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 8:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
7/11/2023 9:00,5,25,35,60,25,86.74,0.2,0.26,0.34,0.34
