datetime,DE_CH_merged_relation/14650683-220-a+2,DE_CH_merged_way/50306784-2-220+1,DE_CH_merged_relation/3916226-380-c+3,DE_CH_merged_way/195538144-1-380+6,DE_CH_merged_way/195538144-2-220+4,DE_CH_merged_way/27854188-2-220+1,DE_CH_merged_way/50306784-1-380+1,DE_CH_merged_way/62332171-380+3,DE_CH_relation/3915993-380-c,DE_CH_way/1327046560-380,DE_CH_relation/3916522-380-a,DE_CH_relation/5603845-380,DE_CH_relation/5603846-380,DE_DK_relation/12842815-400,DE_DK_way/907517163-380,DE_DK_relation/3732382-400-a,DE_AT_way/48616848-380,DE_AT_merged_way/26971631-220+1,DE_AT_merged_way/30970013-2-220+3,DE_AT_merged_way/30970013-1-380+3,DE_AT_way/133787551-220,DE_AT_way/125690613-220,DE_AT_way/125690616-220,DE_AT_relation/1750800-220-b,DE_CZ_way/157331464-380,DE_CZ_way/157331464-380.1,DE_CZ_way/157331464-380.2,DE_PL_relation/1188569-400,DE_PL_relation/2239286-400,DE_PL_relation/3730417-380,DE_PL_relation/3730418-380,DE_LU_relation/3756857-220-c,DE_LU_relation/3756858-220-b,DE_LU_merged_way/33813956-220+2,DE_LU_way/89176927-220,DE_FR_relation/3717718-400,DE_FR_relation/3717719-220,DE_FR_relation/3756990-380,DE_FR_relation/6170191-400,DE_FR_relation/3756991-220,DE_NL_merged_way/24846754-380+7,DE_NL_merged_way/29291584-380+4,DE_NL_relation/1637163-380,DE_NL_relation/9981859-380,DE_NL_merged_way/521228484-380+9,DE_SE,DE_BE,DE_NO
2023-08-25 18:00:00,1.135,2.275,3.925,3.925,1.135,2.275,7.85,7.85,3.925,3.925,3.925,3.925,3.925,101.919,193.662,101.919,79.7355,79.7355,11.5385,39.856,23.077,23.077,23.077,11.5385,272.0,136.0,136.0,0.0,0.0,0.0,0.0,100.1875,100.1875,100.1875,100.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,-551.5,0.0
2023-08-25 19:00:00,1.810325,3.628625,6.260375,6.260375,1.810325,3.628625,12.52075,12.52075,6.260375,6.260375,6.260375,6.260375,6.260375,74.7406,142.0188,74.7406,316.142775,316.142775,45.748925,158.0248,91.49785,91.49785,91.49785,45.748925,-42.0,-21.0,-21.0,0.0,0.0,0.0,0.0,97.3125,97.3125,97.3125,97.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-385.0,-764.5,0.0
2023-08-25 20:00:00,0.1816,0.364,0.628,0.628,0.1816,0.364,1.256,1.256,0.628,0.628,0.628,0.628,0.628,50.8313,96.5874,50.8313,-59.801625,-59.801625,-8.653875,-29.892,-17.30775,-17.30775,-17.30775,-8.653875,235.5,117.75,117.75,0.0,0.0,0.0,0.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,-105.0,0.0
2023-08-25 21:00:00,0.17025,0.34125,0.58875,0.58875,0.17025,0.34125,1.1775,1.1775,0.58875,0.58875,0.58875,0.58875,0.58875,0.641,1.218,0.641,-138.519225,-138.519225,-20.045075,-69.2392,-40.09015,-40.09015,-40.09015,-20.045075,240.5,120.25,120.25,0.0,0.0,0.0,0.0,93.9375,93.9375,93.9375,93.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,614.0,0.0
2023-08-25 22:00:00,-8.835975,-17.710875,-30.556125,-30.556125,-8.835975,-17.710875,-61.11225,-61.11225,-30.556125,-30.556125,-30.556125,-30.556125,-30.556125,0.0,0.0,0.0,235.728675,235.728675,34.112225,117.8296,68.22445,68.22445,68.22445,34.112225,-41.5,-20.75,-20.75,0.0,0.0,0.0,0.0,77.3125,77.3125,77.3125,77.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,430.5,0.0
2023-08-25 23:00:00,-2.321075,-4.652375,-8.026625,-8.026625,-2.321075,-4.652375,-16.05325,-16.05325,-8.026625,-8.026625,-8.026625,-8.026625,-8.026625,0.0,0.0,0.0,-136.653075,-136.653075,-19.775025,-68.3064,-39.55005,-39.55005,-39.55005,-19.775025,115.0,57.5,57.5,0.0,0.0,0.0,0.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-695.75,0.0
2023-08-26 00:00:00,-4.420825,-8.861125,-15.287875,-15.287875,-4.420825,-8.861125,-30.57575,-30.57575,-15.287875,-15.287875,-15.287875,-15.287875,-15.287875,0.0,0.0,0.0,149.546475,149.546475,21.640825,74.7512,43.28165,43.28165,43.28165,21.640825,86.5,43.25,43.25,0.0,0.0,0.0,0.0,59.9375,59.9375,59.9375,59.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-832.25,0.0
2023-08-26 01:00:00,0.505075,1.012375,1.746625,1.746625,0.505075,1.012375,3.49325,3.49325,1.746625,1.746625,1.746625,1.746625,1.746625,0.0,0.0,0.0,127.322325,127.322325,18.424775,63.6424,36.84955,36.84955,36.84955,18.424775,13.0,6.5,6.5,0.0,0.0,0.0,0.0,45.0625,45.0625,45.0625,45.0625,0.0,0.0,0.0,0.0,0.0,29.9375,29.9375,14.96875,14.96875,29.9375,-617.0,-568.5,0.0
2023-08-26 02:00:00,2.16785,4.34525,7.49675,7.49675,2.16785,4.34525,14.9935,14.9935,7.49675,7.49675,7.49675,7.49675,7.49675,0.0641,0.1218,0.0641,154.975275,154.975275,22.426425,77.4648,44.85285,44.85285,44.85285,22.426425,138.0,69.0,69.0,0.0,0.0,0.0,0.0,46.0625,46.0625,46.0625,46.0625,0.0,0.0,0.0,0.0,0.0,69.0,69.0,34.5,34.5,69.0,-617.0,-639.5,0.0
2023-08-26 03:00:00,2.7467,5.5055,9.4985,9.4985,2.7467,5.5055,18.997,18.997,9.4985,9.4985,9.4985,9.4985,9.4985,0.1923,0.3654,0.1923,-193.57065,-193.57065,-28.01155,-96.7568,-56.0231,-56.0231,-56.0231,-28.01155,145.5,72.75,72.75,0.0,0.0,0.0,0.0,48.75,48.75,48.75,48.75,0.0,0.0,0.0,0.0,0.0,156.5,156.5,78.25,78.25,156.5,-617.0,-687.0,0.0
2023-08-26 04:00:00,5.7885,11.6025,20.0175,20.0175,5.7885,11.6025,40.035,40.035,20.0175,20.0175,20.0175,20.0175,20.0175,0.1923,0.3654,0.1923,-191.7045,-191.7045,-27.7415,-95.824,-55.483,-55.483,-55.483,-27.7415,154.5,77.25,77.25,0.0,0.0,0.0,0.0,62.5625,62.5625,62.5625,62.5625,0.0,0.0,0.0,0.0,0.0,144.75,144.75,72.375,72.375,144.75,-617.0,-679.5,0.0
2023-08-26 05:00:00,1.946525,3.901625,6.731375,6.731375,1.946525,3.901625,13.46275,13.46275,6.731375,6.731375,6.731375,6.731375,6.731375,0.1923,0.3654,0.1923,-9.924525,-9.924525,-1.436175,-4.9608,-2.87235,-2.87235,-2.87235,-1.436175,142.0,71.0,71.0,0.0,0.0,0.0,0.0,59.25,59.25,59.25,59.25,0.0,0.0,0.0,0.0,0.0,145.9375,145.9375,72.96875,72.96875,145.9375,-617.0,-555.25,0.0
2023-08-26 06:00:00,0.925025,1.854125,3.198875,3.198875,0.925025,1.854125,6.39775,6.39775,3.198875,3.198875,3.198875,3.198875,3.198875,0.1282,0.2436,0.1282,23.0724,23.0724,3.3388,11.5328,6.6776,6.6776,6.6776,3.3388,167.5,83.75,83.75,0.0,0.0,0.0,0.0,66.5625,66.5625,66.5625,66.5625,0.0,0.0,0.0,0.0,0.0,184.4375,184.4375,92.21875,92.21875,184.4375,-617.0,-656.75,0.0
2023-08-26 07:00:00,13.273825,26.606125,45.902875,45.902875,13.273825,26.606125,91.80575,91.80575,45.902875,45.902875,45.902875,45.902875,45.902875,0.2564,0.4872,0.2564,94.83435,94.83435,13.72345,47.4032,27.4469,27.4469,27.4469,13.72345,108.0,54.0,54.0,0.0,0.0,0.0,0.0,69.75,69.75,69.75,69.75,0.0,0.0,0.0,0.0,0.0,221.5,221.5,110.75,110.75,221.5,-617.0,-254.75,0.0
2023-08-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,0.609,0.3205,-149.716125,-149.716125,-21.665375,-74.836,-43.33075,-43.33075,-43.33075,-21.665375,118.5,59.25,59.25,0.0,0.0,0.0,0.0,54.9375,54.9375,54.9375,54.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-160.25,0.0
2023-08-26 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.623425,-68.623425,-9.930475,-34.3016,-19.86095,-19.86095,-19.86095,-9.930475,-214.0,-107.0,-107.0,0.0,0.0,0.0,0.0,38.9375,38.9375,38.9375,38.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,920.0,0.0
2023-08-26 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.4133,-61.4133,-8.8871,-30.6976,-17.7742,-17.7742,-17.7742,-8.8871,232.5,116.25,116.25,0.0,0.0,0.0,0.0,53.5,53.5,53.5,53.5,-12.5832,-3.4608,-23.912,-12.5832,-3.4608,0.0,0.0,0.0,0.0,0.0,-617.0,271.5,-846.5
2023-08-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.5451,-293.6598,-154.5451,-89.2359,-89.2359,-12.9133,-44.6048,-25.8266,-25.8266,-25.8266,-12.9133,-182.5,-91.25,-91.25,0.0,0.0,0.0,0.0,57.875,57.875,57.875,57.875,162.0087,44.5578,307.867,162.0087,44.5578,0.0,0.0,0.0,0.0,0.0,-617.0,32.5,-353.5
2023-08-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5378,31.4244,16.5378,-117.991575,-117.991575,-17.074525,-58.9784,-34.14905,-34.14905,-34.14905,-17.074525,-180.5,-90.25,-90.25,0.0,0.0,0.0,0.0,39.25,39.25,39.25,39.25,139.314,38.316,264.74,139.314,38.316,0.0,0.0,0.0,0.0,0.0,-617.0,254.75,107.5
2023-08-26 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3076,4.3848,2.3076,-55.13625,-55.13625,-7.97875,-27.56,-15.9575,-15.9575,-15.9575,-7.97875,-179.0,-89.5,-89.5,0.0,0.0,0.0,0.0,32.375,32.375,32.375,32.375,64.7136,17.7984,122.976,64.7136,17.7984,0.0,0.0,0.0,0.0,0.0,-617.0,171.5,-311.5
2023-08-26 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.074,-61.074,-8.838,-30.528,-17.676,-17.676,-17.676,-8.838,-251.0,-125.5,-125.5,0.0,0.0,0.0,0.0,20.5625,20.5625,20.5625,20.5625,-56.8491,-15.6354,-108.031,-56.8491,-15.6354,0.0,0.0,0.0,0.0,0.0,-617.0,658.5,-894.5
2023-08-26 15:00:00,-5.95875,-11.94375,-20.60625,-20.60625,-5.95875,-11.94375,-41.2125,-41.2125,-20.60625,-20.60625,-20.60625,-20.60625,-20.60625,0.0,0.0,0.0,-116.3799,-116.3799,-16.8413,-58.1728,-33.6826,-33.6826,-33.6826,-16.8413,-287.5,-143.75,-143.75,0.0,0.0,0.0,0.0,28.25,28.25,28.25,28.25,0.0,0.0,0.0,0.0,0.0,222.6875,222.6875,111.34375,111.34375,222.6875,-618.0,84.5,0.0
2023-08-26 16:00:00,5.601225,11.227125,19.369875,19.369875,5.601225,11.227125,38.73975,38.73975,19.369875,19.369875,19.369875,19.369875,19.369875,0.0,0.0,0.0,-187.80255,-187.80255,-27.17685,-93.8736,-54.3537,-54.3537,-54.3537,-27.17685,-201.5,-100.75,-100.75,0.0,0.0,0.0,0.0,51.25,51.25,51.25,51.25,0.0,0.0,0.0,0.0,0.0,152.6875,152.6875,76.34375,76.34375,152.6875,-618.0,-382.5,0.0
2023-08-26 17:00:00,-6.895125,-13.820625,-23.844375,-23.844375,-6.895125,-13.820625,-47.68875,-47.68875,-23.844375,-23.844375,-23.844375,-23.844375,-23.844375,0.2564,0.4872,0.2564,-165.5784,-165.5784,-23.9608,-82.7648,-47.9216,-47.9216,-47.9216,-23.9608,-137.5,-68.75,-68.75,0.0,0.0,0.0,0.0,59.4375,59.4375,59.4375,59.4375,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,10.0,-617.0,-438.0,0.0
2023-08-26 18:00:00,4.659175,9.338875,16.112125,16.112125,4.659175,9.338875,32.22425,32.22425,16.112125,16.112125,16.112125,16.112125,16.112125,0.2564,0.4872,0.2564,89.151075,89.151075,12.901025,44.5624,25.80205,25.80205,25.80205,12.901025,-110.0,-55.0,-55.0,0.0,0.0,0.0,0.0,72.5,72.5,72.5,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-255.0,0.0
2023-08-26 19:00:00,2.87155,5.75575,9.93025,9.93025,2.87155,5.75575,19.8605,19.8605,9.93025,9.93025,9.93025,9.93025,9.93025,0.1282,0.2436,0.1282,23.0724,23.0724,3.3388,11.5328,6.6776,6.6776,6.6776,3.3388,357.5,178.75,178.75,0.0,0.0,0.0,0.0,85.9375,85.9375,85.9375,85.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-251.0,0.0
2023-08-26 20:00:00,2.55375,5.11875,8.83125,8.83125,2.55375,5.11875,17.6625,17.6625,8.83125,8.83125,8.83125,8.83125,8.83125,0.0,0.0,0.0,65.739375,65.739375,9.513125,32.86,19.02625,19.02625,19.02625,9.513125,329.0,164.5,164.5,0.0,0.0,0.0,0.0,75.625,75.625,75.625,75.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-247.5,0.0
2023-08-26 21:00:00,1.878425,3.765125,6.495875,6.495875,1.878425,3.765125,12.99175,12.99175,6.495875,6.495875,6.495875,6.495875,6.495875,0.0,0.0,0.0,108.491175,108.491175,15.699725,54.2296,31.39945,31.39945,31.39945,15.699725,252.0,126.0,126.0,0.0,0.0,0.0,0.0,69.1875,69.1875,69.1875,69.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-90.0,0.0
2023-08-26 22:00:00,-12.56445,-25.18425,-43.44975,-43.44975,-12.56445,-25.18425,-86.8995,-86.8995,-43.44975,-43.44975,-43.44975,-43.44975,-43.44975,0.0,0.0,0.0,80.4141,80.4141,11.6367,40.1952,23.2734,23.2734,23.2734,11.6367,-13.0,-6.5,-6.5,235.888,235.888,224.112,224.112,74.875,74.875,74.875,74.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,-377.5,0.0
2023-08-26 23:00:00,-13.614325,-27.288625,-47.080375,-47.080375,-13.614325,-27.288625,-94.16075,-94.16075,-47.080375,-47.080375,-47.080375,-47.080375,-47.080375,0.0,0.0,0.0,47.1627,47.1627,6.8249,23.5744,13.6498,13.6498,13.6498,6.8249,317.5,158.75,158.75,0.0,0.0,0.0,0.0,57.625,57.625,57.625,57.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-611.0,-682.0,0.0
2023-08-27 00:00:00,-18.994225,-38.072125,-65.684875,-65.684875,-18.994225,-38.072125,-131.36975,-131.36975,-65.684875,-65.684875,-65.684875,-65.684875,-65.684875,0.0641,0.1218,0.0641,-170.752725,-170.752725,-24.709575,-85.3512,-49.41915,-49.41915,-49.41915,-24.709575,66.0,33.0,33.0,0.0,0.0,0.0,0.0,62.625,62.625,62.625,62.625,0.0,0.0,0.0,0.0,0.0,65.8125,65.8125,32.90625,32.90625,65.8125,-617.0,-561.5,0.0
2023-08-27 01:00:00,-17.371175,-34.818875,-60.072125,-60.072125,-17.371175,-34.818875,-120.14425,-120.14425,-60.072125,-60.072125,-60.072125,-60.072125,-60.072125,0.0,0.0,0.0,-168.2928,-168.2928,-24.3536,-84.1216,-48.7072,-48.7072,-48.7072,-24.3536,36.5,18.25,18.25,0.0,0.0,0.0,0.0,57.375,57.375,57.375,57.375,0.0,0.0,0.0,0.0,0.0,109.25,109.25,54.625,54.625,109.25,-617.0,-549.0,0.0
2023-08-27 02:00:00,-12.490675,-25.036375,-43.194625,-43.194625,-12.490675,-25.036375,-86.38925,-86.38925,-43.194625,-43.194625,-43.194625,-43.194625,-43.194625,0.0,0.0,0.0,-108.40635,-108.40635,-15.68745,-54.1872,-31.3749,-31.3749,-31.3749,-15.68745,-6.5,-3.25,-3.25,0.0,0.0,0.0,0.0,48.5,48.5,48.5,48.5,0.0,0.0,0.0,0.0,0.0,19.125,19.125,9.5625,9.5625,19.125,-617.0,-684.75,0.0
2023-08-27 03:00:00,-13.99455,-28.05075,-48.39525,-48.39525,-13.99455,-28.05075,-96.7905,-96.7905,-48.39525,-48.39525,-48.39525,-48.39525,-48.39525,0.0,0.0,0.0,-76.427325,-76.427325,-11.059775,-38.2024,-22.11955,-22.11955,-22.11955,-11.059775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4375,49.4375,49.4375,49.4375,0.0,0.0,0.0,0.0,0.0,30.25,30.25,15.125,15.125,30.25,-617.0,-700.75,0.0
2023-08-27 04:00:00,-14.522325,-29.108625,-50.220375,-50.220375,-14.522325,-29.108625,-100.44075,-100.44075,-50.220375,-50.220375,-50.220375,-50.220375,-50.220375,0.0,0.0,0.0,-165.06945,-165.06945,-23.88715,-82.5104,-47.7743,-47.7743,-47.7743,-23.88715,0.0,0.0,0.0,253.0668,253.0668,240.4332,240.4332,52.0625,52.0625,52.0625,52.0625,0.0,0.0,0.0,0.0,0.0,3.5625,3.5625,1.78125,1.78125,3.5625,-617.0,-671.75,0.0
2023-08-27 05:00:00,-15.5722,-31.213,-53.851,-53.851,-15.5722,-31.213,-107.702,-107.702,-53.851,-53.851,-53.851,-53.851,-53.851,0.0,0.0,0.0,-150.14025,-150.14025,-21.72675,-75.048,-43.4535,-43.4535,-43.4535,-21.72675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5625,59.5625,59.5625,59.5625,0.0,0.0,0.0,0.0,0.0,24.125,24.125,12.0625,12.0625,24.125,-617.0,-698.25,0.0
2023-08-27 06:00:00,-13.4611,-26.9815,-46.5505,-46.5505,-13.4611,-26.9815,-93.101,-93.101,-46.5505,-46.5505,-46.5505,-46.5505,-46.5505,0.0,0.0,0.0,-201.2049,-201.2049,-29.1163,-100.5728,-58.2326,-58.2326,-58.2326,-29.1163,0.0,0.0,0.0,221.786,221.786,210.714,210.714,54.5,54.5,54.5,54.5,0.0,0.0,0.0,0.0,0.0,34.375,34.375,17.1875,17.1875,34.375,-617.0,-572.25,0.0
2023-08-27 07:00:00,-8.61465,-17.26725,-29.79075,-29.79075,-8.61465,-17.26725,-59.5815,-59.5815,-29.79075,-29.79075,-29.79075,-29.79075,-29.79075,0.0,0.0,0.0,97.3791,97.3791,14.0917,48.6752,28.1834,28.1834,28.1834,14.0917,0.0,0.0,0.0,130.2512,130.2512,123.7488,123.7488,47.6875,47.6875,47.6875,47.6875,0.0,0.0,0.0,0.0,0.0,40.375,40.375,20.1875,20.1875,40.375,-617.0,-547.0,0.0
2023-08-27 08:00:00,-7.97905,-15.99325,-27.59275,-27.59275,-7.97905,-15.99325,-55.1855,-55.1855,-27.59275,-27.59275,-27.59275,-27.59275,-27.59275,0.0,0.0,0.0,36.6444,36.6444,5.3028,18.3168,10.6056,10.6056,10.6056,5.3028,0.0,0.0,0.0,19.4864,19.4864,18.5136,18.5136,48.0625,48.0625,48.0625,48.0625,0.0,0.0,0.0,0.0,0.0,108.5,108.5,54.25,54.25,108.5,-617.0,-480.25,0.0
2023-08-27 09:00:00,-6.475175,-12.978875,-22.392125,-22.392125,-6.475175,-12.978875,-44.78425,-44.78425,-22.392125,-22.392125,-22.392125,-22.392125,-22.392125,0.0,0.0,0.0,49.792275,49.792275,7.205425,24.8888,14.41085,14.41085,14.41085,7.205425,0.0,0.0,0.0,-58.972,-58.972,-56.028,-56.028,38.25,38.25,38.25,38.25,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,6.0,-617.0,-500.75,0.0
2023-08-27 10:00:00,1.935175,3.878875,6.692125,6.692125,1.935175,3.878875,13.38425,13.38425,6.692125,6.692125,6.692125,6.692125,6.692125,0.0,0.0,0.0,79.3962,79.3962,11.4894,39.6864,22.9788,22.9788,22.9788,11.4894,0.0,0.0,0.0,-17.6916,-17.6916,-16.8084,-16.8084,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,11.1875,11.1875,5.59375,5.59375,11.1875,-617.0,-501.0,0.0
2023-08-27 11:00:00,0.436975,0.875875,1.511125,1.511125,0.436975,0.875875,3.02225,3.02225,1.511125,1.511125,1.511125,1.511125,1.511125,0.0,0.0,0.0,69.72615,69.72615,10.09005,34.8528,20.1801,20.1801,20.1801,10.09005,-477.0,-238.5,-238.5,75.638,75.638,71.862,71.862,43.375,43.375,43.375,43.375,0.0,0.0,0.0,0.0,0.0,109.0625,109.0625,54.53125,54.53125,109.0625,-617.0,-501.0,0.0
2023-08-27 12:00:00,1.05555,2.11575,3.65025,3.65025,1.05555,2.11575,7.3005,7.3005,3.65025,3.65025,3.65025,3.65025,3.65025,0.0,0.0,0.0,-64.042875,-64.042875,-9.267625,-32.012,-18.53525,-18.53525,-18.53525,-9.267625,271.0,135.5,135.5,174.8648,174.8648,166.1352,166.1352,18.1875,18.1875,18.1875,18.1875,0.0,0.0,0.0,0.0,0.0,147.875,147.875,73.9375,73.9375,147.875,-617.0,-501.0,0.0
2023-08-27 13:00:00,0.618575,1.239875,2.139125,2.139125,0.618575,1.239875,4.27825,4.27825,2.139125,2.139125,2.139125,2.139125,2.139125,0.0,0.0,0.0,-43.515225,-43.515225,-6.297075,-21.7512,-12.59415,-12.59415,-12.59415,-6.297075,339.5,169.75,169.75,199.4792,199.4792,189.5208,189.5208,18.1875,18.1875,18.1875,18.1875,0.0,0.0,0.0,0.0,0.0,153.0625,153.0625,76.53125,76.53125,153.0625,-617.0,-508.0,0.0
2023-08-27 14:00:00,-0.37455,-0.75075,-1.29525,-1.29525,-0.37455,-0.75075,-2.5905,-2.5905,-1.29525,-1.29525,-1.29525,-1.29525,-1.29525,0.0,0.0,0.0,-292.64625,-292.64625,-42.34875,-146.28,-84.6975,-84.6975,-84.6975,-42.34875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8125,13.8125,13.8125,13.8125,0.0,0.0,0.0,0.0,0.0,38.8125,38.8125,19.40625,19.40625,38.8125,-617.0,-842.25,0.0
2023-08-27 15:00:00,-4.57405,-9.16825,-15.81775,-15.81775,-4.57405,-9.16825,-31.6355,-31.6355,-15.81775,-15.81775,-15.81775,-15.81775,-15.81775,0.0,0.0,0.0,-311.901525,-311.901525,-45.135175,-155.9048,-90.27035,-90.27035,-90.27035,-45.135175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,27.25,27.25,27.25,0.0,0.0,0.0,0.0,0.0,54.625,54.625,27.3125,27.3125,54.625,-617.0,-997.75,0.0
2023-08-27 16:00:00,-5.555825,-11.136125,-19.212875,-19.212875,-5.555825,-11.136125,-38.42575,-38.42575,-19.212875,-19.212875,-19.212875,-19.212875,-19.212875,0.0,0.0,0.0,-238.35825,-238.35825,-34.49275,-119.144,-68.9855,-68.9855,-68.9855,-34.49275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8125,30.8125,30.8125,30.8125,0.0,0.0,0.0,0.0,0.0,65.1875,65.1875,32.59375,32.59375,65.1875,-578.0,0.0,0.0
2023-08-27 17:00:00,5.794175,11.613875,20.037125,20.037125,5.794175,11.613875,40.07425,40.07425,20.037125,20.037125,20.037125,20.037125,20.037125,24.999,47.502,24.999,-271.7793,-271.7793,-39.3291,-135.8496,-78.6582,-78.6582,-78.6582,-39.3291,-0.5,-0.25,-0.25,0.0,0.0,0.0,0.0,46.6875,46.6875,46.6875,46.6875,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.5,3.5,7.0,-219.0,-912.75,0.0
2023-08-27 18:00:00,2.57645,5.16425,8.90975,8.90975,2.57645,5.16425,17.8195,17.8195,8.90975,8.90975,8.90975,8.90975,8.90975,0.1282,0.2436,0.1282,-275.935725,-275.935725,-39.930575,-137.9272,-79.86115,-79.86115,-79.86115,-39.930575,-24.5,-12.25,-12.25,0.0,0.0,0.0,0.0,52.8125,52.8125,52.8125,52.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.0,-757.25,0.0
2023-08-27 19:00:00,0.6356,1.274,2.198,2.198,0.6356,1.274,4.396,4.396,2.198,2.198,2.198,2.198,2.198,-222.6193,-423.0114,-222.6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6875,51.6875,51.6875,51.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-407.0,-789.0,0.0
2023-08-27 20:00:00,2.0203,4.0495,6.9865,6.9865,2.0203,4.0495,13.973,13.973,6.9865,6.9865,6.9865,6.9865,6.9865,-93.3937,-177.4626,-93.3937,12.299625,12.299625,1.779875,6.148,3.55975,3.55975,3.55975,1.779875,-36.5,-18.25,-18.25,0.0,0.0,0.0,0.0,55.375,55.375,55.375,55.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465.0,-374.75,0.0
2023-08-27 21:00:00,2.400525,4.811625,8.301375,8.301375,2.400525,4.811625,16.60275,16.60275,8.301375,8.301375,8.301375,8.301375,8.301375,0.0,0.0,0.0,119.857725,119.857725,17.344575,59.9112,34.68915,34.68915,34.68915,17.344575,-30.0,-15.0,-15.0,0.0,0.0,0.0,0.0,67.9375,67.9375,67.9375,67.9375,0.0,0.0,0.0,0.0,0.0,49.8125,49.8125,24.90625,24.90625,49.8125,-609.0,-530.75,0.0
2023-08-27 22:00:00,-2.082725,-4.174625,-7.202375,-7.202375,-2.082725,-4.174625,-14.40475,-14.40475,-7.202375,-7.202375,-7.202375,-7.202375,-7.202375,0.0,0.0,0.0,98.821125,98.821125,14.300375,49.396,28.60075,28.60075,28.60075,14.300375,-117.5,-58.75,-58.75,0.0,0.0,0.0,0.0,60.6875,60.6875,60.6875,60.6875,0.0,0.0,0.0,0.0,0.0,180.0,180.0,90.0,90.0,180.0,-617.0,-274.0,0.0
2023-08-27 23:00:00,1.594675,3.196375,5.514625,5.514625,1.594675,3.196375,11.02925,11.02925,5.514625,5.514625,5.514625,5.514625,5.514625,0.0,0.0,0.0,-93.561975,-93.561975,-13.539325,-46.7672,-27.07865,-27.07865,-27.07865,-13.539325,-75.0,-37.5,-37.5,234.3496,234.3496,222.6504,222.6504,38.625,38.625,38.625,38.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,27.0,0.0
