name,bus0,bus1,s_nom,x,r
merged_relation/3693986-380-g+4,way/41334805-380,way/147878692-380,1698.103,0.906242,0.110517
merged_way/189574885-1-380+3,way/41334805-380,way/97825259-380,1698.103,3.391238,0.413566
merged_relation/3883863-380-a+1,way/31131325-380,way/31131320-380,1698.103,4.522129,0.551479
way/48616848-380,way/101997887-380,way/31131320-380,3396.205,9.581951,1.168531
merged_relation/3916226-380-c+3,way/50319857-380,way/31367940-380,1698.103,5.665464,0.69091
merged_way/195538144-1-380+6,way/31367940-380,way/98648381-380,1698.103,2.456381,0.299559
merged_relation/3926258-380-b+1,way/43688805-380,way/25786404-380,3396.205,1.568383,0.191266
merged_way/24523546-380+1,DE188-380,way/25786404-380,3396.205,1.292039,0.157566
merged_way/478868126-1-380+1,DE199-380,way/25786404-380,1698.103,15.525692,1.893377
relation/1636729-380-a,way/152973139-380,way/25786404-380,3396.205,10.404309,1.268818
merged_way/167299613-1-380+7,way/43688805-380,DE196-380,3396.205,4.417353,0.538702
relation/3697399-380-a,way/43688805-380,DE185-380,3396.205,0.65423,0.079784
merged_relation/3943784-220+1,way/1191459479-220,way/1102237380-220,491.556,2.865252,0.571147
merged_relation/69489-380-a+1,way/18629425-380,way/26245195-380,1698.103,10.845409,1.322611
relation/112804-380,way/18629425-380,way/26245195-380,1698.103,10.852253,1.323445
relation/3749852-380,way/137602559-380,way/26245195-380,1698.103,18.731722,2.284356
relation/3749853-380-a,way/5404079-380,way/26245195-380,1698.103,4.373595,0.533365
relation/3749854-380-a,way/5404079-380,way/26245195-380,1698.103,4.373595,0.533365
relation/377770-380,way/18629425-380,way/23907283-380,1698.103,4.160514,0.50738
relation/5247617-380,way/18629425-380,way/23907283-380,1698.103,4.160514,0.50738
merged_way/104448814-1-380+2,way/62061952-380,DE159-380,3396.205,0.660436,0.080541
merged_way/106620935-1-380+1,way/38661452-380,DE159-380,1698.103,2.316105,0.282452
merged_way/105572022-1-380+2,way/23067006-380,DE80-380,1698.103,1.00537,0.122606
merged_way/105572022-2-220+6,DE87-220,DE80-220,491.556,1.80526,0.359852
merged_way/66676884-2-220+1,way/1076001174-220,DE80-220,491.556,0.796437,0.158758
merged_way/25028229-2-220+3,DE87-220,way/113546939-220,983.112,1.247172,0.248606
merged_way/25314891-2-220+1,DE89-220,way/113546939-220,983.112,0.56183,0.111993
merged_way/106337111-1-220+1,DE166-220,DE171-220,491.556,2.820352,0.562196
merged_way/128714149-1-220+4,DE166-220,way/149987048-220,491.556,16.319663,3.253089
relation/1636721-220,way/152924508-220,way/149987048-220,491.556,3.973001,0.79196
relation/1636726-220,way/152924508-220,way/149987048-220,491.556,3.973001,0.79196
way/152924520-2-220,DE174-220,way/149987048-220,983.112,1.157321,0.230695
merged_way/106607617-220+8,DE80-220,way/29077623-220,983.112,2.74942,0.548057
merged_way/106607620-1-220+1,DE80-220,DE87-220,983.112,0.892301,0.177867
merged_way/68561219-2-220+2,way/68549340-220,DE87-220,983.112,0.666172,0.132792
merged_way/109507318-2-220+1,DE80-220,way/1076001174-220,491.556,0.799275,0.159324
merged_way/155269862-1-220+4,DE80-220,way/28452784-220,983.112,1.620811,0.323085
way/42920726-1-220,DE80-220,DE81-220,983.112,0.259143,0.051656
relation/14595857-380-b,way/38661452-380,DE161-380,1698.103,0.516799,0.063024
relation/1641702-380-c,DE162-380,DE161-380,1698.103,1.200613,0.146416
merged_way/107175372-1-380+1,DE77-380,way/24479003-380,3396.205,0.320264,0.039057
way/107271555-1-380,DE74-380,way/24479003-380,3396.205,0.387313,0.047233
merged_way/107175372-2-220+1,DE77-220,way/24479003-220,983.112,0.394817,0.078701
way/107271555-2-220,DE74-220,way/24479003-220,983.112,0.472606,0.094207
merged_way/1072230175-1-380+2,way/151967291-380,DE170-380,1698.103,1.939988,0.236584
merged_way/1075677143-1-380+8,way/1071504343-380,way/946969736-380,3396.205,4.775985,0.582437
way/1151967274-380,DK15-380,way/946969736-380,3396.205,1.775969,0.216582
merged_way/907820346-1-380+8,way/1071504343-380,way/603661085-380,3396.205,5.624555,0.685921
merged_way/107686849-220+1,DE81-220,DE82-220,491.556,0.905065,0.180412
merged_way/108188242-1-220+3,way/24462426-220,DE79-220,491.556,3.309059,0.659613
merged_way/351661145-1-220+3,way/23380800-220,DE79-220,491.556,2.759761,0.550118
merged_way/60725329-2-220+1,way/24462426-220,DE66-220,983.112,2.006248,0.399916
merged_way/25788425-2-220+2,way/23022100-220,DE66-220,491.556,4.312177,0.85957
merged_way/906381479-2-220+1,way/24462426-220,DE67-220,491.556,1.027602,0.204838
relation/1167326-220,way/24462426-220,way/37554416-220,491.556,5.696738,1.135562
merged_way/46967672-1-220+1,way/24478889-220,way/37554416-220,983.112,0.911905,0.181775
relation/1167333-220,way/24462426-220,DE83-220,491.556,6.03012,1.202017
way/24462486-2-220,way/24462426-220,DE70-220,983.112,0.872625,0.173945
way/24462323-1-220,way/24462317-220,DE70-220,983.112,0.177814,0.035445
merged_way/108388734-1-220+1,way/41389594-220,DE202-220,491.556,4.027669,0.802858
merged_way/31363228-2-220+4,way/41389594-220,way/31131320-220,491.556,22.843956,4.553612
merged_way/108526478-2-220+2,way/85523877-220,DE205-220,491.556,0.457481,0.091192
relation/12842815-400,way/301158539-400,way/95840891-400,1787.476,5.592571,0.682021
relation/3732382-400-a,way/301158539-400,way/95840891-400,1787.476,5.592571,0.682021
merged_way/109195942-1-220+2,way/24839976-220,DE131-220,491.556,1.1321,0.225668
merged_way/24841789-220+2,way/24839976-220,DE131-220,983.112,0.566903,0.113004
way/33382745-220,way/23084554-220,DE131-220,1966.224,0.580888,0.115792
merged_way/24841695-220+1,way/24839976-220,way/188276460-220,983.112,0.417951,0.083312
way/24840438-2-220,way/24839976-220,way/188276460-220,983.112,0.419168,0.083555
merged_way/59584539-2-220+1,way/24839976-220,DE129-220,983.112,1.684048,0.335691
way/59584548-220,way/24839976-220,DE129-220,983.112,1.687653,0.336409
merged_way/109330042-1-380+8,DE159-380,way/24042358-380,3396.205,2.653646,0.323615
relation/13239127-380,way/202747445-380,way/24042358-380,1698.103,12.459034,1.519394
relation/3885010-380,way/202747445-380,way/24042358-380,1698.103,12.459034,1.519394
merged_way/1093664414-380+7,way/517421342-380,way/59707532-380,3396.205,4.69401,0.57244
way/259468200-1-380,DE18-380,way/59707532-380,1698.103,0.515195,0.062829
merged_way/109507318-1-380+2,DE80-380,way/1076001174-380,1698.103,0.654687,0.07984
merged_way/66676884-1-380+3,DE80-380,way/1076001174-380,1698.103,0.651733,0.07948
merged_way/25039686-1-380+2,DE80-380,way/29077623-380,3396.205,2.244305,0.273696
way/25091638-380,way/23022100-380,way/29077623-380,6792.41,0.534565,0.065191
merged_way/109563298-1-220+1,DE69-220,way/121199242-220,491.556,0.918839,0.183157
way/60541934-220,way/24415232-220,way/121199242-220,983.112,0.675543,0.13466
merged_way/121199247-2-220+3,DE69-220,DE68-220,491.556,2.221236,0.442771
merged_way/109563300-1-220+1,way/121199242-220,DE68-220,491.556,1.289984,0.25714
merged_way/1098393180-380+1,way/152107815-380,way/152018146-380,3396.205,4.964214,0.605392
merged_way/139305260-1-380+2,way/54359256-380,way/152018146-380,3396.205,2.416694,0.294719
merged_way/110379578-1-220+6,way/24815262-220,DE113-220,983.112,3.414613,0.680654
merged_way/79174516-1-220+1,DE97-220,DE113-220,491.556,4.494728,0.895959
merged_way/111963058-3-220+7,way/42861703-220,DE39-220,491.556,12.651268,2.521847
merged_way/249097291-1-220+5,way/42861703-220,way/42507488-220,491.556,8.380436,1.670519
merged_way/241626236-220+2,DE64-220,way/42507488-220,491.556,0.485606,0.096799
way/123170766-2-220,DE64-220,way/42507488-220,983.112,0.241397,0.048119
relation/1685857-220,way/24414688-220,way/42507488-220,491.556,7.520479,1.499099
merged_way/111963058-380+2,DE53-380,DE45-380,3396.205,3.245282,0.395766
merged_way/112454229-1-380+2,way/24479984-380,DE107-380,3396.205,0.801736,0.097773
merged_way/112454229-2-220+1,way/24479984-220,DE106-220,983.112,0.785484,0.156575
way/92877636-2-220,DE107-220,DE106-220,983.112,0.198815,0.039631
way/24532884-2-220,way/24479984-220,DE93-220,491.556,2.708169,0.539834
way/52889943-220,DE97-220,DE93-220,983.112,0.201696,0.040205
merged_way/1131127616-1-380+1,DE33-380,DE30-380,1698.103,2.396943,0.29231
merged_way/733884560-380+2,way/953015049-380,DE30-380,1698.103,10.302573,1.256411
merged_way/760958089-1-380+1,way/32904794-380,DE30-380,3396.205,1.541333,0.187967
way/1131127625-380,DE33-380,DE34-380,6792.41,0.256692,0.031304
merged_way/1131127622-380+1,way/33411203-380,DE34-380,1698.103,1.75167,0.213618
merged_way/114377984-1-380+6,way/114319248-380,way/37764852-380,1698.103,4.566397,0.556878
relation/1636917-380,way/114319248-380,way/33411203-380,1698.103,15.191573,1.852631
relation/962121-380,way/61918154-380,way/33411203-380,1698.103,18.255301,2.226256
merged_way/781370722-1-380+1,DE35-380,way/33411203-380,1698.103,1.040364,0.126874
merged_way/114377984-2-220+4,DE37-220,way/37764852-220,491.556,5.087866,1.014193
merged_way/37982818-220+2,way/33411203-220,way/37764852-220,983.112,3.144714,0.626853
merged_way/114518391-220+1,way/91086220-220,DE203-220,983.112,0.561525,0.111932
way/91084404-220,DE201-220,DE203-220,1966.224,0.801303,0.159728
merged_way/118436919-380+1,DE61-380,DE56-380,3396.205,2.802209,0.341733
merged_way/42507067-380+1,DE61-380,way/42507488-380,3396.205,1.615345,0.196993
merged_way/42508055-1-380+1,DE65-380,way/42507488-380,3396.205,0.985674,0.120204
way/118436808-380,DE61-380,way/42560068-380,3396.205,1.682134,0.205138
way/269823874-380,DE61-380,way/42488850-380,3396.205,1.785325,0.217723
merged_way/741626874-380+1,way/112695048-380,way/42488850-380,3396.205,0.593067,0.072325
merged_way/1185493736-380+1,way/955268863-380,DE11-380,3396.205,7.080119,0.863429
way/34174518-380,DE10-380,DE11-380,6792.41,0.165441,0.020176
relation/5497488-380-a,way/955268863-380,DE14-380,1698.103,6.044208,0.737098
relation/5497490-380-a,way/955268863-380,DE14-380,1698.103,6.044208,0.737098
way/1186186271-380,DE13-380,DE14-380,3396.205,0.327564,0.039947
way/231735880-380,way/955268863-380,way/27739871-380,3396.205,9.738754,1.187653
merged_way/118904273-380+1,way/42861703-380,DE53-380,3396.205,1.460302,0.178086
way/111499706-380,way/25506770-380,DE53-380,3396.205,0.561891,0.068523
merged_way/120494099-220+10,way/22761839-220,DE109-220,983.112,8.622089,1.718689
relation/1084001-220-b,way/22761839-220,way/27871140-220,983.112,1.508465,0.300691
merged_way/1241945684-1-380+1,DE158-380,DE157-380,3396.205,0.950955,0.11597
relation/3732388-380-c,DE158-380,way/93341407-380,1698.103,3.244526,0.395674
way/1241983642-1-380,DE157-380,way/93341407-380,3396.205,0.720733,0.087894
merged_way/127187723-380+1,way/979801144-380,way/952346322-380,3396.205,0.440782,0.053754
merged_way/60261709-380+1,way/61918154-380,way/952346322-380,3396.205,5.648274,0.688814
merged_way/1286792202-380+3,way/48057110-380,DE178-380,1698.103,4.752627,0.579589
merged_way/283908304-380+1,way/48057110-380,DE182-380,3396.205,1.998591,0.243731
merged_way/149064310-1-380+3,way/254326606-380,DE182-380,3396.205,0.640222,0.078076
way/43201818-380,DE186-380,DE182-380,3396.205,3.931087,0.479401
merged_way/128714156-380+2,way/1223405794-380,way/149987048-380,6792.41,0.592935,0.072309
merged_way/152924510-1-380+1,way/600395952-380,way/149987048-380,3396.205,2.070375,0.252485
merged_way/129175345-380+2,way/11285720-380,way/24502420-380,3396.205,3.522128,0.429528
relation/5497488-380-c,DE13-380,way/24502420-380,1698.103,6.221443,0.758713
relation/5497490-380-c,DE13-380,way/24502420-380,1698.103,6.221443,0.758713
way/286703268-380,way/1072574879-380,way/24502420-380,3396.205,4.004494,0.488353
way/318302077-380,DE11-380,way/24502420-380,3396.205,0.188762,0.02302
way/881636328-380,DE11-380,way/24502420-380,3396.205,0.18978,0.023144
merged_way/243146012-1-380+1,way/11285720-380,DE12-380,3396.205,0.437306,0.05333
relation/1188841-380,way/11285720-380,way/23583867-380,1698.103,7.298731,0.890089
relation/1188844-380,way/11285720-380,way/23583867-380,1698.103,7.298731,0.890089
merged_way/131472622-380+2,DE187-380,way/43688805-380,3396.205,2.221295,0.27089
merged_way/132074206-220+1,way/89215122-220,DE177-220,983.112,0.550508,0.109736
merged_way/54359261-2-220+1,way/82773910-220,DE177-220,983.112,0.943959,0.188164
merged_way/138220867-380+2,DE152-380,DE150-380,3396.205,4.169691,0.508499
way/194214685-380,way/50898216-380,DE150-380,3396.205,3.390794,0.413511
merged_way/345899153-1-380+1,DE152-380,way/1245826064-380,1698.103,0.379007,0.04622
merged_way/139305260-2-220+2,way/54359256-220,way/152018146-220,983.112,3.075723,0.613101
merged_way/143848416-220+1,way/152973139-220,DE176-220,491.556,4.913057,0.979347
way/145129280-220,way/156676050-220,DE176-220,491.556,1.206549,0.240508
merged_way/152542161-220+3,way/152973139-220,way/207248812-220,983.112,1.834484,0.365678
way/727139056-220,way/156676050-220,way/207248812-220,983.112,0.472167,0.09412
merged_way/153089338-220+2,way/152973139-220,way/160929097-220,983.112,2.089998,0.416611
merged_way/291125209-1-220+1,way/152973139-220,way/160929097-220,491.556,4.130184,0.823292
merged_way/41981234-220+2,way/147521567-220,way/160929097-220,983.112,4.730796,0.943016
way/560384836-220,way/152973139-220,way/409305507-220,983.112,2.595257,0.517327
merged_way/27275258-220+3,DE183-220,way/409305507-220,983.112,5.145276,1.025636
merged_way/143901793-1-220+1,DE179-220,way/143903369-220,491.556,0.756034,0.150704
merged_way/145129281-2-220+2,DE180-220,way/143903369-220,491.556,7.684551,1.531804
merged_way/231741801-2-220+1,DE179-220,way/1327333163-220,491.556,6.329705,1.261735
merged_way/200409374-220+3,DE180-220,way/1327333163-220,491.556,11.09663,2.211953
relation/3945260-220,way/42050342-220,way/1327333163-220,491.556,31.560112,6.291052
merged_way/143980167-220+3,way/42410916-220,DE169-220,983.112,10.938912,2.180514
way/143100816-220,way/24705761-220,DE169-220,491.556,33.428148,6.663418
merged_way/144232574-220+2,way/87653464-220,way/933248930-220,983.112,7.353501,1.465814
way/156350633-220,DE194-220,way/933248930-220,983.112,4.121921,0.821645
relation/3756855-220-a,way/87653464-220,way/31367940-220,983.112,11.047904,2.20224
merged_way/195538144-2-220+4,way/98648381-220,way/31367940-220,491.556,2.998068,0.597622
merged_way/27854188-2-220+1,way/50319857-220,way/31367940-220,983.112,3.536615,0.704973
merged_way/145129281-1-380+5,way/143903369-380,DE181-380,1698.103,7.837336,0.955773
way/146633582-1-380,DE178-380,DE181-380,1698.103,1.141888,0.139255
merged_way/231741801-1-380+2,way/143903369-380,way/1327333163-380,1698.103,4.556855,0.555714
relation/3697399-380-c,DE184-380,way/1327333163-380,3396.205,2.863714,0.349233
relation/3989163-380-c,way/143903369-380,way/145002769-380,1698.103,11.172683,1.362522
merged_way/146086014-220+2,way/169244940-220,way/23284340-220,491.556,8.281088,1.650715
merged_way/8004066-220+3,way/169244940-220,way/23284340-220,491.556,8.241467,1.642817
way/169244947-220,way/169244940-220,way/23641079-220,983.112,0.656108,0.130786
merged_way/146633582-2-220+4,way/207248812-220,way/46584363-220,491.556,2.857664,0.569634
way/145129282-220,way/207248812-220,way/156676050-220,983.112,0.487448,0.097166
merged_way/147964967-1-220+1,way/23881272-220,way/42410916-220,1474.668,0.927977,0.184979
merged_way/151689335-1-380+1,DE94-380,way/42797575-380,3396.205,0.390213,0.047587
relation/1082809-380,way/42488850-380,way/42797575-380,1698.103,28.103692,3.427279
relation/1906209-380,way/42799487-380,way/42797575-380,1698.103,12.461344,1.519676
merged_way/151967297-2-220+3,way/151967291-220,way/42097854-220,491.556,5.90379,1.176835
merged_way/152107801-220+4,way/600395952-220,way/156402422-220,983.112,13.65303,2.721534
way/142169891-220,way/152018146-220,way/156402422-220,983.112,1.79993,0.35879
merged_way/152924510-2-220+2,way/600395952-220,DE174-220,983.112,1.376177,0.274321
merged_way/152107836-1-380+3,way/600395952-380,way/152107815-380,3396.205,6.085976,0.742192
merged_way/152403657-2-220+5,way/152403632-220,DE148-220,491.556,2.225031,0.443528
merged_way/207578308-220+3,DE145-220,DE148-220,983.112,2.247435,0.447994
merged_way/152403734-380+2,DE156-380,way/160584794-380,3396.205,4.889355,0.596263
merged_way/37090208-380+3,way/395847307-380,way/160584794-380,3396.205,1.295869,0.158033
way/147534818-380,DE156-380,way/50898216-380,3396.205,1.535634,0.187272
merged_way/152924493-1-380+1,way/259561755-380,way/152924498-380,1698.103,4.855978,0.592192
merged_way/155496642-1-220+1,way/35818137-220,way/24478889-220,983.112,0.887277,0.176866
relation/1578736-220-a,way/35818137-220,way/35818134-220,983.112,0.389982,0.077737
merged_way/50306784-1-380+1,way/88916034-380,way/50319857-380,3396.205,1.111775,0.135582
merged_way/62332171-380+3,DE209-380,way/50319857-380,3396.205,7.580729,0.924479
relation/3915993-380-c,DE213-380,way/50319857-380,1698.103,1.335214,0.162831
way/1327046560-380,DE213-380,way/50319857-380,1698.103,1.335214,0.162831
merged_way/156676048-1-380+1,DE197-380,way/26260052-380,3396.205,0.974188,0.118803
merged_way/26281485-380+2,way/37721677-380,way/26260052-380,3396.205,0.927989,0.113169
merged_way/156684001-380+3,way/940922557-380,way/29331499-380,3396.205,7.611282,0.928205
relation/3885041-380,way/940922557-380,way/941198517-380,1698.103,10.677047,1.302079
relation/3885042-380,way/940922557-380,way/941198517-380,1698.103,10.677047,1.302079
relation/3885046-380,way/157328339-380,way/941198517-380,1698.103,29.895034,3.645736
relation/3885045-380,way/1068350839-380,way/941198517-380,1698.103,12.452653,1.518616
merged_way/156960648-1-380+3,way/274630377-380,way/456386244-380,3396.205,5.54769,0.676548
relation/12544904-380-a,way/29309786-380,way/456386244-380,1698.103,16.02339,1.954072
relation/12825581-380,way/29309786-380,way/456386244-380,1698.103,16.02339,1.954072
merged_way/156960648-2-220+3,way/274630377-220,way/172997498-220,983.112,6.969857,1.38934
way/712379294-220,DE108-220,way/172997498-220,983.112,1.119448,0.223146
merged_way/157160048-1-380+2,way/1128250707-380,way/32076853-380,1698.103,7.792591,0.950316
relation/14567632-380,way/829116805-380,way/32076853-380,1698.103,6.670292,0.81345
relation/289000-380,way/829116805-380,way/32076853-380,1698.103,6.670292,0.81345
relation/86589-380,way/1128250707-380,way/883928228-380,1698.103,1.472878,0.179619
way/318009993-380,way/883928229-380,way/883928228-380,1698.103,0.821249,0.100152
way/883928221-380,way/883928229-380,way/883928228-380,1698.103,0.82515,0.100628
merged_way/157160048-2-220+3,way/1128250707-220,way/32076853-220,491.556,9.531454,1.899958
merged_way/28658059-220+3,way/1128250707-220,way/31024391-220,983.112,4.411697,0.879408
way/1031520139-220,way/23744346-220,way/31024391-220,983.112,0.636743,0.126926
relation/2277544-220,way/1128250707-220,way/50643382-220,491.556,16.710924,3.331081
relation/2277545-220,way/1128250707-220,way/50643382-220,491.556,16.710924,3.331081
merged_way/157903633-1-380+4,way/63114179-380,DE102-380,1698.103,1.962231,0.239296
way/68677653-1-380,way/35763480-380,DE102-380,1698.103,1.801839,0.219736
merged_way/216987765-1-380+7,way/63114179-380,way/68549340-380,1698.103,2.924645,0.356664
merged_way/159685340-1-220+3,DE132-220,way/90148336-220,983.112,0.867252,0.172874
merged_way/78043300-220+2,DE135-220,way/90148336-220,983.112,1.662846,0.331464
way/29287463-220,DE132-220,way/132814303-220,983.112,1.100278,0.219325
merged_way/284701899-220+4,DE109-220,way/132814303-220,983.112,7.892979,1.573351
merged_way/160485212-1-380+6,DE154-380,way/395847307-380,1698.103,8.191871,0.999009
way/36258837-380,DE153-380,way/395847307-380,3396.205,4.329717,0.528014
way/207811359-1-380,DE154-380,way/42423415-380,1698.103,1.716236,0.209297
relation/1084027-220,way/22766160-220,way/22767509-220,491.556,5.020346,1.000733
relation/1084046-220,way/22766160-220,way/22767509-220,491.556,5.020346,1.000733
merged_way/31311091-2-220+8,way/22796434-220,way/22767509-220,983.112,1.228691,0.244922
merged_way/164112589-380+4,way/23583867-380,way/22720647-380,3396.205,3.829339,0.466993
merged_way/338361032-380+2,way/25306938-380,way/22720647-380,3396.205,2.070197,0.252463
merged_way/449010724-380+2,way/35176751-380,way/22720647-380,3396.205,8.466423,1.032491
merged_way/844516315-380+3,way/1089769599-380,way/22720647-380,3396.205,7.04896,0.859629
relation/114782-380,way/23583867-380,way/1089911133-380,1698.103,7.005839,0.854371
relation/5247533-380,way/23583867-380,way/1089911133-380,1698.103,7.005839,0.854371
relation/6463658-380,way/28327356-380,way/1089911133-380,1698.103,6.915761,0.843385
relation/67585-380,way/28327356-380,way/1089911133-380,1698.103,6.915761,0.843385
merged_way/169116881-1-380+9,way/156673636-380,way/202747445-380,3396.205,8.929067,1.088911
relation/2252482-380-b,way/1245826064-380,way/202747445-380,1698.103,3.255207,0.396976
relation/12818416-380,way/156673636-380,way/29309786-380,1698.103,10.044793,1.224975
relation/270963-380,way/156673636-380,way/29309786-380,1698.103,10.044793,1.224975
relation/3687803-380-b,way/156673636-380,way/156960655-380,3396.205,3.61791,0.441208
way/196670169-380,way/456386244-380,way/156960655-380,3396.205,1.408371,0.171753
way/32398460-380,way/156673636-380,DE121-380,3396.205,2.288968,0.279142
merged_way/203675974-1-380+1,way/41072584-380,DE121-380,3396.205,0.413317,0.050404
merged_way/169536831-380+1,way/87653464-380,way/88916034-380,5094.308,6.793365,0.828459
relation/3916522-380-a,way/397960460-380,way/88916034-380,1698.103,6.7312,0.820878
relation/5603845-380,way/88901626-380,way/88916034-380,1698.103,2.379809,0.290221
relation/5603846-380,way/88901626-380,way/88916034-380,1698.103,2.382643,0.290566
relation/272103-380-b,way/87653464-380,way/152261133-380,1698.103,29.820177,3.636607
relation/4819879-380-b,way/87653464-380,way/152261133-380,1698.103,29.820177,3.636607
merged_way/177838535-380+1,way/449010725-380,way/35176751-380,3396.205,8.243919,1.005356
relation/3885012-380-a,way/525964629-380,way/35176751-380,3396.205,6.258792,0.763267
relation/12842819-380,way/449010725-380,way/907539360-380,1698.103,6.655729,0.811674
relation/12842820-380,way/449010725-380,way/907539360-380,1698.103,6.655729,0.811674
merged_way/907539359-380+4,way/35176751-380,way/907539360-380,3396.205,5.123765,0.624849
way/907517163-380,way/449010725-380,DK16-380,3396.205,1.136537,0.138602
merged_way/178708511-220+1,way/42872354-220,way/829116805-220,491.556,1.736601,0.346166
merged_way/28112089-220+8,DE15-220,way/829116805-220,983.112,5.767845,1.149736
merged_way/185849924-1-220+2,DE118-220,way/23192640-220,983.112,1.090299,0.217335
way/161242257-220,way/49577401-220,way/23192640-220,983.112,0.847067,0.16885
merged_way/27092940-1-220+1,DE118-220,DE122-220,983.112,1.141794,0.2276
merged_way/38243743-2-220+6,DE100-220,DE122-220,983.112,6.284603,1.252745
merged_way/189574879-220+2,way/25786404-220,way/41334805-220,491.556,4.467496,0.890531
merged_way/224460993-1-220+3,way/25786404-220,way/97825259-220,983.112,0.533742,0.106394
merged_way/190815004-220+1,way/29472852-220,DE37-220,983.112,1.787967,0.356405
way/114377991-220,way/114319248-220,DE37-220,1474.668,0.14963,0.029827
merged_way/191254576-220+2,way/24267175-220,DE125-220,983.112,0.561707,0.111968
way/41339399-2-220,way/95434457-220,DE125-220,983.112,0.395902,0.078917
merged_way/37826246-1-220+5,way/24267175-220,way/27919734-220,491.556,3.442095,0.686132
merged_way/28203625-2-220+4,way/24799890-220,way/27919734-220,983.112,3.001209,0.598248
way/41374780-2-220,DE125-220,way/27919734-220,491.556,2.331155,0.464682
merged_way/240543053-1-380-a+5,way/31367940-380,way/25306752-380,1698.103,27.693381,3.377242
merged_way/200460375-1-380+2,way/35954395-380,DE207-380,1698.103,0.322383,0.039315
way/42389033-380,way/35954395-380,DE207-380,1698.103,0.320966,0.039142
way/42387453-380,DE208-380,DE207-380,3396.205,0.398246,0.048567
merged_way/201153707-1-380+2,way/22765517-380,DE138-380,1698.103,1.088011,0.132684
merged_way/806238478-1-380+3,DE136-380,DE138-380,3396.205,2.503342,0.305286
merged_way/201153707-2-220+2,way/22765517-220,DE138-220,491.556,1.335778,0.266268
merged_way/201775659-1-220+2,DE79-220,way/24462228-220,491.556,1.549262,0.308823
merged_way/202576764-1-380+1,DE167-380,DE172-380,3396.205,1.262407,0.153952
merged_way/207488613-380+1,DE127-380,DE128-380,3396.205,0.250561,0.030556
merged_way/41374778-1-380+2,DE127-380,way/24839976-380,1698.103,1.083699,0.132158
way/41374777-380,DE127-380,way/24839976-380,3396.205,0.546799,0.066683
merged_way/842119255-1-380+3,way/27919734-380,way/24839976-380,3396.205,1.328816,0.162051
way/207579638-1-220,DE145-220,DE135-220,491.556,4.001518,0.797645
merged_way/208256287-1-380+2,way/29331499-380,way/27149550-380,1698.103,16.773941,2.045603
merged_way/208256287-2-220+2,way/29331499-220,way/27149550-220,491.556,20.507723,4.087918
merged_way/30132577-2-220+3,way/26472665-220,way/27149550-220,491.556,31.307407,6.240679
merged_way/765260456-220+7,DE21-220,way/27149550-220,983.112,3.732174,0.743955
relation/240489-220,way/40621568-220,way/27149550-220,491.556,16.567636,3.302519
relation/240490-220,way/40621568-220,way/27149550-220,491.556,16.567636,3.302519
merged_way/23598077-220+3,way/29331499-220,way/22973052-220,983.112,5.79371,1.154892
merged_way/40801071-220+1,way/22973070-220,way/22973052-220,983.112,1.360339,0.271164
