,datetime,power,market_id,unit_id,simulation
4,2019-01-11 04:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
5,2019-01-11 05:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
6,2019-01-11 06:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
7,2019-01-11 07:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
8,2019-01-11 08:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
9,2019-01-11 09:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
10,2019-01-11 10:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
11,2019-01-11 11:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
12,2019-01-11 12:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
13,2019-01-11 13:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
14,2019-01-11 14:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
15,2019-01-11 15:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
16,2019-01-11 16:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
17,2019-01-11 17:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
18,2019-01-11 18:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
19,2019-01-11 19:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
20,2019-01-11 20:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
21,2019-01-11 21:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
22,2019-01-11 22:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
23,2019-01-11 23:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
0,2019-01-11 00:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
1,2019-01-11 01:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
2,2019-01-11 02:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
3,2019-01-11 03:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
4,2019-01-11 04:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
5,2019-01-11 05:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
6,2019-01-11 06:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
7,2019-01-11 07:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
8,2019-01-11 08:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
9,2019-01-11 09:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
10,2019-01-11 10:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
11,2019-01-11 11:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
12,2019-01-11 12:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
13,2019-01-11 13:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
14,2019-01-11 14:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
15,2019-01-11 15:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
16,2019-01-11 16:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
17,2019-01-11 17:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
18,2019-01-11 18:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
19,2019-01-11 19:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
20,2019-01-11 20:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
21,2019-01-11 21:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
22,2019-01-11 22:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
23,2019-01-11 23:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
0,2019-01-11 00:00:00,809.6,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
1,2019-01-11 01:00:00,705.1,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
2,2019-01-11 02:00:00,679.4,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
3,2019-01-11 03:00:00,702.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
4,2019-01-11 04:00:00,770.4,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
5,2019-01-11 05:00:00,914.55,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
6,2019-01-11 06:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
7,2019-01-11 07:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
8,2019-01-11 08:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
9,2019-01-11 09:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
10,2019-01-11 10:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
11,2019-01-11 11:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
12,2019-01-11 12:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
13,2019-01-11 13:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
14,2019-01-11 14:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
15,2019-01-11 15:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
16,2019-01-11 16:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
17,2019-01-11 17:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
18,2019-01-11 18:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
19,2019-01-11 19:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
20,2019-01-11 20:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
21,2019-01-11 21:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
22,2019-01-11 22:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
23,2019-01-11 23:00:00,862.8,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
0,2019-01-11 06:00:00,293.9,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
1,2019-01-11 07:00:00,599.05,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
2,2019-01-11 08:00:00,736.35,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
3,2019-01-11 09:00:00,759.75,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
4,2019-01-11 10:00:00,792.85,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
5,2019-01-11 11:00:00,831.55,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
6,2019-01-11 12:00:00,803.0,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
7,2019-01-11 13:00:00,736.6,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
8,2019-01-11 14:00:00,648.95,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
9,2019-01-11 15:00:00,600.85,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
10,2019-01-11 16:00:00,618.25,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
11,2019-01-11 17:00:00,718.0,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
12,2019-01-11 18:00:00,661.0,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
13,2019-01-11 19:00:00,571.75,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
14,2019-01-11 20:00:00,353.9,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
15,2019-01-11 21:00:00,170.4,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
16,2019-01-11 22:00:00,49.8499999999999,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
17,2019-01-11 23:00:00,0.0,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
0,2019-01-11 00:00:00,-2809.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
1,2019-01-11 01:00:00,-2705.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
2,2019-01-11 02:00:00,-2679.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
3,2019-01-11 03:00:00,-2702.0,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
4,2019-01-11 04:00:00,-2770.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
5,2019-01-11 05:00:00,-2914.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
6,2019-01-11 06:00:00,-3293.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
7,2019-01-11 07:00:00,-3599.05,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
8,2019-01-11 08:00:00,-3736.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
9,2019-01-11 09:00:00,-3759.75,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
10,2019-01-11 10:00:00,-3792.85,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
11,2019-01-11 11:00:00,-3831.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
12,2019-01-11 12:00:00,-3803.0,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
13,2019-01-11 13:00:00,-3736.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
14,2019-01-11 14:00:00,-3648.95,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
15,2019-01-11 15:00:00,-3600.85,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
16,2019-01-11 16:00:00,-3618.25,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
17,2019-01-11 17:00:00,-3718.0,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
18,2019-01-11 18:00:00,-3661.0,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
19,2019-01-11 19:00:00,-3571.75,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
20,2019-01-11 20:00:00,-3353.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
21,2019-01-11 21:00:00,-3170.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
22,2019-01-11 22:00:00,-3049.85,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
23,2019-01-11 23:00:00,-2862.8,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
0,2019-01-12 00:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
1,2019-01-12 01:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
2,2019-01-12 02:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
3,2019-01-12 03:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
4,2019-01-12 04:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
5,2019-01-12 05:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
6,2019-01-12 06:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
7,2019-01-12 07:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
8,2019-01-12 08:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
9,2019-01-12 09:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
10,2019-01-12 10:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
11,2019-01-12 11:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
12,2019-01-12 12:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
13,2019-01-12 13:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
14,2019-01-12 14:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
15,2019-01-12 15:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
16,2019-01-12 16:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
17,2019-01-12 17:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
18,2019-01-12 18:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
19,2019-01-12 19:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
20,2019-01-12 20:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
21,2019-01-12 21:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
22,2019-01-12 22:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
23,2019-01-12 23:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
0,2019-01-12 00:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
1,2019-01-12 01:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
2,2019-01-12 02:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
3,2019-01-12 03:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
4,2019-01-12 04:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
5,2019-01-12 05:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
6,2019-01-12 06:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
7,2019-01-12 07:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
8,2019-01-12 08:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
9,2019-01-12 09:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
10,2019-01-12 10:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
11,2019-01-12 11:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
12,2019-01-12 12:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
13,2019-01-12 13:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
14,2019-01-12 14:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
15,2019-01-12 15:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
16,2019-01-12 16:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
17,2019-01-12 17:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
18,2019-01-12 18:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
19,2019-01-12 19:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
20,2019-01-12 20:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
21,2019-01-12 21:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
22,2019-01-12 22:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
23,2019-01-12 23:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
0,2019-01-12 00:00:00,657.1,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
1,2019-01-12 01:00:00,533.2,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
2,2019-01-12 02:00:00,446.6,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
3,2019-01-12 03:00:00,411.35,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
4,2019-01-12 04:00:00,429.65,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
5,2019-01-12 05:00:00,448.15,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
6,2019-01-12 06:00:00,522.15,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
7,2019-01-12 07:00:00,680.95,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
8,2019-01-12 08:00:00,858.05,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
9,2019-01-12 09:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
10,2019-01-12 10:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
11,2019-01-12 11:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
12,2019-01-12 12:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
13,2019-01-12 13:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
14,2019-01-12 14:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
15,2019-01-12 15:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
16,2019-01-12 16:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
17,2019-01-12 17:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
18,2019-01-12 18:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
19,2019-01-12 19:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
20,2019-01-12 20:00:00,941.1,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
21,2019-01-12 21:00:00,798.75,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
22,2019-01-12 22:00:00,737.7,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
23,2019-01-12 23:00:00,606.9,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
0,2019-01-12 09:00:00,33.4499999999998,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
1,2019-01-12 10:00:00,158.5,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
2,2019-01-12 11:00:00,229.15,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
3,2019-01-12 12:00:00,208.6,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
4,2019-01-12 13:00:00,128.2,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
5,2019-01-12 14:00:00,74.5500000000002,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
6,2019-01-12 15:00:00,49.8000000000002,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
7,2019-01-12 16:00:00,102.55,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
8,2019-01-12 17:00:00,228.65,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
9,2019-01-12 18:00:00,214.4,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
10,2019-01-12 19:00:00,109.9,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
11,2019-01-12 20:00:00,0.0,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
0,2019-01-12 00:00:00,-2657.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
1,2019-01-12 01:00:00,-2533.2,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
2,2019-01-12 02:00:00,-2446.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
3,2019-01-12 03:00:00,-2411.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
4,2019-01-12 04:00:00,-2429.65,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
5,2019-01-12 05:00:00,-2448.15,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
6,2019-01-12 06:00:00,-2522.15,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
7,2019-01-12 07:00:00,-2680.95,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
8,2019-01-12 08:00:00,-2858.05,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
9,2019-01-12 09:00:00,-3033.45,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
10,2019-01-12 10:00:00,-3158.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
11,2019-01-12 11:00:00,-3229.15,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
12,2019-01-12 12:00:00,-3208.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
13,2019-01-12 13:00:00,-3128.2,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
14,2019-01-12 14:00:00,-3074.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
15,2019-01-12 15:00:00,-3049.8,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
16,2019-01-12 16:00:00,-3102.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
17,2019-01-12 17:00:00,-3228.65,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
18,2019-01-12 18:00:00,-3214.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
19,2019-01-12 19:00:00,-3109.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
20,2019-01-12 20:00:00,-2941.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
21,2019-01-12 21:00:00,-2798.75,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
22,2019-01-12 22:00:00,-2737.7,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
23,2019-01-12 23:00:00,-2606.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
0,2019-01-13 00:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
1,2019-01-13 01:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
2,2019-01-13 02:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
3,2019-01-13 03:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
4,2019-01-13 04:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
5,2019-01-13 05:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
6,2019-01-13 06:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
7,2019-01-13 07:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
8,2019-01-13 08:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
9,2019-01-13 09:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
10,2019-01-13 10:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
11,2019-01-13 11:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
12,2019-01-13 12:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
13,2019-01-13 13:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
14,2019-01-13 14:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
15,2019-01-13 15:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
16,2019-01-13 16:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
17,2019-01-13 17:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
18,2019-01-13 18:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
19,2019-01-13 19:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
20,2019-01-13 20:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
21,2019-01-13 21:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
22,2019-01-13 22:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
23,2019-01-13 23:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
0,2019-01-13 00:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
1,2019-01-13 01:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
2,2019-01-13 02:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
3,2019-01-13 03:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
4,2019-01-13 04:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
5,2019-01-13 05:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
6,2019-01-13 06:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
7,2019-01-13 07:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
8,2019-01-13 08:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
9,2019-01-13 09:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
10,2019-01-13 10:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
11,2019-01-13 11:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
12,2019-01-13 12:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
13,2019-01-13 13:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
14,2019-01-13 14:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
15,2019-01-13 15:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
16,2019-01-13 16:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
17,2019-01-13 17:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
18,2019-01-13 18:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
19,2019-01-13 19:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
20,2019-01-13 20:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
21,2019-01-13 21:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
22,2019-01-13 22:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
23,2019-01-13 23:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
0,2019-01-13 00:00:00,431.55,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
1,2019-01-13 01:00:00,323.05,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
2,2019-01-13 02:00:00,257.5,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
3,2019-01-13 03:00:00,218.85,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
4,2019-01-13 04:00:00,211.95,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
5,2019-01-13 05:00:00,195.75,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
6,2019-01-13 06:00:00,170.25,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
7,2019-01-13 07:00:00,276.3,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
8,2019-01-13 08:00:00,461.55,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
9,2019-01-13 09:00:00,670.55,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
10,2019-01-13 10:00:00,829.45,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
11,2019-01-13 11:00:00,985.7,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
