tick,electricity_price
17268,26.65375
17269,26.6559375
17270,26.658125
17271,26.6603125
17272,26.6625
17273,26.6646875
17274,26.666875
17275,26.6690625
17276,26.67125
17277,26.6734375
17278,26.675625
17279,26.6778125
17280,26.68
17281,26.6821875
17282,26.684375
17283,26.6865625
17284,26.68875
17285,26.6909375
17286,26.693125
17287,26.6953125
17288,26.6975
17289,26.6996875
17290,26.701875
17291,26.7040625
17292,26.70625
17293,26.7084375
17294,26.710625
17295,26.7128125
17296,26.715
17297,26.7171875
17298,26.719375
17299,26.7215625
17300,26.72375
17301,26.7259375
17302,26.728125
17303,26.7303125
17304,26.7325
17305,26.7346875
17306,26.736875
17307,26.7390625
17308,26.74125
17309,26.7434375
17310,26.745625
17311,26.7478125
17312,26.75
17313,26.7521875
17314,26.754375
17315,26.7565625
17316,26.75875
17317,26.7609375
17318,26.763125
17319,26.7653125
17320,26.7675
17321,26.7696875
17322,26.771875
17323,26.7740625
17324,26.77625
17325,26.7784375
17326,26.780625
17327,26.7828125
17328,26.785
17329,26.7871875
17330,26.789375
17331,26.7915625
17332,26.79375
17333,26.7959375
17334,26.798125
17335,26.8003125
17336,26.8025
17337,26.8046875
17338,26.806875
17339,26.8090625
17340,26.81125
17341,26.8134375
17342,26.815625
17343,26.8178125
17344,26.82
17345,26.8221875
17346,26.824375
17347,26.8265625
17348,26.82875
17349,26.8309375
17350,26.833125
17351,26.8353125
17352,26.8375
17353,26.8396875
17354,26.841875
17355,26.8440625
17356,26.84625
17357,26.8484375
17358,26.850625
17359,26.8528125
17360,26.855
17361,26.8571875
17362,26.859375
17363,26.8615625
17364,26.86375
17365,26.8659375
17366,26.868125
17367,26.8703125
17368,26.8725
17369,26.8746875
17370,26.876875
17371,26.8790625
17372,26.88125
17373,26.8834375
17374,26.885625
17375,26.8878125
17376,26.89
17377,26.88791667
17378,26.88583333
17379,26.88375
17380,26.88166667
17381,26.87958333
17382,26.8775
17383,26.87541667
17384,26.87333333
17385,26.87125
17386,26.86916667
17387,26.86708333
17388,26.865
17389,26.86291667
17390,26.86083333
17391,26.85875
17392,26.85666667
17393,26.85458333
17394,26.8525
17395,26.85041667
17396,26.84833333
17397,26.84625
17398,26.84416667
17399,26.84208333
17400,26.84
17401,26.83791667
17402,26.83583333
17403,26.83375
17404,26.83166667
17405,26.82958333
17406,26.8275
17407,26.82541667
17408,26.82333333
17409,26.82125
17410,26.81916667
17411,26.81708333
17412,26.815
17413,26.81291667
17414,26.81083333
17415,26.80875
17416,26.80666667
17417,26.80458333
17418,26.8025
17419,26.80041667
17420,26.79833333
17421,26.79625
17422,26.79416667
17423,26.79208333
17424,26.79
17425,26.78791667
17426,26.78583333
17427,26.78375
17428,26.78166667
17429,26.77958333
17430,26.7775
17431,26.77541667
17432,26.77333333
17433,26.77125
17434,26.76916667
17435,26.76708333
17436,26.765
17437,26.76291667
17438,26.76083333
17439,26.75875
17440,26.75666667
17441,26.75458333
17442,26.7525
17443,26.75041667
17444,26.74833333
17445,26.74625
17446,26.74416667
17447,26.74208333
17448,26.74
17449,26.73791667
17450,26.73583333
17451,26.73375
17452,26.73166667
17453,26.72958333
17454,26.7275
17455,26.72541667
17456,26.72333333
17457,26.72125
17458,26.71916667
17459,26.71708333
17460,26.715
17461,26.71291667
17462,26.71083333
17463,26.70875
17464,26.70666667
17465,26.70458333
17466,26.7025
17467,26.70041667
17468,26.69833333
17469,26.69625
17470,26.69416667
17471,26.69208333
17472,26.69
17473,26.6878125
17474,26.685625
17475,26.6834375
17476,26.68125
17477,26.6790625
17478,26.676875
17479,26.6746875
17480,26.6725
17481,26.6703125
17482,26.668125
17483,26.6659375
17484,26.66375
17485,26.6615625
17486,26.659375
17487,26.6571875
17488,26.655
17489,26.6528125
17490,26.650625
17491,26.6484375
17492,26.64625
17493,26.6440625
17494,26.641875
17495,26.6396875
17496,26.6375
17497,26.6353125
17498,26.633125
17499,26.6309375
17500,26.62875
17501,26.6265625
17502,26.624375
17503,26.6221875
17504,26.62
17505,26.6178125
17506,26.615625
17507,26.6134375
17508,26.61125
17509,26.6090625
17510,26.606875
17511,26.6046875
17512,26.6025
17513,26.6003125
17514,26.598125
17515,26.5959375
17516,26.59375
17517,26.5915625
17518,26.589375
17519,26.5871875
17520,26.585
17521,26.5828125
17522,26.580625
17523,26.5784375
17524,26.57625
17525,26.5740625
17526,26.571875
17527,26.5696875
17528,26.5675
17529,26.5653125
17530,26.563125
17531,26.5609375
17532,26.55875
17533,26.5565625
17534,26.554375
17535,26.5521875
17536,26.55
17537,26.5478125
17538,26.545625
17539,26.5434375
17540,26.54125
17541,26.5390625
17542,26.536875
17543,26.5346875
17544,26.5325
17545,26.5303125
17546,26.528125
17547,26.5259375
17548,26.52375
17549,26.5215625
17550,26.519375
17551,26.5171875
17552,26.515
17553,26.5128125
17554,26.510625
17555,26.5084375
17556,26.50625
17557,26.5040625
17558,26.501875
17559,26.4996875
17560,26.4975
17561,26.4953125
17562,26.493125
17563,26.4909375
17564,26.48875
17565,26.4865625
17566,26.484375
17567,26.4821875
17568,26.48
17569,26.47479167
17570,26.46958333
17571,26.464375
17572,26.45916667
17573,26.45395833
17574,26.44875
17575,26.44354167
17576,26.43833333
17577,26.433125
17578,26.42791667
17579,26.42270833
17580,26.4175
17581,26.41229167
17582,26.40708333
17583,26.401875
17584,26.39666667
17585,26.39145833
17586,26.38625
17587,26.38104167
17588,26.37583333
17589,26.370625
17590,26.36541667
17591,26.36020833
17592,26.355
17593,26.34979167
17594,26.34458333
17595,26.339375
17596,26.33416667
17597,26.32895833
17598,26.32375
17599,26.31854167
17600,26.31333333
17601,26.308125
17602,26.30291667
17603,26.29770833
17604,26.2925
17605,26.28729167
17606,26.28208333
17607,26.276875
17608,26.27166667
17609,26.26645833
17610,26.26125
17611,26.25604167
17612,26.25083333
17613,26.245625
17614,26.24041667
17615,26.23520833
17616,26.23
17617,26.22479167
17618,26.21958333
17619,26.214375
17620,26.20916667
17621,26.20395833
17622,26.19875
17623,26.19354167
17624,26.18833333
17625,26.183125
17626,26.17791667
17627,26.17270833
17628,26.1675
17629,26.16229167
17630,26.15708333
17631,26.151875
17632,26.14666667
17633,26.14145833
17634,26.13625
17635,26.13104167
17636,26.12583333
17637,26.120625
17638,26.11541667
17639,26.11020833
17640,26.105
17641,26.09979167
17642,26.09458333
17643,26.089375
17644,26.08416667
17645,26.07895833
17646,26.07375
17647,26.06854167
17648,26.06333333
17649,26.058125
17650,26.05291667
17651,26.04770833
17652,26.0425
17653,26.03729167
17654,26.03208333
17655,26.026875
17656,26.02166667
17657,26.01645833
17658,26.01125
17659,26.00604167
17660,26.00083333
17661,25.995625
17662,25.99041667
17663,25.98520833
17664,25.98
17665,25.98385417
17666,25.98770833
17667,25.9915625
17668,25.99541667
17669,25.99927083
17670,26.003125
17671,26.00697917
17672,26.01083333
17673,26.0146875
17674,26.01854167
17675,26.02239583
17676,26.02625
17677,26.03010417
17678,26.03395833
17679,26.0378125
17680,26.04166667
17681,26.04552083
17682,26.049375
17683,26.05322917
17684,26.05708333
17685,26.0609375
17686,26.06479167
17687,26.06864583
17688,26.0725
17689,26.07635417
17690,26.08020833
17691,26.0840625
17692,26.08791667
17693,26.09177083
17694,26.095625
17695,26.09947917
17696,26.10333333
17697,26.1071875
17698,26.11104167
17699,26.11489583
17700,26.11875
17701,26.12260417
17702,26.12645833
17703,26.1303125
17704,26.13416667
17705,26.13802083
17706,26.141875
17707,26.14572917
17708,26.14958333
17709,26.1534375
17710,26.15729167
17711,26.16114583
17712,26.165
17713,26.16885417
17714,26.17270833
17715,26.1765625
17716,26.18041667
17717,26.18427083
17718,26.188125
17719,26.19197917
17720,26.19583333
17721,26.1996875
17722,26.20354167
17723,26.20739583
17724,26.21125
17725,26.21510417
17726,26.21895833
17727,26.2228125
17728,26.22666667
17729,26.23052083
17730,26.234375
17731,26.23822917
17732,26.24208333
17733,26.2459375
17734,26.24979167
17735,26.25364583
17736,26.2575
17737,26.26135417
17738,26.26520833
17739,26.2690625
17740,26.27291667
17741,26.27677083
17742,26.280625
17743,26.28447917
17744,26.28833333
17745,26.2921875
17746,26.29604167
17747,26.29989583
17748,26.30375
17749,26.30760417
17750,26.31145833
17751,26.3153125
17752,26.31916667
17753,26.32302083
17754,26.326875
17755,26.33072917
17756,26.33458333
17757,26.3384375
17758,26.34229167
17759,26.34614583
17760,26.35
17761,26.35149306
17762,26.35298611
17763,26.35447917
17764,26.35597222
17765,26.35746528
17766,26.35895833
17767,26.36045139
17768,26.36194444
17769,26.3634375
17770,26.36493056
17771,26.36642361
17772,26.36791667
17773,26.36940972
17774,26.37090278
17775,26.37239583
17776,26.37388889
17777,26.37538194
17778,26.376875
17779,26.37836806
17780,26.37986111
17781,26.38135417
17782,26.38284722
17783,26.38434028
17784,26.38583333
17785,26.38732639
17786,26.38881944
17787,26.3903125
17788,26.39180556
17789,26.39329861
17790,26.39479167
17791,26.39628472
17792,26.39777778
17793,26.39927083
17794,26.40076389
17795,26.40225694
17796,26.40375
17797,26.40524306
17798,26.40673611
17799,26.40822917
17800,26.40972222
17801,26.41121528
17802,26.41270833
17803,26.41420139
17804,26.41569444
17805,26.4171875
17806,26.41868056
17807,26.42017361
17808,26.42166667
17809,26.42315972
17810,26.42465278
17811,26.42614583
17812,26.42763889
17813,26.42913194
17814,26.430625
17815,26.43211806
17816,26.43361111
17817,26.43510417
17818,26.43659722
17819,26.43809028
17820,26.43958333
17821,26.44107639
17822,26.44256944
17823,26.4440625
17824,26.44555556
17825,26.44704861
17826,26.44854167
17827,26.45003472
17828,26.45152778
17829,26.45302083
17830,26.45451389
17831,26.45600694
17832,26.4575
17833,26.45899306
17834,26.46048611
17835,26.46197917
17836,26.46347222
17837,26.46496528
17838,26.46645833
17839,26.46795139
17840,26.46944444
17841,26.4709375
17842,26.47243056
17843,26.47392361
17844,26.47541667
17845,26.47690972
17846,26.47840278
17847,26.47989583
17848,26.48138889
17849,26.48288194
17850,26.484375
17851,26.48586806
17852,26.48736111
17853,26.48885417
17854,26.49034722
17855,26.49184028
17856,26.49333333
17857,26.49482639
17858,26.49631944
17859,26.4978125
17860,26.49930556
17861,26.50079861
17862,26.50229167
17863,26.50378472
17864,26.50527778
17865,26.50677083
17866,26.50826389
17867,26.50975694
17868,26.51125
17869,26.51274306
17870,26.51423611
17871,26.51572917
17872,26.51722222
17873,26.51871528
17874,26.52020833
17875,26.52170139
17876,26.52319444
17877,26.5246875
17878,26.52618056
17879,26.52767361
17880,26.52916667
17881,26.53065972
17882,26.53215278
17883,26.53364583
17884,26.53513889
17885,26.53663194
17886,26.538125
17887,26.53961806
17888,26.54111111
17889,26.54260417
17890,26.54409722
17891,26.54559028
17892,26.54708333
17893,26.54857639
17894,26.55006944
17895,26.5515625
17896,26.55305556
17897,26.55454861
17898,26.55604167
17899,26.55753472
17900,26.55902778
17901,26.56052083
17902,26.56201389
17903,26.56350694
17904,26.565
17905,26.56649306
17906,26.56798611
17907,26.56947917
17908,26.57097222
17909,26.57246528
17910,26.57395833
17911,26.57545139
17912,26.57694444
17913,26.5784375
17914,26.57993056
17915,26.58142361
17916,26.58291667
17917,26.58440972
17918,26.58590278
17919,26.58739583
17920,26.58888889
17921,26.59038194
17922,26.591875
17923,26.59336806
17924,26.59486111
17925,26.59635417
17926,26.59784722
17927,26.59934028
17928,26.60083333
17929,26.60232639
17930,26.60381944
17931,26.6053125
17932,26.60680556
17933,26.60829861
17934,26.60979167
17935,26.61128472
17936,26.61277778
17937,26.61427083
17938,26.61576389
17939,26.61725694
17940,26.61875
17941,26.62024306
17942,26.62173611
17943,26.62322917
17944,26.62472222
17945,26.62621528
17946,26.62770833
17947,26.62920139
17948,26.63069444
17949,26.6321875
17950,26.63368056
17951,26.63517361
17952,26.63666667
17953,26.63815972
17954,26.63965278
17955,26.64114583
17956,26.64263889
17957,26.64413194
17958,26.645625
17959,26.64711806
17960,26.64861111
17961,26.65010417
17962,26.65159722
17963,26.65309028
17964,26.65458333
17965,26.65607639
17966,26.65756944
17967,26.6590625
17968,26.66055556
17969,26.66204861
17970,26.66354167
17971,26.66503472
17972,26.66652778
17973,26.66802083
17974,26.66951389
17975,26.67100694
17976,26.6725
17977,26.67399306
17978,26.67548611
17979,26.67697917
17980,26.67847222
17981,26.67996528
17982,26.68145833
17983,26.68295139
17984,26.68444444
17985,26.6859375
17986,26.68743056
17987,26.68892361
17988,26.69041667
17989,26.69190972
17990,26.69340278
17991,26.69489583
17992,26.69638889
17993,26.69788194
17994,26.699375
17995,26.70086806
17996,26.70236111
17997,26.70385417
17998,26.70534722
17999,26.70684028
18000,26.70833333
18001,26.70982639
18002,26.71131944
18003,26.7128125
18004,26.71430556
18005,26.71579861
18006,26.71729167
18007,26.71878472
18008,26.72027778
18009,26.72177083
18010,26.72326389
18011,26.72475694
18012,26.72625
18013,26.72774306
18014,26.72923611
18015,26.73072917
18016,26.73222222
18017,26.73371528
18018,26.73520833
18019,26.73670139
18020,26.73819444
18021,26.7396875
18022,26.74118056
18023,26.74267361
18024,26.74416667
18025,26.74565972
18026,26.74715278
18027,26.74864583
18028,26.75013889
18029,26.75163194
18030,26.753125
18031,26.75461806
18032,26.75611111
18033,26.75760417
18034,26.75909722
18035,26.76059028
18036,26.76208333
18037,26.76357639
18038,26.76506944
18039,26.7665625
18040,26.76805556
18041,26.76954861
18042,26.77104167
18043,26.77253472
18044,26.77402778
18045,26.77552083
18046,26.77701389
18047,26.77850694
18048,26.78
18049,26.77739583
18050,26.77479167
18051,26.7721875
18052,26.76958333
18053,26.76697917
18054,26.764375
18055,26.76177083
18056,26.75916667
18057,26.7565625
18058,26.75395833
18059,26.75135417
18060,26.74875
18061,26.74614583
18062,26.74354167
18063,26.7409375
18064,26.73833333
18065,26.73572917
18066,26.733125
18067,26.73052083
18068,26.72791667
18069,26.7253125
18070,26.72270833
18071,26.72010417
18072,26.7175
18073,26.71489583
18074,26.71229167
18075,26.7096875
18076,26.70708333
18077,26.70447917
18078,26.701875
18079,26.69927083
18080,26.69666667
18081,26.6940625
18082,26.69145833
18083,26.68885417
18084,26.68625
18085,26.68364583
18086,26.68104167
18087,26.6784375
18088,26.67583333
18089,26.67322917
18090,26.670625
18091,26.66802083
18092,26.66541667
18093,26.6628125
18094,26.66020833
18095,26.65760417
18096,26.655
18097,26.65239583
18098,26.64979167
18099,26.6471875
18100,26.64458333
18101,26.64197917
18102,26.639375
18103,26.63677083
18104,26.63416667
18105,26.6315625
18106,26.62895833
18107,26.62635417
18108,26.62375
18109,26.62114583
18110,26.61854167
18111,26.6159375
18112,26.61333333
18113,26.61072917
18114,26.608125
18115,26.60552083
18116,26.60291667
18117,26.6003125
18118,26.59770833
18119,26.59510417
18120,26.5925
18121,26.58989583
18122,26.58729167
18123,26.5846875
18124,26.58208333
18125,26.57947917
18126,26.576875
18127,26.57427083
18128,26.57166667
18129,26.5690625
18130,26.56645833
18131,26.56385417
18132,26.56125
18133,26.55864583
18134,26.55604167
18135,26.5534375
18136,26.55083333
18137,26.54822917
18138,26.545625
18139,26.54302083
18140,26.54041667
18141,26.5378125
18142,26.53520833
18143,26.53260417
18144,26.53
18145,26.54697917
18146,26.56395833
18147,26.5809375
18148,26.59791667
18149,26.61489583
18150,26.631875
18151,26.64885417
18152,26.66583333
18153,26.6828125
18154,26.69979167
18155,26.71677083
18156,26.73375
18157,26.75072917
18158,26.76770833
18159,26.7846875
18160,26.80166667
18161,26.81864583
18162,26.835625
18163,26.85260417
18164,26.86958333
18165,26.8865625
18166,26.90354167
18167,26.92052083
18168,26.9375
18169,26.95447917
18170,26.97145833
18171,26.9884375
18172,27.00541667
18173,27.02239583
18174,27.039375
18175,27.05635417
18176,27.07333333
18177,27.0903125
18178,27.10729167
18179,27.12427083
18180,27.14125
18181,27.15822917
18182,27.17520833
18183,27.1921875
18184,27.20916667
18185,27.22614583
18186,27.243125
18187,27.26010417
18188,27.27708333
18189,27.2940625
18190,27.31104167
18191,27.32802083
18192,27.345
18193,27.36197917
18194,27.37895833
18195,27.3959375
18196,27.41291667
18197,27.42989583
18198,27.446875
18199,27.46385417
18200,27.48083333
18201,27.4978125
18202,27.51479167
18203,27.53177083
18204,27.54875
18205,27.56572917
18206,27.58270833
18207,27.5996875
18208,27.61666667
18209,27.63364583
18210,27.650625
18211,27.66760417
18212,27.68458333
18213,27.7015625
18214,27.71854167
18215,27.73552083
18216,27.7525
18217,27.76947917
18218,27.78645833
18219,27.8034375
18220,27.82041667
18221,27.83739583
18222,27.854375
18223,27.87135417
18224,27.88833333
18225,27.9053125
18226,27.92229167
18227,27.93927083
18228,27.95625
18229,27.97322917
18230,27.99020833
18231,28.0071875
18232,28.02416667
18233,28.04114583
18234,28.058125
18235,28.07510417
18236,28.09208333
18237,28.1090625
18238,28.12604167
18239,28.14302083
18240,28.16
18241,28.16104167
18242,28.16208333
18243,28.163125
18244,28.16416667
18245,28.16520833
18246,28.16625
18247,28.16729167
18248,28.16833333
18249,28.169375
18250,28.17041667
18251,28.17145833
18252,28.1725
18253,28.17354167
18254,28.17458333
18255,28.175625
18256,28.17666667
18257,28.17770833
18258,28.17875
18259,28.17979167
18260,28.18083333
18261,28.181875
18262,28.18291667
18263,28.18395833
18264,28.185
18265,28.18604167
18266,28.18708333
18267,28.188125
18268,28.18916667
18269,28.19020833
18270,28.19125
18271,28.19229167
18272,28.19333333
18273,28.194375
18274,28.19541667
18275,28.19645833
18276,28.1975
18277,28.19854167
18278,28.19958333
18279,28.200625
18280,28.20166667
18281,28.20270833
18282,28.20375
18283,28.20479167
18284,28.20583333
18285,28.206875
18286,28.20791667
18287,28.20895833
18288,28.21
18289,28.21104167
18290,28.21208333
18291,28.213125
18292,28.21416667
18293,28.21520833
18294,28.21625
18295,28.21729167
18296,28.21833333
18297,28.219375
18298,28.22041667
18299,28.22145833
18300,28.2225
18301,28.22354167
18302,28.22458333
18303,28.225625
18304,28.22666667
18305,28.22770833
18306,28.22875
18307,28.22979167
18308,28.23083333
18309,28.231875
18310,28.23291667
18311,28.23395833
18312,28.235
18313,28.23604167
18314,28.23708333
18315,28.238125
18316,28.23916667
18317,28.24020833
18318,28.24125
18319,28.24229167
18320,28.24333333
18321,28.244375
18322,28.24541667
18323,28.24645833
18324,28.2475
18325,28.24854167
18326,28.24958333
18327,28.250625
18328,28.25166667
18329,28.25270833
18330,28.25375
18331,28.25479167
18332,28.25583333
18333,28.256875
18334,28.25791667
18335,28.25895833
18336,28.26
18337,28.26520833
18338,28.27041667
18339,28.275625
18340,28.28083333
18341,28.28604167
18342,28.29125
18343,28.29645833
18344,28.30166667
18345,28.306875
18346,28.31208333
18347,28.31729167
18348,28.3225
18349,28.32770833
18350,28.33291667
18351,28.338125
18352,28.34333333
18353,28.34854167
18354,28.35375
18355,28.35895833
18356,28.36416667
18357,28.369375
18358,28.37458333
18359,28.37979167
18360,28.385
18361,28.39020833
18362,28.39541667
18363,28.400625
18364,28.40583333
18365,28.41104167
18366,28.41625
18367,28.42145833
18368,28.42666667
18369,28.431875
18370,28.43708333
18371,28.44229167
18372,28.4475
18373,28.45270833
18374,28.45791667
18375,28.463125
18376,28.46833333
18377,28.47354167
18378,28.47875
18379,28.48395833
18380,28.48916667
18381,28.494375
18382,28.49958333
18383,28.50479167
18384,28.51
18385,28.51520833
18386,28.52041667
18387,28.525625
18388,28.53083333
18389,28.53604167
18390,28.54125
18391,28.54645833
18392,28.55166667
18393,28.556875
18394,28.56208333
18395,28.56729167
18396,28.5725
18397,28.57770833
18398,28.58291667
18399,28.588125
18400,28.59333333
18401,28.59854167
18402,28.60375
18403,28.60895833
18404,28.61416667
18405,28.619375
18406,28.62458333
18407,28.62979167
18408,28.635
18409,28.64020833
18410,28.64541667
18411,28.650625
18412,28.65583333
18413,28.66104167
18414,28.66625
18415,28.67145833
18416,28.67666667
18417,28.681875
18418,28.68708333
18419,28.69229167
18420,28.6975
18421,28.70270833
18422,28.70791667
18423,28.713125
18424,28.71833333
18425,28.72354167
18426,28.72875
18427,28.73395833
18428,28.73916667
18429,28.744375
18430,28.74958333
18431,28.75479167
18432,28.76
18433,28.76090278
18434,28.76180556
18435,28.76270833
18436,28.76361111
18437,28.76451389
18438,28.76541667
18439,28.76631944
18440,28.76722222
18441,28.768125
18442,28.76902778
18443,28.76993056
18444,28.77083333
18445,28.77173611
18446,28.77263889
18447,28.77354167
18448,28.77444444
18449,28.77534722
18450,28.77625
18451,28.77715278
18452,28.77805556
18453,28.77895833
18454,28.77986111
18455,28.78076389
18456,28.78166667
18457,28.78256944
18458,28.78347222
18459,28.784375
18460,28.78527778
18461,28.78618056
18462,28.78708333
18463,28.78798611
18464,28.78888889
18465,28.78979167
18466,28.79069444
18467,28.79159722
18468,28.7925
18469,28.79340278
18470,28.79430556
18471,28.79520833
18472,28.79611111
18473,28.79701389
18474,28.79791667
18475,28.79881944
18476,28.79972222
18477,28.800625
18478,28.80152778
18479,28.80243056
18480,28.80333333
18481,28.80423611
18482,28.80513889
18483,28.80604167
18484,28.80694444
18485,28.80784722
18486,28.80875
18487,28.80965278
18488,28.81055556
18489,28.81145833
18490,28.81236111
18491,28.81326389
18492,28.81416667
18493,28.81506944
18494,28.81597222
18495,28.816875
18496,28.81777778
18497,28.81868056
18498,28.81958333
18499,28.82048611
18500,28.82138889
18501,28.82229167
18502,28.82319444
18503,28.82409722
18504,28.825
18505,28.82590278
18506,28.82680556
18507,28.82770833
18508,28.82861111
18509,28.82951389
18510,28.83041667
18511,28.83131944
18512,28.83222222
18513,28.833125
18514,28.83402778
18515,28.83493056
18516,28.83583333
18517,28.83673611
18518,28.83763889
18519,28.83854167
18520,28.83944444
18521,28.84034722
18522,28.84125
18523,28.84215278
18524,28.84305556
18525,28.84395833
18526,28.84486111
18527,28.84576389
18528,28.84666667
18529,28.84756944
18530,28.84847222
18531,28.849375
18532,28.85027778
18533,28.85118056
18534,28.85208333
18535,28.85298611
18536,28.85388889
18537,28.85479167
18538,28.85569444
18539,28.85659722
18540,28.8575
18541,28.85840278
18542,28.85930556
18543,28.86020833
18544,28.86111111
18545,28.86201389
18546,28.86291667
18547,28.86381944
18548,28.86472222
18549,28.865625
18550,28.86652778
18551,28.86743056
18552,28.86833333
18553,28.86923611
18554,28.87013889
18555,28.87104167
18556,28.87194444
18557,28.87284722
18558,28.87375
18559,28.87465278
18560,28.87555556
18561,28.87645833
18562,28.87736111
18563,28.87826389
18564,28.87916667
18565,28.88006944
18566,28.88097222
18567,28.881875
18568,28.88277778
18569,28.88368056
18570,28.88458333
18571,28.88548611
18572,28.88638889
18573,28.88729167
18574,28.88819444
18575,28.88909722
18576,28.89
18577,28.89090278
18578,28.89180556
18579,28.89270833
18580,28.89361111
18581,28.89451389
18582,28.89541667
18583,28.89631944
18584,28.89722222
18585,28.898125
18586,28.89902778
18587,28.89993056
18588,28.90083333
18589,28.90173611
18590,28.90263889
18591,28.90354167
18592,28.90444444
18593,28.90534722
18594,28.90625
18595,28.90715278
18596,28.90805556
18597,28.90895833
18598,28.90986111
18599,28.91076389
18600,28.91166667
18601,28.91256944
18602,28.91347222
18603,28.914375
18604,28.91527778
18605,28.91618056
18606,28.91708333
18607,28.91798611
18608,28.91888889
18609,28.91979167
18610,28.92069444
18611,28.92159722
18612,28.9225
18613,28.92340278
18614,28.92430556
18615,28.92520833
18616,28.92611111
18617,28.92701389
18618,28.92791667
18619,28.92881944
18620,28.92972222
18621,28.930625
18622,28.93152778
18623,28.93243056
18624,28.93333333
18625,28.93423611
18626,28.93513889
18627,28.93604167
18628,28.93694444
18629,28.93784722
18630,28.93875
18631,28.93965278
18632,28.94055556
18633,28.94145833
18634,28.94236111
18635,28.94326389
18636,28.94416667
18637,28.94506944
18638,28.94597222
18639,28.946875
18640,28.94777778
18641,28.94868056
18642,28.94958333
18643,28.95048611
18644,28.95138889
18645,28.95229167
18646,28.95319444
18647,28.95409722
18648,28.955
18649,28.95590278
18650,28.95680556
18651,28.95770833
18652,28.95861111
18653,28.95951389
18654,28.96041667
18655,28.96131944
18656,28.96222222
18657,28.963125
18658,28.96402778
18659,28.96493056
18660,28.96583333
18661,28.96673611
18662,28.96763889
18663,28.96854167
18664,28.96944444
18665,28.97034722
18666,28.97125
18667,28.97215278
18668,28.97305556
18669,28.97395833
18670,28.97486111
18671,28.97576389
18672,28.97666667
18673,28.97756944
18674,28.97847222
18675,28.979375
18676,28.98027778
18677,28.98118056
18678,28.98208333
18679,28.98298611
18680,28.98388889
18681,28.98479167
18682,28.98569444
18683,28.98659722
18684,28.9875
18685,28.98840278
18686,28.98930556
18687,28.99020833
18688,28.99111111
18689,28.99201389
18690,28.99291667
18691,28.99381944
18692,28.99472222
18693,28.995625
18694,28.99652778
18695,28.99743056
18696,28.99833333
18697,28.99923611
18698,29.00013889
18699,29.00104167
18700,29.00194444
18701,29.00284722
18702,29.00375
18703,29.00465278
18704,29.00555556
18705,29.00645833
18706,29.00736111
18707,29.00826389
18708,29.00916667
18709,29.01006944
18710,29.01097222
18711,29.011875
18712,29.01277778
18713,29.01368056
18714,29.01458333
18715,29.01548611
18716,29.01638889
18717,29.01729167
18718,29.01819444
18719,29.01909722
18720,29.02
18721,29.01395833
18722,29.00791667
18723,29.001875
18724,28.99583333
18725,28.98979167
18726,28.98375
18727,28.97770833
18728,28.97166667
18729,28.965625
18730,28.95958333
18731,28.95354167
18732,28.9475
18733,28.94145833
18734,28.93541667
18735,28.929375
18736,28.92333333
18737,28.91729167
18738,28.91125
18739,28.90520833
18740,28.89916667
18741,28.893125
18742,28.88708333
18743,28.88104167
18744,28.875
18745,28.86895833
18746,28.86291667
18747,28.856875
18748,28.85083333
18749,28.84479167
18750,28.83875
18751,28.83270833
18752,28.82666667
18753,28.820625
18754,28.81458333
18755,28.80854167
18756,28.8025
18757,28.79645833
18758,28.79041667
18759,28.784375
18760,28.77833333
18761,28.77229167
18762,28.76625
18763,28.76020833
18764,28.75416667
18765,28.748125
18766,28.74208333
18767,28.73604167
18768,28.73
18769,28.72395833
18770,28.71791667
18771,28.711875
18772,28.70583333
18773,28.69979167
18774,28.69375
18775,28.68770833
18776,28.68166667
18777,28.675625
18778,28.66958333
18779,28.66354167
18780,28.6575
18781,28.65145833
18782,28.64541667
18783,28.639375
18784,28.63333333
18785,28.62729167
18786,28.62125
18787,28.61520833
18788,28.60916667
18789,28.603125
18790,28.59708333
18791,28.59104167
18792,28.585
18793,28.57895833
18794,28.57291667
18795,28.566875
18796,28.56083333
18797,28.55479167
18798,28.54875
18799,28.54270833
18800,28.53666667
18801,28.530625
18802,28.52458333
18803,28.51854167
18804,28.5125
18805,28.50645833
18806,28.50041667
18807,28.494375
18808,28.48833333
18809,28.48229167
18810,28.47625
18811,28.47020833
18812,28.46416667
18813,28.458125
18814,28.45208333
18815,28.44604167
18816,28.44
18817,28.43989583
18818,28.43979167
18819,28.4396875
18820,28.43958333
18821,28.43947917
18822,28.439375
18823,28.43927083
18824,28.43916667
18825,28.4390625
18826,28.43895833
18827,28.43885417
18828,28.43875
18829,28.43864583
18830,28.43854167
18831,28.4384375
18832,28.43833333
18833,28.43822917
18834,28.438125
18835,28.43802083
18836,28.43791667
18837,28.4378125
18838,28.43770833
18839,28.43760417
18840,28.4375
18841,28.43739583
18842,28.43729167
18843,28.4371875
18844,28.43708333
18845,28.43697917
18846,28.436875
18847,28.43677083
18848,28.43666667
18849,28.4365625
18850,28.43645833
18851,28.43635417
18852,28.43625
18853,28.43614583
18854,28.43604167
18855,28.4359375
18856,28.43583333
18857,28.43572917
18858,28.435625
18859,28.43552083
18860,28.43541667
18861,28.4353125
18862,28.43520833
18863,28.43510417
18864,28.435
18865,28.43489583
18866,28.43479167
18867,28.4346875
