datetime,way/24765111-220,way/787265962-220,way/42560068-380,way/42797575-380,way/28956649-220,way/942448206-380,way/157164284-220,way/42560068-380
02-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,46.1290399
02-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,30.4046956
02-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,22.6941288
02-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,1.201268
02-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,105.9264181,0
02-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,86.9644878,0
03-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,80.8877491,0
03-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,85.105131,0
03-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,100.3658891,0
03-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,12.3323497
03-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,80.4294104
03-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,120.9744129
03-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,141.5902186
03-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,150.0049353
03-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,151.0423663
03-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,153.6259197
03-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,146.3839509
03-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,137.638459
03-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,117.9122378
03-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.6929789
03-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.7269703
03-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,105.5708202
03-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.0881205
03-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,135.6362676
03-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,122.6633703
03-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,94.5750556
03-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,63.10632
03-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.3249795
03-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,7.6739344
03-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,118.009731,0
04-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,109.8280602,0
04-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,110.1012002,0
04-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,119.668618,0
04-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.8336713
04-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,84.7720859
04-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,124.4099629
04-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,149.3483969
04-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,150.656462
04-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,153.347768
04-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,149.4486319
04-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,145.4492608
04-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,128.7401089
04-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.9661189
04-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,93.900976
04-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.9642518
04-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,99.6569632
04-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,112.6298604
04-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,123.6055781
04-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,120.4156035
04-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,91.1495291
04-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,62.1641123
04-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,28.1519171
04-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,3.641987
04-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,115.49133,0
05-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,105.109504,0
05-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,111.8302516,0
05-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120.8112954,0
05-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.2698502
05-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,81.33403
05-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,125.9811443
05-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,144.3817595
05-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,148.6216942
05-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,151.8592804
05-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,149.7894304
05-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,136.2577237
05-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,118.3833417
05-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,101.4787318
05-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,98.8074726
05-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.7664452
05-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.9694208
05-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.2308078
05-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.3863192
05-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,114.2636887
05-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,82.5543895
05-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,58.811256
05-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.8111185
05-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,2.9528723
05-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,113.697126,0
06-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,105.9389475,0
06-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,103.839027,0
06-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,119.0722205,0
06-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,26.1973372
06-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,75.5930782
06-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.8834252
06-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,134.067592
06-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,138.1947625
06-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,134.6163778
06-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,135.5961737
06-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,128.3166167
06-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,114.5518639
06-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,101.183039
06-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,96.1562605
06-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,96.2239191
06-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,97.4843725
06-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.4538303
06-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,104.9994814
06-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,90.3476501
06-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,69.4035753
06-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,41.2501079
06-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,2.3038515
06-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,99.6692568,0
06-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,74.6105408,0
07-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,61.7980193,0
07-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,59.1743717,0
07-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,59.4500175,0
07-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,54.8993547,0
07-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,53.8869826,0
07-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,70.2803946,0
07-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,100.2957247,0
07-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,123.5552248,0
07-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,15.5398652
07-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,35.27611
07-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,39.1627169
07-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,12.6455836
07-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120.7661897,0
07-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,112.8275885,0
07-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,110.7928208,0
07-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,125.4722166,0
07-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.1133955
07-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.9915412
07-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,23.3431495
07-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,7.1401838
07-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,115.4036245,0
07-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,93.3344134,0
07-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,68.9096829,0
07-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,45.3544898,0
08-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,32.3891102,0
08-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,32.2387579,0
08-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,37.5887937,0
08-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,40.588322,0
08-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,53.568737,0
08-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,71.3679429,0
08-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,103.4330759,0
08-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,125.4972753,0
08-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,14.0213072
08-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,21.2507467
08-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,13.8709549
08-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,1.6999365
08-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,118.0874129,0
08-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,114.8247682,0
08-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,112.2161559,0
08-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,121.7409738,0
08-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,8.1976615
08-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,12.911206
08-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,0.6048706
08-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,102.0924346,0
08-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,85.904504,0
08-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,63.5847057,0
08-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,43.2169814,0
08-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,19.04283805,0
09-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,8.80134085,0
09-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,7.44065255,0
09-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,7.9618739,0
09-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,13.3770623,0
09-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,11.5227174,0
09-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,21.8769789,0
09-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,45.760441,0
09-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,69.6814913,0
09-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,70.6262049,0
09-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,80.2312108,0
09-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,75.1593266,0
09-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,60.7781296,0
09-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,43.8584845,0
09-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,25.22482335,0
09-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,19.98755165,0
09-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,28.29702195,0
09-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,58.0642706,0
09-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,76.3370863,0
09-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,77.707798,0
09-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,75.1467973,0
09-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,71.483213,0
09-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,46.8404716,0
09-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,26.22216025,0
09-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,10.1595232,0
10-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,1.99288765,0
10-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,0.23733795
10-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,4.85709895,0
10-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,12.44988985,0
10-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,16.62717785,0
10-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,26.72082865,0
10-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,52.6891761,0
10-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,76.9435072,0
10-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,84.7918971,0
10-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,96.6672226,0
10-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,98.2910273,0
10-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,78.7126525,0
10-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,67.0553379,0
10-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,72.5331732,0
10-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,84.2506288,0
10-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,104.9591518,0
10-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,124.4197506,0
10-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,11.3049423
10-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,11.1044726
10-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,5.3710384
10-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,3.5993872
10-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,97.6420066,0
10-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,74.6205642,0
10-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,59.7056165,0
11-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,51.4462636,0
11-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,49.6295067,0
11-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,67.79457,0
11-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,102.1500697,0
11-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,46.0363227
11-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.8516448
11-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,110.0362833
11-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,123.7108246
11-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,138.1446451
11-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,146.5067386
11-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,152.5960066
11-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,132.270882
11-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,113.5820916
11-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,99.3261881
11-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,86.4109259
11-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,87.4984742
11-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,91.735903
11-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,93.2294026
11-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,83.0305051
11-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,56.450725
11-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,24.7589669
11-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,121.9790316,0
11-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,97.9251701,0
11-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,76.1341107,0
12-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,70.3831353,0
12-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,78.1112433,0
12-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,87.9843775,0
12-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,121.8036206,0
12-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,58.2524467
12-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,112.3692498
12-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,139.6807444
12-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,148.195696
12-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,166.2053953
12-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,181.080249
12-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,174.6301356
12-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,161.8201199
12-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,139.8812141
12-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,120.9117661
12-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.241922
12-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,112.8629066
12-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,116.5264907
12-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,127.4571027
12-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.2134141
12-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,85.3484363
12-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,46.9158836
12-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,10.4579577
12-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,110.1713646,0
12-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,90.4827315,0
13-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,91.5627621,0
13-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,94.5447494,0
13-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,105.5104435,0
13-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,5.9248359
13-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,64.101151
13-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,104.5484245
13-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,131.900013
13-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,144.6523936
13-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,165.9071965
13-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,163.1407143
13-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,150.5487095
13-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,134.9195883
13-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,103.3305709
13-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,97.8828061
13-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,91.5629979
13-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.0228205
13-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,98.391498
13-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,103.3631473
13-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,98.6420852
13-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,74.758623
13-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,44.2922361
13-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,14.5450343
13-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,110.6825625,0
13-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,93.2141315,0
14-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,85.5361409,0
14-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,84.7843795,0
14-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,102.8116197,0
14-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,4.9475461
14-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,58.8162679
14-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,101.4311202
14-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,123.0166982
14-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,130.065715
14-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,130.6245243
14-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,133.1178667
14-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,130.9778523
14-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,112.1662742
14-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,87.247887
14-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,78.289396
14-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,74.816258
14-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,79.1213454
14-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,84.2558763
14-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,90.2323801
14-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,82.0482035
14-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,59.3825949
14-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,33.1310839
14-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,7.3907709
14-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,104.4705067,0
14-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,81.7823453,0
15-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,69.902008,0
15-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,66.0254247,0
15-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,67.4337245,0
15-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,72.9591714,0
15-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,82.9676226,0
15-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,100.0777138,0
15-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,3.6720574
15-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,33.3115067
15-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,45.6153362
15-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,61.5702208
15-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,58.0795415
15-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,37.6341352
15-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,24.8266254
15-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,19.2886492
15-04-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,22.6590466
15-04-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,32.369299
15-04-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,42.9340537
15-04-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,42.7786896
15-04-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,31.9433008
15-04-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,7.9570979
15-04-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,116.4510788,0
15-04-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,90.8586122,0
15-04-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,63.6323172,0
15-04-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,44.7756336,0
16-04-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,31.514561,0
16-04-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,30.1112729,0
16-04-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,32.3866043,0
16-04-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,34.7295943,0
16-04-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,29.98597935,0
16-04-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,43.4124394,0
16-04-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,76.5099915,0
16-04-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,106.8335436,0
16-04-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,0.577306
16-04-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,22.551294
16-04-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.471735
16-04-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,0.1462961
16-04-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,110.5697983,0
16-04-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,103.5232873,0
