name,bus0,bus1,s_nom,x,r,bus_id0,bus_id1
relation/1820695-220-b,way/24158385-220,way/75865676-220,983.112,7.73323,1.541508,416,700
relation/114252-220,way/24237879-220,way/18629425-220,983.112,4.636243,0.924168,418,357
way/30859575-220,way/24237879-220,DE211-220,983.112,7.52142,1.499286,418,133
relation/11518116-380,way/29713902-380,DE103-380,1698.103,1.041222,0.126978,538,7
relation/11518117-380,way/29713902-380,DE103-380,1698.103,1.041222,0.126978,538,7
relation/902595-380,way/29713902-380,way/946025110-380,1698.103,12.57278,1.533266,538,770
relation/1177425-220,way/946710698-220,way/1091984573-220,491.556,16.999183,3.388541,771,255
relation/1177426-220,way/946710698-220,way/1091984573-220,491.556,16.999183,3.388541,771,255
relation/1188569-400,way/170123812-400,way/39428977-400,1787.476,6.283152,0.766238,354,810
relation/2239286-400,way/170123812-400,way/39428977-400,1787.476,6.283152,0.766238,354,810
relation/1190715-220-a,way/1040551074-220,way/91854336-220,491.556,1.530413,0.305066,241,749
relation/1225767-220-a,way/92024105-220,way/91854336-220,491.556,1.663684,0.331631,751,749
way/24479976-2-220,DE107-220,way/91854336-220,1474.668,0.177362,0.035355,11,749
relation/12006830-380,way/31024391-380,way/1134105414-380,1698.103,1.275306,0.155525,552,271
relation/12198594-380,way/142487746-380,DE20-380,1698.103,6.67321,0.813806,296,119
way/301953423-380,way/142487746-380,way/797009308-380,3396.205,1.630348,0.198823,296,709
relation/12198595-380,DE20-380,way/142487746-380,1698.103,6.66905,0.813299,119,296
way/61910372-380,way/32042992-380,way/142487746-380,3396.205,0.646007,0.078781,564,296
relation/12300319-380,way/149256409-380,way/24757392-380,1698.103,13.939629,1.699955,309,448
relation/5486612-380,way/149256409-380,way/24757392-380,1698.103,13.939629,1.699955,309,448
relation/3732386-380,way/24758329-380,way/24757392-380,1698.103,14.272529,1.740552,451,448
relation/3732387-380,way/24757833-380,way/24757392-380,1698.103,10.676292,1.301987,450,448
relation/3874448-380,way/28613721-380,way/24757392-380,1698.103,19.908669,2.427886,519,448
relation/5805467-380,way/24757393-380,way/24757392-380,1698.103,5.271807,0.642903,449,448
relation/14488153-380,way/149256409-380,way/25746125-380,1698.103,1.985387,0.24212,309,474
relation/3739955-380,way/149256409-380,way/25746125-380,1698.103,1.985387,0.24212,309,474
relation/2952534-380,way/149256409-380,way/1086825107-380,1698.103,12.403244,1.512591,309,250
relation/2952535-380,way/149256409-380,way/1086825107-380,1698.103,12.403244,1.512591,309,250
relation/3732383-380,way/24757392-380,way/1086825107-380,1698.103,13.809584,1.684096,448,250
relation/3805411-380,way/24757392-380,way/1086825107-380,1698.103,13.809584,1.684096,448,250
way/128277649-380,DE134-380,way/1086825107-380,3396.205,6.36405,0.776104,40,250
relation/3533700-380-a,way/149256409-380,way/143882655-380,1698.103,13.840649,1.687884,309,299
relation/7191351-380-a,way/149256409-380,way/143882655-380,1698.103,13.840649,1.687884,309,299
relation/129420-380,way/29309786-380,way/143882655-380,1698.103,31.913764,3.891922,530,299
relation/129422-380,way/948341123-380,way/143882655-380,1698.103,17.859221,2.177954,774,299
relation/12300322-220,way/156673637-220,way/167352587-220,491.556,9.688928,1.931348,335,349
relation/3742238-220,way/156673637-220,way/167352587-220,491.556,9.688928,1.931348,335,349
relation/2247304-220,way/156673637-220,way/943135226-220,491.556,29.672472,5.914778,335,767
relation/2247305-220,way/32843531-220,way/943135226-220,491.556,15.612099,3.112046,576,767
relation/3730414-220,way/173112252-220,way/943135226-220,491.556,9.08465,1.810894,356,767
relation/4815174-220,way/173112252-220,way/943135226-220,491.556,9.08465,1.810894,356,767
relation/12479461-380-b,DE96-380,way/24667346-380,1698.103,1.778044,0.216835,234,444
relation/12479462-380-b,DE96-380,way/24667346-380,1698.103,1.778044,0.216835,234,444
relation/12819660-380,way/29309786-380,way/148446247-380,1698.103,12.468576,1.520558,530,308
relation/3688563-380,way/29309786-380,way/148446247-380,1698.103,12.468576,1.520558,530,308
relation/12819661-380,way/42410916-380,way/148446247-380,1698.103,21.959795,2.678024,624,308
relation/3688562-380,way/42410916-380,way/148446247-380,1698.103,21.959795,2.678024,624,308
relation/270536-380,way/29309786-380,way/948341123-380,1698.103,14.317571,1.746045,530,774
relation/1641757-380,way/42410916-380,way/42372159-380,1698.103,1.032204,0.125878,624,622
relation/3866871-380,way/42410916-380,way/55069713-380,1698.103,7.352175,0.896607,624,670
relation/3866872-380,way/42410916-380,way/499165542-380,1698.103,27.79111,3.38916,624,655
relation/3866873-380,way/55069713-380,way/499165542-380,1698.103,20.584394,2.510292,670,655
relation/12842816-380,way/301158539-380,way/449010725-380,1698.103,3.945902,0.481208,830,644
relation/12842817-380,way/301158539-380,way/449010725-380,1698.103,3.945902,0.481208,830,644
relation/12896838-380,way/499165542-380,way/108797675-380,1698.103,0.670384,0.081754,655,251
relation/12896839-380,way/499165542-380,way/108797675-380,1698.103,0.670384,0.081754,655,251
relation/3866874-380,way/499165542-380,way/108797675-380,1698.103,0.682106,0.083184,655,251
relation/3866875-380-b,way/499165542-380,way/108797675-380,1698.103,0.675435,0.08237,655,251
relation/3694014-380,way/145002769-380,way/108797675-380,1698.103,22.644219,2.76149,302,251
relation/3694018-380,way/31653753-380,way/108797675-380,1698.103,13.319281,1.624303,562,251
relation/13073144-220,DE47-220,way/26472665-220,491.556,6.207535,1.237382,169,489
relation/14236924-380,way/157328339-380,way/1068350839-380,1698.103,17.407322,2.122844,341,243
relation/3885043-380,way/157328339-380,way/157806991-380,1698.103,23.106987,2.817925,341,344
relation/3885044-380,way/157328339-380,way/157806991-380,1698.103,23.106987,2.817925,341,344
relation/2927579-380,way/941805476-380,way/157806991-380,1698.103,11.32197,1.380728,763,344
relation/2927580-380,way/941805476-380,way/157806991-380,1698.103,11.32197,1.380728,763,344
relation/919059-380,way/30164703-380,way/157806991-380,1698.103,5.388473,0.657131,545,344
relation/919060-380,way/30164703-380,way/157806991-380,1698.103,5.388473,0.657131,545,344
relation/142684-220,way/27739871-220,way/33042984-220,491.556,22.52783,4.490597,508,580
way/128975976-220,way/30109913-220,way/33042984-220,983.112,7.262025,1.44758,543,580
relation/3109536-220,way/27739871-220,way/23682013-220,491.556,12.805091,2.55251,508,409
relation/67129-220,way/27739871-220,way/23682013-220,491.556,12.805091,2.55251,508,409
relation/14510605-380,way/289836713-380,way/1089769599-380,1698.103,3.484607,0.424952,525,253
relation/14510606-380,way/289836713-380,way/1089769599-380,1698.103,3.484607,0.424952,525,253
relation/14510647-380-a,way/603661085-380,way/289836713-380,1698.103,5.577064,0.68013,684,525
relation/14510648-380,way/603661085-380,way/289836713-380,1698.103,5.577064,0.68013,684,525
relation/14510907-380,way/1102237380-380,way/275466323-380,1698.103,0.757604,0.092391,262,506
relation/14510979-380,way/58429825-380,way/30164703-380,1698.103,2.344717,0.285941,675,545
relation/14510980-380,way/58429825-380,way/30164703-380,1698.103,2.344717,0.285941,675,545
relation/919119-380,way/941198517-380,way/30164703-380,1698.103,15.283272,1.863814,761,545
relation/919121-380,way/941198517-380,way/30164703-380,1698.103,15.283272,1.863814,761,545
relation/14514288-380,way/143854536-380,way/31653753-380,1698.103,11.520168,1.404898,297,562
relation/3694017-380,way/143854536-380,way/42050342-380,1698.103,13.602147,1.658798,297,619
relation/14514411-220,way/28397771-220,DE52-220,491.556,9.997932,1.992943,517,174
relation/3888202-220-b,way/28397771-220,DE52-220,491.556,9.997932,1.992943,517,174
relation/3873615-220,way/28397771-220,way/23135618-220,491.556,3.33313,0.664411,517,397
relation/8470162-220,way/28397771-220,way/23135618-220,491.556,3.33313,0.664411,517,397
way/24605510-220,way/28397771-220,DE51-220,983.112,4.502384,0.897485,517,173
relation/14543718-220,way/1091984573-220,DE2-220,1474.668,8.652244,1.7247,255,118
way/1205463623-220-a,way/1091984573-220,DE3-220,491.556,23.687899,4.72184,255,148
way/907494428-380,way/851299584-380,way/274603394-380,3396.205,0.176453,0.021519,720,500
relation/14595857-380-c,DE161-380,DE162-380,1698.103,1.200613,0.146416,74,75
relation/1641702-380-a,way/24685992-380,DE162-380,1698.103,2.949488,0.359694,445,75
relation/1641706-380-a,way/24685992-380,DE162-380,1698.103,2.949488,0.359694,445,75
relation/1641702-380-d,DE161-380,way/38661452-380,1698.103,0.516799,0.063024,74,601
way/1120289993-1-380,DE161-380,way/23641079-380,5094.308,0.31017,0.037826,74,408
relation/14595857-380-e,DE162-380,way/169244940-380,1698.103,1.811938,0.220968,75,351
relation/1641706-380-b,DE162-380,way/169244940-380,1698.103,1.811938,0.220968,75,351
way/169236154-380,DE162-380,DE156-380,3396.205,4.600253,0.561006,75,68
relation/14617003-380-a,way/442199284-380,DE119-380,3396.205,1.012586,0.123486,642,24
relation/3707291-380-a,way/442199284-380,DE119-380,3396.205,1.012586,0.123486,642,24
relation/14617003-380-b,DE119-380,way/32843531-380,3396.205,1.479005,0.180366,24,577
relation/3707291-380-b,DE119-380,way/32843531-380,3396.205,1.479005,0.180366,24,577
relation/1605946-220,way/24667346-220,way/83916207-220,491.556,6.700401,1.335628,443,718
relation/1605949-220,way/24667346-220,way/83916207-220,491.556,6.700401,1.335628,443,718
way/284698723-220,way/24667346-220,way/698870101-220,491.556,1.374691,0.274025,443,697
relation/1633120-380,way/24413992-380,DE49-380,1698.103,0.441339,0.053822,427,170
way/151469597-380,way/24413992-380,DE49-380,3396.205,0.19147,0.02335,427,170
way/148474410-380,way/24413992-380,way/42681484-380,3396.205,3.556401,0.433707,427,631
relation/1636863-380,way/24230738-380,way/24604789-380,1698.103,11.217981,1.368046,417,442
relation/1636866-380,way/24230738-380,way/24604789-380,1698.103,11.217981,1.368046,417,442
relation/1636864-380,way/24230738-380,way/957746797-380,1698.103,3.691178,0.450144,417,790
relation/1636865-380,way/24230738-380,way/957746797-380,1698.103,3.691178,0.450144,417,790
relation/4430965-380-b,way/26383042-380,way/957746797-380,1698.103,6.539839,0.797541,485,790
relation/1637163-380,way/167695568-380,way/1280840211-380,1698.103,6.558842,0.799859,804,287
relation/9981859-380,way/167695568-380,way/1280840211-380,1698.103,6.558842,0.799859,804,287
way/31742764-380,way/32042992-380,way/1280840211-380,3396.205,1.599534,0.195065,564,287
relation/1641463-380-a,way/85523877-380,DE205-380,1698.103,0.367125,0.044771,722,127
relation/1641474-380-a,way/85523877-380,DE205-380,1698.103,0.367125,0.044771,722,127
way/108388744-380,way/41389594-380,DE205-380,3396.205,1.861326,0.226991,615,127
relation/1641463-380-b,DE205-380,DE202-380,1698.103,1.103748,0.134603,127,123
relation/1641474-380-b,DE205-380,DE202-380,1698.103,1.103748,0.134603,127,123
relation/1641463-380-c,DE202-380,way/1093896544-380,1698.103,4.830579,0.589095,123,257
relation/1641474-380-c,DE202-380,way/1093896544-380,1698.103,4.830579,0.589095,123,257
way/1104699062-380,DE200-380,way/1093896544-380,3396.205,0.301161,0.036727,120,257
relation/1641463-380-e,way/1093896544-380,way/88945213-380,1698.103,5.199257,0.634056,257,739
relation/1641474-380-e,way/1093896544-380,way/88945213-380,1698.103,5.199257,0.634056,257,739
relation/1641722-220,way/23641079-220,DE160-220,983.112,0.487305,0.097137,407,73
relation/1641756-380,way/42372159-380,way/23284340-380,1698.103,5.00089,0.609865,622,402
relation/1659072-380,way/121199242-380,way/425100082-380,1698.103,1.452199,0.177098,279,629
relation/1735138-220-a,way/145680894-220,DE175-220,491.556,11.549569,2.30224,303,90
relation/1735138-220-c,DE175-220,way/89215122-220,491.556,6.361292,1.268032,90,744
way/131956209-1-220,DE177-220,way/89215122-220,983.112,0.54448,0.108534,92,744
relation/2140374-220,way/559702819-220,way/672738029-220,491.556,0.856607,0.170752,671,692
relation/3730420-380,way/943135226-380,way/942771541-380,1698.103,21.022319,2.563697,768,766
relation/3730421-380,way/109917397-380,way/942771541-380,1698.103,11.75526,1.433568,260,766
relation/3730422-380,way/943135226-380,way/109917397-380,1698.103,9.273917,1.130966,768,260
way/1311473763-380,way/943135226-380,DE142-380,3396.205,0.813895,0.099255,768,52
way/157331464-380,way/943135226-380,CZ2-380,3396.205,6.357773,0.775338,768,797
way/58870477-380,way/943135226-380,DE149-380,3396.205,3.220514,0.392746,768,60
relation/2247333-380,way/1086825107-380,way/943135226-380,1698.103,25.479059,3.107202,250,768
relation/2247334-380,way/156673637-380,way/943135226-380,1698.103,15.2071,1.854524,336,768
relation/2247335-380,way/1086825107-380,way/156673637-380,1698.103,11.177101,1.363061,250,336
way/345674979-1-380,way/1245826064-380,DE152-380,1698.103,0.376791,0.04595,284,64
way/345675089-380,DE146-380,DE152-380,3396.205,2.272975,0.277192,56,64
relation/3861966-220,way/32725957-220,way/32725958-220,491.556,0.775382,0.154561,573,574
relation/2910798-380,way/1089911133-380,way/30040568-380,1698.103,21.461301,2.617232,254,542
relation/2910799-380,way/1089911133-380,way/234171369-380,1698.103,27.322762,3.332044,254,405
relation/3730416-380,way/941805476-380,way/59026005-380,1698.103,13.9371,1.699646,763,676
relation/3738981-380,way/941805476-380,way/59026005-380,1698.103,13.9371,1.699646,763,676
relation/2927597-380,way/157806991-380,DE99-380,1698.103,1.469626,0.179223,344,237
relation/2927598-380,way/157806991-380,DE99-380,1698.103,1.469626,0.179223,344,237
relation/2927599-380-a,way/157806991-380,DE99-380,1698.103,1.581246,0.192835,344,237
relation/2927600-380-a,way/157806991-380,DE99-380,1698.103,1.581246,0.192835,344,237
relation/3028644-220,way/24415232-220,DE71-220,491.556,0.673433,0.134239,429,201
relation/3098194-220,way/24262656-220,way/24272541-220,491.556,3.233962,0.644644,420,425
relation/3098195-220,way/24262656-220,way/24272541-220,491.556,3.233962,0.644644,420,425
way/231006638-220,way/24262656-220,way/30017786-220,983.112,1.015147,0.202355,420,539
relation/3109630-380,way/27739871-380,way/24413992-380,1698.103,17.867934,2.179016,509,427
relation/67131-380,way/27739871-380,way/24413992-380,1698.103,17.867934,2.179016,509,427
relation/3697399-380-b,DE185-380,DE184-380,3396.205,0.128493,0.01567,102,101
way/43688806-380,DE185-380,DE184-380,1698.103,0.257857,0.031446,102,101
relation/3707293-380,way/143882655-380,way/442199284-380,1698.103,25.675522,3.131161,299,642
relation/5507286-380,way/143882655-380,way/442199284-380,1698.103,25.675522,3.131161,299,642
way/157807786-380,way/714098678-380,way/442199284-380,3396.205,0.429001,0.052317,699,642
way/39676389-380,way/143882655-380,DE134-380,3396.205,3.18076,0.387898,299,40
relation/3710278-380-b,way/76246159-380,way/18629425-380,3396.205,6.18295,0.754018,701,358
relation/3717718-400,way/32196554-400,way/87653464-400,1787.476,7.736392,0.943462,809,728
relation/3717719-220,way/81638061-220,way/87653464-220,491.556,5.510181,1.098375,820,726
relation/3730417-380,way/59026005-380,way/111615226-380,1698.103,3.684047,0.449274,676,801
relation/3730418-380,way/59026005-380,way/111615226-380,1698.103,3.700453,0.451275,676,801
relation/3732172-380-b,way/24705761-380,way/137602559-380,3396.205,12.345066,1.505496,447,295
relation/3874451-380,way/24705761-380,way/24757393-380,1698.103,19.919356,2.42919,447,449
relation/3874452-380,way/24705761-380,way/28613721-380,1698.103,6.652241,0.811249,447,519
relation/3732388-380-b,way/24757392-380,DE158-380,1698.103,9.136268,1.114179,448,70
relation/3732384-380,way/108797675-380,way/24758329-380,1698.103,8.750569,1.067143,251,451
relation/3732385-380,way/108797675-380,way/24757833-380,1698.103,12.23421,1.491977,251,450
relation/3874449-380,way/108797675-380,way/24705761-380,1698.103,21.642381,2.639315,251,447
relation/3874450-380,way/108797675-380,way/24705761-380,1698.103,21.642381,2.639315,251,447
relation/3738982-380,way/942771541-380,way/941805476-380,1698.103,8.994537,1.096895,766,763
relation/7854464-380,way/942771541-380,way/941805476-380,1698.103,8.994537,1.096895,766,763
relation/3742237-220,way/943135226-220,way/1081302145-220,491.556,5.369686,1.070369,767,248
relation/4713421-220,way/943135226-220,way/1081302145-220,491.556,5.369686,1.070369,767,248
relation/3742239-220,way/143882655-220,way/157164284-220,491.556,19.910367,3.968844,298,340
relation/3742240-220,way/143882655-220,way/157164284-220,491.556,19.910367,3.968844,298,340
relation/3749524-380,way/30303506-380,way/30954714-380,3396.205,0.805644,0.098249,546,550
relation/3749525-380,way/30954714-380,way/22973070-380,5094.308,0.449871,0.054862,550,390
relation/3749527-380-a,way/30132758-380,way/43163132-380,3396.205,0.925731,0.112894,544,639
relation/3749845-220,way/77694901-220,way/24759324-220,983.112,6.874137,1.37026,703,452
relation/3749846-220,way/954971276-220,way/24759324-220,983.112,11.039292,2.200523,786,452
relation/3749848-220,way/24768051-220,way/24759324-220,491.556,7.318884,1.458914,454,452
way/204814208-220,way/77694901-220,DE201-220,983.112,8.989455,1.791918,703,121
way/115569716-220,way/91080806-220,DE201-220,983.112,3.625122,0.722616,747,121
relation/3749850-220-a,way/133342285-220,way/24158385-220,491.556,9.815547,1.956587,293,416
relation/5247406-220-a,way/18629425-220,way/24158385-220,491.556,11.900369,2.372167,357,416
relation/69488-220-a,way/18629425-220,way/24158385-220,491.556,11.900369,2.372167,357,416
relation/3749851-220,way/137602559-220,way/133342285-220,491.556,12.031473,2.3983,294,293
relation/3749855-380,way/26245195-380,way/77697810-380,5094.308,5.029556,0.61336,482,704
relation/3756990-380,way/81641090-380,way/82773910-380,3396.205,4.818395,0.587609,821,714
relation/3756991-220,way/129378915-220,way/82773910-220,491.556,6.15393,1.226697,802,713
relation/3861963-220,way/28956649-220,way/29417741-220,491.556,10.732516,2.139372,523,534
relation/3861964-220,way/111973179-220,way/42861703-220,491.556,1.073324,0.213952,266,636
relation/3862869-380,way/24604789-380,way/202164315-380,1698.103,1.31855,0.160799,442,362
relation/3862874-220-b,way/23816140-220,way/274621059-220,491.556,7.974863,1.589674,411,501
relation/3952096-220,way/33042984-220,way/274621059-220,491.556,4.386795,0.874444,580,501
relation/3866868-220,way/499165542-220,DE163-220,491.556,1.910775,0.380885,654,76
relation/3866869-220,way/499165542-220,way/24705761-220,491.556,27.313923,5.444636,654,446
relation/3883856-380,way/24258096-380,way/26474759-380,1698.103,6.433727,0.784601,419,491
relation/5207092-380,way/24258096-380,way/26474759-380,1698.103,6.433727,0.784601,419,491
relation/3883857-380,DE44-380,way/26474759-380,1698.103,1.333286,0.162596,166,491
way/186397898-380,way/525964629-380,DE6-380,6792.41,0.327216,0.039904,664,182
