name,bus0,bus1,s_nom,bus_id0,bus_id1
merged_way/338361032-380+2,way/25306938-380,way/22720647-380,3396.205,372,470
merged_way/449010724-380+2,way/35176751-380,way/22720647-380,3396.205,372,587
merged_way/364135875-380+4,way/22761692-380,way/22761839-380,1698.103,374,376
relation/1084001-220-b,way/22761839-220,way/27871140-220,983.112,375,510
merged_way/24833555-380+5,way/24839976-380,way/22761839-380,3396.205,376,459
merged_way/36784592-1-380+2,way/22761839-380,way/33816726-380,3396.205,376,585
overlap_bus_correction61,way/22765517-220,way/22765517-380,2000,377,378
merged_way/22766290-2-220+3,way/23084554-220,way/22765517-220,491.556,377,395
Planned_HVDC_NordSued10_merged_way/22766290-1-380+3,way/22765517-380,way/23084554-380,3698.103,378,396
overlap_bus_correction62_overlap_bus_correction99,way/22766160-220,way/22766160-380,3000,379,380
relation/1084027-220_relation/1084046-220,way/22766160-220,way/22767509-220,983.112,379,381
merged_way/160485212-2-220+15,way/22766160-220,way/395847307-220,491.556,379,604
Planned_HVDC_NordSued7_merged_way/42436308-1-380+5,way/42423415-380,way/22766160-380,3698.103,380,625
merged_way/31311091-2-220+8,way/22796434-220,way/22767509-220,983.112,381,383
merged_way/31911224-220+5,way/29374542-220,way/22796434-220,983.112,383,533
merged_way/283935356-220+1,way/22944791-220,way/23022100-220,1966.224,384,391
relation/12479137-380,way/32472806-380,way/22964137-380,1698.103,387,571
relation/12479136-380-b,way/35763480-380,way/22964137-380,1698.103,387,589
merged_way/40801071-220+1,way/22973070-220,way/22973052-220,983.112,388,389
Planned_AC_380Thyrow_Berlin/Suedost_merged_way/23598077-220+3,way/29331499-220,way/22973052-220,2983.112,388,531
overlap_bus_correction13,way/22973070-220,way/22973070-380,2000,389,390
relation/3749525-380,way/30954714-380,way/22973070-380,5094.308,390,550
relation/252583-380_relation/252584-380,way/22973070-380,way/942448206-380,3396.206,390,765
merged_way/219919304-220+2,way/29077623-220,way/23022100-220,983.112,391,526
way/25091638-380,way/23022100-380,way/29077623-380,6792.41,392,527
overlap_bus_correction63,way/23084554-220,way/23084554-380,2000,395,396
merged_relation/14592735-380-c+1,way/24839976-380,way/23084554-380,1698.103,396,459
relation/3873615-220_relation/8470162-220,way/28397771-220,way/23135618-220,983.112,397,517
relation/10492657-220-b_relation/3739951-220-b,way/23161029-220,way/32843531-220,983.112,399,576
way/161242257-220,way/49577401-220,way/23192640-220,983.112,400,652
relation/1641756-380,way/42372159-380,way/23284340-380,1698.103,402,622
relation/1641761-380-c,way/23284340-380,way/42410916-380,1698.103,402,624
overlap_bus_correction64,way/23380800-220,way/23380800-380,2000,403,404
merged_relation/1208415-380-c+1,way/23380800-380,way/24478889-380,1698.103,404,435
merged_way/24532884-1-380+6,way/23380800-380,way/24479984-380,1698.103,404,439
relation/3109536-220_relation/67129-220,way/27739871-220,way/23682013-220,983.112,409,508
Planned_HVDC _525Sottrum_Hanover,way/955268863-380,way/23682013-220,2000,409,788
way/26436072-1-220,way/26455019-220,way/23744346-220,983.112,410,488
way/1031520139-220,way/23744346-220,way/31024391-220,983.112,410,551
relation/3862874-220-b,way/23816140-220,way/274621059-220,491.556,411,501
merged_way/147964967-1-220+1,way/23881272-220,way/42410916-220,1474.668,412,623
way/196655217-1-220,way/4826893-220,way/23881272-220,1474.668,412,650
merged_way/29252732-380+2,way/24272339-380,way/23899043-380,3396.205,413,424
relation/14650713-380-a_relation/3885011-380-a,way/24042358-380,way/42410916-380,3396.206,415,624
relation/112810-220-b,way/24158385-220,way/26245195-220,983.112,416,481
relation/1820695-220-b,way/24158385-220,way/75865676-220,983.112,416,700
relation/1636863-380_relation/1636866-380,way/24230738-380,way/24604789-380,3396.206,417,442
relation/1636864-380_relation/1636865-380,way/24230738-380,way/957746797-380,3396.206,417,790
relation/3528700-380_relation/71281-380,way/24262656-380,way/24258096-380,3396.206,419,421
relation/3883856-380_relation/5207092-380,way/24258096-380,way/26474759-380,3396.206,419,491
overlap_bus_correction31,way/24262656-220,way/24262656-380,2000,420,421
relation/3098194-220_relation/3098195-220,way/24262656-220,way/24272541-220,983.112,420,425
way/231006638-220,way/24262656-220,way/30017786-220,983.112,420,539
relation/3533527-380-b,way/24272339-380,way/24262656-380,1698.103,421,424
relation/3534540-380_relation/3534541-380,way/24262656-380,way/28343121-380,3396.206,421,516
merged_way/574577691-380+2,way/24262656-380,way/953757608-380,3396.205,421,783
merged_way/37826246-1-220+5,way/24267175-220,way/27919734-220,491.556,422,511
Planned_HVDC_RheinMeinLink5_relation/3109630-380_relation/67131-380,way/27739871-380,way/24413992-380,5396.206,427,509
Planned_HVDC_RheinMeinLink6_way/148474410-380,way/24413992-380,way/42681484-380,5396.205,427,631
relation/11374897-220_relation/3763835-220,way/24858617-220,way/24414688-220,983.112,428,460
relation/1109600-220_relation/1685857-220,way/42507488-220,way/24414688-220,983.112,428,627
Planned_AC_380Osterath_Wesel/Niederrhein,way/24799890-380,way/24462317-220,2000,431,456
relation/1167326-220,way/24462426-220,way/37554416-220,491.556,432,595
overlap_bus_correction65,way/24478889-220,way/24478889-380,2000,434,435
merged_way/155496642-1-220+1_way/425103271-220,way/35818137-220,way/24478889-220,2457.78,434,591
merged_way/46967672-1-220+1,way/24478889-220,way/37554416-220,983.112,434,595
overlap_bus_correction66,way/24479984-220,way/24479984-380,2000,438,439
way/33812397-380,way/871646309-380,way/24493551-380,3396.205,440,725
way/284698723-220,way/24667346-220,way/698870101-220,491.556,443,697
relation/1605946-220_relation/1605949-220,way/24667346-220,way/83916207-220,983.112,443,718
Planned_AC_380Koepchenwerk_Kelsterbach_0,way/698870101-220,way/24667346-380,2000,444,697
overlap_bus_correction36,way/24705761-220,way/24705761-380,2000,446,447
relation/7054743-220-b,way/24705761-220,way/24768051-220,983.112,446,454
relation/3866869-220,way/499165542-220,way/24705761-220,491.556,446,654
relation/3943780-220-c,way/24705761-220,way/954971276-220,983.112,446,786
relation/3874451-380,way/24705761-380,way/24757393-380,1698.103,447,449
relation/3874452-380,way/24705761-380,way/28613721-380,1698.103,447,519
Planned_AC_380_8,way/954971276-220,way/24705761-380,2000,447,786
relation/5805467-380,way/24757393-380,way/24757392-380,1698.103,448,449
relation/3732387-380,way/24757833-380,way/24757392-380,1698.103,448,450
relation/3732386-380,way/24758329-380,way/24757392-380,1698.103,448,451
relation/3874448-380,way/28613721-380,way/24757392-380,1698.103,448,519
relation/3749848-220,way/24768051-220,way/24759324-220,491.556,452,454
Planned_AC_380_6_relation/3749845-220,way/77694901-220,way/24759324-220,2983.112,452,703
Planned_AC_380_7_relation/3749846-220,way/24759324-220,way/954971276-220,2983.112,452,786
overlap_bus_correction67,way/24799890-220,way/24799890-380,2000,455,456
merged_way/28203625-2-220+4,way/24799890-220,way/27919734-220,983.112,455,511
way/77179292-1-220,way/93278553-220,way/24799890-220,983.112,455,754
merged_way/28203625-1-380+4,way/24799890-380,way/27919734-380,3396.205,456,512
merged_way/842119255-2-220+3,way/27919734-220,way/24839976-220,983.112,458,511
overlap_bus_correction68,way/24839976-380,way/24858617-220,2000,459,460
relation/1102892-380-b,way/24839976-380,way/26927264-380,1698.103,459,496
merged_way/842119255-1-380+3,way/27919734-380,way/24839976-380,3396.205,459,512
overlap_bus_correction69,way/24921206-220,way/24921206-380,2000,461,462
relation/1224880-220_relation/1224881-220,way/37554416-220,way/24921206-220,983.112,461,595
merged_way/81354098-2-220+2,way/24921206-220,way/59925390-220,983.112,461,679
way/81354098-1-380,way/24921206-380,way/59925390-380,3396.205,462,680
overlap_bus_correction33,way/24976300-220,way/24976300-380,2000,463,464
merged_way/82763143-2-220-b+4,way/24976300-220,way/28956649-220,491.556,463,523
relation/3732390-380-b,way/77697810-380,way/24976300-380,3396.205,464,704
merged_way/82763143-1-380-a+1,way/78441561-380,way/24976300-380,1698.103,464,705
overlap_bus_correction2,way/25051880-220,way/25306752-220,2000,467,468
merged_way/478868126-2-220+2,way/25306752-220,way/25786404-220,491.556,468,475
merged_way/240543053-2-220-a+1,way/31367940-220,way/25306752-220,491.556,468,560
relation/1750800-220-b,way/25306752-220,way/83529203-220,491.556,468,824
merged_relation/14592471-380-b+1,way/25306752-380,way/31131325-380,1698.103,469,556
Planned_AC_380Herbertingen_Tiengen_merged_way/240543053-1-380-a+5,way/25306752-380,way/31367940-380,2698.103,469,561
merged_way/189574879-220+2_way/189574881-220,way/25786404-220,way/41334805-220,1474.668,475,612
way/189568397-1-220,way/43688805-220,way/25786404-220,491.556,475,640
merged_way/224460993-1-220+3,way/25786404-220,way/97825259-220,983.112,475,791
merged_relation/3926258-380-b+1,way/43688805-380,way/25786404-380,3396.205,476,641
relation/12900764-380_relation/3873611-380,way/957746797-380,way/25943440-380,3396.206,478,790
overlap_bus_correction0,way/26245195-220,way/26245195-380,2000,481,482
relation/3749853-380-a_relation/3749854-380-a,way/5404079-380,way/26245195-380,3396.206,482,667
relation/3749855-380,way/26245195-380,way/77697810-380,5094.308,482,704
merged_way/26403582-1-380+2,way/26260052-380,way/26403575-380,3396.205,483,486
merged_way/26281485-380+2,way/37721677-380,way/26260052-380,3396.205,483,596
merged_way/61910820-1-380+6,way/59925390-380,way/26291794-380,3396.205,484,680
merged_way/42134967-380+2,way/39229429-380,way/26383042-380,3396.205,485,603
merged_way/741639709-1-380+5,way/42560068-380,way/26383042-380,3396.205,485,630
relation/4430965-380-b,way/26383042-380,way/957746797-380,1698.103,485,790
way/108388740-380,way/26404600-380,way/41389594-380,3396.205,487,615
merged_way/27335805-1-220+1,way/26455019-220,way/29420322-220,983.112,488,535
overlap_bus_correction5,way/26472665-220,way/26472665-380,2000,489,490
merged_way/30132577-2-220+3,way/26472665-220,way/27149550-220,491.556,489,498
Planned_AC_380_27_relation/14435819-380_relation/3883858-380,way/26472665-380,way/26474759-380,5396.206,490,491
relation/904160-380,way/26472665-380,way/29713902-380,1698.103,490,538
relation/904158-380,way/32690742-380,way/26472665-380,1698.103,490,572
Planned_AC_380Wolmirstedt_Perleberg_merged_way/971780154-2-380-b+2_relation/1173397-380_relation/2188188-380,way/26472665-380,way/33169401-380,7094.309,490,582
relation/2928164-380_relation/2928167-380,way/26472665-380,way/943939310-380,3396.206,490,769
relation/1084358-380,way/870598507-380,way/26593935-380,5094.308,492,724
Planned_HVDC_RheinMeinLink0,way/829116805-220,way/266684854-380,2000,493,716
merged_way/24493930-380+2,way/266684854-380,way/829116805-380,3396.205,493,717
merged_way/87623154-380+2,way/26814283-380,way/42736239-380,3396.205,495,632
relation/3889744-220-b,way/27646106-220,way/27124619-220,491.556,497,507
relation/945143-220-b,way/35176751-220,way/27124619-220,491.556,497,586
overlap_bus_correction_69_2,way/27149550-220,way/27149550-380,2000,498,499
merged_way/208256287-2-220+2,way/29331499-220,way/27149550-220,491.556,498,531
relation/240489-220_relation/240490-220,way/40621568-220,way/27149550-220,983.112,498,608
merged_way/208256287-1-380+2,way/29331499-380,way/27149550-380,1698.103,499,532
way/907494428-380,way/851299584-380,way/274603394-380,3396.205,500,720
relation/3952096-220,way/33042984-220,way/274621059-220,491.556,501,580
merged_way/37231119-1-220+2,way/274621059-220,way/787265962-220,491.556,501,706
merged_way/290703850-380+3,way/42681484-380,way/274630377-380,3396.205,503,631
merged_way/156960648-1-380+3,way/274630377-380,way/456386244-380,3396.205,503,645
overlap_bus_correction70,way/275466323,way/275466323-380,2000,505,506
relation/3889743-220-b,way/35176751-220,way/27646106-220,491.556,507,586
overlap_bus_correction71,way/27739871-220,way/27739871-380,2000,508,509
way/118351425-220,way/28812249-220,way/27739871-220,983.112,508,521
relation/142684-220,way/27739871-220,way/33042984-220,491.556,508,580
Planned_AC_380_26,way/28812249-220,way/27739871-380,2000,509,521
way/231735880-380,way/955268863-380,way/27739871-380,3396.205,509,788
relation/1084032-220-b,way/27871140-220,way/29374542-220,983.112,510,533
relation/17189379-220,way/27919734-220,way/31762305-220,491.556,511,563
relation/17189385-220,way/27919734-220,way/49577401-220,491.556,511,652
way/51497698-1-380,way/27919734-380,way/49577401-380,3396.205,512,653
way/243380065-220,way/28227099-220,way/97857512-220,983.112,514,793
relation/114789-380_relation/3534542-380,way/28327356-380,way/28343121-380,3396.206,515,516
relation/3888200-220-a,way/957746797-220,way/28397771-220,491.556,517,789
merged_way/284969513-220+4,way/28452784-220,way/66038431-220,983.112,518,690
relation/11223312-380,way/398680313-380,way/28729619-380,1698.103,520,607
relation/902597-380,way/28729619-380,way/940922557-380,1698.103,520,760
way/231735886-220,way/955268863-220,way/28812249-220,983.112,521,787
Planned_AC_380_25,way/955268863-380,way/28812249-220,2000,521,788
overlap_bus_correction34,way/28956649-220,way/28956649-380,2000,523,524
merged_way/48906232-2-220+3,way/29084374-220,way/28956649-220,491.556,523,528
relation/3861963-220,way/28956649-220,way/29417741-220,491.556,523,534
relation/3749847-220,way/954971276-220,way/28956649-220,491.556,523,786
Planned_HVDC_SuedOstLink12_merged_way/48906232-1-380+4,way/29084374-380,way/28956649-380,3698.103,524,529
Planned_HVDC_SuedOstLink13,way/28956649-380,way/29417741-220,2000,524,534
merged_way/82763143-1-380-b+1,way/28956649-380,way/78441561-380,1698.103,524,705
relation/14510647-380-a_relation/14510648-380,way/603661085-380,way/289836713-380,3396.206,525,684
merged_way/60725324-2-220+5,way/29077623-220,way/979801144-220,491.556,526,794
overlap_bus_correction35,way/29084374-220,way/29084374-380,2000,528,529
Planned_HVDC_SuedOstLink11_relation/3732389-380,way/93341407-380,way/29084374-380,3698.103,529,756
relation/395087-380,way/29084374-380,way/28099187-380,1698.103,529,806
relation/965662-380,way/29084374-380,way/28477054-380,1698.103,529,807
relation/12544904-380-a_relation/12825581-380,way/29309786-380,way/456386244-380,3396.206,530,645
relation/270536-380,way/29309786-380,way/948341123-380,1698.103,530,774
overlap_bus_correction9,way/29331499-220,way/29331499-380,2000,531,532
merged_way/156684001-380+3,way/940922557-380,way/29331499-380,3396.205,532,760
Planned_HVDC_SuedOstLink14,way/29417741-220,way/77697810-380,2000,534,704
Planned_HVDC_NordSued_parellel_10,way/829116805-380,way/29420322-220,2000,535,717
overlap_bus_correction72,way/29472852-220,way/29472852-380,2000,536,537
relation/904159-380,way/32690742-380,way/29713902-380,1698.103,538,572
relation/907513-380,way/29713902-380,way/398680313-380,1698.103,538,607
Planned_HVDC_SuedOstLink2,way/943939310-380,way/29713902-380,2000,538,769
relation/902595-380,way/29713902-380,way/946025110-380,1698.103,538,770
overlap_bus_correction20,way/30039908-220,way/30039908-380,2000,540,541
way/128975976-220,way/30109913-220,way/33042984-220,983.112,543,580
relation/3749527-380-a,way/30132758-380,way/43163132-380,3396.205,544,639
relation/14510979-380_relation/14510980-380,way/58429825-380,way/30164703-380,3396.206,545,675
relation/919119-380_relation/919121-380,way/941198517-380,way/30164703-380,3396.206,545,761
relation/3749524-380,way/30303506-380,way/30954714-380,3396.205,546,550
way/59524693-380,way/46615737-380,way/30303506-380,1698.103,546,648
relation/3710279-380,way/30613895-380,way/53378027-380,1698.103,548,666
relation/3710281-380-a,way/30613895-380,way/76246159-380,1698.103,548,701
merged_way/49868531-380+3,way/30613895-380,way/77038371-380,1698.103,548,702
way/31669067-380,way/883768276-380,way/31024391-380,3396.205,552,733
merged_way/54902235-380+1,way/38325076-380,way/31105067-380,3396.205,553,599
way/31105066-380,way/41389594-380,way/31105067-380,3396.205,553,615
merged_way/31363228-2-220+4,way/41389594-220,way/31131320-220,491.556,554,614
merged_relation/3883863-380-a+1,way/31131325-380,way/31131320-380,1698.103,555,556
Planned_AC_380Dellmensingen_Obermoorweiler_merged_way/31363228-1-380+1,way/41389594-380,way/31131320-380,2698.103,555,615
way/48616848-380,way/101997887-380,way/31131320-380,3396.205,555,799
Planned_HVDC_NordSued_parellel_2_way/290288900-380,way/311444692-380,way/311444691-380,8792.41,557,558
Planned_HVDC_NordSued_parellel_3_way/844126090-380,way/311444691-380,way/799361667-380,5396.205,557,710
relation/1641471-220-b,way/31367940-220,way/31367936-220,491.556,559,560
relation/3756855-220-a,way/87653464-220,way/31367940-220,983.112,560,726
merged_way/27854188-2-220+1,way/50319857-220,way/31367940-220,983.112,560,812
merged_way/195538144-2-220+4,way/98648381-220,way/31367940-220,491.556,560,827
merged_relation/3916226-380-c+3,way/50319857-380,way/31367940-380,1698.103,561,813
merged_way/195538144-1-380+6,way/31367940-380,way/98648381-380,1698.103,561,828
Planned_HVDC _525Bergheinfeld_Grossgartach,way/499165542-380,way/31653753-380,2000,562,655
relation/17189380-220_relation/1897790-220_relation/1897791-220,way/31762305-220,way/49577401-220,1474.668,563,652
Planned_HVDC_NordSued26,way/32042992-380,way/672738029-220,2000,564,692
Planned_AC_380Bentwisch_Gnewitz,way/32063539-380,way/32063539-380,2000,565,565
overlap_bus_correction24,way/940919943,way/32063539-380,2000,565,759
overlap_bus_correction73,way/32076853-220,way/32076853-380,2000,566,567
relation/14567632-380_relation/289000-380,way/829116805-380,way/32076853-380,3396.206,567,717
Planned_AC_380Kuppenheim_Buehl,way/32151621-220,way/39011884-220,2000,569,602
relation/2238161-220,way/32318130-220,way/946710698-220,491.556,570,771
relation/1082817-380-b,way/35763480-380,way/32472806-380,1698.103,571,589
relation/3861966-220,way/32725957-220,way/32725958-220,491.556,573,574
relation/272729-220-b,way/32725957-220,way/32966636-220,491.556,573,579
overlap_bus_correction3,way/32843531-220,way/32843531-380,2000,576,577
relation/2247305-220,way/32843531-220,way/943135226-220,491.556,576,767
merged_way/997957650-380+8,way/951773852-380,way/32904794-380,3396.205,578,776
overlap_bus_correction6,way/33169401-220,way/33169401-380,2000,581,582
merged_way/37982818-220+2,way/33411203-220,way/37764852-220,983.112,583,597
Planned_HVDC_Nordcenter_parellel_1,way/33411203-380,way/50643382-220,2000,584,656
relation/962121-380,way/61918154-380,way/33411203-380,1698.103,584,686
merged_way/92165135-1-380+2,way/33816726-380,way/92165128-380,3396.205,585,752
overlap_bus_correction102,way/35176751-220,way/35176751-380,1000,586,587
merged_way/177838535-380+1,way/449010725-380,way/35176751-380,3396.205,587,644
relation/3885012-380-a,way/525964629-380,way/35176751-380,3396.205,587,664
merged_way/907539359-380+4,way/35176751-380,way/907539360-380,3396.205,587,746
overlap_bus_correction74,way/35763480-220,way/35763480-380,2000,588,589
way/66038425-220,way/66038431-220,way/35763480-220,1474.668,588,690
relation/1578736-220-a,way/35818137-220,way/35818134-220,983.112,590,591
merged_way/342455286-1-380+3,way/37721677-380,way/48428875-380,3396.205,596,651
Planned_AC_380Luestringen_Wehrendorf,way/37764852-220,way/37764852-380,2000,597,598
way/74075920-380,way/42050342-380,way/38325076-380,3396.205,599,619
Planned_AC_380Buehl_Weier,way/39011884-220,way/933248930-220,2000,602,755
overlap_bus_correction103_overlap_bus_correction75,way/395847307-220,way/395847307-380,3000,604,605
merged_relation/1735055-220-a+2,way/66764943-220,way/395847307-220,491.556,604,691
relation/14597254-380_relation/3302864-380,way/398680313-380,way/940922557-380,3396.206,607,760
relation/2928165-380,way/943939310-380,way/398680313-380,1698.103,607,769
relation/11223311-380,way/946025110-380,way/398680313-380,1698.103,607,770
Planned_HVDC_NordSued27,way/48057110-380,way/409305507-220,2000,609,649
Planned_HVDC_RheinMeinLink7,way/42681484-380,way/41232144-380,2000,611,631
merged_way/189574885-1-380+3,way/41334805-380,way/97825259-380,1698.103,613,792
way/550112563-380,way/414169327-380,way/942448206-380,3396.205,616,765
overlap_bus_correction27,way/42050342-220,way/42050342-380,2000,618,619
overlap_bus_correction76,way/42097854-220,way/42097854-380,2000,620,621
merged_relation/1636708-380-b+1,way/42097854-380,way/54359256-380,1698.103,621,669
relation/1641757-380,way/42410916-380,way/42372159-380,1698.103,622,624
overlap_bus_correction95,way/42410916-220,way/42410916-380,2000,623,624
relation/3866872-380,way/42410916-380,way/499165542-380,1698.103,624,655
relation/3866871-380,way/42410916-380,way/55069713-380,1698.103,624,670
relation/1082809-380,way/42488850-380,way/42797575-380,1698.103,626,633
relation/1082816-380,way/42488850-380,way/42799487-380,1698.103,626,634
overlap_bus_correction77,way/42507488-220,way/42507488-380,2000,627,628
merged_way/249097291-1-220+5,way/42861703-220,way/42507488-220,491.556,627,636
relation/1906209-380,way/42799487-380,way/42797575-380,1698.103,633,634
overlap_bus_correction78,way/42861703-220,way/42861703-380,2000,636,637
merged_way/178708511-220+1,way/42872354-220,way/829116805-220,491.556,638,716
overlap_bus_correction97,way/42872354-220,way/829116805-380,1000,638,717
way/157807786-380,way/714098678-380,way/442199284-380,3396.205,642,699
relation/12842819-380_relation/12842820-380,way/449010725-380,way/907539360-380,3396.206,644,746
way/907517163-380,way/449010725-380,DK16-380,3396.205,644,798
relation/12842816-380_relation/12842817-380,way/301158539-380,way/449010725-380,3396.206,644,830
relation/12544904-380-b,way/456386244-380,way/952004951-380,1698.103,645,778
overlap_bus_correction28,way/499165542-220,way/499165542-380,2000,654,655
relation/3866873-380,way/55069713-380,way/499165542-380,1698.103,655,670
Planned_HVDC _525Göttingen_Bergheinfeld,way/952004951-380,way/499165542-380,2000,655,778
Planned_HVDC_Nordcenter_parellel_2,way/50643382-220,way/559702819-380,2000,656,672
way/515358079-380,way/515358077-380,way/947118608-380,3396.205,658,773
overlap_bus_correction26,way/517421342-220,way/517421342-380,2000,659,660
merged_way/1093664414-380+7,way/517421342-380,way/59707532-380,3396.205,660,678
way/786985537-380,way/947118608-380,way/518455594-380,3396.205,661,773
overlap_bus_correction79,way/525964617,way/525964629-380,2000,663,664
Planned_HVDC _525Dollern-Wilster_Brokdorf-Wilster,way/525964617,way/87722999-220,2000,663,729
relation/3710286-380-b,way/76246159-380,way/53378027-380,1698.103,666,701
merged_way/296529805-1-380+4,way/82773910-380,way/54359256-380,3396.205,669,714
overlap_bus_correction80,way/559702819-220,way/559702819-380,2000,671,672
relation/2140374-220,way/559702819-220,way/672738029-220,491.556,671,692
overlap_bus_correction12,way/57727004-220,way/57727004-380,2000,673,674
merged_way/27196813-2-220+6,way/57727004-220,way/85523877-220,491.556,673,721
merged_way/30970013-2-220+3,way/57727004-220,way/727225348-220,491.556,673,817
merged_way/57727003-1-380+2,way/57727004-380,way/683227471-380,1698.103,674,693
way/279079565-380,way/57727004-380,way/77038371-380,1698.103,674,702
merged_way/30970013-1-380+3,way/57727004-380,way/727225348-380,1698.103,674,818
relation/3730416-380_relation/3738981-380,way/941805476-380,way/59026005-380,3396.206,676,763
relation/3730417-380_relation/3730418-380,way/59026005-380,way/111615226-380,3396.206,676,801
overlap_bus_correction8,way/59707532-220,way/59707532-380,2000,677,678
overlap_bus_correction81,way/59925390-220,way/59925390-380,2000,679,680
Planned_AC_380_18,way/60032354-220,way/603661085-380,2000,681,684
overlap_bus_correction82,way/600395952-220,way/600395952-380,2000,682,683
overlap_bus_correction83,way/61918154-220,way/61918154-380,2000,685,686
merged_way/60261709-3-220+6,way/61918154-220,way/979801144-220,491.556,685,794
Planned_AC_380_11_merged_way/781632468-380+1,way/61918154-380,way/796306640-380,5396.205,686,708
merged_way/60261709-380+1,way/61918154-380,way/952346322-380,3396.205,686,779
merged_way/216987765-1-380+7,way/63114179-380,way/68549340-380,1698.103,689,696
merged_way/27196813-1-380+4,way/683227471-380,way/85523877-380,1698.103,693,722
merged_way/26971631-220+1,AT11-220,way/68532663-220,983.112,694,796
overlap_bus_correction84,way/68549340-220,way/68549340-380,2000,695,696
relation/14648167-380_relation/1641773-380,way/88945213-380,way/76246159-380,3396.206,701,739
Planned_AC_380_12,way/796306640-380,way/952346322-380,2000,708,779
Planned_HVDC_NordSued_parellel_4_way/844126084-380_way/844126085-380_way/844126088-380_way/844126089-380,way/799361667-380,way/844075808-380,8792.412,710,719
merged_way/574577676-380+8,way/953757606-380,way/810315511-380,3396.205,711,781
overlap_bus_correction85,way/82773910-220,way/82773910-380,2000,713,714
relation/3756991-220,way/129378915-220,way/82773910-220,491.556,713,802
overlap_bus_correction86,way/82773910-380,way/82773910-400,2000,714,715
relation/3756990-380,way/81641090-380,way/82773910-380,3396.205,714,821
relation/6170191-400,way/81641090-400,way/82773910-400,1787.476,715,822
overlap_bus_correction87,way/870598507,way/870598507-380,2000,723,724
DE-BE,way/870598507-380,Belgium,1000,724,834
way/1002012656-380,way/951273401-380,way/871646309-380,3396.205,725,775
Planned_AC_380Eichstetten_Vogelgruen,way/87653464-400,way/87653464-220,2000,726,728
merged_way/144232574-220+2,way/87653464-220,way/933248930-220,983.112,726,755
relation/3717719-220,way/81638061-220,way/87653464-220,491.556,726,820
merged_way/169536831-380+1,way/87653464-380,way/88916034-380,5094.308,727,738
Planned_AC_380Weier_Eichstetten,way/933248930-220,way/87653464-400,2000,728,755
relation/3717718-400,way/32196554-400,way/87653464-400,1787.476,728,809
overlap_bus_correction88,way/87722999-220,way/87722999-380,2000,729,730
Planned_HVDC _525Brokdorf_Sottrum,way/87722999-380,way/955268863-380,2000,730,788
way/31669070-380_way/883768282-380,way/883768277-380,way/883768276-380,3396.206,733,734
way/49616633-380,way/883928229-380,way/883768277-380,3396.205,734,736
way/318009993-380_way/883928221-380,way/883928229-380,way/883928228-380,3396.206,735,736
merged_relation/14650683-220-a+2_merged_way/50306784-2-220+1,way/88916034-220,way/50319857-220,1474.668,737,812
relation/3916522-380-a,way/397960460-380,way/88916034-380,1698.103,738,811
merged_way/50306784-1-380+1,way/88916034-380,way/50319857-380,3396.205,738,813
relation/5603845-380_relation/5603846-380,way/88901626-380,way/88916034-380,3396.206,738,825
relation/3756858-220-b,way/89176956-220,way/89176939-220,983.112,742,743
way/89176927-220,way/89176939-220,way/63089603-220,983.112,742,815
overlap_bus_correction89,way/89176956-220,way/89215122-220,2000,743,744
relation/1225767-220-a,way/92024105-220,way/91854336-220,491.556,749,751
overlap_bus_correction14,way/940636813-220,way/940636813-380,2000,757,758
relation/3885041-380_relation/3885042-380,way/940922557-380,way/941198517-380,3396.206,760,761
relation/2928166-380,way/943939310-380,way/940922557-380,1698.103,760,769
relation/3738982-380_relation/7854464-380,way/942771541-380,way/941805476-380,3396.206,763,766
overlap_bus_correction10,way/942448206-220,way/942448206-380,2000,764,765
relation/3730420-380,way/943135226-380,way/942771541-380,1698.103,766,768
way/157331464-380,way/943135226-380,CZ2-380,3396.205,768,797
way/1151967274-380,DK15-380,way/946969736-380,3396.205,772,829
way/1002012655-380,way/951773852-380,way/951273401-380,3396.205,775,776
overlap_bus_correction29,way/952004951-220,way/952004951-380,2000,777,778
Planned_AC_380_13_Planned_HVDC_NordSued21_merged_way/127187723-380+1,way/952346322-380,way/979801144-380,7396.205,779,795
merged_way/24846754-380+7,way/952346322-380,way/83423799-380,3396.205,779,823
way/953757607-380_way/953757609-380,way/953757606-380,way/953757608-380,3396.206,781,783
overlap_bus_correction30,way/953757608-220,way/953757608-380,2000,782,783
overlap_bus_correction90,way/95434457-220,way/95434457-380,2000,784,785
overlap_bus_correction91,way/955268863-220,way/955268863-380,2000,787,788
overlap_bus_correction92,way/979801144-220,way/979801144-380,2000,794,795
way/133787551-220_way/133787551-220,way/210191809-220,way/50729129-220,1966.224,805,814
merged_way/95863557-220-b+1,way/210191809-220,way/81540198-220,983.112,805,819
relation/12842815-400_relation/3732382-400-a,way/301158539-400,way/95840891-400,3574.952,808,826
overlap_bus_correction93,way/301158539-400,way/301158539-380,2000,808,830
