name,technology,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,initial_soc,min_soc,max_soc,ramp_up_charge,ramp_down_charge,ramp_up_discharge,ramp_down_discharge,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
battery_li_ion189,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.13557419,10.13557419,0.95,0.95,2.027114839,0,20.27114839,10.13557419,10.13557419,10.13557419,10.13557419,0.28,0.28,0,battery_operator_189,DE66-220
battery_li_ion190,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.14442736,10.14442736,0.95,0.95,2.028885472,0,20.28885472,10.14442736,10.14442736,10.14442736,10.14442736,0.28,0.28,0,battery_operator_190,DE66-380
battery_li_ion191,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,25.56950276,25.56950276,0.95,0.95,5.113900552,0,51.13900552,25.56950276,25.56950276,25.56950276,25.56950276,0.28,0.28,0,battery_operator_191,DE67-220
battery_li_ion192,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_192,DE67-380
battery_li_ion193,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_193,DE68-220
battery_li_ion194,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,13.59420839,13.59420839,0.95,0.95,2.718841678,0,27.18841678,13.59420839,13.59420839,13.59420839,13.59420839,0.28,0.28,0,battery_operator_194,DE68-380
battery_li_ion195,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_195,DE69-220
battery_li_ion196,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_196,DE69-380
battery_li_ion197,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,96.15761598,96.15761598,0.95,0.95,19.2315232,0,192.315232,96.15761598,96.15761598,96.15761598,96.15761598,0.28,0.28,0,battery_operator_197,DE7-220
battery_li_ion198,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_198,DE70-220
battery_li_ion199,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_199,DE70-380
battery_li_ion200,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,15.24623284,15.24623284,0.95,0.95,3.049246568,0,30.49246568,15.24623284,15.24623284,15.24623284,15.24623284,0.28,0.28,0,battery_operator_200,DE71-220
battery_li_ion201,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_201,DE72-220
battery_li_ion202,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_202,DE73-220
battery_li_ion203,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_203,DE73-380
battery_li_ion204,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,12.20664517,12.20664517,0.95,0.95,2.441329035,0,24.41329035,12.20664517,12.20664517,12.20664517,12.20664517,0.28,0.28,0,battery_operator_204,DE74-220
battery_li_ion205,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_205,DE74-380
battery_li_ion206,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.13730308,10.13730308,0.95,0.95,2.027460617,0,20.27460617,10.13730308,10.13730308,10.13730308,10.13730308,0.28,0.28,0,battery_operator_206,DE75-380
battery_li_ion207,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.1476799,10.1476799,0.95,0.95,2.029535979,0,20.29535979,10.1476799,10.1476799,10.1476799,10.1476799,0.28,0.28,0,battery_operator_207,DE76-380
battery_li_ion208,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12926044,10.12926044,0.95,0.95,2.025852089,0,20.25852089,10.12926044,10.12926044,10.12926044,10.12926044,0.28,0.28,0,battery_operator_208,DE77-220
battery_li_ion209,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,12.7607722,12.7607722,0.95,0.95,2.552154441,0,25.52154441,12.7607722,12.7607722,12.7607722,12.7607722,0.28,0.28,0,battery_operator_209,DE77-380
battery_li_ion210,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.14230538,10.14230538,0.95,0.95,2.028461076,0,20.28461076,10.14230538,10.14230538,10.14230538,10.14230538,0.28,0.28,0,battery_operator_210,DE78-220
battery_li_ion211,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_211,DE79-220
battery_li_ion212,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,102.3634789,102.3634789,0.95,0.95,20.47269578,0,204.7269578,102.3634789,102.3634789,102.3634789,102.3634789,0.28,0.28,0,battery_operator_212,DE8-380
battery_li_ion213,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_213,DE80-220
battery_li_ion214,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_214,DE80-380
battery_li_ion215,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.1474016,10.1474016,0.95,0.95,2.029480321,0,20.29480321,10.1474016,10.1474016,10.1474016,10.1474016,0.28,0.28,0,battery_operator_215,DE81-220
battery_li_ion216,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_216,DE82-220
battery_li_ion217,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,13.39093278,13.39093278,0.95,0.95,2.678186556,0,26.78186556,13.39093278,13.39093278,13.39093278,13.39093278,0.28,0.28,0,battery_operator_217,DE83-220
battery_li_ion218,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_218,DE84-220
battery_li_ion219,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.17659791,10.17659791,0.95,0.95,2.035319583,0,20.35319583,10.17659791,10.17659791,10.17659791,10.17659791,0.28,0.28,0,battery_operator_219,DE85-380
battery_li_ion220,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,12.42599736,12.42599736,0.95,0.95,2.485199473,0,24.85199473,12.42599736,12.42599736,12.42599736,12.42599736,0.28,0.28,0,battery_operator_220,DE86-220
battery_li_ion221,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_221,DE87-220
battery_li_ion222,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_222,DE87-380
battery_li_ion223,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.16417218,10.16417218,0.95,0.95,2.032834435,0,20.32834435,10.16417218,10.16417218,10.16417218,10.16417218,0.28,0.28,0,battery_operator_223,DE88-380
battery_li_ion224,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.16857615,10.16857615,0.95,0.95,2.033715229,0,20.33715229,10.16857615,10.16857615,10.16857615,10.16857615,0.28,0.28,0,battery_operator_224,DE89-220
battery_li_ion225,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.1494714,10.1494714,0.95,0.95,2.02989428,0,20.2989428,10.1494714,10.1494714,10.1494714,10.1494714,0.28,0.28,0,battery_operator_225,DE89-380
battery_li_ion226,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,60.53912033,60.53912033,0.95,0.95,12.10782407,0,121.0782407,60.53912033,60.53912033,60.53912033,60.53912033,0.28,0.28,0,battery_operator_226,DE9-380
battery_li_ion227,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,13.45344586,13.45344586,0.95,0.95,2.690689172,0,26.90689172,13.45344586,13.45344586,13.45344586,13.45344586,0.28,0.28,0,battery_operator_227,DE91-380
battery_li_ion228,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.53587025,14.53587025,0.95,0.95,2.90717405,0,29.0717405,14.53587025,14.53587025,14.53587025,14.53587025,0.28,0.28,0,battery_operator_228,DE92-220
battery_li_ion229,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.14345473,10.14345473,0.95,0.95,2.028690946,0,20.28690946,10.14345473,10.14345473,10.14345473,10.14345473,0.28,0.28,0,battery_operator_229,DE93-220
battery_li_ion230,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_230,DE94-380
battery_li_ion231,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,16.54122779,16.54122779,0.95,0.95,3.308245558,0,33.08245558,16.54122779,16.54122779,16.54122779,16.54122779,0.28,0.28,0,battery_operator_231,DE95-380
battery_li_ion232,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,15.38806714,15.38806714,0.95,0.95,3.077613428,0,30.77613428,15.38806714,15.38806714,15.38806714,15.38806714,0.28,0.28,0,battery_operator_232,DE96-220
battery_li_ion233,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.13152157,10.13152157,0.95,0.95,2.026304313,0,20.26304313,10.13152157,10.13152157,10.13152157,10.13152157,0.28,0.28,0,battery_operator_233,DE96-380
battery_li_ion234,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,14.10909973,14.10909973,0.95,0.95,2.821819945,0,28.21819945,14.10909973,14.10909973,14.10909973,14.10909973,0.28,0.28,0,battery_operator_234,DE97-220
battery_li_ion235,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_235,DE98-220
battery_li_ion236,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,104.3772595,104.3772595,0.95,0.95,20.8754519,0,208.754519,104.3772595,104.3772595,104.3772595,104.3772595,0.28,0.28,0,battery_operator_236,DE99-380
battery_li_ion237,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27.14184286,27.14184286,0.95,0.95,5.428368572,0,54.28368572,27.14184286,27.14184286,27.14184286,27.14184286,0.28,0.28,0,battery_operator_237,relation/17591073-220
battery_li_ion238,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,103.2159084,103.2159084,0.95,0.95,20.64318168,0,206.4318168,103.2159084,103.2159084,103.2159084,103.2159084,0.28,0.28,0,battery_operator_238,way/1024536785-380
battery_li_ion239,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,31.4233625,31.4233625,0.95,0.95,6.284672499,0,62.84672499,31.4233625,31.4233625,31.4233625,31.4233625,0.28,0.28,0,battery_operator_239,way/102743264-220
battery_li_ion240,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,12.1155035,12.1155035,0.95,0.95,2.4231007,0,24.231007,12.1155035,12.1155035,12.1155035,12.1155035,0.28,0.28,0,battery_operator_240,way/1040551074-220
battery_li_ion241,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,18.37094481,18.37094481,0.95,0.95,3.674188963,0,36.74188963,18.37094481,18.37094481,18.37094481,18.37094481,0.28,0.28,0,battery_operator_241,way/106096507-380
battery_li_ion242,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,48.97381607,48.97381607,0.95,0.95,9.794763214,0,97.94763214,48.97381607,48.97381607,48.97381607,48.97381607,0.28,0.28,0,battery_operator_242,way/1068350839-380
battery_li_ion243,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,108.768035,108.768035,0.95,0.95,21.75360699,0,217.5360699,108.768035,108.768035,108.768035,108.768035,0.28,0.28,0,battery_operator_243,way/1071504343-380
battery_li_ion244,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,31.6568941,31.6568941,0.95,0.95,6.33137882,0,63.3137882,31.6568941,31.6568941,31.6568941,31.6568941,0.28,0.28,0,battery_operator_244,way/1072574879-380
battery_li_ion245,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,15.70450671,15.70450671,0.95,0.95,3.140901343,0,31.40901343,15.70450671,15.70450671,15.70450671,15.70450671,0.28,0.28,0,battery_operator_245,way/1076001174-220
battery_li_ion246,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,12.95400251,12.95400251,0.95,0.95,2.590800503,0,25.90800503,12.95400251,12.95400251,12.95400251,12.95400251,0.28,0.28,0,battery_operator_246,way/1076001174-380
battery_li_ion247,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,71.99405719,71.99405719,0.95,0.95,14.39881144,0,143.9881144,71.99405719,71.99405719,71.99405719,71.99405719,0.28,0.28,0,battery_operator_247,way/1081302145-220
battery_li_ion248,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,52.45677066,52.45677066,0.95,0.95,10.49135413,0,104.9135413,52.45677066,52.45677066,52.45677066,52.45677066,0.28,0.28,0,battery_operator_248,way/1086825107-220
battery_li_ion249,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,45.00368337,45.00368337,0.95,0.95,9.000736674,0,90.00736674,45.00368337,45.00368337,45.00368337,45.00368337,0.28,0.28,0,battery_operator_249,way/1086825107-380
battery_li_ion250,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,63.08262771,63.08262771,0.95,0.95,12.61652554,0,126.1652554,63.08262771,63.08262771,63.08262771,63.08262771,0.28,0.28,0,battery_operator_250,way/108797675-380
battery_li_ion251,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,96.16172774,96.16172774,0.95,0.95,19.23234555,0,192.3234555,96.16172774,96.16172774,96.16172774,96.16172774,0.28,0.28,0,battery_operator_251,way/1089769599-220
battery_li_ion252,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,96.13351589,96.13351589,0.95,0.95,19.22670318,0,192.2670318,96.13351589,96.13351589,96.13351589,96.13351589,0.28,0.28,0,battery_operator_252,way/1089769599-380
battery_li_ion253,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,120.1132571,120.1132571,0.95,0.95,24.02265142,0,240.2265142,120.1132571,120.1132571,120.1132571,120.1132571,0.28,0.28,0,battery_operator_253,way/1089911133-380
battery_li_ion254,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,48.83619974,48.83619974,0.95,0.95,9.767239948,0,97.67239948,48.83619974,48.83619974,48.83619974,48.83619974,0.28,0.28,0,battery_operator_254,way/1091984573-220
battery_li_ion255,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,44.6666982,44.6666982,0.95,0.95,8.933339639,0,89.33339639,44.6666982,44.6666982,44.6666982,44.6666982,0.28,0.28,0,battery_operator_255,way/1091984573-380
battery_li_ion256,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,64.96724131,64.96724131,0.95,0.95,12.99344826,0,129.9344826,64.96724131,64.96724131,64.96724131,64.96724131,0.28,0.28,0,battery_operator_256,way/1093896544-380
battery_li_ion257,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,74.69866356,74.69866356,0.95,0.95,14.93973271,0,149.3973271,74.69866356,74.69866356,74.69866356,74.69866356,0.28,0.28,0,battery_operator_257,way/1094015892-220
battery_li_ion258,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,401.1673319,401.1673319,0.95,0.95,80.23346638,0,802.3346638,401.1673319,401.1673319,401.1673319,401.1673319,0.28,0.28,0,battery_operator_258,way/1094015892-380
battery_li_ion259,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,90.10408824,90.10408824,0.95,0.95,18.02081765,0,180.2081765,90.10408824,90.10408824,90.10408824,90.10408824,0.28,0.28,0,battery_operator_259,way/109917397-380
battery_li_ion260,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,100.237967,100.237967,0.95,0.95,20.0475934,0,200.475934,100.237967,100.237967,100.237967,100.237967,0.28,0.28,0,battery_operator_260,way/1102237380-220
battery_li_ion261,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,106.3534824,106.3534824,0.95,0.95,21.27069649,0,212.7069649,106.3534824,106.3534824,106.3534824,106.3534824,0.28,0.28,0,battery_operator_261,way/1102237380-380
battery_li_ion262,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,35.91111495,35.91111495,0.95,0.95,7.18222299,0,71.8222299,35.91111495,35.91111495,35.91111495,35.91111495,0.28,0.28,0,battery_operator_262,way/1104947187-380
battery_li_ion263,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,98.71358085,98.71358085,0.95,0.95,19.74271617,0,197.4271617,98.71358085,98.71358085,98.71358085,98.71358085,0.28,0.28,0,battery_operator_263,way/1107961833-380
battery_li_ion264,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.13757442,10.13757442,0.95,0.95,2.027514884,0,20.27514884,10.13757442,10.13757442,10.13757442,10.13757442,0.28,0.28,0,battery_operator_264,way/1118059105-220
battery_li_ion265,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,13.51487639,13.51487639,0.95,0.95,2.702975277,0,27.02975277,13.51487639,13.51487639,13.51487639,13.51487639,0.28,0.28,0,battery_operator_265,way/111973179-220
battery_li_ion266,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,67.4042733,67.4042733,0.95,0.95,13.48085466,0,134.8085466,67.4042733,67.4042733,67.4042733,67.4042733,0.28,0.28,0,battery_operator_266,way/112695048-380
battery_li_ion267,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,31.00097064,31.00097064,0.95,0.95,6.200194128,0,62.00194128,31.00097064,31.00097064,31.00097064,31.00097064,0.28,0.28,0,battery_operator_267,way/1128250707-220
battery_li_ion268,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,44.18623722,44.18623722,0.95,0.95,8.837247443,0,88.37247443,44.18623722,44.18623722,44.18623722,44.18623722,0.28,0.28,0,battery_operator_268,way/1128250707-380
battery_li_ion269,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,198.5427688,198.5427688,0.95,0.95,39.70855376,0,397.0855376,198.5427688,198.5427688,198.5427688,198.5427688,0.28,0.28,0,battery_operator_269,way/11285720-380
battery_li_ion270,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,26.11033765,26.11033765,0.95,0.95,5.222067529,0,52.22067529,26.11033765,26.11033765,26.11033765,26.11033765,0.28,0.28,0,battery_operator_270,way/1134105414-380
battery_li_ion271,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.14185316,10.14185316,0.95,0.95,2.028370631,0,20.28370631,10.14185316,10.14185316,10.14185316,10.14185316,0.28,0.28,0,battery_operator_271,way/113546939-220
battery_li_ion272,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.13437406,10.13437406,0.95,0.95,2.026874812,0,20.26874812,10.13437406,10.13437406,10.13437406,10.13437406,0.28,0.28,0,battery_operator_272,way/113546939-380
battery_li_ion273,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_273,way/114319248-220
battery_li_ion274,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,17.44239016,17.44239016,0.95,0.95,3.488478032,0,34.88478032,17.44239016,17.44239016,17.44239016,17.44239016,0.28,0.28,0,battery_operator_274,way/114319248-380
battery_li_ion275,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,34.11000078,34.11000078,0.95,0.95,6.822000155,0,68.22000155,34.11000078,34.11000078,34.11000078,34.11000078,0.28,0.28,0,battery_operator_275,way/11500045-380
battery_li_ion276,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,122.3796153,122.3796153,0.95,0.95,24.47592306,0,244.7592306,122.3796153,122.3796153,122.3796153,122.3796153,0.28,0.28,0,battery_operator_276,way/1191459479-220
battery_li_ion277,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.15177775,10.15177775,0.95,0.95,2.030355549,0,20.30355549,10.15177775,10.15177775,10.15177775,10.15177775,0.28,0.28,0,battery_operator_277,way/121199242-220
battery_li_ion278,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.16037697,10.16037697,0.95,0.95,2.032075394,0,20.32075394,10.16037697,10.16037697,10.16037697,10.16037697,0.28,0.28,0,battery_operator_278,way/121199242-380
battery_li_ion279,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,50.76120951,50.76120951,0.95,0.95,10.1522419,0,101.522419,50.76120951,50.76120951,50.76120951,50.76120951,0.28,0.28,0,battery_operator_279,way/1222597066-220
battery_li_ion280,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,53.11514796,53.11514796,0.95,0.95,10.62302959,0,106.2302959,53.11514796,53.11514796,53.11514796,53.11514796,0.28,0.28,0,battery_operator_280,way/1222597066-380
battery_li_ion281,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,40.30100838,40.30100838,0.95,0.95,8.060201676,0,80.60201676,40.30100838,40.30100838,40.30100838,40.30100838,0.28,0.28,0,battery_operator_281,way/1223405794-220
battery_li_ion282,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,36.44593332,36.44593332,0.95,0.95,7.289186663,0,72.89186663,36.44593332,36.44593332,36.44593332,36.44593332,0.28,0.28,0,battery_operator_282,way/1223405794-380
battery_li_ion283,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,39.04685661,39.04685661,0.95,0.95,7.809371322,0,78.09371322,39.04685661,39.04685661,39.04685661,39.04685661,0.28,0.28,0,battery_operator_283,way/1245826064-380
battery_li_ion284,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,37.18623804,37.18623804,0.95,0.95,7.437247608,0,74.37247608,37.18623804,37.18623804,37.18623804,37.18623804,0.28,0.28,0,battery_operator_284,way/1245867884-380
battery_li_ion285,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,103.0750019,103.0750019,0.95,0.95,20.61500039,0,206.1500039,103.0750019,103.0750019,103.0750019,103.0750019,0.28,0.28,0,battery_operator_285,way/1280364401-380
battery_li_ion286,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,45.50628505,45.50628505,0.95,0.95,9.101257011,0,91.01257011,45.50628505,45.50628505,45.50628505,45.50628505,0.28,0.28,0,battery_operator_286,way/1280840211-380
battery_li_ion287,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,12.37428584,12.37428584,0.95,0.95,2.474857168,0,24.74857168,12.37428584,12.37428584,12.37428584,12.37428584,0.28,0.28,0,battery_operator_287,way/1303270458-220
battery_li_ion288,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,10.12644274,10.12644274,0.95,0.95,2.025288548,0,20.25288548,10.12644274,10.12644274,10.12644274,10.12644274,0.28,0.28,0,battery_operator_288,way/1303270458-380
battery_li_ion289,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,25.37984924,25.37984924,0.95,0.95,5.075969847,0,50.75969847,25.37984924,25.37984924,25.37984924,25.37984924,0.28,0.28,0,battery_operator_289,way/1327333163-220
battery_li_ion290,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,22.05849092,22.05849092,0.95,0.95,4.411698184,0,44.11698184,22.05849092,22.05849092,22.05849092,22.05849092,0.28,0.28,0,battery_operator_290,way/1327333163-380
battery_li_ion291,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,15.4526855,15.4526855,0.95,0.95,3.0905371,0,30.905371,15.4526855,15.4526855,15.4526855,15.4526855,0.28,0.28,0,battery_operator_291,way/132814303-220
battery_li_ion292,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,71.32705221,71.32705221,0.95,0.95,14.26541044,0,142.6541044,71.32705221,71.32705221,71.32705221,71.32705221,0.28,0.28,0,battery_operator_292,way/133342285-220
battery_li_ion293,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,61.16907452,61.16907452,0.95,0.95,12.2338149,0,122.338149,61.16907452,61.16907452,61.16907452,61.16907452,0.28,0.28,0,battery_operator_293,way/137602559-220
battery_li_ion294,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,62.16645636,62.16645636,0.95,0.95,12.43329127,0,124.3329127,62.16645636,62.16645636,62.16645636,62.16645636,0.28,0.28,0,battery_operator_294,way/137602559-380
battery_li_ion295,li_ion_battery,flexable_eom_storage,flexible_storage_redispatch_strategy,,,30.05394609,30.05394609,0.95,0.95,6.010789219,0,60.10789219,30.05394609,30.05394609,30.05394609,30.05394609,0.28,0.28,0,battery_operator_295,way/142487746-380
