name,v_nom,carrier,x,y
way/132814303-220,220,AC,7.937855515,51.01040315
way/133342285-220,220,AC,11.80760634,48.45542754
way/137602559-220,220,AC,11.58122477,48.76480054
way/137602559-380,380,AC,11.58151923,48.76498721
way/142487746-380,380,AC,7.256366643,52.98131089
way/143854536-380,380,AC,9.694754662,49.23281224
way/143882655-220,220,AC,11.12318106,50.99877947
way/143882655-380,380,AC,11.12348783,50.9989672
way/143903369-220,220,AC,9.091691328,49.29452226
way/143903369-380,380,AC,9.091979337,49.29471538
way/145002769-380,380,AC,9.446918747,49.59026295
way/145680894-220,220,AC,6.620496332,49.74887396
way/147521567-220,220,AC,8.588451911,49.81553651
way/147521567-380,380,AC,8.588740987,49.81573088
way/147878692-380,380,AC,9.177560866,49.03790855
way/148211527-380,380,AC,11.47068589,50.93012903
way/148446247-380,380,AC,9.774001815,50.52880459
way/149256409-380,380,AC,10.99145252,50.57344665
way/149987048-220,220,AC,8.418757122,49.63347444
way/149987048-380,380,AC,8.419044443,49.63366925
way/150200540-380,380,AC,7.746792536,52.28851152
way/150267232-220,220,AC,6.967313994,51.49083878
way/151507370-220,220,AC,10.38847226,52.15136496
way/151967290-220,220,AC,6.474922429,49.92250896
way/151967290-380,380,AC,6.475203515,49.9227086
way/151967291-220,220,AC,6.702144706,49.82889489
way/151967291-380,380,AC,6.702426194,49.82909398
way/152018146-220,220,AC,7.235652984,49.36929348
way/152018146-380,380,AC,7.235934036,49.36949127
way/152107815-380,380,AC,7.729027559,49.48275269
way/152219167-220,220,AC,11.43398386,50.65277799
way/152261133-220,220,AC,8.312513114,49.0090612
way/152261133-380,380,AC,8.312796415,49.00925631
way/152403632-220,220,AC,7.863298626,50.76736167
way/152403632-380,380,AC,7.863590483,50.76755784
way/152924498-220,220,AC,8.352125272,49.42112903
way/152924498-380,380,AC,8.352411089,49.42132402
way/152924508-220,220,AC,8.408276098,49.52847188
way/152973139-220,220,AC,8.547215246,49.44011969
way/152973139-380,380,AC,8.547501951,49.44031419
way/154869247-220,220,AC,7.433486749,50.43651922
way/156402422-220,220,AC,7.319285796,49.30481781
way/156673636-380,380,AC,9.259455952,51.06130585
way/156673637-220,220,AC,12.04530778,50.78163603
way/156673637-380,380,AC,12.0456168,50.78182131
way/156676050-220,220,AC,8.663785196,49.36008426
way/156960655-380,380,AC,9.513838061,51.25896965
way/156973363-220,220,AC,7.195979371,51.41157533
way/157164284-220,220,AC,10.73466946,51.4401868
way/157328339-380,380,AC,13.38333378,51.35560746
way/157421333-220,220,AC,8.147733718,53.56353337
way/157628351-380,380,AC,7.618669072,51.63768206
way/157806991-380,380,AC,14.50810932,51.41370095
way/159326655-220,220,AC,9.076129438,49.36342154
way/160584794-380,380,AC,7.59271478,50.38599288
way/160929097-220,220,AC,8.626969764,49.5435354
way/166604822-380,380,AC,12.88122807,50.51863357
way/167352587-220,220,AC,12.24278831,50.56842169
way/169244940-220,220,AC,8.531376245,50.04778979
way/169244940-380,380,AC,8.531666478,50.04798429
way/170123812-220,220,AC,14.26740726,53.09817169
way/170123812-380,380,AC,14.26766483,53.09799724
way/170123812-400,400,AC,14.26778727,53.09821875
way/172997498-220,220,AC,9.567102057,51.32525735
way/173112252-220,220,AC,12.4772647,50.75311282
way/18629425-220,220,AC,11.36898192,48.29134809
way/18629425-380,380,AC,11.36927279,48.29153537
way/188276460-220,220,AC,6.672184572,50.99137103
way/188276460-380,380,AC,6.67247277,50.99157016
way/198448981-380,380,AC,7.815754664,49.92208094
way/202164315-380,380,AC,8.996208223,52.37958802
way/202747445-380,380,AC,8.656572112,50.60573985
way/202865176-220,220,AC,7.957521333,47.5721793
way/202865177-380,380,AC,7.936940561,47.64911348
way/206289192-380,380,AC,7.278357332,52.75340858
way/207248812-220,220,AC,8.623062962,49.35648469
way/207248812-380,380,AC,8.623349481,49.356679
way/207756597-220,220,AC,7.032657753,49.33473735
way/22690852-220,220,AC,6.851690338,50.98414694
way/22720647-220,220,AC,9.983898064,53.74138374
way/22720647-380,380,AC,9.984219445,53.74157441
way/22761692-220,220,AC,6.934775126,51.03343921
way/22761692-380,380,AC,6.935064698,51.03363769
way/22761839-220,220,AC,6.965813266,51.06985375
way/22761839-380,380,AC,6.966103193,51.07005216
way/22765517-220,220,AC,6.842506636,50.86343916
way/22765517-380,380,AC,6.842794783,50.86363787
way/22766160-220,220,AC,6.972467242,50.79556424
way/22766160-380,380,AC,6.972755529,50.79576263
way/22767509-220,220,AC,7.190814755,50.79946372
way/22767509-380,380,AC,7.191103987,50.79966157
way/22796434-220,220,AC,7.095822761,50.82688896
way/22944791-220,220,AC,7.037623311,51.5985365
way/229565743-220,220,AC,8.819981719,53.10732045
way/22960899-380,380,AC,9.215669837,48.85230555
way/22964137-380,380,AC,7.417193939,51.45732046
way/22973052-220,220,AC,13.506129,52.47382874
way/22973070-220,220,AC,13.5240684,52.53559308
way/22973070-380,380,AC,13.52439592,52.53577423
way/23022100-220,220,AC,7.023072418,51.62557305
way/23022100-380,380,AC,7.023366051,51.6257713
way/23067006-380,380,AC,7.123239073,51.5256116
way/23084417-220,220,AC,6.221831907,51.69464228
