name,v_nom,carrier,x,y,bus_id
way/29417741-220,220,AC,12.15040624,49.01275185,534
way/29420322-220,220,AC,8.060047642,53.62014545,535
way/29472852-220,220,AC,7.725545321,52.27708825,536
way/29472852-380,380,AC,7.72584625,52.27728474,537
way/29713902-380,380,AC,11.89460963,51.40652781,538
way/30017786-220,220,AC,10.41954069,52.2369607,539
way/30039908-220,220,AC,13.9566591,53.25228507,540
way/30039908-380,380,AC,13.95699398,53.25246498,541
way/30040568-380,380,AC,11.37062303,53.60070411,542
way/30109913-220,220,AC,9.797336195,52.00083921,543
way/30132758-380,380,AC,13.2115371,52.58065166,544
way/30164703-380,380,AC,14.472074,51.55389801,545
way/30303506-380,380,AC,13.36865348,52.50314751,546
way/30309989-220,220,AC,13.20624063,52.6572091,547
way/30613895-380,380,AC,10.84064822,48.23795898,548
way/30734324-380,380,AC,9.27431382,48.54986297,549
way/30954714-380,380,AC,13.45643313,52.52145796,550
way/31024391-220,220,AC,8.070406974,53.55844117,551
way/31024391-380,380,AC,8.070718327,53.55863678,552
way/31105067-380,380,AC,10.23155388,48.52982412,553
way/31131320-220,220,AC,9.801191131,47.65252537,554
way/31131320-380,380,AC,9.801472584,47.6527168,555
way/31131325-380,380,AC,9.645341074,47.74459749,556
way/311444691-380,380,AC,6.836896919,51.78318822,557
way/311444692-380,380,AC,6.803224041,51.76025564,558
way/31367936-220,220,AC,9.012744536,47.84464189,559
way/31367940-220,220,AC,8.259373954,47.63395164,560
way/31367940-380,380,AC,8.259649537,47.63414698,561
way/31653753-380,380,AC,9.9444797,49.57833786,562
way/31762305-220,220,AC,6.772521027,51.14710319,563
way/32042992-380,380,AC,7.254656899,53.02667165,564
way/32063539-380,380,AC,12.21424638,54.09986693,565
way/32076853-220,220,AC,8.474556624,53.42828171,566
way/32076853-380,380,AC,8.474868876,53.42847629,567
way/32148946-220,220,AC,6.963333534,50.83359408,568
way/32151621-220,220,AC,8.248770036,48.84633443,569
way/32318130-220,220,AC,12.21355377,54.1119874,570
way/32472806-380,380,AC,7.353019669,51.57582114,571
way/32690742-380,380,AC,11.51639061,51.58393921,572
way/32725957-220,220,AC,8.445537989,48.98608927,573
way/32725958-220,220,AC,8.45161637,49.00739652,574
way/32731290-220,220,AC,8.349126154,49.01305215,575
way/32843531-220,220,AC,12.51818668,51.15676884,576
way/32843531-380,380,AC,12.51850014,51.15695282,577
way/32904794-380,380,AC,8.403502364,52.60907601,578
way/32966636-220,220,AC,8.641463986,48.89000859,579
way/33042984-220,220,AC,9.918175978,52.38000536,580
way/33169401-220,220,AC,11.72734788,52.56854876,581
way/33169401-380,380,AC,11.72766813,52.56873481,582
way/33411203-220,220,AC,8.307803274,52.34569251,583
way/33411203-380,380,AC,8.308107216,52.34588752,584
way/33816726-380,380,AC,7.123079434,51.17158511,585
way/35176751-220,220,AC,9.725769967,54.28768538,586
way/35176751-380,380,AC,9.726094369,54.28787672,587
way/35763480-220,220,AC,7.312586668,51.44651377,588
way/35763480-380,380,AC,7.312880421,51.4467113,589
way/35818134-220,220,AC,6.73220426,51.45913667,590
way/35818137-220,220,AC,6.722615242,51.47980957,591
way/35954395-380,380,AC,8.616630264,48.06578601,592
way/36183042-380,380,AC,12.78925493,50.62720602,593
way/373967500-380,380,AC,7.692541931,50.02621584,594
way/37554416-220,220,AC,6.787529941,51.50554944,595
way/37721677-380,380,AC,9.371071128,48.71909754,596
way/37764852-220,220,AC,8.104490341,52.26500421,597
way/37764852-380,380,AC,8.10479285,52.26519974,598
way/38325076-380,380,AC,10.22243506,48.73672308,599
way/38584673-220,220,AC,7.031638576,51.60935671,600
way/38661452-380,380,AC,8.471763431,50.0973202,601
way/39011884-220,220,AC,8.120596021,48.70536875,602
way/39229429-380,380,AC,8.318706071,52.06602484,603
way/395847307-220,220,AC,7.449470638,50.40220346,604
way/395847307-380,380,AC,7.449758558,50.40240067,605
way/39688875-220,220,AC,13.3998643,53.79444806,606
way/398680313-380,380,AC,13.05855067,51.79996903,607
way/40621568-220,220,AC,12.49941254,52.40541596,608
way/409305507-220,220,AC,8.511617682,49.29346967,609
way/41072584-380,380,AC,9.050634439,51.16752765,610
way/41232144-380,380,AC,8.99287062,51.34301146,611
way/41334805-220,220,AC,9.204624666,49.04217248,612
way/41334805-380,380,AC,9.204911651,49.04236533,613
way/41389594-220,220,AC,9.885489094,48.30409906,614
way/41389594-380,380,AC,9.885774478,48.30429021,615
way/414169327-380,380,AC,14.13328067,52.4427847,616
way/42049947-380,380,AC,8.465429841,48.04352365,617
way/42050342-220,220,AC,10.11694164,48.8971347,618
way/42050342-380,380,AC,10.11723131,48.8973252,619
way/42097854-220,220,AC,6.813543604,49.72473475,620
way/42097854-380,380,AC,6.813824955,49.72493357,621
way/42372159-380,380,AC,8.989507369,50.0602798,622
way/42410916-220,220,AC,8.958562442,50.08251108,623
way/42410916-380,380,AC,8.958854613,50.08270449,624
way/42423415-380,380,AC,7.012926971,50.61749276,625
way/42488850-380,380,AC,7.992887366,51.68370771,626
way/42507488-220,220,AC,7.708584985,51.67679337,627
way/42507488-380,380,AC,7.708881908,51.67698991,628
way/425100082-380,380,AC,7.460831884,51.61459437,629
way/42560068-380,380,AC,7.993959171,51.82309545,630
way/42681484-380,380,AC,9.228110003,51.81245299,631
way/42736239-380,380,AC,8.872879119,48.3100872,632
way/42797575-380,380,AC,8.62463745,51.42793261,633
way/42799487-380,380,AC,8.211422165,51.1779126,634
way/42809973-380,380,AC,7.718581301,51.53421024,635
way/42861703-220,220,AC,7.60696722,51.89850623,636
way/42861703-380,380,AC,7.607265139,51.89870302,637
way/42872354-220,220,AC,8.408969723,53.19024535,638
way/43163132-380,380,AC,13.24903034,52.5316251,639
way/43688805-220,220,AC,9.043128694,48.902842,640
way/43688805-380,380,AC,9.043414249,48.90303526,641
way/442199284-380,380,AC,12.33742294,51.19696837,642
way/44717036-380,380,AC,8.695160802,53.09253612,643
way/449010725-380,380,AC,9.313593241,54.7282496,644
way/456386244-380,380,AC,9.585278405,51.33137524,645
way/46584363-220,220,AC,8.673793253,49.29030988,646
way/46584363-380,380,AC,8.674079589,49.29050406,647
way/46615737-380,380,AC,13.31552396,52.5219867,648
way/48057110-380,380,AC,8.440960259,49.25023566,649
way/4826893-220,220,AC,8.735218941,50.15914338,650
way/48428875-380,380,AC,9.377510657,48.81262131,651
way/49577401-220,220,AC,6.801782173,51.12478785,652
way/49577401-380,380,AC,6.802071737,51.12498666,653
way/499165542-220,220,AC,10.15078559,49.98195909,654
way/499165542-380,380,AC,10.15108192,49.98214944,655
way/50643382-220,220,AC,8.082130111,52.8584283,656
way/50898216-380,380,AC,8.065794346,50.40646889,657
way/515358077-380,380,AC,13.31877085,53.73662143,658
way/517421342-220,220,AC,11.89969148,53.40722337,659
way/517421342-380,380,AC,11.90001877,53.40740893,660
way/518455594-380,380,AC,13.26350667,52.99413277,661
way/51940126-220,220,AC,7.724384089,51.40933416,662
way/525964617,525,AC,9.34434351,53.91920526,663
way/525964629-380,380,AC,9.341514177,53.92326061,664
way/52983550-380,380,AC,14.60406369,52.17483382,665
way/53378027-380,380,AC,10.93670405,48.40129106,666
way/5404079-380,380,AC,11.64046399,48.17783555,667
way/54359256-220,220,AC,6.996121991,49.37517047,668
way/54359256-380,380,AC,6.996402111,49.37536885,669
way/55069713-380,380,AC,9.089395241,49.96854855,670
way/559702819-220,220,AC,7.241396765,53.35668929,671
way/559702819-380,380,AC,7.241727373,53.35650607,672
way/57727004-220,220,AC,10.36235774,47.73856495,673
way/57727004-380,380,AC,10.36264174,47.73875492,674
way/58429825-380,380,AC,14.3543795,51.53370082,675
way/59026005-380,380,AC,14.94648201,51.06257706,676
way/59707532-220,220,AC,11.85226862,53.08676802,677
way/59707532-380,380,AC,11.85259326,53.08695371,678
way/59925390-220,220,AC,6.996106551,51.51407664,679
way/59925390-380,380,AC,6.996399365,51.51427496,680
way/60032354-220,220,AC,9.448953539,53.96763394,681
way/600395952-220,220,AC,8.294768126,49.52434027,682
way/600395952-380,380,AC,8.295054314,49.5245354,683
way/603661085-380,380,AC,9.051183232,54.16218742,684
way/61918154-220,220,AC,7.30982234,52.4747458,685
way/61918154-380,380,AC,7.310122748,52.47494334,686
way/62061952-380,380,AC,8.618496095,50.09231245,687
way/63114179-220,220,AC,7.166501781,51.38923998,688
way/63114179-380,380,AC,7.166794546,51.38943788,689
way/66038431-220,220,AC,7.279233911,51.47216571,690
way/66764943-220,220,AC,6.92016143,49.97058618,691
way/672738029-220,220,AC,7.207348639,53.34140283,692
way/683227471-380,380,AC,10.2137528,47.93873495,693
way/68532663-220,220,AC,11.27768268,47.49583923,694
way/68549340-220,220,AC,7.179226851,51.47210176,695
way/68549340-380,380,AC,7.179520191,51.47229962,696
way/698870101-220,220,AC,7.452832795,51.41073168,697
way/699048438-220,220,AC,9.92376861,51.8975716,698
way/714098678-380,380,AC,12.37273274,51.18091782,699
way/75865676-220,220,AC,12.13019065,47.91316548,700
way/76246159-380,380,AC,10.86376167,48.54682313,701
way/77038371-380,380,AC,10.70227676,47.82643716,702
way/77694901-220,220,AC,12.22083537,48.58573302,703
way/77697810-380,380,AC,12.29688381,48.60690995,704
way/78441561-380,380,AC,12.85178408,48.76328541,705
way/787265962-220,220,AC,9.895526654,52.36066822,706
way/787840119-220,220,AC,7.324215309,51.62129182,707
way/796306640-380,380,AC,7.278588126,52.31941326,708
way/797009308-380,380,AC,7.194564903,52.86984107,709
way/799361667-380,380,AC,6.872250384,51.82767551,710
way/810315511-380,380,AC,9.988215024,51.95423007,711
way/82130902-225,225,AC,7.911818939,48.68467428,712
way/82773910-220,220,AC,6.773009629,49.29111279,713
way/82773910-380,380,AC,6.773272789,49.290955,714
way/82773910-400,400,AC,6.773350272,49.2911831,715
way/829116805-220,220,AC,8.402753252,53.23674861,716
way/829116805-380,380,AC,8.403063805,53.23694337,717
way/83916207-220,220,AC,7.706378182,51.27864095,718
way/844075808-380,380,AC,6.888440436,51.85035155,719
way/851299584-380,380,AC,12.10909298,53.25081992,720
way/85523877-220,220,AC,10.08198741,48.26594248,721
way/85523877-380,380,AC,10.08227332,48.26613313,722
way/870598507,320,AC,6.452760316,50.87178889,723
way/870598507-380,380,AC,6.458786206,50.87160583,724
way/871646309-380,380,AC,8.552867246,53.00298174,725
way/87653464-220,220,AC,7.751666641,48.09643669,726
way/87653464-380,380,AC,7.751920363,48.09627651,727
way/87653464-400,400,AC,7.752000578,48.09650403,728
way/87722999-220,220,AC,9.34338848,53.8516722,729
way/87722999-380,380,AC,9.343707796,53.85186454,730
way/87767098-380,380,AC,6.998302471,51.24859375,731
way/881636329-380,380,AC,9.489881953,53.63233102,732
way/883768276-380,380,AC,7.998575027,53.48533998,733
way/883768277-380,380,AC,7.9968949,53.47093167,734
way/883928228-380,380,AC,8.006176109,53.37494872,735
way/883928229-380,380,AC,8.003876695,53.40088687,736
way/88916034-220,220,AC,7.956371803,47.5940581,737
way/88916034-380,380,AC,7.956646032,47.5942542,738
way/88945213-380,380,AC,10.39184481,48.51789259,739
way/89043564-220,220,AC,7.984967825,50.84194271,740
way/89043564-380,380,AC,7.985260651,50.84213857,741
way/89176939-220,220,AC,6.210996266,49.95863114,742
way/89176956-220,220,AC,6.17795927,49.95300106,743
way/89215122-220,220,AC,6.765974667,49.36009078,744
way/90148336-220,220,AC,8.019394955,50.92371016,745
way/907539360-380,380,AC,9.434206257,54.52202367,746
way/91080806-220,220,AC,12.74790044,48.14852935,747
way/91086220-220,220,AC,13.00268925,48.26204474,748
way/91854336-220,220,AC,6.723621853,51.35555489,749
way/91854336-380,380,AC,6.723912502,51.35575389,750
way/92024105-220,220,AC,6.720304351,51.39152723,751
way/92165128-380,380,AC,7.233199542,51.23251322,752
way/92877635-220,220,AC,6.723637955,51.37656869,753
way/93278553-220,220,AC,6.542408463,51.29944584,754
way/933248930-220,220,AC,7.909206764,48.50145988,755
way/93341407-380,380,AC,11.81088362,50.18365736,756
way/940636813-220,220,AC,13.49555368,52.59014632,757
way/940636813-380,380,AC,13.4958815,52.59032754,758
way/940919943,400,AC,12.21635821,54.10058183,759
way/940922557-380,380,AC,13.90131306,51.87594792,760
way/941198517-380,380,AC,14.4282815,51.88890466,761
way/941453716-380,380,AC,13.14236034,53.90773355,762
way/941805476-380,380,AC,14.2191774,51.12109373,763
way/942448206-220,220,AC,13.70959268,52.53984546,764
way/942448206-380,380,AC,13.709921,52.54002609,765
way/942771541-380,380,AC,13.84231881,50.98949485,766
way/943135226-220,220,AC,12.81483349,50.8578438,767
way/943135226-380,380,AC,12.81514608,50.85802699,768
way/943939310-380,380,AC,11.64404739,51.90827356,769
way/946025110-380,380,AC,12.2619476,51.74088636,770
way/946710698-220,220,AC,13.07923658,54.2847579,771
way/946969736-380,380,AC,8.868402023,54.79468055,772
way/947118608-380,380,AC,13.17466849,53.62359938,773
way/948341123-380,380,AC,10.38635095,51.00214826,774
way/951273401-380,380,AC,8.5460077,52.99137268,775
way/951773852-380,380,AC,8.529506951,52.96657957,776
way/952004951-220,220,AC,9.852727213,51.64925148,777
way/952004951-380,380,AC,9.853033083,51.64944253,778
way/952346322-380,380,AC,7.034943847,52.20226471,779
way/953015049-380,380,AC,8.895627159,52.56398997,780
way/953757606-380,380,AC,10.19514959,52.07985028,781
way/953757608-220,220,AC,10.2514156,52.16931629,782
way/953757608-380,380,AC,10.25172672,52.16950628,783
way/95434457-220,220,AC,6.612215943,51.03584214,784
way/95434457-380,380,AC,6.612504154,51.03604142,785
way/954971276-220,220,AC,11.3271964,49.39400824,786
way/955268863-220,220,AC,9.251673023,53.11481119,787
way/955268863-380,380,AC,9.251986499,53.11500376,788
way/957746797-220,220,AC,8.659221374,51.99951309,789
way/957746797-380,380,AC,8.659524513,51.99970721,790
way/97825259-220,220,AC,9.236140767,48.92675683,791
way/97825259-380,380,AC,9.236427209,48.9269496,792
way/97857512-220,220,AC,10.4203895,52.16520038,793
way/979801144-220,220,AC,7.011451857,52.17754,794
way/979801144-380,380,AC,7.011748984,52.17773827,795
AT11-220,220,AC,11.1027179,47.29396089,796
CZ2-380,380,AC,13.20998815,50.52882862,797
DK16-380,380,AC,9.321915799,54.80573219,798
way/101997887-380,380,AC,9.810886024,47.1428766,799
way/1042974725-220,220,AC,6.139900006,49.66853511,800
way/111615226-380,380,AC,15.11429207,51.09241176,801
way/129378915-220,220,AC,6.703444932,49.1384866,802
way/162176187-380,380,AC,5.918474082,51.14843193,803
way/167695568-380,380,AC,6.950667099,53.12402013,804
way/210191809-220,220,AC,13.44285424,48.43454641,805
way/28099187-380,380,AC,13.33194213,50.34716422,806
way/28477054-380,380,AC,13.33540272,49.59030489,807
way/301158539-400,400,AC,9.197744958,54.85118082,808
way/32196554-400,400,AC,7.555934076,47.90720606,809
way/39428977-400,400,AC,14.47607304,53.19612477,810
way/397960460-380,380,AC,7.752406844,47.53901563,811
way/50319857-220,220,AC,8.050586264,47.54992978,812
way/50319857-380,380,AC,8.050836321,47.54976886,813
way/50729129-220,220,AC,13.71073831,48.51929439,814
way/63089603-220,220,AC,6.114307027,49.90521501,815
way/723528920-380,380,AC,6.251762403,51.98171749,816
way/727225348-220,220,AC,10.87370361,47.24415232,817
way/727225348-380,380,AC,10.87398677,47.244341,818
way/81540198-220,220,AC,13.08172217,48.25642817,819
way/81638061-220,220,AC,7.572328408,48.01874473,820
way/81641090-380,380,AC,6.277004859,49.19761173,821
way/81641090-400,400,AC,6.277079907,49.19784016,822
way/83423799-380,380,AC,6.759177522,52.24885671,823
way/83529203-220,220,AC,9.716747438,47.43266822,824
way/88901626-380,380,AC,7.84357829,47.58591229,825
way/95840891-400,400,AC,9.269876333,55.03683248,826
way/98648381-220,220,AC,8.232007769,47.55598877,827
way/98648381-380,380,AC,8.232282838,47.55618419,828
DK15-380,380,AC,8.9151976,54.901341,829
way/301158539-380,380,AC,9.197418582,54.85098809,830
way/146402374-225,225,AC,7.724401017,48.79920489,831
way/136015463-225,225,AC,8.088601252,48.89795604,832
Sweden,380,AC,13.345931,54.8017659,833
Belgium,380,AC,6.1349123,50.610477,834
Norway,380,AC,7.4635177,54.3253723,835
