datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_coal_external_steel_demand,P100000120426_dri_eaf_coal_external_steel_demand,P100000120428_dri_eaf_coal_external_steel_demand,P100000120425_dri_eaf_coal_external_steel_demand,P100000120427_dri_eaf_coal_external_steel_demand,P100000120422_dri_eaf_coal_external_steel_demand,P100000120432_dri_eaf_coal_external_steel_demand,P100000120424_dri_eaf_coal_external_steel_demand,P100000120421_dri_eaf_coal_external_steel_demand
3/22/2030 18:30,483.31,0,0,70.595,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 18:45,483.31,0,0,70.595,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 19:00,483.31,0,0,82.035,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 19:15,483.31,0,0,82.035,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 19:30,483.31,0,0,82.035,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 19:45,483.31,0,0,82.035,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 20:00,483.31,25.37,0,118.42,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 20:15,483.31,25.37,0,118.42,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 20:30,483.31,25.37,0,118.42,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 20:45,483.31,25.37,0,118.42,63.24451711,58.24828951,132.4632753,81.76260192,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 21:00,483.31,25.37,0,55.332,63.24451712,58.24828932,132.461226,81.64749578,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 21:15,483.31,25.37,0,55.332,63.24451712,58.24828932,132.461226,81.64749578,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 21:30,483.31,25.37,0,55.332,63.24451712,58.24828932,132.461226,81.64749578,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 21:45,483.31,25.37,0,55.332,63.24451712,58.24828932,132.461226,81.64749578,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/22/2030 22:00,483.31,25.37,0,144.12,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 22:15,483.31,25.37,0,144.12,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 22:30,483.31,25.37,0,144.12,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 22:45,483.31,25.37,0,144.12,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 23:00,483.31,25.37,0,144.88,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 23:15,483.31,25.37,0,144.88,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 23:30,483.31,25.37,0,144.88,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/22/2030 23:45,483.31,25.37,0,144.88,63.24451712,58.24828932,132.461226,81.64749578,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 0:00,483.31,144.07,0,44.915,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 0:15,483.31,144.07,0,44.915,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 0:30,483.31,144.07,0,44.915,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 0:45,483.31,144.07,0,44.915,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 1:00,483.31,144.07,0,17.501,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 1:15,483.31,144.07,0,17.501,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 1:30,483.31,144.07,0,17.501,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 1:45,483.31,144.07,0,17.501,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 2:00,483.31,144.07,0,61.288,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 2:15,483.31,144.07,0,61.288,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 2:30,483.31,144.07,0,61.288,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 2:45,483.31,144.07,0,61.288,63.24451712,58.24828933,132.4606368,81.64130963,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 3:00,483.31,144.07,0,19.055,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 3:15,483.31,144.07,0,19.055,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 3:30,483.31,144.07,0,19.055,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 3:45,483.31,144.07,0,19.055,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 4:00,483.31,270.36,0,25.217,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 4:15,483.31,270.36,0,25.217,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 4:30,483.31,270.36,0,25.217,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 4:45,483.31,270.36,0,25.217,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 5:00,483.31,270.36,0,171.05,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 5:15,483.31,270.36,0,171.05,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 5:30,483.31,270.36,0,171.05,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 5:45,483.31,270.36,0,171.05,63.24451712,58.2482895,132.4591584,81.65120395,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 6:00,0,270.36,0,66.599,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 6:15,0,270.36,0,66.599,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 6:30,0,270.36,0,66.599,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 6:45,0,270.36,0,66.599,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 7:00,0,270.36,0,49.694,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 7:15,0,270.36,0,49.694,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 7:30,0,270.36,0,49.694,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 7:45,0,270.36,0,49.694,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 8:00,0,258.03,0,40.875,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 8:15,0,258.03,0,40.875,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 8:30,0,258.03,0,40.875,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 8:45,0,258.03,0,40.875,63.24451709,58.2482892,132.4584456,82.98105411,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 9:00,0,258.03,0,123.05,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 9:15,0,258.03,0,123.05,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 9:30,0,258.03,0,123.05,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 9:45,0,258.03,0,123.05,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 10:00,0,258.03,0,103.43,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 10:15,0,258.03,0,103.43,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 10:30,0,258.03,0,103.43,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 10:45,0,258.03,0,103.43,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 11:00,0,258.03,0,53.316,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 11:15,0,258.03,0,53.316,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 11:30,0,258.03,0,53.316,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 11:45,0,258.03,0,53.316,63.24451707,58.24828912,132.4584528,83.17340202,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 12:00,0,134.52,0,44.112,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 12:15,0,134.52,0,44.112,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 12:30,0,134.52,0,44.112,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 12:45,0,134.52,0,44.112,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 13:00,0,134.52,0,75.559,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 13:15,0,134.52,0,75.559,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 13:30,0,134.52,0,75.559,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 13:45,0,134.52,0,75.559,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.45631812,101.944325,32.88526613,59.19347903,26.3082129,121.1040924,71.78853595,149.9384001,259.5087694
3/23/2030 14:00,0,134.52,0,16.646,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 14:15,0,134.52,0,16.646,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 14:30,0,134.52,0,16.646,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 14:45,0,134.52,0,16.646,63.24451707,58.24828912,132.4586628,83.17314891,225,100,37.40341219,101.8003317,32.83881667,59.10987,26.27105334,120.9330365,71.68713678,149.7266166,259.142221
3/23/2030 15:00,333.83,134.52,0,49.191,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 15:15,333.83,134.52,0,49.191,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 15:30,333.83,134.52,0,49.191,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 15:45,333.83,134.52,0,49.191,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.36373274,101.6923367,32.80397958,59.04716324,26.24318366,120.8047445,71.6110874,149.5677789,258.8673097
3/23/2030 16:00,333.83,14.509,0,56.294,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 16:15,333.83,14.509,0,56.294,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 16:30,333.83,14.509,0,56.294,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 16:45,333.83,14.509,0,56.294,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 17:00,333.83,14.509,0,22.081,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 17:15,333.83,14.509,0,22.081,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 17:30,333.83,14.509,0,22.081,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 17:45,333.83,14.509,0,22.081,63.24451709,58.24828936,132.4584528,82.6861068,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 18:00,483.31,14.509,0,9.7692,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 18:15,483.31,14.509,0,9.7692,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 18:30,483.31,14.509,0,9.7692,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 18:45,483.31,14.509,0,9.7692,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 19:00,483.31,14.509,0,8.2144,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 19:15,483.31,14.509,0,8.2144,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 19:30,483.31,14.509,0,8.2144,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 19:45,483.31,14.509,0,8.2144,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 20:00,483.31,28.701,0,31.518,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 20:15,483.31,28.701,0,31.518,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 20:30,483.31,28.701,0,31.518,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 20:45,483.31,28.701,0,31.518,63.24451712,58.24828952,132.4602291,81.28464975,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 21:00,483.31,28.701,0,76.969,63.24451712,58.24828939,132.459237,81.24667267,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 21:15,483.31,28.701,0,76.969,63.24451712,58.24828939,132.459237,81.24667267,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 21:30,483.31,28.701,0,76.969,63.24451712,58.24828939,132.459237,81.24667267,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 21:45,483.31,28.701,0,76.969,63.24451712,58.24828939,132.459237,81.24667267,225,100,37.32405329,101.5843417,32.76914248,58.98445647,26.21531399,120.6764526,71.53503803,149.4089413,258.5923984
3/23/2030 22:00,483.31,28.701,0,146.78,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 22:15,483.31,28.701,0,146.78,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 22:30,483.31,28.701,0,146.78,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 22:45,483.31,28.701,0,146.78,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 23:00,483.31,28.701,0,88.769,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 23:15,483.31,28.701,0,88.769,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 23:30,483.31,28.701,0,88.769,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/23/2030 23:45,483.31,28.701,0,88.769,63.24451712,58.24828939,132.459237,81.24667267,225,100,36.62192315,99.67336413,32.15269811,57.87485659,25.72215849,118.4063193,70.18933996,146.5983001,253.7278271
3/24/2030 0:00,483.31,155.8,0,85.517,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 0:15,483.31,155.8,0,85.517,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 0:30,483.31,155.8,0,85.517,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 0:45,483.31,155.8,0,85.517,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 1:00,483.31,155.8,0,46.554,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 1:15,483.31,155.8,0,46.554,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 1:30,483.31,155.8,0,46.554,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 1:45,483.31,155.8,0,46.554,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 2:00,483.31,155.8,0,8.9823,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 2:15,483.31,155.8,0,8.9823,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
3/24/2030 2:30,483.31,155.8,0,8.9823,63.24451712,58.24828942,132.457686,81.233553,225,100,36.62192331,99.67336456,32.15269825,57.87485684,25.7221586,118.4063198,70.18934026,146.5983007,253.7278282
