datetime,DE_NL_export,DE_NL_import,DE_CH_export,DE_CH_import,DE_DK_export,DE_DK_import,DE_CZ_export,DE_CZ_import,DE_LU_export,DE_LU_import,DE_SE_export,DE_SE_import,DE_AT_export,DE_AT_import,DE_FR_export,DE_FR_import,DE_PL_export,DE_PL_import
2/9/2021 5:00,739,-277,645,-50,6,-823,1131,-668,485,0,0,-260,305,-191,899,-451,540,0
2/9/2021 5:15,739,-277,645,-50,6,-823,1131,-668,485,0,0,-260,305,-191,899,-451,540,0
2/9/2021 5:30,739,-277,645,-50,6,-823,1131,-668,485,0,0,-260,305,-191,899,-451,540,0
2/9/2021 5:45,739,-277,645,-50,6,-823,1131,-668,485,0,0,-260,305,-191,899,-451,540,0
2/9/2021 6:00,1057,0,375,-338,0,-1140,1187,-1037,540,0,0,-615,463,0,2108,0,370,0
2/9/2021 6:15,1057,0,375,-338,0,-1140,1187,-1037,540,0,0,-615,463,0,2108,0,370,0
2/9/2021 6:30,1057,0,375,-338,0,-1140,1187,-1037,540,0,0,-615,463,0,2108,0,370,0
2/9/2021 6:45,1057,0,375,-338,0,-1140,1187,-1037,540,0,0,-615,463,0,2108,0,370,0
2/9/2021 7:00,1737,0,349,-166,44,-1140,1027,-1218,571,0,0,-615,776,0,1891,0,720,0
2/9/2021 7:15,1737,0,349,-166,44,-1140,1027,-1218,571,0,0,-615,776,0,1891,0,720,0
2/9/2021 7:30,1737,0,349,-166,44,-1140,1027,-1218,571,0,0,-615,776,0,1891,0,720,0
2/9/2021 7:45,1737,0,349,-166,44,-1140,1027,-1218,571,0,0,-615,776,0,1891,0,720,0
2/9/2021 8:00,2482,0,349,-314,2,-1140,995,-1206,580,0,0,-615,1077,0,2872,0,745,0
2/9/2021 8:15,2482,0,349,-314,2,-1140,995,-1206,580,0,0,-615,1077,0,2872,0,745,0
2/9/2021 8:30,2482,0,349,-314,2,-1140,995,-1206,580,0,0,-615,1077,0,2872,0,745,0
2/9/2021 8:45,2482,0,349,-314,2,-1140,995,-1206,580,0,0,-615,1077,0,2872,0,745,0
2/9/2021 9:00,1791,0,1387,0,88,-1140,967,-1334,593,0,0,-495,1733,0,2464,0,725,0
2/9/2021 9:15,1791,0,1387,0,88,-1140,967,-1334,593,0,0,-495,1733,0,2464,0,725,0
2/9/2021 9:30,1791,0,1387,0,88,-1140,967,-1334,593,0,0,-495,1733,0,2464,0,725,0
2/9/2021 9:45,1791,0,1387,0,88,-1140,967,-1334,593,0,0,-495,1733,0,2464,0,725,0
2/9/2021 10:00,1589,-71,1352,0,110,-467,913,-1270,598,0,0,0,2290,0,2730,0,715,0
2/9/2021 10:15,1589,-71,1352,0,110,-467,913,-1270,598,0,0,0,2290,0,2730,0,715,0
2/9/2021 10:30,1589,-71,1352,0,110,-467,913,-1270,598,0,0,0,2290,0,2730,0,715,0
2/9/2021 10:45,1589,-71,1352,0,110,-467,913,-1270,598,0,0,0,2290,0,2730,0,715,0
2/9/2021 11:00,11,-81,1400,0,869,0,1124,-1129,584,0,0,0,3335,0,3817,0,710,0
2/9/2021 11:15,11,-81,1400,0,869,0,1124,-1129,584,0,0,0,3335,0,3817,0,710,0
2/9/2021 11:30,11,-81,1400,0,869,0,1124,-1129,584,0,0,0,3335,0,3817,0,710,0
2/9/2021 11:45,11,-81,1400,0,869,0,1124,-1129,584,0,0,0,3335,0,3817,0,710,0
2/9/2021 12:00,1721,-376,1395,0,1500,0,1075,-1059,572,0,281,0,3361,0,2209,0,705,0
2/9/2021 12:15,1721,-376,1395,0,1500,0,1075,-1059,572,0,281,0,3361,0,2209,0,705,0
2/9/2021 12:30,1721,-376,1395,0,1500,0,1075,-1059,572,0,281,0,3361,0,2209,0,705,0
2/9/2021 12:45,1721,-376,1395,0,1500,0,1075,-1059,572,0,281,0,3361,0,2209,0,705,0
2/9/2021 13:00,1495,-285,1388,0,1500,0,1498,-1015,566,0,256,0,3403,0,2205,0,435,0
2/9/2021 13:15,1495,-285,1388,0,1500,0,1498,-1015,566,0,256,0,3403,0,2205,0,435,0
2/9/2021 13:30,1495,-285,1388,0,1500,0,1498,-1015,566,0,256,0,3403,0,2205,0,435,0
2/9/2021 13:45,1495,-285,1388,0,1500,0,1498,-1015,566,0,256,0,3403,0,2205,0,435,0
2/9/2021 14:00,1493,-390,1029,0,1500,0,1307,-1025,556,0,256,0,3569,0,1760,0,660,0
2/9/2021 14:15,1493,-390,1029,0,1500,0,1307,-1025,556,0,256,0,3569,0,1760,0,660,0
2/9/2021 14:30,1493,-390,1029,0,1500,0,1307,-1025,556,0,256,0,3569,0,1760,0,660,0
2/9/2021 14:45,1493,-390,1029,0,1500,0,1307,-1025,556,0,256,0,3569,0,1760,0,660,0
2/9/2021 15:00,1649,-367,1207,0,1500,0,1300,-1139,548,0,230,0,3395,0,813,0,701,0
2/9/2021 15:15,1649,-367,1207,0,1500,0,1300,-1139,548,0,230,0,3395,0,813,0,701,0
2/9/2021 15:30,1649,-367,1207,0,1500,0,1300,-1139,548,0,230,0,3395,0,813,0,701,0
2/9/2021 15:45,1649,-367,1207,0,1500,0,1300,-1139,548,0,230,0,3395,0,813,0,701,0
2/9/2021 16:00,1421,-386,672,0,969,0,1390,-1285,566,0,204,0,2950,0,147,-215,590,0
2/9/2021 16:15,1421,-386,672,0,969,0,1390,-1285,566,0,204,0,2950,0,147,-215,590,0
2/9/2021 16:30,1421,-386,672,0,969,0,1390,-1285,566,0,204,0,2950,0,147,-215,590,0
2/9/2021 16:45,1421,-386,672,0,969,0,1390,-1285,566,0,204,0,2950,0,147,-215,590,0
2/9/2021 17:00,1487,-472,570,-50,8,-200,1222,-1305,572,0,0,0,1836,0,583,-2,670,0
2/9/2021 17:15,1487,-472,570,-50,8,-200,1222,-1305,572,0,0,0,1836,0,583,-2,670,0
2/9/2021 17:30,1487,-472,570,-50,8,-200,1222,-1305,572,0,0,0,1836,0,583,-2,670,0
2/9/2021 17:45,1487,-472,570,-50,8,-200,1222,-1305,572,0,0,0,1836,0,583,-2,670,0
2/9/2021 18:00,1589,-298,554,-50,42,-1036,1696,-1217,560,0,0,-560,1118,0,782,-37,460,0
2/9/2021 18:15,1589,-298,554,-50,42,-1036,1696,-1217,560,0,0,-560,1118,0,782,-37,460,0
2/9/2021 18:30,1589,-298,554,-50,42,-1036,1696,-1217,560,0,0,-560,1118,0,782,-37,460,0
2/9/2021 18:45,1589,-298,554,-50,42,-1036,1696,-1217,560,0,0,-560,1118,0,782,-37,460,0
2/9/2021 19:00,1733,-172,389,-50,1,-1140,1793,-1088,559,0,0,-600,1031,0,1262,0,535,0
2/9/2021 19:15,1733,-172,389,-50,1,-1140,1793,-1088,559,0,0,-600,1031,0,1262,0,535,0
2/9/2021 19:30,1733,-172,389,-50,1,-1140,1793,-1088,559,0,0,-600,1031,0,1262,0,535,0
2/9/2021 19:45,1733,-172,389,-50,1,-1140,1793,-1088,559,0,0,-600,1031,0,1262,0,535,0
2/9/2021 20:00,1785,-303,959,-50,108,-681,1551,-1113,526,0,0,0,1947,0,866,-44,395,0
2/9/2021 20:15,1785,-303,959,-50,108,-681,1551,-1113,526,0,0,0,1947,0,866,-44,395,0
2/9/2021 20:30,1785,-303,959,-50,108,-681,1551,-1113,526,0,0,0,1947,0,866,-44,395,0
2/9/2021 20:45,1785,-303,959,-50,108,-681,1551,-1113,526,0,0,0,1947,0,866,-44,395,0
2/9/2021 21:00,1543,-239,1009,0,658,0,1141,-989,525,0,0,0,1744,0,2325,0,550,0
2/9/2021 21:15,1543,-239,1009,0,658,0,1141,-989,525,0,0,0,1744,0,2325,0,550,0
2/9/2021 21:30,1543,-239,1009,0,658,0,1141,-989,525,0,0,0,1744,0,2325,0,550,0
2/9/2021 21:45,1543,-239,1009,0,658,0,1141,-989,525,0,0,0,1744,0,2325,0,550,0
2/9/2021 22:00,1579,-61,1169,0,1558,-58,1208,-1092,485,0,230,0,1927,0,3303,0,630,0
2/9/2021 22:15,1579,-61,1169,0,1558,-58,1208,-1092,485,0,230,0,1927,0,3303,0,630,0
2/9/2021 22:30,1579,-61,1169,0,1558,-58,1208,-1092,485,0,230,0,1927,0,3303,0,630,0
2/9/2021 22:45,1579,-61,1169,0,1558,-58,1208,-1092,485,0,230,0,1927,0,3303,0,630,0
2/9/2021 23:00,32,0,1189,0,1228,-20,1322,-1134,441,0,0,0,2083,0,3951,0,183,0
2/9/2021 23:15,32,0,1189,0,1228,-20,1322,-1134,441,0,0,0,2083,0,3951,0,183,0
2/9/2021 23:30,32,0,1189,0,1228,-20,1322,-1134,441,0,0,0,2083,0,3951,0,183,0
2/9/2021 23:45,32,0,1189,0,1228,-20,1322,-1134,441,0,0,0,2083,0,3951,0,183,0
2/10/2021 0:00,1012,-45,1170,0,1083,-89,1167,-1111,420,0,0,0,2054,0,2975,0,101,0
2/10/2021 0:15,1012,-45,1170,0,1083,-89,1167,-1111,420,0,0,0,2054,0,2975,0,101,0
2/10/2021 0:30,1012,-45,1170,0,1083,-89,1167,-1111,420,0,0,0,2054,0,2975,0,101,0
2/10/2021 0:45,1012,-45,1170,0,1083,-89,1167,-1111,420,0,0,0,2054,0,2975,0,101,0
2/10/2021 1:00,1150,-75,784,0,908,-143,1116,-741,414,0,0,0,1987,0,2100,0,32,0
2/10/2021 1:15,1150,-75,784,0,908,-143,1116,-741,414,0,0,0,1987,0,2100,0,32,0
2/10/2021 1:30,1150,-75,784,0,908,-143,1116,-741,414,0,0,0,1987,0,2100,0,32,0
2/10/2021 1:45,1150,-75,784,0,908,-143,1116,-741,414,0,0,0,1987,0,2100,0,32,0
2/10/2021 2:00,878,0,732,0,1221,-314,1336,-354,413,0,0,0,1715,0,1174,0,57,0
2/10/2021 2:15,878,0,732,0,1221,-314,1336,-354,413,0,0,0,1715,0,1174,0,57,0
2/10/2021 2:30,878,0,732,0,1221,-314,1336,-354,413,0,0,0,1715,0,1174,0,57,0
2/10/2021 2:45,878,0,732,0,1221,-314,1336,-354,413,0,0,0,1715,0,1174,0,57,0
2/10/2021 3:00,406,-5,465,0,1326,-15,1395,-967,420,0,281,0,1929,0,812,0,157,0
2/10/2021 3:15,406,-5,465,0,1326,-15,1395,-967,420,0,281,0,1929,0,812,0,157,0
2/10/2021 3:30,406,-5,465,0,1326,-15,1395,-967,420,0,281,0,1929,0,812,0,157,0
2/10/2021 3:45,406,-5,465,0,1326,-15,1395,-967,420,0,281,0,1929,0,812,0,157,0
2/10/2021 4:00,74,-19,542,0,780,-83,1259,-1074,444,0,256,0,1845,0,466,-18,321,0
2/10/2021 4:15,74,-19,542,0,780,-83,1259,-1074,444,0,256,0,1845,0,466,-18,321,0
2/10/2021 4:30,74,-19,542,0,780,-83,1259,-1074,444,0,256,0,1845,0,466,-18,321,0
2/10/2021 4:45,74,-19,542,0,780,-83,1259,-1074,444,0,256,0,1845,0,466,-18,321,0
2/10/2021 5:00,435,-90,972,-50,0,-265,1334,-928,456,0,0,-310,1591,0,433,-40,460,0
2/10/2021 5:15,435,-90,972,-50,0,-265,1334,-928,456,0,0,-310,1591,0,433,-40,460,0
2/10/2021 5:30,435,-90,972,-50,0,-265,1334,-928,456,0,0,-310,1591,0,433,-40,460,0
2/10/2021 5:45,435,-90,972,-50,0,-265,1334,-928,456,0,0,-310,1591,0,433,-40,460,0
2/10/2021 6:00,1024,0,165,-50,23,-1175,1270,-1261,508,0,0,-336,1108,0,913,0,592,-100
2/10/2021 6:15,1024,0,165,-50,23,-1175,1270,-1261,508,0,0,-336,1108,0,913,0,592,-100
2/10/2021 6:30,1024,0,165,-50,23,-1175,1270,-1261,508,0,0,-336,1108,0,913,0,592,-100
2/10/2021 6:45,1024,0,165,-50,23,-1175,1270,-1261,508,0,0,-336,1108,0,913,0,592,-100
2/10/2021 7:00,1119,-40,375,-56,348,-1383,959,-1168,543,0,0,-615,1394,0,1558,0,700,0
2/10/2021 7:15,1119,-40,375,-56,348,-1383,959,-1168,543,0,0,-615,1394,0,1558,0,700,0
2/10/2021 7:30,1119,-40,375,-56,348,-1383,959,-1168,543,0,0,-615,1394,0,1558,0,700,0
2/10/2021 7:45,1119,-40,375,-56,348,-1383,959,-1168,543,0,0,-615,1394,0,1558,0,700,0
2/10/2021 8:00,1031,-105,1780,-50,418,-1210,816,-841,559,0,0,-175,1887,0,1659,0,590,0
2/10/2021 8:15,1031,-105,1780,-50,418,-1210,816,-841,559,0,0,-175,1887,0,1659,0,590,0
2/10/2021 8:30,1031,-105,1780,-50,418,-1210,816,-841,559,0,0,-175,1887,0,1659,0,590,0
2/10/2021 8:45,1031,-105,1780,-50,418,-1210,816,-841,559,0,0,-175,1887,0,1659,0,590,0
2/10/2021 9:00,3,0,1677,0,617,-312,681,-593,573,0,0,0,2867,0,1093,0,591,0
2/10/2021 9:15,3,0,1677,0,617,-312,681,-593,573,0,0,0,2867,0,1093,0,591,0
2/10/2021 9:30,3,0,1677,0,617,-312,681,-593,573,0,0,0,2867,0,1093,0,591,0
2/10/2021 9:45,3,0,1677,0,617,-312,681,-593,573,0,0,0,2867,0,1093,0,591,0
2/10/2021 10:00,0,-165,1793,0,1156,-1,707,-662,582,0,0,0,3682,0,1230,0,580,0
2/10/2021 10:15,0,-165,1793,0,1156,-1,707,-662,582,0,0,0,3682,0,1230,0,580,0
2/10/2021 10:30,0,-165,1793,0,1156,-1,707,-662,582,0,0,0,3682,0,1230,0,580,0
2/10/2021 10:45,0,-165,1793,0,1156,-1,707,-662,582,0,0,0,3682,0,1230,0,580,0
2/10/2021 11:00,0,-387,1796,0,1500,0,1210,-724,561,0,512,0,3901,0,845,0,510,0
2/10/2021 11:15,0,-387,1796,0,1500,0,1210,-724,561,0,512,0,3901,0,845,0,510,0
2/10/2021 11:30,0,-387,1796,0,1500,0,1210,-724,561,0,512,0,3901,0,845,0,510,0
2/10/2021 11:45,0,-387,1796,0,1500,0,1210,-724,561,0,512,0,3901,0,845,0,510,0
2/10/2021 12:00,0,-381,1792,0,1500,0,1718,-994,545,0,512,0,4075,0,417,0,410,0
2/10/2021 12:15,0,-381,1792,0,1500,0,1718,-994,545,0,512,0,4075,0,417,0,410,0
2/10/2021 12:30,0,-381,1792,0,1500,0,1718,-994,545,0,512,0,4075,0,417,0,410,0
2/10/2021 12:45,0,-381,1792,0,1500,0,1718,-994,545,0,512,0,4075,0,417,0,410,0
2/10/2021 13:00,0,-457,1794,0,1500,0,1553,-989,531,0,512,0,4008,0,698,0,395,0
2/10/2021 13:15,0,-457,1794,0,1500,0,1553,-989,531,0,512,0,4008,0,698,0,395,0
2/10/2021 13:30,0,-457,1794,0,1500,0,1553,-989,531,0,512,0,4008,0,698,0,395,0
2/10/2021 13:45,0,-457,1794,0,1500,0,1553,-989,531,0,512,0,4008,0,698,0,395,0
2/10/2021 14:00,5,-759,1590,0,1500,0,1275,-817,518,0,409,0,3883,0,812,0,675,0
2/10/2021 14:15,5,-759,1590,0,1500,0,1275,-817,518,0,409,0,3883,0,812,0,675,0
2/10/2021 14:30,5,-759,1590,0,1500,0,1275,-817,518,0,409,0,3883,0,812,0,675,0
2/10/2021 14:45,5,-759,1590,0,1500,0,1275,-817,518,0,409,0,3883,0,812,0,675,0
2/10/2021 15:00,10,-692,1336,0,1500,0,1500,-791,513,0,307,0,3650,0,243,-223,480,0
2/10/2021 15:15,10,-692,1336,0,1500,0,1500,-791,513,0,307,0,3650,0,243,-223,480,0
2/10/2021 15:30,10,-692,1336,0,1500,0,1500,-791,513,0,307,0,3650,0,243,-223,480,0
2/10/2021 15:45,10,-692,1336,0,1500,0,1500,-791,513,0,307,0,3650,0,243,-223,480,0
2/10/2021 16:00,0,-624,1199,0,1668,-275,1070,-906,517,0,281,0,3281,0,0,-1444,685,0
2/10/2021 16:15,0,-624,1199,0,1668,-275,1070,-906,517,0,281,0,3281,0,0,-1444,685,0
2/10/2021 16:30,0,-624,1199,0,1668,-275,1070,-906,517,0,281,0,3281,0,0,-1444,685,0
2/10/2021 16:45,0,-624,1199,0,1668,-275,1070,-906,517,0,281,0,3281,0,0,-1444,685,0
2/10/2021 17:00,137,-375,991,-50,968,-241,977,-893,519,0,0,-286,2493,0,0,-417,585,0
2/10/2021 17:15,137,-375,991,-50,968,-241,977,-893,519,0,0,-286,2493,0,0,-417,585,0
2/10/2021 17:30,137,-375,991,-50,968,-241,977,-893,519,0,0,-286,2493,0,0,-417,585,0
2/10/2021 17:45,137,-375,991,-50,968,-241,977,-893,519,0,0,-286,2493,0,0,-417,585,0
2/10/2021 18:00,649,-409,1060,-50,902,-800,1387,-893,515,0,0,0,1437,0,546,-24,400,0
2/10/2021 18:15,649,-409,1060,-50,902,-800,1387,-893,515,0,0,0,1437,0,546,-24,400,0
2/10/2021 18:30,649,-409,1060,-50,902,-800,1387,-893,515,0,0,0,1437,0,546,-24,400,0
2/10/2021 18:45,649,-409,1060,-50,902,-800,1387,-893,515,0,0,0,1437,0,546,-24,400,0
2/10/2021 19:00,1481,-514,1020,-50,640,-1134,1332,-769,507,0,0,-374,1384,0,1066,0,460,0
2/10/2021 19:15,1481,-514,1020,-50,640,-1134,1332,-769,507,0,0,-374,1384,0,1066,0,460,0
2/10/2021 19:30,1481,-514,1020,-50,640,-1134,1332,-769,507,0,0,-374,1384,0,1066,0,460,0
2/10/2021 19:45,1481,-514,1020,-50,640,-1134,1332,-769,507,0,0,-374,1384,0,1066,0,460,0
2/10/2021 20:00,1609,-70,916,-50,494,-194,1363,-902,476,0,0,0,1517,0,981,0,360,0
2/10/2021 20:15,1609,-70,916,-50,494,-194,1363,-902,476,0,0,0,1517,0,981,0,360,0
2/10/2021 20:30,1609,-70,916,-50,494,-194,1363,-902,476,0,0,0,1517,0,981,0,360,0
2/10/2021 20:45,1609,-70,916,-50,494,-194,1363,-902,476,0,0,0,1517,0,981,0,360,0
2/10/2021 21:00,1626,0,1005,0,1446,-45,1107,-1102,484,0,59,0,1525,0,2179,0,410,0
2/10/2021 21:15,1626,0,1005,0,1446,-45,1107,-1102,484,0,59,0,1525,0,2179,0,410,0
2/10/2021 21:30,1626,0,1005,0,1446,-45,1107,-1102,484,0,59,0,1525,0,2179,0,410,0
2/10/2021 21:45,1626,0,1005,0,1446,-45,1107,-1102,484,0,59,0,1525,0,2179,0,410,0
2/10/2021 22:00,2131,-57,1002,0,1500,0,1172,-968,447,0,409,0,964,0,3637,0,385,0
2/10/2021 22:15,2131,-57,1002,0,1500,0,1172,-968,447,0,409,0,964,0,3637,0,385,0
2/10/2021 22:30,2131,-57,1002,0,1500,0,1172,-968,447,0,409,0,964,0,3637,0,385,0
2/10/2021 22:45,2131,-57,1002,0,1500,0,1172,-968,447,0,409,0,964,0,3637,0,385,0
2/10/2021 23:00,2170,0,1029,0,1500,0,716,-500,411,0,409,0,453,0,2885,0,123,0
2/10/2021 23:15,2170,0,1029,0,1500,0,716,-500,411,0,409,0,453,0,2885,0,123,0
2/10/2021 23:30,2170,0,1029,0,1500,0,716,-500,411,0,409,0,453,0,2885,0,123,0
2/10/2021 23:45,2170,0,1029,0,1500,0,716,-500,411,0,409,0,453,0,2885,0,123,0
2/11/2021 0:00,2213,0,1128,0,1500,0,521,-658,394,0,445,0,109,-42,2122,0,0,0
2/11/2021 0:15,2213,0,1128,0,1500,0,521,-658,394,0,445,0,109,-42,2122,0,0,0
2/11/2021 0:30,2213,0,1128,0,1500,0,521,-658,394,0,445,0,109,-42,2122,0,0,0
2/11/2021 0:45,2213,0,1128,0,1500,0,521,-658,394,0,445,0,109,-42,2122,0,0,0
2/11/2021 1:00,2404,0,640,0,1500,0,586,-312,392,0,397,0,367,-66,2260,0,0,0
2/11/2021 1:15,2404,0,640,0,1500,0,586,-312,392,0,397,0,367,-66,2260,0,0,0
2/11/2021 1:30,2404,0,640,0,1500,0,586,-312,392,0,397,0,367,-66,2260,0,0,0
2/11/2021 1:45,2404,0,640,0,1500,0,586,-312,392,0,397,0,367,-66,2260,0,0,0
2/11/2021 2:00,2068,0,667,0,1500,0,511,-437,392,0,434,0,478,0,897,0,0,0
2/11/2021 2:15,2068,0,667,0,1500,0,511,-437,392,0,434,0,478,0,897,0,0,0
2/11/2021 2:30,2068,0,667,0,1500,0,511,-437,392,0,434,0,478,0,897,0,0,0
2/11/2021 2:45,2068,0,667,0,1500,0,511,-437,392,0,434,0,478,0,897,0,0,0
2/11/2021 3:00,1486,-34,685,0,1500,0,646,-231,398,0,444,0,109,-6,648,-247,50,0
2/11/2021 3:15,1486,-34,685,0,1500,0,646,-231,398,0,444,0,109,-6,648,-247,50,0
2/11/2021 3:30,1486,-34,685,0,1500,0,646,-231,398,0,444,0,109,-6,648,-247,50,0
2/11/2021 3:45,1486,-34,685,0,1500,0,646,-231,398,0,444,0,109,-6,648,-247,50,0
2/11/2021 4:00,1434,-36,478,0,1500,0,1246,-235,428,0,614,0,373,0,237,-29,177,0
2/11/2021 4:15,1434,-36,478,0,1500,0,1246,-235,428,0,614,0,373,0,237,-29,177,0
2/11/2021 4:30,1434,-36,478,0,1500,0,1246,-235,428,0,614,0,373,0,237,-29,177,0
2/11/2021 4:45,1434,-36,478,0,1500,0,1246,-235,428,0,614,0,373,0,237,-29,177,0
2/11/2021 5:00,1235,-66,147,-122,973,-233,1412,-400,442,0,0,0,83,-169,1218,0,240,0
2/11/2021 5:15,1235,-66,147,-122,973,-233,1412,-400,442,0,0,0,83,-169,1218,0,240,0
2/11/2021 5:30,1235,-66,147,-122,973,-233,1412,-400,442,0,0,0,83,-169,1218,0,240,0
2/11/2021 5:45,1235,-66,147,-122,973,-233,1412,-400,442,0,0,0,83,-169,1218,0,240,0
2/11/2021 6:00,1591,-103,68,-505,1023,0,1404,-795,492,0,72,0,239,0,5,-117,365,0
2/11/2021 6:15,1591,-103,68,-505,1023,0,1404,-795,492,0,72,0,239,0,5,-117,365,0
2/11/2021 6:30,1591,-103,68,-505,1023,0,1404,-795,492,0,72,0,239,0,5,-117,365,0
2/11/2021 6:45,1591,-103,68,-505,1023,0,1404,-795,492,0,72,0,239,0,5,-117,365,0
2/11/2021 7:00,1999,-226,484,-300,1012,0,1379,-760,519,0,431,0,574,0,113,-445,600,0
2/11/2021 7:15,1999,-226,484,-300,1012,0,1379,-760,519,0,431,0,574,0,113,-445,600,0
2/11/2021 7:30,1999,-226,484,-300,1012,0,1379,-760,519,0,431,0,574,0,113,-445,600,0
2/11/2021 7:45,1999,-226,484,-300,1012,0,1379,-760,519,0,431,0,574,0,113,-445,600,0
2/11/2021 8:00,2151,-319,725,-300,1076,0,1306,-562,526,0,519,0,884,0,1176,0,435,0
2/11/2021 8:15,2151,-319,725,-300,1076,0,1306,-562,526,0,519,0,884,0,1176,0,435,0
2/11/2021 8:30,2151,-319,725,-300,1076,0,1306,-562,526,0,519,0,884,0,1176,0,435,0
2/11/2021 8:45,2151,-319,725,-300,1076,0,1306,-562,526,0,519,0,884,0,1176,0,435,0
2/11/2021 9:00,1575,-270,1248,0,1460,-47,1370,-218,526,0,416,0,1451,0,1625,0,495,0
2/11/2021 9:15,1575,-270,1248,0,1460,-47,1370,-218,526,0,416,0,1451,0,1625,0,495,0
2/11/2021 9:30,1575,-270,1248,0,1460,-47,1370,-218,526,0,416,0,1451,0,1625,0,495,0
2/11/2021 9:45,1575,-270,1248,0,1460,-47,1370,-218,526,0,416,0,1451,0,1625,0,495,0
2/11/2021 10:00,1296,-6,1769,0,1728,-228,1469,-190,533,0,614,0,2109,0,1986,0,460,0
2/11/2021 10:15,1296,-6,1769,0,1728,-228,1469,-190,533,0,614,0,2109,0,1986,0,460,0
2/11/2021 10:30,1296,-6,1769,0,1728,-228,1469,-190,533,0,614,0,2109,0,1986,0,460,0
2/11/2021 10:45,1296,-6,1769,0,1728,-228,1469,-190,533,0,614,0,2109,0,1986,0,460,0
2/11/2021 11:00,998,-294,1793,0,1514,-14,1376,-235,518,0,614,0,2588,0,1718,0,730,0
2/11/2021 11:15,998,-294,1793,0,1514,-14,1376,-235,518,0,614,0,2588,0,1718,0,730,0
2/11/2021 11:30,998,-294,1793,0,1514,-14,1376,-235,518,0,614,0,2588,0,1718,0,730,0
2/11/2021 11:45,998,-294,1793,0,1514,-14,1376,-235,518,0,614,0,2588,0,1718,0,730,0
2/11/2021 12:00,1144,-269,1613,0,1518,-152,1356,-275,513,0,614,0,2579,0,393,-307,730,0
2/11/2021 12:15,1144,-269,1613,0,1518,-152,1356,-275,513,0,614,0,2579,0,393,-307,730,0
2/11/2021 12:30,1144,-269,1613,0,1518,-152,1356,-275,513,0,614,0,2579,0,393,-307,730,0
2/11/2021 12:45,1144,-269,1613,0,1518,-152,1356,-275,513,0,614,0,2579,0,393,-307,730,0
2/11/2021 13:00,1280,-11,1357,-100,1566,-66,1619,-255,516,0,614,0,2198,0,227,-642,525,0
2/11/2021 13:15,1280,-11,1357,-100,1566,-66,1619,-255,516,0,614,0,2198,0,227,-642,525,0
2/11/2021 13:30,1280,-11,1357,-100,1566,-66,1619,-255,516,0,614,0,2198,0,227,-642,525,0
2/11/2021 13:45,1280,-11,1357,-100,1566,-66,1619,-255,516,0,614,0,2198,0,227,-642,525,0
2/11/2021 14:00,1005,-335,1283,-100,1500,0,1531,-255,498,0,614,0,2243,0,0,-871,560,0
2/11/2021 14:15,1005,-335,1283,-100,1500,0,1531,-255,498,0,614,0,2243,0,0,-871,560,0
2/11/2021 14:30,1005,-335,1283,-100,1500,0,1531,-255,498,0,614,0,2243,0,0,-871,560,0
2/11/2021 14:45,1005,-335,1283,-100,1500,0,1531,-255,498,0,614,0,2243,0,0,-871,560,0
2/11/2021 15:00,1144,-485,1442,-354,1500,0,1433,-323,499,0,614,0,2073,0,0,-1758,405,0
2/11/2021 15:15,1144,-485,1442,-354,1500,0,1433,-323,499,0,614,0,2073,0,0,-1758,405,0
2/11/2021 15:30,1144,-485,1442,-354,1500,0,1433,-323,499,0,614,0,2073,0,0,-1758,405,0
2/11/2021 15:45,1144,-485,1442,-354,1500,0,1433,-323,499,0,614,0,2073,0,0,-1758,405,0
2/11/2021 16:00,1165,-340,1371,0,1745,-380,1069,-295,506,0,614,0,2089,0,0,-2631,335,0
2/11/2021 16:15,1165,-340,1371,0,1745,-380,1069,-295,506,0,614,0,2089,0,0,-2631,335,0
2/11/2021 16:30,1165,-340,1371,0,1745,-380,1069,-295,506,0,614,0,2089,0,0,-2631,335,0
2/11/2021 16:45,1165,-340,1371,0,1745,-380,1069,-295,506,0,614,0,2089,0,0,-2631,335,0
2/11/2021 17:00,1587,-499,1161,0,902,-542,878,-160,517,0,0,0,110,-304,0,-825,310,0
2/11/2021 17:15,1587,-499,1161,0,902,-542,878,-160,517,0,0,0,110,-304,0,-825,310,0
2/11/2021 17:30,1587,-499,1161,0,902,-542,878,-160,517,0,0,0,110,-304,0,-825,310,0
2/11/2021 17:45,1587,-499,1161,0,902,-542,878,-160,517,0,0,0,110,-304,0,-825,310,0
2/11/2021 18:00,1379,-559,68,-650,532,-877,869,-645,522,0,0,0,0,-346,0,-759,375,0
2/11/2021 18:15,1379,-559,68,-650,532,-877,869,-645,522,0,0,0,0,-346,0,-759,375,0
2/11/2021 18:30,1379,-559,68,-650,532,-877,869,-645,522,0,0,0,0,-346,0,-759,375,0
2/11/2021 18:45,1379,-559,68,-650,532,-877,869,-645,522,0,0,0,0,-346,0,-759,375,0
2/11/2021 19:00,1785,-598,168,-547,416,-1545,1040,-663,518,0,0,0,0,-539,378,-160,395,0
2/11/2021 19:15,1785,-598,168,-547,416,-1545,1040,-663,518,0,0,0,0,-539,378,-160,395,0
2/11/2021 19:30,1785,-598,168,-547,416,-1545,1040,-663,518,0,0,0,0,-539,378,-160,395,0
2/11/2021 19:45,1785,-598,168,-547,416,-1545,1040,-663,518,0,0,0,0,-539,378,-160,395,0
