datetime,price_EOM,price_EOM_flex,lime_co2_factor,lime_price,co2_price,grinder_availability_profile,clinker_availability_profile,fuel_price_natural_gas,target_profile,opt_power
3/6/2021 9:00,124.5,72.338,0.1,15,88,1,1,20,5.99069645,1.3402
3/6/2021 10:00,124.5,72.338,0.1,15,88,1,1,20,5.99069645,0.6701
3/6/2021 11:00,124.5,72.338,0.1,15,88,1,1,20,5.99069645,0
3/6/2021 12:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0.6701
3/6/2021 13:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0
3/6/2021 14:00,124.5,72.338,0.1,15,88,1,1,20,5.90746973,0.6701
3/6/2021 15:00,124.5,72.338,0.1,15,88,1,1,20,5.845049685,0
3/6/2021 16:00,124.5,121.95,0.1,15,88,1,1,20,5.78262964,0.6701
3/6/2021 17:00,124.5,137.95,0.1,15,88,1,1,20,5.78262964,1.3402
3/6/2021 18:00,124.5,104.5,0.1,15,88,1,1,20,5.78262964,2.0103
3/6/2021 19:00,124.5,123.28,0.1,15,88,1,1,20,5.78262964,2.6804
3/6/2021 20:00,124.5,122.19,0.1,15,88,1,1,20,5.78262964,3.3505
3/6/2021 21:00,124.5,123.28,0.1,15,88,1,1,20,5.78262964,4.0206
3/6/2021 22:00,124.5,95.353,0.1,15,88,1,1,20,5.745731875,4.6907
3/6/2021 23:00,124.5,72.338,0.1,15,88,1,1,20,5.745731875,5.3608
3/7/2021 0:00,124.5,0,0.1,15,88,1,1,20,5.745731875,6.0309
3/7/2021 1:00,124.5,0,0.1,15,88,1,1,20,5.745731875,5.618530769
3/7/2021 2:00,124.5,3,0.1,15,88,1,1,20,5.745731875,6.288630769
3/7/2021 3:00,124.5,70,0.1,15,88,1,1,20,5.745731875,6.958730769
3/7/2021 4:00,124.5,88.272,0.1,15,88,1,1,20,5.745731875,6.958730769
3/7/2021 5:00,124.5,141.26,0.1,15,88,1,1,20,5.745731875,6.958730769
3/7/2021 6:00,124.5,113.29,0.1,15,88,1,1,20,5.845049685,6.288630769
3/7/2021 7:00,124.5,121.95,0.1,15,88,1,1,20,5.90746973,6.958730769
3/7/2021 8:00,124.5,121.95,0.1,15,88,1,1,20,5.99069645,6.958730769
3/7/2021 9:00,124.5,123.28,0.1,15,88,1,1,20,5.99069645,6.701
3/7/2021 10:00,124.5,123.28,0.1,15,88,1,1,20,5.99069645,6.0309
3/7/2021 11:00,124.5,123.82,0.1,15,88,1,1,20,5.99069645,5.3608
3/7/2021 12:00,124.5,123.82,0.1,15,88,1,1,20,5.99069645,4.6907
3/7/2021 13:00,124.5,123.82,0.1,15,88,1,1,20,5.99069645,4.0206
3/7/2021 14:00,124.5,123.28,0.1,15,88,1,1,20,5.90746973,3.3505
3/7/2021 15:00,124.5,112.48,0.1,15,88,1,1,20,5.845049685,2.6804
3/7/2021 16:00,124.5,111.63,0.1,15,88,1,1,20,5.78262964,2.0103
3/7/2021 17:00,124.5,123.28,0.1,15,88,1,1,20,5.78262964,1.3402
3/7/2021 18:00,124.5,123.82,0.1,15,88,1,1,20,5.78262964,0.6701
3/7/2021 19:00,124.5,123.82,0.1,15,88,1,1,20,5.78262964,0
3/7/2021 20:00,124.5,111.63,0.1,15,88,1,1,20,5.78262964,0
3/7/2021 21:00,124.5,110.38,0.1,15,88,1,1,20,5.78262964,0
3/7/2021 22:00,124.5,104.62,0.1,15,88,1,1,20,5.745731875,0
3/7/2021 23:00,124.5,95.353,0.1,15,88,1,1,20,5.745731875,0.6701
3/8/2021 0:00,124.5,0,0.1,15,88,1,1,20,5.55283955,0.6701
3/8/2021 1:00,124.5,82.5,0.1,15,88,1,1,20,5.55283955,0
3/8/2021 2:00,124.5,47.4,0.1,15,88,1,1,20,5.55283955,0.6701
3/8/2021 3:00,124.5,47.4,0.1,15,88,1,1,20,5.55283955,0
3/8/2021 4:00,124.5,47.4,0.1,15,88,1,1,20,5.55283955,0
3/8/2021 5:00,124.5,82.5,0.1,15,88,1,1,20,5.55283955,0
3/8/2021 6:00,124.5,92.663,0.1,15,88,1,1,20,5.648823125,0.6701
3/8/2021 7:00,124.5,92.663,0.1,15,88,1,1,20,5.709147635,1.3402
3/8/2021 8:00,124.5,82.5,0.1,15,88,1,1,20,5.78958032,2.0103
3/8/2021 9:00,124.5,82.5,0.1,15,88,1,1,20,5.78958032,2.6804
3/8/2021 10:00,124.5,82.5,0.1,15,88,1,1,20,5.78958032,3.3505
3/8/2021 11:00,124.5,82.5,0.1,15,88,1,1,20,5.78958032,4.0206
3/8/2021 12:00,124.5,82.5,0.1,15,88,1,1,20,5.78958032,4.6907
3/8/2021 13:00,124.5,82.5,0.1,15,88,1,1,20,5.78958032,5.3608
3/8/2021 14:00,124.5,92.663,0.1,15,88,1,1,20,5.709147635,6.0309
3/8/2021 15:00,124.5,120.4,0.1,15,88,1,1,20,5.648823125,6.701
3/8/2021 16:00,124.5,137.95,0.1,15,88,1,1,20,5.58849861,6.958730769
3/8/2021 17:00,124.5,111.8,0.1,15,88,1,1,20,5.58849861,6.958730769
3/8/2021 18:00,124.5,124.42,0.1,15,88,1,1,20,5.58849861,6.958730769
3/8/2021 19:00,124.5,124.42,0.1,15,88,1,1,20,5.58849861,6.958730769
3/8/2021 20:00,124.5,123.28,0.1,15,88,1,1,20,5.58849861,6.958730769
3/8/2021 21:00,124.5,109.85,0.1,15,88,1,1,20,5.58849861,6.958730769
3/8/2021 22:00,124.5,101.98,0.1,15,88,1,1,20,5.55283955,6.958730769
3/8/2021 23:00,124.5,94.844,0.1,15,88,1,1,20,5.55283955,6.958730769
3/9/2021 0:00,124.5,120.4,0.1,15,88,1,1,20,5.53823007,6.958730769
3/9/2021 1:00,124.5,121.95,0.1,15,88,1,1,20,5.53823007,6.958730769
3/9/2021 2:00,124.5,120.4,0.1,15,88,1,1,20,5.53823007,6.958730769
3/9/2021 3:00,124.5,120.4,0.1,15,88,1,1,20,5.53823007,6.958730769
3/9/2021 4:00,124.5,123.28,0.1,15,88,1,1,20,5.53823007,6.701
3/9/2021 5:00,124.5,143.33,0.1,15,88,1,1,20,5.53823007,6.0309
3/9/2021 6:00,124.5,124.09,0.1,15,88,1,1,20,5.63396111,5.3608
3/9/2021 7:00,124.5,129.47,0.1,15,88,1,1,20,5.69412691,4.6907
3/9/2021 8:00,124.5,123.82,0.1,15,88,1,1,20,5.774347975,4.0206
3/9/2021 9:00,124.5,123.28,0.1,15,88,1,1,20,5.774347975,3.3505
3/9/2021 10:00,124.5,120.4,0.1,15,88,1,1,20,5.774347975,2.6804
3/9/2021 11:00,124.5,112.71,0.1,15,88,1,1,20,5.774347975,2.0103
3/9/2021 12:00,124.5,112.71,0.1,15,88,1,1,20,5.774347975,1.3402
3/9/2021 13:00,124.5,111.8,0.1,15,88,1,1,20,5.774347975,0.6701
3/9/2021 14:00,124.5,111.57,0.1,15,88,1,1,20,5.69412691,0
3/9/2021 15:00,124.5,110.38,0.1,15,88,1,1,20,5.63396111,0.6701
3/9/2021 16:00,124.5,120.4,0.1,15,88,1,1,20,5.573795305,0
3/9/2021 17:00,124.5,123.28,0.1,15,88,1,1,20,5.573795305,0.6701
3/9/2021 18:00,124.5,123.28,0.1,15,88,1,1,20,5.573795305,0
3/9/2021 19:00,124.5,123.28,0.1,15,88,1,1,20,5.573795305,0.6701
3/9/2021 20:00,124.5,109.85,0.1,15,88,1,1,20,5.573795305,0
3/9/2021 21:00,124.5,106.93,0.1,15,88,1,1,20,5.573795305,0.6701
3/9/2021 22:00,124.5,95.353,0.1,15,88,1,1,20,5.53823007,1.3402
3/9/2021 23:00,124.5,95.353,0.1,15,88,1,1,20,5.53823007,1.3402
3/10/2021 0:00,124.5,72.338,0.1,15,88,1,1,20,5.745731875,0.6701
3/10/2021 1:00,124.5,82.5,0.1,15,88,1,1,20,5.745731875,0
3/10/2021 2:00,124.5,82.5,0.1,15,88,1,1,20,5.745731875,0
3/10/2021 3:00,124.5,82.5,0.1,15,88,1,1,20,5.745731875,0
3/10/2021 4:00,124.5,82.5,0.1,15,88,1,1,20,5.745731875,0
3/10/2021 5:00,124.5,141.15,0.1,15,88,1,1,20,5.745731875,0.6701
3/10/2021 6:00,124.5,130.69,0.1,15,88,1,1,20,5.845049685,1.3402
3/10/2021 7:00,124.5,129.83,0.1,15,88,1,1,20,5.90746973,2.0103
3/10/2021 8:00,124.5,129.49,0.1,15,88,1,1,20,5.99069645,2.6804
3/10/2021 9:00,124.5,132.71,0.1,15,88,1,1,20,5.99069645,3.3505
3/10/2021 10:00,124.5,130.18,0.1,15,88,1,1,20,5.99069645,4.0206
3/10/2021 11:00,124.5,130.69,0.1,15,88,1,1,20,5.99069645,4.6907
3/10/2021 12:00,124.5,133.16,0.1,15,88,1,1,20,5.99069645,5.3608
3/10/2021 13:00,124.5,135.72,0.1,15,88,1,1,20,5.99069645,6.0309
3/10/2021 14:00,124.5,135.72,0.1,15,88,1,1,20,5.90746973,6.701
3/10/2021 15:00,124.5,132.71,0.1,15,88,1,1,20,5.845049685,6.958730769
3/10/2021 16:00,124.5,136.12,0.1,15,88,1,1,20,5.78262964,6.958730769
3/10/2021 17:00,124.5,132.71,0.1,15,88,1,1,20,5.78262964,6.958730769
3/10/2021 18:00,124.5,119.8,0.1,15,88,1,1,20,5.78262964,6.958730769
3/10/2021 19:00,124.5,126.06,0.1,15,88,1,1,20,5.78262964,6.288630769
3/10/2021 20:00,124.5,112.48,0.1,15,88,1,1,20,5.78262964,6.958730769
3/10/2021 21:00,124.5,110.38,0.1,15,88,1,1,20,5.78262964,6.958730769
3/10/2021 22:00,124.5,107.6,0.1,15,88,1,1,20,5.745731875,6.958730769
3/10/2021 23:00,124.5,72.338,0.1,15,88,1,1,20,5.745731875,6.958730769
3/11/2021 0:00,124.5,72.338,0.1,15,88,1,1,20,5.745731875,6.701
3/11/2021 1:00,124.5,72.338,0.1,15,88,1,1,20,5.745731875,6.0309
3/11/2021 2:00,124.5,72.338,0.1,15,88,1,1,20,5.745731875,5.3608
3/11/2021 3:00,124.5,70,0.1,15,88,1,1,20,5.745731875,4.6907
3/11/2021 4:00,124.5,70,0.1,15,88,1,1,20,5.745731875,4.0206
3/11/2021 5:00,124.5,140.45,0.1,15,88,1,1,20,5.745731875,3.3505
3/11/2021 6:00,124.5,130.18,0.1,15,88,1,1,20,5.845049685,2.6804
3/11/2021 7:00,124.5,137.7,0.1,15,88,1,1,20,5.90746973,2.0103
3/11/2021 8:00,124.5,138.04,0.1,15,88,1,1,20,5.99069645,1.3402
3/11/2021 9:00,124.5,135.72,0.1,15,88,1,1,20,5.99069645,0.6701
3/11/2021 10:00,124.5,137.7,0.1,15,88,1,1,20,5.99069645,0
3/11/2021 11:00,124.5,129.49,0.1,15,88,1,1,20,5.99069645,0
3/11/2021 12:00,124.5,110.03,0.1,15,88,1,1,20,5.99069645,0
3/11/2021 13:00,124.5,104.5,0.1,15,88,1,1,20,5.99069645,0.6701
3/11/2021 14:00,124.5,104.5,0.1,15,88,1,1,20,5.90746973,0
3/11/2021 15:00,124.5,133.16,0.1,15,88,1,1,20,5.845049685,0.6701
3/11/2021 16:00,124.5,140.45,0.1,15,88,1,1,20,5.78262964,0
3/11/2021 17:00,124.5,124.42,0.1,15,88,1,1,20,5.78262964,0.6701
3/11/2021 18:00,124.5,129.49,0.1,15,88,1,1,20,5.78262964,1.3402
3/11/2021 19:00,124.5,129.49,0.1,15,88,1,1,20,5.78262964,2.0103
3/11/2021 20:00,124.5,101.98,0.1,15,88,1,1,20,5.78262964,2.0103
3/11/2021 21:00,124.5,82.5,0.1,15,88,1,1,20,5.78262964,1.3402
3/11/2021 22:00,124.5,82.5,0.1,15,88,1,1,20,5.745731875,0.6701
3/11/2021 23:00,124.5,47.4,0.1,15,88,1,1,20,5.745731875,0
3/12/2021 0:00,124.5,0,0.1,15,88,1,1,20,5.745731875,0.6701
3/12/2021 1:00,124.5,0,0.1,15,88,1,1,20,5.745731875,0
3/12/2021 2:00,124.5,20.7,0.1,15,88,1,1,20,5.745731875,0
3/12/2021 3:00,124.5,0,0.1,15,88,1,1,20,5.745731875,0.6701
3/12/2021 4:00,124.5,3,0.1,15,88,1,1,20,5.745731875,1.3402
3/12/2021 5:00,124.5,20.7,0.1,15,88,1,1,20,5.745731875,2.0103
3/12/2021 6:00,124.5,20.7,0.1,15,88,1,1,20,5.845049685,2.6804
3/12/2021 7:00,124.5,70,0.1,15,88,1,1,20,5.90746973,3.3505
3/12/2021 8:00,124.5,70,0.1,15,88,1,1,20,5.99069645,2.6804
3/12/2021 9:00,124.5,70,0.1,15,88,1,1,20,5.99069645,2.0103
3/12/2021 10:00,124.5,70,0.1,15,88,1,1,20,5.99069645,1.3402
3/12/2021 11:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0.6701
3/12/2021 12:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0
3/12/2021 13:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0.6701
3/12/2021 14:00,124.5,70,0.1,15,88,1,1,20,5.90746973,1.3402
3/12/2021 15:00,124.5,70,0.1,15,88,1,1,20,5.845049685,2.0103
3/12/2021 16:00,124.5,70,0.1,15,88,1,1,20,5.78262964,2.6804
3/12/2021 17:00,124.5,70,0.1,15,88,1,1,20,5.78262964,3.3505
3/12/2021 18:00,124.5,70,0.1,15,88,1,1,20,5.78262964,3.3505
3/12/2021 19:00,124.5,70,0.1,15,88,1,1,20,5.78262964,2.6804
3/12/2021 20:00,124.5,70,0.1,15,88,1,1,20,5.78262964,2.0103
3/12/2021 21:00,124.5,20.7,0.1,15,88,1,1,20,5.78262964,1.3402
3/12/2021 22:00,124.5,20.7,0.1,15,88,1,1,20,5.745731875,0.6701
3/12/2021 23:00,124.5,20.7,0.1,15,88,1,1,20,5.745731875,0
3/13/2021 0:00,124.5,63.307,0.1,15,88,1,1,20,5.745731875,0
3/13/2021 1:00,124.5,63.307,0.1,15,88,1,1,20,5.745731875,0
3/13/2021 2:00,124.5,63.307,0.1,15,88,1,1,20,5.745731875,0.6701
3/13/2021 3:00,124.5,70,0.1,15,88,1,1,20,5.745731875,0
3/13/2021 4:00,124.5,70,0.1,15,88,1,1,20,5.745731875,0
3/13/2021 5:00,124.5,70,0.1,15,88,1,1,20,5.745731875,0.6701
3/13/2021 6:00,124.5,70,0.1,15,88,1,1,20,5.845049685,1.3402
3/13/2021 7:00,124.5,70,0.1,15,88,1,1,20,5.90746973,2.0103
3/13/2021 8:00,124.5,70,0.1,15,88,1,1,20,5.99069645,2.6804
3/13/2021 9:00,124.5,70,0.1,15,88,1,1,20,5.99069645,3.3505
3/13/2021 10:00,124.5,70,0.1,15,88,1,1,20,5.99069645,4.0206
3/13/2021 11:00,124.5,70,0.1,15,88,1,1,20,5.99069645,4.6907
3/13/2021 12:00,124.5,70,0.1,15,88,1,1,20,5.99069645,5.3608
3/13/2021 13:00,124.5,70,0.1,15,88,1,1,20,5.99069645,6.0309
3/13/2021 14:00,124.5,70,0.1,15,88,1,1,20,5.90746973,6.701
3/13/2021 15:00,124.5,70,0.1,15,88,1,1,20,5.845049685,6.958730769
3/13/2021 16:00,124.5,70,0.1,15,88,1,1,20,5.78262964,6.958730769
3/13/2021 17:00,124.5,82.5,0.1,15,88,1,1,20,5.78262964,6.958730769
3/13/2021 18:00,124.5,82.5,0.1,15,88,1,1,20,5.78262964,6.958730769
3/13/2021 19:00,124.5,136.05,0.1,15,88,1,1,20,5.78262964,6.958730769
3/13/2021 20:00,124.5,109.67,0.1,15,88,1,1,20,5.78262964,6.958730769
3/13/2021 21:00,124.5,123.28,0.1,15,88,1,1,20,5.78262964,6.958730769
3/13/2021 22:00,124.5,109.67,0.1,15,88,1,1,20,5.745731875,6.958730769
3/13/2021 23:00,124.5,106.26,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 0:00,124.5,94.844,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 1:00,124.5,94.768,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 2:00,124.5,94.768,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 3:00,124.5,94.768,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 4:00,124.5,94.768,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 5:00,124.5,146.27,0.1,15,88,1,1,20,5.745731875,6.958730769
3/14/2021 6:00,124.5,118.8,0.1,15,88,1,1,20,5.845049685,6.958730769
3/14/2021 7:00,124.5,115.31,0.1,15,88,1,1,20,5.90746973,6.701
3/14/2021 8:00,124.5,110.03,0.1,15,88,1,1,20,5.99069645,6.0309
3/14/2021 9:00,124.5,94.768,0.1,15,88,1,1,20,5.99069645,5.3608
3/14/2021 10:00,124.5,94.768,0.1,15,88,1,1,20,5.99069645,4.6907
3/14/2021 11:00,124.5,94.768,0.1,15,88,1,1,20,5.99069645,4.0206
3/14/2021 12:00,124.5,94.768,0.1,15,88,1,1,20,5.99069645,3.3505
3/14/2021 13:00,124.5,94.768,0.1,15,88,1,1,20,5.99069645,2.6804
3/14/2021 14:00,124.5,123.28,0.1,15,88,1,1,20,5.90746973,2.0103
3/14/2021 15:00,124.5,136.37,0.1,15,88,1,1,20,5.845049685,1.3402
3/14/2021 16:00,124.5,123.28,0.1,15,88,1,1,20,5.78262964,0.6701
3/14/2021 17:00,124.5,129.47,0.1,15,88,1,1,20,5.78262964,0
3/14/2021 18:00,124.5,135.72,0.1,15,88,1,1,20,5.78262964,0
3/14/2021 19:00,124.5,133.09,0.1,15,88,1,1,20,5.78262964,0
3/14/2021 20:00,124.5,133.16,0.1,15,88,1,1,20,5.78262964,0
3/14/2021 21:00,124.5,133.09,0.1,15,88,1,1,20,5.78262964,0.6701
3/14/2021 22:00,124.5,124.42,0.1,15,88,1,1,20,5.745731875,0.6701
3/14/2021 23:00,124.5,109.67,0.1,15,88,1,1,20,5.745731875,0
3/15/2021 0:00,124.5,72.338,0.1,15,88,1,1,20,5.55283955,0.6701
3/15/2021 1:00,124.5,72.338,0.1,15,88,1,1,20,5.55283955,1.3402
3/15/2021 2:00,124.5,72.338,0.1,15,88,1,1,20,5.55283955,2.0103
3/15/2021 3:00,124.5,72.338,0.1,15,88,1,1,20,5.55283955,1.3402
3/15/2021 4:00,124.5,126.73,0.1,15,88,1,1,20,5.55283955,0.6701
3/15/2021 5:00,124.5,167.29,0.1,15,88,1,1,20,5.55283955,0
3/15/2021 6:00,124.5,140.45,0.1,15,88,1,1,20,5.648823125,0.6701
3/15/2021 7:00,124.5,130.69,0.1,15,88,1,1,20,5.709147635,0.6701
3/15/2021 8:00,124.5,118.99,0.1,15,88,1,1,20,5.78958032,0
3/15/2021 9:00,124.5,114.43,0.1,15,88,1,1,20,5.78958032,0
3/15/2021 10:00,124.5,127.4,0.1,15,88,1,1,20,5.78958032,0
3/15/2021 11:00,124.5,129.47,0.1,15,88,1,1,20,5.78958032,0.6701
3/15/2021 12:00,124.5,133.16,0.1,15,88,1,1,20,5.78958032,1.3402
3/15/2021 13:00,124.5,137.7,0.1,15,88,1,1,20,5.78958032,2.0103
3/15/2021 14:00,124.5,135.72,0.1,15,88,1,1,20,5.709147635,2.6804
3/15/2021 15:00,124.5,138.04,0.1,15,88,1,1,20,5.648823125,3.3505
3/15/2021 16:00,124.5,138.04,0.1,15,88,1,1,20,5.58849861,4.0206
3/15/2021 17:00,124.5,135.72,0.1,15,88,1,1,20,5.58849861,4.6907
3/15/2021 18:00,124.5,133.16,0.1,15,88,1,1,20,5.58849861,5.3608
3/15/2021 19:00,124.5,132.71,0.1,15,88,1,1,20,5.58849861,6.0309
3/15/2021 20:00,124.5,112.17,0.1,15,88,1,1,20,5.58849861,6.288630769
3/15/2021 21:00,124.5,109.67,0.1,15,88,1,1,20,5.58849861,6.958730769
3/15/2021 22:00,124.5,101.98,0.1,15,88,1,1,20,5.55283955,6.958730769
3/15/2021 23:00,124.5,101.98,0.1,15,88,1,1,20,5.55283955,6.958730769
3/16/2021 0:00,124.5,124.09,0.1,15,88,1,1,20,5.53823007,6.958730769
3/16/2021 1:00,124.5,124.09,0.1,15,88,1,1,20,5.53823007,6.958730769
3/16/2021 2:00,124.5,106.26,0.1,15,88,1,1,20,5.53823007,6.958730769
3/16/2021 3:00,124.5,101.98,0.1,15,88,1,1,20,5.53823007,6.701
3/16/2021 4:00,124.5,137.7,0.1,15,88,1,1,20,5.53823007,6.0309
3/16/2021 5:00,124.5,149.77,0.1,15,88,1,1,20,5.53823007,5.3608
3/16/2021 6:00,124.5,137.7,0.1,15,88,1,1,20,5.63396111,4.6907
3/16/2021 7:00,124.5,139.31,0.1,15,88,1,1,20,5.69412691,4.0206
3/16/2021 8:00,124.5,138.04,0.1,15,88,1,1,20,5.774347975,3.3505
3/16/2021 9:00,124.5,138.04,0.1,15,88,1,1,20,5.774347975,2.6804
3/16/2021 10:00,124.5,138.28,0.1,15,88,1,1,20,5.774347975,2.0103
3/16/2021 11:00,124.5,127.4,0.1,15,88,1,1,20,5.774347975,1.3402
3/16/2021 12:00,124.5,115.31,0.1,15,88,1,1,20,5.774347975,0.6701
3/16/2021 13:00,124.5,109.67,0.1,15,88,1,1,20,5.774347975,0
3/16/2021 14:00,124.5,106.93,0.1,15,88,1,1,20,5.69412691,0.6701
3/16/2021 15:00,124.5,104.5,0.1,15,88,1,1,20,5.63396111,0.6701
3/16/2021 16:00,124.5,133.16,0.1,15,88,1,1,20,5.573795305,1.3402
3/16/2021 17:00,124.5,330.39,0.1,15,88,1,1,20,5.573795305,0.6701
3/16/2021 18:00,124.5,259.69,0.1,15,88,1,1,20,5.573795305,0
3/16/2021 19:00,124.5,133.16,0.1,15,88,1,1,20,5.573795305,0.6701
3/16/2021 20:00,124.5,130.69,0.1,15,88,1,1,20,5.573795305,1.3402
3/16/2021 21:00,124.5,104.29,0.1,15,88,1,1,20,5.573795305,0.6701
3/16/2021 22:00,124.5,82.5,0.1,15,88,1,1,20,5.53823007,0
3/16/2021 23:00,124.5,82.5,0.1,15,88,1,1,20,5.53823007,0
3/17/2021 0:00,124.5,95.353,0.1,15,88,1,1,20,5.745731875,0.6701
3/17/2021 1:00,124.5,95.353,0.1,15,88,1,1,20,5.745731875,0.6701
3/17/2021 2:00,124.5,95.353,0.1,15,88,1,1,20,5.745731875,0
3/17/2021 3:00,124.5,95.122,0.1,15,88,1,1,20,5.745731875,0.6701
3/17/2021 4:00,124.5,95.122,0.1,15,88,1,1,20,5.745731875,0.6701
3/17/2021 5:00,124.5,135.72,0.1,15,88,1,1,20,5.745731875,0
3/17/2021 6:00,124.5,108,0.1,15,88,1,1,20,5.845049685,0.6701
3/17/2021 7:00,124.5,123.82,0.1,15,88,1,1,20,5.90746973,1.3402
3/17/2021 8:00,124.5,107.67,0.1,15,88,1,1,20,5.99069645,1.3402
3/17/2021 9:00,124.5,101.98,0.1,15,88,1,1,20,5.99069645,0.6701
3/17/2021 10:00,124.5,123.82,0.1,15,88,1,1,20,5.99069645,0
3/17/2021 11:00,124.5,123.82,0.1,15,88,1,1,20,5.99069645,0
3/17/2021 12:00,124.5,129.49,0.1,15,88,1,1,20,5.99069645,0.6701
3/17/2021 13:00,124.5,123.82,0.1,15,88,1,1,20,5.99069645,0
3/17/2021 14:00,124.5,129.49,0.1,15,88,1,1,20,5.90746973,0.6701
3/17/2021 15:00,124.5,123.82,0.1,15,88,1,1,20,5.845049685,0
3/17/2021 16:00,124.5,138.04,0.1,15,88,1,1,20,5.78262964,0.6701
3/17/2021 17:00,124.5,129.47,0.1,15,88,1,1,20,5.78262964,1.3402
3/17/2021 18:00,124.5,126.06,0.1,15,88,1,1,20,5.78262964,2.0103
3/17/2021 19:00,124.5,124.09,0.1,15,88,1,1,20,5.78262964,1.3402
3/17/2021 20:00,124.5,123.82,0.1,15,88,1,1,20,5.78262964,0.6701
3/17/2021 21:00,124.5,124.09,0.1,15,88,1,1,20,5.78262964,0
3/17/2021 22:00,124.5,123.82,0.1,15,88,1,1,20,5.745731875,0
3/17/2021 23:00,124.5,109.67,0.1,15,88,1,1,20,5.745731875,0
3/18/2021 0:00,124.5,109.17,0.1,15,88,1,1,20,5.745731875,0
3/18/2021 1:00,124.5,106.93,0.1,15,88,1,1,20,5.745731875,0.6701
3/18/2021 2:00,124.5,104.5,0.1,15,88,1,1,20,5.745731875,1.3402
3/18/2021 3:00,124.5,104.29,0.1,15,88,1,1,20,5.745731875,2.0103
3/18/2021 4:00,124.5,129.49,0.1,15,88,1,1,20,5.745731875,2.6804
3/18/2021 5:00,124.5,147.04,0.1,15,88,1,1,20,5.745731875,3.3505
3/18/2021 6:00,124.5,129.83,0.1,15,88,1,1,20,5.845049685,4.0206
3/18/2021 7:00,124.5,124.09,0.1,15,88,1,1,20,5.90746973,4.6907
3/18/2021 8:00,124.5,123.28,0.1,15,88,1,1,20,5.99069645,5.3608
3/18/2021 9:00,124.5,115.77,0.1,15,88,1,1,20,5.99069645,6.0309
3/18/2021 10:00,124.5,115.31,0.1,15,88,1,1,20,5.99069645,6.0309
3/18/2021 11:00,124.5,115.31,0.1,15,88,1,1,20,5.99069645,5.3608
3/18/2021 12:00,124.5,114.86,0.1,15,88,1,1,20,5.99069645,4.6907
3/18/2021 13:00,124.5,111.63,0.1,15,88,1,1,20,5.99069645,4.0206
3/18/2021 14:00,124.5,111.57,0.1,15,88,1,1,20,5.90746973,3.3505
3/18/2021 15:00,124.5,110.03,0.1,15,88,1,1,20,5.845049685,2.6804
3/18/2021 16:00,124.5,123.28,0.1,15,88,1,1,20,5.78262964,2.0103
3/18/2021 17:00,124.5,124.09,0.1,15,88,1,1,20,5.78262964,1.3402
3/18/2021 18:00,124.5,133.16,0.1,15,88,1,1,20,5.78262964,0.6701
3/18/2021 19:00,124.5,109.67,0.1,15,88,1,1,20,5.78262964,0
3/18/2021 20:00,124.5,104.62,0.1,15,88,1,1,20,5.78262964,0.6701
3/18/2021 21:00,124.5,104.62,0.1,15,88,1,1,20,5.78262964,0
3/18/2021 22:00,124.5,95.353,0.1,15,88,1,1,20,5.745731875,0
3/18/2021 23:00,124.5,58.363,0.1,15,88,1,1,20,5.745731875,0
3/19/2021 0:00,124.5,96.287,0.1,15,88,1,1,20,5.745731875,0.6701
3/19/2021 1:00,124.5,85.424,0.1,15,88,1,1,20,5.745731875,1.3402
3/19/2021 2:00,124.5,47.4,0.1,15,88,1,1,20,5.745731875,2.0103
3/19/2021 3:00,124.5,47.4,0.1,15,88,1,1,20,5.745731875,1.3402
3/19/2021 4:00,124.5,47.4,0.1,15,88,1,1,20,5.745731875,0.6701
3/19/2021 5:00,124.5,47.4,0.1,15,88,1,1,20,5.745731875,0
3/19/2021 6:00,124.5,20.7,0.1,15,88,1,1,20,5.845049685,0.6701
3/19/2021 7:00,124.5,70,0.1,15,88,1,1,20,5.90746973,1.3402
3/19/2021 8:00,124.5,70,0.1,15,88,1,1,20,5.99069645,2.0103
3/19/2021 9:00,124.5,70,0.1,15,88,1,1,20,5.99069645,1.3402
3/19/2021 10:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0.6701
3/19/2021 11:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0
3/19/2021 12:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0.6701
3/19/2021 13:00,124.5,70,0.1,15,88,1,1,20,5.99069645,0
3/19/2021 14:00,124.5,70,0.1,15,88,1,1,20,5.90746973,0.6701
3/19/2021 15:00,124.5,70,0.1,15,88,1,1,20,5.845049685,0
3/19/2021 16:00,124.5,70,0.1,15,88,1,1,20,5.78262964,0
3/19/2021 17:00,124.5,70,0.1,15,88,1,1,20,5.78262964,0.6701
3/19/2021 18:00,124.5,70,0.1,15,88,1,1,20,5.78262964,0
