name,technology,max_power,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_535,biomass,5.30376185,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.30376185,0,1,0,38,operator_535,Market
Unit_536,biomass,23.13043006,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,23.13043006,0,1,0,148,operator_536,Market
Unit_537,biomass,55.92136422,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,55.92136422,0,1,0,70,operator_537,Market
Unit_538,hydro,1.174124885,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.174124885,0,1,0,70,operator_538,Market
Unit_539,biomass,5.919352236,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.919352236,0,1,0,38,operator_539,Market
Unit_540,hydro,12.68199239,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.68199239,0,1,0,38,operator_540,Market
Unit_541,biomass,57.35964776,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,57.35964776,0,1,0,38,operator_541,Market
Unit_542,hydro,5.13510763,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.13510763,0,1,0,38,operator_542,Market
Unit_543,biomass,22.73495724,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,22.73495724,0,1,0,177,operator_543,Market
Unit_544,hydro,48.69607433,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,48.69607433,0,1,0,177,operator_544,Market
Unit_545,biomass,171.9274717,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,171.9274717,0,1,0,56,operator_545,Market
Unit_546,hydro,51.05133403,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,51.05133403,0,1,0,56,operator_546,Market
Unit_547,biomass,22.88161518,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,22.88161518,0,1,0,90,operator_547,Market
Unit_548,hydro,250.5425085,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,250.5425085,0,1,0,90,operator_548,Market
Unit_549,biomass,18.13825316,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.13825316,0,1,0,114,operator_549,Market
Unit_550,hydro,90.48039933,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,90.48039933,0,1,0,114,operator_550,Market
Unit_551,biomass,31.74658885,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,31.74658885,0,1,0,54,operator_551,Market
Unit_552,biomass,9.116053464,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,9.116053464,0,1,0,143,operator_552,Market
Unit_553,hydro,18.38057391,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.38057391,0,1,0,143,operator_553,Market
Unit_554,biomass,21.40483448,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,21.40483448,0,1,0,0,operator_554,Market
Unit_555,hydro,7.62419085,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.62419085,0,1,0,0,operator_555,Market
Unit_556,biomass,10.48151889,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,10.48151889,0,1,0,109,operator_556,Market
Unit_557,hydro,69.69337164,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,69.69337164,0,1,0,109,operator_557,Market
Unit_558,biomass,12.94539743,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.94539743,0,1,0,73,operator_558,Market
Unit_559,hydro,2.097129906,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.097129906,0,1,0,73,operator_559,Market
Unit_560,biomass,28.26268887,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.26268887,0,1,0,79,operator_560,Market
Unit_561,hydro,127.8426494,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,127.8426494,0,1,0,79,operator_561,Market
Unit_562,biomass,1.702374875,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.702374875,0,1,0,150,operator_562,Market
Unit_563,biomass,64.61639812,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,64.61639812,0,1,0,160,operator_563,Market
Unit_564,hydro,9.283969517,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,9.283969517,0,1,0,160,operator_564,Market
Unit_565,biomass,20.20944263,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.20944263,0,1,0,160,operator_565,Market
Unit_566,hydro,66.10872684,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,66.10872684,0,1,0,160,operator_566,Market
Unit_567,biomass,29.60872093,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,29.60872093,0,1,0,193,operator_567,Market
Unit_568,hydro,7.445242111,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.445242111,0,1,0,193,operator_568,Market
Unit_569,biomass,1.215209323,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.215209323,0,1,0,36,operator_569,Market
Unit_570,biomass,48.12158692,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,48.12158692,0,1,0,99,operator_570,Market
Unit_571,hydro,3.403891354,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.403891354,0,1,0,99,operator_571,Market
Unit_572,biomass,2.899061174,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.899061174,0,1,0,57,operator_572,Market
Unit_573,biomass,56.42033771,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,56.42033771,0,1,0,130,operator_573,Market
Unit_574,hydro,400.7400448,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,400.7400448,0,1,0,130,operator_574,Market
Unit_575,biomass,74.23994325,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,74.23994325,0,1,0,163,operator_575,Market
Unit_576,biomass,12.88007849,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.88007849,0,1,0,195,operator_576,Market
Unit_577,hydro,1.948682798,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.948682798,0,1,0,195,operator_577,Market
Unit_578,biomass,1.496892376,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.496892376,0,1,0,24,operator_578,Market
Unit_579,hydro,20.34354392,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.34354392,0,1,0,24,operator_579,Market
Unit_580,biomass,42.10653626,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,42.10653626,0,1,0,27,operator_580,Market
Unit_581,biomass,58.0045032,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,58.0045032,0,1,0,134,operator_581,Market
Unit_582,biomass,17.2170993,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.2170993,0,1,0,55,operator_582,Market
Unit_583,hydro,2.883836607,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.883836607,0,1,0,55,operator_583,Market
Unit_584,biomass,31.32251601,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,31.32251601,0,1,0,34,operator_584,Market
Unit_585,hydro,4.11663224,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4.11663224,0,1,0,34,operator_585,Market
Unit_586,biomass,3.212259032,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.212259032,0,1,0,40,operator_586,Market
Unit_587,hydro,6.615366737,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,6.615366737,0,1,0,40,operator_587,Market
Unit_588,biomass,20.57923767,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.57923767,0,1,0,40,operator_588,Market
Unit_589,hydro,1.823190652,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.823190652,0,1,0,40,operator_589,Market
Unit_590,biomass,123.7359634,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,123.7359634,0,1,0,118,operator_590,Market
Unit_591,biomass,20.53859601,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.53859601,0,1,0,30,operator_591,Market
Unit_592,hydro,3.43499688,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.43499688,0,1,0,30,operator_592,Market
Unit_593,biomass,18.68309803,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.68309803,0,1,0,7,operator_593,Market
Unit_594,hydro,8.851429231,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.851429231,0,1,0,7,operator_594,Market
Unit_595,biomass,65.73710316,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,65.73710316,0,1,0,59,operator_595,Market
Unit_596,biomass,18.42726479,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.42726479,0,1,0,169,operator_596,Market
Unit_597,hydro,2.48315836,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.48315836,0,1,0,169,operator_597,Market
Unit_598,biomass,29.05007936,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,29.05007936,0,1,0,175,operator_598,Market
Unit_599,hydro,8.168488546,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.168488546,0,1,0,175,operator_599,Market
Unit_600,biomass,8.811004519,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.811004519,0,1,0,45,operator_600,Market
Unit_601,hydro,8.955448813,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.955448813,0,1,0,45,operator_601,Market
Unit_602,biomass,9.481636266,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,9.481636266,0,1,0,121,operator_602,Market
Unit_603,biomass,5.640090818,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.640090818,0,1,0,8,operator_603,Market
Unit_604,biomass,64.12025798,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,64.12025798,0,1,0,25,operator_604,Market
Unit_605,hydro,1.895574328,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.895574328,0,1,0,25,operator_605,Market
Unit_606,biomass,70.39323783,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,70.39323783,0,1,0,146,operator_606,Market
Unit_607,biomass,152.3754585,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,152.3754585,0,1,0,182,operator_607,Market
Unit_608,biomass,20.03730815,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.03730815,0,1,0,146,operator_608,Market
Unit_609,biomass,4.843411722,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4.843411722,0,1,0,30,operator_609,Market
Unit_610,hydro,1.288962125,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.288962125,0,1,0,30,operator_610,Market
Unit_611,biomass,18.99605741,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.99605741,0,1,0,26,operator_611,Market
Unit_612,hydro,3.56619666,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.56619666,0,1,0,26,operator_612,Market
Unit_613,biomass,25.81042453,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,25.81042453,0,1,0,51,operator_613,Market
Unit_614,hydro,28.11389159,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.11389159,0,1,0,51,operator_614,Market
Unit_615,biomass,17.6210398,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.6210398,0,1,0,161,operator_615,Market
Unit_616,hydro,20.24764356,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.24764356,0,1,0,161,operator_616,Market
Unit_617,biomass,90.30147986,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,90.30147986,0,1,0,151,operator_617,Market
Unit_618,hydro,8.717866232,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.717866232,0,1,0,151,operator_618,Market
Unit_619,biomass,32.98814657,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,32.98814657,0,1,0,97,operator_619,Market
Unit_620,biomass,44.76509308,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,44.76509308,0,1,0,149,operator_620,Market
Unit_621,hydro,137.1607802,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,137.1607802,0,1,0,149,operator_621,Market
Unit_622,biomass,52.08154102,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,52.08154102,0,1,0,85,operator_622,Market
Unit_623,hydro,43.63796528,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,43.63796528,0,1,0,85,operator_623,Market
Unit_624,biomass,101.083442,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,101.083442,0,1,0,85,operator_624,Market
Unit_625,hydro,57.7710336,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,57.7710336,0,1,0,85,operator_625,Market
Unit_626,biomass,38.12196656,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,38.12196656,0,1,0,166,operator_626,Market
Unit_627,hydro,16.80621458,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,16.80621458,0,1,0,166,operator_627,Market
Unit_628,biomass,14.98998115,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.98998115,0,1,0,69,operator_628,Market
Unit_629,hydro,4.685360621,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4.685360621,0,1,0,69,operator_629,Market
Unit_630,biomass,34.04331766,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,34.04331766,0,1,0,142,operator_630,Market
Unit_631,hydro,8.548913203,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.548913203,0,1,0,142,operator_631,Market
Unit_632,biomass,45.02885935,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,45.02885935,0,1,0,76,operator_632,Market
Unit_633,hydro,5.787181154,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.787181154,0,1,0,76,operator_633,Market
Unit_634,biomass,29.7303905,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,29.7303905,0,1,0,22,operator_634,Market
Unit_635,hydro,12.47661803,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.47661803,0,1,0,22,operator_635,Market
Unit_636,biomass,61.51034461,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,61.51034461,0,1,0,20,operator_636,Market
Unit_637,hydro,247.987729,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,247.987729,0,1,0,20,operator_637,Market
Unit_638,biomass,46.0923902,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,46.0923902,0,1,0,113,operator_638,Market
Unit_639,hydro,84.13206322,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,84.13206322,0,1,0,113,operator_639,Market
Unit_640,biomass,119.355973,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,119.355973,0,1,0,196,operator_640,Market
Unit_641,hydro,488.2142971,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,488.2142971,0,1,0,196,operator_641,Market
Unit_642,biomass,14.57307874,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.57307874,0,1,0,95,operator_642,Market
Unit_643,hydro,59.85157698,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,59.85157698,0,1,0,95,operator_643,Market
Unit_644,biomass,121.0596421,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,121.0596421,0,1,0,107,operator_644,Market
Unit_645,biomass,29.29434643,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,29.29434643,0,1,0,62,operator_645,Market
Unit_646,hydro,8.605043433,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.605043433,0,1,0,62,operator_646,Market
Unit_647,biomass,46.78245153,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,46.78245153,0,1,0,145,operator_647,Market
Unit_648,hydro,34.0517407,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,34.0517407,0,1,0,145,operator_648,Market
Unit_649,biomass,72.37653551,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,72.37653551,0,1,0,124,operator_649,Market
Unit_650,hydro,15.2835265,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,15.2835265,0,1,0,124,operator_650,Market
Unit_651,biomass,60.62450695,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,60.62450695,0,1,0,113,operator_651,Market
Unit_652,hydro,98.58009111,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,98.58009111,0,1,0,113,operator_652,Market
Unit_653,biomass,60.40407131,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,60.40407131,0,1,0,12,operator_653,Market
Unit_654,hydro,14.4146452,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.4146452,0,1,0,12,operator_654,Market
Unit_655,biomass,3.775308443,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.775308443,0,1,0,168,operator_655,Market
Unit_656,biomass,80.48499964,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,80.48499964,0,1,0,34,operator_656,Market
Unit_657,biomass,31.14219812,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,31.14219812,0,1,0,66,operator_657,Market
Unit_658,biomass,14.2024198,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.2024198,0,1,0,121,operator_658,Market
Unit_659,hydro,1.425905461,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.425905461,0,1,0,121,operator_659,Market
Unit_660,biomass,53.19062808,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,53.19062808,0,1,0,101,operator_660,Market
Unit_661,hydro,75.63864305,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,75.63864305,0,1,0,101,operator_661,Market
Unit_662,biomass,14.27131587,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.27131587,0,1,0,188,operator_662,Market
Unit_663,hydro,2.679250534,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.679250534,0,1,0,188,operator_663,Market
Unit_664,biomass,41.31325805,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,41.31325805,0,1,0,58,operator_664,Market
Unit_665,biomass,26.48507102,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,26.48507102,0,1,0,87,operator_665,Market
Unit_666,hydro,15.43806566,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,15.43806566,0,1,0,87,operator_666,Market
Unit_667,biomass,53.65265686,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,53.65265686,0,1,0,37,operator_667,Market
Unit_668,hydro,3.316022425,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.316022425,0,1,0,37,operator_668,Market
Unit_669,biomass,58.09521799,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,58.09521799,0,1,0,87,operator_669,Market
Unit_670,hydro,152.2595423,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,152.2595423,0,1,0,87,operator_670,Market
Unit_671,biomass,45.31665384,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,45.31665384,0,1,0,46,operator_671,Market
Unit_672,hydro,101.0394118,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,101.0394118,0,1,0,46,operator_672,Market
Unit_673,biomass,20.02709355,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.02709355,0,1,0,28,operator_673,Market
Unit_674,hydro,50.62043792,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,50.62043792,0,1,0,28,operator_674,Market
Unit_675,biomass,5.212955353,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.212955353,0,1,0,11,operator_675,Market
Unit_676,hydro,3.48856463,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.48856463,0,1,0,11,operator_676,Market
Unit_677,biomass,7.736160273,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.736160273,0,1,0,170,operator_677,Market
Unit_678,hydro,1.775425812,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.775425812,0,1,0,170,operator_678,Market
Unit_679,biomass,55.10930013,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,55.10930013,0,1,0,154,operator_679,Market
Unit_680,biomass,4.236136466,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4.236136466,0,1,0,16,operator_680,Market
Unit_681,hydro,12.3464978,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.3464978,0,1,0,16,operator_681,Market
Unit_682,biomass,3.115562086,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.115562086,0,1,0,16,operator_682,Market
Unit_683,hydro,2.661104796,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.661104796,0,1,0,16,operator_683,Market
Unit_684,biomass,70.61575824,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,70.61575824,0,1,0,189,operator_684,Market
Unit_685,hydro,20.35493997,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.35493997,0,1,0,189,operator_685,Market
Unit_686,biomass,9.204430548,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,9.204430548,0,1,0,116,operator_686,Market
Unit_687,hydro,1.568385916,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.568385916,0,1,0,21,operator_687,Market
Unit_688,biomass,14.96065968,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.96065968,0,1,0,199,operator_688,Market
Unit_689,biomass,13.83765222,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,13.83765222,0,1,0,131,operator_689,Market
Unit_690,hydro,4.575184951,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4.575184951,0,1,0,131,operator_690,Market
Unit_691,biomass,16.70382057,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,16.70382057,0,1,0,166,operator_691,Market
Unit_692,hydro,1.258443062,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.258443062,0,1,0,166,operator_692,Market
Unit_693,biomass,132.2963679,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,132.2963679,0,1,0,78,operator_693,Market
Unit_694,hydro,1.269655554,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.269655554,0,1,0,78,operator_694,Market
Unit_695,biomass,28.25466046,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.25466046,0,1,0,80,operator_695,Market
Unit_696,hydro,7.749623956,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.749623956,0,1,0,80,operator_696,Market
Unit_697,hydro,3.069232496,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.069232496,0,1,0,51,operator_697,Market
Unit_698,biomass,16.30183885,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,16.30183885,0,1,0,51,operator_698,Market
Unit_699,hydro,5.996508644,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.996508644,0,1,0,51,operator_699,Market
Unit_700,biomass,257.9070929,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,257.9070929,0,1,0,84,operator_700,Market
Unit_701,hydro,8.148933934,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.148933934,0,1,0,84,operator_701,Market
Unit_702,biomass,12.50278377,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.50278377,0,1,0,0,operator_702,Market
Unit_703,hydro,32.09708104,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,32.09708104,0,1,0,0,operator_703,Market
Unit_704,biomass,59.98853518,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,59.98853518,0,1,0,1,operator_704,Market
Unit_705,biomass,44.5301955,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,44.5301955,0,1,0,178,operator_705,Market
Unit_706,hydro,49.087377,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,49.087377,0,1,0,178,operator_706,Market
Unit_707,biomass,42.38732241,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,42.38732241,0,1,0,84,operator_707,Market
Unit_708,hydro,17.06357012,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.06357012,0,1,0,84,operator_708,Market
Unit_709,biomass,34.33478085,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,34.33478085,0,1,0,97,operator_709,Market
Unit_710,hydro,2.00007665,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.00007665,0,1,0,97,operator_710,Market
Unit_711,biomass,69.01456765,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,69.01456765,0,1,0,36,operator_711,Market
Unit_712,hydro,15.69064929,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,15.69064929,0,1,0,36,operator_712,Market
Unit_713,biomass,28.60544149,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.60544149,0,1,0,9,operator_713,Market
Unit_714,hydro,48.20996074,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,48.20996074,0,1,0,9,operator_714,Market
Unit_715,biomass,10.40896874,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,10.40896874,0,1,0,100,operator_715,Market
Unit_716,hydro,2.907099156,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.907099156,0,1,0,100,operator_716,Market
Unit_717,biomass,20.62685782,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.62685782,0,1,0,71,operator_717,Market
Unit_718,biomass,1.556098129,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.556098129,0,1,0,33,operator_718,Market
Unit_719,hydro,185.4349469,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,185.4349469,0,1,0,33,operator_719,Market
Unit_720,biomass,32.72375161,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,32.72375161,0,1,0,18,operator_720,Market
Unit_721,hydro,3.162682183,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.162682183,0,1,0,18,operator_721,Market
Unit_722,biomass,3.917512471,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.917512471,0,1,0,17,operator_722,Market
Unit_723,hydro,11.30217595,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,11.30217595,0,1,0,17,operator_723,Market
Unit_724,biomass,56.41379,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,56.41379,0,1,0,9,operator_724,Market
