datetime,DE_CH_merged_relation/14650683-220-a+2_export,DE_CH_merged_relation/14650683-220-a+2_import,DE_CH_merged_way/50306784-2-220+1_export,DE_CH_merged_way/50306784-2-220+1_import,DE_CH_merged_relation/3916226-380-c+3_export,DE_CH_merged_relation/3916226-380-c+3_import,DE_CH_merged_way/195538144-1-380+6_export,DE_CH_merged_way/195538144-1-380+6_import,DE_CH_merged_way/195538144-2-220+4_export,DE_CH_merged_way/195538144-2-220+4_import,DE_CH_merged_way/27854188-2-220+1_export,DE_CH_merged_way/27854188-2-220+1_import,DE_CH_merged_way/50306784-1-380+1_export,DE_CH_merged_way/50306784-1-380+1_import,DE_CH_merged_way/62332171-380+3_export,DE_CH_merged_way/62332171-380+3_import,DE_CH_relation/3915993-380-c_export,DE_CH_relation/3915993-380-c_import,DE_CH_way/1327046560-380_export,DE_CH_way/1327046560-380_import,DE_CH_relation/3916522-380-a_export,DE_CH_relation/3916522-380-a_import,DE_CH_relation/5603845-380_export,DE_CH_relation/5603845-380_import,DE_CH_relation/5603846-380_export,DE_CH_relation/5603846-380_import,DE_DK_relation/12842815-400_export,DE_DK_relation/12842815-400_import,DE_DK_way/907517163-380_export,DE_DK_way/907517163-380_import,DE_DK_relation/3732382-400-a_export,DE_DK_relation/3732382-400-a_import,DE_AT_way/48616848-380_export,DE_AT_way/48616848-380_import,DE_AT_merged_way/26971631-220+1_export,DE_AT_merged_way/26971631-220+1_import,DE_AT_merged_way/30970013-2-220+3_export,DE_AT_merged_way/30970013-2-220+3_import,DE_AT_merged_way/30970013-1-380+3_export,DE_AT_merged_way/30970013-1-380+3_import,DE_AT_way/133787551-220_export,DE_AT_way/133787551-220_import,DE_AT_way/125690613-220_export,DE_AT_way/125690613-220_import,DE_AT_way/125690616-220_export,DE_AT_way/125690616-220_import,DE_AT_relation/1750800-220-b_export,DE_AT_relation/1750800-220-b_import,DE_CZ_way/157331464-380_export,DE_CZ_way/157331464-380_import,DE_CZ_relation/395087-380_export,DE_CZ_relation/395087-380_import,DE_CZ_relation/965662-380_export,DE_CZ_relation/965662-380_import,DE_PL_relation/1188569-400_export,DE_PL_relation/1188569-400_import,DE_PL_relation/2239286-400_export,DE_PL_relation/2239286-400_import,DE_PL_relation/3730417-380_export,DE_PL_relation/3730417-380_import,DE_PL_relation/3730418-380_export,DE_PL_relation/3730418-380_import,DE_LU_relation/3756857-220-c_export,DE_LU_relation/3756857-220-c_import,DE_LU_relation/3756858-220-b_export,DE_LU_relation/3756858-220-b_import,DE_LU_merged_way/33813956-220+2_export,DE_LU_merged_way/33813956-220+2_import,DE_LU_way/89176927-220_export,DE_LU_way/89176927-220_import,DE_FR_relation/3717718-400_export,DE_FR_relation/3717718-400_import,DE_FR_relation/3717719-220_export,DE_FR_relation/3717719-220_import,DE_FR_relation/3756990-380_export,DE_FR_relation/3756990-380_import,DE_FR_relation/6170191-400_export,DE_FR_relation/6170191-400_import,DE_FR_relation/3756991-220_export,DE_FR_relation/3756991-220_import,DE_NL_merged_way/24846754-380+7_export,DE_NL_merged_way/24846754-380+7_import,DE_NL_merged_way/29291584-380+4_export,DE_NL_merged_way/29291584-380+4_import,DE_NL_relation/1637163-380_export,DE_NL_relation/1637163-380_import,DE_NL_relation/9981859-380_export,DE_NL_relation/9981859-380_import,DE_NL_merged_way/521228484-380+9_export,DE_NL_merged_way/521228484-380+9_import,DE_SE_export,DE_SE_import,DE_BE_export,DE_BE_import,DE_NO_export,DE_NO_import
03-07-23 11:00,0,-2.96235,0,-5.93775,0,-10.24425,0,-10.24425,0,-2.96235,0,-5.93775,0,-20.4885,0,-20.4885,0,-10.24425,0,-10.24425,0,-10.24425,0,-10.24425,0,-10.24425,66.5358,0,126.4284,0,66.5358,0,0,-26.29575,0,-26.29575,0,-3.80525,0,-13.144,0,-7.6105,0,-7.6105,0,-7.6105,0,-3.80525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.625,0,85.625,0,85.625,0,85.625,0,173.6931,0,47.7714,0,330.071,0,173.6931,0,47.7714,0,0,0,0,0,0,0,0,0,0,0,507,0,748.5,0,0,0
03-07-23 12:00,0,-0.607225,0,-1.217125,0,-2.099875,0,-2.099875,0,-0.607225,0,-1.217125,0,-4.19975,0,-4.19975,0,-2.099875,0,-2.099875,0,-2.099875,0,-2.099875,0,-2.099875,0,-4.1665,0,-7.917,0,-4.1665,0,-29.8584,0,-29.8584,0,-4.3208,0,-14.9248,0,-8.6416,0,-8.6416,0,-8.6416,0,-4.3208,0,0,0,0,0,0,206.402,0,206.402,0,196.098,0,196.098,0,83.3125,0,83.3125,0,83.3125,0,83.3125,0,96.8457,0,26.6358,0,184.037,0,96.8457,0,26.6358,0,0,0,0,0,0,0,0,0,0,0,507,0,596.25,0,0,0
03-07-23 13:00,0,-0.01135,0,-0.02275,0,-0.03925,0,-0.03925,0,-0.01135,0,-0.02275,0,-0.0785,0,-0.0785,0,-0.03925,0,-0.03925,0,-0.03925,0,-0.03925,0,-0.03925,195.5691,0,371.6118,0,195.5691,0,0,-10.603125,0,-10.603125,0,-1.534375,0,-5.3,0,-3.06875,0,-3.06875,0,-3.06875,0,-1.534375,0,0,0,0,0,0,235.888,0,235.888,0,224.112,0,224.112,0,75.75,0,75.75,0,75.75,0,75.75,0,0,-17.0772,0,-4.6968,0,-32.452,0,-17.0772,0,-4.6968,0,0,0,0,0,0,0,0,0,0,507,0,472.25,0,0,0
03-07-23 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.508,0,228.984,0,120.508,0,0,-10.179,0,-10.179,0,-1.473,0,-5.088,0,-2.946,0,-2.946,0,-2.946,0,-1.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5625,0,79.5625,0,79.5625,0,79.5625,0,0,-103.1373,0,-28.3662,0,-195.993,0,-103.1373,0,-28.3662,0,0,0,0,0,0,0,0,0,0,507,0,89.25,0,0,0
03-07-23 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2306,0,-8.0388,0,-4.2306,0,-10.942425,0,-10.942425,0,-1.583475,0,-5.4696,0,-3.16695,0,-3.16695,0,-3.16695,0,-1.583475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.125,0,74.125,0,74.125,0,74.125,0,0,-205.8252,0,-56.6088,0,-391.132,0,-205.8252,0,-56.6088,222.125,0,222.125,0,111.0625,0,111.0625,0,222.125,0,507,0,0,-341,881,0
03-07-23 16:00,12.17855,0,24.41075,0,42.11525,0,42.11525,0,12.17855,0,24.41075,0,84.2305,0,84.2305,0,42.11525,0,42.11525,0,42.11525,0,42.11525,0,42.11525,0,0,-109.0982,0,-207.3036,0,-109.0982,0,-9.754875,0,-9.754875,0,-1.411625,0,-4.876,0,-2.82325,0,-2.82325,0,-2.82325,0,-1.411625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1875,0,56.1875,0,56.1875,0,56.1875,0,0,0,0,0,0,0,0,0,0,0,189.125,0,189.125,0,94.5625,0,94.5625,0,189.125,0,40,0,0,-293.25,292,0
03-07-23 17:00,0,-14.0286,0,-28.119,0,-48.513,0,-48.513,0,-14.0286,0,-28.119,0,-97.026,0,-97.026,0,-48.513,0,-48.513,0,-48.513,0,-48.513,0,-48.513,0,-176.4032,0,-335.1936,0,-176.4032,0,-29.434275,0,-29.434275,0,-4.259425,0,-14.7128,0,-8.51885,0,-8.51885,0,-8.51885,0,-4.259425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,0,63.5,0,63.5,0,63.5,0,0,0,0,0,0,0,0,0,0,0,178.625,0,178.625,0,89.3125,0,89.3125,0,178.625,0,0,-518,0,-478.25,0,-286.25
03-07-23 18:00,0.35185,0,0.70525,0,1.21675,0,1.21675,0,0.35185,0,0.70525,0,2.4335,0,2.4335,0,1.21675,0,1.21675,0,1.21675,0,1.21675,0,1.21675,0,0,-145.2506,0,-275.9988,0,-145.2506,114.3441,0,114.3441,0,16.5467,0,57.1552,0,33.0934,0,33.0934,0,33.0934,0,16.5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.25,0,64.25,0,64.25,0,64.25,0,0,0,0,0,0,0,0,0,0,0,60.25,0,60.25,0,30.125,0,30.125,0,60.25,0,0,-617,0,-978.5,0,-570.25
03-07-23 19:00,0.005675,0,0.011375,0,0.019625,0,0.019625,0,0.005675,0,0.011375,0,0.03925,0,0.03925,0,0.019625,0,0.019625,0,0.019625,0,0.019625,0,0.019625,0,0,-140.5072,0,-266.9856,0,-140.5072,20.18835,0,20.18835,0,2.92145,0,10.0912,0,5.8429,0,5.8429,0,5.8429,0,2.92145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.625,0,70.625,0,70.625,0,70.625,0,0,0,0,0,0,0,0,0,0,0,11.1875,0,11.1875,0,5.59375,0,5.59375,0,11.1875,0,0,-617,0,-502.75,0,-591.25
03-07-23 20:00,1.390375,0,2.786875,0,4.808125,0,4.808125,0,1.390375,0,2.786875,0,9.61625,0,9.61625,0,4.808125,0,4.808125,0,4.808125,0,4.808125,0,4.808125,0,0,-133.3921,0,-253.4658,0,-133.3921,124.5231,0,124.5231,0,18.0197,0,62.2432,0,36.0394,0,36.0394,0,36.0394,0,18.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.625,0,60.625,0,60.625,0,60.625,0,0,0,0,0,0,0,0,0,0,0,30.5,0,30.5,0,15.25,0,15.25,0,30.5,0,0,-617,0,-978.5,0,-601.5
03-07-23 21:00,0.266725,0,0.534625,0,0.922375,0,0.922375,0,0.266725,0,0.534625,0,1.84475,0,1.84475,0,0.922375,0,0.922375,0,0.922375,0,0.922375,0,0.922375,0,0,-169.5445,0,-322.161,0,-169.5445,0,-215.1162,0,-215.1162,0,-31.1294,0,-107.5264,0,-62.2588,0,-62.2588,0,-62.2588,0,-31.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.875,0,54.875,0,54.875,0,54.875,0,0,0,0,0,0,0,0,0,0,0,74.25,0,74.25,0,37.125,0,37.125,0,74.25,0,0,-617,0,-251.25,0,-611.75
03-07-23 22:00,2.196225,0,4.402125,0,7.594875,0,7.594875,0,2.196225,0,4.402125,0,15.18975,0,15.18975,0,7.594875,0,7.594875,0,7.594875,0,7.594875,0,7.594875,0,0,-130.5717,0,-248.1066,0,-130.5717,0,-30.70665,0,-30.70665,0,-4.44355,0,-15.3488,0,-8.8871,0,-8.8871,0,-8.8871,0,-4.44355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0625,0,46.0625,0,46.0625,0,46.0625,0,0,0,0,0,0,0,0,0,0,0,215.9375,0,215.9375,0,107.96875,0,107.96875,0,215.9375,0,0,-617,0,-147.5,0,-621.75
03-07-23 23:00,1.390375,0,2.786875,0,4.808125,0,4.808125,0,1.390375,0,2.786875,0,9.61625,0,9.61625,0,4.808125,0,4.808125,0,4.808125,0,4.808125,0,4.808125,0,0,-129.0974,0,-245.3052,0,-129.0974,0,-171.431325,0,-171.431325,0,-24.807775,0,-85.6904,0,-49.61555,0,-49.61555,0,-49.61555,0,-24.807775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9375,0,31.9375,0,31.9375,0,31.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,145.5,0,0,-631.5
04-07-23 0:00,15.770825,0,31.611125,0,54.537875,0,54.537875,0,15.770825,0,31.611125,0,109.07575,0,109.07575,0,54.537875,0,54.537875,0,54.537875,0,54.537875,0,54.537875,0,0,-135.892,0,-258.216,0,-135.892,0,-158.4531,0,-158.4531,0,-22.9297,0,-79.2032,0,-45.8594,0,-45.8594,0,-45.8594,0,-22.9297,0,-3,0,-1.5,0,-1.5,0,0,0,0,0,0,0,0,32.8125,0,32.8125,0,32.8125,0,32.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,259.5,0,0,-631
04-07-23 1:00,16.361025,0,32.794125,0,56.578875,0,56.578875,0,16.361025,0,32.794125,0,113.15775,0,113.15775,0,56.578875,0,56.578875,0,56.578875,0,56.578875,0,56.578875,0,0,-80.0609,0,-152.1282,0,-80.0609,0,-149.546475,0,-149.546475,0,-21.640825,0,-74.7512,0,-43.28165,0,-43.28165,0,-43.28165,0,-21.640825,0,-12.5,0,-6.25,0,-6.25,0,0,0,0,0,0,0,0,44.375,0,44.375,0,44.375,0,44.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-70.25,0,-612.25
04-07-23 2:00,12.90495,0,25.86675,0,44.62725,0,44.62725,0,12.90495,0,25.86675,0,89.2545,0,89.2545,0,44.62725,0,44.62725,0,44.62725,0,44.62725,0,44.62725,0,0,-157.045,0,-298.41,0,-157.045,0,-116.973675,0,-116.973675,0,-16.927225,0,-58.4696,0,-33.85445,0,-33.85445,0,-33.85445,0,-16.927225,0,-6,0,-3,0,-3,0,0,0,0,0,0,0,0,49.9375,0,49.9375,0,49.9375,0,49.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-80.25,0,-602.5
04-07-23 3:00,9.097025,0,18.234125,0,31.458875,0,31.458875,0,9.097025,0,18.234125,0,62.91775,0,62.91775,0,31.458875,0,31.458875,0,31.458875,0,31.458875,0,31.458875,0,0,-154.7374,0,-294.0252,0,-154.7374,0,-105.8616,0,-105.8616,0,-15.3192,0,-52.9152,0,-30.6384,0,-30.6384,0,-30.6384,0,-15.3192,0,-37.5,0,-18.75,0,-18.75,0,0,0,0,0,0,0,0,50.375,0,50.375,0,50.375,0,50.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-59.5,0,-611.5
04-07-23 4:00,0.119175,0,0.238875,0,0.412125,0,0.412125,0,0.119175,0,0.238875,0,0.82425,0,0.82425,0,0.412125,0,0.412125,0,0.412125,0,0.412125,0,0.412125,0,0,-128.5846,0,-244.3308,0,-128.5846,0,-128.934,0,-128.934,0,-18.658,0,-64.448,0,-37.316,0,-37.316,0,-37.316,0,-18.658,0,-24,0,-12,0,-12,0,0,0,0,0,0,0,0,40.4375,0,40.4375,0,40.4375,0,40.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,75.25,0,0,-611
04-07-23 5:00,3.7682,0,7.553,0,13.031,0,13.031,0,3.7682,0,7.553,0,26.062,0,26.062,0,13.031,0,13.031,0,13.031,0,13.031,0,13.031,0,0,-143.584,0,-272.832,0,-143.584,111.035925,0,111.035925,0,16.067975,0,55.5016,0,32.13595,0,32.13595,0,32.13595,0,16.067975,0,0,-7,0,-3.5,0,-3.5,0,0,0,0,0,0,0,0,47.9375,0,47.9375,0,47.9375,0,47.9375,0,0,0,0,0,0,0,0,0,0,0,208.25,0,208.25,0,104.125,0,104.125,0,208.25,0,0,-617,546.5,0,0,-590.75
04-07-23 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.2752,0,-325.4496,0,-171.2752,18.237375,0,18.237375,0,2.639125,0,9.116,0,5.27825,0,5.27825,0,5.27825,0,2.639125,0,0,-58.5,0,-29.25,0,-29.25,0,0,0,0,0,0,0,0,86.375,0,86.375,0,86.375,0,86.375,0,0,0,0,0,0,0,0,0,0,0,232.9375,0,232.9375,0,116.46875,0,116.46875,0,232.9375,0,0,-617,0,-527.75,0,-555.5
04-07-23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-177.3006,0,-336.8988,0,-177.3006,105.183,0,105.183,0,15.221,0,52.576,0,30.442,0,30.442,0,30.442,0,15.221,0,0,-144.5,0,-72.25,0,-72.25,204.0944,0,204.0944,0,193.9056,0,193.9056,0,92,0,92,0,92,0,92,0,0,-173.019,0,-47.586,0,-328.79,0,-173.019,0,-47.586,0,0,0,0,0,0,0,0,0,0,0,-617,167.75,0,0,-395.5
04-07-23 8:00,0,-9.392125,0,-18.825625,0,-32.479375,0,-32.479375,0,-9.392125,0,-18.825625,0,-64.95875,0,-64.95875,0,-32.479375,0,-32.479375,0,-32.479375,0,-32.479375,0,-32.479375,0,-127.4308,0,-242.1384,0,-127.4308,0,-52.76115,0,-52.76115,0,-7.63505,0,-26.3728,0,-15.2701,0,-15.2701,0,-15.2701,0,-7.63505,0,-67.5,0,-33.75,0,-33.75,201.0176,0,201.0176,0,190.9824,0,190.9824,0,97.75,0,97.75,0,97.75,0,97.75,0,121.7874,0,33.4956,0,231.434,0,121.7874,0,33.4956,0,0,-154.6875,0,-154.6875,0,-77.34375,0,-77.34375,0,-154.6875,0,-617,517,0,118.5,0
04-07-23 9:00,0.69235,0,1.38775,0,2.39425,0,2.39425,0,0.69235,0,1.38775,0,4.7885,0,4.7885,0,2.39425,0,2.39425,0,2.39425,0,2.39425,0,2.39425,0,0,-79.2917,0,-150.6666,0,-79.2917,0,-49.36815,0,-49.36815,0,-7.14405,0,-24.6768,0,-14.2881,0,-14.2881,0,-14.2881,0,-7.14405,0,-27.5,0,-13.75,0,-13.75,0,0,0,0,0,0,0,0,94.6875,0,94.6875,0,94.6875,0,94.6875,0,0,0,0,0,0,0,0,0,0,0,0,-205.0625,0,-205.0625,0,-102.53125,0,-102.53125,0,-205.0625,0,-110,967.5,0,716.25,0
04-07-23 10:00,5.578525,0,11.181625,0,19.291375,0,19.291375,0,5.578525,0,11.181625,0,38.58275,0,38.58275,0,19.291375,0,19.291375,0,19.291375,0,19.291375,0,19.291375,0,235.8239,0,448.1022,0,235.8239,0,0,-55.899675,0,-55.899675,0,-8.089225,0,-27.9416,0,-16.17845,0,-16.17845,0,-16.17845,0,-8.089225,0,-2.5,0,-1.25,0,-1.25,0,0,0,0,0,0,0,0,90.125,0,90.125,0,90.125,0,90.125,0,0,0,0,0,0,0,0,0,0,0,0,-214.0625,0,-214.0625,0,-107.03125,0,-107.03125,0,-214.0625,442,0,809,0,0,0
04-07-23 11:00,7.07105,0,14.17325,0,24.45275,0,24.45275,0,7.07105,0,14.17325,0,48.9055,0,48.9055,0,24.45275,0,24.45275,0,24.45275,0,24.45275,0,24.45275,0,0,0,0,0,0,0,0,-37.238175,0,-37.238175,0,-5.388725,0,-18.6136,0,-10.77745,0,-10.77745,0,-10.77745,0,-5.388725,0,-1.5,0,-0.75,0,-0.75,234.606,0,234.606,0,222.894,0,222.894,0,85.625,0,85.625,0,85.625,0,85.625,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,18,0,18,0,36,0,507,0,986.75,0,0,0
04-07-23 12:00,12.939,0,25.935,0,44.745,0,44.745,0,12.939,0,25.935,0,89.49,0,89.49,0,44.745,0,44.745,0,44.745,0,44.745,0,44.745,0,0,0,0,0,0,0,0,-20.6973,0,-20.6973,0,-2.9951,0,-10.3456,0,-5.9902,0,-5.9902,0,-5.9902,0,-2.9951,0,0,0,0,0,0,218.1964,0,218.1964,0,207.3036,0,207.3036,0,73.4375,0,73.4375,0,73.4375,0,73.4375,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.125,0,0.125,0,0.25,0,507,0,929.75,0,0,0
04-07-23 13:00,11.855075,0,23.762375,0,40.996625,0,40.996625,0,11.855075,0,23.762375,0,81.99325,0,81.99325,0,40.996625,0,40.996625,0,40.996625,0,40.996625,0,40.996625,0,0,0,0,0,0,0,0,-25.4475,0,-25.4475,0,-3.6825,0,-12.72,0,-7.365,0,-7.365,0,-7.365,0,-3.6825,0,0,0,0,0,0,238.9648,0,238.9648,0,227.0352,0,227.0352,0,78.75,0,78.75,0,78.75,0,78.75,0,0,0,0,0,0,0,0,0,0,0,29.8125,0,29.8125,0,14.90625,0,14.90625,0,29.8125,0,429,0,908,0,0,0
04-07-23 14:00,6.259525,0,12.546625,0,21.646375,0,21.646375,0,6.259525,0,12.546625,0,43.29275,0,43.29275,0,21.646375,0,21.646375,0,21.646375,0,21.646375,0,21.646375,0,0,0,0,0,0,0,0,-24.7689,0,-24.7689,0,-3.5843,0,-12.3808,0,-7.1686,0,-7.1686,0,-7.1686,0,-3.5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.375,0,81.375,0,81.375,0,81.375,0,0,0,0,0,0,0,0,0,0,0,92,0,92,0,46,0,46,0,92,0,19,0,795.75,0,795.5,0
04-07-23 15:00,4.9486,0,9.919,0,17.113,0,17.113,0,4.9486,0,9.919,0,34.226,0,34.226,0,17.113,0,17.113,0,17.113,0,17.113,0,17.113,0,87.3042,0,165.8916,0,87.3042,0,0,-25.61715,0,-25.61715,0,-3.70705,0,-12.8048,0,-7.4141,0,-7.4141,0,-7.4141,0,-3.70705,0,-40.5,0,-20.25,0,-20.25,0,0,0,0,0,0,0,0,74.3125,0,74.3125,0,74.3125,0,74.3125,0,183.3552,0,50.4288,0,348.432,0,183.3552,0,50.4288,0,189.625,0,189.625,0,94.8125,0,94.8125,0,189.625,0,0,-489,805.75,0,197,0
04-07-23 16:00,0,-9.131075,0,-18.302375,0,-31.576625,0,-31.576625,0,-9.131075,0,-18.302375,0,-63.15325,0,-63.15325,0,-31.576625,0,-31.576625,0,-31.576625,0,-31.576625,0,-31.576625,0,-155.6348,0,-295.7304,0,-155.6348,0,-30.8763,0,-30.8763,0,-4.4681,0,-15.4336,0,-8.9362,0,-8.9362,0,-8.9362,0,-4.4681,0,-69,0,-34.5,0,-34.5,0,0,0,0,0,0,0,0,87.375,0,87.375,0,87.375,0,87.375,0,0,-123.3603,0,-33.9282,0,-234.423,0,-123.3603,0,-33.9282,0,0,0,0,0,0,0,0,0,0,0,-617,208,0,0,-323.75
04-07-23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.08335,0,71.08335,0,10.28645,0,35.5312,0,20.5729,0,20.5729,0,20.5729,0,10.28645,0,0,-72,0,-36,0,-36,0,0,0,0,0,0,0,0,111.5,0,111.5,0,111.5,0,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-457,0,-918
04-07-23 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-168.6321,0,-168.6321,0,-24.4027,0,-84.2912,0,-48.8054,0,-48.8054,0,-48.8054,0,-24.4027,36.5,0,18.25,0,18.25,0,0,0,0,0,0,0,0,0,84.375,0,84.375,0,84.375,0,84.375,0,0,0,0,0,0,0,0,0,0,0,0,-43.1875,0,-43.1875,0,-21.59375,0,-21.59375,0,-43.1875,0,-617,0,-526.25,0,0
04-07-23 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5394,0,87.5394,0,12.6678,0,43.7568,0,25.3356,0,25.3356,0,25.3356,0,12.6678,0,0,-172.5,0,-86.25,0,-86.25,252.8104,0,252.8104,0,240.1896,0,240.1896,0,61.375,0,61.375,0,61.375,0,61.375,0,0,0,0,0,0,0,0,0,0,0,0,-101.875,0,-101.875,0,-50.9375,0,-50.9375,0,-101.875,0,-617,0,-672.5,0,0
04-07-23 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.56825,0,136.56825,0,19.76275,0,68.264,0,39.5255,0,39.5255,0,39.5255,0,19.76275,0,0,-268,0,-134,0,-134,199.992,0,199.992,0,190.008,0,190.008,0,63.8125,0,63.8125,0,63.8125,0,63.8125,0,0,0,0,0,0,0,0,0,0,0,0,-228.875,0,-228.875,0,-114.4375,0,-114.4375,0,-228.875,0,-617,0,-611,0,0
04-07-23 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.92545,0,137.92545,0,19.95915,0,68.9424,0,39.9183,0,39.9183,0,39.9183,0,19.95915,0,0,-208,0,-104,0,-104,0,0,0,0,0,0,0,0,70.5625,0,70.5625,0,70.5625,0,70.5625,0,0,0,0,0,0,0,0,0,0,0,0,-155.6875,0,-155.6875,0,-77.84375,0,-77.84375,0,-155.6875,0,-617,0,-913.75,0,0
04-07-23 22:00,0.19295,0,0.38675,0,0.66725,0,0.66725,0,0.19295,0,0.38675,0,1.3345,0,1.3345,0,0.66725,0,0.66725,0,0.66725,0,0.66725,0,0.66725,0,0,0,0,0,0,0,0,-80.159625,0,-80.159625,0,-11.599875,0,-40.068,0,-23.19975,0,-23.19975,0,-23.19975,0,-11.599875,76,0,38,0,38,0,0,0,0,0,0,0,0,0,36.9375,0,36.9375,0,36.9375,0,36.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-501.5,0,0
04-07-23 23:00,2.514025,0,5.039125,0,8.693875,0,8.693875,0,2.514025,0,5.039125,0,17.38775,0,17.38775,0,8.693875,0,8.693875,0,8.693875,0,8.693875,0,8.693875,0,0,0,0,0,0,0,0,-166.42665,0,-166.42665,0,-24.08355,0,-83.1888,0,-48.1671,0,-48.1671,0,-48.1671,0,-24.08355,0,-210.5,0,-105.25,0,-105.25,0,0,0,0,0,0,0,0,57.75,0,57.75,0,57.75,0,57.75,0,0,0,0,0,0,0,0,0,0,0,0,-90.25,0,-90.25,0,-45.125,0,-45.125,0,-90.25,0,-617,0,-787.75,0,0
05-07-23 0:00,0,-16.451825,0,-32.976125,0,-56.892875,0,-56.892875,0,-16.451825,0,-32.976125,0,-113.78575,0,-113.78575,0,-56.892875,0,-56.892875,0,-56.892875,0,-56.892875,0,-56.892875,0,0,0,0,0,0,0,-87.284925,0,-87.284925,0,-12.630975,0,-43.6296,0,-25.26195,0,-25.26195,0,-25.26195,0,-12.630975,9.5,0,4.75,0,4.75,0,0,0,0,0,0,0,0,0,31.3125,0,31.3125,0,31.3125,0,31.3125,0,0,0,0,0,0,0,0,0,0,0,0,-122.625,0,-122.625,0,-61.3125,0,-61.3125,0,-122.625,0,-617,0,-994.75,0,0
05-07-23 1:00,0,-2.150825,0,-4.311125,0,-7.437875,0,-7.437875,0,-2.150825,0,-4.311125,0,-14.87575,0,-14.87575,0,-7.437875,0,-7.437875,0,-7.437875,0,-7.437875,0,-7.437875,0,0,0,0,0,0,71.507475,0,71.507475,0,10.347825,0,35.7432,0,20.69565,0,20.69565,0,20.69565,0,10.347825,0,0,-113.5,0,-56.75,0,-56.75,0,0,0,0,0,0,0,0,16.5,0,16.5,0,16.5,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-974,0,0
05-07-23 2:00,13.387325,0,26.833625,0,46.295375,0,46.295375,0,13.387325,0,26.833625,0,92.59075,0,92.59075,0,46.295375,0,46.295375,0,46.295375,0,46.295375,0,46.295375,0,0,0,0,0,0,0,0,-152.0064,0,-152.0064,0,-21.9968,0,-75.9808,0,-43.9936,0,-43.9936,0,-43.9936,0,-21.9968,0,-36,0,-18,0,-18,0,0,0,0,0,0,0,0,6.4375,0,6.4375,0,6.4375,0,6.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,0,-883,0,-665
